step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
60000	-202.426095330314297	-209.281583281273669	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582811886468866	-2	2	3	6	8	10	8	8	7	11	10	11	13	10	13	13	12	14	12	12	15	15	15	17	24	24	0	1	1	3	3	7	4	4	3	7	9	14	8	8	12	8	14	12	7	5	11	20	15	23	22	16	1	2	2	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	2	2	3	1	1	1	4	5
60500	-203.489040712712352	-210.344528663671724	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.407075788920131	-1	0	2	4	10	9	8	9	10	11	11	9	13	11	14	14	12	14	13	14	15	15	16	20	24	22	0	1	2	3	4	7	4	4	7	6	7	4	8	12	14	14	8	14	10	5	5	20	8	23	20	18	1	1	1	1	4	1	2	3	1	1	1	2	2	1	2	1	2	2	1	2	3	1	4	2	4	3
61000	-200.121726954701700	-206.977214905661071	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.402582069191306	-1	1	3	6	9	9	8	10	11	11	9	10	12	12	14	14	13	15	14	14	13	16	15	19	23	23	0	1	2	3	4	4	4	4	11	7	4	4	8	4	8	13	8	8	6	5	6	20	8	23	20	15	1	1	1	2	1	2	1	2	1	2	2	2	1	2	2	1	2	2	2	3	2	1	3	2	4	2
61500	-197.042888672726633	-203.898376623686005	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556313936883993	-1	1	2	4	8	9	8	9	11	11	10	11	12	11	14	14	13	15	13	14	15	15	15	19	24	23	0	1	2	1	2	7	4	4	7	5	7	8	14	8	14	8	9	12	10	5	9	20	8	23	20	16	1	1	1	1	3	1	3	2	3	2	1	1	1	1	2	3	2	2	1	3	2	1	3	2	4	5
62000	-202.765814599396805	-209.621302550356177	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.362717964920530	-1	1	2	6	9	10	7	9	10	12	9	11	12	11	15	13	14	15	14	13	15	15	15	18	23	23	0	1	2	1	1	4	4	4	5	6	4	8	4	8	8	8	8	8	10	5	11	20	8	23	20	16	1	1	1	2	6	2	1	1	1	1	1	1	2	1	2	2	4	3	2	2	2	1	4	1	3	4
62500	-200.390987901213009	-207.246475852172381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532751722667047	0	1	2	5	9	10	7	9	10	11	11	10	12	10	14	13	14	15	12	14	15	16	16	20	24	24	0	1	2	1	1	5	4	4	7	7	6	8	12	8	8	8	8	8	10	5	7	20	18	23	20	16	1	1	1	1	4	1	1	2	2	2	1	1	1	1	3	2	2	3	1	3	3	1	1	2	4	5
63000	-203.457284471587542	-210.312772422546914	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608162727454872	-1	1	3	5	7	9	8	8	11	10	9	9	11	11	14	15	13	14	12	15	16	16	16	19	24	24	0	1	2	1	4	4	4	4	11	7	4	4	8	8	12	14	12	12	10	5	4	20	15	23	20	16	1	1	1	2	1	2	1	2	1	1	2	3	2	2	2	2	2	2	1	4	4	1	2	1	3	5
63500	-187.642944204508296	-194.498432155467668	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534234835449421	-1	1	2	6	10	9	8	9	10	12	9	10	11	12	11	14	13	15	14	15	15	16	15	20	24	22	0	1	2	2	4	7	4	4	11	6	4	4	12	8	8	15	8	12	7	5	11	20	14	23	20	14	1	1	1	3	2	1	1	1	1	2	2	2	1	2	2	2	3	2	2	2	3	1	1	2	3	6
64000	-198.494382614515530	-205.349870565474902	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714612547976495	-1	1	2	6	10	10	8	10	9	11	11	8	11	11	14	15	13	15	13	15	15	16	16	19	23	22	0	1	2	3	4	7	4	12	4	7	4	4	12	12	12	15	8	8	10	11	11	20	18	23	20	18	1	1	1	2	2	1	1	2	1	2	4	1	1	2	2	1	2	2	1	4	2	1	1	1	2	3
64500	-180.217489505343110	-187.072977456302482	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.554070874194200	-2	0	2	6	10	9	9	9	11	11	9	10	12	11	15	14	14	14	13	13	15	15	15	19	23	24	0	1	2	1	4	4	4	4	11	7	4	4	4	8	4	8	13	8	7	5	11	20	12	23	22	16	1	1	1	4	2	2	1	2	1	1	2	3	3	1	3	2	1	1	3	1	3	1	2	2	3	4
65000	-185.181558226493394	-192.037046177452766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450808626870436	0	1	3	5	9	9	8	9	8	11	10	10	12	11	15	14	14	15	13	13	15	15	15	20	24	22	0	1	2	1	1	7	4	4	4	7	9	8	12	4	14	14	8	12	10	5	4	20	14	23	20	8	1	1	1	3	6	1	1	2	2	2	1	1	1	2	2	1	3	2	2	2	4	1	1	2	4	5
65500	-187.329604534582245	-194.185092485541617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450544027358582	-1	1	3	5	8	9	8	9	10	11	11	11	12	10	14	12	12	15	12	13	13	15	14	18	25	22	0	1	2	1	1	7	4	4	7	7	9	14	14	8	14	8	8	15	7	5	19	20	8	23	20	15	1	1	1	2	5	1	2	2	1	2	1	1	1	1	2	2	2	1	4	2	1	1	2	2	5	4
66000	-191.081027768528230	-197.936515719487602	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.368032788078177	-2	1	3	5	9	7	9	9	10	10	10	9	12	11	13	14	12	15	13	14	15	15	16	18	24	21	0	1	2	2	2	4	4	4	4	7	7	4	14	8	14	14	8	12	7	5	11	20	18	23	20	18	1	1	1	3	5	1	2	2	1	1	1	2	1	1	1	1	1	3	2	2	2	1	1	1	5	2
66500	-190.615730597016750	-197.471218547976122	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556672119448673	-1	1	2	5	9	7	9	8	9	12	11	10	13	11	14	15	11	14	12	14	16	16	15	19	23	22	0	1	2	1	4	4	6	4	4	7	9	8	14	8	14	13	8	12	7	4	10	20	15	23	20	16	1	1	1	3	2	1	2	2	1	2	1	1	1	1	1	1	2	2	2	5	3	1	1	2	4	3
67000	-191.299960370897253	-198.155448321856625	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603589607061576	-1	1	3	6	9	9	9	9	11	12	11	10	12	11	14	13	13	16	14	13	16	15	16	19	24	22	0	1	2	1	4	4	4	4	6	7	6	4	4	8	16	14	12	15	7	4	9	20	12	23	20	16	1	1	1	4	1	2	2	2	1	2	1	3	3	2	1	1	1	1	3	2	2	1	3	2	5	6
67500	-182.170944896624263	-189.026432847583635	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.699179429385211	0	1	2	5	9	7	8	8	11	11	10	10	13	11	14	15	13	15	14	13	14	15	15	19	23	23	0	1	2	3	4	4	6	4	11	7	7	4	12	8	14	8	12	15	10	5	11	20	15	23	20	16	1	1	1	2	2	1	1	1	1	1	1	3	2	2	2	3	2	1	1	2	2	1	1	2	4	4
68000	-208.181100096103165	-215.036588047062537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552774185011287	0	2	3	6	9	9	8	8	9	11	11	10	13	11	13	14	14	14	14	14	15	16	14	19	25	23	0	1	2	2	4	7	4	4	7	7	9	8	14	8	8	12	15	4	7	5	11	20	12	18	20	18	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	1	5	2	3	3	2	3	3	6	5
68500	-212.155009799290212	-219.010497750249584	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540221527701414	-1	1	3	5	10	10	8	9	10	11	11	11	13	11	12	12	13	15	14	14	13	16	16	20	24	24	0	1	2	3	7	7	3	4	7	7	3	8	8	8	14	14	8	12	10	5	11	20	13	23	20	13	1	1	1	1	1	1	1	2	1	1	4	1	2	1	1	1	2	2	1	2	1	1	2	2	5	5
69000	-214.033129772746719	-220.888617723706091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.414657864543632	-1	1	2	6	9	10	8	10	9	11	11	10	12	12	14	14	13	15	12	14	15	15	15	19	25	22	0	1	2	3	4	7	4	4	7	7	9	4	8	12	14	8	12	8	7	5	11	5	16	23	22	13	1	1	1	2	2	1	1	2	1	1	1	2	2	2	2	1	1	2	1	4	3	3	1	3	3	4
69500	-186.299959544065274	-193.155447495024646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.545414396620684	0	1	3	5	9	9	8	10	11	11	8	11	12	11	15	15	13	14	13	15	16	16	16	20	24	24	0	1	2	1	4	7	4	4	11	7	4	8	4	4	8	13	8	12	7	5	9	20	14	23	20	14	1	1	1	2	2	1	1	2	2	2	2	1	4	4	2	1	1	2	2	3	2	1	2	2	4	6
70000	-192.294103524185687	-199.149591475145058	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507845486399128	-1	1	3	5	9	9	8	8	11	10	9	10	12	11	15	13	13	15	12	14	15	16	15	18	23	24	0	1	2	1	1	7	4	4	11	7	4	8	12	8	14	12	14	8	7	10	11	20	12	23	20	18	1	1	1	2	5	1	1	2	1	1	2	2	1	2	2	1	1	5	2	2	2	1	2	2	4	5
70500	-185.060576907118730	-191.916064858078101	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529339839332628	-1	1	3	5	10	8	8	9	11	11	10	10	12	12	14	14	13	15	12	12	14	16	15	20	24	23	0	1	2	1	4	4	4	4	11	7	6	4	12	12	14	14	8	12	7	4	19	20	15	23	20	8	1	1	1	3	2	2	1	2	1	2	1	2	2	1	1	1	2	2	3	3	1	3	1	3	5	7
71000	-190.405627711456901	-197.261115662416273	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563766466217832	-1	1	2	6	9	8	8	10	10	9	11	9	12	10	14	15	12	14	14	14	15	16	16	18	24	21	0	1	2	1	4	4	4	4	4	6	9	4	14	4	8	14	14	8	7	5	11	20	8	23	20	4	1	1	1	4	1	1	1	2	2	1	1	2	1	2	2	2	1	2	3	1	2	1	3	1	5	7
71500	-197.995237614493078	-204.850725565452450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.438424386849854	0	1	3	5	9	8	9	8	11	11	10	11	12	10	12	14	14	15	13	15	15	16	13	20	23	23	0	1	2	1	1	1	6	4	6	7	1	14	8	8	14	8	13	15	10	11	11	20	8	23	22	16	1	1	1	2	4	3	1	3	1	1	5	1	3	1	1	3	1	2	1	4	3	1	2	4	4	4
72000	-194.714847435713807	-201.570335386673179	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708663623640180	-1	1	2	5	9	9	8	9	10	11	10	11	13	11	13	15	14	15	13	13	15	15	14	19	25	20	0	1	2	2	4	4	4	4	7	6	7	8	12	8	14	15	12	12	10	7	6	20	14	23	20	16	1	1	1	2	2	2	2	1	1	1	1	1	1	1	2	1	2	2	1	3	3	1	1	2	6	2
72500	-217.998653089993383	-224.854141040952754	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.389676345372318	-1	2	3	4	9	8	6	7	9	10	11	10	12	9	12	13	14	13	12	14	16	15	15	19	24	23	0	1	2	2	4	7	4	4	4	7	9	14	14	8	14	15	15	12	7	5	9	20	15	23	20	16	1	1	1	1	3	1	1	2	2	2	2	1	3	1	2	1	2	2	3	3	2	1	2	3	6	4
73000	-198.943162239813091	-205.798650190772463	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624011668224047	-1	1	3	6	9	10	8	9	10	10	11	10	13	11	13	14	13	16	14	14	13	16	15	19	24	22	0	1	2	3	1	7	4	4	4	7	9	8	8	12	12	8	8	16	10	5	9	20	15	18	22	18	1	1	2	2	5	1	2	2	2	1	1	1	2	1	2	2	2	1	1	2	2	1	1	2	5	2
73500	-220.421287513942559	-227.276775464901931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.358485375879277	-2	1	3	5	8	10	7	9	11	11	8	10	11	11	15	14	13	14	13	14	14	15	15	20	23	24	0	1	2	3	1	7	4	4	7	7	4	4	12	8	14	12	14	12	7	5	9	20	8	23	22	12	1	1	2	1	3	1	1	2	3	3	2	2	1	1	2	2	2	2	2	3	2	1	3	2	3	8
74000	-200.370790078203498	-207.226278029162870	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456234890283472	-1	2	1	5	9	9	9	8	10	11	11	9	12	10	13	15	13	15	13	13	15	15	15	20	24	23	0	1	1	2	2	4	8	4	6	6	4	8	14	8	14	14	8	14	7	8	11	20	8	23	22	16	1	2	1	2	2	2	1	2	1	1	3	1	1	1	2	2	3	2	2	1	3	1	3	3	4	4
74500	-190.278286993832609	-197.133774944791980	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.523745105331952	-1	1	2	5	9	8	9	9	11	12	9	11	12	10	15	13	14	15	14	15	16	16	15	18	23	23	0	1	2	1	4	4	4	4	11	6	4	8	14	4	13	8	14	12	7	5	7	20	14	23	20	15	1	1	1	3	2	2	2	2	1	2	1	1	2	3	2	1	2	2	2	3	3	1	3	2	3	3
75000	-181.226622008228702	-188.082109959188074	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536185122655377	-1	1	2	6	10	10	8	8	11	11	8	11	12	11	13	14	13	15	12	13	15	16	15	20	22	23	0	1	2	1	1	4	4	4	11	7	4	8	8	8	8	8	14	13	7	5	11	20	14	23	22	16	1	1	1	3	5	2	1	1	2	2	1	2	2	2	2	2	1	2	2	1	4	2	2	2	4	3
75500	-201.689779206177008	-208.545267157136379	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.406304153924172	-1	0	3	5	10	9	8	9	10	12	11	10	13	11	15	14	14	13	12	14	15	16	15	19	23	23	0	1	2	1	4	7	3	4	4	11	4	4	12	8	14	14	8	14	7	1	11	5	12	12	22	12	1	1	1	4	3	1	3	2	2	1	4	3	2	1	2	1	2	1	2	8	2	3	3	5	4	6
76000	-183.238157003140714	-190.093644954100085	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602569239198061	0	1	3	6	9	8	9	10	11	10	10	9	13	12	14	12	14	16	13	14	15	15	16	19	24	23	0	1	2	2	4	4	6	12	11	7	7	4	8	8	8	12	14	15	7	5	11	20	15	23	20	15	1	1	1	3	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	2	3	1	1	1	3	4
76500	-183.507152294082971	-190.362640245042343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537435852697331	0	1	3	6	9	10	8	10	11	9	8	8	13	12	14	15	13	16	13	14	15	16	15	19	22	23	0	1	2	1	1	7	4	4	11	7	4	4	14	12	14	8	8	15	10	5	9	20	8	23	22	16	1	1	1	2	3	1	1	2	2	1	1	1	1	2	1	2	1	1	2	3	2	1	2	2	3	4
77000	-222.629942961748213	-229.485430912707585	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.439413265006722	-2	1	2	6	9	10	8	9	10	9	10	10	12	11	15	15	13	14	13	14	15	15	14	19	25	23	0	1	1	2	4	10	3	2	8	3	4	8	12	12	14	18	8	12	10	2	11	20	8	23	20	16	1	1	3	2	1	1	2	6	1	2	3	1	1	1	1	1	2	2	3	5	2	1	2	2	4	4
77500	-189.551820214916347	-196.407308165875719	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.505798241555111	-1	1	2	6	9	9	7	8	10	11	11	11	13	12	13	14	13	16	13	14	15	16	15	19	23	23	0	1	2	1	1	7	1	4	7	6	9	8	4	8	4	8	14	16	7	5	7	20	15	23	22	16	1	1	1	2	3	1	3	1	2	1	1	2	3	2	5	3	1	1	2	2	4	1	1	2	4	5
78000	-180.221274080971256	-187.076762031930627	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509252243769899	-1	1	3	5	9	9	8	9	10	10	11	11	13	11	14	15	13	15	13	14	15	16	14	19	22	23	0	1	2	1	4	7	4	4	6	7	7	8	14	8	14	15	8	12	7	5	11	20	8	23	20	15	1	1	1	3	2	1	1	3	1	1	1	1	1	1	2	1	2	2	2	3	2	1	2	3	5	4
78500	-198.369069078399576	-205.224557029358948	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.561229764748877	-1	1	3	6	10	8	8	8	10	11	9	9	13	11	14	13	13	15	13	13	16	15	15	19	24	22	0	1	2	1	4	4	4	4	6	7	4	4	8	8	12	14	4	15	10	5	11	20	12	23	22	23	1	1	1	5	2	1	2	1	2	2	1	2	2	2	3	1	4	1	1	2	3	2	2	2	4	3
79000	-208.655840137825720	-215.511328088785092	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.514574401233712	0	1	2	5	9	10	8	9	9	12	10	11	11	12	15	15	14	13	13	12	16	15	16	20	23	23	0	1	2	1	3	4	4	4	7	7	4	8	8	12	14	14	12	12	7	5	10	20	12	23	20	15	1	1	1	2	3	1	2	2	1	2	3	2	1	1	2	2	1	1	2	1	2	2	1	2	4	4
79500	-201.571296071596578	-208.426784022555950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.433791227776865	-2	1	3	6	9	9	9	9	9	11	11	10	12	11	14	15	13	14	13	13	15	15	15	19	23	23	0	1	2	2	3	4	4	4	4	7	9	4	8	8	14	8	8	8	7	5	6	20	14	15	20	16	1	1	1	2	3	1	2	2	1	1	2	2	1	1	1	4	2	2	2	2	3	1	2	2	5	4
80000	-192.818180157620105	-199.673668108579477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708583617102554	-2	1	2	6	9	9	8	8	9	11	10	10	9	11	14	14	13	15	14	13	14	15	16	19	24	24	0	1	2	3	4	4	4	4	4	7	9	8	8	8	14	12	12	12	10	5	11	20	12	23	20	18	1	1	1	3	2	2	1	1	1	1	1	2	1	1	1	2	2	3	3	2	2	1	2	2	5	3
80500	-204.376211037181747	-211.231698988141119	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.434560209874331	-1	1	3	4	9	10	7	8	10	10	7	9	12	10	15	13	14	16	10	13	14	15	16	19	23	23	0	1	2	1	4	7	4	4	11	7	4	8	14	12	14	14	8	14	7	5	10	20	13	23	20	15	1	1	1	2	4	2	1	2	2	2	1	1	2	1	2	1	3	2	1	2	2	1	3	2	6	3
81000	-183.706395774573821	-190.561883725533193	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509340839810836	0	1	2	5	10	10	8	10	11	12	9	11	12	11	13	13	13	15	12	13	15	15	15	19	25	23	0	1	2	1	1	7	4	4	11	6	7	8	4	8	4	14	13	12	7	5	15	20	8	23	22	15	1	1	1	3	5	1	2	2	1	1	1	1	2	1	4	1	1	2	2	2	1	1	3	2	3	4
81500	-188.068928108111550	-194.924416059070921	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478745316250506	-1	1	2	5	8	7	9	8	10	11	11	10	12	10	12	13	13	15	14	14	16	15	15	20	23	24	0	1	2	1	2	4	6	4	6	7	9	8	12	8	8	14	8	14	7	5	19	20	16	18	20	16	1	1	1	3	5	1	1	1	2	1	1	1	1	1	2	2	2	3	3	2	1	1	1	2	4	7
82000	-203.898467925049317	-210.753955876008689	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.401812869534447	-1	1	3	6	9	10	8	8	10	10	9	10	11	11	14	14	14	14	13	13	16	15	16	18	23	23	0	1	1	1	4	4	4	4	4	7	7	4	4	8	13	8	14	12	10	4	4	20	4	23	22	14	1	1	3	3	2	2	1	1	1	1	1	2	3	2	2	3	2	2	2	3	5	1	5	1	3	5
82500	-183.294766876788827	-190.150254827748199	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612703713700192	0	1	2	5	9	10	7	9	11	12	10	10	12	11	13	15	14	15	13	14	15	16	16	20	24	23	0	1	2	1	1	7	4	4	11	7	7	8	14	12	14	15	8	12	10	5	11	20	18	23	20	16	1	1	1	2	3	1	1	2	1	3	1	1	1	1	2	1	3	2	1	2	2	1	1	2	3	4
83000	-194.651898095964924	-201.507386046924296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479941905958497	0	1	2	5	9	9	7	10	11	12	10	10	13	12	15	15	13	14	14	14	15	15	15	20	23	23	0	1	2	1	4	4	4	4	11	7	4	4	8	8	8	14	8	14	7	5	19	20	12	23	20	18	1	1	1	2	3	2	1	2	1	2	2	3	2	1	2	2	3	2	4	3	1	1	3	3	4	3
83500	-186.668726085702588	-193.524214036661959	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.473530085364424	0	1	3	6	9	10	8	8	10	11	9	10	12	12	15	15	13	15	14	14	16	15	16	18	23	23	0	1	2	2	4	4	4	4	11	7	4	8	8	8	12	14	13	12	10	10	10	20	8	23	20	16	1	1	1	3	1	2	1	1	1	2	2	1	2	2	3	2	1	2	2	1	3	1	4	1	5	3
84000	-192.195123320978240	-199.050611271937612	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610195543130161	-1	1	3	6	8	9	8	9	10	10	10	11	13	11	15	13	13	15	14	13	14	14	15	19	25	23	0	1	2	1	4	7	4	4	4	6	7	8	14	8	4	8	8	13	10	5	11	20	8	23	22	16	1	1	1	3	1	1	2	2	1	1	1	1	1	1	5	2	2	1	2	3	2	1	2	2	5	6
84500	-185.821417221862305	-192.676905172821677	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.555074755494739	-1	1	3	5	9	6	8	10	10	10	10	9	11	10	14	15	13	15	13	14	15	16	15	19	23	23	0	1	2	1	3	4	6	12	6	7	6	4	8	12	8	14	12	15	10	5	9	20	15	23	20	16	1	1	1	3	3	1	1	1	3	1	2	2	1	1	2	2	1	1	2	2	2	1	1	2	4	2
85000	-199.226647030232158	-206.082134981191530	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537283163283634	0	2	3	6	10	8	8	10	9	11	10	10	12	8	15	11	12	14	13	13	15	15	15	20	24	23	0	1	2	1	4	4	4	14	4	7	9	14	4	4	18	14	14	8	7	5	9	20	8	23	22	16	1	1	1	3	2	1	1	2	1	2	1	1	2	1	1	1	3	2	2	2	4	2	3	2	4	5
85500	-189.531904718184506	-196.387392669143878	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.399997416373467	-3	1	2	5	9	10	7	8	9	12	10	10	12	11	13	14	14	15	11	14	15	16	15	19	25	23	0	1	2	1	4	7	4	4	4	7	4	8	14	12	12	14	15	15	7	4	4	20	15	8	20	15	1	2	1	4	3	2	1	2	1	2	3	1	1	1	2	2	1	1	1	5	4	1	1	5	6	4
86000	-180.145555474031738	-187.001043424991110	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.483645668056156	-1	0	3	5	9	9	8	9	11	11	10	11	12	11	14	15	13	15	13	15	15	16	15	19	24	24	0	1	2	1	2	7	4	4	11	7	5	8	14	8	14	15	8	12	10	5	10	20	15	23	20	18	1	1	2	2	4	1	1	2	1	2	1	1	1	1	2	1	2	2	1	3	2	1	1	3	4	3
86500	-182.395658017403804	-189.251145968363176	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.422481370529919	-1	1	3	6	9	9	7	8	10	11	10	11	12	10	13	15	13	14	12	14	16	15	14	18	24	23	0	1	2	1	4	4	4	4	4	7	4	14	14	8	14	17	8	12	7	5	11	20	15	23	22	4	1	1	1	4	3	2	1	2	2	2	2	1	1	1	2	1	3	2	3	2	2	1	1	2	5	7
87000	-196.455585377466690	-203.311073328426062	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.507174063134487	-1	1	2	4	7	8	8	7	9	12	7	11	11	11	15	13	11	15	13	14	14	15	14	20	22	21	0	1	2	1	1	4	11	4	11	7	4	8	8	8	8	13	8	14	10	5	11	20	12	23	20	15	1	1	1	3	5	2	1	2	1	2	2	2	3	3	4	1	2	2	1	3	3	1	2	2	3	3
87500	-202.144172040702671	-208.999659991662043	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453848714213274	-1	0	2	6	8	10	9	9	9	11	10	10	12	11	15	14	13	14	13	13	16	15	15	18	25	23	0	1	2	3	4	4	4	4	4	7	9	8	8	8	18	12	13	12	6	5	6	20	17	23	20	16	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	1	3	2	4	3	1	1	2	6	4
88000	-199.676007377855626	-206.531495328814998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.528366242520019	-1	1	3	5	8	9	8	7	10	9	9	10	13	11	14	14	13	15	13	14	15	15	15	19	23	23	0	1	2	2	4	4	4	4	11	7	4	4	14	4	14	12	14	14	7	4	20	20	14	23	20	18	1	1	1	2	1	2	1	2	1	1	2	3	1	3	1	2	2	2	2	5	1	1	2	2	5	4
88500	-177.717100318804285	-184.572588269763656	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530224631572894	0	1	3	5	10	9	8	9	11	11	9	10	12	11	14	14	13	16	13	13	15	15	16	19	23	22	0	1	2	1	4	4	4	4	11	6	7	8	14	8	8	8	8	12	10	5	7	20	15	23	20	18	1	1	1	2	3	2	3	2	1	1	1	1	1	1	2	2	2	3	1	1	3	1	1	1	6	2
89000	-192.666728526652975	-199.522216477612346	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.350486260585047	-2	0	2	6	10	10	8	8	10	12	11	10	12	10	11	14	14	13	13	13	16	15	15	19	25	22	0	1	2	1	4	4	4	4	7	7	4	8	12	8	14	15	8	4	11	4	11	20	18	23	20	17	1	1	2	4	2	3	2	1	1	2	2	1	1	1	1	2	4	4	1	3	2	1	1	2	6	5
89500	-200.950965929797377	-207.806453880756749	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543634216290132	-1	0	1	4	10	9	8	9	11	11	11	9	13	10	14	15	13	16	12	14	15	16	15	19	24	23	0	1	2	1	1	4	4	4	6	7	4	4	14	8	14	15	12	15	7	5	11	20	12	23	20	13	1	1	1	2	6	2	2	2	1	2	3	2	1	1	2	1	2	2	2	2	1	1	3	3	5	4
90000	-176.350846450595554	-183.206334401554926	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692647153712083	-1	1	3	5	9	9	7	9	11	11	9	10	12	11	14	15	13	13	13	13	14	15	15	19	24	21	0	1	2	1	4	4	2	4	11	6	4	8	14	12	14	12	14	12	10	5	7	20	15	23	20	16	1	1	1	3	2	2	3	2	1	1	2	1	1	1	2	3	1	2	1	2	3	1	1	2	4	3
