step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103
76000	-624.071347426004877	-622.649367269167556	-1.421980156837297	0.000163246978322	0.000060077081987	0.368013439539314	0.326799600157372	0	4	7	9	10	11	12	10	12	13	16	15	14	16	17	17	17	18	20	20	19	21	21	22	19	22	24	24	21	22	20	22	23	23	24	26	23	23	24	24	24	24	25	24	26	27	26	25	26	26	25	28	29	27	27	26	26	28	27	28	27	27	29	29	29	29	29	29	30	31	31	29	30	30	30	31	31	31	32	33	30	34	34	31	32	32	33	35	34	34	37	34	35	34	36	36	36	36	38	42	41	43	46	0	1	1	3	3	2	5	4	6	6	10	10	9	7	12	3	2	4	15	3	16	3	6	6	3	9	17	6	8	31	10	10	17	17	15	38	3	22	25	2	26	33	33	18	27	43	48	33	27	41	37	34	32	18	43	6	35	50	3	25	29	28	41	57	57	56	3	56	41	81	36	61	41	45	32	20	51	34	74	45	27	18	72	55	73	67	32	81	75	75	88	40	73	19	55	62	60	50	98	99	28	85	62	1	2	3	1	1	2	1	1	1	2	2	1	2	2	1	5	4	5	2	7	1	6	4	6	5	6	4	6	4	1	3	6	3	3	3	2	8	1	4	12	2	1	1	4	1	1	1	1	1	1	2	3	4	4	1	8	1	1	9	4	4	1	3	1	1	2	9	2	3	1	3	1	3	2	4	4	4	4	2	5	5	7	2	2	1	2	4	2	2	3	1	4	3	8	4	5	4	4	1	2	8	6	9
76500	-602.229373948760440	-600.790810002397620	-1.438563946362782	0.000115244217152	0.000040112676222	0.348066716176208	0.386781018593654	1	5	8	8	8	12	11	11	13	12	15	13	14	16	18	16	17	19	19	20	20	20	22	22	21	22	24	24	23	23	21	22	22	23	24	27	22	23	24	25	22	25	25	24	25	24	27	27	24	26	27	27	29	28	28	26	26	24	26	28	27	28	28	30	28	27	28	30	29	31	29	29	30	30	31	31	32	32	31	33	29	32	34	32	32	32	33	34	34	34	38	35	36	35	35	36	36	37	39	42	42	42	45	0	1	1	2	1	3	3	2	3	5	12	7	5	12	16	3	1	8	11	6	15	2	18	19	6	5	31	6	3	18	8	21	7	24	6	28	21	24	22	18	20	31	38	26	21	23	30	28	9	16	35	8	54	59	44	6	18	6	2	30	15	56	20	39	6	19	28	71	24	40	23	50	69	61	56	35	73	79	81	35	27	55	78	55	63	71	34	45	69	27	64	54	60	6	44	76	83	61	96	96	54	88	89	1	2	3	1	5	2	1	2	3	2	1	1	2	2	1	4	7	5	2	4	1	7	1	2	4	5	2	8	7	2	3	1	7	1	5	1	1	1	2	3	1	2	1	1	2	2	2	1	7	3	2	5	1	1	2	6	4	7	11	2	5	1	4	3	7	3	3	1	4	4	4	2	1	2	2	3	1	1	1	3	3	1	1	2	2	2	4	5	3	5	5	4	4	9	5	2	1	3	1	3	5	3	6
77000	-647.544821227649322	-646.003505818952817	-1.541315408696526	0.000161902294132	0.000043531585597	0.268875656338296	0.309496589021469	1	4	7	8	10	12	10	10	12	12	15	15	14	15	17	15	18	18	17	19	20	18	20	21	21	22	24	25	24	22	22	23	22	23	22	26	24	25	24	24	24	26	26	23	26	26	27	27	26	27	27	28	27	24	28	27	25	26	27	28	27	27	27	29	30	28	28	28	30	30	29	30	29	29	31	31	31	32	31	34	32	33	33	31	33	33	33	35	33	34	38	34	36	35	36	36	34	36	38	43	42	43	45	0	1	2	2	2	3	4	4	3	4	5	3	6	10	12	6	6	13	14	17	18	3	2	5	13	11	17	54	6	24	6	16	2	24	14	26	21	39	34	26	6	21	44	8	21	39	32	27	34	39	38	15	28	3	30	40	37	6	2	42	28	44	25	57	32	57	15	45	54	3	50	52	43	31	57	23	41	45	33	42	21	1	29	56	69	29	69	74	47	59	89	50	50	1	84	53	21	70	95	93	74	101	58	1	2	2	2	2	2	1	1	2	2	2	3	1	3	1	2	3	3	1	1	1	7	6	5	4	5	4	1	5	1	7	4	8	1	4	2	2	1	1	1	3	3	2	7	2	1	2	2	1	2	1	6	1	9	3	2	1	5	13	2	1	2	2	2	4	1	6	1	3	11	1	1	2	3	4	5	4	3	3	4	7	10	4	2	2	4	2	3	4	4	2	4	3	12	3	5	8	2	1	4	8	1	9
77500	-638.094593542080133	-636.386467179411966	-1.708126362668136	0.000134198716807	0.000026978679819	0.201035303920562	0.256437977198717	0	4	8	7	11	12	12	9	11	12	15	16	14	17	16	15	17	19	19	21	19	20	22	22	20	22	22	25	22	22	22	22	24	23	25	26	24	25	25	24	25	25	26	24	27	27	27	27	26	25	26	27	28	28	28	27	24	28	27	29	27	27	28	29	26	29	29	29	30	31	30	29	30	30	30	31	32	31	31	34	32	33	33	32	32	33	34	33	34	34	38	34	35	35	36	34	36	35	39	41	42	44	45	0	1	2	2	3	3	8	4	3	1	9	10	3	11	4	10	10	10	11	10	14	2	10	3	2	19	7	17	3	15	15	13	9	23	6	44	2	31	40	18	15	10	26	10	10	14	7	35	5	29	31	15	45	13	27	15	11	10	10	18	35	40	41	51	3	27	14	35	31	62	28	45	45	62	56	72	54	51	30	70	14	3	38	47	61	13	78	78	73	36	77	34	90	7	79	62	70	68	92	91	24	101	53	1	2	2	2	2	1	2	1	1	6	2	2	4	1	4	1	2	3	1	4	1	7	4	8	8	2	5	4	7	3	3	5	5	1	5	1	12	1	1	3	4	8	2	5	6	5	6	1	8	2	2	7	1	8	3	7	4	8	8	3	1	1	1	2	6	4	4	2	5	3	2	1	2	2	2	1	2	4	5	3	9	11	4	3	4	8	1	1	2	3	3	4	1	12	2	2	2	4	3	1	9	1	8
78000	-621.991544213222483	-620.570392365924135	-1.421151847298326	0.000236079962066	0.000087139088177	0.369108362331152	0.258227860810115	0	5	7	9	10	10	11	10	12	12	16	14	14	15	15	16	17	18	20	20	19	20	22	21	22	21	24	23	23	22	22	21	23	23	24	26	23	24	24	23	25	24	24	23	26	26	27	26	25	27	25	27	29	27	26	26	24	27	27	28	28	27	29	30	28	28	27	29	29	31	30	29	29	30	30	32	32	31	32	33	31	31	32	32	32	33	34	34	32	35	37	34	36	35	35	37	35	37	39	41	42	43	44	0	1	1	3	2	3	4	1	8	8	2	3	8	7	13	8	8	9	5	3	17	1	8	8	2	7	40	3	12	19	11	1	3	26	11	24	1	34	11	20	11	3	33	30	11	40	33	34	40	25	40	11	58	8	39	2	16	11	11	41	52	33	48	30	3	39	11	50	31	14	60	36	59	72	43	63	78	45	28	71	11	30	49	28	44	41	76	52	54	67	97	11	65	39	48	60	47	54	91	97	3	100	49	1	3	4	1	3	1	2	4	2	1	7	3	3	2	1	2	4	2	4	8	1	9	7	6	7	5	1	7	5	1	3	10	8	1	3	2	13	1	3	3	5	8	1	1	4	2	2	2	1	2	1	3	1	10	2	10	3	6	6	1	1	2	3	4	11	2	3	1	4	8	1	1	1	1	4	1	1	4	5	2	7	5	4	3	5	4	1	4	2	4	1	10	4	9	5	5	4	6	1	2	14	1	7
78500	-605.655694896750333	-604.149208444940541	-1.506486451809776	0.000174099158451	0.000050524694160	0.290206423795567	0.256181912506062	0	5	7	7	10	11	12	10	12	13	16	15	13	15	18	16	18	18	20	21	19	20	23	21	22	21	24	24	23	21	21	23	23	23	25	27	25	25	25	23	24	25	25	25	26	26	27	27	26	26	26	27	26	27	27	27	26	26	26	28	28	28	28	29	30	28	28	30	30	29	30	29	29	31	31	30	31	31	30	34	31	34	33	32	32	34	33	34	34	34	37	33	35	35	36	36	35	37	39	42	40	43	45	0	1	2	2	2	3	5	2	4	5	12	9	3	2	11	8	6	7	11	2	6	2	7	8	2	21	24	13	8	21	8	8	16	15	6	37	6	21	34	1	8	1	29	8	8	44	53	28	10	28	22	33	39	1	46	42	15	2	3	57	49	38	3	46	3	57	39	56	57	2	39	55	36	52	47	56	38	67	64	79	72	58	59	61	79	14	39	28	62	78	88	52	78	49	56	55	41	71	60	86	48	99	75	1	3	2	1	3	3	1	3	3	2	1	1	3	5	1	3	5	3	2	7	4	9	6	6	8	1	2	6	6	1	6	7	3	2	6	1	7	4	1	10	5	9	1	8	8	1	1	1	6	1	3	4	1	14	1	2	4	11	10	1	1	1	10	2	11	1	2	1	2	12	2	1	1	2	2	1	3	1	1	3	1	5	3	3	1	11	3	5	2	1	2	5	1	3	5	4	5	2	5	4	8	2	6
79000	-610.646663957223495	-609.129325016953999	-1.517338940269487	0.000114998516659	0.000032559652733	0.283131067066393	0.247428222854039	0	5	7	8	10	12	12	11	12	12	16	15	14	16	17	16	17	18	19	21	20	19	22	21	21	19	22	23	24	22	21	22	23	21	25	27	23	23	25	24	25	25	24	24	26	27	25	27	27	26	27	27	28	27	28	25	26	27	25	28	27	25	28	29	29	28	28	29	27	28	31	28	29	30	30	31	31	32	29	34	31	34	33	31	33	33	33	35	32	34	36	35	36	34	36	36	35	37	39	43	42	42	45	0	1	2	3	3	1	4	3	8	4	12	10	2	12	7	5	6	9	14	2	15	1	6	3	6	15	26	34	34	26	8	15	8	2	2	29	8	32	5	8	38	34	32	1	19	56	6	45	47	38	43	34	50	3	34	30	37	38	3	38	12	16	2	54	6	35	30	23	45	3	69	47	49	29	47	52	28	18	33	46	34	40	48	34	75	34	46	24	73	29	79	53	36	49	59	79	85	20	77	83	39	89	65	1	2	1	1	2	6	1	3	1	2	1	1	4	1	2	3	3	3	1	9	1	8	5	7	4	1	2	1	2	2	3	2	8	8	10	2	5	1	7	5	1	2	1	11	4	1	8	1	1	1	2	3	2	13	2	1	1	4	4	4	7	3	12	2	8	2	3	3	1	9	1	2	1	3	2	2	4	7	3	4	4	4	3	6	2	7	3	8	2	4	3	4	4	3	6	4	1	7	3	4	8	5	9
79500	-630.974599559344483	-629.497988973993188	-1.476610585351246	0.000144938730487	0.000045254697583	0.312233296312991	0.311779756799356	0	2	7	9	10	12	12	10	13	12	15	14	14	16	18	17	17	16	19	19	19	21	20	22	22	22	23	23	21	21	21	22	23	23	25	27	25	24	23	23	24	25	25	24	25	26	26	26	27	27	26	26	28	27	27	25	27	27	28	27	27	26	28	27	29	28	28	29	30	30	31	28	28	30	28	30	31	32	31	34	31	34	34	29	32	31	34	33	35	34	37	34	35	35	36	37	34	37	37	41	42	43	44	0	1	2	3	3	8	4	1	6	4	9	8	6	10	10	6	1	4	17	1	11	11	6	7	6	17	21	30	7	2	11	11	3	19	1	42	8	31	32	18	30	7	29	2	6	22	44	24	33	44	32	28	27	3	34	30	30	8	30	7	56	9	3	45	10	48	31	52	21	34	62	15	30	53	47	60	76	79	55	35	62	61	57	1	77	64	81	50	74	66	68	16	63	73	55	70	78	52	94	64	53	80	48	1	1	3	1	2	1	1	4	1	2	1	1	1	2	3	3	10	4	1	10	2	3	4	5	5	2	2	1	5	11	3	4	8	3	11	2	6	2	1	3	2	7	2	10	4	2	1	2	1	1	2	1	2	8	2	2	4	7	4	6	1	6	12	1	10	2	5	1	6	2	2	4	5	1	1	1	1	1	3	5	3	4	3	11	1	1	2	3	3	3	5	7	3	5	6	4	1	5	1	7	8	3	10
80000	-692.125192140236095	-690.646682199969291	-1.478509940266833	0.000179936184587	0.000055906678131	0.310702809774600	0.268104749372128	1	5	8	9	9	11	11	10	11	12	16	14	15	16	17	17	18	19	17	20	16	19	22	21	21	21	23	22	22	21	23	23	21	24	24	26	23	24	23	25	24	25	26	25	27	26	27	26	26	25	27	28	28	25	27	26	26	27	28	28	25	28	29	29	29	27	28	30	30	30	31	30	29	30	31	30	32	32	31	34	30	33	34	30	33	32	32	33	33	35	37	35	34	35	35	35	36	37	39	43	42	44	44	0	1	1	2	3	4	4	5	4	7	12	7	3	4	2	5	2	16	12	6	4	3	2	1	15	14	7	26	16	21	10	12	3	29	2	25	7	24	16	23	13	18	25	15	17	35	32	32	25	31	34	34	43	1	27	17	16	3	18	26	25	11	36	62	8	18	8	50	20	49	48	17	38	62	50	47	76	44	84	29	46	73	53	30	70	51	69	45	66	36	62	36	69	57	62	76	96	96	98	99	38	45	75	1	2	3	3	1	1	1	1	1	1	1	2	3	3	6	3	7	1	1	3	4	4	6	8	2	1	6	1	2	3	6	5	6	1	9	2	7	1	2	1	4	3	3	6	5	1	2	1	2	2	1	2	1	12	2	3	6	8	7	3	2	5	3	1	10	4	9	3	5	2	2	6	2	1	3	2	1	3	1	5	2	2	3	7	1	3	1	3	4	3	4	4	1	5	4	3	1	1	1	2	11	9	5
80500	-646.586274058862273	-645.075673161011878	-1.510600897850366	0.000139556294558	0.000040118704848	0.287473273599547	0.314529420369252	1	5	8	9	10	10	12	11	11	13	15	15	14	17	17	16	18	19	19	21	19	20	21	21	21	21	24	25	21	22	22	22	23	23	25	26	24	24	24	23	24	26	25	22	27	26	27	26	26	25	24	28	28	27	26	27	25	27	27	28	28	27	27	29	30	26	29	30	27	30	29	30	28	30	30	31	31	32	31	32	31	32	34	32	32	32	33	35	34	34	37	35	35	34	36	36	35	35	38	40	43	43	46	0	1	2	3	2	3	4	5	2	3	5	3	2	12	8	8	1	16	13	3	12	12	2	22	3	14	32	10	7	9	3	18	11	18	16	51	3	34	32	19	24	24	30	21	43	27	36	50	23	51	23	14	42	2	23	2	6	2	44	42	58	42	34	62	3	22	53	66	32	15	63	30	55	26	51	50	48	50	22	54	2	17	30	3	46	46	81	38	85	78	92	65	87	34	55	80	46	68	54	85	61	99	65	1	2	2	1	3	2	1	1	3	3	2	3	4	1	3	2	10	2	4	7	2	3	9	1	8	1	1	4	4	6	7	1	3	3	4	1	9	1	1	3	1	4	1	1	2	2	1	1	2	1	2	5	1	13	2	9	6	12	3	1	1	1	2	1	9	3	1	2	2	8	1	5	1	4	5	3	3	4	5	3	10	6	6	11	3	2	1	6	1	1	1	3	1	7	3	2	5	2	6	3	7	3	9
81000	-643.141124825610973	-641.666784071484813	-1.474340754126146	0.000156444199754	0.000049137386835	0.314088901422281	0.289023145966466	-2	4	7	8	11	12	11	10	13	13	15	16	15	17	18	16	17	18	20	18	18	19	23	21	22	21	23	22	23	21	21	22	23	23	23	26	23	25	24	23	24	24	24	25	23	25	26	25	26	27	26	27	28	27	27	27	26	27	27	28	27	27	29	28	30	28	28	29	29	31	30	28	29	30	31	31	32	31	31	34	31	33	34	32	33	32	33	34	35	34	36	33	35	36	37	36	34	37	40	41	43	43	45	0	1	2	1	3	2	4	4	6	3	7	10	6	11	17	11	6	10	15	10	7	14	2	16	10	16	12	18	6	20	2	20	28	7	22	23	10	35	30	7	20	1	19	37	2	26	22	18	28	30	25	10	50	1	44	2	10	15	23	24	38	27	39	59	16	37	56	52	22	2	27	13	18	43	64	69	63	36	59	50	45	6	82	72	36	71	75	76	83	77	59	27	81	53	55	32	46	68	98	77	94	84	96	1	4	2	6	3	4	2	1	1	4	1	1	2	1	1	1	3	3	1	1	4	1	8	2	5	2	2	2	6	1	7	3	1	6	3	2	4	2	2	7	3	13	2	1	8	3	3	4	2	3	2	4	1	15	1	13	5	4	3	3	1	2	2	1	8	2	1	1	3	12	4	8	6	4	2	1	3	1	2	4	3	10	1	2	4	1	1	1	1	1	4	6	2	3	5	6	5	4	1	3	4	5	5
81500	-580.480762023812076	-578.752493475499364	-1.728268548312711	0.000169853253410	0.000033144464797	0.195135884249820	0.283023705029731	1	4	8	8	10	12	11	11	13	12	16	15	13	16	17	15	18	17	19	20	20	21	21	19	21	22	24	24	23	22	23	22	23	23	24	26	23	24	24	24	25	24	25	25	27	26	27	27	26	26	25	26	28	25	28	26	25	27	24	29	28	28	27	30	29	27	26	28	30	31	30	30	29	30	29	30	32	31	30	34	31	33	33	31	32	33	33	33	34	33	37	35	34	35	36	36	35	37	39	42	41	43	46	0	1	2	2	3	2	3	4	7	7	8	5	4	6	12	10	2	16	10	8	14	6	19	6	10	15	32	6	11	7	6	23	6	16	8	38	19	33	29	6	25	1	33	3	37	22	27	51	27	37	33	17	15	1	59	19	37	6	21	32	25	49	29	50	3	42	38	7	11	1	35	52	48	68	52	63	50	69	75	46	54	42	55	6	74	36	58	62	54	50	50	35	83	67	90	86	90	95	31	99	30	97	53	1	1	2	2	1	5	2	2	1	1	2	3	3	2	1	2	7	1	3	4	1	4	1	3	3	2	1	6	5	6	4	1	5	4	7	1	1	1	1	5	2	13	1	9	3	3	2	1	1	1	1	4	5	12	2	4	1	8	2	3	3	1	2	2	10	1	1	7	7	15	3	2	1	1	2	2	3	1	1	4	4	3	2	8	1	4	2	3	5	4	4	7	1	4	2	2	1	1	8	2	8	4	9
82000	-595.838682044173765	-594.311450418994355	-1.527231625179419	0.000114461032268	0.000031709780796	0.277035600388051	0.282277847744248	0	3	7	7	9	12	10	10	12	12	15	16	14	17	18	17	18	19	20	21	20	21	21	21	21	21	23	24	23	22	19	22	23	23	24	25	24	24	24	24	24	24	26	23	27	27	27	26	27	26	27	26	28	27	26	26	26	27	27	28	27	28	27	29	30	28	29	29	27	31	29	29	28	31	30	31	29	31	31	33	32	33	33	31	31	33	33	34	32	34	37	34	35	35	36	37	35	36	40	43	42	44	45	0	1	2	1	2	8	3	3	8	7	7	3	10	13	10	12	8	5	13	3	11	11	18	16	11	18	21	17	8	23	2	6	10	24	2	25	3	32	18	18	7	7	21	10	10	42	36	44	27	37	43	29	27	1	18	21	25	6	43	34	41	29	8	28	24	56	17	69	19	21	44	39	19	37	36	54	33	35	16	32	43	56	70	7	36	41	42	76	79	57	57	47	79	64	39	97	57	70	78	62	18	96	43	1	1	2	3	2	1	1	2	1	1	2	4	1	2	3	1	4	6	4	8	2	3	1	2	3	1	1	4	6	1	10	5	4	1	9	3	8	1	3	2	9	6	4	3	7	3	1	1	2	1	1	2	3	12	3	2	2	5	1	2	1	3	10	3	5	1	5	1	2	6	3	3	4	3	3	1	3	3	8	4	2	4	1	12	3	6	5	2	1	4	7	5	3	5	6	1	5	3	5	8	12	3	8
82500	-599.392655122536667	-597.942147735519484	-1.450507387017166	0.000095690190455	0.000032112431131	0.335587493121004	0.301168550859976	0	5	8	7	11	11	12	9	13	13	15	15	14	17	18	15	17	19	19	20	19	20	22	21	22	21	22	24	23	23	22	21	23	23	23	26	23	25	23	24	24	24	25	25	26	26	25	24	26	27	26	28	29	26	27	24	25	27	24	28	25	28	29	28	30	28	29	29	30	30	30	29	30	31	31	30	30	30	31	33	32	33	34	32	32	34	33	35	35	34	37	35	36	35	37	36	34	38	39	41	40	42	43	0	1	1	1	3	3	1	2	1	4	13	3	7	16	16	7	3	10	6	12	13	7	9	21	17	17	22	23	7	19	7	3	15	11	7	23	7	37	18	6	2	21	23	18	43	48	25	34	23	20	44	29	41	6	59	7	26	1	19	2	8	30	2	58	45	15	61	36	41	55	72	58	64	57	65	62	41	42	62	73	70	55	62	55	79	19	74	90	57	63	63	32	32	31	55	87	77	91	75	38	76	79	18	1	3	4	3	1	2	6	2	8	3	1	3	1	1	2	1	5	3	4	2	2	5	3	1	3	2	1	1	6	2	6	9	3	5	7	2	5	1	3	6	9	2	2	4	1	1	1	1	3	3	1	4	3	6	1	4	3	13	2	8	6	3	10	1	2	5	4	2	4	1	1	1	1	4	1	1	3	3	1	2	2	4	3	2	1	7	2	1	5	3	4	8	6	6	6	2	3	1	5	7	4	6	11
83000	-595.455302031320571	-593.795493629580619	-1.659808401739988	0.000136434768188	0.000029569817077	0.216732270444415	0.291843206476533	0	4	8	9	11	11	11	9	11	12	14	14	15	15	17	16	17	18	18	20	20	21	21	20	22	20	23	23	23	22	23	23	21	23	25	27	25	24	25	25	24	25	25	23	27	26	25	27	26	27	27	27	28	27	27	25	27	26	26	27	27	26	26	29	29	26	28	30	29	30	30	30	29	29	30	31	30	30	29	34	31	33	33	31	30	33	33	34	34	34	38	34	35	35	34	36	35	38	40	40	42	44	45	0	1	1	2	3	4	8	2	8	2	7	8	10	10	7	11	7	11	12	8	3	10	2	2	7	11	19	14	2	21	10	3	10	33	18	46	14	4	31	3	2	7	14	2	14	15	29	66	28	42	46	43	19	29	59	18	1	6	38	11	59	25	3	47	15	40	20	43	1	55	64	35	56	21	65	36	52	54	52	70	55	85	78	18	47	30	28	76	57	42	96	51	84	48	64	80	44	83	64	72	43	37	6	1	2	3	3	1	1	1	3	1	3	2	2	2	2	4	1	3	2	2	6	6	3	9	9	5	3	3	4	10	1	7	8	4	1	5	1	6	7	1	7	9	6	5	11	3	4	1	1	2	2	1	1	5	2	1	2	12	8	2	4	1	2	7	2	7	1	5	3	13	3	1	2	2	4	1	2	3	2	1	2	4	2	2	6	2	5	5	1	3	6	1	3	1	4	2	1	6	3	7	5	7	8	16
83500	-611.946646911424637	-610.544717963899075	-1.401928947525602	0.000169927743751	0.000067660679586	0.398173235823933	0.264690332541390	1	4	8	9	10	12	11	10	11	13	15	15	14	17	17	16	18	19	19	20	19	21	22	21	22	21	22	24	23	23	21	23	23	23	25	25	25	25	24	24	23	25	24	24	27	25	25	25	25	26	27	28	29	28	28	27	26	27	28	28	28	27	27	30	30	28	27	29	30	29	30	28	29	30	30	31	32	31	31	33	30	33	33	30	30	33	34	35	34	34	38	34	35	33	37	36	34	37	39	43	42	44	45	0	1	1	3	2	7	4	4	3	4	2	5	3	9	16	4	7	9	11	3	14	19	5	11	17	14	19	11	12	31	11	14	19	21	7	29	33	44	19	3	19	22	26	2	10	31	7	33	19	39	49	51	43	46	26	49	13	11	39	67	38	34	3	54	6	46	17	57	6	56	66	57	58	42	23	73	32	57	62	85	50	6	28	35	49	39	84	62	32	6	72	61	82	20	50	97	9	30	88	93	83	44	3	1	1	4	1	3	1	1	1	2	1	5	3	3	4	1	5	3	4	2	7	1	1	5	2	2	1	2	5	4	1	4	5	2	2	8	1	2	1	2	10	2	2	2	8	8	1	7	1	2	1	1	1	3	2	4	2	6	7	1	1	2	2	9	1	11	1	6	2	9	1	1	1	1	2	5	1	5	3	2	1	2	10	4	2	2	6	2	4	6	10	6	3	1	7	3	1	10	6	3	5	5	10	16
84000	-589.872233615634514	-588.305356280330329	-1.566877335304151	0.000158510462871	0.000040483405862	0.255398950508187	0.335167852640405	0	4	6	7	10	11	12	10	13	13	16	15	15	17	16	16	18	19	20	21	20	19	22	20	21	21	24	25	22	22	21	23	23	23	25	27	25	24	24	22	24	26	26	23	27	25	26	26	27	27	26	27	28	28	27	27	25	26	27	28	27	27	28	28	27	29	27	30	29	29	31	29	27	29	31	32	31	31	31	34	30	30	33	31	32	33	33	34	34	33	35	34	34	36	34	36	33	38	38	42	43	41	45	0	1	2	2	2	3	5	3	3	6	5	6	4	3	7	10	8	10	6	10	17	8	14	5	19	13	21	8	14	13	11	31	18	25	14	34	2	40	34	2	29	25	29	19	42	29	31	35	28	28	26	13	43	6	26	44	32	16	10	19	46	10	48	55	17	49	48	33	46	27	70	32	57	60	46	53	61	72	54	84	56	56	78	82	33	13	67	76	70	59	45	58	63	78	56	43	79	95	80	54	35	94	66	1	3	1	2	3	3	1	2	3	1	3	2	4	5	2	1	4	4	5	5	1	3	3	5	1	2	2	8	2	4	2	1	1	1	6	3	9	1	1	7	1	2	2	2	1	1	2	1	1	1	4	5	1	9	2	2	1	6	8	2	1	7	1	1	5	1	1	4	2	2	1	3	1	1	4	3	1	1	2	2	2	2	1	1	4	9	3	1	2	3	4	4	3	2	5	6	2	2	2	7	9	3	10
