step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29
84000	-192.778989003548929	-199.634476954508301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553439516351189	0	2	3	4	5	10	12	11	13	15	19	21	22	21	22	26	25	28	28	29	34	32	35	35	38	43	45	45	49	0	1	2	2	2	4	0	6	6	9	10	11	10	10	10	13	14	0	16	13	20	19	22	22	21	21	26	23	26	1	1	1	1	1	3	1	1	2	1	2	1	3	3	3	1	2	1	1	4	2	2	1	1	3	4	1	5	3
84500	-181.439858144727225	-188.295346095686597	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562098558334314	0	1	3	3	4	11	11	11	13	15	19	19	21	21	22	26	24	28	29	30	32	32	34	35	38	42	44	46	47	0	1	2	2	2	4	0	4	6	6	10	10	12	11	12	13	11	0	16	16	16	19	21	22	21	25	26	21	27	1	1	1	1	1	3	1	5	1	2	2	2	1	1	2	3	2	1	1	2	3	2	1	2	3	2	1	7	2
85000	-185.632156584435677	-192.487644535395049	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461261924853325	-1	1	2	4	5	9	11	11	15	14	18	21	21	21	23	24	27	28	28	29	34	33	35	35	37	43	45	46	49	0	1	2	2	2	4	0	4	6	8	10	10	11	11	12	13	11	0	13	19	13	16	22	22	23	25	26	21	27	1	1	1	2	2	1	1	4	3	2	2	3	1	1	1	3	4	1	3	1	8	4	1	1	1	3	1	7	2
85500	-199.198744096675568	-206.054232047634940	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.446922663108648	0	1	2	4	5	10	12	12	15	15	16	20	21	21	23	26	28	28	27	28	35	33	34	35	37	43	42	45	49	0	1	2	2	2	4	0	6	6	6	10	10	10	10	10	13	14	0	13	19	16	19	22	22	23	27	21	23	26	1	1	1	2	2	3	1	2	2	3	1	3	3	3	4	2	4	1	3	1	4	3	1	1	1	1	3	3	3
86000	-182.885175004907865	-189.740662955867236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449458626064388	1	2	3	4	5	11	11	11	14	14	18	21	21	20	24	24	26	28	27	29	35	32	34	35	38	42	46	45	48	0	1	2	2	2	4	0	4	6	6	10	10	11	11	12	13	12	0	13	19	13	19	22	16	24	25	26	21	27	1	1	1	1	2	3	1	3	1	2	2	4	2	1	2	2	2	1	2	1	7	3	1	6	2	2	2	4	1
86500	-206.343012024501860	-213.198499975461232	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475222343925428	0	1	3	4	3	10	12	9	13	15	18	21	22	21	22	26	27	27	29	30	33	33	35	34	38	42	44	44	48	0	1	2	2	1	8	0	4	6	9	10	11	10	11	12	13	14	0	16	16	19	19	21	19	21	25	26	23	26	1	1	1	2	3	1	1	2	2	1	2	2	3	2	1	2	4	1	1	2	2	3	1	2	3	2	2	4	4
87000	-194.995760396834100	-201.851248347793472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.440920894616742	0	1	3	3	4	11	12	10	15	14	17	19	21	22	23	24	27	28	28	30	35	32	34	35	38	42	45	44	48	0	1	2	2	2	8	0	4	6	8	10	11	11	12	12	13	11	0	13	16	20	16	22	20	21	21	26	21	26	1	1	1	1	2	1	1	2	2	2	2	1	2	2	1	2	5	1	4	3	3	5	1	2	1	4	2	4	3
87500	-183.940170963428812	-190.795658914388184	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492891927018551	0	1	2	4	6	10	12	11	15	15	18	20	22	21	22	24	28	28	28	27	34	33	34	35	38	42	45	45	48	0	1	2	2	3	4	0	6	6	6	10	11	11	12	12	13	11	0	16	13	19	16	19	19	23	25	26	21	27	1	1	1	2	2	4	1	1	2	3	2	2	2	1	1	1	4	1	3	3	4	4	3	3	2	2	1	6	2
88000	-201.400037723847078	-208.255525674806449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.391565078804822	0	1	3	4	2	10	11	11	15	14	17	20	21	21	22	23	26	28	28	30	34	32	33	36	39	42	45	43	47	0	1	2	2	2	4	0	4	6	6	10	10	10	10	12	12	11	0	13	19	19	16	22	22	21	21	26	21	27	1	1	2	2	1	3	1	3	4	2	2	3	3	4	1	2	3	1	5	1	3	4	1	2	2	4	2	6	1
88500	-182.972505550835990	-189.827993501795362	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533270046458951	0	2	1	4	5	11	11	11	14	14	19	20	22	22	23	26	26	28	28	29	34	32	31	35	39	40	44	45	48	0	3	1	2	2	4	0	4	6	8	10	10	11	11	12	13	11	0	16	16	23	19	16	22	21	25	26	23	27	1	1	1	1	2	3	1	3	2	2	2	2	2	1	2	2	3	1	1	2	1	2	2	2	2	1	2	7	2
89000	-186.459452788188315	-193.314940739147687	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.484133547916549	0	2	1	3	5	11	12	10	13	14	18	21	22	21	23	25	27	29	28	28	34	33	32	36	38	42	46	45	49	0	3	1	2	2	4	0	4	6	6	10	10	11	11	12	13	12	0	16	16	23	19	19	19	21	25	25	23	26	1	1	1	1	1	4	1	3	1	2	3	3	2	2	1	2	2	1	2	1	1	2	2	3	2	2	4	5	5
89500	-187.179860424460969	-194.035348375420341	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553204949858351	-1	2	1	4	5	9	12	10	13	15	17	20	22	21	24	26	27	29	28	29	35	33	32	35	39	43	45	45	48	0	3	1	2	2	5	0	4	6	6	10	11	12	11	14	13	14	0	16	19	23	19	16	22	21	25	26	23	26	1	1	1	1	2	2	1	2	1	4	1	2	1	2	1	2	2	1	1	1	2	2	3	1	2	2	1	6	2
90000	-187.666025156444618	-194.521513107403990	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616687374946420	-1	1	2	4	5	11	10	10	15	15	19	20	22	19	23	25	26	28	28	29	35	33	34	35	38	42	44	43	48	0	1	2	2	2	8	0	4	6	6	10	10	10	10	12	13	10	0	16	16	23	19	16	19	21	25	26	23	27	1	1	1	1	1	1	1	4	3	2	2	2	3	1	2	2	5	1	1	2	1	2	4	2	2	2	1	3	2
90500	-194.433877337806308	-201.289365288765680	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.404934166235401	0	1	3	3	5	8	11	12	14	15	19	20	20	21	23	25	28	28	27	28	35	32	34	35	38	42	44	45	49	0	1	1	2	2	4	0	6	8	6	10	11	11	11	10	13	12	0	16	16	23	19	16	19	21	25	25	23	26	1	1	1	1	2	3	1	3	1	3	2	1	1	1	5	2	4	1	1	3	1	3	3	3	2	2	3	5	3
91000	-199.036012225381853	-205.891500176341225	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.510333612764660	0	1	2	3	5	10	12	10	14	14	17	19	21	21	23	25	27	28	27	29	35	32	33	35	35	42	46	45	48	0	1	2	2	2	4	0	4	6	6	10	10	11	11	12	13	14	0	16	19	19	19	16	22	22	25	26	23	25	1	1	1	1	2	3	1	2	2	3	2	3	2	2	1	2	3	1	1	1	3	3	3	1	2	3	2	6	7
91500	-190.088863809345298	-196.944351760304670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.408444951723360	0	2	1	4	6	10	11	11	15	14	18	21	21	22	22	25	28	28	28	29	33	34	33	36	39	43	45	45	48	0	3	1	2	2	4	0	4	6	6	10	10	11	12	10	13	11	0	13	19	19	20	16	22	21	25	26	23	27	1	1	1	1	2	3	1	2	3	1	2	3	2	1	4	2	5	1	4	1	1	2	2	1	3	3	1	5	2
92000	-183.772947706239393	-190.628435657198764	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.566303419992802	-1	1	3	4	6	11	12	10	14	14	18	20	21	21	24	25	27	28	29	28	35	33	33	34	39	43	45	45	48	0	1	2	2	2	8	0	4	6	8	10	10	10	11	12	13	11	0	16	16	23	16	19	22	21	25	26	23	25	1	1	1	2	2	1	1	3	2	2	2	4	3	2	1	2	4	1	3	1	1	3	2	1	2	2	1	6	5
92500	-182.213839902406221	-189.069327853365593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573839976259946	0	1	3	2	5	10	10	9	14	14	19	20	22	22	23	26	26	28	28	30	35	34	35	36	38	42	45	44	49	0	1	2	2	2	8	0	4	6	8	10	10	12	12	12	13	11	0	13	19	22	16	16	22	21	25	25	23	27	1	1	1	1	2	1	1	3	1	2	2	3	2	1	2	2	2	1	2	1	1	4	4	1	2	2	3	3	2
93000	-209.290563921327930	-216.146051872287302	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.334568752224407	-1	0	3	3	6	9	11	11	13	15	18	20	21	21	23	25	27	28	28	29	34	31	33	34	38	40	45	44	48	0	1	2	2	4	4	0	6	6	9	10	10	11	11	12	13	11	0	16	16	22	16	13	22	21	25	26	21	23	1	1	1	2	1	2	1	1	2	1	1	3	2	2	3	3	4	1	2	2	1	3	7	1	2	1	2	5	8
93500	-198.544154421499684	-205.399642372459056	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.425715353196498	-2	1	2	4	6	10	12	11	14	14	19	20	21	22	22	24	28	25	28	30	32	33	35	36	37	42	45	45	49	0	1	2	2	2	5	0	4	6	6	10	10	12	12	12	13	11	0	16	16	19	19	21	22	21	25	26	26	27	1	1	1	2	4	3	1	3	2	2	2	4	1	1	2	2	4	1	2	4	2	2	2	2	4	4	2	2	2
94000	-183.581485779061268	-190.436973730020640	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534574929180176	-1	1	3	3	6	11	12	11	13	15	19	20	21	21	22	26	27	29	28	29	35	33	35	36	38	42	45	45	47	0	1	2	2	2	4	0	4	6	6	10	6	11	12	11	13	11	0	16	19	22	19	22	22	21	25	26	23	27	1	1	1	1	2	3	1	3	1	2	2	4	1	1	1	2	4	1	1	1	1	3	1	2	2	3	3	7	1
94500	-201.270141886285813	-208.125629837245185	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638658364074095	0	2	1	4	5	10	10	11	14	14	19	20	21	21	22	26	25	28	27	29	34	32	34	35	39	42	45	46	49	0	3	1	2	2	4	0	4	6	6	10	10	11	11	12	13	14	0	16	16	16	19	22	19	24	24	26	26	27	1	1	1	1	2	4	1	3	1	2	2	2	1	2	1	3	2	1	1	2	3	2	1	4	2	2	1	1	2
95000	-204.166930463736804	-211.022418414696176	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557172009072336	0	2	1	4	5	10	11	12	14	13	19	17	22	21	24	25	25	29	28	28	34	33	34	33	38	42	45	45	48	0	3	1	2	2	4	0	6	6	6	10	10	10	11	12	11	11	0	16	13	13	16	22	19	23	21	26	26	27	1	1	1	1	2	2	1	1	2	1	4	1	3	1	4	2	3	1	2	2	5	3	1	3	2	4	2	2	1
95500	-192.137772374957819	-198.993260325917191	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647034719577608	-1	1	3	3	5	11	11	9	15	15	18	20	22	22	23	25	26	28	28	29	33	33	35	33	37	41	46	45	47	0	1	2	2	2	8	0	4	6	6	10	10	12	12	12	13	12	0	16	16	16	16	21	19	21	21	26	26	27	1	1	1	1	2	1	1	4	2	2	2	3	1	2	2	2	2	1	1	2	2	3	2	3	2	5	2	2	1
96000	-195.640997622558615	-202.496485573517987	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609835732659087	-1	1	2	4	5	10	10	9	15	14	18	20	22	21	23	26	27	27	29	29	34	33	35	35	39	42	46	42	48	0	1	2	2	2	8	0	5	8	6	10	10	11	12	10	13	15	0	16	16	16	19	21	22	23	25	26	25	27	1	1	1	1	3	1	1	2	2	3	2	3	2	1	5	2	2	1	1	2	4	2	1	1	3	1	3	2	1
96500	-190.121166619829836	-196.976654570789208	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553440850586905	-1	1	2	4	5	11	9	10	13	15	18	20	22	21	23	26	27	27	28	29	33	33	35	35	38	42	46	44	47	0	1	2	2	2	8	0	4	6	6	10	11	11	10	12	13	14	0	13	19	13	16	21	22	21	25	26	25	27	1	1	1	1	2	1	1	3	2	2	1	1	2	3	2	2	3	1	3	1	3	3	1	1	2	2	2	4	1
97000	-195.857258993898085	-202.712746944857457	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405890236372230	-1	1	2	3	4	10	11	9	14	15	17	20	22	21	23	26	27	27	28	27	32	34	35	35	38	42	46	45	48	0	1	2	2	2	8	0	4	6	6	10	10	12	11	12	13	11	0	16	16	16	20	21	22	21	25	25	23	25	1	1	1	1	1	1	1	3	2	2	2	3	1	2	2	2	5	1	1	1	4	2	1	1	3	2	4	3	3
97500	-198.772242644880578	-205.627730595839950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576222410520983	0	1	3	3	5	11	11	9	14	14	18	20	22	22	23	25	26	27	28	29	34	33	35	32	38	42	44	45	48	0	1	2	2	2	8	0	4	6	6	10	10	11	11	10	13	14	0	13	16	22	13	21	19	21	25	25	25	26	1	1	1	1	2	1	1	2	2	3	3	2	2	2	3	1	2	1	2	1	1	7	1	2	2	2	3	3	4
98000	-183.579371469227056	-190.434859420186427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.541622170917707	-1	1	3	4	5	10	12	10	14	15	17	20	21	21	23	25	27	28	28	29	34	32	35	35	38	42	45	44	47	0	1	2	2	2	4	0	4	6	6	10	11	10	10	12	13	14	0	16	19	22	19	21	22	21	25	25	23	27	1	1	1	2	2	2	1	2	2	4	1	2	3	3	1	3	3	1	2	1	1	2	1	1	2	3	3	5	1
98500	-207.354672881041836	-214.210160832001208	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.338491077268133	-1	0	3	4	5	11	11	11	13	13	17	20	21	21	23	26	27	26	28	29	34	31	35	36	38	42	45	44	47	0	1	2	2	3	4	0	4	8	8	10	11	11	11	12	11	11	0	13	19	19	20	13	23	21	25	21	19	26	1	1	2	2	1	6	1	4	1	1	2	2	2	2	2	4	5	1	5	1	3	2	7	1	2	2	6	7	3
99000	-211.504687789913731	-218.360175740873103	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.330456651763720	0	1	2	3	4	10	11	11	14	13	17	18	21	20	23	24	28	27	29	28	35	33	33	34	38	43	44	45	49	0	1	2	2	2	4	0	2	8	6	10	10	10	12	12	11	11	0	16	13	23	13	13	19	21	25	25	23	27	1	1	1	1	1	4	1	3	2	3	2	3	5	1	2	4	5	1	2	4	1	5	5	4	2	2	3	6	3
99500	-186.212258004862065	-193.067745955821437	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.421677726121900	-1	1	2	3	5	11	12	10	13	14	19	19	22	21	23	26	28	29	28	29	35	32	34	35	38	42	44	45	48	0	1	2	2	2	8	0	4	6	8	10	10	12	10	12	13	14	0	16	13	20	19	22	19	21	21	26	23	27	1	1	1	1	2	1	1	4	1	2	2	2	3	4	2	2	3	1	1	3	2	2	1	3	1	3	1	6	3
100000	-182.793926650765201	-189.649414601724573	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477269302308417	0	1	2	4	6	11	11	12	14	14	18	20	22	21	23	26	27	29	28	29	35	33	34	34	39	42	46	45	49	0	1	2	2	2	4	0	6	6	6	10	6	12	11	10	13	12	0	16	16	22	16	22	16	21	25	26	23	27	1	1	1	1	2	3	1	1	2	2	3	5	1	2	4	2	4	1	1	2	2	3	1	4	2	2	2	6	2
