step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
45000	-223.141167047721581	-232.192010428172921	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.957154056127352	-1	1	5	4	2	4	3	3	3	2	8	5	5	5	5	4	6	3	5	13	6	5	8	6	6	7	14	6	9	7	9	7	9	7	11	12	7	8	11	10	11	10	9	12	9	10	10	10	9	10	6	11	13	11	11	14	12	9	10	10	13	10	11	12	12	14	12	14	14	9	16	12	14	18	16	8	18	0	1	9	2	2	18	2	2	5	2	25	9	6	18	9	7	16	5	16	63	14	9	19	14	22	28	67	14	19	21	38	15	4	5	43	50	19	51	70	32	33	16	26	52	11	19	29	43	14	23	14	29	36	50	40	57	48	15	37	51	47	38	46	39	47	33	35	55	61	32	20	41	20	53	56	24	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-240.619593285717968	-249.670436666169309	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.962232603677424	-1	2	6	6	4	4	2	1	0	5	7	5	3	5	4	5	5	6	8	12	4	7	7	6	6	7	15	7	10	7	9	7	9	7	11	12	10	10	8	4	12	9	11	14	9	9	8	9	10	10	9	9	13	11	11	15	12	11	11	13	12	10	13	12	11	14	7	14	13	13	15	12	12	17	14	15	11	0	8	40	21	7	7	8	9	1	5	25	7	2	40	8	21	1	13	10	42	9	15	4	15	17	3	68	21	48	16	14	15	67	16	31	59	16	42	15	7	49	19	33	49	39	25	26	25	47	11	24	47	59	67	49	44	46	50	51	26	37	28	22	16	46	41	24	19	36	41	33	45	42	66	69	63	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-240.916403754657836	-249.967247135109176	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993359207806139	-1	1	2	6	4	4	1	3	2	5	7	4	6	4	4	5	5	6	4	13	3	7	6	2	7	6	14	5	8	5	8	9	5	7	8	13	5	8	10	8	11	8	9	11	11	10	11	9	10	11	9	10	13	12	9	12	13	7	6	11	9	8	9	11	12	14	13	15	14	9	14	12	12	15	14	15	17	0	1	7	15	24	24	1	7	7	6	9	24	21	7	21	15	3	14	24	47	9	26	19	1	33	2	52	3	26	15	34	18	8	10	59	48	9	59	55	22	48	59	42	23	52	35	32	62	35	46	11	40	44	61	24	64	72	23	10	43	58	11	13	52	32	29	47	65	50	62	56	39	40	75	41	57	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-226.607612525675933	-235.658455906127273	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997860967679208	-1	1	5	6	5	3	3	2	4	5	6	2	6	3	4	4	4	6	8	14	6	6	7	6	8	8	12	8	9	7	9	8	7	8	10	13	9	10	10	10	11	7	12	13	9	8	9	6	9	11	8	9	13	11	11	14	13	11	10	11	12	12	11	14	13	10	10	13	12	13	12	12	12	17	10	15	16	0	1	17	9	14	8	2	1	6	14	15	1	16	8	8	8	6	9	21	45	17	17	17	14	23	17	58	18	24	3	33	6	18	15	34	62	7	29	24	28	39	17	60	29	32	9	23	9	26	45	24	2	49	66	66	72	63	10	34	59	58	54	38	75	63	23	28	67	38	63	40	55	40	68	32	44	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-227.194911324790866	-236.245754705242206	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.954538201076846	-1	1	6	6	5	3	2	2	3	4	6	5	7	5	4	3	6	5	7	14	5	5	8	6	7	8	12	7	9	4	7	7	9	8	10	12	9	10	10	9	11	8	12	10	10	10	11	8	9	10	9	9	14	11	10	14	10	8	10	12	13	12	7	11	13	15	11	12	13	14	17	13	10	15	15	13	18	0	1	15	30	16	8	1	2	8	7	30	8	4	30	16	7	10	9	17	61	10	1	14	10	15	17	50	10	58	9	17	22	28	4	63	73	22	34	52	58	59	24	59	25	32	58	19	14	48	33	63	26	27	29	9	35	40	25	33	57	64	45	7	73	57	76	28	41	55	43	66	44	3	37	53	28	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-253.420685549832683	-262.471528930284023	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994377188611705	-2	1	4	5	5	0	-1	3	3	3	8	5	6	4	0	1	6	5	3	8	6	2	7	7	4	7	10	6	10	7	7	9	7	8	11	12	8	10	9	6	11	9	10	11	9	9	11	10	9	10	10	11	14	11	6	14	11	10	7	13	13	12	12	12	12	15	13	13	16	13	16	13	13	13	17	15	17	0	1	8	19	3	1	1	2	22	1	23	25	10	15	1	6	19	10	2	21	4	7	13	13	22	18	42	10	33	18	17	11	5	13	48	13	31	13	19	3	51	26	55	30	31	33	42	32	21	37	14	26	62	51	7	29	37	39	17	11	46	45	38	39	27	43	63	44	60	20	53	62	62	47	35	67	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-229.889424442033572	-238.940267822484913	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.963478663401596	0	2	5	6	4	3	2	4	4	5	6	5	7	5	2	4	6	6	8	11	6	5	6	5	6	6	11	8	8	8	9	7	10	5	11	11	8	10	9	7	9	10	12	11	10	8	10	9	10	10	7	10	12	6	12	12	11	10	11	13	11	11	12	13	11	15	13	13	15	14	14	12	12	17	16	16	15	0	1	5	22	6	7	1	2	2	6	8	8	34	9	1	6	24	16	34	52	9	6	8	7	34	14	42	51	32	40	2	24	30	6	46	54	26	19	24	25	51	19	62	29	46	18	31	5	39	28	14	10	32	12	42	40	23	31	31	56	19	33	42	39	52	67	72	49	47	56	62	36	36	66	69	69	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-236.238374154395842	-245.289217534847182	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973613739400083	0	2	6	5	4	4	2	4	2	5	8	3	6	4	4	4	4	4	8	11	6	6	7	5	5	8	13	6	8	8	8	7	9	8	12	11	10	10	10	10	10	7	9	13	6	11	4	7	9	11	9	10	9	10	9	14	8	11	9	13	12	12	8	13	10	14	8	10	15	12	12	13	11	15	16	15	16	0	1	15	14	12	9	1	7	1	8	7	2	5	7	2	12	7	7	13	41	17	24	24	5	14	4	46	16	22	32	28	25	32	21	37	32	45	48	19	51	34	22	42	71	8	40	2	10	28	51	24	32	48	11	26	39	12	37	26	38	68	26	3	61	59	60	23	34	56	34	68	35	38	66	56	30	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-246.500964434936890	-255.551807815388230	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994563901957099	-1	0	3	6	4	4	1	2	3	3	7	5	7	5	5	4	5	6	7	14	5	4	6	4	7	6	15	8	10	7	8	8	8	8	10	12	7	11	11	9	9	9	12	8	9	9	11	6	7	6	9	5	12	7	9	14	12	11	10	13	12	11	5	12	13	13	11	15	14	13	16	12	9	17	17	15	18	0	1	2	24	7	3	2	7	8	7	6	6	48	6	24	7	2	12	22	60	9	8	6	10	10	8	55	13	40	5	13	9	13	50	33	38	50	44	73	17	18	31	11	37	25	4	26	16	18	7	54	10	67	6	18	38	41	59	46	72	30	29	10	42	43	38	40	70	59	14	60	23	31	27	70	56	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-237.422723194328825	-246.473566574780165	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998394861003721	-1	1	6	5	4	3	1	3	4	5	7	4	7	5	5	3	5	6	8	14	4	6	4	6	7	1	14	6	9	7	9	8	10	7	11	13	8	11	11	10	11	9	12	10	10	10	8	9	10	11	7	11	13	12	8	13	13	11	9	12	12	12	12	8	12	12	10	7	16	15	17	13	13	18	18	15	19	0	1	8	23	26	26	1	7	16	26	22	2	14	23	12	26	5	15	4	60	7	6	26	12	23	1	44	21	47	16	24	18	31	2	37	35	11	47	13	55	21	25	58	19	42	29	51	11	59	48	14	48	60	58	21	40	43	29	13	41	40	25	29	17	34	33	32	23	42	57	20	63	43	58	67	28	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-224.047882325757968	-233.098725706209308	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998024527869142	-1	1	4	2	5	2	2	4	3	4	4	5	6	3	3	5	6	5	7	11	6	8	8	6	7	7	15	7	10	7	7	8	9	6	10	10	10	10	11	9	9	9	12	12	10	11	8	10	8	9	9	10	12	12	12	13	13	11	7	9	13	11	12	12	12	12	12	15	14	14	16	10	13	15	17	12	19	0	1	2	2	4	2	2	4	2	9	14	15	5	7	2	14	15	6	8	50	5	28	24	15	5	10	72	4	60	10	34	19	32	10	32	47	30	19	35	19	32	21	72	72	32	59	12	40	24	25	3	42	38	35	23	39	43	59	13	19	38	33	51	37	19	3	47	76	39	51	69	42	39	55	27	38	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-240.617474998295137	-249.668318378746477	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999758467179129	-2	0	6	5	5	1	1	4	1	5	8	3	7	3	0	5	6	5	6	11	0	8	5	7	8	8	13	8	6	7	8	6	8	6	12	13	7	9	9	10	10	8	12	13	10	10	8	9	10	9	9	10	14	10	12	14	10	11	10	12	6	11	11	12	11	15	11	14	13	12	13	12	13	12	10	14	17	0	1	5	14	12	21	21	6	1	6	3	7	17	15	1	12	23	12	23	29	1	4	12	19	13	24	47	37	4	18	17	18	61	23	59	35	32	26	3	38	22	61	49	65	17	33	18	37	30	17	47	22	46	37	40	57	3	51	39	47	8	45	57	26	51	27	40	36	55	31	54	48	75	75	13	59	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-236.199079715112617	-245.249923095563958	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993827500182618	0	1	6	3	2	4	3	4	3	5	8	5	7	4	4	1	5	5	7	11	5	8	7	2	5	8	14	8	7	7	6	9	6	6	10	12	10	9	10	8	12	9	11	11	10	7	9	6	9	11	7	11	13	11	11	14	12	10	11	12	12	9	13	13	13	15	9	12	13	14	16	7	14	13	17	12	17	0	1	15	16	1	5	16	4	5	8	34	8	34	5	4	1	5	7	17	35	7	46	48	16	14	34	65	29	33	12	18	21	21	12	26	54	29	19	49	72	20	13	45	22	19	9	8	14	11	33	14	39	54	37	42	10	37	67	47	26	43	46	55	58	50	26	11	44	43	74	74	21	44	52	32	30	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-216.969130195858497	-226.019973576309837	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994686985626803	-1	2	5	4	4	3	1	1	3	5	7	4	7	3	4	5	5	5	7	14	6	5	7	7	7	6	14	7	10	7	3	9	8	7	12	13	9	7	10	7	12	9	13	13	9	8	10	6	9	10	9	11	14	10	11	14	13	8	8	13	10	10	12	13	12	15	11	14	15	13	16	11	13	18	15	14	17	0	1	5	31	7	7	1	1	7	9	26	7	15	8	31	4	15	9	26	50	4	15	26	12	21	3	39	10	49	10	1	40	34	48	39	72	40	48	26	18	50	59	38	37	13	17	46	15	13	46	34	24	73	46	26	36	35	23	18	45	33	33	29	47	33	35	29	58	64	55	68	45	72	44	57	60	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-224.479978312836693	-233.530821693288033	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.960096875087538	-1	1	5	6	3	4	2	2	4	4	8	5	6	2	2	5	6	6	7	13	5	4	8	7	8	7	15	8	9	7	4	2	9	7	8	13	10	10	9	9	11	8	12	13	9	10	11	9	10	10	8	10	13	11	6	15	13	10	10	13	12	10	12	11	12	9	13	14	12	14	16	13	14	17	15	14	16	0	1	8	6	2	14	2	1	5	8	30	7	31	2	1	10	3	31	6	33	8	14	4	2	30	22	53	34	30	16	7	1	26	1	18	54	24	29	51	18	38	17	59	62	51	34	22	25	11	39	3	25	41	33	31	73	61	11	25	62	49	24	62	30	42	51	59	72	41	20	73	37	54	71	44	65	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-228.773071428131402	-237.823914808582742	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970275110082564	0	1	4	6	5	4	2	3	1	3	7	5	6	4	5	3	6	4	8	13	6	6	8	7	5	7	15	5	9	8	7	9	8	7	10	13	10	10	10	9	10	9	12	14	11	9	9	10	8	10	7	10	11	11	11	14	13	11	11	9	13	11	8	13	13	12	13	13	8	14	15	12	12	15	16	15	11	0	1	7	6	7	7	1	1	1	1	3	8	6	10	2	2	25	1	24	35	6	28	22	3	18	12	56	6	63	28	25	25	8	15	31	77	30	23	28	51	26	17	55	67	35	28	63	49	28	60	5	46	60	37	52	35	55	48	42	69	58	51	4	54	39	4	54	72	11	36	57	24	60	36	43	72	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-237.742408333350880	-246.793251713802221	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983072068073996	-1	1	6	6	4	3	2	4	4	4	8	3	4	4	1	5	3	5	7	8	5	3	7	1	8	6	13	6	8	8	7	4	9	7	12	11	10	10	10	10	11	10	8	13	9	8	11	10	8	7	10	11	11	9	10	12	10	11	9	13	8	11	13	14	11	14	13	12	16	12	15	12	13	14	15	15	16	0	1	10	16	24	24	1	24	15	6	34	15	22	24	1	8	15	32	21	14	6	15	21	1	26	9	36	16	16	12	3	2	43	10	33	19	61	25	43	19	11	31	21	41	30	18	51	49	3	10	28	11	37	26	19	58	59	33	46	40	19	42	65	62	45	56	49	65	39	59	44	39	40	44	74	60	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-224.808133336881099	-233.858976717332439	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995688142380989	-2	1	4	6	4	3	2	3	4	2	6	3	6	3	3	4	5	6	8	14	5	8	5	7	7	7	14	7	10	7	9	9	5	5	11	12	9	9	10	9	12	10	13	8	10	11	11	10	7	10	10	9	12	12	11	11	12	11	10	12	12	10	13	12	13	12	12	14	9	14	14	13	14	17	16	15	13	0	1	7	34	2	2	2	7	8	2	17	1	9	10	2	8	9	34	3	47	16	49	15	34	21	17	41	4	38	21	11	11	15	9	31	38	49	22	44	13	5	19	62	18	24	59	69	18	16	49	23	34	37	48	40	69	47	38	19	32	32	40	54	62	66	31	45	77	22	61	67	55	40	76	65	37	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-228.473798707208772	-237.524642087660112	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972128423024882	0	1	4	4	5	4	2	2	3	5	8	4	6	3	4	3	5	6	5	13	6	7	6	7	7	8	14	8	8	8	8	7	6	6	9	12	10	9	11	9	12	7	12	6	7	11	10	9	9	8	9	6	13	12	11	14	11	10	10	9	8	12	12	13	12	13	13	14	15	11	12	12	13	18	16	15	19	0	1	16	9	12	8	2	1	1	16	13	8	16	7	8	8	16	3	12	51	6	10	9	19	18	19	20	9	34	25	45	21	3	16	42	35	28	52	49	24	32	19	48	15	23	48	51	21	23	10	33	6	55	58	31	64	59	38	49	8	18	29	51	62	39	58	43	35	53	60	35	55	70	76	37	56	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-248.424842545806030	-257.475685926257370	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976263534719063	0	1	5	6	2	2	2	4	3	5	7	5	2	4	5	5	5	5	8	10	1	7	5	6	8	7	14	8	9	4	8	8	8	5	11	13	10	7	11	9	12	7	11	13	8	6	11	8	8	10	8	11	14	8	12	15	12	10	7	13	12	8	12	11	9	14	11	14	13	14	15	13	10	18	18	16	16	0	1	9	23	2	1	1	6	21	14	14	2	2	5	13	14	13	6	11	26	1	46	5	10	9	4	47	16	25	13	12	4	15	13	14	61	31	4	29	26	52	23	29	20	59	10	51	4	38	31	4	48	73	11	62	72	73	33	3	38	39	15	40	3	3	62	59	63	43	52	66	38	14	56	53	52	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-226.764799916201696	-235.815643296653036	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.932517481153442	-1	1	3	5	4	4	1	4	4	3	6	5	7	3	4	5	6	5	7	12	5	8	8	6	6	6	12	7	8	4	8	9	10	8	11	11	10	11	9	8	12	9	13	11	11	11	9	9	9	11	9	11	12	11	9	13	13	11	10	10	12	10	10	14	10	15	9	7	15	14	17	13	13	16	18	15	19	0	1	7	30	3	7	1	14	10	7	6	7	18	7	14	14	10	8	4	50	30	21	25	9	3	30	19	12	26	10	16	29	39	18	62	60	32	33	21	4	47	40	54	63	39	37	31	19	26	55	19	63	51	60	68	35	41	42	68	32	65	34	40	45	47	37	26	3	44	35	44	45	67	46	71	38	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-236.225073737822584	-245.275917118273924	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993681622828340	0	2	5	5	4	3	3	2	3	4	7	5	7	5	5	4	5	3	7	10	6	6	3	6	7	8	9	4	10	8	7	8	10	8	8	11	9	10	10	8	12	8	12	13	8	8	9	9	10	10	10	7	12	11	11	11	10	6	10	11	12	11	12	13	13	14	12	14	14	9	12	11	14	16	15	13	15	0	1	8	23	7	2	8	1	1	18	15	9	10	8	8	2	18	1	21	18	28	23	1	5	12	13	5	23	30	25	58	22	52	52	14	32	22	32	27	12	51	12	70	72	13	58	11	31	25	19	21	3	26	37	29	45	45	16	48	24	62	45	39	72	72	65	54	62	71	30	30	32	38	60	67	53	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-240.142140186668627	-249.192983567119967	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979901770963304	-1	2	5	5	5	4	3	2	3	3	3	5	7	4	4	5	5	6	7	14	5	1	7	7	8	7	14	6	9	7	9	9	6	7	9	12	8	11	11	7	9	4	10	13	7	9	9	4	9	10	9	6	11	11	10	15	11	10	11	10	11	11	13	13	13	14	10	9	13	13	16	12	13	18	17	16	17	0	1	6	8	42	8	8	22	8	8	2	14	18	11	10	48	9	3	28	61	42	1	12	48	18	17	36	15	7	12	17	23	2	14	33	54	23	13	29	18	13	2	26	57	17	19	19	8	6	3	25	48	46	35	29	65	24	6	30	23	58	43	18	53	58	70	12	45	50	55	66	60	55	56	76	64	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
