step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
46500	-355.662825460887348	-354.266821018313692	-1.396004442573672	0.000136507603155	0.000055832050419	0.409003228599692	0.577797036861212	0	4	4	6	7	10	8	9	9	8	10	10	13	10	9	9	10	13	11	12	12	12	12	12	13	11	13	14	13	14	13	16	15	15	17	18	19	21	20	21	23	21	21	23	23	24	24	24	24	24	25	26	28	26	29	28	0	1	1	1	4	5	0	4	2	4	5	3	7	7	0	2	0	4	5	6	15	8	8	16	23	0	9	24	12	8	6	6	18	18	33	34	0	35	35	36	39	36	33	28	42	0	36	18	45	42	0	38	50	44	41	48	1	2	1	2	1	2	1	1	2	1	2	4	2	1	1	3	1	3	2	1	1	2	1	2	1	1	2	2	1	2	1	3	1	1	1	2	1	2	1	1	2	2	3	4	1	1	3	5	1	1	1	3	2	1	4	2
47000	-369.533881091391720	-368.046029657516954	-1.487851433874791	0.000118754508026	0.000036036425881	0.303453119216492	0.449264992585268	0	4	3	6	6	9	8	8	11	8	9	10	12	10	9	10	11	13	10	11	12	12	12	9	12	9	14	13	13	15	14	16	15	15	17	17	18	22	20	22	24	22	19	22	22	24	22	24	24	26	25	27	26	27	28	28	0	1	1	2	1	4	0	4	6	2	2	11	7	7	0	2	0	25	2	19	7	19	4	2	11	0	25	19	11	28	5	12	24	23	34	18	0	35	30	36	35	39	36	30	39	0	43	43	38	34	0	42	41	38	44	44	1	3	1	1	3	1	1	1	1	2	3	1	2	1	1	3	1	1	4	1	3	1	3	2	2	1	2	2	2	1	3	3	3	1	1	2	1	2	3	3	3	1	1	5	1	1	2	2	1	5	1	3	1	3	2	4
47500	-370.946614863308696	-369.175142260558744	-1.771472602749939	0.000137728635692	0.000025279110340	0.183542879178467	0.541099576215240	-1	4	3	6	6	10	9	8	8	9	9	9	11	11	8	9	11	10	11	11	12	13	12	12	11	13	15	11	14	15	14	17	16	16	17	18	19	21	20	21	24	21	20	22	20	24	24	24	24	25	23	27	29	29	29	28	0	1	1	2	2	5	0	5	4	4	5	5	7	7	0	9	0	8	11	2	15	20	8	18	6	0	11	12	16	24	23	22	24	28	28	35	0	23	33	36	42	35	34	33	34	0	43	44	38	11	0	50	49	56	44	49	1	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	3	2	1	2	1	1	1	2	1	3	1	1	2	2	2	3	1	1	3	2	2	2	2	2	4	2	1	3	1	1	7	1	1	3	1	4	1
48000	-402.731613748781626	-401.259880303996511	-1.471733444785104	0.000123507108534	0.000039060022874	0.316257285409817	0.394996696103211	-2	2	3	7	8	8	8	9	11	9	7	8	13	9	9	10	9	12	10	12	12	12	13	11	12	13	14	14	13	15	13	16	15	15	17	18	19	20	19	21	24	21	22	22	21	24	24	24	23	24	26	27	29	27	30	29	0	1	1	2	2	2	0	2	3	4	2	11	14	7	0	12	0	24	6	5	15	16	9	12	19	0	10	24	9	31	2	29	28	4	18	27	0	30	28	28	31	35	34	35	35	0	39	38	39	45	0	42	52	45	41	38	1	2	3	2	4	3	1	3	3	1	2	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	3	1	1	1	6	2	1	5	2	2	1	3	1	5	5	2	4	1	2	1	3	3	2	1	1	3	1	3	3	5
48500	-341.016819539081268	-339.519796906434237	-1.497022632647030	0.000144973913158	0.000043020512512	0.296746577196152	0.626023477480188	0	5	3	6	6	8	9	8	10	8	8	10	11	11	10	9	10	13	11	12	13	12	11	12	12	12	15	14	14	15	13	16	16	14	18	18	19	20	21	21	23	22	22	20	23	25	24	25	22	25	25	24	28	26	29	28	0	1	1	1	3	5	0	5	16	5	5	6	7	7	0	2	0	6	11	12	15	9	6	12	9	0	31	18	16	28	12	16	29	24	33	34	0	36	35	44	35	38	34	36	36	0	38	40	36	41	0	42	45	45	52	43	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	3	2	1	2	1	1	1	1	1	1	1	3	1	1	3	1	1	1	2	1	1	2	1	2	1	4	1	2	1	2	2	2	1	1	1	3	2	2	2
49000	-346.563991058144325	-345.196515665981622	-1.367475392162718	0.000088799831829	0.000058438167693	0.658088720318593	0.667904347659200	-1	3	1	6	8	8	8	9	11	7	10	9	12	10	9	10	11	11	8	11	13	13	13	12	13	12	14	13	13	16	13	17	15	15	17	17	19	21	19	21	23	19	21	21	20	24	25	23	23	24	25	26	28	29	29	27	0	1	1	2	2	2	0	6	6	2	19	4	7	7	0	6	0	8	4	5	15	16	8	8	5	0	25	8	16	22	11	22	5	28	30	34	0	35	35	33	45	35	35	36	35	0	41	30	39	38	0	41	50	56	52	41	1	2	1	1	2	2	1	1	2	1	1	2	3	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	2	2	3	1	1	1	1	2	1	3	2	1	2	2	2	1	2	3	2	3	1	1	2	1	2	2
49500	-357.008116510983314	-355.583409350498528	-1.424707160484799	0.000081583941528	0.000029735913733	0.364482435840116	0.516710399156384	0	4	2	6	6	9	8	8	9	8	9	10	11	11	10	9	9	13	11	12	13	12	12	12	12	12	14	13	13	16	13	15	15	15	18	18	19	20	21	19	23	22	20	23	22	24	24	23	24	25	25	27	29	26	29	28	0	1	1	2	1	4	0	4	5	5	2	11	15	7	0	2	0	23	6	8	15	16	6	8	9	0	25	8	5	28	11	29	24	24	33	34	0	35	38	34	36	35	34	35	39	0	43	43	45	39	0	38	50	35	52	50	1	2	1	1	3	2	1	1	2	1	2	1	1	3	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	2	1	2	1	1	3	2	2	1	1	1	2	2	2	2	1	4	2	5	1	2
50000	-351.731865559320852	-350.347248311886347	-1.384617247434498	0.000113537721700	0.000049254579543	0.433816874305345	0.645508056357446	0	4	3	5	8	7	9	9	10	8	9	9	13	11	8	8	11	13	10	11	12	10	11	13	12	12	12	13	14	15	13	16	15	15	18	18	19	21	19	21	24	21	21	21	21	24	22	22	24	24	24	26	28	26	29	27	0	1	1	1	6	2	0	4	16	6	4	2	7	7	0	4	0	6	11	22	15	4	5	5	19	0	5	8	18	18	11	18	24	18	33	34	0	33	36	36	42	18	34	35	39	0	36	36	45	38	0	38	41	39	50	54	1	2	2	2	1	1	1	2	1	1	2	2	2	1	1	1	1	4	1	1	2	2	1	2	1	1	2	2	1	1	1	2	1	1	1	2	1	3	1	2	1	3	3	2	1	1	2	2	1	2	1	2	2	3	2	1
50500	-324.730832427892949	-323.299212764995502	-1.431619662897467	0.000121616147055	0.000043295072106	0.355997728546590	0.702399560492067	-1	5	2	6	7	9	8	8	9	8	9	9	11	11	9	7	10	12	10	11	12	11	10	12	12	13	15	13	13	15	13	17	16	14	18	17	20	21	20	21	23	21	21	20	22	23	24	25	24	26	25	26	29	26	29	27	0	3	1	2	4	4	0	5	16	4	5	5	7	7	0	4	0	10	11	12	15	16	8	6	19	0	31	24	6	18	25	18	24	24	33	34	0	35	35	36	35	35	36	36	38	0	43	43	45	47	0	41	54	41	52	49	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	2	1	2	2	1	2	2	1	2	1	2	2	2	2	1	1	1	2	2	2	1	1	1	1	1	2	1
51000	-334.320229751110503	-332.856607930253801	-1.463621820856682	0.000099070757184	0.000032026811346	0.323272096191973	0.760427094791678	0	5	3	7	7	9	9	8	10	9	9	9	12	10	9	9	10	13	10	11	11	13	12	12	11	13	13	13	13	14	13	16	15	16	18	18	19	20	20	21	22	21	20	21	22	23	25	23	24	24	25	27	28	28	29	29	0	1	1	2	1	5	0	5	5	5	2	5	7	7	0	5	0	23	11	11	15	16	8	11	6	0	5	24	5	24	6	29	18	30	33	34	0	35	35	43	39	35	24	38	39	0	48	41	41	41	0	42	50	41	52	54	1	3	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	3	2	3	2	1
51500	-349.496087290481910	-347.961403538417699	-1.534683752064204	0.000133591635363	0.000036423273975	0.272646366489006	0.569519232412176	-1	3	4	6	7	9	8	7	11	9	9	8	12	9	8	9	11	11	10	11	13	11	13	12	13	13	15	13	12	15	13	16	14	15	17	18	19	22	19	22	23	21	20	21	21	24	25	24	24	25	26	26	28	29	30	28	0	1	2	3	4	5	0	4	6	5	4	4	7	7	0	12	0	5	6	12	7	6	20	18	11	0	10	8	6	24	18	18	2	28	34	34	0	39	34	36	39	39	36	33	35	0	43	34	45	48	0	42	41	56	53	38	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	3	1	1	1	2	1	3	2	1	2	1	3	5	1	1	2	1	2	2	1	3	1	1	3	2	1	2	3	2	1	1	2	3	1	1	2
52000	-342.851038352305579	-341.372024179310699	-1.479014172994887	0.000119522994047	0.000037087965362	0.310299835251899	0.597223806579576	0	5	3	6	7	9	8	8	10	9	9	8	13	10	10	10	10	14	11	11	13	11	10	13	11	13	13	14	14	16	13	14	14	15	17	18	19	22	20	21	23	21	21	20	23	24	24	25	23	25	25	25	29	29	29	27	0	1	1	1	1	12	0	1	12	8	5	4	15	7	0	5	0	10	11	12	15	6	4	23	11	0	19	19	22	28	5	16	24	24	33	34	0	33	36	36	36	39	36	30	36	0	43	43	39	45	0	41	45	56	52	45	1	3	1	3	3	1	1	3	1	1	1	1	1	1	1	2	1	3	2	1	2	1	2	2	1	1	2	1	2	1	3	2	1	1	2	2	1	2	1	2	2	1	1	1	3	1	2	3	2	1	1	1	3	1	2	1
52500	-380.009509199432784	-378.355969461252869	-1.653539738179895	0.000131677500102	0.000028830973699	0.218951405342619	0.550877176944227	0	5	2	7	6	10	8	8	10	8	10	10	11	10	8	9	8	13	8	11	12	13	11	10	10	11	15	12	14	15	14	16	15	15	16	18	20	18	20	21	23	21	21	21	23	24	25	24	22	24	25	26	28	26	29	29	0	1	1	1	1	2	0	2	10	2	19	10	7	7	0	1	0	24	5	12	15	9	8	8	4	0	9	4	9	8	25	22	16	4	24	30	0	28	30	36	36	35	30	36	49	0	38	38	39	39	0	39	54	41	52	38	1	2	1	3	2	2	1	1	2	2	2	1	2	2	1	5	1	2	1	1	2	2	1	1	1	1	2	2	3	3	1	2	3	4	3	2	1	3	3	1	3	2	2	2	1	1	4	3	1	2	1	2	1	1	2	5
53000	-347.874545737452479	-346.500586594149922	-1.373959143302536	0.000136887073839	0.000063695714073	0.465315769316035	0.630141603828665	-2	3	2	7	6	8	9	8	10	7	10	10	12	10	9	9	10	14	11	12	12	11	12	10	11	13	13	13	14	16	14	16	16	15	17	18	20	21	20	21	22	21	19	22	22	24	25	25	24	25	25	25	26	28	29	27	0	1	1	2	2	5	0	5	16	5	6	6	7	7	0	6	0	20	11	6	15	16	4	4	11	0	19	24	16	28	25	4	8	28	34	34	0	35	30	36	35	39	34	35	43	0	30	38	39	41	0	42	35	56	47	49	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	3	2	1	3	4	1	1	1	1	2	2	2	2	1	2	3	1	1	4	2	2	2	1	2	4	1	2	2
53500	-360.871910974736863	-359.445837748559086	-1.426073226177798	0.000095147425624	0.000034515151227	0.362754441333698	0.570382323189489	-3	5	3	6	7	10	8	9	10	9	9	9	12	10	10	7	10	13	11	12	12	12	12	12	13	12	12	13	13	15	13	16	15	15	17	17	19	21	21	22	23	21	22	22	22	24	22	25	24	24	26	25	29	29	29	28	0	1	1	2	1	16	0	2	16	5	4	4	15	7	0	2	0	8	4	9	7	16	8	8	11	0	19	2	19	24	19	29	24	2	8	23	0	33	28	30	30	35	35	35	39	0	39	43	45	38	0	38	41	56	52	41	1	3	3	1	4	2	1	2	2	1	1	1	1	1	1	1	1	2	3	1	3	3	1	2	3	1	1	6	1	1	1	2	1	3	4	2	1	3	4	3	4	2	2	3	1	1	1	2	1	2	1	2	3	1	2	3
54000	-353.670058459396671	-352.177299756573291	-1.492758702823367	0.000178001492207	0.000053367868586	0.299816973016645	0.506090541985676	-1	4	4	6	7	10	9	9	9	8	8	9	13	11	10	10	10	13	9	11	12	12	12	12	11	11	14	12	14	15	13	16	15	16	18	17	20	21	20	21	23	21	20	23	20	23	22	25	22	25	25	27	28	28	29	28	0	1	1	2	4	5	0	5	5	3	4	5	7	15	0	9	0	8	11	12	15	16	8	25	2	0	11	10	6	6	11	22	18	24	33	18	0	30	35	36	18	39	36	36	35	0	43	43	45	42	0	42	42	42	35	49	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	3	1	2	1	2	2	2	2	1	2	2	2	1	2	1	1	4	1	1	2	1	1	1	2	2	2	1	3	3	3	6	4
54500	-352.109684313678656	-350.656227456476813	-1.453456857201852	0.000119498471754	0.000039757391058	0.332702087939414	0.590044041112403	0	4	3	6	8	9	8	8	10	7	9	10	13	10	9	10	11	12	10	11	11	12	12	11	12	12	13	13	14	14	13	16	15	15	17	18	19	22	20	20	21	22	20	22	22	25	23	25	23	25	26	27	28	28	30	28	0	1	1	1	2	8	0	4	11	4	4	5	21	7	0	4	0	5	5	5	15	9	5	4	19	0	11	24	22	8	6	6	18	18	30	23	0	28	33	36	36	36	36	36	30	0	43	36	39	38	0	45	38	38	50	41	1	2	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	2	1	1	2	2	3	2	2	2	2	1	3	2	1	1	2	1	2	3	1	2	3	2	2	1	2	3	2	2	4
55000	-353.751017038633222	-352.389891563350602	-1.361125475282648	0.000097739800060	0.000054029455981	0.552788689430588	0.682699120466559	0	5	3	6	8	10	9	8	9	9	9	7	11	10	9	9	9	13	11	11	12	11	11	12	12	12	14	13	14	16	12	15	15	15	17	18	19	22	20	21	21	22	20	22	21	23	25	25	24	26	24	26	28	27	30	28	0	1	1	1	12	5	0	4	12	4	2	2	7	7	0	5	0	22	11	12	14	16	8	8	11	0	11	8	22	18	11	29	18	28	33	35	0	43	36	36	28	35	33	35	39	0	38	38	45	36	0	42	50	50	52	54	1	2	1	3	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	3	2	1	1	1	2	1	2	1	1	1	2	1	4	2	3	3	1	1	1	2	1	3	1	3	1	1	4	1
55500	-362.756106752915400	-361.370235987874082	-1.385870765041307	0.000085922576771	0.000037011252068	0.430751188556020	0.592364726777947	0	5	2	6	7	9	8	8	11	8	10	9	12	10	9	10	10	13	9	11	13	11	12	12	11	12	14	13	14	15	14	15	16	15	18	17	19	20	20	22	24	21	22	23	22	24	24	23	21	25	25	25	28	27	30	28	0	1	1	2	4	1	0	4	12	2	2	5	7	7	0	8	0	8	2	4	7	5	6	11	4	0	9	8	22	18	25	29	24	28	30	24	0	33	35	38	24	33	36	34	33	0	43	43	38	45	0	41	54	35	41	54	1	3	1	1	1	5	1	2	1	2	2	1	1	1	1	1	1	2	3	4	2	2	1	1	2	1	2	1	2	1	2	1	2	2	2	2	1	2	1	1	6	1	3	2	2	1	2	1	1	2	1	1	1	3	2	1
56000	-373.012086607680999	-371.649651758337939	-1.362434849343042	0.000119646117070	0.000063514397667	0.530852143159624	0.544129424878940	0	5	4	6	7	7	9	7	11	8	9	9	12	10	10	9	10	13	8	12	12	12	13	12	13	9	14	11	12	15	13	15	15	15	18	18	19	20	20	22	24	21	21	22	22	23	25	25	23	25	25	27	29	28	27	29	0	3	1	1	2	2	0	4	16	2	4	6	7	7	0	2	0	8	5	12	15	6	6	2	9	0	9	5	16	18	29	22	24	18	33	34	0	9	34	33	36	18	36	38	35	0	40	34	36	42	0	48	47	41	41	38	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	3	1	2	1	3	3	3	1	1	1	2	2	2	1	2	1	1	2	2	1	4	2	3	3	2	1	1	2	1	2	4	2	2	1	1	2	2	2	4
56500	-336.545903060950479	-334.962768411213517	-1.583134649736935	0.000165936894595	0.000041084199213	0.247589297804180	0.684723100726553	0	4	2	6	7	9	7	8	10	8	9	10	13	9	7	9	9	12	10	11	12	12	12	11	12	13	14	13	13	15	14	16	13	16	17	17	20	21	21	21	23	20	22	22	21	25	25	24	24	25	26	26	26	27	30	28	0	1	1	1	2	5	0	5	5	5	5	5	21	7	0	5	0	9	4	12	15	16	5	12	6	0	19	8	16	24	11	29	23	18	30	34	0	35	35	34	39	33	38	38	42	0	43	43	45	41	0	42	41	41	54	54	1	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	2	2	2	3	2	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	2	1	1	2	2	2	2	1
57000	-331.962472726954786	-330.548027474067453	-1.414445252887330	0.000079063735827	0.000029917284796	0.378394525410922	0.613703206685226	0	4	3	7	7	8	7	8	11	7	8	9	11	10	9	10	10	13	11	11	11	12	11	13	11	12	13	13	14	14	13	16	16	16	18	15	19	21	20	22	23	21	22	22	22	23	25	23	24	26	26	26	28	28	29	29	0	1	1	2	2	4	0	5	5	2	5	4	7	7	0	6	0	8	11	5	7	16	8	8	5	0	25	23	16	24	25	29	30	36	33	30	0	35	18	38	33	34	39	38	38	0	48	43	45	41	0	41	41	41	52	54	1	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	3	2	2	2	2	1	1	2	2	1	1	2	1	1	2	1	1	2	4	1	4	2	1	1	1	1	2	1	1	1	1	2	3	4	2	1
57500	-353.563592763302552	-352.135753987483554	-1.427838775818982	0.000135432591512	0.000048831522540	0.360559611200608	0.587024694594273	-1	4	3	6	7	7	9	9	10	7	9	9	12	10	10	9	10	14	10	11	12	12	12	11	11	13	14	13	13	15	14	17	16	16	18	17	20	20	20	19	23	22	21	23	23	24	22	24	22	24	23	26	26	29	29	29	0	3	1	2	4	4	0	4	4	2	2	5	15	7	0	4	0	24	6	12	15	5	8	5	6	0	16	8	16	18	11	29	22	30	18	34	0	24	35	33	35	39	38	47	47	0	24	36	34	39	0	42	50	41	52	53	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	3	1	3	1	2	2	2	1	2	1	1	5	1	1	2	1	1	1	1	1	4	4	3	2	1	2	1	3	2	2
58000	-326.192553243670829	-324.709776236118330	-1.482777007552526	0.000095787264305	0.000029438833636	0.307335571693196	0.617392963134371	-1	4	3	6	8	9	8	9	10	8	9	8	13	10	8	10	8	12	11	11	12	12	12	11	12	12	13	13	12	15	13	16	14	15	17	17	18	20	20	20	22	21	20	22	22	24	23	25	23	26	26	26	26	28	28	27	0	1	1	2	4	4	0	5	5	2	4	4	7	7	0	8	0	6	11	6	15	16	8	2	19	0	11	24	16	28	25	22	24	24	33	24	0	34	35	36	35	39	34	36	39	0	36	47	39	41	0	39	41	56	52	41	1	2	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	2	1	3	2	3	1	2	2	2	2	1	3	2	1	1	2	2	1	3	1	2	2	1	1	2
58500	-349.258806147803114	-347.714281578271653	-1.544524569531474	0.000120209511057	0.000032107271173	0.267094266423944	0.482310599400498	-1	4	3	5	7	9	8	9	10	7	9	8	12	10	9	8	9	14	10	11	13	12	12	13	13	12	14	14	13	16	14	15	16	15	18	17	19	20	20	19	22	22	20	22	22	25	24	24	23	25	25	26	29	28	29	28	0	1	1	1	4	5	0	5	16	4	5	4	7	7	0	4	0	8	11	5	7	9	20	12	19	0	19	6	16	24	25	5	18	6	24	20	0	30	35	34	36	39	36	38	43	0	43	43	45	38	0	42	41	52	42	41	1	3	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	3	3	1	1	2	2	1	2	2	3	2	1	4	1	3	2	2	1	2	2	2	3	1	2	2	1	1	2	2	1	2	1	2	4	1	3	4
59000	-329.592594290519230	-328.200407349969964	-1.392186940549283	0.000111937996249	0.000046638261757	0.416643707406363	0.701830766155776	0	3	3	7	7	9	8	8	11	7	9	9	12	10	10	10	10	12	11	12	13	12	13	13	12	12	14	10	14	15	14	15	15	16	17	18	19	20	19	20	23	22	20	22	22	24	24	23	23	26	25	26	28	28	29	29	0	1	1	2	2	10	0	4	5	2	10	5	7	7	0	5	0	8	11	11	15	4	22	28	19	0	9	8	22	24	22	16	18	30	30	34	0	35	35	34	39	38	35	36	39	0	41	44	45	38	0	41	41	41	52	41	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	2	1	2	3	1	2	2	1	1	1	1	1	2	1	2	2	3	3	3
59500	-342.458361759042930	-341.084052157638553	-1.374309601404385	0.000126631500942	0.000058765588172	0.464067690384242	0.584314030387952	0	4	2	6	8	9	7	8	10	7	10	10	13	10	10	9	10	13	10	11	12	12	12	12	12	13	14	14	13	15	14	16	15	16	17	16	19	21	21	21	23	22	21	22	23	24	25	23	22	25	26	25	27	29	29	28	0	1	1	1	4	5	0	4	16	2	5	5	14	7	0	4	0	8	2	19	15	16	8	4	2	0	11	25	12	28	19	22	24	25	33	25	0	35	34	30	43	34	36	36	39	0	48	39	38	40	0	38	38	56	39	38	1	2	1	3	1	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	2	2	3	4	1	2	1	2	1	2	2	1	2	1	1	1	2	3	4	1	2	2	4	1	1	1	1	1	2	1	2	3	1	4	2
60000	-352.322527405756773	-350.740250640129432	-1.582276765627354	0.000129166200021	0.000032031691790	0.247988187191513	0.698429395979403	-1	5	3	6	8	8	7	8	10	7	7	10	12	10	9	7	10	12	10	12	11	12	12	12	11	12	14	13	13	14	13	16	15	15	18	18	20	21	19	20	22	22	20	23	21	23	24	24	24	22	25	25	27	28	29	29	0	1	1	1	16	10	0	2	6	2	2	5	21	7	0	2	0	8	4	25	15	16	19	12	5	0	12	23	4	19	25	27	28	18	33	34	0	39	33	36	36	35	35	34	35	0	43	43	45	39	0	35	42	53	42	54	1	3	2	4	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	2	1	2	1	2	2	1	1	2	1	2	2	1	1	2	1	1	2	1	4	1	1	2	2	2	1	1	2	3	1	3	1
60500	-340.029822064582447	-338.507003189762827	-1.522818874819644	0.000082980207274	0.000023210822308	0.279715164255018	0.455365723096327	0	5	3	7	6	8	7	9	11	8	9	10	11	9	9	10	9	14	10	10	11	12	11	13	12	12	15	14	13	14	13	17	16	15	18	17	20	21	17	20	23	19	21	23	22	23	25	24	23	26	25	26	29	27	27	29	0	1	1	1	2	5	0	5	5	2	2	11	7	7	0	11	0	8	2	4	15	16	4	8	11	0	19	24	9	24	25	16	30	24	33	30	0	33	18	34	33	35	36	36	35	0	43	43	45	38	0	41	41	41	41	54	1	3	1	3	1	1	1	1	2	2	2	1	2	1	1	1	1	3	2	2	1	1	3	3	2	1	3	1	1	1	1	3	1	1	2	2	1	2	2	2	4	1	1	2	2	1	2	2	1	2	1	2	3	2	2	1
61000	-359.759702213167429	-357.992201097637405	-1.767501115530018	0.000135123708724	0.000024937557601	0.184553531255826	0.550885116194601	0	4	2	6	7	9	7	9	11	5	9	8	12	9	9	8	10	13	11	11	13	12	12	12	11	12	14	14	13	15	13	16	15	16	18	17	20	22	20	21	24	20	21	23	22	24	23	23	24	26	25	27	29	28	28	29	0	1	1	10	4	12	0	4	6	2	5	5	7	7	0	4	0	24	5	5	15	16	2	6	10	0	22	29	16	19	20	22	24	33	24	24	0	33	30	36	47	30	35	36	42	0	39	35	45	35	0	38	41	50	38	54	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	3	3	2	2	3	1	2	1	1	1	4	2	1	2	2	1	3	3	1	3	3	2	1	3	2	2	1	1	2	2	1	6	1	2	2	2	2	1
61500	-365.502372503797346	-364.105934963542211	-1.396437540255116	0.000093769942199	0.000038274244423	0.408171782185849	0.541862611919269	0	3	2	5	7	9	8	8	10	9	7	9	12	9	9	10	11	13	10	11	12	12	13	12	13	12	11	14	14	15	13	15	15	14	18	18	19	22	21	21	20	21	21	23	21	25	24	24	24	25	26	24	27	29	27	29	0	1	1	1	4	5	0	5	4	2	2	4	7	7	0	12	0	6	6	6	15	16	24	8	27	0	12	24	2	34	27	9	18	24	24	34	0	18	35	33	34	33	36	33	35	0	43	36	45	49	0	42	48	38	42	41	1	2	1	2	1	1	1	1	3	3	3	2	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	4	1	1	2	1	1	3	2	1	4	1	2	4	3	2	3	2	1	2	3	2	1	1	2	1	3	3	6
62000	-335.109552747479199	-333.625239572405349	-1.484313175073853	0.000115306393667	0.000035300663431	0.306146626466683	0.647826512833389	0	4	2	5	7	9	9	8	10	6	9	10	11	10	10	10	11	14	11	11	12	12	12	11	12	12	14	13	13	14	13	15	14	15	18	16	19	20	20	21	24	21	20	22	21	24	23	24	23	25	26	27	27	29	29	27	0	1	1	1	1	2	0	2	11	4	4	6	7	7	0	11	0	6	6	12	15	16	24	9	5	0	19	24	11	24	25	29	24	30	33	34	0	36	35	34	43	35	36	35	39	0	38	43	39	38	0	41	35	56	41	38	1	2	1	3	3	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	1	1	2	2	2	2	1	2	4	1	2	2
