step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91
25000	-466.868048050798109	-475.918891431249449	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993674326767621	2	-3	6	11	6	14	12	9	13	16	23	10	24	18	16	14	31	20	17	23	24	20	10	26	22	21	22	24	29	27	25	23	34	28	34	21	25	17	32	21	27	34	21	23	18	21	28	25	33	31	24	19	31	28	28	26	32	30	29	38	40	33	30	38	34	28	37	32	30	28	39	32	28	36	36	35	44	32	28	36	39	43	31	36	42	35	36	38	38	43	54	2	0	2	5	1	3	3	3	12	23	36	3	46	9	12	8	11	19	9	19	1	38	5	52	7	19	38	25	40	19	44	8	55	22	25	6	19	4	47	5	43	34	14	6	23	6	44	45	48	66	36	16	70	31	28	45	70	13	28	56	63	46	30	30	44	27	24	31	46	26	75	13	36	50	58	31	64	56	27	68	86	87	15	30	71	31	79	53	69	60	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-485.470186895930908	-494.521030276382248	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993132583449184	3	-1	7	11	5	16	15	11	18	8	24	16	22	19	16	14	32	17	9	21	21	16	13	28	20	21	23	25	25	29	23	20	30	29	24	27	27	27	34	15	29	32	20	30	31	27	26	22	37	30	27	26	27	29	25	15	33	27	26	43	37	34	24	33	32	20	34	33	31	31	36	36	31	41	33	27	39	39	30	36	39	39	41	40	39	39	39	34	42	36	31	2	0	1	3	2	19	4	1	4	1	48	8	15	12	8	5	38	19	3	56	6	8	10	20	9	4	16	48	48	6	26	5	36	24	25	15	20	32	41	19	47	26	7	13	28	20	21	6	70	28	55	25	20	76	20	19	20	21	18	24	37	11	48	63	55	19	22	76	14	55	69	75	28	90	36	40	44	44	31	53	88	34	90	70	91	26	67	38	64	50	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-479.764987996489538	-488.815831376940878	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992317931937622	1	-3	2	3	6	11	13	13	17	17	16	13	20	13	4	16	33	18	14	22	28	19	19	23	24	23	22	22	31	30	23	20	34	36	28	22	32	17	29	16	28	29	18	28	32	11	27	26	39	24	21	28	31	30	25	21	32	27	32	37	40	30	31	34	25	32	34	34	33	37	44	36	37	39	29	26	35	30	37	30	37	45	37	37	42	34	46	45	41	33	38	2	0	2	2	4	3	5	3	6	3	7	4	38	15	4	46	11	6	15	9	26	14	8	9	16	18	22	16	56	65	12	38	10	35	31	11	31	5	24	14	27	36	40	20	54	4	51	20	45	8	9	48	20	55	40	43	50	50	65	32	73	23	50	20	22	25	47	25	41	52	90	44	41	27	55	7	50	50	42	22	39	70	69	57	72	39	73	59	91	39	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-487.415803434393410	-496.466646814844751	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990513431408269	3	-4	8	11	8	15	17	11	19	20	19	12	23	16	16	12	30	10	15	20	27	22	11	28	27	22	18	25	22	24	24	24	29	35	35	19	32	29	30	30	31	30	15	26	29	26	34	24	37	29	25	25	28	27	15	26	35	23	25	34	37	34	35	37	34	26	36	32	35	31	40	35	29	36	32	29	35	29	31	43	36	36	40	32	33	39	46	47	43	42	53	2	0	1	2	1	1	16	1	16	23	19	1	14	3	4	2	24	1	12	8	29	55	1	48	9	55	43	22	4	23	55	15	9	39	85	19	24	9	50	26	76	10	23	14	52	58	7	29	65	19	36	6	7	22	16	27	37	43	26	39	66	75	39	68	20	22	17	52	45	27	24	48	7	79	51	10	53	10	38	30	33	45	67	78	52	72	85	25	75	63	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-475.653807723299224	-484.704651103750564	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995046008873171	4	-1	4	8	7	13	11	12	17	18	24	6	14	14	11	16	31	17	13	24	23	16	21	18	23	22	18	23	19	26	28	19	35	31	33	19	30	20	34	28	29	32	24	22	27	8	37	21	41	27	26	24	28	28	25	28	32	23	19	42	35	35	32	30	32	24	31	32	35	23	41	35	21	45	36	30	37	31	40	35	29	45	37	36	41	46	42	38	42	40	49	2	0	2	1	2	5	12	4	1	12	36	2	5	12	3	5	66	14	4	10	18	7	22	6	4	15	15	24	15	32	70	3	56	45	13	9	48	7	51	11	70	51	8	7	20	1	64	22	81	18	48	4	59	52	32	22	73	29	6	34	31	78	44	55	54	44	16	25	55	8	69	28	27	62	54	73	25	29	63	55	73	56	81	78	83	75	65	65	62	61	82	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-472.092795359357012	-481.143638739808353	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996060496402946	3	-1	5	4	9	18	16	12	15	17	23	18	19	12	16	14	29	10	17	19	20	20	20	26	23	22	25	23	32	21	26	23	28	40	34	24	32	26	34	30	27	33	25	25	14	27	38	30	37	32	27	19	26	28	21	21	27	29	26	37	28	34	32	38	35	28	35	36	28	36	38	33	37	40	31	34	46	35	32	35	42	37	40	37	36	43	43	49	43	31	51	2	0	2	2	1	9	8	3	8	14	19	15	5	4	16	3	28	1	45	45	10	45	9	23	52	12	7	55	23	8	28	13	53	62	40	19	23	15	38	23	19	33	16	55	5	25	85	38	33	20	56	7	55	21	19	7	25	15	26	28	27	38	51	85	46	25	58	63	26	33	40	28	44	56	11	45	39	37	53	79	73	17	54	62	17	67	50	71	47	66	88	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-478.457120051712025	-487.507963432163365	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992099826137988	5	0	3	8	6	19	19	9	6	20	25	7	21	16	13	6	18	11	12	25	26	22	14	23	22	19	23	26	32	25	27	24	31	35	18	15	31	24	28	28	31	30	22	27	31	24	36	14	32	29	16	23	29	30	26	29	29	26	24	37	36	35	29	39	33	23	33	33	33	28	47	36	33	39	34	33	39	38	41	39	37	40	32	40	38	43	48	39	40	41	39	2	0	2	3	2	12	14	1	2	8	24	3	48	3	4	2	16	16	9	52	24	51	1	23	51	18	18	7	46	22	30	15	32	28	23	8	52	36	36	10	59	66	15	66	35	26	22	16	46	25	9	35	21	25	10	25	58	22	19	13	76	21	11	83	59	7	40	56	63	52	64	40	44	37	32	28	49	31	75	34	75	43	39	54	69	84	74	81	47	39	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-468.551808050733200	-477.602651431184540	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969975839727988	-2	-6	4	1	9	17	18	13	6	21	22	12	22	9	6	10	26	14	15	21	23	22	13	24	16	19	21	24	33	28	23	24	32	36	25	26	34	25	27	25	30	28	18	19	24	25	35	20	41	30	26	27	29	32	28	19	31	21	29	39	36	34	33	33	32	31	29	34	31	29	31	28	33	40	32	35	40	37	31	42	27	48	39	41	45	43	41	44	49	37	45	2	0	1	2	1	12	12	4	2	19	16	4	18	4	1	15	11	9	5	18	7	26	5	43	23	15	7	25	32	10	8	20	38	70	14	44	67	44	56	18	39	58	8	18	58	13	65	6	61	55	22	58	19	55	20	23	36	8	26	66	63	35	51	42	46	17	22	69	40	32	40	21	22	29	72	75	57	37	35	63	18	60	90	75	47	81	78	90	80	75	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-470.637566873911396	-479.688410254362736	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993959310564206	1	-2	3	9	4	15	8	11	11	13	26	11	26	16	17	19	19	14	19	25	24	12	18	22	21	22	15	20	18	28	24	26	28	31	35	25	33	26	32	29	31	31	24	25	24	21	38	28	39	26	23	21	27	33	24	27	33	20	27	37	36	34	29	41	25	28	35	32	33	29	39	38	33	41	32	30	41	29	36	41	38	44	42	38	42	40	47	49	47	32	52	2	0	2	3	1	7	2	3	7	4	23	3	5	12	8	7	9	7	22	52	17	5	1	58	23	17	3	4	12	46	28	15	45	31	40	24	38	23	59	45	31	24	17	17	23	9	39	9	37	18	18	27	29	20	19	52	44	14	25	41	40	30	51	57	26	15	28	43	65	21	21	33	48	39	25	21	72	28	76	61	78	74	70	59	60	32	34	38	84	63	85	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-464.607071608288948	-473.657914988740288	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985968303296413	0	-3	4	7	9	18	17	3	9	17	23	14	12	11	7	17	31	16	13	21	25	22	19	24	26	24	21	22	31	30	29	25	32	30	30	25	33	24	31	27	23	31	16	30	29	19	38	32	31	29	27	24	27	27	9	21	31	23	22	37	38	36	34	36	28	30	32	32	32	29	36	38	34	43	37	34	42	24	33	33	44	45	42	35	39	42	44	39	39	38	48	2	0	1	1	8	55	12	2	3	15	10	3	4	8	2	14	54	5	5	18	27	7	43	9	59	16	43	7	36	27	52	7	54	41	25	7	78	6	11	24	43	65	4	53	26	9	24	56	10	38	11	23	41	7	2	43	11	6	14	62	68	59	50	40	36	36	27	41	70	21	57	30	46	69	68	41	67	46	7	25	70	75	37	66	63	64	85	63	40	76	90	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-470.835885746976317	-479.886729127427657	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994039490856000	2	-6	5	9	5	14	11	12	17	16	23	18	22	14	12	16	21	18	8	24	18	16	23	26	20	19	16	25	31	26	22	20	32	39	33	23	34	21	28	22	30	31	21	28	30	20	34	28	35	33	25	24	28	30	28	24	29	29	22	38	40	31	34	38	34	32	26	31	33	27	44	37	36	38	31	29	45	28	34	37	40	38	33	37	42	46	39	41	46	41	38	2	0	2	3	1	19	5	19	5	8	26	22	26	7	5	7	12	6	2	4	4	8	22	26	14	9	4	21	56	32	8	3	38	68	36	10	36	15	36	4	38	46	18	16	44	5	42	12	24	67	5	26	25	32	38	7	28	36	26	68	73	20	36	66	24	18	59	24	13	11	79	68	29	30	26	51	87	21	39	66	42	28	31	42	79	69	35	65	60	75	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-477.548365883670670	-486.599209264122010	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994590238010207	1	-5	2	8	6	19	10	9	16	19	28	14	20	16	7	20	29	13	16	14	26	19	20	26	13	20	20	21	31	23	31	21	31	33	29	26	34	21	30	26	29	19	22	31	21	22	33	26	36	29	14	19	24	27	20	27	31	26	25	41	34	37	29	31	29	28	36	35	34	25	41	32	29	43	25	25	48	37	31	39	42	37	38	37	46	41	48	42	45	42	41	2	0	2	1	1	14	15	3	25	8	43	7	18	8	3	25	42	1	18	7	52	7	18	46	7	20	2	51	48	18	32	18	11	17	56	42	35	14	24	16	15	18	51	6	15	14	57	42	65	20	5	7	10	6	1	45	32	27	45	49	24	41	6	75	45	53	40	24	24	22	49	63	30	66	27	32	89	31	43	78	82	54	47	33	78	73	82	65	62	29	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-489.098507678037549	-498.149351058488890	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981804215510427	3	-5	7	7	7	16	18	10	15	14	25	10	18	17	10	16	27	14	9	20	23	11	18	16	15	21	21	26	24	25	26	23	31	32	31	15	31	23	25	29	29	22	18	26	29	22	26	22	35	26	15	20	27	29	24	20	31	27	24	42	39	32	36	35	30	32	20	35	28	28	38	39	29	42	30	26	42	30	34	34	36	42	38	42	41	40	35	49	45	35	48	2	0	1	1	2	22	18	5	3	12	26	3	8	5	1	3	29	3	1	9	46	19	10	5	22	1	1	48	27	25	46	27	7	39	70	19	76	16	16	44	28	6	6	56	28	43	42	13	29	6	3	12	4	14	13	24	48	11	56	44	49	21	42	41	29	53	51	57	32	67	70	64	38	33	48	38	61	29	38	33	41	66	55	87	79	62	35	33	49	66	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-474.639976327783302	-483.690819708234642	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997658179516288	3	-1	3	9	7	20	19	13	10	14	27	16	17	18	17	16	29	7	11	21	26	15	17	27	21	21	25	24	16	30	28	24	31	38	33	10	30	24	26	25	29	24	20	27	20	24	31	29	38	28	28	25	24	21	24	29	31	23	26	37	32	35	25	39	33	27	37	35	36	35	43	36	38	40	28	34	46	38	36	37	42	38	35	28	44	38	42	43	44	34	46	2	0	2	2	3	12	29	36	2	19	12	9	4	4	9	10	20	1	5	29	42	9	18	10	23	8	20	13	36	28	38	16	56	39	53	18	25	14	26	6	42	10	18	16	12	6	63	63	76	40	15	43	23	36	26	44	25	9	29	28	53	50	16	79	12	28	84	46	51	47	82	75	27	35	14	50	79	45	56	59	35	24	50	25	64	50	90	60	83	50	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-466.279371382824195	-475.330214763275535	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986331152570853	1	-6	-1	11	2	21	15	10	11	18	22	16	25	8	10	13	30	18	10	16	22	20	20	21	22	17	18	26	32	27	22	24	31	34	30	23	30	27	32	29	27	28	24	29	21	24	33	17	37	28	15	27	30	32	25	28	33	22	29	40	35	36	30	35	34	31	30	30	37	33	41	37	38	40	32	30	39	37	42	38	35	41	42	38	41	46	46	38	45	33	49	2	0	2	1	2	16	16	1	3	14	27	14	4	3	3	15	24	16	5	14	48	19	51	20	20	19	9	27	6	58	8	48	13	59	12	27	12	18	41	31	45	23	48	46	4	27	38	4	38	9	3	27	45	46	18	31	38	20	26	33	29	48	46	44	66	21	58	11	47	31	80	33	64	33	41	11	90	41	38	31	59	17	78	76	75	72	71	36	40	6	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-465.726361751295997	-474.777205131747337	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998634370761072	2	-1	3	9	3	11	7	8	13	17	22	15	20	17	11	12	27	14	9	19	14	17	21	27	26	14	17	23	24	19	31	22	31	30	28	22	32	23	33	27	28	27	19	25	28	19	36	27	33	27	23	23	27	29	28	26	27	25	31	41	40	27	23	27	30	32	31	36	35	30	35	35	35	41	35	35	46	35	38	40	40	39	43	42	37	42	47	38	48	40	44	2	0	2	3	2	7	3	2	8	5	22	4	27	15	2	19	22	5	2	4	3	8	14	28	36	19	9	43	46	19	64	26	55	32	23	9	56	26	45	19	38	52	3	10	63	21	52	22	63	63	46	12	36	23	11	30	46	30	45	85	56	26	26	46	22	17	25	39	63	20	53	48	49	49	33	32	62	24	45	75	72	45	85	71	58	75	90	54	81	69	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-463.850136162169235	-472.900979542620576	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991064299688602	2	-1	4	8	8	13	18	10	13	19	24	11	20	15	13	15	29	19	16	19	24	21	16	21	20	15	21	21	30	30	16	26	29	39	30	19	32	29	31	25	22	33	22	24	32	20	36	27	35	31	23	16	26	25	24	25	27	30	26	42	36	28	34	39	32	29	35	25	26	33	44	39	37	40	36	26	38	37	39	39	39	46	34	40	33	42	46	38	43	44	53	2	0	2	2	3	1	14	3	1	8	46	4	14	12	4	3	21	23	5	15	27	16	5	8	16	15	16	9	20	23	2	36	69	35	76	1	66	18	21	51	31	59	23	46	57	16	58	20	85	32	12	12	20	9	13	28	14	54	16	39	69	44	50	63	54	51	40	26	15	59	75	45	54	63	85	51	83	39	38	30	11	67	62	83	40	47	64	35	38	79	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-473.521656018708370	-482.572499399159710	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976877393923376	0	-3	6	8	3	10	14	9	17	6	22	16	16	16	15	22	30	18	17	25	22	20	21	26	24	14	24	22	30	22	28	20	28	35	30	24	33	29	35	25	23	26	15	22	28	24	34	28	34	32	24	21	19	26	22	25	36	26	25	42	36	38	34	38	31	28	37	33	30	23	36	32	34	39	30	33	42	32	35	41	42	42	40	31	32	36	45	45	40	41	49	2	0	1	2	2	3	3	10	10	2	43	5	7	4	5	15	28	15	6	16	14	14	7	23	26	8	23	22	23	19	41	13	51	31	33	55	45	18	78	11	12	30	4	15	56	21	25	36	29	38	13	14	7	22	14	2	49	21	23	74	17	42	58	85	51	44	17	36	58	26	48	40	51	61	36	38	47	75	56	31	17	36	35	22	59	31	90	60	63	29	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-467.514666846963166	-476.565510227414507	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995376132744015	3	0	5	8	9	13	16	7	14	17	18	14	19	16	15	20	30	10	5	14	20	24	21	25	20	22	23	20	33	25	24	25	31	39	33	22	32	23	29	23	26	26	19	25	29	23	32	23	35	30	26	25	25	27	23	17	33	30	24	40	41	33	28	32	29	24	35	30	37	37	40	32	27	41	39	27	45	35	29	35	31	44	40	32	46	41	38	48	35	33	55	2	0	1	2	3	18	18	2	3	18	1	3	6	18	19	12	22	2	1	18	6	4	14	21	12	11	10	15	51	15	13	20	63	67	53	10	7	10	59	11	26	55	5	25	53	11	22	7	51	59	16	6	13	46	16	6	27	25	7	63	78	53	31	52	32	14	41	11	37	39	17	31	14	33	68	25	75	30	26	79	10	50	66	45	65	67	81	83	42	76	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-473.559802837006487	-482.610646217457827	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983948429798795	2	-10	6	7	10	14	19	7	13	13	25	-1	23	15	17	10	27	16	13	21	23	19	18	20	27	19	23	16	30	23	29	24	32	37	15	22	35	23	29	23	29	29	19	31	31	22	29	27	42	26	14	18	26	28	24	23	31	29	30	35	34	32	29	36	36	28	35	34	38	30	46	34	24	37	28	31	36	36	34	32	40	46	40	38	37	43	41	48	42	43	52	12	0	12	12	3	1	3	1	8	16	18	2	19	16	5	1	28	10	5	28	35	16	5	15	21	10	15	3	20	35	13	26	31	62	8	10	58	24	15	16	11	3	4	46	58	6	23	38	44	43	1	35	36	40	22	52	20	30	73	66	54	32	46	59	47	36	11	70	55	46	42	53	23	45	38	40	53	80	57	47	55	81	42	39	47	69	72	90	64	81	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
