step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64
52000	-174.058731427431923	-172.596649342913054	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.894900334738048	1	3	4	5	3	2	5	6	5	5	6	4	4	7	7	8	9	5	7	8	7	6	7	10	8	8	7	8	11	10	9	9	8	8	11	10	10	8	10	11	12	13	12	13	13	12	13	13	13	14	14	15	15	15	16	17	18	18	20	17	21	21	23	24	0	6	2	2	6	1	13	13	13	5	2	6	2	4	10	11	38	6	8	11	9	12	12	16	12	3	10	11	26	31	23	19	7	9	32	33	33	8	15	20	39	46	17	37	43	37	17	29	29	42	35	47	43	42	51	55	60	53	57	55	57	59	59	63	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1
52500	-162.671080389788216	-161.208998305269347	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.983073891132339	1	2	4	3	3	2	5	4	6	4	3	5	5	9	5	8	7	7	9	8	8	7	7	9	8	7	8	7	11	10	9	10	10	9	11	10	10	9	9	11	11	13	13	12	11	11	14	12	13	12	15	12	15	16	17	17	18	15	20	20	20	22	24	24	0	1	6	6	6	1	5	2	8	4	1	2	8	21	5	28	7	15	27	18	18	5	7	20	9	13	22	9	27	16	9	19	17	28	19	17	21	9	26	31	39	34	24	35	23	36	44	36	29	32	49	29	49	58	54	58	55	49	57	57	57	60	62	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-144.633865392984006	-143.171783308465137	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.998121499682050	1	3	4	5	3	2	5	6	6	6	6	5	6	8	7	9	7	7	9	8	8	7	7	10	8	7	8	8	11	10	9	10	8	10	11	9	9	10	9	11	11	12	12	13	12	11	13	11	14	14	14	14	16	14	17	16	18	19	20	21	21	22	24	23	0	6	6	2	6	1	5	3	12	12	7	5	3	8	10	26	7	12	15	22	23	12	7	17	22	12	15	15	34	33	26	15	13	14	39	18	9	22	9	32	28	38	48	43	31	36	29	34	43	47	43	42	49	42	52	50	56	55	55	57	59	60	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-158.013259454306393	-156.551177369787524	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.887799672466524	1	3	4	4	3	2	6	6	6	5	5	5	5	8	5	8	7	8	7	9	7	6	7	8	8	7	6	8	11	10	10	10	9	9	10	10	10	9	10	11	11	13	12	13	14	12	13	13	13	14	15	13	14	15	18	16	18	18	20	21	19	22	23	24	0	1	2	6	1	1	2	10	3	2	4	5	3	12	4	4	8	8	12	19	3	2	27	22	17	3	5	8	25	16	16	14	14	13	14	16	16	27	21	33	32	30	26	40	44	35	39	29	46	47	52	29	43	52	56	45	56	51	57	57	54	59	62	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1
54000	-196.063897562294926	-194.601815477776057	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.888263839096991	0	3	4	5	2	2	6	6	7	4	5	4	5	8	6	8	9	7	8	8	7	6	7	10	9	8	8	9	10	10	9	9	9	7	11	9	10	8	8	8	11	13	13	11	13	13	12	12	14	14	14	15	15	15	16	17	18	17	21	19	20	23	23	22	0	5	5	6	1	1	10	3	4	5	6	5	12	15	12	12	34	6	13	15	4	13	6	27	27	10	9	15	31	27	8	15	21	4	33	39	39	23	22	22	29	29	16	25	26	28	41	29	48	45	47	43	50	43	47	55	49	50	57	55	56	61	61	54	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	3
54500	-180.015502185865188	-178.553420101346319	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.860357458989305	0	3	2	2	3	3	5	7	6	5	5	5	5	9	6	9	8	8	8	8	8	6	7	10	7	8	9	7	11	9	9	9	9	10	11	10	9	10	10	12	11	12	13	12	12	13	12	13	13	14	11	14	15	14	17	15	18	17	21	20	21	22	24	24	0	3	1	1	1	1	5	11	7	6	5	6	5	28	12	20	9	15	12	22	15	2	12	20	9	12	8	7	16	20	23	22	8	17	37	8	19	16	25	16	38	33	35	10	35	40	39	34	35	16	31	43	43	29	53	48	58	56	57	57	60	61	59	60	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1
55000	-166.511214365746071	-165.049132281227202	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.925166561422814	1	3	3	5	2	2	4	5	6	4	5	5	4	9	7	8	7	8	8	7	6	5	7	8	8	7	7	7	11	10	9	9	10	9	9	9	10	9	10	11	11	14	12	14	13	12	12	13	13	13	14	14	16	15	17	18	18	19	21	20	20	23	22	24	0	1	6	6	1	1	1	6	8	6	13	7	5	20	11	4	9	4	20	4	22	10	8	15	21	8	10	10	28	24	16	23	25	22	25	18	18	26	31	16	39	40	36	49	41	31	37	43	40	41	45	45	41	46	53	53	54	55	60	57	53	59	60	63	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1
55500	-162.202015254358741	-160.739933169839873	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.896760596523841	0	1	3	4	3	2	5	7	6	5	5	6	5	7	7	8	8	6	8	8	7	6	7	9	8	6	7	8	11	9	10	10	9	9	10	10	10	10	10	12	10	13	12	14	13	12	13	13	13	13	14	15	15	15	17	17	19	18	20	20	21	24	23	23	0	1	6	3	2	1	5	13	13	3	3	4	6	22	11	22	7	11	23	26	22	4	11	26	18	5	9	12	33	21	30	28	19	9	33	16	28	28	19	24	16	39	35	40	35	31	31	43	20	41	39	29	48	47	52	45	55	51	53	58	60	61	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1
56000	-176.210103575992775	-174.748021491473907	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.854151111994736	1	3	3	5	2	3	5	5	7	5	4	6	5	9	5	7	9	7	8	7	7	7	7	9	8	7	7	9	11	10	9	9	9	9	11	9	7	10	11	11	12	13	12	13	12	12	13	11	13	13	14	15	15	16	17	15	17	19	21	20	20	22	22	24	0	1	1	2	1	5	3	5	4	11	3	8	5	22	1	6	18	7	22	15	10	7	15	8	37	8	6	22	36	23	21	23	16	16	17	37	7	24	17	34	9	39	39	48	38	29	19	19	40	41	43	49	51	51	56	46	29	53	58	58	54	59	61	60	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2
56500	-156.090134842913926	-154.628052758395057	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.966815899984126	1	2	4	5	2	3	5	7	6	6	6	5	6	8	6	8	7	7	8	8	7	5	7	8	8	7	7	7	11	9	10	9	9	9	8	9	9	9	10	10	10	12	12	13	11	12	13	13	11	13	13	14	14	16	18	16	18	18	20	20	20	22	23	22	0	1	1	6	1	1	5	4	12	3	4	2	12	12	3	11	22	4	10	13	22	6	7	22	28	4	7	15	19	35	35	13	25	28	21	18	16	17	35	20	21	45	45	49	38	34	37	43	34	29	43	43	39	44	56	52	44	54	55	57	58	61	59	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
57000	-188.335517387603716	-186.873435303084847	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.818623765422010	0	2	3	5	2	2	4	6	6	5	5	6	6	8	6	8	8	8	9	8	7	5	7	9	9	7	6	6	12	9	10	8	9	9	10	9	9	10	10	11	10	14	13	13	13	12	14	13	14	13	14	14	15	16	16	17	19	18	20	20	21	22	22	21	0	1	5	3	1	1	6	22	22	6	3	10	2	23	4	26	27	27	23	23	22	2	28	26	14	27	22	7	33	15	21	11	23	26	18	16	10	9	18	30	20	29	18	40	36	18	39	19	29	31	43	43	31	46	48	52	56	53	52	55	57	58	57	60	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	2	1	2	1	1	2	2	1	2	1	1
57500	-165.395047566860853	-163.932965482341984	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.917668283824294	1	3	3	4	2	3	5	6	5	5	6	5	6	8	6	9	8	7	8	8	7	6	8	10	7	8	9	7	12	10	9	9	9	8	10	10	10	10	11	10	12	13	11	13	13	12	12	14	13	15	14	11	14	15	17	18	17	19	20	20	20	22	22	22	0	1	5	5	1	1	6	2	5	4	12	3	12	22	2	18	15	11	11	15	13	6	11	23	13	21	34	11	38	23	18	17	18	11	19	25	17	11	38	18	33	29	36	46	52	39	40	37	10	41	52	32	49	48	48	57	50	55	56	56	56	60	61	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1
58000	-144.142007805053055	-142.679925720534186	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.957875476396583	0	2	3	4	2	3	5	7	7	5	5	6	6	9	5	8	9	7	7	8	7	6	7	9	8	7	9	8	11	9	9	10	9	10	11	10	10	9	11	11	11	13	12	13	11	12	12	13	13	15	14	14	15	14	15	16	19	18	20	19	21	23	21	24	0	1	5	2	1	2	6	11	7	6	6	10	11	21	6	21	18	15	13	23	10	7	13	23	13	12	25	8	30	8	18	16	26	14	31	18	38	9	27	25	30	35	29	20	30	32	31	45	39	42	43	44	44	46	48	49	56	53	58	58	60	60	60	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58500	-174.617816277089105	-173.155734192570236	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.947447220358753	1	3	4	5	2	3	6	7	5	6	6	6	6	8	6	8	9	8	8	5	7	6	7	9	8	7	8	9	12	7	9	7	9	9	10	9	10	10	8	8	12	12	12	12	13	12	13	13	13	14	13	14	15	15	18	17	18	18	20	18	20	23	22	23	0	5	6	6	1	1	4	12	5	9	9	5	2	21	20	11	16	9	13	3	9	3	20	40	21	9	8	26	34	15	14	20	25	19	19	32	25	25	15	12	18	38	17	34	41	38	42	35	19	29	25	24	50	45	56	53	56	56	56	56	55	61	61	59	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1
59000	-160.576774146549013	-159.114692062030144	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.967935174033361	0	1	3	4	3	1	5	6	7	6	5	5	5	7	6	7	8	7	8	7	5	6	6	9	9	7	8	9	11	9	9	9	9	10	8	8	10	9	9	11	12	12	12	12	12	11	14	13	12	15	13	15	15	14	16	16	18	18	20	19	20	22	23	22	0	1	6	1	6	1	5	5	12	12	5	5	4	15	11	23	8	12	7	22	5	13	12	18	16	13	12	17	38	9	20	20	19	28	23	26	19	27	26	25	32	37	46	36	31	19	41	29	28	49	46	48	54	43	54	48	55	56	58	56	58	59	59	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59500	-175.197440332859941	-173.735358248341072	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.921811034777381	0	3	4	5	2	2	5	6	6	5	6	6	4	9	6	7	8	7	9	8	8	6	7	9	8	7	9	8	11	10	10	10	8	8	10	9	9	9	11	10	12	12	13	12	13	11	13	14	12	13	13	13	15	15	17	18	19	17	20	21	21	23	22	22	0	1	2	13	1	1	2	4	10	6	13	7	2	18	3	5	8	10	22	11	8	13	7	20	15	13	34	23	30	25	14	36	12	18	28	11	26	28	33	25	31	32	16	46	24	20	35	52	28	40	19	49	45	50	53	55	56	53	56	55	56	61	57	61	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60000	-185.414224321266090	-183.952142236747221	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.862752966040191	0	3	2	4	2	3	4	6	6	5	5	4	6	9	7	8	9	7	9	8	6	7	8	10	8	7	8	9	11	9	9	9	10	10	10	9	9	8	11	11	12	13	13	13	13	12	13	12	13	14	15	13	15	14	17	16	17	19	20	21	20	23	23	22	0	3	1	2	1	3	5	6	4	4	3	2	7	13	10	9	18	4	16	15	12	11	9	32	21	8	3	18	23	9	38	8	16	30	10	26	26	26	16	34	28	48	48	17	41	39	29	34	48	43	45	31	46	14	51	49	50	57	55	61	58	59	55	59	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	3	1
60500	-155.721858503074515	-154.259776418555646	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.925791360453559	1	2	4	5	3	3	5	7	6	5	5	5	6	7	7	7	7	7	8	9	7	4	6	9	8	7	8	8	11	10	9	8	9	8	10	9	9	10	10	11	11	14	11	13	12	13	12	13	13	14	12	15	13	15	16	18	17	18	20	20	21	23	23	23	0	1	2	5	1	1	3	2	11	22	5	5	11	11	12	10	22	11	4	28	4	1	11	17	21	7	23	11	20	15	16	12	21	14	28	27	27	17	25	36	38	51	35	41	30	29	41	38	29	47	29	42	51	30	42	55	52	55	58	55	59	59	61	61	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
61000	-141.889363571213067	-140.427281486694199	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.970156124468487	1	2	3	4	3	3	3	4	6	4	5	4	6	7	6	8	8	7	9	8	6	6	7	8	8	6	8	8	10	10	9	9	8	9	11	9	9	10	10	10	11	11	12	13	14	12	13	13	13	14	12	15	16	16	17	17	18	18	21	20	20	23	22	23	0	1	1	2	1	1	1	3	10	1	3	3	4	11	4	22	21	15	23	26	11	4	12	26	21	8	26	21	27	33	27	24	11	33	37	24	27	33	28	24	31	40	39	40	46	40	28	42	39	51	30	44	50	48	52	53	54	53	57	56	58	59	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
61500	-171.859405410927536	-170.397323326408667	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.944542903388064	1	3	4	5	3	3	5	6	6	6	5	6	5	8	7	9	8	7	8	6	7	5	7	9	8	7	8	8	9	9	10	9	8	8	10	9	8	10	10	11	12	13	13	14	11	11	13	14	12	13	13	14	15	16	16	14	19	18	20	20	21	22	24	22	0	1	2	5	1	1	2	7	4	11	2	5	6	9	4	19	10	3	13	3	7	2	4	15	13	7	9	21	26	21	34	13	15	23	33	25	11	16	14	37	29	45	16	43	17	33	46	50	36	37	31	49	43	52	40	41	58	46	57	58	59	60	64	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	1
62000	-149.878559674366215	-148.416477589847347	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.992616869952049	1	2	3	4	3	3	5	5	6	6	6	5	5	7	5	7	8	8	8	8	6	5	7	8	8	8	8	8	12	10	9	10	10	9	8	9	9	9	10	11	10	14	12	13	13	12	14	14	13	15	11	13	15	13	17	15	18	18	20	20	21	24	23	22	0	1	2	5	1	1	2	3	13	3	22	5	4	9	5	22	22	14	16	10	22	6	12	21	23	15	21	12	30	37	18	24	19	18	21	22	35	25	35	36	28	46	51	39	40	40	40	52	40	54	31	51	49	41	50	54	53	50	58	58	58	64	61	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
62500	-164.911801880886799	-163.449719796367930	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.961678718553128	0	2	4	3	3	1	5	7	6	5	5	6	3	8	7	8	9	8	8	8	6	5	8	10	8	7	8	8	11	10	9	7	9	8	10	9	9	10	9	11	11	13	12	13	10	12	14	12	12	14	14	13	15	15	16	18	17	19	20	20	20	24	24	22	0	1	2	2	6	1	2	4	7	4	5	10	1	12	7	7	14	9	9	12	3	13	12	27	10	3	7	32	45	31	8	11	20	10	36	34	10	32	16	27	17	41	34	41	28	40	29	45	24	18	44	30	52	50	50	54	53	54	56	56	58	64	64	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63000	-159.769382623784566	-158.307300539265697	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.975535919156347	2	3	3	5	3	3	5	6	6	6	5	4	5	8	6	8	8	7	8	9	8	5	7	10	7	7	9	7	11	10	9	10	9	9	9	10	8	8	9	10	12	13	10	13	13	11	12	12	13	14	13	15	16	15	17	17	18	18	21	20	20	23	23	24	0	1	1	12	1	1	5	3	22	5	12	1	2	13	6	10	4	13	26	26	15	12	8	16	12	7	14	7	32	33	28	19	17	22	2	16	8	25	8	35	29	48	16	47	30	43	43	36	34	42	48	45	50	45	44	53	55	53	61	58	58	59	60	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
63500	-164.496552160026056	-163.034470075507187	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.905320494250093	1	2	3	4	3	2	5	4	6	6	5	5	6	9	6	7	7	8	9	9	7	7	7	8	9	7	8	8	11	10	10	8	10	10	11	9	10	9	10	12	11	11	13	13	12	13	12	14	11	13	13	14	15	15	18	17	17	18	21	19	21	23	23	23	0	1	1	2	6	1	5	2	11	12	2	3	5	17	7	12	11	13	32	8	12	11	11	13	17	10	15	10	14	27	20	10	16	23	36	17	36	7	32	35	26	19	29	30	35	37	36	44	24	34	49	39	44	50	56	53	54	54	55	56	56	61	61	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1
64000	-171.704567831203207	-170.242485746684338	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.862792861106423	0	2	4	4	2	2	6	6	6	5	4	5	4	9	6	8	8	8	7	6	7	6	7	8	9	6	8	8	11	9	10	10	8	9	10	9	10	10	7	11	11	13	12	13	14	12	13	14	12	12	13	14	16	14	17	16	19	18	20	20	19	21	22	22	0	1	5	5	1	1	13	12	3	6	2	4	5	7	3	26	26	7	20	12	7	6	11	21	23	13	7	19	27	39	16	18	3	16	16	27	33	30	15	18	36	30	35	38	51	41	40	29	16	31	34	46	52	41	45	48	55	53	55	61	53	58	59	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
64500	-144.869557713584754	-143.407475629065885	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.998833308889693	1	3	4	5	3	3	4	6	6	4	5	5	5	8	6	7	9	7	7	9	7	7	8	9	9	8	8	8	11	10	9	10	9	9	11	10	9	8	11	12	11	13	12	14	14	11	14	12	13	14	14	13	16	15	18	17	18	17	19	20	20	23	22	24	0	1	5	3	1	1	2	6	3	2	3	5	2	8	6	10	8	7	15	4	13	11	18	22	16	19	8	11	17	26	16	27	21	14	17	26	9	11	33	29	20	35	32	52	39	23	43	30	48	48	29	35	45	50	53	54	53	42	58	58	58	61	60	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65000	-165.158751143307683	-163.696669058788814	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.913566190100722	0	3	3	4	1	2	5	7	5	6	5	6	5	9	7	8	8	8	7	9	6	7	7	9	9	6	8	9	12	7	7	10	8	10	10	10	9	9	10	11	11	14	11	12	13	12	13	13	13	14	13	14	15	15	17	17	18	18	20	20	21	22	22	22	0	5	6	2	1	5	6	7	3	9	6	4	6	22	11	30	12	4	7	8	7	26	11	15	30	11	19	30	32	7	12	16	31	18	28	27	4	22	18	14	39	44	39	30	32	19	29	24	41	46	40	41	50	48	53	53	55	50	57	57	57	59	60	61	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
65500	-159.320910451219902	-157.858828366701033	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.902411519709895	1	3	3	5	3	2	6	6	6	5	6	5	5	7	7	7	9	7	7	8	8	6	7	10	8	7	8	9	11	10	9	10	9	10	11	9	9	10	9	10	11	12	11	12	13	12	13	12	13	14	14	14	14	13	18	17	18	19	21	20	21	23	23	23	0	1	1	3	6	1	13	2	12	3	4	3	3	11	13	10	19	10	10	16	14	2	4	36	7	12	11	21	39	27	19	37	20	27	28	16	27	39	23	36	23	34	37	30	46	30	44	34	33	45	21	42	48	24	53	53	50	57	58	57	60	59	59	61	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	1	1	2	1	1	1	1	1	1	1
