step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
33500	-422.932715076774571	-431.983558457225911	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993472051367622	4	12	16	14	23	10	19	24	35	31	18	26	28	27	22	41	34	34	36	39	28	26	41	38	36	40	47	34	44	35	45	39	39	45	47	44	40	52	54	56	52	45	39	46	55	46	48	54	48	49	61	64	52	57	58	45	61	75	68	61	62	56	54	67	67	52	64	65	70	60	67	64	64	72	73	77	72	0	6	1	1	7	1	2	6	22	22	4	11	4	15	2	26	8	21	12	10	2	3	9	30	18	14	30	10	10	14	17	10	9	43	20	32	4	35	35	47	47	32	10	28	33	19	16	35	20	16	40	57	46	27	38	19	55	69	48	39	40	35	20	40	70	16	53	45	73	39	70	46	70	65	73	73	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-402.907519518874210	-411.958362899325550	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993310354367657	4	9	12	26	24	20	16	33	37	34	25	26	29	31	33	39	34	40	37	41	35	32	49	43	33	41	45	39	43	33	39	39	40	43	47	49	45	45	55	58	56	42	36	53	59	48	55	55	48	50	60	61	50	57	55	48	57	71	74	60	64	59	56	60	66	64	64	59	71	63	66	59	62	75	79	73	76	0	1	1	7	6	2	3	12	13	13	2	7	5	12	14	21	4	11	14	22	5	13	26	17	11	25	19	14	14	11	10	43	21	31	38	24	11	19	53	32	26	21	14	37	46	22	18	49	18	27	48	56	33	18	34	19	23	40	71	36	47	49	23	41	62	63	47	47	72	62	50	54	72	73	58	71	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-393.266932306098511	-402.317775686549851	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979462469082202	9	11	15	25	25	21	19	30	34	25	26	32	30	28	28	37	23	35	35	40	27	30	50	43	32	35	46	38	35	41	41	40	38	40	50	47	44	47	57	55	55	51	49	48	57	44	48	54	53	51	56	56	50	60	50	56	58	69	66	62	58	57	55	57	67	62	62	59	70	57	62	64	66	71	86	71	75	0	1	2	2	6	2	1	7	14	6	17	21	17	17	5	8	2	22	14	16	4	6	32	33	17	6	28	11	13	16	26	19	8	26	28	33	33	32	42	23	44	46	33	31	48	20	24	22	38	27	50	43	33	41	27	44	43	56	57	49	43	35	35	50	52	45	40	38	60	35	63	61	41	59	58	73	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-397.365620985544297	-406.416464365995637	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998848151259226	6	8	14	22	26	18	22	36	32	27	28	26	28	23	29	38	31	36	31	39	36	35	46	36	32	40	46	39	44	37	38	47	44	46	45	49	46	49	57	56	45	46	48	52	60	50	54	55	54	58	61	61	57	55	60	55	50	74	71	61	59	53	65	63	63	61	71	62	70	50	69	65	64	71	81	76	77	0	1	2	3	14	3	6	13	5	3	4	14	6	3	12	12	13	15	11	13	25	9	16	11	15	18	10	18	20	25	13	16	21	19	31	16	28	29	32	62	20	13	33	33	62	41	42	62	22	33	50	57	44	33	47	46	41	72	45	47	40	23	66	32	50	54	56	54	39	43	68	66	62	63	59	73	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-410.250748918305590	-419.301592298756930	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985305426380451	5	8	13	15	23	24	19	31	26	33	23	33	28	31	34	40	25	38	26	32	38	23	44	29	30	31	36	39	46	41	44	38	39	43	44	46	42	51	54	58	50	50	49	39	52	47	54	54	54	48	59	62	54	55	62	37	60	75	73	61	67	59	65	65	54	68	68	60	70	63	58	64	67	72	63	70	74	0	1	1	2	7	4	2	17	22	9	4	24	6	11	24	20	7	15	4	5	15	4	56	11	22	17	20	24	18	32	21	12	15	20	30	30	28	21	21	38	28	34	35	9	23	34	43	46	38	16	45	45	43	43	39	19	39	63	40	49	70	23	40	60	36	52	40	47	54	40	54	68	70	72	49	53	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-413.831910879983923	-422.882754260435263	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981719527381706	5	12	11	26	19	16	22	33	36	35	29	26	28	29	32	40	27	38	36	38	36	35	54	42	34	37	44	41	42	32	39	44	40	41	45	28	45	56	55	53	51	48	44	51	55	51	46	54	56	57	65	61	52	50	57	58	43	71	74	59	68	58	60	62	67	66	58	60	68	62	57	63	63	68	83	70	77	0	1	1	7	1	3	5	11	17	13	12	3	5	2	4	19	5	13	14	25	30	14	21	8	4	8	19	30	21	36	12	20	19	11	9	12	10	47	43	29	24	29	26	47	46	34	26	18	46	47	68	44	27	34	53	53	19	60	66	54	49	54	55	26	55	71	53	46	55	23	48	43	44	68	65	71	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-395.393809228152577	-404.444652608603917	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996635926092974	4	9	14	25	17	19	25	29	19	23	28	32	26	29	30	38	32	37	36	35	26	29	52	41	33	30	47	37	38	36	41	47	43	43	39	46	41	56	50	57	53	43	50	49	58	54	49	52	49	57	62	64	55	57	60	52	56	65	68	61	66	62	64	63	60	66	71	60	65	57	58	57	68	65	77	75	74	0	1	1	10	2	2	6	10	3	5	10	7	10	7	13	20	8	26	14	4	9	10	32	17	21	21	35	26	12	13	19	16	29	19	12	16	10	56	34	46	42	30	33	33	43	39	34	24	31	46	50	47	42	49	32	18	47	68	54	48	55	23	71	60	38	53	65	32	71	37	27	44	57	72	66	58	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-401.818266537626982	-410.869109918078323	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987164130208498	5	12	13	18	23	23	17	33	34	29	19	28	25	34	18	38	35	32	31	40	32	36	52	42	37	40	44	37	43	43	43	45	37	45	50	48	43	55	53	54	48	42	46	45	58	49	51	57	52	54	58	64	53	52	61	56	53	73	74	60	68	53	61	58	66	68	66	61	68	60	64	61	72	72	86	73	81	0	1	1	3	15	2	3	6	5	13	3	5	11	18	2	9	2	13	5	25	12	19	42	17	14	28	21	19	22	28	16	20	18	21	34	16	25	41	30	34	24	16	32	30	38	26	42	62	37	32	47	57	43	24	56	39	27	56	68	54	49	49	45	36	51	56	72	40	52	35	40	53	69	52	58	63	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-409.759862626609106	-418.810706007060446	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999370806288238	6	10	11	24	17	22	23	34	28	31	25	19	23	28	30	27	27	36	31	42	38	34	45	41	37	38	48	37	43	40	42	40	44	39	50	48	47	46	58	52	46	48	48	47	60	51	47	57	47	55	54	56	45	56	57	53	58	67	70	62	62	52	55	62	63	54	68	57	69	51	66	57	71	62	82	75	75	0	1	2	12	3	5	2	10	12	11	5	5	5	7	6	7	7	14	4	22	10	6	34	18	9	19	23	22	21	8	21	18	21	12	23	24	17	18	37	15	22	24	24	30	40	23	32	38	20	43	53	36	24	47	42	33	53	55	54	51	39	27	41	40	40	27	74	43	45	42	66	35	57	36	77	59	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-402.740304010255159	-411.791147390706499	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985223324986798	8	12	11	15	27	20	23	25	34	35	25	32	20	32	32	40	28	29	34	32	35	37	49	33	28	40	44	42	43	36	45	44	38	42	47	48	43	56	54	50	54	37	47	51	58	49	51	52	51	58	60	59	51	59	56	56	52	69	65	62	62	54	53	58	54	67	70	54	67	61	67	63	66	71	86	76	77	0	1	1	1	13	3	4	6	6	14	4	25	3	7	11	24	8	7	11	11	20	18	35	7	8	14	42	42	16	4	30	42	24	21	15	29	22	62	36	43	43	12	26	28	16	26	32	9	30	40	44	63	34	53	44	43	35	64	65	44	62	49	34	62	48	61	65	35	51	36	57	50	52	73	77	69	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-411.135379384642306	-420.186222765093646	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973373547830109	4	8	15	25	23	19	25	33	29	28	31	29	26	25	28	40	35	39	36	32	34	34	51	39	36	41	47	36	40	34	42	44	42	47	44	49	41	55	48	54	56	44	38	53	48	49	54	52	49	52	63	57	50	54	57	51	60	73	66	51	67	55	45	65	60	63	55	61	65	60	63	60	68	69	72	79	76	0	1	2	3	6	2	6	4	13	5	13	7	6	3	6	19	6	22	15	15	15	11	31	17	9	28	26	30	15	12	9	30	24	16	21	26	30	23	37	46	39	19	20	27	37	43	33	36	19	43	41	50	31	50	48	31	40	73	56	39	65	40	22	72	46	38	18	23	66	48	52	50	65	49	69	58	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-419.345177562968445	-428.396020943419785	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992646484697681	1	10	8	23	27	18	22	35	29	31	26	22	27	27	35	30	37	36	33	38	30	33	53	26	32	34	46	36	30	37	46	45	38	39	52	44	43	50	57	55	51	46	43	49	56	49	48	52	48	50	58	54	53	55	56	54	61	68	65	52	67	59	63	53	62	54	70	56	65	61	67	61	51	71	79	71	80	0	1	1	1	12	2	6	24	7	7	6	6	6	6	21	24	19	19	5	10	11	16	32	1	4	6	20	12	13	22	17	17	19	28	42	15	17	27	54	33	32	14	17	26	44	37	8	27	43	27	23	27	31	48	31	48	23	62	54	42	70	35	45	36	23	42	35	38	48	66	57	68	31	58	67	57	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-413.245799357123587	-422.296642737574928	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994825046343365	9	10	13	24	26	21	24	34	36	32	26	31	27	32	33	37	31	35	35	39	35	33	52	40	34	40	47	34	34	34	40	44	42	38	48	49	45	52	52	56	48	46	43	41	54	53	52	44	53	54	54	58	47	52	56	46	54	73	71	59	66	61	62	62	67	63	70	64	64	62	66	50	61	74	81	75	69	0	1	1	3	6	2	6	10	7	5	7	2	4	5	13	5	7	11	11	19	11	7	36	4	1	5	44	5	7	13	21	24	9	28	19	42	34	42	42	42	33	34	19	9	56	29	43	26	48	36	36	72	56	25	23	9	32	40	62	54	60	54	50	60	63	37	73	51	50	41	62	24	45	68	74	63	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-415.599344510552100	-424.650187891003441	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999130805209893	6	10	14	18	18	24	18	35	34	35	19	19	29	23	34	41	28	34	33	42	36	35	45	39	30	38	44	36	42	37	34	40	29	46	47	48	48	50	52	47	41	47	49	52	57	52	52	51	54	58	56	49	52	58	57	47	61	62	63	64	60	50	59	51	63	58	68	62	69	62	68	58	59	68	77	67	73	0	1	2	1	3	7	1	17	25	25	3	3	14	3	6	30	5	17	13	30	9	13	33	15	12	33	8	17	8	8	12	10	11	16	8	29	29	31	23	29	22	29	34	43	52	37	29	19	23	44	64	32	35	40	39	24	55	54	66	44	38	23	62	40	72	44	70	61	58	38	54	27	52	50	71	73	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-419.843582293703321	-428.894425674154661	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989022432670933	3	7	12	24	25	15	24	32	37	26	21	28	26	15	33	39	31	32	37	36	35	32	43	45	29	40	46	32	41	23	41	43	39	39	50	38	31	56	51	48	57	46	48	48	52	50	56	51	53	43	45	66	45	57	42	48	52	75	68	52	62	58	55	67	69	68	68	60	62	64	67	60	71	75	84	72	74	0	1	2	6	11	2	11	7	25	3	1	11	11	2	11	22	10	13	10	17	5	13	33	9	11	10	55	5	9	6	8	22	10	15	34	8	12	40	27	55	39	26	53	53	27	51	49	29	56	34	26	72	16	44	15	12	56	66	69	51	45	35	43	48	45	54	70	63	60	38	48	57	72	66	77	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-400.085713413597887	-409.136556794049227	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996709732886268	6	11	13	20	24	21	23	31	36	34	27	30	32	28	31	40	37	38	36	37	32	38	51	45	35	36	45	36	47	26	46	41	45	44	50	46	47	56	54	52	46	44	43	46	57	47	52	50	51	42	51	57	48	42	56	47	53	67	72	56	63	61	58	62	64	62	68	61	67	63	68	62	67	70	83	75	80	0	1	1	1	4	3	4	7	6	7	5	5	14	4	7	26	21	14	21	14	14	30	46	15	30	14	16	5	17	3	9	22	16	17	24	21	16	49	35	34	54	17	9	19	31	50	53	33	43	21	16	35	42	9	29	20	24	68	68	47	48	48	35	40	38	55	72	40	60	60	60	49	65	45	76	70	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-394.282225643367269	-403.333069023818609	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996683491878183	6	12	8	25	24	18	16	28	35	24	23	25	29	33	32	38	25	34	37	41	33	36	52	44	35	34	44	38	41	40	45	46	42	42	42	47	30	55	51	53	55	44	44	49	54	46	54	53	53	45	58	61	49	60	51	56	62	63	73	51	62	57	61	60	68	60	70	58	73	61	68	64	70	73	81	67	78	0	3	1	7	6	1	3	4	5	2	1	3	6	17	8	21	6	12	8	26	17	13	50	19	37	8	30	21	37	9	16	34	25	22	9	27	5	32	46	43	60	16	20	32	24	29	50	31	31	28	41	56	42	40	50	16	48	41	71	19	51	48	41	48	40	46	72	45	51	49	70	64	68	71	65	54	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-392.680174827114513	-401.731018207565853	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976627130421538	4	10	9	25	24	21	23	36	29	30	16	29	30	33	33	40	31	30	34	39	28	31	51	36	35	39	46	39	38	40	45	47	33	45	48	43	39	51	59	56	56	44	45	50	45	48	55	51	55	53	49	54	56	61	58	51	62	70	70	64	58	57	62	61	68	64	65	60	69	64	71	58	66	70	72	72	81	0	1	1	11	11	11	11	22	5	7	1	4	4	7	4	22	7	7	9	24	7	4	34	9	9	33	28	17	33	17	22	19	5	16	36	25	21	36	41	44	43	26	26	42	29	42	38	35	34	34	27	32	38	62	23	8	35	72	73	72	23	32	72	46	63	68	72	47	72	32	73	35	49	66	70	63	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-379.724809571781520	-388.775652952232861	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987648506916338	5	11	15	24	24	17	26	30	21	32	23	31	31	34	30	38	31	39	34	36	29	22	44	38	26	36	43	38	34	39	46	39	40	44	44	48	44	53	55	59	52	45	50	51	55	50	54	52	45	54	63	60	53	58	54	48	58	73	75	58	63	56	61	68	67	62	66	56	68	58	68	60	69	66	89	76	82	0	1	2	6	9	2	22	7	3	22	3	4	25	4	4	12	4	10	8	21	11	3	16	15	2	12	29	13	4	21	18	29	24	32	18	32	10	43	36	49	37	29	37	23	36	31	42	31	18	33	68	48	31	38	27	30	43	74	69	43	40	41	62	52	40	70	57	49	45	50	51	43	67	70	59	69	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-411.528805773172394	-420.579649153623734	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999787631683756	3	11	14	25	22	17	22	29	26	28	22	31	32	30	34	36	28	36	25	28	36	31	40	36	33	37	46	38	44	35	46	48	42	40	45	53	35	57	51	54	57	41	48	50	56	53	48	56	51	52	60	58	52	54	60	53	58	74	75	59	62	61	61	61	68	59	63	63	70	59	70	66	72	61	87	71	77	0	1	2	7	6	2	3	9	5	4	3	4	10	4	20	22	9	4	11	5	9	4	30	8	22	20	28	22	30	10	18	22	24	18	30	34	13	50	47	16	50	37	27	42	34	18	34	46	42	30	56	46	32	15	50	43	43	62	76	39	57	27	40	38	55	39	56	45	62	49	72	40	60	47	60	72	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-417.852505203663100	-426.903348584114440	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976414716392884	7	13	14	23	24	19	20	34	33	29	28	36	30	35	27	38	27	35	30	37	32	35	44	41	28	41	46	32	40	36	44	47	34	43	36	38	42	51	52	57	49	46	42	49	50	54	47	48	55	48	60	60	52	50	60	46	58	65	70	58	56	58	66	64	58	66	65	61	68	61	67	59	67	65	84	69	77	0	1	1	7	2	2	3	25	15	5	6	33	5	11	6	22	7	7	15	17	15	10	16	25	4	8	24	3	30	6	9	18	13	18	21	9	5	47	56	39	37	18	19	26	48	42	11	14	50	9	53	56	43	30	43	26	42	51	68	38	54	34	60	51	53	60	70	45	55	60	64	53	70	70	77	32	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-417.213975979574457	-426.264819360025797	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984742747786789	6	9	13	22	20	18	18	33	36	30	27	31	31	26	33	38	29	29	35	39	37	32	52	45	36	41	28	38	40	42	43	45	42	41	48	46	39	55	60	56	39	48	46	51	57	52	54	49	51	56	59	61	53	59	63	54	60	71	67	58	64	55	65	48	65	56	65	50	73	64	58	60	55	71	79	60	82	0	1	1	3	2	3	3	11	15	11	4	18	11	5	18	13	4	1	18	22	19	18	48	9	12	9	5	12	16	22	20	26	26	11	22	30	9	42	60	48	22	30	19	28	73	43	24	21	34	35	62	53	41	73	50	35	60	52	60	36	64	48	39	37	60	23	46	31	51	60	23	47	32	59	61	40	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-416.935820360773960	-425.986663741225300	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.982473400407318	6	12	14	24	28	16	17	29	37	30	28	30	27	26	37	35	29	30	25	39	31	35	42	44	35	40	46	25	44	39	38	42	34	48	42	47	40	51	54	46	45	48	50	51	49	50	56	55	55	57	56	55	55	52	63	56	60	69	73	54	64	60	58	63	68	55	55	62	70	64	69	61	67	58	84	73	74	0	1	1	7	7	2	1	4	11	19	4	11	6	7	21	21	19	4	1	25	13	10	22	12	2	16	20	6	37	17	21	21	28	23	31	31	9	32	46	15	37	30	34	30	31	9	46	34	41	45	43	41	34	26	48	22	43	67	47	44	74	52	44	56	74	38	54	52	73	48	50	53	74	45	59	71	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
