step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81
27000	-623.915020624386102	-622.794570573399255	-1.120450050986878	0.000112260008935	0.000043682370626	0.389117826020263	0.992444389832316	2	6	7	13	10	14	15	21	21	25	23	25	34	24	28	23	27	27	32	35	30	31	41	27	30	32	28	34	39	36	32	30	39	31	39	36	36	36	41	29	43	38	36	40	37	38	47	39	43	49	43	50	44	57	42	52	43	46	49	46	44	48	51	60	51	57	52	57	56	56	61	49	67	67	65	68	73	70	64	78	72	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	24	13	9	24	24	14	12	18	24	24	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	48	28	37	44	44	19	36	58	48	44	33	44	38	39	44	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-623.192602140943222	-620.912630187681657	-2.279971953261510	0.000123833488617	0.000047763401964	0.385706665437228	0.988089571549749	3	5	9	9	13	9	17	16	21	26	20	18	32	20	27	27	27	27	33	35	28	29	38	27	27	29	28	34	31	37	33	34	30	36	36	37	40	37	43	38	44	43	35	39	40	46	44	45	49	50	49	48	46	43	46	52	48	45	39	47	45	50	51	62	56	56	53	52	58	54	57	55	62	62	66	60	75	70	70	79	72	0	1	1	2	3	1	5	3	12	7	3	6	9	7	9	9	8	9	11	24	9	24	13	9	9	9	14	12	18	9	24	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	48	28	37	58	44	19	36	58	38	44	33	44	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-623.711825145167381	-623.140171935846070	-0.571653209321358	0.000107209156882	0.000055602350259	0.518634339414632	0.997493896029915	0	6	11	14	14	11	20	20	22	24	20	18	35	25	26	26	28	29	27	35	28	28	39	26	29	28	31	37	39	39	35	31	37	39	39	33	37	37	45	33	39	43	37	40	42	49	49	44	49	54	50	47	44	50	39	52	44	48	42	52	47	50	52	64	49	52	54	54	61	53	56	60	63	66	64	60	76	74	72	73	80	0	1	1	2	3	1	5	3	12	7	3	6	24	7	9	9	8	24	11	9	9	9	13	9	24	9	14	12	18	24	24	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	38	28	37	44	44	19	36	58	38	44	33	44	48	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-623.644734300827736	-621.824487120087383	-1.820247180740347	0.000118476907599	0.000036165086058	0.305250084516861	0.997557268754045	1	4	8	8	11	12	16	14	22	22	23	24	36	24	28	28	27	30	33	34	28	32	41	28	27	33	29	36	41	38	34	29	38	39	39	40	41	37	40	35	42	42	38	41	41	44	45	44	51	41	48	50	46	50	45	49	46	46	47	50	46	49	52	55	52	52	51	52	59	55	58	46	63	63	64	65	74	72	60	83	68	0	1	1	2	3	1	5	3	6	7	3	6	9	7	9	9	8	9	11	24	9	24	13	9	9	24	14	12	18	24	24	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	61	28	37	58	44	19	36	44	48	44	33	44	38	39	58	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-621.551692884995532	-619.962241270613845	-1.589451614381675	0.000116994330376	0.000046379544774	0.396425575707089	0.985352660637928	-4	-1	9	10	11	10	17	17	23	24	18	24	35	20	26	26	26	33	29	35	31	28	41	29	29	30	31	34	39	40	35	32	34	36	39	37	39	37	38	29	41	43	38	40	42	43	44	42	49	50	50	46	44	49	43	46	43	49	49	48	43	44	50	62	54	58	51	59	56	55	55	61	60	66	67	64	74	71	66	76	83	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	9	13	9	9	9	14	12	18	24	24	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	48	28	37	44	44	19	36	44	38	44	33	44	38	39	44	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-634.565076242390660	-632.292329958966775	-2.272746283423893	0.000123945484790	0.000051918399923	0.418880929877352	0.996723129781544	-2	3	4	10	10	12	19	18	23	24	21	18	32	22	27	25	26	34	33	40	29	25	34	28	27	31	29	31	39	40	33	35	35	41	34	41	40	35	45	26	42	43	38	41	42	46	47	42	50	48	43	44	48	44	44	49	48	50	44	48	44	50	51	55	54	57	55	54	54	55	55	49	68	69	67	64	79	72	67	75	79	0	1	1	2	3	1	5	3	12	7	3	6	9	7	9	9	8	24	11	24	9	9	13	9	9	24	14	12	18	24	9	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	48	28	37	44	44	19	36	44	48	44	33	44	38	39	44	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-622.358770999573949	-619.822755469521553	-2.536015530052384	0.000125280170673	0.000035189329444	0.280885069482238	0.965972790606307	1	7	10	13	15	15	18	16	23	24	19	27	31	24	29	26	31	31	33	36	31	31	35	28	30	34	30	36	35	31	36	31	34	35	37	33	38	39	43	36	46	43	40	41	44	46	46	44	49	46	48	49	49	43	47	47	44	49	46	52	49	49	47	54	53	60	49	58	52	54	57	53	62	66	67	67	76	72	64	72	79	0	1	1	2	3	1	5	3	6	7	3	6	9	7	9	9	8	9	11	24	9	9	13	9	9	24	14	12	18	9	9	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	38	28	37	44	44	19	36	44	38	44	33	44	38	39	44	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-625.454453198355282	-623.945310321804527	-1.509142876550806	0.000115797032669	0.000039828035694	0.343946945584702	0.998784351621229	4	7	7	10	10	10	16	16	22	25	21	21	32	22	26	27	29	30	30	33	27	27	40	27	31	29	30	38	34	33	38	31	40	40	40	37	38	35	36	36	38	41	37	41	43	42	45	39	47	52	51	47	43	46	47	48	44	44	51	47	50	45	49	60	53	60	50	53	56	54	56	54	66	64	58	66	70	72	63	70	76	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	9	13	9	24	9	14	12	18	9	24	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	48	28	37	58	44	19	36	44	38	44	33	44	38	39	44	50	41	52	44	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-629.778591066166655	-627.456834471622074	-2.321756594544627	0.000124323654415	0.000049418946678	0.397502365178964	0.987931266848506	6	9	9	13	12	14	20	20	22	26	24	24	33	24	27	26	25	30	35	39	29	27	37	30	30	34	30	32	33	36	34	25	39	41	39	35	41	38	35	39	35	44	37	41	38	39	50	41	50	49	49	46	45	48	47	52	43	43	46	48	47	52	50	55	55	50	54	52	52	55	56	57	64	67	62	62	76	71	60	78	75	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	9	13	9	9	24	14	12	18	24	9	7	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	61	28	37	44	44	19	36	58	38	44	33	58	48	39	44	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-613.574458763333269	-612.817435769713484	-0.757022993619738	0.000108941351702	0.000049995800920	0.458924000291351	0.999193379350478	3	6	11	13	14	12	18	18	20	23	17	23	37	22	28	26	31	32	31	33	31	28	40	27	26	31	30	37	38	37	34	33	34	37	39	35	40	38	43	35	43	42	38	40	43	37	44	41	53	46	46	47	43	50	43	48	42	47	41	44	47	50	54	54	49	57	53	56	59	54	58	55	64	66	65	64	74	73	62	71	75	0	1	1	2	3	1	5	3	6	7	3	6	24	7	9	9	8	9	11	24	9	9	13	9	9	9	14	12	18	24	24	10	16	18	13	9	22	26	32	24	18	30	27	31	31	32	37	38	61	28	37	44	44	19	36	44	38	44	33	44	48	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-626.993145195987267	-624.742386511465043	-2.250758684522227	0.000123650122563	0.000049952965738	0.403986382724587	0.998381501930397	3	6	11	13	13	7	17	21	24	21	20	20	36	20	27	27	29	33	29	36	31	28	39	28	30	31	24	38	41	31	37	30	37	42	39	34	39	38	42	34	41	35	39	41	43	40	51	42	48	45	49	48	49	48	40	46	46	45	49	46	43	51	54	47	54	58	54	54	60	55	57	55	65	65	60	60	71	69	60	78	72	0	1	1	2	3	1	5	3	12	7	3	6	24	7	9	9	8	9	11	24	9	9	13	9	9	9	14	12	18	24	24	7	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	48	28	37	44	58	19	36	44	38	44	33	44	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	81	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-632.650719771131435	-632.339619198927494	-0.311100572203976	0.000104534990166	0.000050046994232	0.478758300468300	0.989150870512216	4	8	11	15	14	14	16	20	23	21	22	20	32	21	26	27	28	30	34	26	31	31	41	26	31	32	29	30	34	34	37	31	39	39	34	34	37	41	47	29	44	39	41	39	43	44	46	44	51	46	42	49	47	49	46	46	48	43	47	49	47	53	51	50	52	56	51	57	60	55	54	50	60	66	67	62	74	73	66	78	81	0	1	1	2	3	1	5	3	12	7	3	6	9	7	9	9	8	9	11	9	24	9	13	9	9	24	14	12	18	24	9	10	16	18	13	24	22	26	32	9	18	30	27	31	31	32	37	38	48	28	37	58	44	19	36	44	38	44	33	44	48	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-642.738239254233690	-641.594744356890260	-1.143494897343469	0.000111610899377	0.000033255081634	0.297955502724732	0.980900357576278	-3	1	8	9	13	11	19	12	23	22	19	16	37	22	28	27	22	30	35	33	32	29	41	28	29	28	31	35	41	34	31	31	39	37	40	34	37	39	42	42	43	37	39	35	42	41	43	47	50	52	45	44	48	46	37	44	42	41	49	48	42	52	56	61	49	56	54	55	57	54	61	52	69	66	64	66	77	73	66	78	80	0	1	1	2	3	1	5	3	12	7	3	6	9	7	9	9	8	9	11	24	24	9	13	9	24	9	14	12	18	24	24	10	16	18	13	24	22	26	32	24	18	30	27	31	31	32	37	38	48	28	37	44	58	19	36	58	38	44	33	58	38	39	58	50	41	52	58	53	50	59	56	45	70	71	67	68	73	76	70	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-630.502521879981032	-627.358970172734416	-3.143551707246665	0.000132642717209	0.000055259648036	0.4166
