step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45
76500	-211.970210783109053	-218.825698734068425	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.848911844986038	0	2	4	4	3	4	3	6	6	6	7	8	8	8	8	11	10	10	13	15	18	17	19	21	22	21	23	26	32	33	33	36	34	34	36	38	37	34	38	36	40	40	43	45	46	0	1	7	2	2	7	2	1	7	6	8	8	8	10	10	13	15	15	0	19	22	20	21	23	23	23	24	0	28	29	29	34	29	29	38	40	35	29	32	33	39	39	42	43	44	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
77000	-197.275812841874398	-204.131300792833770	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.924498165467120	-1	3	2	4	1	4	3	6	6	7	9	8	8	8	9	10	11	10	13	15	18	17	19	21	21	20	23	29	32	36	33	35	34	34	36	38	37	34	37	36	40	41	42	44	46	0	5	1	2	1	3	3	4	7	6	7	8	8	10	10	13	15	15	0	19	22	20	21	23	23	23	24	0	28	32	29	31	29	29	38	40	35	29	32	33	30	32	42	43	44	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
77500	-236.868896979479018	-243.724384930438390	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663216719839720	0	1	3	4	3	4	4	6	5	5	7	8	9	8	9	10	10	10	12	16	18	17	20	21	21	21	23	28	32	36	33	36	34	35	36	39	36	35	38	36	40	40	42	44	45	0	1	2	2	1	5	3	5	7	5	3	8	8	10	10	13	14	15	0	19	20	20	20	21	23	23	24	0	28	34	29	29	29	29	38	33	38	29	30	33	36	32	32	43	44	1	1	1	2	3	1	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	2	4	1	1
78000	-243.979780236953161	-250.835268187912533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.893067335011423	0	1	2	3	1	4	3	6	6	6	9	9	9	8	9	10	11	10	13	15	18	17	20	21	22	21	23	28	32	35	34	36	35	33	37	38	37	34	37	37	38	41	43	46	45	0	1	5	5	1	3	3	5	7	6	8	8	8	10	10	13	15	10	0	19	22	20	21	23	23	23	24	0	28	29	29	29	29	29	38	40	30	34	29	33	31	41	32	43	43	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	3	2	1
78500	-226.799878995470323	-233.655366946429695	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.827997769907872	-1	1	4	4	3	4	2	6	7	6	9	8	9	8	8	10	11	10	13	15	17	18	20	21	21	20	23	27	31	34	33	35	34	33	35	37	36	34	37	37	39	40	42	44	46	0	1	7	2	2	7	2	4	3	6	3	8	8	10	10	13	15	11	0	19	20	21	21	26	23	21	24	0	28	34	29	30	29	29	38	33	35	29	32	33	40	39	42	43	44	1	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1
79000	-239.229192572175663	-246.084680523135034	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.816549325400317	-1	3	4	5	2	3	3	6	6	7	9	7	9	8	8	10	11	9	13	15	16	18	20	22	22	21	23	28	32	36	33	36	34	35	36	39	36	34	34	36	40	39	43	45	45	0	1	7	7	1	5	1	2	2	6	3	8	8	4	10	13	15	15	0	19	20	21	20	23	26	23	24	0	28	39	29	39	29	31	38	33	38	29	29	33	36	30	42	43	43	1	2	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2
79500	-236.239041908565355	-243.094529859524727	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.844249124150744	-2	2	3	4	3	3	1	6	7	5	9	8	8	8	9	11	12	10	12	15	18	16	20	21	21	21	23	29	32	36	33	35	34	34	35	39	37	34	37	37	39	39	42	43	44	0	1	7	2	2	7	1	4	3	6	6	8	8	10	14	13	14	14	0	19	22	20	21	23	23	23	24	0	28	29	29	31	29	29	38	40	35	29	32	33	40	30	42	43	44	1	2	1	1	1	1	1	2	2	1	3	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1
80000	-256.716419775579027	-263.571907726538427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.828115874639472	0	3	2	4	2	3	4	6	6	7	9	8	9	8	9	10	10	9	13	15	16	18	19	22	21	21	21	29	31	36	34	33	35	35	34	38	36	35	36	36	39	41	41	45	46	0	5	1	5	1	3	3	5	3	6	3	8	8	10	6	8	15	10	0	19	20	21	21	26	23	23	23	0	28	29	32	29	29	29	29	40	35	35	29	34	31	34	30	43	43	1	1	1	1	1	1	1	2	1	2	3	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	2	3	3	2
80500	-233.028081521906557	-239.883569472865929	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.884748131925290	-1	0	2	5	4	4	3	7	5	7	7	9	9	9	7	10	12	9	13	15	17	18	19	19	21	22	23	29	32	34	34	36	35	34	34	39	37	36	36	34	38	40	42	45	46	0	1	2	5	2	3	3	4	7	6	3	8	8	10	6	13	18	15	0	19	20	21	21	21	23	25	26	0	28	29	29	29	40	29	29	33	35	35	34	29	31	41	42	43	44	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1
81000	-217.923223340008548	-224.778711290967919	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.888709599710307	-1	1	4	4	2	3	2	6	6	7	8	8	9	9	8	11	10	10	13	15	17	18	20	21	21	21	23	28	32	36	34	34	34	34	35	36	37	34	36	37	39	40	42	43	44	0	1	7	5	2	7	2	4	3	6	5	8	8	10	10	13	10	10	0	19	20	21	21	23	23	23	24	0	28	32	29	29	29	29	38	33	35	29	32	36	36	32	42	43	44	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1
81500	-237.890241701963078	-244.745729652922449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.858831702041255	-1	1	4	4	3	3	1	6	6	7	8	8	9	7	8	10	12	11	13	15	17	18	20	21	22	22	23	29	32	35	34	34	34	35	36	38	37	35	37	37	40	40	43	44	45	0	1	7	2	1	7	1	4	3	6	3	8	8	6	10	13	15	15	0	19	20	21	21	21	24	24	24	0	28	32	29	29	29	32	38	33	38	29	30	33	40	30	30	43	43	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1
82000	-249.075554438814834	-255.931042389774206	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664401715842323	-1	1	2	3	3	3	3	5	7	6	9	9	10	8	8	11	12	10	13	15	17	16	21	20	21	22	24	28	30	34	33	35	33	35	35	38	36	36	37	36	39	41	41	44	46	0	1	1	2	2	3	3	2	5	6	4	8	8	10	10	13	18	15	0	19	20	20	24	21	24	24	23	0	28	28	29	33	29	29	33	33	35	35	29	34	30	41	39	43	44	1	1	1	2	1	1	1	2	2	1	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	2	2	1	2	1	1	4	1	3	1	2	1	1
82500	-230.379995036615185	-237.235482987574557	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681793633639116	0	2	2	4	4	4	3	4	6	6	9	7	9	8	9	10	11	10	12	15	18	17	19	20	21	21	23	28	31	35	33	35	33	33	34	37	36	35	37	35	40	39	43	44	45	0	1	1	2	2	7	1	7	7	6	4	8	8	10	10	13	15	10	0	19	22	20	21	23	23	23	21	0	28	35	29	34	29	29	29	33	35	35	30	33	42	29	42	43	44	1	1	1	1	1	1	2	1	1	1	3	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	3	2	1	1
83000	-231.102228883289399	-237.957716834248771	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.841157548849165	0	3	3	5	3	2	1	7	5	6	8	8	9	8	10	11	11	11	13	14	18	16	19	21	21	22	23	29	32	35	33	36	34	34	36	38	37	35	37	36	39	41	43	45	46	0	1	7	5	1	7	1	4	3	6	3	8	8	10	10	13	15	15	0	19	22	20	21	23	23	23	24	0	28	29	28	34	29	29	30	32	35	31	30	31	31	32	42	43	44	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	3	2	1	1	1	1	1	1	1	1	3	2	1	1	1
83500	-261.441798339725892	-268.297286290685292	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580247569751962	-1	2	1	5	4	3	3	6	6	7	8	7	8	7	10	11	11	9	12	15	17	18	21	20	20	22	23	26	32	34	33	35	35	35	36	39	36	35	37	37	38	41	41	45	45	0	1	1	1	2	3	3	5	3	6	9	4	8	6	14	13	10	10	0	19	20	21	20	21	21	24	23	0	28	31	28	30	31	30	38	33	38	29	31	33	31	29	29	43	43	1	2	2	3	1	1	1	1	3	2	1	1	1	2	3	1	2	1	1	2	1	1	3	2	2	1	1	1	3	1	2	1	1	1	1	3	1	1	2	1	2	4	4	1	2
84000	-225.399113652968055	-232.254601603927426	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.814798325405217	0	2	2	4	3	4	3	6	7	6	8	8	9	7	8	10	12	10	13	15	17	18	19	21	21	19	22	28	32	36	33	35	34	34	36	38	37	35	38	36	40	42	43	46	45	0	1	1	2	2	5	3	4	7	6	7	8	8	10	10	13	18	10	0	19	20	21	21	23	26	22	24	0	28	32	29	34	29	29	38	33	35	29	30	33	39	39	40	43	43	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	2	4	1	1
84500	-239.232562211412670	-246.088050162372042	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720466802649059	0	2	4	3	4	3	2	7	6	5	7	8	9	8	10	11	12	9	12	14	17	18	20	22	22	22	24	28	31	35	33	33	34	34	36	39	37	35	38	37	39	39	42	44	45	0	1	7	7	1	7	1	5	5	6	4	8	8	10	18	13	15	14	0	19	20	21	21	23	23	23	24	0	28	29	29	29	29	29	29	40	35	29	34	32	31	32	42	43	44	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	2	1	1	2	2	1	3	3	2	1	1
85000	-218.475276067645524	-225.330764018604896	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.847872527880493	-1	2	3	4	4	4	2	7	6	6	9	8	8	8	8	10	12	10	13	14	17	18	20	22	22	21	24	28	31	33	32	36	34	35	35	37	36	36	37	36	39	41	43	44	46	0	1	7	2	2	3	1	2	3	6	9	8	8	10	10	13	18	15	0	19	20	21	21	23	23	23	24	0	28	29	29	29	29	29	29	40	35	35	32	33	32	39	42	43	44	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	2	2	1	1	1
85500	-221.421572696954030	-228.277060647913402	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.896058821302674	-1	1	4	5	4	3	3	6	7	5	9	8	9	7	9	11	10	11	13	15	17	18	19	20	20	21	23	28	32	34	33	35	34	34	34	38	36	36	37	33	40	40	42	44	45	0	1	2	5	7	2	1	5	3	6	3	8	8	6	14	13	14	15	0	19	20	21	21	23	23	23	24	0	28	29	29	30	29	29	29	39	35	35	30	29	31	32	42	43	44	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1
86000	-246.410747200460207	-253.266235151419579	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597356231553869	-2	2	2	5	3	4	4	6	5	6	9	9	9	9	8	11	12	10	13	15	17	18	19	21	20	21	23	28	31	35	33	34	34	35	35	38	37	36	36	37	38	38	41	45	44	0	1	1	5	3	2	2	2	5	6	4	3	8	10	10	13	14	15	0	19	20	21	21	23	23	23	24	0	28	29	29	29	29	29	32	32	35	35	29	29	34	32	42	43	43	1	2	3	2	1	1	1	2	1	1	2	3	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	3	1	2	3	2	2
86500	-229.298548986583540	-236.154036937542912	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.858673169040500	0	2	2	4	3	3	3	5	6	6	8	7	9	9	8	10	11	10	13	15	17	18	20	21	22	20	23	28	31	35	34	34	34	33	36	38	36	33	38	35	39	41	42	45	45	0	1	1	2	2	3	3	2	7	6	10	8	8	10	10	13	15	15	0	19	20	21	21	23	24	21	24	0	28	32	29	29	29	29	38	33	38	29	30	31	30	41	39	43	43	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	1	2	1	2	1	1
87000	-228.500706403005722	-235.356194353965094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.751349614573627	0	2	3	4	3	4	4	6	5	7	8	8	9	9	6	10	11	11	14	16	17	18	20	22	22	22	24	29	32	35	34	36	34	35	37	39	37	35	36	36	38	41	43	46	45	0	1	1	2	1	3	3	4	3	6	7	8	8	10	6	13	15	15	0	19	20	21	21	23	23	23	24	0	28	29	29	29	29	29	38	29	38	29	31	33	32	32	42	43	43	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	1	3	1	1	1	1	1	2	1	2	1
87500	-217.576971989636831	-224.432459940596203	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.786533197586210	-1	1	3	3	3	4	2	6	3	6	7	8	9	8	9	10	11	11	13	14	16	18	18	21	20	20	23	28	32	35	34	36	33	34	36	37	37	35	38	35	39	41	43	45	45	0	1	7	2	2	3	1	4	7	6	4	8	8	10	10	13	15	15	0	19	20	21	21	23	23	23	24	0	28	31	29	30	29	29	38	40	35	29	32	33	36	39	42	43	43	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
88000	-238.873480957020575	-245.728968907979947	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708081016548653	0	3	3	2	3	3	2	6	5	6	7	8	8	9	9	10	11	11	12	16	18	18	20	21	22	19	23	28	31	34	32	34	35	34	36	39	37	36	38	36	38	40	43	45	44	0	1	7	1	7	7	1	5	3	6	7	8	8	10	10	13	15	15	0	19	20	20	26	26	23	21	24	0	28	31	29	31	32	29	34	40	35	32	32	33	34	41	42	43	43	1	1	1	1	1	1	1	1	1	2	3	1	1	2	2	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1
88500	-223.357960795264773	-230.213448746224145	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.856166864866876	0	3	3	5	4	3	2	6	7	6	9	8	8	8	9	9	12	9	14	15	17	17	21	22	21	20	24	29	32	35	33	36	34	33	35	39	37	36	37	36	38	39	43	45	45	0	1	7	2	2	7	1	4	3	6	3	8	8	10	10	13	18	10	0	19	20	20	26	23	26	21	24	0	28	31	29	30	29	29	29	40	35	35	30	33	29	39	42	43	43	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	1
89000	-223.629677572032534	-230.485165522991906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.833849393201816	0	1	2	5	3	3	4	5	7	5	7	9	9	7	9	10	11	10	12	15	17	18	19	22	22	21	23	28	32	35	33	36	34	35	35	37	36	36	37	36	39	41	42	44	45	0	1	2	5	1	3	3	5	3	6	4	8	8	10	10	13	15	15	0	19	20	21	21	23	23	23	24	0	28	31	29	30	29	31	29	33	35	35	30	33	31	41	42	43	44	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1
89500	-222.466492924802139	-229.321980875761511	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.792788024628974	0	2	4	4	3	4	3	5	6	6	9	8	9	7	9	10	11	9	12	15	17	18	20	21	22	22	23	28	32	36	33	34	35	35	35	38	37	36	36	37	38	40	43	45	45	0	1	7	5	2	7	2	2	7	6	3	8	8	6	10	13	15	10	0	19	20	21	21	23	23	23	23	0	28	32	29	31	32	31	29	40	35	35	32	33	39	32	42	43	43	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	1	4	2	1	1
90000	-245.224724730864608	-252.080212681823980	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637297789674399	0	2	4	4	4	3	2	6	6	5	8	8	9	8	9	11	9	10	12	15	17	17	20	20	22	21	22	28	31	36	33	34	35	35	35	38	37	36	37	36	39	42	43	44	44	0	1	7	2	7	7	1	4	4	6	3	8	8	10	10	13	14	17	0	19	20	20	20	21	24	23	24	0	28	31	29	31	29	32	29	40	35	35	32	32	30	32	30	43	43	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	1	1	1	2	1	2	3	4	1	1
90500	-236.830156159711493	-243.685644110670864	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764148745998944	-1	2	3	4	1	4	4	6	5	6	9	8	9	6	9	11	12	10	13	16	17	17	22	21	20	21	24	29	32	35	33	35	34	34	36	39	37	35	38	36	40	41	43	44	45	0	5	2	2	1	3	3	4	3	6	3	8	8	6	10	13	18	10	0	19	20	20	26	21	20	21	25	0	28	31	29	31	29	29	29	29	35	29	30	33	39	40	36	43	44	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	2	1	2	1	1	1	1	1	2	3	1	1	2	1	1	3	1	1	1
91000	-219.612732429510771	-226.468220380470143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.827543925255771	0	2	2	5	4	3	3	6	5	6	9	8	9	9	10	11	12	9	13	15	17	18	20	22	21	20	24	27	32	34	33	35	35	34	36	37	37	34	36	36	38	39	41	45	46	0	1	1	2	2	3	3	4	7	6	7	8	8	10	18	13	15	10	0	19	20	21	21	23	23	21	24	0	28	29	29	30	30	29	38	33	35	29	30	33	39	32	42	43	43	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2
91500	-216.281379603215527	-223.136867554174898	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.892647077062468	-1	2	2	4	4	4	3	6	6	7	9	8	8	9	8	10	11	10	14	16	18	18	20	21	22	22	23	28	31	35	33	36	34	34	35	38	37	36	38	36	39	41	42	45	46	0	1	1	3	2	3	3	4	4	6	4	8	8	10	10	13	15	15	0	19	20	20	21	23	23	23	24	0	28	31	29	30	29	29	29	40	35	35	32	33	39	36	42	43	44	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	2	1
92000	-232.766562190857229	-239.622050141816601	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.726715636540850	0	2	2	5	3	4	4	5	6	6	10	7	9	8	9	11	12	7	13	15	16	18	20	21	21	21	21	29	31	35	34	35	34	33	35	38	37	36	37	36	39	41	42	44	45	0	1	1	5	1	3	3	2	7	6	4	8	8	10	10	13	15	10	0	19	20	21	21	23	23	23	23	0	28	29	29	29	29	29	31	40	35	35	29	31	32	39	42	43	43	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	2	1	2	2	1	2	2
92500	-234.544644691312470	-241.400132642271842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729493112308176	-1	1	4	4	3	4	3	6	6	6	9	9	9	8	9	10	11	10	13	16	17	18	19	21	21	22	24	28	32	36	34	35	34	34	35	37	37	36	38	36	40	41	41	46	43	0	1	7	5	2	7	2	4	3	6	9	8	4	10	10	13	15	15	0	19	20	21	21	23	23	24	24	0	28	32	29	34	29	29	29	29	35	35	30	33	34	30	39	43	43	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	2	1	3	2	2	2	1
93000	-233.095176023333067	-239.950663974292439	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733226639360832	0	2	2	4	3	3	4	6	7	6	8	8	9	7	9	10	11	10	13	16	17	18	22	21	22	20	21	28	32	34	33	35	34	34	36	38	36	35	38	36	39	41	42	44	45	0	1	1	2	1	3	3	4	4	6	7	8	8	10	10	13	10	15	0	19	20	20	24	21	26	20	21	0	28	29	29	30	29	29	38	33	30	30	30	29	31	39	42	43	44	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	3	2	1	1	1	1
93500	-233.309468367310416	-240.164956318269788	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.760564161111758	-1	1	3	4	3	4	2	6	7	7	9	8	9	9	9	10	11	10	13	15	18	17	20	19	22	22	23	28	32	35	33	32	34	34	36	38	37	35	37	36	38	40	43	45	46	0	1	7	1	2	3	1	4	3	6	4	8	8	6	10	13	14	15	0	19	22	20	24	21	23	23	24	0	28	29	29	28	29	29	38	33	35	29	30	33	29	39	42	43	43	1	1	1	2	1	1	1	1	1	1	2	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	2	3	1	1	1	1
94000	-231.009686355057909	-237.865174306017281	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.809395881338573	0	2	3	3	3	4	2	6	7	6	9	9	9	8	9	11	10	11	12	14	17	15	19	21	20	22	23	28	32	35	34	34	34	35	36	38	37	35	37	36	38	41	42	44	46	0	1	7	1	2	7	1	5	7	6	7	8	8	10	10	13	10	15	0	19	22	20	21	23	23	23	24	0	28	29	29	29	29	29	38	33	35	29	30	33	31	39	42	43	44	1	1	1	2	1	1	1	1	2	1	2	2	2	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	1
94500	-234.821411268795742	-241.676899219755114	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715229735003259	0	3	4	4	2	4	2	6	7	6	8	9	9	8	9	11	11	9	13	15	16	17	20	21	21	21	23	29	31	36	33	35	35	35	37	39	36	34	37	34	39	41	42	46	45	0	5	7	5	1	7	1	2	3	6	3	8	8	6	10	13	14	10	0	19	20	21	21	23	23	23	24	0	28	32	29	31	40	31	37	40	38	29	32	29	32	32	41	43	43	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	3	2	2	2
95000	-241.997517987976750	-248.853005938936121	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.691533929180920	-1	0	4	2	2	4	2	6	7	6	9	8	8	8	8	10	11	10	13	15	18	17	20	22	22	21	23	27	30	35	34	34	34	34	36	38	37	36	37	37	39	40	43	45	46	0	1	7	1	1	7	1	2	3	6	3	2	8	10	10	13	15	15	0	19	22	20	21	23	23	23	24	0	28	34	29	28	29	29	32	33	35	31	30	33	36	32	42	43	43	1	1	1	1	2	1	1	2	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	2	1	2	1	1	1	2	1	2	2	1	1
95500	-232.583659113959357	-239.439147064918728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.801934493386312	-1	2	1	3	3	3	4	7	6	7	9	8	9	7	8	11	11	9	13	15	18	16	20	22	21	21	23	28	32	36	33	36	34	34	35	37	37	34	37	36	38	41	42	45	45	0	1	1	3	3	3	3	5	3	6	7	8	8	6	14	13	10	10	0	19	22	20	21	23	23	23	24	0	28	29	29	33	29	29	29	33	35	29	31	33	39	39	39	43	43	1	1	1	1	1	1	1	1	2	2	3	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	3	1	1	2	2	1	2
