step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101
75500	-574.204375768974842	-572.735552938889100	-1.468822830085791	0.000083741941331	0.000026690757174	0.318726276821935	0.584812413570441	0	1	3	3	5	3	4	2	2	5	4	5	4	6	7	6	6	7	7	8	7	10	10	9	9	11	10	12	14	11	13	12	12	12	13	12	14	15	13	13	14	15	16	16	18	17	18	18	18	18	17	19	19	19	18	19	21	20	19	20	22	21	22	21	23	21	23	23	22	22	22	21	23	24	24	25	25	25	24	23	25	23	22	26	25	24	26	25	25	23	27	27	29	29	25	28	29	31	29	32	32	0	1	1	2	4	2	3	2	1	6	3	7	3	4	17	10	1	17	7	13	14	15	19	12	19	25	15	27	19	20	23	24	15	25	30	27	36	32	32	34	36	36	30	37	43	39	40	43	37	44	34	43	46	31	43	45	51	52	51	55	47	53	46	54	69	60	56	58	59	47	53	52	66	45	61	61	65	60	80	56	70	53	46	68	67	65	70	57	66	71	57	86	85	92	57	90	68	94	67	96	84	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	1	4	2	2	2	4	3	1	1	2	2	1	1	1	2	3	2	1	2	3	1	2	1	2	2	1	3	1	1	2	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	2	2	1	2	2	1	2	2	2	3	1	1	1	2	2	2	1	3	2	2	1	1	2	3	1	3	2	3
76000	-570.108709912397217	-568.684878829964873	-1.423831082432397	0.000062528681673	0.000022860782854	0.365604747166679	0.579545342204846	-1	1	2	2	6	3	4	3	2	5	5	5	5	5	7	6	7	6	8	9	8	9	9	11	8	10	11	12	13	12	13	12	12	12	13	11	14	15	13	15	15	14	14	17	18	17	20	18	18	18	17	18	19	19	18	19	21	20	19	20	20	21	19	20	22	21	22	22	23	22	22	22	21	21	23	25	23	23	24	24	25	23	23	27	27	25	25	25	26	25	27	28	29	29	28	27	29	32	31	32	31	0	1	1	1	10	1	3	9	1	1	3	3	9	2	10	6	10	4	12	13	14	18	12	23	16	20	22	22	24	25	23	19	36	25	34	22	28	32	23	31	33	33	30	28	34	39	32	30	37	44	43	34	46	40	51	34	51	52	34	55	40	53	46	54	60	59	74	58	52	61	53	51	60	45	70	70	65	66	67	56	70	62	53	68	67	77	75	66	78	83	68	86	85	86	69	83	91	94	85	90	91	1	1	2	1	1	2	1	1	2	2	2	1	1	2	1	2	1	2	1	2	2	2	2	1	1	1	1	1	1	2	2	3	1	2	1	1	2	1	2	2	1	1	1	3	3	3	3	2	2	1	2	2	1	3	1	3	2	2	2	1	2	2	1	1	1	1	1	1	3	1	2	2	1	1	1	2	1	2	1	3	2	1	3	2	3	1	1	2	2	1	3	2	2	1	2	2	2	2	2	3	1
76500	-592.832458803204645	-591.267877617714248	-1.564581185490342	0.000093041681352	0.000023869530147	0.256546633728101	0.543158425120480	0	2	2	4	2	3	4	2	3	6	4	5	5	5	7	7	4	7	8	9	8	9	9	10	8	10	11	12	13	12	12	12	12	13	13	12	15	14	12	14	15	14	16	16	18	18	20	19	16	17	17	16	19	16	18	20	20	20	19	20	20	21	20	20	21	20	22	22	21	21	22	23	22	24	23	26	24	24	25	25	24	23	22	27	26	26	24	26	25	24	28	27	30	28	28	28	29	31	29	32	32	0	1	1	2	1	3	2	1	1	17	3	7	9	9	6	8	1	17	12	25	17	15	12	19	13	20	22	22	19	20	3	23	22	25	20	22	27	31	19	32	28	22	34	27	51	39	54	45	28	28	34	30	39	31	51	43	45	52	51	30	40	63	53	54	57	55	56	58	59	61	46	73	59	67	47	70	65	57	67	74	70	62	62	58	56	65	70	57	66	71	58	77	79	86	89	90	84	94	74	90	97	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	2	2	2	1	2	1	1	2	2	2	4	1	2	2	2	2	1	1	1	1	2	2	1	2	1	3	2	1	2	4	2	2	3	2	1	2	1	2	2	4	3	1	1	2	1	1	1	1	1	1	2	1	2	1	3	3	2	2	2	1	2	1	1	4	4	3	2	3	2	1	3	2	2	1	1	2	1	2	2	4	1
77000	-558.457524300769023	-557.058084130401312	-1.399440170367692	0.000053082605025	0.000021370293656	0.402585623787809	0.651218853776033	0	2	3	4	3	3	4	3	3	5	5	4	4	5	7	7	5	8	8	9	8	10	9	11	8	11	12	11	14	10	12	12	13	13	12	12	14	15	14	15	14	15	14	15	17	17	18	18	17	18	16	18	19	19	18	19	20	20	19	20	21	22	20	20	22	20	24	22	21	23	21	21	22	21	22	26	24	22	23	24	23	23	23	27	26	26	25	25	25	25	27	27	29	28	27	27	29	32	31	32	31	0	1	2	2	1	2	2	2	2	6	3	3	2	9	4	6	2	14	12	25	17	23	3	12	13	25	22	22	24	4	19	23	36	20	30	22	28	19	23	31	33	36	25	36	34	39	40	45	27	49	43	34	39	47	43	34	48	52	55	51	54	46	39	47	59	55	74	58	55	47	63	55	66	56	61	61	65	66	56	74	61	63	62	68	74	77	75	67	66	83	68	86	80	86	88	90	84	94	80	96	97	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	3	3	2	2	1	1	1	3	2	2	1	2	1	1	2	4	3	2	1	2	3	1	2	1	2	1	3	1	1	3	3	1	3	3	1	1	1	2	1	2	2	1	1	1	2	1	2	2	1	2	1	1	1	2	2	1	2	2	1	1	1	3	2	1	2	1	2	1	2	1	3	1	1	1	1	2	2	3	1
77500	-628.498020108829110	-627.125386724349596	-1.372633384479512	0.000059759546944	0.000028100566565	0.470227235685937	0.516777300842849	-1	1	3	2	5	3	3	3	2	4	3	4	5	5	8	6	7	6	8	9	7	10	9	10	9	8	11	13	14	11	11	10	13	14	14	12	14	16	14	14	15	14	16	16	18	17	18	19	18	19	16	18	19	19	19	20	21	20	20	20	20	22	20	21	19	20	23	22	22	21	22	23	21	21	23	26	24	24	25	24	24	24	23	26	26	25	25	25	26	26	27	28	29	29	28	28	28	31	30	33	32	0	1	4	2	9	2	1	4	1	7	9	3	9	4	7	10	14	4	9	2	18	17	12	23	13	18	10	22	24	25	24	19	36	30	30	22	36	40	15	32	33	36	25	37	34	39	23	20	28	28	25	51	46	47	34	25	48	45	52	43	31	53	53	54	51	43	74	58	55	61	53	45	51	45	70	75	65	57	67	74	47	62	62	68	80	59	61	66	88	71	68	86	67	92	88	90	84	94	93	96	84	1	1	1	1	1	1	2	1	3	1	1	1	1	1	4	2	1	2	2	2	1	2	2	1	2	2	4	2	3	1	1	1	1	2	2	1	2	1	3	2	1	1	4	1	3	2	5	4	2	3	4	2	1	1	3	5	1	1	1	3	4	2	1	1	1	2	2	1	1	1	2	3	2	2	1	2	2	1	1	2	3	1	1	2	1	2	2	2	1	2	2	2	4	1	2	1	1	1	1	3	3
78000	-543.030217021651424	-541.644952357226316	-1.385264664425086	0.000086700470879	0.000037473761625	0.432220970029547	0.654455940807373	1	2	3	3	5	3	5	3	3	5	4	5	5	6	7	5	5	6	8	8	7	9	9	10	10	11	11	12	13	11	12	11	12	13	14	12	14	15	13	14	14	15	15	16	19	17	18	19	16	18	17	17	19	19	18	19	20	20	20	20	21	22	21	20	21	21	24	22	22	22	22	22	22	22	23	26	25	24	24	25	24	24	24	27	25	25	25	26	26	25	26	27	28	28	28	27	29	32	30	31	31	0	1	1	1	9	2	3	2	1	6	3	6	3	2	6	6	9	17	13	12	4	15	4	19	20	23	23	27	24	25	24	24	27	30	30	27	27	31	31	32	33	33	34	37	52	39	31	43	28	44	43	34	46	47	51	34	51	48	51	55	47	53	53	47	51	55	43	58	57	61	53	57	60	56	70	70	65	59	74	74	70	62	62	68	74	65	81	77	66	71	68	77	74	86	45	90	84	92	93	96	97	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	2	3	1	2	1	2	1	1	1	2	2	3	2	1	2	2	1	1	1	3	2	1	2	1	2	2	1	1	2	2	4	1	1	1	2	1	1	1	1	3	2	2	1	2	2	1	1	2	2	2	1	1	2	1	2	1	2	1	5	1	1	2	1	2	1
78500	-574.765081259980775	-573.374740926088862	-1.390340333891918	0.000063647294432	0.000026767552394	0.420560726617683	0.680569070669912	0	2	2	2	6	3	5	3	4	5	4	5	4	5	7	6	6	8	8	9	9	10	10	9	10	11	12	11	13	12	13	12	12	14	14	13	13	14	13	15	15	15	14	15	18	18	20	18	17	17	16	17	19	19	18	19	19	21	18	21	18	21	21	20	21	20	21	21	21	22	23	22	20	23	23	26	23	25	23	24	25	23	24	26	26	25	26	25	26	26	26	27	30	29	27	28	28	31	31	32	31	0	1	1	1	9	2	3	2	4	6	3	3	3	9	16	6	7	9	12	13	14	15	19	2	13	20	22	22	19	20	23	23	28	20	25	33	28	25	24	18	36	36	29	33	51	39	40	43	44	44	43	43	39	61	51	43	51	52	51	45	40	46	53	54	57	55	56	52	59	47	46	57	51	67	47	75	65	66	67	67	70	63	62	58	67	65	75	60	59	83	58	77	79	86	88	90	84	94	85	96	84	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	2	1	3	3	1	1	1	3	2	1	1	1	2	1	1	2	2	2	3	1	1	1	1	2	2	1	2	1	1	1	2	3	1	1	2	2	2	1	2	2	2	2	1	1	1	1	2	2	1	2	2	1	2	2	2	1	2	1	2	2	1	2	2	2	2	2	2	4	1	2	3	3	2	1	1	1	1	2	2	2
79000	-560.187152322190173	-558.640449500180580	-1.546702822009553	0.000061042085723	0.000016231129718	0.265900640944325	0.637881569858946	0	2	3	1	5	4	5	3	3	5	5	4	4	5	7	6	5	7	8	7	8	9	9	11	9	11	12	12	14	11	11	12	11	14	14	12	15	15	13	13	14	15	16	16	17	16	20	18	15	19	18	18	19	19	18	20	21	21	20	21	18	20	21	20	22	21	21	22	22	22	23	21	23	24	24	25	24	24	24	24	23	22	24	27	25	25	25	25	23	25	28	27	29	28	26	27	28	31	30	32	31	0	4	4	1	4	2	3	4	2	4	3	3	3	2	6	6	9	14	3	13	17	15	12	19	20	25	22	22	23	20	23	19	22	30	25	33	36	40	19	32	28	33	30	42	43	39	61	20	27	44	45	45	46	61	45	43	51	48	51	55	32	46	53	54	59	55	56	58	48	61	62	51	69	67	61	81	65	66	56	67	61	62	62	68	67	77	47	66	66	83	48	86	80	92	66	90	84	94	74	96	91	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	2	2	3	2	1	2	1	2	2	1	2	1	2	1	1	2	2	1	1	2	1	5	1	2	1	1	1	1	1	2	2	1	1	2	3	2	1	1	1	2	1	1	3	2	2	2	1	2	2	2	1	2	2	2	2	1	2	2	2	1	2	2	2	1	5	2	2	1	2	1	1	2	3	2	2
79500	-567.633146147834395	-566.204576861710734	-1.428569286123608	0.000069869279953	0.000025129450165	0.359663791890845	0.605383432735432	0	1	3	2	5	3	5	2	3	6	4	5	4	5	8	7	7	7	7	8	9	10	9	11	9	11	11	11	14	10	13	12	11	12	13	12	14	16	13	14	14	14	15	16	18	17	20	18	18	19	17	19	19	19	19	21	21	20	19	20	18	22	21	20	21	21	22	22	22	21	21	23	22	24	22	23	25	23	24	23	25	24	23	27	26	25	25	25	25	25	27	26	30	28	27	27	28	31	29	31	31	0	1	1	1	11	4	3	2	2	6	1	3	3	9	6	6	14	3	12	13	18	15	18	19	18	20	22	22	24	7	12	23	15	25	25	27	28	31	24	32	36	15	30	42	43	39	61	43	44	28	43	45	39	61	34	60	51	52	51	55	40	71	53	54	55	55	48	58	55	61	53	51	55	80	47	47	65	66	67	67	76	53	71	58	80	78	47	66	66	53	68	86	67	86	88	90	68	94	85	96	84	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	2	1	2	2	2	1	1	1	1	2	3	4	2	2	1	2	1	2	2	1	1	1	3	1	1	1	2	1	1	1	3	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	2	2	2	1	1	3	1	5	2	2	2	2	2	3	3	1	4	1	1	1	2	1	1	2	2
80000	-570.694233373397083	-569.302540446139915	-1.391692927257127	0.000078617855736	0.000032836829232	0.417676479782035	0.554563132646926	0	1	2	2	3	3	4	2	2	5	4	4	4	5	7	6	6	7	8	8	9	9	9	10	9	11	11	12	13	12	11	13	10	13	12	12	14	15	14	14	15	14	14	16	18	18	20	19	18	17	17	18	20	19	17	20	20	20	20	19	18	20	18	20	22	21	20	22	22	22	22	22	22	24	23	26	24	24	25	23	25	22	23	27	26	24	26	26	24	25	27	27	29	29	28	27	29	31	31	33	29	0	1	1	1	2	1	3	2	1	4	3	3	3	3	10	6	1	8	12	13	17	15	12	7	11	20	22	27	23	20	19	31	15	20	20	33	28	24	23	23	33	33	30	42	51	39	61	55	36	42	34	34	39	61	34	51	52	52	51	51	40	63	39	54	60	60	52	58	59	61	62	52	66	67	47	47	65	60	80	67	61	62	82	57	74	59	47	78	66	82	68	77	79	92	88	90	68	94	93	96	91	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	2	1	1	2	2	2	1	1	1	2	2	1	1	1	2	2	1	1	2	2	2	2	2	1	1	1	2	1	1	3	2	2	3	2	1	3	2	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	1	3	1	2	4	1	1	3	1	2	2	1	2	1	3	1	3	1	1	1	4	1	1	2	1
80500	-554.384830915815655	-552.973401307064137	-1.411429608751525	0.000053431566569	0.000020455710607	0.382839432208031	0.512678888366175	0	2	2	4	6	3	4	3	2	5	3	4	4	6	7	7	6	7	8	8	7	8	9	10	9	10	11	12	13	11	12	12	11	12	14	12	15	15	13	14	14	14	13	16	19	17	20	18	18	19	18	18	18	20	19	20	21	20	19	20	19	21	21	21	21	22	22	22	22	22	21	22	22	23	23	26	24	24	24	24	23	23	23	26	26	24	24	24	25	26	27	27	28	28	27	28	28	30	31	32	30	0	1	1	2	4	1	3	1	1	6	3	3	3	9	10	10	9	17	12	13	8	17	19	19	13	25	22	22	24	20	23	23	22	30	25	22	28	31	23	19	28	36	25	28	43	39	61	43	36	44	34	43	39	61	43	43	51	52	51	45	40	53	53	54	59	60	25	58	59	61	39	57	55	45	47	47	65	60	67	74	47	71	53	58	80	55	47	55	66	83	68	77	74	92	88	90	68	94	93	96	97	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	2	1	2	2	2	1	1	1	2	1	3	3	2	2	2	3	1	1	2	2	3	3	1	2	3	2	2	4	3	1	4	3	1	1	1	1	2	1	1	1	1	1	7	1	2	2	3	1	1	2	1	3	2	2	1	1	2	1	2	3	1	2	2	2	2	2	3	3	2	1	2	1	3	1	2	2	1
81000	-602.507047021195262	-601.094410356621665	-1.412636664573651	0.000073021308888	0.000027823934155	0.381038556804078	0.542411990069156	1	2	3	3	5	3	4	3	2	5	4	5	4	3	7	6	7	7	8	10	8	9	10	9	9	10	11	10	14	11	13	12	12	13	13	11	14	15	13	14	14	14	16	16	18	17	19	18	17	18	17	18	18	18	19	19	20	20	18	19	21	22	20	20	22	20	21	22	22	21	22	22	21	24	23	25	25	24	24	25	25	23	23	27	26	26	26	26	25	26	27	27	28	28	28	25	28	31	30	30	31	0	1	1	1	6	2	3	1	1	6	3	3	3	1	10	6	4	1	7	13	17	15	19	12	13	25	22	22	12	20	23	20	36	30	25	22	28	31	19	32	36	33	20	27	43	39	40	34	44	29	25	51	46	40	45	48	48	52	51	25	29	63	53	54	60	48	45	58	59	47	53	51	51	60	70	75	55	66	67	60	70	53	62	68	74	57	75	89	66	53	68	65	85	86	88	62	68	94	93	96	91	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	4	1	2	2	2	4	1	2	1	6	1	1	1	1	1	2	1	2	1	2	1	2	1	4	2	1	2	2	2	1	2	3	1	1	2	1	1	1	2	1	5	3	2	1	1	2	2	2	1	2	1	2	3	1	2	1	2	3	2	2	4	2	2	1	3	2	3	2	1	2	3	3	3	1	1	1	2	3	2	1	2	2
81500	-603.292187434117750	-601.783054943150432	-1.509132490967368	0.000084086080287	0.000024253905752	0.288441388506129	0.628932559305528	0	1	3	3	6	2	4	2	3	5	5	5	5	5	7	6	6	8	7	9	8	9	9	11	9	10	10	12	14	11	11	13	11	13	12	12	13	16	13	14	15	15	14	15	17	18	21	19	17	19	17	18	19	18	18	18	21	20	19	20	22	21	21	20	23	21	22	23	21	22	22	21	21	23	23	23	24	25	25	24	23	23	23	28	27	25	25	25	23	25	27	28	30	27	25	27	29	31	28	33	32	0	1	2	2	7	2	3	1	2	6	9	7	3	4	17	10	4	14	12	18	17	15	3	19	7	25	15	22	24	25	23	23	25	13	20	27	27	40	31	31	28	36	20	28	43	39	54	45	28	44	43	45	46	32	51	43	55	52	51	55	47	53	53	54	66	59	35	58	55	47	62	51	55	55	61	61	59	66	56	67	70	46	63	91	80	77	47	65	59	62	58	86	99	86	57	90	68	94	80	96	84	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	2	3	1	1	2	1	1	2	2	2	3	2	2	1	1	1	2	1	1	2	1	1	2	1	1	2	2	2	1	1	2	1	2	2	1	2	1	1	1	1	1	2	2	4	2	2	1	1	2	1	2	1	1	2	2	4	1	1	2	1	1	1	1	2	2	2	2	3	2	2	1	2	1	3	2	1	2	2
82000	-606.838892078655249	-605.406724773465157	-1.432167305190093	0.000098698813726	0.000035072809273	0.355351882647399	0.574728453804659	0	1	3	3	4	4	2	3	4	6	5	5	5	5	7	6	5	6	8	9	7	9	9	9	9	11	11	12	13	11	12	12	12	12	13	13	15	15	14	14	15	15	16	16	19	16	21	17	17	18	18	18	19	18	18	21	21	20	20	20	21	22	18	20	22	21	23	22	22	22	23	23	20	23	24	25	25	25	25	24	25	24	24	27	27	26	26	25	25	24	27	27	30	28	26	27	28	32	30	32	30	0	1	7	1	7	2	1	2	1	6	7	3	3	4	9	6	3	17	12	13	9	15	18	12	13	25	9	16	19	25	4	24	22	20	30	27	28	31	19	32	33	33	29	22	55	25	54	43	33	28	34	34	63	32	43	45	55	43	51	55	32	53	39	54	66	55	60	58	59	54	53	60	55	56	47	47	65	66	74	74	70	62	53	68	74	65	47	66	66	62	68	77	74	92	78	90	58	94	74	96	84	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	3	2	2	1	3	1	2	2	1	1	2	1	2	1	2	2	2	3	1	2	1	1	2	2	4	2	1	3	1	1	2	2	1	2	3	2	2	1	1	1	2	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2	2	2	2	2	3	2	2	2	2	1	4	1	1	2	3	2	3	3	1
82500	-585.503033154889067	-583.860541426170812	-1.642491728718199	0.000093748078934	0.000020903752355	0.222977927574338	0.606879248536983	0	1	1	3	6	3	4	2	3	5	5	4	4	5	7	7	7	7	9	10	8	8	8	10	8	11	12	13	13	11	12	12	12	14	14	10	14	15	14	14	14	14	16	16	17	17	20	18	15	19	17	18	19	18	18	20	21	20	19	18	20	20	21	21	21	21	23	22	22	22	22	22	22	21	22	25	24	22	25	24	24	22	23	27	26	26	25	24	26	26	27	27	28	29	28	27	29	31	30	31	31	0	1	1	1	4	1	3	1	2	6	3	3	3	9	10	6	14	14	12	23	4	16	9	19	13	25	22	36	24	20	19	23	22	20	30	22	28	31	31	31	27	36	26	37	43	32	40	34	28	44	34	43	39	32	26	45	48	52	51	51	54	39	62	61	59	45	74	58	59	47	62	57	57	56	54	75	65	66	80	74	47	46	53	68	67	65	70	78	45	83	68	77	80	92	88	90	68	86	85	96	91	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	1	3	1	2	2	2	1	1	1	1	3	2	2	1	1	1	2	2	1	1	2	2	1	1	3	4	2	1	2	1	1	2	2	4	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	3	2	2	1	1	2	2	3	2	2	2	2	1	1	4	1	2	2	2	2	2	1	4	4	2	2	2
83000	-609.980708161788471	-608.551871823570877	-1.428836338217608	0.000080425969155	0.000028900112353	0.359338067748979	0.660951272163378	0	2	2	3	6	3	4	2	2	5	5	4	4	5	5	5	6	7	9	10	7	8	8	9	7	10	12	11	13	12	13	12	12	14	13	13	15	15	13	14	14	14	16	17	17	17	20	18	18	17	18	17	18	19	18	20	20	19	19	20	20	21	20	20	23	20	23	22	22	22	23	22	22	21	20	25	22	25	23	23	24	22	22	27	26	25	25	24	24	24	27	27	29	27	27	27	28	31	28	33	29	0	1	1	2	15	1	3	1	1	4	7	3	6	2	3	6	14	15	12	25	14	15	25	6	3	25	28	22	11	25	17	19	28	30	25	33	28	32	19	19	33	33	34	37	20	31	45	43	44	37	30	30	24	31	43	43	51	52	55	55	40	46	53	54	59	55	74	58	59	47	63	60	51	45	40	81	59	65	56	74	70	46	63	68	74	65	61	66	66	83	68	86	67	86	60	90	91	92	80	96	91	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	1	1	3	2	2	1	1	3	3	3	2	1	1	2	1	2	2	2	3	1	1	1	1	5	2	2	1	1	1	3	2	4	2	1	2	1	1	1	2	2	2	1	1	2	1	2	2	2	1	2	1	2	2	3	1	3	2	2	1	2	2	1	2	2	1	2	2	2	2	3	1	3	1	3	1	1	2	3	2	1
83500	-574.204861168845355	-572.653755782351482	-1.551105386493868	0.000081994609548	0.000021607657456	0.263525341181807	0.585464562424794	0	1	4	2	5	2	3	2	4	3	4	5	5	5	6	6	7	6	8	10	6	9	10	10	7	10	11	13	13	11	13	12	11	13	11	12	13	16	13	14	14	14	15	16	16	18	20	19	18	17	18	17	19	19	18	19	22	20	20	21	19	21	21	20	23	21	22	23	21	22	22	21	19	24	24	25	23	24	24	25	23	23	23	28	27	24	25	24	24	24	27	27	30	27	26	27	28	31	29	31	31	0	1	7	2	4	1	2	2	4	1	7	3	7	9	4	6	14	4	12	25	9	15	19	19	13	25	14	22	24	25	23	23	22	20	20	33	33	23	23	7	28	36	20	37	34	39	61	30	37	28	45	30	39	40	43	43	51	52	55	55	40	46	46	54	59	55	48	58	55	47	63	48	55	67	47	47	69	66	67	67	40	53	62	68	74	65	47	60	66	71	68	86	79	86	88	90	91	86	80	96	97	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	2	2	1	2	1	2	1	1	1	1	3	2	2	2	2	1	1	2	1	1	1	3	1	5	1	1	3	1	1	2	1	3	2	2	1	3	3	2	2	2	2	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	4	2	1	3	2	1	2	1	2	1	2	2	3	1	1	1	1	3	2	2	1
84000	-601.124604688645263	-599.665895830606473	-1.458708858038772	0.000071356051092	0.000023385860629	0.327734792935472	0.564646484263511	-2	0	1	3	6	3	4	2	2	6	5	5	4	4	7	6	6	6	8	9	7	10	10	10	9	11	12	12	13	11	13	11	12	12	13	12	14	14	13	14	13	15	16	16	19	17	21	17	17	17	18	18	20	19	18	19	21	20	20	21	20	21	22	21	22	20	21	23	22	22	22	22	22	23	23	25	25	24	24	24	24	22	24	26	26	25	24	24	25	26	27	28	29	26	27	27	28	32	29	32	30	0	1	2	2	12	9	3	1	2	6	7	3	1	1	3	14	9	4	12	19	14	1	12	19	13	25	15	15	23	25	9	19	15	25	34	22	27	23	24	31	27	22	31	33	51	39	61	43	44	28	34	43	46	31	43	48	51	43	51	55	54	46	46	54	59	55	43	58	59	61	46	60	66	67	54	47	65	57	67	43	70	53	71	68	74	59	47	60	78	83	68	77	74	77	88	90	68	94	74	96	84	1	1	1	1	1	1	1	2	1	1	1	2	3	3	3	1	1	1	2	1	1	5	2	1	2	1	2	2	1	2	5	1	2	2	1	1	1	2	2	1	1	3	2	2	1	3	1	1	1	2	2	2	1	3	1	1	2	2	1	2	1	2	2	1	1	2	2	2	1	1	4	1	1	1	2	2	2	1	2	5	2	1	1	2	2	2	2	1	1	1	2	1	2	1	2	1	2	3	2	2	3
