step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53
81500	-300.778141038553599	-307.633628989512999	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607849729052206	0	3	3	6	5	4	6	6	6	7	9	9	8	9	7	9	10	8	8	8	10	10	11	9	10	12	10	12	12	11	11	10	11	14	12	11	11	12	14	13	15	13	15	14	16	15	15	17	18	19	21	24	28	0	1	1	5	2	2	2	2	2	6	5	10	8	9	9	13	18	5	4	15	8	14	10	4	19	20	11	27	24	18	18	19	9	14	23	24	18	6	28	31	36	37	33	28	37	42	44	44	40	41	42	51	0	1	1	1	1	2	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	2	1	1	2	3	1	1	1	3	1	1	2	1	2	2	3	2	1	2	2	2	5	1	1
82000	-292.887258416724194	-299.742746367683594	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671134848897462	0	3	2	4	5	5	5	7	7	8	10	9	8	8	6	9	10	8	8	10	10	11	10	9	11	11	9	12	13	9	10	10	12	13	12	12	11	13	13	13	15	12	18	13	14	15	16	17	18	19	21	24	27	0	1	1	1	2	4	2	2	15	6	5	10	8	9	4	8	30	4	4	15	24	15	10	13	19	15	5	11	36	2	18	19	14	22	23	16	18	10	11	31	16	31	33	28	31	42	44	44	45	41	46	51	0	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	3	3	2	1	2	1	1	2	2	2	1	1	5	1	1	1	1	1	2	1	2	1	2	3	1	3	1	2	2	1	2	2	2	2	1	1
82500	-286.960103378693816	-293.815591329653216	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740892734108967	0	3	2	3	5	4	6	7	7	8	10	8	9	8	7	10	10	8	9	10	9	10	10	10	10	11	11	12	13	11	11	11	11	14	12	11	11	13	14	13	15	13	16	14	15	14	16	17	19	19	21	24	26	0	1	1	1	2	2	2	2	2	6	5	6	8	15	2	13	18	2	9	14	8	15	10	21	19	15	5	11	8	17	18	19	14	22	10	8	18	23	28	31	24	37	33	28	40	42	44	44	45	41	42	51	0	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	3	1	3	1	2	1	2	2	2	2	1	1	1	2	3	1	2	1	1	1	1	2	2	1	4	1	1
83000	-286.915802701923838	-293.771290652883238	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.634087427261186	1	3	3	5	5	5	6	7	7	8	9	9	9	8	8	9	11	8	9	10	9	11	10	6	11	12	11	12	12	12	11	10	12	14	13	12	12	13	14	14	16	15	17	14	16	16	15	16	18	17	21	23	28	0	1	1	2	2	2	2	24	4	6	5	6	24	9	9	8	18	7	9	15	24	20	10	2	19	20	11	11	16	18	18	19	14	22	10	16	31	10	28	31	36	31	33	11	40	42	44	44	40	29	42	51	0	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	2	2	2	1	1	2	3	1	1	2	2	1	2	2	2	3	2	1	1	1	2	3	2	1	1
83500	-296.542585937408433	-303.398073888367833	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641464314550353	1	3	3	5	5	5	5	8	6	7	9	8	8	9	8	9	11	9	8	9	10	11	9	10	11	11	10	12	13	10	11	9	12	13	12	11	12	13	12	12	15	13	17	14	15	15	16	16	18	19	21	23	27	0	1	1	2	2	2	2	2	2	6	5	6	9	9	9	8	18	7	4	15	8	14	7	8	19	20	11	11	24	18	18	19	9	22	23	16	31	35	11	31	36	37	33	39	31	42	44	44	40	41	40	51	0	1	1	1	1	2	1	1	2	2	1	2	2	1	2	1	1	1	2	1	1	2	1	2	2	2	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	2	1	3	2	1	1	2	2	4	1	1
84000	-300.466756432147122	-307.322244383106522	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.761564734151006	0	3	2	4	6	6	5	9	7	7	8	9	8	9	5	10	10	8	6	7	9	9	10	6	9	12	10	10	12	12	10	11	11	11	13	10	11	13	14	14	16	14	17	14	15	15	15	17	19	19	21	24	26	0	1	1	2	2	2	2	24	15	6	5	10	24	9	4	24	18	7	15	15	24	15	6	7	19	22	11	11	16	17	18	25	14	9	23	24	31	36	28	31	36	37	33	28	31	42	44	44	40	41	49	51	0	1	2	1	1	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	2	1	3	2	2	1	1	2	2	1	1	1	1
84500	-295.212769964735003	-302.068257915694403	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723426850584063	1	2	3	4	5	4	5	8	6	6	9	9	9	8	8	10	10	8	8	10	9	10	11	8	10	11	10	12	12	11	10	11	10	11	12	12	11	14	14	12	16	14	14	14	15	16	16	16	17	19	21	24	27	0	1	1	2	2	2	2	2	4	6	5	6	8	9	9	24	18	7	9	14	24	9	6	7	19	20	11	11	16	18	8	25	14	22	23	24	31	23	28	31	16	37	14	28	40	42	44	44	31	41	46	51	0	1	1	2	1	2	2	2	3	2	1	2	3	1	1	1	2	1	1	1	1	1	2	3	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	4	1	3	1	1	1	1	2	3	2	2	2	1
85000	-281.934376368266271	-288.789864319225671	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569053946242244	0	4	2	5	5	6	6	7	7	7	9	8	9	8	8	10	9	8	9	9	10	10	10	9	11	11	11	12	12	12	9	11	9	13	11	11	12	13	13	13	15	15	17	13	15	16	16	16	18	20	21	22	28	0	1	1	2	2	2	2	7	4	6	5	10	2	9	2	8	18	2	15	15	8	20	10	8	19	15	11	11	8	17	18	19	14	22	6	8	31	35	28	31	36	37	33	28	40	37	44	44	45	41	42	51	0	1	2	1	1	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	3	2	2	1	1	2	2	2	4	1	1	2	2	2	2	1	2	1	1
85500	-294.107652960767496	-300.963140911726896	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715563224667772	0	3	2	4	5	5	6	7	7	6	9	8	8	9	7	9	11	8	9	8	9	9	10	9	10	12	10	12	12	12	10	10	10	13	12	12	12	12	13	13	14	15	15	15	14	14	17	17	18	20	21	23	28	0	1	1	2	2	2	2	7	4	6	5	10	8	15	2	8	18	4	20	9	8	15	10	8	19	20	11	27	7	17	18	19	15	22	23	24	18	10	28	31	8	46	33	28	31	37	44	44	45	41	42	51	0	1	2	1	1	2	1	2	1	2	1	2	2	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	4	1	1	1	1	2	2	3	2	2	1	2	3	1	2	2	2	1	1	2	3	2	3	1	1
86000	-309.767434390165590	-316.622922341124990	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.571788234741483	-1	3	2	5	6	5	7	7	7	8	8	7	8	9	7	9	11	8	9	9	9	11	10	8	10	12	10	12	11	11	10	11	11	13	12	12	11	14	14	13	15	15	15	14	15	15	16	18	18	18	21	25	27	0	1	1	2	2	2	2	2	2	6	5	6	8	9	2	7	18	2	18	15	8	9	6	2	19	15	11	11	24	18	18	19	15	22	23	24	31	23	27	31	8	37	33	5	40	37	39	47	45	41	49	51	0	1	2	1	1	3	1	2	3	2	2	1	1	1	1	2	1	2	3	1	2	1	2	3	2	1	4	1	1	1	1	1	1	3	1	1	2	1	2	2	2	4	2	2	2	1	3	1	1	2	1	2	1	1
86500	-301.349582234443972	-308.205070185403372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707423380443251	0	4	1	5	5	5	5	8	7	6	8	8	9	8	7	9	8	9	8	10	10	11	9	10	9	12	11	12	11	11	10	11	11	13	12	12	11	13	11	12	14	13	17	13	13	15	16	18	18	19	19	25	27	0	1	1	2	2	2	2	7	4	6	5	6	8	9	4	8	2	8	9	15	13	20	10	16	19	20	11	39	8	17	17	19	9	22	6	8	31	35	11	31	8	37	33	28	31	42	44	44	45	41	42	51	0	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	4	2	1	1	2	1	2	1	3	1	2	1	1	3	2	2	3	2	1
87000	-286.942022144534235	-293.797510095493635	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625194370157249	1	3	2	5	5	5	5	9	6	7	9	7	9	8	7	8	9	8	9	9	10	10	10	7	11	11	11	13	13	11	9	10	11	13	12	12	11	14	14	13	14	14	16	13	15	15	17	17	19	20	21	24	26	0	1	1	2	2	2	2	16	4	6	5	6	16	9	9	24	2	7	14	15	16	20	10	2	19	15	11	27	16	17	18	19	20	22	23	16	31	23	11	31	8	37	33	11	37	37	44	44	40	41	46	51	0	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	1	2	1	3	2	1	2	2	3	2	2	2	2	2	1	2	3	3	2	2	1
87500	-332.345515680458050	-339.201003631417450	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.588426289077503	-1	2	3	5	5	6	4	7	6	8	10	9	8	8	7	9	11	7	9	9	9	10	10	10	9	10	8	12	12	11	10	10	11	12	13	9	12	13	14	13	15	14	17	15	15	16	15	16	17	19	21	24	27	0	1	1	2	2	7	2	7	4	6	27	6	8	9	9	8	18	7	27	15	8	15	10	8	14	20	5	27	16	18	18	14	9	20	23	8	31	23	27	18	29	37	14	11	40	42	28	47	40	41	46	51	0	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	3	2	2	1	1	1	2	2	1	1	1	2	3	2	1	4	3	2	2	3	1	3	2	2	2	1
88000	-297.760663688419868	-304.616151639379268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.642861570922945	0	2	2	6	6	5	6	7	7	7	9	7	9	8	8	10	10	8	9	9	10	11	10	9	11	10	10	13	10	11	10	10	11	12	13	11	11	12	13	13	14	13	18	14	15	15	16	18	18	19	21	23	28	0	1	1	2	2	2	6	6	4	6	5	6	8	9	9	24	18	2	9	15	24	14	6	8	19	15	5	11	18	18	18	9	14	14	23	8	18	23	11	31	29	37	33	5	40	37	44	47	45	41	46	49	0	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	3	1	3	1	1	2	2	2	1	4	3	1	2	1	2	2	2	3	3	1
88500	-288.832214925003541	-295.687702875962941	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713701965074315	1	3	2	4	5	5	7	7	6	7	9	9	8	9	8	8	10	7	8	9	10	11	10	9	11	11	10	12	13	11	11	10	11	13	12	11	12	14	13	12	15	12	16	14	13	15	16	17	18	20	21	24	28	0	1	1	2	2	2	2	2	4	6	5	10	8	9	9	8	18	2	9	15	16	20	6	16	19	15	11	11	36	18	14	19	9	22	23	18	31	23	11	31	29	31	33	11	31	42	44	47	45	41	42	51	0	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	3	1	2	2	1	2	1	2	1	1	1	1	1	2	1	2	2	1	2	1	3	3	1	2	1	1	2	3	4	1	1
89000	-284.364126682340725	-291.219614633300125	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762979935932307	0	2	2	5	5	5	6	7	7	8	9	9	9	8	8	9	10	9	9	9	10	11	9	10	10	11	11	13	12	12	11	11	12	13	10	11	11	13	12	13	14	15	16	13	15	13	15	17	19	19	21	23	26	0	1	1	2	2	2	2	7	4	6	5	10	8	9	4	8	7	4	14	9	8	20	10	16	19	15	11	11	16	17	18	19	9	22	23	24	18	10	11	31	8	46	33	11	31	31	44	44	37	41	42	51	0	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	4	1	2	2	2	2	1	2	3	2	3	1	1
89500	-309.016834520110478	-315.872322471069879	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.655735576732952	1	3	3	5	6	5	7	8	7	8	8	6	9	9	7	9	11	9	8	9	10	10	10	9	9	11	10	11	12	10	9	10	10	12	12	12	11	14	11	13	15	15	16	15	16	15	16	18	19	19	20	24	26	0	1	1	2	2	2	2	2	4	6	5	6	8	15	2	10	18	7	4	9	24	7	8	7	19	15	11	11	8	18	7	19	9	22	23	24	31	23	11	18	36	31	33	28	40	37	44	47	45	41	42	51	0	1	1	1	1	2	1	3	3	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	3	2	3	1	1	2	3	3	2	1	3	1	1	2	2	3	2	1
90000	-283.748757878906474	-290.604245829865874	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633743532070217	1	3	3	5	5	5	6	8	7	7	9	8	9	8	8	10	10	8	9	9	9	10	9	7	11	11	9	11	12	12	10	10	11	14	12	12	12	14	13	14	12	15	17	13	16	16	16	17	19	20	21	24	28	0	1	1	2	2	2	2	24	4	6	5	7	24	9	9	2	18	7	9	15	8	9	6	2	19	15	5	11	16	17	18	19	15	22	23	8	31	23	11	18	8	40	33	11	31	42	44	44	45	29	46	51	0	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	2	2	2	1	3	2	3	3	1	3	2	2	1	1	2	2	3	2	1	1
90500	-279.138022586752072	-285.993510537711472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687578081157292	0	3	2	5	6	5	5	8	6	7	8	8	8	8	6	10	10	6	9	9	9	11	9	6	11	11	11	11	10	11	10	10	11	13	12	12	12	14	13	12	14	14	17	14	15	16	17	18	19	17	21	25	27	0	1	1	2	2	2	2	24	4	6	5	10	24	9	2	8	2	2	15	4	24	20	10	7	19	20	11	11	24	17	18	19	20	22	23	16	31	23	28	17	16	37	33	28	40	42	44	47	45	36	42	51	0	1	3	1	1	2	1	1	1	1	2	1	1	1	1	2	1	3	2	2	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	4	1	1	1	2	1	1	2	3	1	1
91000	-287.324833960993885	-294.180321911953286	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673346526114770	1	4	3	5	6	5	5	7	6	7	9	8	9	8	8	8	10	8	9	9	9	9	11	9	10	11	11	12	13	11	10	11	10	13	12	11	11	13	11	13	14	14	18	14	15	16	17	18	18	19	22	24	27	0	1	1	2	2	2	2	7	4	6	5	6	16	9	9	8	10	10	9	15	8	15	10	8	19	15	11	39	8	17	18	19	14	22	23	16	18	23	11	31	16	37	15	28	31	42	44	44	45	41	46	51	0	1	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1	2	3	2	4	2	1	1	2	2	2	3	3	2	1
91500	-298.472575812273362	-305.328063763232763	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732309509431206	0	2	2	4	6	5	6	7	8	8	8	8	9	9	7	8	10	9	9	8	9	9	11	8	10	9	10	11	11	11	10	10	11	13	11	12	11	13	14	13	16	14	17	13	15	15	17	16	19	19	20	24	26	0	1	1	2	4	2	1	7	15	6	4	6	8	15	7	8	18	7	9	15	8	20	10	8	19	15	11	11	18	18	18	19	26	22	10	24	31	23	11	31	36	37	33	28	31	42	44	44	40	41	42	51	0	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	3	2	2	2	2	1	2	1	2	2	2	1	2	2	1
92000	-281.640863636165875	-288.496351587125275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626244849817495	0	2	1	4	5	6	6	7	6	6	8	8	9	8	7	10	10	8	8	9	9	10	10	8	10	11	10	11	12	11	10	11	12	13	12	11	11	14	13	12	15	14	17	15	16	15	16	18	18	19	22	24	27	0	1	1	2	2	2	5	7	4	2	5	10	8	9	9	24	10	2	9	15	24	20	10	8	19	20	11	11	36	17	10	19	14	20	23	8	31	35	28	31	16	37	33	39	31	42	44	47	40	41	42	51	0	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	1	2	4	1	2	1	1	2	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	1	1	3	1	2	1	2	1	1	1	3	2	4	1	1
92500	-277.416370133185751	-284.271858084145151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.765458286071844	0	4	2	6	5	5	6	7	8	6	9	8	8	6	8	9	10	8	9	10	10	10	9	9	10	12	10	13	12	11	10	11	10	13	11	10	11	13	13	13	15	13	18	15	12	16	16	17	19	20	22	24	27	0	1	1	2	2	2	2	2	14	6	5	10	8	2	14	8	18	2	4	15	8	15	12	8	19	15	11	27	24	18	18	19	15	22	23	16	31	23	11	31	21	37	20	28	31	42	44	44	31	41	42	51	0	1	3	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	2	2	2	2	1	3	1	1	2	1	1	5	2	4	1	1
93000	-285.148319890653113	-292.003807841612513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678281144113750	0	3	3	5	5	5	6	6	7	7	8	8	9	9	7	9	10	7	8	9	10	11	9	8	11	11	11	11	12	12	10	10	11	14	12	12	12	12	13	13	15	15	17	14	15	14	17	16	17	17	20	24	28	0	1	1	2	2	2	3	2	4	6	5	6	8	9	4	8	7	2	18	15	24	20	6	8	19	20	11	11	16	17	18	19	9	22	23	24	31	23	28	31	36	46	9	28	31	31	44	44	40	41	42	51	0	1	2	2	1	1	1	2	2	1	1	1	2	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	2	2	1	2	1	2	2	1	2	1	2	1	2	2	1	4	2	2	2	2	1	2	1	2	2	1
93500	-300.086332744306731	-306.941820695266131	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.652367457763722	-3	3	1	5	5	5	7	6	8	7	9	9	9	8	7	8	9	8	10	9	10	10	10	10	11	11	11	11	12	11	10	11	11	14	12	12	12	13	13	14	15	14	16	13	14	15	16	18	17	17	22	24	27	0	1	1	3	2	2	2	2	4	6	5	7	8	15	4	8	18	8	15	15	8	9	10	7	9	15	11	11	21	17	18	19	9	22	23	16	31	23	28	31	36	37	34	11	31	42	44	47	40	41	46	51	0	1	3	2	2	1	2	2	2	2	1	1	1	1	1	2	1	1	2	2	1	2	1	2	1	2	1	1	2	2	1	1	1	2	2	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	2	4	1	1
94000	-297.806622748762436	-304.662110699721836	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621773234550825	0	3	1	4	4	5	7	7	6	7	8	8	8	8	7	8	10	8	9	9	10	10	9	10	10	11	10	12	13	12	10	10	12	12	11	12	12	13	14	13	14	14	16	14	12	15	17	16	18	18	21	24	28	0	1	1	2	2	2	4	2	4	6	5	10	7	9	9	8	18	2	15	9	16	14	10	16	19	20	11	11	24	31	18	9	20	22	23	7	31	10	28	31	16	37	33	27	31	42	44	44	31	36	46	51	0	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2	1	2	1	2	3	1	2	2	1	1	1	2	3	3	2	2	1
94500	-278.066391962936052	-284.921879913895452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700500462842939	0	3	2	5	4	5	6	7	6	7	8	7	9	8	7	10	10	8	8	8	9	10	9	9	11	12	10	13	12	11	10	10	12	14	13	12	11	13	12	13	15	14	17	14	15	15	16	16	18	19	19	24	26	0	1	1	2	2	2	2	7	4	7	5	6	8	9	4	8	18	7	9	15	8	20	10	8	19	15	11	27	16	17	18	19	14	20	23	8	31	23	11	31	16	37	33	28	31	42	44	44	40	36	42	51	0	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	2	2	1	1	1	1	2	3	2	3	1	2	2	2	2	1	2	1	2	1	2	1	3	3	2	2	1
95000	-285.929886240614508	-292.785374191573908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.661958542528280	0	3	2	4	5	6	5	7	6	8	9	8	9	7	7	9	9	9	9	10	8	10	10	9	11	12	11	13	13	11	11	11	11	12	12	12	11	14	13	13	15	14	17	14	15	15	17	17	17	17	21	22	26	0	1	1	2	2	7	2	7	4	6	5	6	8	9	9	8	7	7	9	15	8	9	10	8	19	20	11	11	24	18	17	19	14	22	23	8	18	10	11	31	36	37	33	27	40	37	44	44	45	36	42	46	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	3	2	1	1	2	3	2	1	1	2	2	1	2	5	2	1
95500	-293.489558229947590	-300.345046180906991	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647026210250740	0	3	2	4	5	5	7	8	8	7	9	8	9	6	6	8	10	6	7	10	10	9	10	10	9	11	11	12	12	12	8	11	11	11	13	11	11	13	11	13	14	15	16	15	16	14	16	17	18	18	21	24	28	0	1	1	2	2	2	2	18	15	6	5	6	8	4	2	2	31	2	14	15	16	15	10	8	19	22	11	39	24	17	18	19	9	22	23	8	31	23	11	37	8	46	33	28	40	37	44	47	40	41	46	51	0	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	2	2	3	1	1	2	2	1	2	1	1	2	1	2	2	2	1	1	1	2	2	3	2	1
96000	-292.576019667040555	-299.431507617999955	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731927925645860	1	3	3	4	4	6	6	9	7	8	8	9	9	6	8	8	10	8	8	10	9	11	11	7	10	12	10	9	12	11	9	11	12	13	12	11	11	13	13	13	15	15	17	13	15	14	15	17	17	19	21	23	26	0	1	1	1	2	2	2	24	14	6	5	6	24	4	14	24	18	7	9	15	7	15	6	7	19	15	11	5	13	17	18	19	9	22	23	8	31	23	28	31	36	46	33	28	40	37	44	44	45	41	42	51	0	1	1	2	2	1	2	2	1	1	1	3	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	3	2	2	1	2	2	1	1	2	1	2	2	3	2	1
96500	-267.658715363567808	-274.514203314527208	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.778237726616238	0	3	2	5	6	5	5	6	7	7	9	7	9	9	8	9	9	7	9	9	7	10	10	8	10	11	11	12	12	11	11	11	11	14	12	11	12	12	13	12	16	13	15	14	14	15	16	18	19	19	22	24	27	0	1	1	2	2	2	2	7	4	6	5	6	24	9	9	21	18	7	9	15	8	15	10	8	19	20	11	11	36	17	18	19	9	22	23	24	31	23	28	18	29	31	33	28	40	42	44	47	45	24	46	51	0	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	3	2	1	2	1	1	1	1	1	2	4	2	1	1
97000	-280.964913462517757	-287.820401413477157	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649107300575923	-1	3	2	5	6	5	6	6	8	8	8	8	8	9	8	10	10	8	9	10	8	10	9	10	11	10	10	13	11	11	10	10	12	14	12	10	11	14	14	14	14	14	15	14	15	16	16	17	17	20	21	24	28	0	1	1	2	2	2	2	2	4	6	5	6	8	9	4	8	18	7	15	15	8	15	6	8	19	15	11	27	8	17	18	19	14	22	23	8	31	23	27	31	16	37	33	28	40	40	44	44	45	41	46	51	0	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	2	2	2	3	1	2	2	2	2	2	2	1	1	1	1	1	1	4	2	2	1
97500	-312.213331691309406	-319.068819642268807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633372327511654	0	3	2	5	5	5	6	8	5	7	8	8	7	9	7	8	10	7	8	9	9	11	9	9	9	11	10	12	13	11	11	10	11	14	12	12	11	14	13	11	16	14	15	15	15	16	16	17	17	20	21	25	27	0	1	1	2	2	2	2	7	2	6	5	10	7	9	9	7	18	2	4	15	16	20	10	16	19	15	11	11	16	17	4	19	9	22	10	24	17	23	27	17	29	37	34	39	31	37	44	44	42	41	46	51	0	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	3	1	3	1	2	1	2	2	1	3	1	1	2	3	1	1	2	3	1	1	2	2	2	1	1
98000	-264.644398348615482	-271.499886299574882	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.810239723654385	1	3	3	4	5	5	7	9	6	6	9	8	9	9	8	8	9	7	9	10	9	11	11	10	11	12	11	12	12	12	10	11	12	13	10	11	12	13	13	14	15	14	17	14	16	15	16	16	17	18	22	24	27	0	1	1	2	2	2	2	16	4	6	5	6	16	9	9	18	18	2	9	15	16	20	35	16	19	20	11	5	24	17	18	19	14	22	10	8	31	23	11	37	29	37	33	28	40	42	44	44	40	41	46	51	0	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	2	2	1	2	1	2	1	1	1	2	1	2	1	3	1	1	1	1	1	2	1	4	1	1
