step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
33000	-408.478243348854051	-417.529086729305391	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985703177494956	7	2	9	10	36	23	17	22	20	32	31	41	37	53	47	50	49	57	54	60	58	63	68	72	74	78	76	79	82	66	84	77	99	77	87	82	86	88	85	87	89	82	92	94	89	93	88	86	81	84	91	94	89	88	88	88	101	88	81	88	87	84	93	90	100	94	103	93	91	89	94	106	96	98	96	97	99	101	2	0	2	2	8	7	4	1	4	7	6	10	11	15	12	15	15	16	16	14	17	21	21	21	22	27	25	25	26	20	27	24	43	22	39	34	29	31	36	42	29	24	39	64	27	70	28	42	25	59	54	60	29	29	50	42	66	24	32	26	28	59	39	55	47	50	63	60	36	50	70	33	70	47	62	45	47	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-418.879315717671091	-427.930159098122431	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.959137793354249	4	-6	14	8	34	27	23	32	31	31	30	37	36	48	47	53	50	44	53	58	55	68	59	69	72	72	74	75	74	63	84	79	105	86	86	84	85	83	89	86	88	85	92	93	92	85	85	93	90	87	90	95	93	84	84	92	104	91	81	92	92	84	90	75	98	90	100	96	92	90	93	102	96	100	103	90	91	106	2	0	1	1	10	3	3	9	7	7	7	11	11	18	8	14	8	13	17	16	16	30	18	21	24	30	22	24	22	16	32	22	73	28	54	25	32	32	36	59	32	25	38	50	28	27	27	37	55	38	32	35	42	26	25	55	48	42	25	42	35	26	50	26	68	40	77	51	46	46	70	73	44	62	44	37	47	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-407.787781413024220	-416.838624793475560	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994169360178767	9	1	15	9	27	23	19	34	26	32	29	28	37	50	44	50	55	46	55	57	56	70	68	73	67	78	76	74	79	81	83	82	103	79	89	85	83	87	84	87	94	81	91	95	89	90	95	82	81	91	90	101	88	77	92	94	107	90	94	87	94	93	90	93	99	94	102	92	89	88	99	101	103	101	106	96	98	101	2	0	4	2	3	7	1	12	7	6	5	7	11	15	9	12	13	10	14	16	15	20	14	23	20	24	25	22	23	34	27	27	76	28	32	24	28	32	30	48	58	28	69	45	30	30	31	29	23	38	29	61	49	22	49	46	72	27	45	31	50	35	32	46	63	38	64	31	42	42	47	55	66	44	59	35	53	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-419.839655857018045	-428.890499237469385	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976810459901960	5	-5	17	13	39	25	22	34	34	27	30	26	38	55	47	56	46	47	59	59	43	74	68	71	76	66	69	82	75	79	86	86	105	84	88	86	82	85	92	83	83	89	93	95	87	89	90	91	88	88	90	99	92	90	85	90	105	92	85	83	93	94	97	90	103	89	99	92	92	95	84	96	99	100	99	96	98	90	2	0	4	1	8	1	3	6	6	7	10	4	11	17	5	15	8	6	16	11	9	26	20	26	26	19	26	30	24	22	71	60	74	30	60	28	22	40	59	25	24	59	35	51	41	60	28	59	37	38	40	63	60	37	22	45	73	78	25	23	42	64	45	37	61	71	54	54	28	28	29	54	78	72	51	51	47	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-409.216553516373949	-418.267396896825289	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994106270448240	5	2	13	8	35	28	22	24	29	28	35	42	35	57	50	48	53	55	58	61	45	73	63	72	72	69	79	71	77	78	85	76	102	81	85	81	85	80	91	87	93	82	94	89	85	91	95	87	76	86	79	101	89	91	87	97	101	91	90	88	88	89	91	92	95	82	99	94	87	92	97	102	102	102	103	96	98	99	2	0	2	2	9	7	1	3	8	7	6	10	10	15	12	11	21	12	16	18	13	23	17	19	26	23	49	20	23	28	32	14	71	26	30	26	66	29	42	66	42	29	69	35	34	29	55	27	24	49	22	68	38	32	32	59	31	50	36	51	66	36	66	59	45	28	47	34	27	61	58	77	47	47	41	60	41	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-407.454484272955256	-416.505327653406596	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993666931091432	6	-5	14	14	42	20	24	23	28	33	34	40	32	49	43	47	54	58	58	59	56	70	67	73	75	75	80	68	79	84	82	84	103	84	77	88	87	87	80	85	92	87	95	85	84	85	88	91	89	90	85	99	94	90	78	96	104	90	91	94	92	94	95	90	102	75	104	99	90	96	92	96	97	102	103	95	95	103	2	0	1	1	7	4	3	4	8	6	13	8	4	5	11	15	16	17	21	21	14	21	20	28	23	23	26	19	23	24	35	55	70	55	24	44	26	31	25	29	46	35	38	29	39	29	51	27	34	27	66	45	48	34	66	50	63	51	37	71	37	54	47	44	69	23	74	41	51	54	42	39	48	72	38	37	69	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-412.674367445411349	-421.725210825862689	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.978239890118151	9	4	13	17	32	25	25	34	21	28	34	35	35	49	48	52	54	49	38	59	53	54	71	72	59	73	81	68	78	78	78	85	97	78	84	86	82	91	92	82	90	86	92	90	75	89	88	93	81	89	88	102	92	87	85	97	105	93	92	92	88	81	93	92	98	86	102	87	95	95	93	98	102	100	98	95	97	87	2	0	1	1	7	4	9	6	3	9	10	10	10	19	8	14	14	12	8	14	15	16	25	28	16	20	26	21	24	45	25	49	38	24	34	34	45	36	66	45	42	34	35	40	24	35	36	46	26	37	37	56	37	23	40	41	75	62	54	55	37	45	46	78	61	62	77	37	47	41	44	46	63	44	70	32	61	45	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-409.694480366979576	-418.745323747430916	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989743626347516	8	-6	14	14	41	25	25	33	32	30	35	35	38	46	42	50	55	55	49	62	56	68	65	73	77	75	73	79	78	81	85	87	102	82	74	88	85	90	90	80	86	80	96	94	87	89	92	91	83	87	87	96	85	89	87	94	104	90	91	94	92	91	83	91	102	82	100	96	95	96	98	102	106	98	105	97	99	94	2	0	1	1	9	4	4	6	3	7	10	7	10	8	13	10	16	8	15	21	15	20	17	22	22	20	22	24	22	24	25	24	63	27	23	25	30	37	66	23	66	24	32	36	26	66	46	55	28	30	66	48	25	63	53	59	59	45	25	59	53	42	26	50	48	35	44	47	50	41	68	32	33	56	71	54	61	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-404.537430669531659	-413.588274049982999	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977651519606901	6	0	16	14	33	27	24	27	30	28	32	39	38	46	44	51	51	52	56	61	57	66	64	73	69	69	80	76	80	78	85	81	94	79	89	75	84	90	88	84	89	85	97	97	93	94	84	85	85	87	93	105	91	91	83	94	108	81	91	88	89	82	91	91	101	94	105	95	89	90	96	103	103	103	105	100	94	95	2	0	1	1	8	7	3	7	7	3	7	6	11	13	13	14	14	14	16	21	17	21	19	26	23	23	24	23	20	24	27	30	60	24	55	25	23	60	55	36	27	24	77	53	32	37	34	34	36	34	62	27	48	50	22	32	67	28	39	58	47	34	49	55	44	69	37	49	30	40	53	71	77	66	65	46	42	39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-419.364567807877563	-428.415411188328903	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990896597115189	8	1	18	12	35	28	23	29	28	29	28	37	36	45	50	45	52	53	55	55	56	62	69	60	72	68	73	65	73	80	80	78	104	81	88	86	79	89	87	82	85	80	86	94	90	96	88	94	83	89	84	100	94	86	89	84	110	92	95	92	92	92	96	94	102	83	104	92	86	89	94	100	86	97	97	99	97	94	2	0	1	1	9	7	1	4	3	7	7	9	9	13	13	5	16	15	14	14	18	24	24	18	20	22	28	21	23	26	29	25	72	27	56	40	23	51	34	37	27	29	29	41	41	48	30	49	28	25	31	70	50	34	34	31	74	40	78	73	73	41	62	43	76	26	72	37	34	73	55	62	37	61	54	75	43	40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-424.466014006344381	-433.516857386795721	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989758495788119	6	-1	11	16	39	28	15	21	34	31	31	37	23	44	52	52	53	46	51	63	49	69	71	67	75	74	75	74	72	81	72	84	103	82	89	85	81	86	84	83	93	84	94	92	86	94	90	89	85	91	88	100	88	87	87	88	100	91	93	97	90	89	95	96	98	91	101	90	93	85	89	101	80	98	94	85	98	103	2	0	1	3	6	4	3	7	6	8	13	10	7	10	14	14	18	14	14	16	14	18	16	20	29	29	22	24	20	22	24	27	44	23	70	30	27	34	26	25	62	37	54	34	23	54	45	49	40	45	39	74	37	34	25	37	68	36	54	63	42	37	71	50	68	36	39	42	73	24	40	64	26	71	38	25	55	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-414.768932966677482	-423.819776347128823	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977155499456422	4	2	7	14	40	28	25	33	22	21	31	36	37	37	49	54	52	55	54	62	55	69	65	72	75	73	77	77	77	80	82	76	103	77	81	84	69	85	83	85	79	89	79	89	87	91	91	89	89	79	91	104	95	88	83	98	100	94	91	93	91	89	90	93	98	94	100	94	91	97	97	101	103	102	104	97	101	98	2	0	2	1	11	4	10	7	4	4	6	7	11	6	14	17	14	15	15	19	14	23	21	22	23	22	22	22	24	24	43	21	70	24	27	41	20	32	32	29	26	35	23	28	30	39	38	40	32	24	40	57	34	50	28	42	68	42	45	47	31	30	40	48	36	51	46	44	50	45	64	46	65	69	63	42	43	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-405.398074820171132	-414.448918200622472	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989198564931688	6	-4	18	11	35	25	22	32	29	27	35	34	34	46	43	43	52	56	51	59	54	71	66	72	71	75	78	77	79	83	81	86	100	83	82	82	85	82	89	85	96	77	95	91	92	91	90	88	79	90	90	106	87	89	87	90	110	85	93	86	93	89	85	85	99	92	100	89	93	96	98	104	103	97	95	95	100	97	2	0	4	1	7	7	3	6	6	7	6	6	7	5	13	13	19	19	12	17	14	20	18	23	23	23	25	23	24	31	42	29	76	29	42	26	26	24	37	49	39	22	66	30	51	40	36	29	22	60	34	44	49	34	35	26	70	36	42	26	47	30	31	38	61	51	64	29	62	68	55	71	51	40	68	62	55	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-417.644477261540374	-426.695320641991714	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999143223563197	10	-2	17	9	40	24	24	31	30	26	34	41	37	50	48	39	46	52	52	58	53	67	69	74	64	68	72	82	78	83	86	88	92	75	86	84	80	90	88	85	96	90	89	93	85	88	83	93	80	88	85	103	87	91	87	94	100	91	76	92	94	92	89	94	95	88	98	92	96	85	85	101	102	104	104	90	96	106	2	0	4	2	9	1	3	6	6	3	7	7	8	5	13	8	5	15	16	19	17	15	19	27	14	25	20	27	26	34	47	51	37	22	29	24	24	40	31	34	33	30	71	46	37	36	23	51	27	30	22	65	37	28	36	46	42	30	24	55	70	66	49	76	63	36	42	45	54	34	29	64	44	69	54	51	53	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-397.246128287071144	-406.296971667522484	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999577443079513	7	2	16	12	42	24	26	31	23	28	35	40	36	54	46	51	53	51	57	59	51	73	64	65	72	76	81	73	80	82	86	82	106	87	84	81	86	87	81	81	94	83	86	89	87	93	91	94	88	82	91	96	86	86	86	92	104	90	90	91	92	92	93	93	100	90	102	94	94	95	99	102	104	100	102	97	88	98	2	0	4	1	12	3	6	3	3	1	7	11	6	15	12	12	15	15	5	14	12	23	20	19	24	28	28	24	22	25	40	28	48	35	36	28	40	50	26	25	59	29	32	35	40	34	42	59	29	28	23	53	40	39	40	38	78	55	42	55	44	55	54	32	41	53	47	66	47	47	41	56	62	44	61	30	37	48	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-404.467089385970041	-413.517932766421382	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992049614725787	9	3	16	12	36	27	17	24	27	27	37	34	35	50	48	47	52	54	54	59	50	71	69	73	76	75	77	81	79	77	83	85	99	84	85	81	87	87	88	84	88	80	94	88	92	96	87	90	88	86	89	103	96	80	85	94	103	93	91	88	86	88	95	91	104	89	106	91	97	94	88	98	99	105	100	102	93	102	2	0	4	2	8	8	4	7	3	8	9	9	6	13	5	13	11	14	14	19	16	20	20	23	22	23	22	22	26	19	25	54	48	29	30	23	29	54	40	27	31	22	37	36	50	39	34	42	30	28	28	43	71	25	26	66	55	32	30	35	42	42	36	62	73	31	73	44	48	24	25	77	36	73	69	61	28	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-401.736553434299765	-410.787396814751105	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999640813262389	10	3	18	15	32	20	25	33	31	29	25	37	35	56	40	52	43	43	55	39	56	70	65	75	74	76	76	79	80	82	84	85	100	87	84	84	82	87	88	84	94	83	80	93	83	94	94	92	80	91	90	102	87	87	84	97	101	91	92	89	85	93	93	90	103	89	98	90	96	97	89	102	102	97	94	98	97	105	2	0	2	1	7	4	3	10	4	6	6	5	5	16	13	17	15	20	20	8	16	23	14	22	22	22	22	26	22	27	28	27	56	55	28	28	27	40	30	49	58	28	22	42	29	54	61	40	24	40	38	38	26	55	49	71	66	40	66	25	49	34	50	45	44	36	63	42	51	41	49	76	41	32	45	50	63	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-406.934610239817687	-415.985453620269027	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988919346470732	9	1	19	15	32	21	26	28	30	29	23	35	36	53	47	54	42	55	58	54	57	64	69	74	75	73	73	79	81	79	83	84	100	84	88	72	81	82	89	86	82	86	81	88	90	88	91	88	93	90	85	102	92	90	80	95	106	93	90	81	95	92	95	92	100	88	98	91	90	95	95	101	96	101	103	100	95	101	2	0	4	1	8	1	11	3	3	7	4	8	10	13	13	17	5	17	16	15	16	21	22	23	36	23	23	24	24	21	55	55	70	29	41	22	26	24	32	27	27	41	26	29	40	34	35	31	47	31	25	64	44	37	23	53	45	48	38	36	51	44	47	34	44	28	53	51	48	53	51	71	62	70	72	70	48	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-407.215371691586142	-416.266215072037483	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984216268088730	5	-2	11	16	40	25	23	24	28	22	27	38	34	55	48	47	52	45	57	60	53	65	69	71	76	74	80	80	78	83	80	83	103	81	88	84	82	86	85	87	92	84	87	96	83	94	91	90	90	91	90	94	90	87	82	96	108	95	89	90	91	94	90	94	104	74	85	99	93	97	96	104	102	101	94	93	98	97	2	0	1	3	11	4	4	4	6	1	10	13	7	18	5	5	5	5	21	19	18	14	19	20	23	22	24	26	23	27	24	37	46	25	36	25	31	32	37	55	55	24	37	37	66	50	27	67	39	40	66	38	32	31	26	41	33	60	38	38	29	48	45	40	78	22	27	48	59	49	51	62	41	69	66	42	52	37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-401.204772476860285	-410.255615857311625	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999173248939531	9	4	18	13	34	28	23	31	23	27	36	39	32	51	41	52	46	51	59	59	55	69	68	64	73	69	76	80	74	78	86	86	104	81	89	81	83	91	89	81	89	84	89	93	88	95	93	88	89	84	71	100	97	93	82	95	107	89	91	89	83	79	92	97	102	88	106	98	91	92	96	100	100	94	105	94	96	96	2	0	1	2	8	9	3	10	3	9	10	13	10	15	5	17	8	11	21	16	15	24	20	21	24	24	51	25	24	25	22	62	74	23	28	25	25	45	50	30	28	36	50	50	28	35	60	62	28	40	21	47	69	32	30	35	77	61	37	40	36	29	42	60	54	61	59	66	34	45	54	43	59	32	44	49	41	38	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-418.276441635398385	-427.327285015849725	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993047656960394	8	3	10	13	39	28	23	32	25	25	32	43	36	48	42	50	49	44	56	61	49	70	70	72	73	77	78	79	81	78	75	85	98	75	80	82	81	85	80	87	93	80	91	97	88	91	87	94	86	91	84	100	96	91	89	98	107	85	93	95	90	95	92	94	103	83	109	77	91	97	91	102	100	100	98	91	100	105	2	0	1	3	11	9	4	9	4	4	10	6	8	15	5	12	12	13	18	17	15	21	16	20	23	31	31	31	27	25	22	26	55	20	34	28	68	29	68	28	43	25	39	59	51	32	27	76	29	66	39	75	43	49	40	47	71	39	40	63	34	42	47	45	52	30	60	22	37	50	39	41	43	61	66	42	69	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-396.191837369074335	-405.242680749525675	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995413307894099	7	3	15	18	35	25	19	30	34	29	27	38	28	53	37	47	55	52	54	59	45	65	61	74	69	75	78	79	71	81	84	81	97	81	86	85	83	91	83	84	89	78	94	91	91	87	88	96	91	87	84	100	87	88	83	97	100	84	92	89	94	86	93	92	94	88	98	95	92	94	96	99	104	104	104	95	101	103	2	0	1	1	8	7	3	6	10	6	4	9	7	21	10	15	16	16	21	19	15	14	19	22	23	25	23	29	22	25	26	42	65	24	30	42	28	37	29	42	36	24	35	31	31	32	34	61	31	30	27	41	28	34	26	51	58	27	40	31	46	27	50	62	59	34	41	46	30	54	64	46	71	44	56	47	76	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-414.105656823504603	-423.156500203955943	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995080661020445	9	2	16	15	40	25	21	31	19	33	18	39	28	56	49	52	44	55	56	62	41	71	70	59	73	78	76	82	81	84	78	82	101	84	84	80	83	86	90	88	92	84	87	92	88	94	85	87	88	87	88	103	75	85	82	94	98	90	92	92	82	89	94	93	97	87	102	99	96	95	94	93	98	99	99	93	97	103	2	0	1	1	10	11	3	6	1	9	2	10	7	15	5	15	21	16	16	18	10	15	14	18	23	22	25	23	22	25	22	53	69	27	31	53	26	53	50	28	58	26	28	66	54	58	28	34	35	27	37	65	18	28	31	62	64	34	37	45	53	42	34	34	48	42	63	58	29	39	26	30	46	60	58	35	59	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
