step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34
73500	-155.734783966293861	-162.590271917253233	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.842173881866065	0	2	6	4	2	5	4	4	7	6	5	7	7	7	8	8	7	7	9	7	9	8	9	9	12	10	13	12	10	11	12	11	14	16	0	1	8	2	1	5	5	5	2	7	5	6	6	10	18	10	11	11	0	8	12	13	10	17	19	19	10	32	22	23	26	21	30	32	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	3
74000	-161.434482347677005	-168.289970298636376	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651604151445911	1	3	4	5	3	5	4	5	7	5	6	9	8	7	9	8	7	8	7	9	10	10	9	9	10	10	13	11	12	11	12	11	14	15	0	1	5	2	1	5	5	3	2	7	3	6	8	10	18	10	5	11	0	10	12	3	16	17	19	19	16	12	22	23	26	12	30	21	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	2	1	3	1	1	1	1	2	1	1	1	1	1	2	2
74500	-171.854623054659527	-178.710111005618899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752554029453184	-1	2	5	3	4	5	5	3	5	6	5	10	8	7	8	9	8	9	8	8	9	11	8	9	12	10	13	11	12	12	11	12	13	16	0	1	5	2	8	5	5	1	4	7	8	6	3	10	11	10	11	15	0	3	6	6	10	17	19	19	16	21	22	23	26	28	30	32	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	1	1	1	2	2	3	1	1	2	1	2	2	1	2	1	1	1	3
75000	-165.110830641521176	-171.966318592480548	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764204650579005	1	2	4	4	2	6	5	4	6	4	5	9	7	6	8	8	7	6	7	7	9	10	8	9	12	8	13	11	11	11	12	12	15	17	0	1	5	2	1	7	5	5	4	5	5	6	8	10	18	10	11	11	0	5	6	20	10	17	19	19	30	21	22	23	26	28	30	32	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	3	1	2	2	1	3	1	1	1	1	2	2	1	2	2
75500	-171.197433182677855	-178.052921133637227	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.707468677238388	1	2	6	4	3	5	5	2	6	6	5	7	7	8	8	8	8	6	8	7	9	10	7	10	12	9	13	11	9	12	11	12	14	17	0	1	5	2	8	5	8	1	2	4	5	6	6	10	18	10	20	11	0	8	12	6	10	17	19	19	16	21	12	20	26	28	30	32	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	3	1	2	1	1	2	1	2	1	1	3	1	1	1	2
76000	-155.828327819020956	-162.683815769980328	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772970836736819	1	2	4	5	2	5	4	5	6	6	5	8	7	7	9	8	7	6	7	8	10	9	8	9	10	9	14	11	11	10	11	12	14	15	0	1	5	2	1	5	5	5	2	7	3	6	8	10	18	10	11	11	0	3	12	13	10	17	19	19	16	12	22	23	26	28	30	28	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	2	2	1	1	2	2
76500	-172.982888135968011	-179.838376086927383	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731271735770190	0	2	6	5	4	6	5	2	6	6	4	9	7	8	9	9	7	7	7	8	8	11	9	9	11	9	12	10	12	12	11	11	14	15	0	1	5	2	2	11	8	1	4	5	8	21	8	10	18	10	11	5	0	5	6	13	20	17	19	19	20	20	20	23	26	28	30	12	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	3	1	1	1	2	1	1	1	1	3
77000	-172.613094921264434	-179.468582872223806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741667032888812	0	2	3	4	2	5	4	3	6	5	6	9	7	8	7	9	7	9	6	7	9	11	8	8	11	8	13	10	10	11	10	12	15	15	0	1	5	2	1	3	3	5	2	7	3	6	6	20	11	10	11	15	0	3	20	20	10	20	19	19	12	12	13	23	26	28	30	32	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	2
77500	-163.315294151667246	-170.170782102626617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729940709680586	0	3	5	2	3	5	4	4	5	6	5	9	7	7	8	8	8	7	9	9	10	10	8	9	12	10	10	12	11	12	11	12	15	17	0	4	5	1	1	5	5	5	2	7	5	6	6	10	18	10	11	11	0	5	20	13	10	17	19	19	10	12	22	23	19	12	30	28	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	2	2
78000	-170.997912674774966	-177.853400625734338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602104329885621	0	2	6	3	2	5	4	4	6	6	5	8	7	8	9	9	7	6	6	8	9	9	8	9	11	8	13	11	11	12	11	12	15	15	0	1	5	2	1	5	5	5	4	7	5	7	3	7	18	10	7	5	0	3	12	13	10	11	19	19	16	21	22	23	26	28	30	28	1	1	2	1	1	1	2	1	2	1	2	2	1	3	2	2	2	2	1	1	1	1	1	2	2	1	2	1	1	2	2	1	2	2
78500	-164.020501662256635	-170.875989613216007	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.669931174567097	0	2	5	4	2	6	5	4	6	6	6	10	7	8	9	8	7	6	8	9	8	10	9	9	10	10	14	10	11	11	11	12	13	17	0	1	5	2	1	8	8	5	4	7	5	21	11	10	18	7	11	8	0	7	6	20	10	17	19	19	10	6	22	23	26	21	23	32	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	1	1	2	1	1	1	3	2	1	1	1	2	2	2
79000	-150.316936737194055	-157.172424688153427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747066993086056	1	2	5	4	3	5	4	4	6	7	5	9	8	8	9	8	6	7	7	8	7	10	9	10	11	10	14	12	12	10	12	10	14	16	0	1	5	2	1	5	5	5	4	7	5	21	6	10	18	10	7	11	0	3	6	13	16	11	26	19	10	32	22	23	26	21	30	28	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	1	2	2
79500	-169.229790974616719	-176.085278925576091	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769464821687943	0	2	5	4	3	5	2	4	6	7	5	10	7	8	9	8	8	7	8	7	8	10	9	8	11	9	14	10	12	12	11	12	12	15	0	1	8	2	7	8	1	5	4	8	8	21	11	10	18	20	20	11	0	8	20	13	10	11	19	19	10	21	22	23	26	28	16	12	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	2	2	2	1	1	2	2
80000	-171.198039023564348	-178.053526974523720	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632154553690043	0	2	5	5	3	5	2	4	3	5	5	9	8	7	9	8	7	8	6	8	8	10	7	10	11	9	13	10	11	11	11	12	14	17	0	1	5	9	7	5	1	5	2	7	5	21	6	10	18	10	11	11	0	5	6	6	10	17	26	19	30	20	6	23	26	28	30	21	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	3	1	2	1	2	1	1	3	1	1	1	2	4
80500	-157.039278384623884	-163.894766335583256	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.826325238907010	1	2	4	5	4	6	5	3	5	6	6	8	7	8	9	8	8	8	8	7	9	10	8	9	11	9	14	12	11	12	10	10	14	15	0	1	8	2	8	5	5	1	1	7	5	20	6	10	18	10	11	20	0	5	12	13	10	17	26	19	7	32	20	23	26	21	30	28	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	1	1	2	1	1	1	1
81000	-147.509223771882972	-154.364711722842344	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.872320342019820	0	2	6	4	4	6	5	3	6	6	5	10	7	7	8	9	7	7	7	8	8	9	8	9	12	9	13	11	11	10	10	9	14	15	0	1	5	2	8	5	5	1	4	5	8	21	8	10	18	10	11	11	0	3	13	13	10	17	19	19	10	32	22	23	26	13	30	12	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2
81500	-161.742290130832714	-168.597778081792086	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.831327648512463	0	2	5	4	2	5	4	4	5	7	5	9	8	7	8	5	7	7	7	7	8	11	8	8	11	10	13	11	11	11	11	12	13	17	0	1	8	2	1	5	5	5	4	16	8	21	6	16	18	7	11	11	0	3	6	13	10	17	26	19	30	12	13	10	26	28	10	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	2
82000	-162.125650516410559	-168.981138467369931	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.837582662296260	0	3	2	5	4	5	4	5	6	7	5	8	7	7	7	6	7	9	8	8	10	9	8	9	11	10	13	12	11	10	12	12	15	16	0	1	1	2	3	3	3	5	2	16	5	6	6	16	11	7	11	15	0	5	6	13	16	17	19	19	20	12	22	23	26	21	30	28	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	3	1	1	1	1	1	2	2	1	1	1	1	2	2
82500	-164.238798358827580	-171.094286309786952	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.838513154199252	0	2	5	3	3	5	5	3	7	7	6	9	8	8	7	6	7	6	8	8	9	10	8	9	11	10	13	12	11	11	10	11	14	16	0	1	5	2	1	8	5	1	4	16	5	6	11	10	18	7	11	5	0	8	6	20	16	17	19	19	10	32	22	23	19	12	30	28	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	2	1	1	2	2
83000	-168.364826074077456	-175.220314025036828	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.849327869513333	0	2	4	4	2	4	4	4	4	7	4	8	7	8	8	6	7	7	7	6	8	10	8	8	12	9	10	10	11	11	11	12	14	16	0	1	5	2	1	5	5	5	1	16	5	6	6	16	18	7	11	11	0	3	20	12	20	11	19	19	23	21	22	23	26	28	30	32	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	2
83500	-175.292507210520085	-182.147995161479457	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.713250667589460	0	2	6	3	3	5	4	3	6	6	5	10	8	7	7	8	8	9	6	7	9	11	9	10	11	9	12	10	12	10	11	12	13	16	0	1	11	2	1	8	5	1	2	8	8	13	6	5	5	10	11	15	0	3	8	13	16	17	19	19	21	17	22	23	26	28	23	32	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	4	2	1	1	2	2	2	1	1	1	1	1	2	2
84000	-169.413557176145844	-176.269045127105215	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.692929359490555	0	1	5	4	3	5	5	2	6	7	5	10	6	8	9	8	7	7	8	7	9	11	9	9	11	9	14	11	12	11	11	11	14	16	0	1	8	2	8	8	5	1	2	7	5	21	6	10	18	10	11	3	0	6	6	6	10	3	19	19	16	12	22	23	26	21	30	28	1	1	1	2	1	2	1	1	3	2	1	1	1	1	2	1	1	1	1	1	2	3	1	2	1	1	4	1	1	1	1	1	3	2
84500	-163.991651306008947	-170.847139256968319	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665626787484429	1	2	6	3	3	5	5	4	6	6	6	9	7	8	8	9	7	7	8	7	8	9	8	9	11	10	13	11	12	12	12	11	14	16	0	1	5	2	1	5	5	5	4	7	5	13	6	3	18	10	11	11	0	7	6	13	10	17	19	19	16	9	22	23	26	12	30	21	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	2	2	1	1	1	2
85000	-178.870548944360166	-185.726036895319538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737599273723647	0	2	5	5	3	5	4	4	5	5	6	10	7	7	7	8	7	5	8	9	9	10	9	9	10	9	12	11	12	11	11	12	14	16	0	1	5	2	1	5	5	5	2	7	8	21	3	7	18	10	11	5	0	11	6	6	10	7	19	19	14	21	22	23	26	28	23	32	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	1	1	2	2
85500	-136.514409245827494	-143.369897196786866	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.965786791918629	1	2	6	4	3	6	4	4	6	6	6	10	8	7	7	8	7	9	8	8	8	10	8	9	12	9	12	12	11	11	11	11	15	16	0	1	8	2	1	8	5	5	4	7	8	21	6	10	11	10	11	15	0	6	6	13	10	17	19	19	10	32	22	23	26	12	30	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2
86000	-160.987127354239846	-167.842615305199217	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638250195871508	0	2	5	4	3	5	5	4	6	6	5	8	8	8	8	9	8	9	8	6	9	10	8	9	11	10	14	12	11	12	12	11	14	17	0	1	5	2	1	5	5	5	4	7	8	6	6	10	20	10	11	15	0	5	12	20	10	17	19	19	10	32	22	23	26	21	30	32	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	2	3	1	1	2	2	1	1	3
86500	-168.317741347799000	-175.173229298758372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.715184740222251	0	3	5	5	2	4	4	4	6	6	6	9	8	7	7	8	8	8	7	8	8	10	7	10	10	9	13	11	12	12	11	10	14	16	0	1	5	2	1	5	5	5	2	7	8	11	6	7	8	10	11	15	0	8	6	20	10	17	19	19	16	12	22	23	26	6	23	28	1	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	2	1	3	1	1	2	1	3	3	2
87000	-157.474067957295262	-164.329555908254633	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.871857121887010	0	3	5	4	3	5	5	5	6	7	5	10	7	8	7	9	7	8	7	8	8	9	9	9	11	9	12	12	11	11	12	11	12	14	0	1	5	2	1	5	5	5	4	7	5	21	6	10	11	10	11	15	0	8	6	13	10	17	19	19	16	21	22	23	19	16	30	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	2	2	1	1	1
87500	-164.857084119773049	-171.712572070732421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.781218271965747	0	2	6	4	2	6	5	4	6	6	5	8	7	7	8	8	8	9	8	7	9	9	9	10	12	10	13	11	12	11	11	11	14	16	0	1	11	2	1	8	8	5	4	11	5	11	5	10	8	10	20	15	0	7	6	13	10	17	19	19	30	21	20	23	19	21	23	32	1	1	1	1	1	1	1	1	1	1	2	2	3	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	3	1	1	1	2	2
88000	-169.798959462056246	-176.654447413015617	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.798439947900214	0	2	5	4	3	6	5	4	5	7	4	8	8	6	7	9	6	9	8	9	9	10	8	7	11	9	13	12	12	11	11	11	14	16	0	1	8	2	1	11	5	5	2	7	5	6	6	5	5	10	11	15	0	3	12	6	10	11	19	19	16	12	22	16	26	6	30	21	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	1	2	2	1	1	1	2	2	3
88500	-155.681733823077849	-162.537221774037221	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.716572924593354	0	2	5	5	2	6	5	4	7	6	5	8	7	8	7	9	7	8	8	8	9	9	9	9	12	9	13	12	11	11	11	10	14	17	0	1	8	2	1	3	8	5	4	7	8	6	6	10	11	10	11	15	0	3	12	6	10	17	19	19	30	32	22	23	26	12	30	21	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	1	1	1	2	1	1	1	1	4
89000	-164.294995775300123	-171.150483726259495	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.682636379755913	1	2	4	4	2	6	4	4	5	6	5	9	8	8	8	8	7	9	8	8	8	11	9	9	10	9	13	10	12	11	11	11	13	16	0	1	5	2	1	8	5	5	2	5	5	21	6	10	11	5	11	15	0	6	6	5	10	17	19	19	16	12	22	16	26	28	30	21	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	3	1	1	1	1	1	4	1	1	1	1	3	1	1	2	1	1	1	3
89500	-162.880870178334106	-169.736358129293478	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.793415420915983	1	3	5	5	4	5	5	3	6	6	6	8	6	8	6	9	7	9	8	8	9	9	9	10	12	10	13	12	11	11	12	11	14	17	0	1	8	2	8	5	8	1	4	7	5	6	6	10	8	10	11	15	0	5	12	13	10	17	19	19	10	21	22	23	26	12	30	21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	2	1	3	2	1	2	1	1	1	3
90000	-151.221971757002933	-158.077459707962305	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.882136822194993	1	2	5	4	3	5	4	4	6	6	5	10	8	8	6	8	7	8	7	8	8	10	9	9	11	10	12	12	11	11	12	11	15	16	0	1	8	2	1	5	5	5	4	5	8	21	6	10	11	10	11	15	0	7	6	13	10	17	19	19	16	32	13	23	26	21	30	28	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	2
90500	-154.311294472468234	-161.166782423427605	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.778181512871963	0	2	5	4	3	6	4	4	6	6	5	8	8	7	7	9	7	9	6	8	10	10	9	9	11	9	13	12	12	11	11	11	15	16	0	1	5	2	1	5	5	5	4	7	8	6	6	10	11	10	11	15	0	6	12	13	10	17	19	19	20	32	22	10	26	12	30	32	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	3	1	1	2	3
91000	-182.544721864140115	-189.400209815099487	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.830926019986057	-1	1	5	4	3	6	5	4	5	6	6	9	7	7	7	9	7	9	7	8	9	10	9	9	12	9	13	10	10	11	11	11	13	16	0	1	8	2	1	3	4	5	4	7	8	6	3	10	5	10	11	15	0	11	6	23	7	17	19	19	10	21	6	16	26	28	23	32	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	2	1	2	1	2	1	1	1	2	3
91500	-172.301362073466976	-179.156850024426348	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740960403870854	0	2	5	4	4	5	5	3	6	6	6	9	8	7	8	8	7	9	7	8	9	10	9	9	11	8	13	11	10	11	12	12	13	17	0	1	5	2	8	8	5	1	4	7	8	6	6	10	11	10	11	15	0	3	6	20	13	17	26	19	16	21	13	10	19	28	23	21	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	2	1	1	1	1	4	1	1	2	2	1	2	4
92000	-170.138500757878546	-176.993988708837918	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.782184501429689	0	3	3	4	2	6	4	4	6	6	5	9	7	7	8	8	8	9	8	7	9	10	9	10	11	9	12	8	12	11	11	11	15	16	0	1	5	2	1	7	5	5	2	7	8	20	8	10	13	10	6	15	0	3	20	12	10	17	19	19	12	13	22	23	26	28	30	28	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	2	5
92500	-158.130180636395778	-164.985668587355150	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794093784325078	0	2	6	5	3	6	4	4	5	6	5	10	8	8	8	7	7	9	9	8	9	9	8	9	11	10	13	11	12	11	11	12	15	17	0	1	5	2	1	8	5	5	2	5	5	6	3	10	11	10	11	15	0	3	6	13	16	17	19	19	16	20	22	23	26	21	30	28	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2
93000	-162.238636936295535	-169.094124887254907	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.834188455991071	0	2	4	4	3	6	5	2	7	7	5	9	8	7	8	9	6	9	7	8	10	10	8	8	11	9	14	11	10	12	10	12	14	17	0	1	5	2	8	3	5	1	4	7	8	6	6	7	7	7	11	15	0	3	12	11	10	17	19	19	16	12	13	23	26	28	30	32	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2
93500	-166.848223069704204	-173.703711020663576	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709971840562215	0	2	4	4	3	5	5	5	7	6	5	9	7	8	6	8	7	7	7	8	10	10	8	9	11	9	13	11	11	11	11	12	14	16	0	1	5	2	1	3	3	3	4	5	5	6	6	10	5	10	5	15	0	11	20	6	10	15	19	19	10	12	22	23	26	28	27	28	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	3	1	1	2	2	1	1	3
94000	-163.500840789581929	-170.356328740541301	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.737086069834429	0	2	6	4	3	5	4	4	7	5	5	9	7	6	9	7	7	7	8	7	8	11	9	9	11	10	13	12	10	12	12	11	14	16	0	1	8	2	1	5	5	5	2	7	5	6	6	10	18	10	11	11	0	3	6	12	16	3	19	19	23	32	13	23	26	21	23	28	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	2	1	2	2	1	1	3	2
94500	-153.330597881303532	-160.186085832262904	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.825195631931263	1	2	6	4	3	5	5	4	7	6	5	9	8	8	8	8	7	7	9	9	9	10	9	7	10	10	13	11	11	11	11	12	14	14	0	1	5	2	1	5	5	5	4	7	5	6	6	10	18	10	11	11	0	3	8	13	16	11	19	19	30	21	20	23	26	28	23	28	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1
95000	-155.568690958834082	-162.424178909793454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679900201108866	1	2	6	4	3	6	5	5	6	6	4	9	7	7	9	8	7	8	8	8	9	11	8	9	12	9	13	12	11	10	12	11	14	16	0	1	8	2	1	5	5	5	4	7	5	20	6	10	18	10	8	11	0	3	13	13	10	17	19	19	30	32	20	23	26	21	30	32	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	2
95500	-157.145216826519658	-164.000704777479029	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.798131450335991	0	3	5	4	2	5	4	4	5	6	6	9	8	7	6	7	6	8	6	7	8	10	9	8	12	8	13	12	11	11	11	11	13	16	0	1	5	2	1	8	5	5	4	7	8	13	6	10	8	10	5	15	0	3	17	13	10	17	19	19	30	32	22	23	26	12	23	28	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2
96000	-184.987792164699954	-191.843280115659326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638622879275259	0	3	5	4	3	6	5	4	6	5	5	9	7	7	8	9	7	8	8	9	8	11	7	9	11	9	14	11	10	12	11	12	14	16	0	1	8	1	1	5	5	5	5	5	5	6	6	10	11	10	9	5	0	11	6	12	10	11	19	19	16	6	12	23	26	21	30	32	1	1	1	3	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	3	1	1	1	2	1	1	2	3	1	2	1	2	1	1
96500	-175.407647280473952	-182.263135231433324	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.762400325492354	0	2	5	4	3	5	4	2	6	6	4	9	8	7	7	9	7	8	8	9	10	9	9	9	11	9	11	11	12	10	11	11	14	17	0	1	8	2	8	7	8	1	2	7	8	3	5	3	3	7	3	15	0	17	12	6	10	17	19	19	10	6	22	23	26	12	23	12	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	2	2	1	1	1	3	3	1	1	1	1	2	4
97000	-165.138022580822394	-171.993510531781766	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.764984423872966	0	1	4	4	4	6	5	3	6	6	5	8	7	7	6	9	7	8	8	8	9	9	9	8	11	9	11	11	10	11	11	10	14	17	0	1	8	2	8	8	3	1	4	5	8	6	3	10	5	10	8	15	0	10	12	13	10	17	19	19	16	32	22	16	26	12	23	32	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	3
97500	-161.186661088180188	-168.042149039139559	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.629138585103218	0	2	5	4	4	6	3	2	6	6	5	10	7	7	7	9	7	8	8	7	8	11	9	9	11	9	12	11	12	12	11	12	14	16	0	1	5	2	8	5	8	1	2	7	8	21	8	10	11	20	11	15	0	8	6	13	10	20	19	19	10	21	22	23	26	13	30	28	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	1	1	2	1	2	1	1	2	1	3	2	1	2	1	3	1	2
98000	-156.534123988482520	-163.389611939441892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.705877513273209	0	2	5	4	2	5	5	4	6	6	5	9	7	8	8	9	7	9	8	7	9	10	7	10	11	9	13	11	12	11	12	12	14	15	0	1	1	2	1	5	5	5	4	7	5	20	6	10	7	10	6	15	0	3	3	13	10	17	19	19	30	21	22	23	26	28	30	28	1	1	3	1	1	2	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	1	1	1	2	2	1	1	2
