step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57
73000	-300.048388558107376	-298.536073962064165	-1.512314596043218	0.000106295232704	0.000030438011463	0.286353495722054	0.747778256335480	0	3	2	5	3	5	5	6	4	6	6	6	6	6	7	8	7	10	12	7	8	10	8	9	9	8	9	10	10	10	12	10	12	13	14	14	13	14	14	15	15	15	17	17	17	18	19	18	20	20	21	22	22	22	24	24	25	0	3	1	1	3	9	2	5	5	2	3	6	9	9	10	5	11	23	18	6	14	21	4	5	20	11	21	20	4	27	25	27	27	28	22	24	33	33	27	36	38	38	40	42	40	38	45	44	41	45	48	46	50	50	51	52	51	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	2	2	2	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	2	1	1	2	1	2
73500	-320.681788495797718	-319.181150083119974	-1.500638412677736	0.000113405625276	0.000033364445699	0.294204503678841	0.755954263014552	1	3	2	5	3	4	6	7	5	6	6	6	6	6	7	6	7	10	10	8	8	10	9	8	9	9	9	9	10	10	11	11	12	12	14	13	14	12	14	14	15	13	15	17	17	16	19	19	18	19	21	22	23	22	24	23	26	0	1	1	2	3	3	2	16	6	5	3	6	6	9	4	3	9	8	3	9	14	21	15	8	8	16	14	8	24	20	25	27	19	28	20	24	27	27	33	18	38	38	36	41	43	35	45	41	46	45	48	49	54	47	51	49	51	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	4	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	3	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	2	2	2	2
74000	-310.686037802540795	-309.324569820050385	-1.361467982490424	0.000061177428248	0.000036446889262	0.595757133070809	0.789294666882584	0	2	2	5	4	4	4	7	5	6	6	6	6	6	7	5	6	9	11	8	8	8	8	8	9	10	9	11	10	10	11	11	12	14	13	12	13	12	14	13	15	15	15	17	18	18	17	19	21	19	20	22	22	23	24	24	26	0	1	1	1	3	3	1	1	6	5	4	9	6	9	4	5	9	16	3	13	14	14	15	11	8	22	8	20	24	27	25	27	27	18	32	24	27	27	33	19	38	38	36	42	47	41	43	44	46	45	48	46	50	45	51	52	55	1	1	1	3	1	1	1	5	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	2	2	1	1	1	2	1	2	1	1	1	2	1	3	2	2	1
74500	-309.594373347757823	-308.208247209565172	-1.386126138192660	0.000100747865528	0.000043335558612	0.430138726854831	0.704511533126381	1	2	3	6	4	4	6	7	5	5	7	6	7	6	7	7	6	8	11	8	8	9	8	9	9	9	9	11	10	8	10	10	12	13	12	13	14	14	14	13	15	16	15	18	18	18	16	19	20	19	22	23	23	23	22	24	24	0	1	1	5	3	3	2	5	6	3	5	6	17	9	2	10	9	8	8	6	14	21	4	15	13	20	15	23	24	14	25	27	32	28	27	24	32	33	35	24	38	38	40	37	47	38	43	41	46	45	48	49	50	50	48	52	51	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	2	1	2	1	1	2	2	2	2	2	1	1
75000	-327.721742838948387	-326.348276723755760	-1.373466115192629	0.000086300238258	0.000040311356364	0.467105968392620	0.622950055022974	0	2	3	4	2	5	6	5	4	6	5	6	6	7	8	7	7	10	11	8	7	9	8	9	9	8	10	9	9	10	11	11	12	13	14	13	14	13	12	14	16	15	16	18	17	17	19	19	20	19	21	22	21	23	24	23	25	0	1	5	3	1	9	11	3	3	8	5	9	9	9	4	8	6	16	24	9	6	9	4	8	13	21	21	5	8	22	28	21	21	20	29	28	33	32	27	36	38	32	40	38	43	38	45	44	46	45	48	46	50	50	48	46	51	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	3	2	2	2	1	2	2	3	1	1	3	2	2	2	2	1	1	1	1	2	1	1	3	1	2	1	1	1	1	2	2	1	2	4	3	2
75500	-306.261778870612773	-304.900940418640289	-1.360838451972490	0.000081682432755	0.000046334100745	0.567246826303207	0.669693922130003	1	3	2	6	4	5	6	5	3	4	6	6	6	7	7	7	6	9	11	9	9	9	9	9	8	9	9	11	11	9	10	12	12	13	15	13	15	14	13	14	16	16	16	17	16	19	18	19	20	19	21	22	22	21	23	22	25	0	1	1	2	3	9	8	3	3	3	3	8	6	13	17	5	3	5	18	17	14	16	15	8	17	14	14	24	11	12	25	27	27	28	39	24	21	32	33	24	38	38	40	42	40	38	45	37	46	47	48	49	45	50	51	46	51	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	3	1	1	3	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	2
76000	-293.910809976244309	-292.475051273487281	-1.435758702757000	0.000107043042310	0.000037594020047	0.351204704539467	0.755262286375183	0	2	2	5	4	3	6	6	4	7	5	5	6	7	8	8	6	10	12	8	9	9	8	9	10	9	9	11	10	9	10	12	11	11	13	13	15	14	14	14	16	15	16	17	17	18	18	19	21	20	22	23	23	22	24	22	25	0	1	1	2	3	3	2	5	6	12	5	9	6	13	11	12	6	23	10	2	14	14	5	11	20	14	14	15	24	20	20	33	27	20	27	18	28	35	32	36	38	38	40	42	43	41	45	44	46	45	48	56	54	50	51	49	51	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	3	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2
76500	-316.559649964309585	-315.197458420534417	-1.362191543775174	0.000083985043677	0.000044833681185	0.533829348921199	0.747276735163694	1	2	3	4	4	5	5	6	4	6	6	6	6	6	8	8	6	9	11	8	8	10	7	8	8	10	9	10	10	10	12	12	11	13	14	11	14	13	15	14	16	16	15	17	16	18	19	20	20	19	21	22	22	22	24	24	25	0	1	1	2	1	9	4	5	2	5	6	9	6	9	6	23	9	5	18	12	14	21	3	11	23	21	21	20	23	27	25	33	27	19	33	16	33	12	33	36	38	35	40	41	43	41	45	41	46	45	48	49	50	50	51	49	51	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	2	2	2	3	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2
77000	-314.528882568170104	-313.133181382634177	-1.395701185535929	0.000087438755904	0.000035813994354	0.409589477616820	0.711786131882094	0	2	1	5	3	4	5	4	5	7	6	7	7	8	7	7	6	9	11	8	9	9	6	10	9	9	10	10	10	9	11	11	12	11	14	13	14	13	15	14	17	15	16	18	17	17	19	19	20	20	21	23	20	23	24	20	25	0	1	1	2	3	5	2	3	6	4	3	6	6	9	23	4	9	16	10	6	14	14	4	18	20	9	13	20	11	13	25	27	32	20	12	24	33	32	32	36	38	38	36	42	43	38	45	44	41	45	48	56	45	53	51	41	51	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	2	1	1	1	2	3	2	2	1	2	1	3	1	1	3	1	2	1	1	1	2	1	1	2	2	2	1	2
77500	-300.029962549630909	-298.666540331216822	-1.363422218414091	0.000051768573414	0.000032273642351	0.623421512760007	0.673532076289398	0	2	2	4	4	4	6	7	3	6	6	6	6	7	6	6	7	10	11	8	8	9	8	10	8	8	9	10	9	10	10	11	11	12	15	13	14	11	14	14	16	15	16	17	17	18	19	19	20	20	20	22	22	22	23	24	25	0	1	1	1	3	9	4	5	2	2	5	6	6	6	4	4	9	20	10	12	12	21	4	16	9	12	21	20	16	21	25	27	27	20	39	24	33	27	32	36	38	38	40	42	43	41	45	44	46	45	48	49	50	50	51	49	55	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	1	1	1	2	1	1	2	1	2	1	2	2	1	2	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	2	2	1
78000	-305.112177689359328	-303.750986463592028	-1.361191225767273	0.000084073106000	0.000046325183755	0.551010732912797	0.706239532373735	-1	2	2	4	4	5	5	6	4	6	5	6	6	8	7	6	6	11	11	8	6	8	9	9	9	9	8	10	10	9	11	11	11	14	15	14	15	13	14	14	16	14	17	18	15	18	19	19	19	19	22	23	22	21	23	24	25	0	1	1	2	3	9	1	5	3	5	5	5	9	21	7	3	9	23	10	13	9	21	15	16	16	22	21	12	16	21	25	27	27	28	33	24	32	33	33	24	38	38	36	42	40	41	45	44	41	43	48	49	50	50	48	52	51	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	2	2	3	2	2	2	1	2	2	2	1	2	1	1	1	2	1	2	1	2	2	1	1	2	1	1
78500	-302.865607846852754	-301.477001369571155	-1.388606477281624	0.000105211220454	0.000044650257739	0.424386843399905	0.787854045410036	1	2	2	4	3	5	5	6	5	5	7	6	4	6	7	5	6	10	9	7	8	9	8	10	7	10	8	10	11	9	11	12	11	13	13	13	14	14	14	15	16	15	16	18	17	18	18	18	20	20	20	22	23	21	22	24	25	0	1	1	1	3	13	4	5	13	5	3	13	3	4	2	5	9	19	25	13	14	14	15	11	4	21	14	20	24	27	25	27	27	31	32	24	27	33	32	36	38	38	36	42	43	41	45	41	46	47	48	49	50	50	51	49	51	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	3
79000	-306.988147268758325	-305.617667364621013	-1.370479904137317	0.000075438764016	0.000051134385904	0.677826400930293	0.731567088394591	0	2	2	5	3	4	5	6	5	6	6	6	7	7	7	7	6	9	11	8	8	9	9	9	10	9	8	10	10	10	12	11	12	13	14	12	14	13	15	13	17	15	16	17	17	17	19	19	19	19	22	21	22	22	22	23	26	0	1	1	1	3	3	2	5	6	5	5	6	9	9	8	5	2	8	10	13	14	21	15	5	24	16	12	20	18	27	25	27	27	20	28	24	27	27	32	24	38	38	40	42	43	38	45	41	46	45	48	49	50	50	48	52	55	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	3	1	1	1	1	1	1	1	2	2	2	2	2	3	2	2	1	2	1	1	1	1	2	2	1	1	1	3	1	2	2	2	1	1
79500	-281.112891433683956	-279.749753848298553	-1.363137585385391	0.000074034442579	0.000045920464700	0.620258127169122	0.777227813064385	0	2	2	5	4	4	3	6	5	6	7	5	7	7	7	7	6	10	11	7	8	10	8	9	9	9	9	9	11	10	10	12	11	13	14	12	15	13	13	14	16	15	15	17	17	18	19	19	20	20	21	23	21	23	24	22	25	0	1	1	1	3	3	1	3	7	4	10	6	6	4	4	3	6	2	16	9	14	21	8	3	8	14	13	20	11	27	25	27	27	18	33	18	33	33	33	36	38	38	40	38	43	41	45	44	46	47	48	56	50	50	51	49	55	1	1	1	2	1	1	2	2	1	1	1	1	2	1	1	2	1	4	2	1	1	1	1	4	2	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
80000	-298.189273229855246	-296.827188238640360	-1.362084991214892	0.000064509912408	0.000039130081458	0.606574710725656	0.699375489691234	1	3	2	5	4	3	5	6	4	7	6	6	5	7	6	6	6	10	10	8	8	9	7	9	10	8	10	10	11	10	12	12	10	14	14	13	14	13	14	14	16	15	16	17	18	18	19	19	21	19	22	22	21	21	22	23	24	0	3	1	2	3	3	2	3	6	8	5	6	6	12	2	3	9	16	5	12	14	14	4	11	20	12	22	20	24	22	25	33	12	20	19	24	33	18	27	36	38	38	40	38	43	41	45	44	46	45	48	46	50	50	48	49	51	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	1	2	3	1	1	2	1	2	1	1	1	1	2	1	1	1	2	2	3	2	2	2	2	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1
80500	-329.842101336945575	-328.447256520785629	-1.394844816159955	0.000103767930089	0.000042675962399	0.411263502725542	0.737431590332574	1	2	2	4	3	4	5	6	5	5	6	6	5	7	7	6	7	10	10	9	6	9	8	8	7	9	9	9	10	10	9	11	11	14	13	13	15	14	14	14	16	15	15	17	17	18	19	19	20	19	22	22	22	21	24	24	25	0	1	1	1	3	5	5	5	6	5	5	6	6	6	7	5	6	28	24	9	6	21	11	4	13	14	14	12	23	14	25	27	27	33	27	11	33	14	32	36	42	35	36	35	43	41	45	38	41	45	48	49	50	47	51	52	55	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	2	2	5	2	1	1	2	1	2	1	1	2	2	2	1	2	1	1	1	2	1	1
81000	-291.903902443547850	-290.510768902518919	-1.393133541028918	0.000070013687334	0.000029034273224	0.414694245218780	0.751136378921054	0	2	2	5	4	5	5	7	4	6	7	7	6	7	7	7	7	9	10	9	8	9	9	9	8	10	9	11	11	10	10	11	11	13	13	13	13	14	13	15	16	15	16	17	17	18	19	18	19	19	21	22	22	23	23	23	25	0	1	1	3	3	9	2	5	3	3	4	9	9	13	4	5	13	16	10	12	14	14	15	4	6	22	14	20	16	27	25	27	22	21	32	24	32	37	32	29	38	38	40	42	43	41	45	44	46	45	48	46	50	53	51	46	55	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	4	1
81500	-290.069171063562806	-288.706974426014426	-1.362196637548395	0.000059019815769	0.000035897738760	0.608231969082114	0.765966403956120	0	3	2	5	3	4	5	5	5	6	6	6	6	6	7	6	6	11	10	9	8	9	9	8	10	8	8	8	9	10	11	12	12	13	13	12	14	14	15	14	17	15	16	17	17	18	18	19	19	19	20	21	21	21	23	23	26	0	1	1	2	3	5	2	5	6	8	2	9	6	6	4	8	6	11	10	28	14	14	15	13	20	14	13	12	24	27	25	27	27	20	33	24	35	33	30	36	38	38	40	42	40	41	45	41	46	45	48	49	50	50	51	46	55	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2
82000	-308.263284724439245	-306.897268643446239	-1.366016080992999	0.000065272478513	0.000042239240662	0.647121752145585	0.715905734695899	0	2	2	5	4	4	5	6	5	6	6	5	7	7	7	4	7	11	11	8	5	8	9	9	10	9	8	10	8	9	12	10	12	13	15	14	14	12	14	15	15	15	16	17	17	18	18	19	20	19	22	22	22	23	20	24	25	0	1	1	5	3	3	2	16	6	16	5	6	6	21	4	3	12	24	10	12	6	9	15	29	15	14	21	20	11	21	25	27	27	28	33	24	24	22	33	36	38	38	36	42	43	41	45	44	46	45	55	49	50	50	48	52	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	3	2	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	2
82500	-302.317209009999885	-300.836126049362633	-1.481082960637226	0.000100429636861	0.000030998695615	0.308660835424973	0.732853563375544	0	3	2	4	3	4	6	6	5	6	5	6	6	7	6	7	6	9	11	8	8	10	8	8	9	9	9	10	11	9	11	12	11	14	12	13	14	13	14	14	15	16	16	17	17	19	19	19	21	20	21	21	23	22	23	22	26	0	1	1	1	1	5	4	11	6	4	5	9	4	6	2	4	9	16	18	12	14	21	15	11	13	14	14	9	24	4	25	33	27	28	27	4	22	35	35	36	38	38	40	42	43	41	45	44	38	43	48	46	45	50	51	52	55	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	4	1	1	1	2
83000	-287.859544819081066	-286.450044300426384	-1.409500518654663	0.000079692557302	0.000030743865675	0.385780889903941	0.802042524545512	0	2	1	5	3	5	6	5	2	6	7	5	7	7	8	8	6	8	11	8	8	10	6	10	10	9	9	11	11	10	12	11	11	12	14	13	14	14	14	14	17	16	15	17	17	17	18	18	20	19	20	22	22	22	23	23	24	0	1	1	2	3	9	2	5	3	5	7	9	6	6	23	8	6	5	18	12	14	14	2	16	18	14	14	20	24	27	25	27	27	18	27	24	33	27	33	36	38	38	40	38	43	38	45	44	46	45	48	49	50	50	51	52	55	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	1
83500	-301.498011624117112	-300.137159438173910	-1.360852185943191	0.000073489471496	0.000041542476606	0.565284737536329	0.751236618608528	1	3	3	5	4	5	5	6	4	6	6	6	6	6	7	8	7	10	11	8	9	8	9	9	10	10	7	10	10	8	12	10	10	11	13	13	14	12	14	14	16	14	16	17	17	18	18	19	21	20	21	22	22	22	23	23	25	0	1	1	2	3	9	2	5	3	3	5	6	6	6	1	10	9	20	16	12	14	14	15	15	16	16	14	20	11	13	25	27	13	20	32	24	33	32	35	36	38	38	36	42	36	41	45	44	46	45	48	46	50	45	51	49	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	1	2	1	2	2	1	1	1	1	2	2	1	2	1	2	2	2	1
84000	-305.345017602920620	-303.858318450102445	-1.486699152818172	0.000099365124188	0.000030239144607	0.304323522503980	0.720911930030310	1	3	2	5	4	3	4	6	4	6	7	5	6	7	7	7	5	8	11	8	7	9	8	10	9	9	9	10	10	10	12	12	12	14	15	13	14	13	14	14	17	15	16	18	17	18	19	20	20	20	21	21	21	22	23	23	25	0	1	1	2	3	3	2	3	6	5	5	6	12	4	4	10	6	5	18	13	12	21	8	11	20	14	21	20	11	14	25	27	27	19	27	19	27	12	32	36	35	38	36	42	43	41	45	44	41	47	48	49	47	50	51	52	55	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	2	2	2	2	1	3	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1
84500	-308.867897092506496	-307.497382763310213	-1.370514329196298	0.000097256437491	0.000046567633505	0.478812865314413	0.732172009639731	0	3	3	5	1	3	5	5	5	6	6	5	7	7	7	6	5	8	11	5	9	9	9	9	9	10	10	8	11	10	11	11	12	11	14	13	14	13	13	14	15	15	16	17	17	18	18	19	20	19	21	22	22	22	24	23	25	0	1	5	2	1	5	2	3	6	5	9	6	12	9	10	9	6	8	10	6	14	14	15	16	10	21	28	8	24	28	25	28	32	28	32	28	27	14	32	36	35	38	36	42	36	41	43	44	46	45	48	49	50	50	51	52	55	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	3	2	4	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	1
85000	-317.320188242237748	-315.959315873911237	-1.360872368326511	0.000089776535315	0.000051730294389	0.576211748512141	0.772346184446113	0	2	2	4	4	4	5	7	5	7	7	5	6	7	7	5	7	10	12	8	8	9	7	9	9	10	9	11	10	8	11	10	12	13	15	12	12	13	14	14	17	16	16	17	17	18	18	19	20	19	21	23	22	22	23	23	25	0	1	1	2	3	3	4	5	6	16	5	6	2	6	16	5	16	23	11	13	14	21	13	11	11	21	21	5	24	14	25	27	27	20	37	24	27	30	33	36	33	38	40	38	43	42	45	28	41	47	48	49	50	50	48	49	55	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	2	3	1	1	3	2	1	2	1	1	1	4	2	1	1	2	2	1	2	2	1
85500	-334.454752399802089	-333.086487183691304	-1.368265216110778	0.000094215540935	0.000046093688788	0.489236577429085	0.582613621586520	0	2	2	4	3	5	6	6	4	7	7	5	6	8	8	6	6	10	11	8	6	9	9	9	10	9	8	10	11	10	12	10	12	12	14	13	14	14	14	15	16	16	15	17	17	19	18	19	20	19	21	22	23	23	22	22	24	0	1	1	2	3	9	2	3	3	5	5	9	12	21	16	1	12	9	11	12	12	21	15	11	12	11	21	16	24	27	25	27	27	20	33	11	33	30	33	18	37	38	36	33	43	41	45	44	46	47	48	46	50	45	51	46	51	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	3	1	4	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	1	2	1	2	2	2	1	1	2	2	1	2	1	2	1	1	1	2	2	3	1	2	1
86000	-322.984057451358524	-321.596200376687136	-1.387857074671380	0.000085885843353	0.000036594972446	0.426088526552883	0.707672668572741	0	2	2	4	4	3	6	5	4	6	6	5	7	7	6	6	6	11	11	9	6	8	8	10	8	9	9	10	10	10	12	11	11	13	14	13	14	14	13	15	17	16	16	17	18	16	18	19	20	20	22	23	23	22	23	22	26	0	1	1	2	3	3	4	5	6	5	5	9	21	16	4	1	6	20	16	13	9	14	15	15	13	22	8	20	11	14	25	22	27	20	33	24	32	33	32	36	35	38	40	42	19	38	43	44	46	43	48	56	45	47	51	49	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	2	1	2	1	2	1	1	2	2	2	2	2	1	1	2	1	1	1	3	1	1	1	2	3	1	1	1	2	1	1	2
86500	-315.951836334686220	-314.590934691015605	-1.360901643670639	0.000072709760784	0.000040822446272	0.561443825858791	0.666732819721727	0	3	1	5	3	3	5	5	4	7	6	6	7	6	7	7	6	11	11	7	8	9	8	9	9	8	10	10	10	8	11	12	10	12	14	14	14	12	13	15	16	14	16	18	17	18	18	19	20	20	21	23	22	21	23	21	25	0	1	1	2	3	3	1	3	6	4	4	1	8	9	8	4	8	5	20	6	14	16	15	8	8	6	13	12	24	12	25	33	14	8	33	24	38	27	33	36	38	38	40	42	36	41	45	44	46	47	48	56	54	50	51	49	55	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	4	2	2	1	1	1	2	1	4	3	2	1	1	2	1	2	3	2	3	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1
87000	-315.760321867343578	-314.318915735518544	-1.441406131825050	0.000085671272984	0.000029554229792	0.344972459988757	0.747665821576569	1	2	2	5	3	5	4	6	4	6	6	7	6	7	6	6	6	10	11	8	8	9	7	9	9	10	9	11	10	9	11	11	12	11	14	13	14	14	13	15	16	16	17	17	17	18	19	19	20	20	20	23	23	23	23	24	26	0	1	1	3	3	9	2	5	5	5	4	6	9	6	4	9	6	5	16	16	14	14	15	4	4	14	14	20	16	16	25	27	27	13	32	18	30	27	32	36	38	38	40	42	36	41	43	44	46	47	48	49	50	50	51	49	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	1	1	1	1	1	2	2	1	1	2	1	1	1	2	2	1	1	3	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	2	1	2	3
87500	-299.896088262670105	-298.487598086003345	-1.408490176666765	0.000094926007210	0.000036769960672	0.387353916510481	0.717277214515936	0	2	2	4	3	5	4	5	4	6	6	7	6	7	6	7	6	10	12	8	8	10	8	10	9	10	9	9	10	10	12	11	12	14	14	12	13	13	14	12	16	15	16	17	17	18	19	19	20	18	21	22	22	21	24	24	26	0	1	1	1	3	9	2	3	3	4	3	9	6	6	2	3	6	8	10	13	14	14	15	11	16	14	14	20	15	27	25	22	32	24	32	11	27	32	37	18	38	38	40	41	40	41	43	44	46	43	48	49	50	45	51	49	51	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	1	2	1	1	2	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	2	2	2	2	3
88000	-320.485711311656075	-318.846955497394731	-1.638755814261335	0.000095575830642	0.000021444758213	0.224374280289720	0.684616261761368	1	3	2	5	4	5	5	5	4	6	7	5	6	7	8	8	6	10	11	8	8	10	7	8	9	9	9	11	10	10	12	11	11	13	15	13	15	12	14	13	15	16	14	16	17	17	17	19	20	20	21	21	23	21	24	23	25	0	1	1	5	3	9	2	3	3	5	8	9	9	12	4	5	9	24	10	2	14	14	5	8	20	20	14	18	24	20	25	27	27	28	21	24	33	20	27	24	38	38	36	38	40	41	43	46	41	45	48	49	54	50	51	52	51	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	3	1	2	3	2	2	2	1	2	3	2	2	1	2	1	1	1	1	1	2	1	1
