step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
33000	-406.953115901921933	-405.480894026355315	-1.472221875566593	0.000113965135095	0.000035995661566	0.315848013829637	0.711050075942897	-1	1	4	1	2	3	4	5	5	4	8	5	7	6	6	7	9	6	6	9	10	7	9	9	7	8	10	10	8	9	8	10	10	9	10	8	10	10	8	9	11	9	13	11	12	8	10	10	10	10	11	12	11	12	10	12	13	12	12	12	13	15	14	12	13	11	14	14	13	15	14	14	14	16	11	15	14	14	13	15	17	16	15	16	15	16	16	16	17	17	18	18	16	17	18	19	17	19	20	20	20	21	0	1	4	1	4	5	6	3	10	5	15	1	9	10	7	1	22	10	6	26	11	4	14	25	3	1	13	24	1	13	22	3	40	31	31	10	18	22	15	31	26	16	66	31	22	12	11	39	19	29	17	66	42	34	39	46	35	26	33	35	16	60	61	41	54	23	59	79	39	69	43	32	36	72	28	54	44	45	16	47	72	78	60	61	45	64	56	77	9	71	54	64	31	65	88	82	82	70	84	95	91	83	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	1	1	3	2	1	1	3	1	1	3	1	1	3	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	3	2	2	1	1	1	1	3	2	1	6	1	2	2	3	2	1	1	1	2	2	1	1	3
33500	-437.953457387717094	-436.322905537750103	-1.630551849966966	0.000122483670892	0.000027865681589	0.227505277937068	0.657829215955667	1	2	4	3	2	3	4	4	6	5	6	7	6	6	7	5	7	7	8	9	9	8	5	8	6	8	10	9	9	8	8	9	10	9	10	11	10	8	9	12	11	10	13	11	11	12	10	11	11	11	11	13	12	13	11	13	13	12	12	13	13	14	15	12	12	13	15	13	13	15	14	14	14	16	14	15	12	15	15	16	18	16	15	16	14	17	15	15	18	17	18	18	17	17	17	19	19	19	21	21	19	22	0	1	6	2	1	1	1	5	23	8	7	4	10	23	10	5	5	7	17	14	6	13	1	10	4	18	38	14	22	18	12	16	31	9	7	34	25	7	12	20	12	30	51	9	19	27	16	14	30	21	28	14	32	36	20	38	9	49	51	31	9	37	20	48	39	77	61	29	24	68	66	39	1	62	65	64	31	66	68	72	86	69	65	60	42	87	52	47	25	45	63	71	73	59	70	87	92	46	82	87	91	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	3	1	2	2	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	2	1	1	3	1	1	2	2	1	1	1	3	1	1	1	4	4	1	1	3	3	3	3	1	2	1	1	1	3	1	1	2	5	1	1	2	1	1	1	1	1	2	2	1	2	1	1	3	5	2	2	2	1	2	1	2	1	4	3	2	1	5
34000	-435.109672071799480	-433.537421620301302	-1.572250451498189	0.000124355281083	0.000031431762326	0.252757760281484	0.664368547584717	0	2	4	2	3	4	3	5	5	5	6	7	7	6	6	6	8	7	7	9	10	8	6	8	8	8	11	9	9	8	7	7	11	11	11	10	11	8	9	11	11	10	11	12	11	11	9	10	10	10	12	13	11	14	11	13	13	12	12	13	14	15	14	13	13	12	14	12	13	15	15	14	13	15	14	14	13	14	15	14	16	14	16	17	16	16	18	15	17	18	17	18	17	16	18	19	19	20	21	22	20	22	0	1	7	1	2	1	1	7	7	2	3	16	10	3	6	9	31	3	8	13	30	15	1	7	2	18	38	15	32	19	23	16	42	20	10	23	16	10	32	29	29	14	20	43	31	50	12	19	24	3	45	41	20	22	39	15	44	28	43	41	73	21	47	38	45	22	59	24	51	64	51	35	34	39	44	4	59	51	53	50	88	4	21	75	52	82	86	51	86	65	54	82	58	35	62	81	89	80	98	95	79	87	1	1	1	2	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	2	1	1	1	1	1	1	1	3	2	2	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	3	1	5	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	2	1	4	1	1	1	3	1	5	3	2	2	1	1	2	1	2	2	3	2	3	2	2	1	2	1	2	2	2
34500	-434.110258619452168	-432.726862992334588	-1.383395627117572	0.000106659353783	0.000046600018549	0.436905127362148	0.559654667455207	0	2	4	2	3	3	4	4	4	5	6	6	7	7	6	7	8	7	8	9	10	8	6	7	7	7	11	11	10	8	8	9	11	10	10	10	10	9	10	10	11	9	11	9	10	11	10	9	10	10	11	10	11	13	11	12	13	12	11	13	13	14	14	11	12	13	14	15	13	16	14	13	14	16	14	15	13	14	16	16	17	14	15	17	15	17	18	16	16	16	17	19	18	17	18	17	15	19	19	22	20	21	0	1	6	1	1	2	2	2	6	1	7	5	23	3	5	11	15	4	1	4	24	8	3	10	10	10	50	13	18	26	11	16	45	22	24	14	10	13	48	17	25	26	20	13	26	20	11	18	25	12	36	19	19	58	48	48	49	49	24	41	28	52	51	21	37	64	58	72	27	59	45	20	47	12	49	11	9	32	66	65	51	48	69	83	65	78	38	63	41	54	90	87	80	41	12	73	13	47	79	91	99	77	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	3	5	3	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	3	2	1	2	2	1	1	1	2	1	1	3	2	2	2	3	2	5	4	3	1	1	3	3	1	1	2	1	4	1	2	1	1	1	1	3	5	2	3	5	1	2	1	3
35000	-429.324895040457761	-427.774415802518661	-1.550479237939085	0.000097079945187	0.000025615532078	0.263860182740701	0.747714852994083	0	1	3	3	3	3	5	4	5	5	7	7	7	6	6	5	8	5	7	8	8	8	9	8	6	10	9	10	10	8	9	9	10	10	10	10	10	10	9	12	11	10	13	11	11	10	11	9	12	10	11	13	11	14	11	14	13	12	12	12	14	15	15	13	9	12	14	15	14	15	12	14	14	15	15	13	12	13	15	15	18	16	16	18	17	17	16	16	17	18	15	17	18	17	19	17	19	17	20	20	20	20	0	1	2	2	2	1	4	2	5	3	7	5	10	4	10	5	10	4	7	19	25	25	6	12	6	6	17	13	23	5	17	11	7	65	17	17	17	65	4	39	48	7	22	65	33	20	39	11	19	32	65	26	48	66	35	13	53	44	31	36	53	40	67	45	13	33	7	42	59	77	28	57	47	52	54	5	37	29	60	69	88	34	43	76	59	91	79	74	35	72	57	75	82	87	68	87	87	67	89	97	90	46	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	1	2	1	2	1	1	3	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	2	1	1	1	1	4	2	2	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	3	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	5
35500	-378.059293879575250	-376.630202945355165	-1.429090934220107	0.000103600008364	0.000037195345782	0.359028405204888	0.643061023760961	0	2	3	3	2	1	4	4	5	5	5	7	7	6	6	7	9	8	7	7	10	8	8	9	7	9	10	11	9	6	8	8	11	10	10	10	10	8	9	11	11	10	12	11	12	11	10	10	10	9	11	12	10	13	11	12	13	12	13	11	13	13	14	13	11	13	15	14	14	15	13	14	13	16	13	14	14	15	15	16	17	16	15	17	16	16	18	16	16	16	15	18	16	17	18	20	18	19	20	21	20	21	0	1	6	1	1	1	2	4	3	4	4	9	14	9	7	10	16	30	10	10	18	20	30	5	14	14	14	48	12	11	15	10	29	16	23	18	25	30	16	47	13	30	34	50	12	35	18	25	3	10	32	51	9	36	39	38	60	46	52	24	42	10	18	65	29	41	73	56	24	54	34	57	48	29	33	60	75	64	16	61	64	46	71	82	66	63	94	46	34	65	59	55	70	51	48	92	49	79	87	84	86	33	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	1	3	1	1	1	3	3	2	1	1	2	1	2	1	1	1	1	1	3	3	1	1	1	1	1	4	1	2	1	1	3	1	2	1	1	3	1	1	2	1	1	2	1	1	2	2	2	1	4	1	3	3	2	4	3	1	1	2	6
36000	-409.532544907195074	-407.780800561614001	-1.751744345581054	0.000120404610993	0.000022716631240	0.188669113691686	0.660573684472650	1	2	4	3	2	3	3	5	5	5	7	6	7	7	7	7	7	7	6	9	9	7	9	8	7	8	9	9	10	9	8	8	10	11	11	11	11	10	9	11	11	11	13	12	12	10	10	11	11	10	10	12	11	13	10	12	14	12	12	13	12	14	11	12	12	12	13	14	13	15	13	15	14	16	13	15	13	13	15	16	17	15	16	18	16	15	17	15	17	18	18	18	16	17	17	19	18	19	19	21	20	18	0	1	2	2	1	5	2	5	3	4	9	5	8	10	6	5	9	8	6	18	15	3	13	4	10	11	10	1	32	15	17	5	39	28	38	47	13	3	25	23	17	24	46	34	20	24	30	11	26	31	23	46	30	34	16	47	63	9	40	48	35	65	27	26	32	30	42	54	34	78	65	11	53	42	61	41	30	40	14	54	86	78	79	74	40	59	86	60	86	78	95	78	57	80	86	74	54	13	87	70	66	30	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	1	2	1	1	1	1	2	3	1	2	1	3	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	5	2	1	1	2	2	1	5	1	1	2	1	1	3	2	1	1	2	3	1	2	1	1	1	2	2	6	1	2	4	5
36500	-413.866584950486924	-412.211000136457812	-1.655584814029102	0.000085344141955	0.000018624000076	0.218222360078941	0.649012598205785	0	1	2	3	3	3	4	4	6	5	6	6	7	6	5	6	8	7	6	9	8	8	8	9	7	9	10	11	8	8	8	9	8	10	10	11	10	10	10	12	12	11	12	11	12	10	9	11	12	10	11	13	11	13	10	12	14	13	12	14	13	15	15	11	12	13	14	13	13	15	14	11	15	16	13	15	14	15	15	16	16	15	14	17	16	15	17	16	18	18	16	15	17	16	18	18	17	20	19	21	18	21	0	1	1	3	2	2	2	3	7	6	7	8	2	6	4	4	4	15	6	13	18	3	13	29	7	8	21	20	18	7	25	10	9	20	29	21	11	11	11	23	72	18	9	32	29	26	14	20	11	22	31	41	24	45	23	34	27	20	55	49	72	53	56	13	51	27	50	46	29	36	53	35	20	39	8	75	27	37	71	71	63	57	40	66	68	67	92	43	86	94	64	15	63	66	74	78	91	45	91	80	85	71	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	2	2	1	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	2	2	1	3	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	1	1	1	1	2	2	2	1	3	3	4	1	2	3	1	1	1	1	1	2	2	1	1	2	2	1	2	4	1	2	1	2	1	3	2	3	1	4
37000	-391.302923380589846	-389.740821485343702	-1.562101895246163	0.000124590631988	0.000032119338394	0.257798984414026	0.716052855048329	0	2	1	3	3	3	4	4	6	4	7	6	8	6	6	7	9	7	8	10	10	8	9	8	7	7	9	8	8	7	8	10	10	10	11	11	9	10	6	11	11	9	14	11	10	11	10	10	10	10	11	12	10	13	10	13	13	11	13	13	13	14	11	13	12	13	15	12	13	16	15	15	12	16	13	14	13	14	12	16	16	15	15	18	16	15	18	17	17	17	17	19	17	17	17	20	18	19	20	21	20	21	0	3	1	3	2	3	6	5	10	2	4	8	15	6	7	8	19	4	14	17	24	1	15	11	4	6	6	30	15	8	14	17	15	18	31	24	39	29	10	34	24	25	40	48	24	33	31	22	26	24	20	58	18	68	23	40	39	53	21	33	44	24	15	51	49	79	44	20	58	65	54	64	3	35	52	5	41	69	58	86	60	42	77	95	47	75	90	61	74	31	81	45	72	71	43	92	91	41	92	101	91	91	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	3	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	1	2	1	2	2	1	1	5	2	1	5	1	1	1	1	1	2	1	1	3	1	1	2	1	4	1	5	1	1	2	1	1	4	1	1	2	2
37500	-403.479056196015677	-402.038274706306424	-1.440781489709243	0.000165055718042	0.000057050750753	0.345645406472430	0.673337263895061	0	2	4	2	2	3	4	4	5	4	7	7	7	5	6	5	9	8	6	8	9	9	7	7	8	10	10	11	9	8	9	8	9	11	10	9	10	9	9	10	11	10	14	11	12	10	10	11	12	11	11	13	9	12	10	12	13	12	12	11	13	15	15	12	12	13	14	14	13	16	14	14	14	17	13	15	13	13	14	17	16	15	15	17	15	17	18	16	15	17	16	18	17	18	17	19	18	20	21	20	19	21	0	1	5	1	1	2	4	5	1	2	9	9	10	3	10	4	24	14	10	11	3	20	9	6	16	20	10	4	23	12	24	10	1	23	25	23	14	9	13	30	31	30	64	26	55	32	15	27	26	17	11	12	11	35	20	38	20	35	37	30	45	66	72	40	55	44	34	47	44	85	65	18	36	50	37	65	48	20	59	79	89	42	79	82	57	62	86	75	66	25	46	36	83	79	89	67	57	75	89	92	95	53	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	4	1	1	1	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	4	2	3	2	3	1	1	1	2	1	1	1	1	1	1	1	4	3	3	1	3	1	3	2	3	2	1	1	4
38000	-379.116375332387122	-377.611056971497476	-1.505318360889659	0.000041185858039	0.000045949687033	1.115666620062175	0.594143633838468	0	1	3	1	2	4	3	4	6	5	8	7	8	7	7	6	9	5	6	6	9	8	8	8	8	8	10	10	9	8	7	9	10	10	9	10	9	10	8	10	12	10	14	12	11	12	10	10	12	10	11	12	8	12	11	13	13	13	12	14	13	14	15	12	13	13	15	13	13	16	13	14	15	17	15	15	12	13	14	16	16	15	15	15	14	16	17	16	17	17	17	16	17	17	18	19	18	18	20	21	21	20	0	1	4	1	1	3	1	3	3	4	20	3	20	8	7	8	39	7	10	8	39	20	10	15	19	19	6	11	25	19	10	31	11	16	13	13	1	26	6	18	50	25	4	50	47	32	14	23	33	39	21	17	5	42	29	30	34	28	55	46	28	61	32	31	59	52	58	42	14	37	42	52	33	25	28	13	22	29	41	69	85	11	17	61	54	56	67	43	57	83	63	35	70	82	82	91	63	88	73	84	90	42	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	3	1	1	4	1	1	2	1	1	6	1	1	1	2	1	1	1	1	1	3	1	1	2	2	2	1	1	2	1	3	2	1	1	2	1	4	3	2	1	2	3	2	3	2	2	1	1	1	3	3	1	2	2	1	1	3	1	2	3	1	1	1	1	1	1	2	3	2	4
38500	-431.987799251044123	-430.462007566004445	-1.525791685039698	0.000080040334534	0.000022243465319	0.277903202782895	0.700326462448737	0	1	3	2	2	4	4	5	4	5	7	5	7	7	6	6	7	6	8	10	10	8	8	9	7	9	10	9	6	8	8	10	11	10	11	11	11	9	8	12	10	11	14	12	12	11	9	11	11	10	10	12	12	11	10	13	13	13	12	13	14	13	15	9	12	13	13	14	13	15	15	14	13	16	12	13	12	13	15	17	17	16	16	18	16	17	17	15	16	18	17	18	17	16	18	18	19	20	20	21	21	21	0	1	2	2	2	4	5	6	4	6	12	5	6	8	7	6	10	8	5	23	38	29	5	17	15	18	9	4	6	16	10	39	51	23	55	55	23	13	9	47	11	27	38	55	50	64	22	27	19	30	23	35	41	64	28	17	46	33	50	25	53	6	76	39	19	50	42	78	35	69	43	30	13	6	21	15	41	48	56	88	63	57	60	63	45	76	94	53	61	83	68	91	83	43	86	74	43	74	95	98	95	65	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	2	3	1	1	1	3	4	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	5	1	1	1	1	1	1	1	1	1	2	2	7	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	1	3	3	1	1	2	5
39000	-423.166353000867730	-421.805401327420100	-1.360951673447622	0.000091818374371	0.000053337740325	0.580904864529874	0.630746446669450	-1	1	4	2	2	4	5	5	6	5	6	7	7	6	7	4	8	7	7	9	9	8	8	8	7	10	9	10	10	9	8	9	10	10	10	11	8	9	9	10	12	11	11	10	10	12	10	9	11	10	10	12	11	12	12	13	12	12	12	13	14	13	14	12	12	13	15	14	14	15	14	14	14	16	13	12	13	14	14	17	17	15	16	18	15	16	15	16	17	17	18	16	16	17	18	18	16	19	20	21	20	22	0	1	5	2	1	4	5	5	3	5	3	4	8	6	11	4	16	6	8	12	18	15	15	11	6	6	9	10	37	25	12	14	38	37	27	30	10	17	19	21	32	28	35	30	17	50	37	9	24	21	24	40	16	40	40	11	33	51	32	36	37	1	58	7	45	36	66	56	39	52	52	75	75	66	47	15	41	51	29	71	66	45	54	62	58	61	58	54	68	65	69	71	61	68	89	85	30	92	83	99	33	18	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	4	2	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	3	5	1	4	1	2	1	1	3	1	1	1	1	2	1	1	1	3	2	2	3	4	2	3	1	1	1	2	2	2	2	1	1	1	1	2	3	1	2	1	6	8
39500	-391.989271353743050	-390.627825590860368	-1.361445762882658	0.000111824986435	0.000060985916704	0.545369319043356	0.684501895704410	0	2	4	3	2	3	5	5	5	4	8	6	7	7	7	6	7	8	8	9	9	7	8	8	6	9	9	10	8	9	7	9	11	10	10	11	10	9	9	10	10	10	14	11	11	12	10	9	11	9	10	11	12	14	11	12	13	12	11	12	13	13	15	11	12	13	14	14	13	16	15	13	15	16	15	13	13	14	16	15	15	15	15	17	14	14	18	14	16	17	17	16	17	16	18	19	18	19	20	21	20	22	0	1	2	1	1	5	6	1	5	5	7	10	4	10	10	9	16	9	25	6	22	10	5	15	3	13	8	24	10	3	3	9	38	31	19	26	24	8	25	25	26	20	42	47	22	55	22	23	40	9	23	34	47	52	32	34	59	36	34	24	46	14	29	32	18	32	33	46	21	43	59	24	24	72	54	38	59	46	73	64	58	66	30	71	14	76	67	37	67	45	73	61	83	78	73	61	93	93	96	81	98	40	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	2	2	2	2	1	2	1	2	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	3	2	1	2	2	1	1	2	1	2	3	3	2	1	2	1	1	1	2	1	1	3	1	2	1	1	2	2	4	1	1	1	1	1	2	1	1	1	3	1	7
40000	-420.041337851662036	-418.600707855013638	-1.440629996648416	0.000099768861634	0.000034500991090	0.345809208657655	0.694371927213424	0	1	4	2	3	3	2	5	4	5	7	5	6	6	7	6	9	7	7	10	10	7	8	8	7	9	10	11	9	7	9	9	11	10	10	9	9	9	8	9	12	11	13	11	10	12	10	10	11	10	11	12	12	13	12	12	13	11	12	14	11	13	13	12	13	14	15	14	13	15	13	15	15	17	15	14	13	14	15	16	18	14	16	15	17	17	16	16	16	15	18	19	18	17	18	18	17	17	20	21	20	18	0	1	1	2	7	2	1	4	2	7	12	2	8	10	10	3	11	3	8	30	31	3	14	16	8	3	30	13	18	8	19	14	31	37	23	19	11	11	14	15	38	40	20	13	22	34	24	19	22	14	23	20	21	32	33	61	36	17	50	65	31	36	61	40	29	52	69	41	11	59	49	26	62	59	59	53	28	53	43	67	74	36	59	56	30	77	69	69	44	55	83	55	89	79	88	84	72	48	96	91	81	77	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	3	1	1	1	2	1	1	2	1	1	1	1	3	1	2	2	1	1	1	4	1	1	2	1	2	2	1	1	1	1	1	1	2	2	2	4	3	1	1	2	1	1	3	1	1	1	2	1	2	1	1	1	2
40500	-397.033224764854253	-395.668520850795289	-1.364703914058955	0.000095347668328	0.000048668514391	0.510432140024037	0.645365304022543	1	2	4	3	2	3	4	5	6	4	6	5	6	6	6	7	9	7	6	10	8	7	8	7	8	9	11	9	8	8	8	8	10	11	10	10	10	9	10	10	11	10	13	12	11	12	10	10	11	10	11	12	10	14	9	13	12	13	11	13	13	14	14	13	13	13	15	15	13	15	14	15	14	15	13	14	12	12	15	17	17	15	15	17	16	16	17	16	18	17	17	18	17	16	19	18	17	19	20	20	19	22	0	1	2	1	1	1	4	4	8	1	4	1	5	7	4	14	23	9	12	9	11	6	12	12	11	1	21	15	18	13	1	8	12	47	29	30	18	12	31	55	26	28	9	40	38	35	26	15	10	9	55	42	16	58	18	6	40	57	42	52	32	15	52	36	45	50	56	58	22	44	41	22	51	36	52	50	31	37	61	54	59	64	63	70	6	64	53	62	41	51	75	84	72	83	84	82	76	1	96	88	93	95	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	5	2	1	1	1	4	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	2	1	1	1	1	1	4	1	1	1	1	2	4	1	1	1	1	1	2	4	1	2	3	2	2	1	2	2	2	1	2	2	1	1	1	4	2	4	1	4	3	2	1	1	1	1	1	1	7	1	2	1	1
41000	-434.203759409113388	-432.838150298195842	-1.365609110917555	0.000092192158705	0.000046487991709	0.504251037857348	0.679332476651124	0	1	4	2	3	3	3	5	5	5	8	6	7	6	6	5	9	7	7	10	10	8	8	9	7	7	11	10	9	7	8	10	10	11	11	10	11	9	9	10	12	10	13	11	12	11	10	9	12	10	11	12	10	13	12	13	12	12	13	12	14	15	15	13	13	13	14	14	13	16	14	12	13	16	14	14	12	14	15	16	16	15	15	15	16	17	18	15	17	18	15	18	17	17	19	18	18	20	20	21	21	19	0	1	7	1	4	2	2	7	5	6	25	1	12	6	7	4	9	9	9	39	23	9	6	3	6	2	12	48	31	9	8	26	13	20	25	30	36	15	30	31	28	25	24	25	36	31	23	11	29	48	48	32	22	40	36	19	50	50	23	50	60	57	46	44	57	77	54	43	14	69	45	7	26	19	77	51	28	46	43	76	69	31	43	59	45	83	70	59	83	63	43	80	91	88	27	80	43	86	84	35	74	42	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	2	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	3	3	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	2	1	1	1	1	1	3	2	2	3	2	4	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	3	3	2	4
