step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31
73500	-165.007317457895169	-163.387014300040590	-1.620303157854571	0.000079261536049	0.000018352805975	0.231547442684192	0.754444163556669	1	1	2	3	4	4	2	5	3	5	4	5	6	7	9	8	9	12	10	13	10	11	15	14	16	17	15	16	19	20	23	0	0	2	1	7	7	2	5	3	1	1	3	8	12	14	13	8	15	17	13	14	17	20	0	24	24	24	24	27	26	30	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	1	2	2	1
74000	-184.424302603098397	-182.780249151207897	-1.644053451890513	0.000125807698971	0.000027979571863	0.222399519993564	0.604109055679192	0	0	2	4	3	5	3	4	2	5	7	3	6	7	7	8	9	10	10	13	10	13	13	15	17	17	16	17	19	19	23	0	0	2	1	2	3	2	3	2	1	10	9	12	12	12	9	5	14	16	6	14	19	9	0	24	24	24	24	27	25	29	1	1	1	2	2	2	1	1	1	2	1	1	1	2	2	3	3	1	1	4	1	2	4	1	1	2	1	1	2	1	2
74500	-162.358249371850349	-160.131632085985331	-2.226617285865019	0.000115053480966	0.000012654750962	0.109990161578149	0.695631638217752	0	1	3	2	4	4	3	5	4	4	5	6	6	7	9	9	8	11	10	11	11	11	13	15	16	17	16	16	20	19	21	0	0	2	1	7	2	2	3	3	4	10	8	8	5	14	8	7	15	17	6	12	16	6	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	3	2	1	2	1	1	1	1	1	2	1	1
75000	-156.959163510512468	-155.197593636245671	-1.761569874266806	0.000134039196274	0.000024942362433	0.186082602153737	0.785805297775863	0	0	2	3	3	4	3	4	4	5	5	6	6	8	8	8	8	10	10	12	11	11	14	15	17	17	17	16	18	19	21	0	0	2	1	2	7	2	3	3	1	1	3	8	12	12	13	8	15	14	6	12	16	20	0	24	24	24	24	28	25	30	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	4	2	1	1	1	1	2	2	1	1	1	1
75500	-162.184774215350956	-160.093120341685079	-2.091653873665885	0.000128652929659	0.000016173719248	0.125715903173557	0.805641334223943	1	1	2	3	3	5	4	4	4	4	6	6	7	8	8	8	9	11	11	14	11	10	15	13	17	17	16	17	19	19	22	0	0	2	1	2	7	2	3	3	4	10	8	8	12	13	8	13	15	17	12	14	16	20	0	27	24	24	24	28	25	30	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	4	1	1	1	1	1	2	2	2	1	1	1
76000	-159.483265812973059	-157.985691980212863	-1.497573832760198	0.000070799317665	0.000020981765341	0.296355473936843	0.729986922121747	1	1	2	3	3	5	4	4	3	6	5	6	6	7	8	9	9	10	10	13	11	12	15	14	16	16	16	16	19	19	22	0	0	2	1	2	2	2	3	3	1	1	8	8	12	12	13	8	15	8	19	7	21	20	0	24	24	24	24	27	25	30	1	1	1	1	1	3	1	1	1	3	1	1	1	1	2	2	2	1	4	2	3	1	1	1	1	1	1	1	2	2	2
76500	-136.910661745037970	-135.354888163923107	-1.555773581114864	0.000078966570300	0.000020614958677	0.261059314074110	0.920137165183264	0	1	3	2	3	4	3	4	4	5	7	6	6	8	8	8	8	11	9	12	10	12	15	15	17	17	17	17	20	19	21	0	0	2	1	2	2	2	3	3	4	10	8	8	12	12	13	13	15	13	6	14	21	20	0	24	24	24	24	27	25	30	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
77000	-163.310970231112236	-161.858900978638133	-1.452069252474101	0.000078290530706	0.000026153001755	0.334050638296489	0.597611855804162	1	0	2	3	4	5	3	5	3	6	7	6	6	8	8	8	8	12	11	12	11	11	15	13	16	17	16	15	20	20	22	0	0	2	1	7	7	2	3	3	1	1	8	8	12	12	7	8	15	17	6	12	16	20	0	24	24	24	24	27	25	30	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	2	1	2	2	4	2	1	1	1	1	2	2	1	2	1	1
77500	-147.639992268871509	-145.749382941110639	-1.890609327760863	0.000093895471389	0.000014775920587	0.157365636156026	0.787139071669490	1	1	2	3	2	5	4	4	4	5	6	5	6	8	7	8	9	12	11	12	11	12	14	15	17	17	16	17	19	19	23	0	0	2	1	2	7	2	3	3	1	4	7	8	12	12	13	8	15	13	6	14	16	20	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	3	2	3	1	2	1	1	1	1	1	1	2	1	2
78000	-187.420527545041324	-185.968369977581716	-1.452157567459599	0.000092883508214	0.000031019779657	0.333964341501952	0.610657160986760	0	1	2	2	4	5	3	4	4	4	4	5	7	8	8	8	9	12	11	13	10	10	15	13	15	18	15	16	19	20	23	0	0	2	1	2	7	2	3	3	1	1	8	8	12	12	9	7	21	16	6	12	13	19	0	24	27	24	24	27	26	30	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	3	4	1	1	4	2	1	1	1	1	2	1	2	2	1	2
78500	-162.712765846495387	-160.993795674375548	-1.718970172119848	0.000084594963675	0.000016734307839	0.197816833440855	0.700371326188741	1	0	1	3	2	5	3	4	3	6	6	5	6	7	9	9	9	12	10	13	9	12	14	14	16	16	16	16	19	19	22	0	0	2	1	2	2	3	5	3	1	1	7	8	12	14	8	8	15	17	21	12	16	20	0	24	24	24	24	27	25	30	1	1	1	2	2	2	1	1	1	2	3	1	2	1	1	2	2	2	1	2	2	2	1	1	1	1	1	1	2	1	2
79000	-173.421067510553456	-171.840534336925998	-1.580533173627469	0.000127587353219	0.000031744152291	0.248803282538042	0.624865037993482	0	1	3	3	3	5	4	4	4	5	5	6	7	7	8	8	10	11	9	12	11	13	14	14	17	16	17	16	20	19	22	0	0	2	1	2	7	5	3	3	1	1	8	8	7	12	2	7	15	8	7	12	16	6	0	24	24	24	24	27	25	30	1	1	1	2	1	1	1	1	1	3	2	1	1	2	1	4	3	2	2	4	2	2	5	1	2	1	1	1	2	1	1
79500	-162.583433117901905	-159.862875671331693	-2.720557446570208	0.000120664264703	0.000008750994662	0.072523498843842	0.535990194882961	0	1	2	3	2	4	2	4	3	5	6	5	6	7	8	8	9	11	9	12	12	11	14	13	15	17	15	17	19	19	22	0	0	2	1	2	7	2	3	3	1	1	8	8	12	12	8	13	15	13	17	12	16	6	0	24	24	24	27	28	25	30	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	2	4	2	6	1	1	2	1	1	1	2	2
80000	-161.828454413792656	-160.161098505846212	-1.667355907946448	0.000112661678023	0.000024123159088	0.214120360276531	0.656467696532160	0	0	2	2	2	4	2	4	4	6	5	6	6	7	8	8	10	11	10	12	11	12	14	14	16	18	16	16	19	18	23	0	0	2	1	2	7	2	3	3	1	1	8	8	12	12	13	8	15	13	16	3	19	20	0	24	24	24	24	24	25	30	1	1	1	1	1	1	1	1	1	4	3	1	1	1	1	1	3	2	2	2	4	1	1	1	1	3	1	1	2	1	3
80500	-155.393995568655072	-153.779966428814816	-1.614029139840248	0.000065638832708	0.000015365892979	0.234097596571838	0.638435947662941	0	0	2	2	3	5	3	4	4	5	6	5	6	7	8	7	8	11	10	12	12	12	14	15	17	18	16	17	19	20	23	0	0	2	1	2	7	2	7	3	1	4	8	8	12	13	8	13	15	13	6	12	16	20	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	3	3	3	2	1	1	1	1	1	1	2	1	2
81000	-156.612669492716890	-155.062688667158227	-1.549980825558669	0.000073662766015	0.000019456356019	0.264127415678392	0.694375612213971	0	1	2	2	3	5	2	5	3	5	5	4	7	7	8	8	10	10	11	13	11	12	15	13	17	16	16	16	19	20	22	0	0	2	1	7	7	2	3	3	4	4	3	8	12	12	13	13	15	13	17	14	16	20	0	26	24	24	24	27	25	30	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	2	1	2	2	2	2	1	1	1	2	1	2	2	1	1
81500	-159.383968341273913	-157.906097056917105	-1.477871284356814	0.000088814977575	0.000027640571767	0.311215208536395	0.703772063885241	1	0	2	3	3	5	3	4	3	5	5	6	6	8	7	8	9	11	10	13	11	11	15	14	17	16	17	17	19	19	22	0	0	2	1	2	7	2	3	3	1	4	8	8	12	12	13	13	15	17	21	12	8	20	0	26	24	24	24	27	25	30	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	2	2	1	1	2	3	1	1	1	2	1	2	1	1	1
82000	-158.793751998479252	-156.179129803896870	-2.614622194582391	0.000109094400290	0.000008587399464	0.078715309324828	0.689212327534316	1	1	3	3	3	4	3	4	4	4	7	5	5	7	8	7	9	11	11	13	11	12	15	13	15	17	16	17	19	19	21	0	0	2	1	2	7	2	3	3	1	4	3	3	12	12	13	8	15	13	21	12	17	20	0	24	27	24	24	27	25	30	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	3	1	2	2	1	1	2	1	1	2	2	2	1
82500	-156.234319451390860	-154.278944591921430	-1.955374859469440	0.000065170797283	0.000009501469610	0.145793361536354	0.743333161205981	0	1	2	2	3	3	3	4	4	5	6	6	6	8	7	8	9	12	11	13	12	12	14	14	16	17	16	16	19	19	22	0	0	2	1	2	2	2	3	3	4	1	8	8	12	12	8	8	15	8	19	12	17	20	0	24	24	24	24	27	25	25	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	2	4	1	2	1	1	1	1	2	1	1	2	2	3
83000	-158.919995804364362	-157.365809841302479	-1.554185963061894	0.000085478165617	0.000022386051938	0.261892048994276	0.754911852351908	-1	0	2	3	2	4	2	5	4	5	6	6	6	7	8	8	9	10	10	12	11	12	14	14	16	18	17	16	19	19	22	0	0	2	1	2	7	2	3	3	4	1	3	3	12	12	13	13	15	13	17	12	19	20	0	24	24	24	24	27	25	30	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	2	2
83500	-165.505398906072628	-164.119557198483704	-1.385841707588926	0.000100386307071	0.000043248542249	0.430821130005067	0.646394696072701	1	0	2	4	3	4	2	4	4	4	6	5	6	7	8	8	9	11	11	12	11	11	14	14	17	18	16	16	20	18	22	0	0	2	1	2	7	2	7	3	1	10	8	8	12	12	13	9	15	13	17	14	17	20	0	27	24	24	24	27	25	24	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	3	2	2	1	2	1	1	1	1	2	1	1	2	1	3
84000	-167.415809068099122	-166.005438595483156	-1.410370472615972	0.000084696694983	0.000032561180134	0.384444518654666	0.666365754492143	1	0	2	3	4	5	2	4	3	3	5	5	6	8	8	8	10	10	10	13	12	12	14	15	17	18	16	17	20	19	21	0	0	2	1	3	7	2	3	3	1	1	8	8	13	13	13	13	15	16	6	12	16	6	0	24	24	24	24	28	25	30	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	3	1	1	5	3	2	3	1	1	1	1	2	2	1	1
84500	-153.902668201351219	-152.407410961709616	-1.495257239641599	0.000118108623089	0.000035197322696	0.298008068974230	0.747015255008100	1	1	2	3	4	4	4	4	4	5	6	6	6	8	8	8	10	10	10	12	10	11	15	15	17	18	17	16	19	19	21	0	0	2	1	2	2	2	3	3	1	1	7	8	12	12	8	9	15	16	6	12	21	17	0	24	24	24	24	27	25	30	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	3	1	1	4	2	1	2	1	1	2	1	1	1	1	1
85000	-155.896057983151991	-154.204769052324309	-1.691288930827694	0.000098437510575	0.000020301899545	0.206241497030670	0.873114995853545	0	1	2	2	3	5	3	5	4	4	6	6	4	6	9	6	9	11	9	13	11	12	15	15	17	16	17	17	19	20	22	0	0	2	1	2	2	2	13	3	4	4	13	3	8	12	8	8	15	16	6	12	17	20	0	26	24	24	24	24	25	30	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	2	1	2	2	1
85500	-157.675759856651098	-155.701667296490996	-1.974092560160098	0.000120771586221	0.000017236788480	0.142722216539202	0.759675729902226	0	1	2	3	2	5	3	4	3	4	5	6	5	8	8	9	9	11	10	13	11	13	14	15	17	18	16	17	20	19	21	0	0	2	1	2	7	2	3	3	1	1	8	8	12	12	13	8	15	8	6	14	16	16	0	27	27	24	24	27	25	30	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	2	2	3	1	1	2	1	1	1	1	1	2	1	1
86000	-164.828575013831852	-163.186394448838570	-1.642180564993286	0.000089603548446	0.000019989973096	0.223093543085303	0.726264666620152	0	0	2	4	4	5	1	4	3	5	6	6	6	7	8	8	8	11	10	13	11	10	15	14	16	16	16	17	19	18	21	0	0	7	1	2	7	2	3	3	1	4	8	8	12	14	13	8	15	8	6	12	16	20	0	24	24	24	26	26	25	30	1	1	1	2	2	2	1	2	1	2	1	1	1	1	1	1	2	1	2	3	2	1	2	1	1	1	2	1	1	1	2
86500	-152.830264610027740	-151.301564416914118	-1.528700193113623	0.000081535644983	0.000022516669978	0.276157378559480	0.748855338455577	-1	1	2	4	3	3	3	4	4	5	5	6	6	7	8	7	9	10	11	13	11	12	14	14	17	17	16	15	19	19	21	0	0	2	1	2	2	2	3	3	1	1	8	8	12	12	13	8	15	17	17	12	16	20	0	24	24	24	24	27	26	30	1	1	1	2	1	1	1	1	1	2	3	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	1	2	1	1
87000	-169.452994110025969	-168.062342786443935	-1.390651323582037	0.000069003710233	0.000053352597101	0.773184469652051	0.546521580245319	1	0	2	2	2	5	3	4	3	4	3	5	5	7	8	8	9	11	8	13	11	12	14	15	16	18	16	16	19	18	22	0	0	2	1	2	7	2	3	3	4	1	8	2	12	13	8	3	17	8	17	14	13	20	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	2	3	1	2	2	3	3	1	1	1	2	1	1	2	1	2
87500	-147.684127132246516	-146.261271027816093	-1.422856104430412	0.000078121782742	0.000028660310265	0.366867079312469	0.739796321060436	1	1	2	3	2	3	4	3	4	5	6	5	6	7	9	8	9	12	10	13	11	12	15	14	16	18	16	15	19	19	21	0	0	2	1	2	2	2	3	3	4	1	8	8	12	12	13	14	15	13	6	17	16	20	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	2	4	1	2	1	1	1	2	1	1	2	1	1
88000	-155.917159261801686	-154.057156431904389	-1.860002829897310	0.000061149478387	0.000009992735015	0.163414885597640	0.735956342155153	1	1	2	4	4	5	3	3	4	6	5	5	6	7	9	9	9	11	8	11	10	12	13	14	17	17	16	15	19	19	22	0	0	2	1	2	2	2	3	3	11	1	8	8	12	12	13	13	15	8	6	12	16	20	0	24	24	24	24	27	25	30	1	1	1	2	1	2	1	1	1	1	2	1	2	1	2	2	1	1	2	3	2	1	1	1	1	1	1	1	2	1	2
88500	-169.953067394519394	-168.587310432721722	-1.365756961797678	0.000091490013670	0.000046047451263	0.503305764379596	0.691931161812032	1	0	2	3	4	3	3	4	4	5	7	6	6	7	8	8	9	11	10	13	11	12	14	13	16	15	16	16	20	19	22	0	0	2	1	7	2	2	3	3	4	1	8	8	13	13	13	16	15	13	17	12	16	20	0	26	24	24	24	24	25	30	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	3	2	1	1	1	1	1	1	2	4	2	1
89000	-159.433070552086633	-157.600688792877662	-1.832381759208962	0.000098827614859	0.000016725939686	0.169243583479062	0.703930607324560	-1	1	2	3	3	5	3	4	3	5	5	6	6	8	9	8	8	11	9	12	11	12	15	13	17	16	16	16	18	18	23	0	0	2	1	2	7	2	3	3	4	1	9	8	12	12	13	13	15	17	6	12	17	20	0	27	24	24	24	28	25	30	1	1	1	2	2	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	2	1	1	2
89500	-163.105946228512494	-161.125554898486570	-1.980391330025914	0.000096408005733	0.000013662338107	0.141713730128920	0.740176895634154	-1	1	2	2	3	5	3	4	4	4	5	5	5	8	7	8	8	10	9	12	11	11	14	14	16	17	16	16	20	18	22	0	0	2	1	2	2	2	3	3	1	4	8	8	12	12	13	8	15	8	6	14	16	20	0	24	24	24	24	27	25	25	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	2	3	4	1	2	1	1	2	2	1	1	2	1	3
90000	-174.346447244959592	-172.981661046241328	-1.364786198718256	0.000067508482138	0.000034418457499	0.509839007020783	0.637164884703260	0	-1	1	4	3	4	3	5	3	4	7	6	5	7	8	9	10	11	11	12	10	12	15	14	16	17	17	16	19	19	22	0	0	2	1	2	7	2	2	3	1	1	13	7	13	12	13	7	15	8	6	12	17	20	0	24	24	24	24	27	25	30	1	1	2	2	1	1	2	3	1	2	3	1	1	1	1	2	3	2	2	4	2	1	2	1	1	2	2	1	1	2	1
90500	-155.249884493373457	-153.662112703926226	-1.587771789447240	0.000079957777242	0.000019626222389	0.245457328436401	0.774699613384315	0	1	2	3	3	4	3	4	4	5	7	5	5	7	8	8	9	11	9	11	9	11	13	14	16	18	17	16	19	18	21	0	0	2	1	2	2	2	3	3	1	10	8	8	12	12	13	13	15	3	6	12	19	20	0	24	28	24	24	24	25	30	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	1	3	4	2	1	1	1	1	1	1	1	3	1	2
91000	-162.095507499541441	-160.139787584352604	-1.955719915188839	0.000094116029730	0.000013716066781	0.145735713891766	0.641251012201552	0	0	2	3	2	5	3	4	4	5	6	6	6	7	8	7	8	12	11	11	10	12	13	14	16	17	16	16	19	19	21	0	0	2	1	2	7	2	3	3	4	4	7	8	12	13	7	8	15	17	6	12	16	20	0	24	24	24	24	27	25	30	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	2	2	2	2	2	2	2	2	1	1	2	2	1	2	1	1
91500	-163.522875527234675	-161.643840894367656	-1.879034632867021	0.000113559262874	0.000018124689186	0.159605555088212	0.684705549007202	-2	0	2	2	3	5	2	4	2	5	6	5	6	7	7	8	7	11	10	14	10	12	14	14	16	17	16	16	19	19	22	0	0	2	1	7	2	2	3	2	4	10	8	8	12	12	3	13	15	13	6	15	17	6	0	24	24	24	24	26	26	30	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	5	1	2	3	1	1	2	2	1	1	1	1
92000	-168.384545570202846	-166.890621840409949	-1.493923729792891	0.000075981112643	0.000022716075966	0.298970035788475	0.696981531404316	0	0	3	3	4	5	3	4	4	6	5	5	6	7	8	8	9	11	9	12	10	11	14	15	17	16	17	17	20	20	21	0	0	2	1	7	7	2	3	3	1	4	8	8	12	13	13	13	15	9	6	13	16	6	0	26	24	26	26	27	25	30	1	1	2	2	1	1	1	1	1	3	1	1	1	1	1	1	2	2	2	4	2	2	3	1	1	1	1	1	2	2	1
92500	-166.168713085621590	-164.430365002399867	-1.738348083221730	0.000090161931570	0.000017338857450	0.192307963552570	0.671207302810522	1	1	2	3	2	5	3	4	4	5	4	6	6	7	9	9	10	11	11	11	10	12	15	13	16	17	16	16	17	20	22	0	0	2	1	2	7	5	3	3	4	1	8	9	7	13	13	13	15	16	6	12	17	20	0	24	24	24	24	28	25	30	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	3	2	1	2	1	2	2	2	2	1	2	1
93000	-165.495296310245408	-163.667513874289256	-1.827782435956157	0.000096126225852	0.000016365581743	0.170250954905174	0.693712263021858	0	1	2	3	4	4	3	4	4	4	5	6	5	7	9	9	8	12	11	14	11	11	15	14	16	17	16	16	19	19	22	0	0	2	1	2	2	2	3	3	1	1	8	8	12	12	13	13	21	17	6	12	16	7	0	24	24	24	24	26	25	30	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	5	2	2	4	1	1	2	1	1	1	1	2
93500	-152.269143274635724	-150.690412927509527	-1.578730347126190	0.000104506194481	0.000026090213036	0.249652311669456	0.858180349292204	1	1	3	3	2	4	2	4	4	4	4	6	6	8	8	8	8	11	10	12	11	11	14	15	17	18	16	17	19	19	21	0	0	2	1	2	2	2	3	3	1	1	8	8	12	12	13	13	15	17	6	15	16	20	0	24	24	24	24	27	25	30	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	2	1	1	1
94000	-171.657773773260828	-170.167354520870276	-1.490419252390546	0.000095338471671	0.000028748017919	0.301536383107877	0.641285136450656	1	-1	3	3	3	4	2	5	4	4	6	6	6	7	9	8	10	10	10	12	10	12	14	14	17	16	17	16	19	19	22	0	0	2	1	7	7	2	3	7	1	1	3	8	8	12	3	9	15	13	17	12	16	20	0	26	24	24	24	25	25	30	1	1	2	2	1	1	2	1	1	2	4	1	1	1	2	3	3	1	2	1	2	2	2	1	1	2	2	1	1	1	2
94500	-161.974796232468549	-160.176915895669339	-1.797880336799204	0.000077523954218	0.000013727798589	0.177078152524783	0.681092325513362	0	0	2	3	3	4	2	4	4	5	7	5	7	7	7	8	9	12	11	13	9	13	15	13	17	17	16	16	19	19	22	0	0	2	1	2	2	2	3	3	1	1	8	8	12	12	13	3	15	17	17	12	16	20	0	24	24	24	24	27	25	30	1	1	1	2	1	2	1	1	1	2	3	1	2	1	2	1	3	2	1	2	2	2	1	1	2	2	2	2	2	1	2
95000	-165.549026137366582	-164.170658894620857	-1.378367242745714	0.000069857486472	0.000031496262237	0.450864521862913	0.693326390952707	0	1	2	3	3	2	3	4	4	4	7	6	6	8	8	8	8	11	11	13	12	13	14	15	16	18	17	16	19	18	22	0	0	2	1	2	2	2	3	3	1	4	8	8	12	12	13	8	15	17	6	17	18	20	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	2	3	1	2	1	1	1	2	2	1	6	2	1	1	1	1	2	1	1	1	1	1
95500	-150.596362207859045	-149.226659173674307	-1.369703034184746	0.000075673989553	0.000036504520450	0.482391911212520	0.779844227232061	0	1	2	3	3	4	4	4	3	5	7	6	6	7	8	8	9	11	10	13	11	11	14	14	16	18	16	15	20	18	21	0	0	2	1	2	2	2	3	3	1	4	8	3	12	13	5	16	15	16	21	12	17	20	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1
96000	-172.847921942340434	-170.539146348613031	-2.308775593727411	0.000138861346322	0.000014151714208	0.101912552216986	0.556660955096868	0	1	2	3	3	4	4	4	3	6	6	5	6	7	8	9	9	11	10	13	9	11	14	14	16	17	16	16	18	19	23	0	0	2	1	2	3	2	3	3	1	1	5	9	7	12	8	14	15	12	6	15	16	7	0	24	24	24	24	27	25	25	1	1	1	1	2	1	2	1	1	2	3	1	1	2	2	3	1	1	2	5	1	1	3	1	1	1	1	1	1	2	4
96500	-165.902482419893715	-163.634129652989714	-2.268352766904010	0.000133854735626	0.000014157036243	0.105764179182835	0.782516752856558	0	1	2	2	3	5	3	5	4	6	6	6	7	7	9	8	10	11	10	13	10	12	15	15	16	16	16	16	17	20	22	0	0	2	1	2	7	2	5	3	1	4	8	5	12	12	8	8	15	13	6	14	13	13	0	24	24	24	24	27	25	30	1	1	1	1	1	2	1	1	1	3	2	1	2	1	1	2	2	1	1	3	1	1	4	1	1	1	1	1	1	2	1
97000	-174.654749440256069	-173.117620481332125	-1.537128958923933	0.000126446923029	0.000034297675322	0.271241675959637	0.575155416640941	1	1	2	3	3	4	3	4	3	5	7	6	6	5	8	8	10	11	11	13	11	13	13	14	16	17	16	16	19	17	22	0	0	2	1	2	2	2	3	3	1	10	14	8	8	12	13	9	12	8	6	12	21	19	0	24	24	24	24	26	25	30	1	1	1	2	1	2	1	1	1	2	1	1	1	1	2	1	4	2	2	4	2	1	1	1	2	2	2	1	1	1	3
97500	-156.346668471168670	-154.722963453228203	-1.623705017940456	0.000111307473111	0.000025621765634	0.230189087197001	0.542253431110260	1	1	2	3	4	3	3	5	4	5	6	4	7	6	9	8	9	11	9	13	12	12	14	15	16	17	16	16	20	19	23	0	0	2	1	2	2	2	3	3	1	4	3	8	12	14	8	8	15	8	6	12	17	21	0	24	24	24	24	24	25	30	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	2	4	4	2	1	1	1	1	1	1	2	2	2
98000	-160.253087567762861	-158.544420874335827	-1.708666693427029	0.000104347426733	0.000020960529703	0.200872511754889	0.702983020233747	0	1	2	2	4	3	3	4	3	5	6	5	6	7	8	8	9	12	10	12	10	12	14	15	17	17	17	16	20	19	21	0	0	2	1	7	2	2	3	3	1	4	8	8	12	12	13	8	15	13	6	12	19	17	0	24	24	24	24	27	25	30	1	1	1	1	1	1	1	1	1	3	2	1	2	2	2	1	3	2	2	3	1	1	2	1	1	2	1	1	2	1	1
98500	-167.598827022863674	-165.853642334386961	-1.745184688476700	0.000091916135315	0.000017503986388	0.190434316322011	0.754169520107870	-1	0	2	4	4	5	2	4	3	3	6	5	6	7	7	9	8	12	10	14	10	13	12	14	16	18	16	16	19	19	22	0	0	2	1	2	5	2	3	3	1	1	8	8	12	5	17	9	15	17	23	12	16	6	0	24	24	24	24	27	25	30	1	1	1	2	3	1	1	1	1	2	3	1	1	1	1	1	3	2	1	1	2	2	4	1	1	2	1	1	1	1	2
99000	-162.771467826629220	-161.032557119146873	-1.738910707482354	0.000107640381655	0.000020683361611	0.192152436599569	0.748039591829430	0	1	2	3	3	4	3	4	3	4	6	5	7	7	7	8	9	12	10	13	11	12	15	14	16	18	17	16	20	17	23	0	0	2	1	2	2	2	3	3	1	4	8	8	12	12	8	13	15	17	21	12	16	20	0	24	24	24	24	27	25	30	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	2	1	1	2	2	2	1	1	2	2	1	2	1	2
99500	-162.309835529125223	-160.919149410242454	-1.390686118882778	0.000084590727706	0.000035512481534	0.419815297698728	0.856217460826901	-1	1	2	3	3	5	2	4	4	3	5	6	6	7	9	8	9	12	10	11	11	11	12	15	16	17	16	16	20	19	22	0	0	2	1	7	7	2	3	3	1	4	8	8	8	14	13	13	21	17	6	12	17	17	0	24	24	24	24	27	25	30	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1
