step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
21500	-396.296924216926755	-405.347767597378095	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968831274283441	3	16	19	26	31	37	46	44	46	44	41	45	48	50	55	55	48	58	53	60	58	54	53	68	59	56	58	56	49	58	63	54	54	56	53	60	73	61	53	52	65	59	60	69	62	53	59	67	61	65	59	67	65	65	68	60	67	65	63	71	58	67	68	78	61	72	73	64	69	82	79	69	79	77	72	84	90	100	0	1	2	3	4	5	11	6	11	6	4	5	6	7	13	14	6	29	29	32	35	17	9	43	32	40	23	35	12	19	28	7	17	29	13	26	59	21	8	8	56	19	14	28	19	7	19	45	33	36	10	56	28	21	50	15	49	65	21	45	46	49	49	44	21	48	72	15	26	74	62	20	60	72	48	67	70	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-405.429959331486884	-414.480802711938225	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997859120950176	2	15	25	29	29	36	51	44	45	43	38	54	47	51	49	53	47	65	49	60	60	50	52	69	63	55	51	60	53	61	57	57	54	59	49	55	73	62	58	55	61	59	66	61	61	54	53	66	63	60	62	62	58	57	68	65	70	67	62	68	76	60	64	77	70	69	67	68	69	77	86	70	78	82	76	81	80	96	0	1	2	3	3	4	9	6	6	11	6	35	9	9	9	19	10	45	10	35	26	10	35	44	32	15	9	46	13	40	14	7	19	16	11	17	56	53	27	13	47	54	62	22	7	19	13	31	29	14	35	16	7	27	26	13	58	25	39	45	41	16	44	55	25	52	56	44	48	37	76	23	37	45	24	57	69	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-416.749467697076170	-425.800311077527510	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.968996661009879	2	14	17	29	31	34	49	47	39	46	38	51	48	54	52	55	51	66	50	54	43	53	56	70	52	56	56	52	58	64	60	56	60	51	41	61	70	62	56	54	62	56	68	65	70	55	60	63	64	65	59	71	61	62	63	69	71	55	68	68	71	67	67	72	68	72	62	66	75	81	78	74	77	80	78	83	90	91	0	1	1	3	2	4	9	35	6	6	5	21	21	13	13	15	6	29	21	19	9	10	12	51	21	25	28	19	10	51	28	12	42	8	5	20	18	27	15	6	14	10	40	67	48	7	39	17	27	38	12	43	23	46	26	41	30	13	38	32	44	26	20	31	48	54	51	36	65	41	45	45	55	59	66	67	69	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-414.122981842904551	-423.173825223355891	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992721619791854	-12	6	21	31	26	37	46	45	43	51	46	49	41	55	56	55	41	70	49	53	54	54	52	64	57	56	58	60	62	51	63	51	56	61	54	51	73	63	58	54	65	50	67	66	59	56	64	70	63	61	61	69	60	66	64	62	53	67	68	69	76	62	65	73	68	70	72	69	77	80	88	71	77	76	76	79	79	99	0	1	2	5	3	4	17	17	6	9	9	13	6	12	7	7	6	24	13	32	12	17	7	19	35	23	30	10	20	7	46	8	11	14	11	7	43	46	57	30	45	9	63	24	20	12	57	62	15	15	23	35	20	57	33	28	19	27	26	33	59	19	53	27	42	44	53	22	65	54	75	56	66	66	66	73	67	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-422.395998745756287	-431.446842126207628	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994763983986472	1	16	21	20	30	37	47	44	40	46	43	48	48	40	57	54	53	67	52	55	55	51	58	65	53	57	53	55	60	63	59	55	49	57	60	57	63	55	65	46	59	49	66	61	68	57	62	58	54	64	62	71	58	68	61	63	69	72	68	66	62	71	69	75	64	71	73	67	71	78	81	69	74	78	76	83	84	96	0	1	2	2	3	5	8	6	5	9	14	10	14	6	12	10	33	24	7	33	42	42	20	32	13	27	11	10	16	25	40	33	7	33	42	8	36	12	12	11	16	8	27	21	15	11	33	32	40	35	46	61	49	51	20	48	35	63	56	48	15	30	53	72	20	45	18	53	24	46	69	27	43	54	73	58	39	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-409.376550183376310	-418.427393563827650	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995491233889967	1	17	25	23	28	38	49	40	46	51	46	48	46	51	51	50	50	61	44	57	59	59	56	63	63	55	57	56	56	57	60	54	58	58	58	59	65	58	66	57	60	53	67	64	56	54	59	61	57	63	57	65	59	69	63	65	65	63	60	64	71	71	63	67	66	66	69	69	74	74	82	73	73	80	71	68	93	102	0	1	2	2	3	3	6	6	19	8	8	11	19	13	12	11	11	46	8	32	26	26	16	10	12	7	9	11	9	19	45	16	42	9	26	19	36	16	36	46	32	15	34	51	12	12	7	14	15	45	7	55	15	57	34	48	35	49	46	36	55	43	45	36	45	27	32	57	43	57	73	37	47	73	66	24	61	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-410.372976424307069	-419.423819804758409	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998118841175828	-4	6	23	25	32	31	51	41	46	49	43	47	47	53	51	57	54	63	52	59	56	58	53	68	57	54	53	51	56	60	63	48	47	62	54	49	68	55	63	55	59	58	64	66	61	58	58	67	60	65	54	63	58	56	67	66	69	71	65	58	75	73	65	74	60	64	68	51	74	76	81	75	73	79	81	82	79	96	0	1	2	3	4	3	9	6	11	11	6	8	8	36	12	27	13	29	10	14	33	68	32	39	32	36	36	8	12	7	36	8	8	25	13	5	35	13	53	10	16	40	26	42	10	15	54	34	26	14	10	60	27	14	47	14	18	45	41	32	44	58	42	37	68	49	49	9	30	52	69	58	57	70	72	74	73	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-409.911761004762809	-418.962604385214149	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987479388145181	0	17	26	29	26	37	47	46	40	52	39	46	48	50	54	47	50	57	51	57	58	58	57	67	59	52	54	58	58	62	60	55	49	56	57	57	70	52	60	55	54	57	60	65	67	58	63	69	53	66	64	68	63	65	58	66	63	70	67	70	70	75	63	73	55	67	71	71	73	78	85	73	80	80	77	78	88	91	0	1	2	5	2	5	11	11	6	16	5	11	6	7	8	9	11	10	7	15	41	26	33	54	36	13	12	27	41	38	22	16	12	13	15	14	10	13	41	49	33	65	34	43	51	38	23	28	16	22	35	43	40	55	32	42	34	20	36	66	28	68	10	45	8	14	46	39	28	69	69	56	66	70	54	68	62	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-423.808732451109677	-432.859575831561017	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987914853825980	3	10	30	27	31	31	43	50	44	35	48	49	51	51	56	54	39	60	53	59	55	46	54	68	53	51	57	57	57	58	60	49	59	62	59	62	67	64	67	53	63	51	60	61	70	61	64	65	56	61	57	61	55	65	61	66	70	61	62	63	73	66	65	74	65	66	70	64	77	84	81	74	79	76	72	85	91	93	0	1	4	2	4	4	3	7	6	3	10	22	9	7	14	13	6	51	8	15	19	7	32	25	9	22	42	12	19	53	42	7	32	12	26	26	15	43	52	13	28	7	9	27	47	53	50	30	40	21	13	11	40	40	23	59	48	21	27	49	59	50	44	37	49	33	68	27	47	64	52	65	39	45	65	61	74	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-404.470601231904197	-413.521444612355538	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990982951129760	-2	6	20	28	29	39	52	44	36	43	47	43	43	51	51	50	48	71	49	57	56	56	57	67	54	55	56	57	49	59	60	55	56	58	59	57	59	60	59	53	61	52	68	68	64	62	61	67	64	63	62	70	54	62	65	70	61	71	68	63	68	64	67	78	67	60	64	71	73	81	86	75	71	80	82	82	74	91	0	1	2	3	3	9	10	4	5	5	10	9	5	12	8	12	9	55	8	29	16	29	12	20	19	11	7	26	12	26	7	7	16	42	7	15	29	53	14	19	23	12	41	23	35	23	21	33	23	36	33	30	14	53	39	45	40	43	50	14	34	33	50	44	30	17	39	38	52	52	70	68	30	43	73	56	52	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-414.607264012955227	-423.658107393406567	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997083883413195	-5	14	27	28	23	36	44	50	38	46	45	51	42	48	51	57	47	63	54	54	47	50	56	66	54	57	54	60	57	63	61	54	54	61	50	61	71	55	64	56	59	55	63	63	71	60	66	57	65	60	61	66	67	62	61	66	68	66	54	68	73	73	67	78	59	60	71	66	74	78	89	72	77	79	81	82	72	99	0	1	5	5	2	2	9	7	4	5	6	17	9	10	14	19	13	23	13	8	13	17	8	66	17	12	35	35	35	23	33	8	17	59	9	23	44	11	42	22	16	12	48	20	52	59	46	27	55	33	27	46	43	29	14	41	34	50	21	66	68	36	44	39	21	20	56	54	47	77	77	53	37	45	30	64	66	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-424.643634686386065	-433.694478066837405	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984316625341268	3	7	24	28	32	37	44	48	37	43	47	50	48	50	41	57	52	63	54	46	57	48	56	67	62	53	50	56	58	59	53	53	58	64	49	60	69	52	62	58	67	61	64	70	64	55	61	64	56	64	61	69	62	64	68	65	63	66	67	67	75	51	65	73	65	65	67	58	74	82	87	76	75	78	81	83	84	96	0	1	2	3	3	3	5	6	4	5	9	15	15	20	9	20	12	33	20	9	62	10	7	17	19	10	7	17	19	13	22	20	38	36	20	49	42	22	36	12	16	21	21	50	12	62	38	40	19	8	19	23	32	29	56	32	30	53	36	54	65	6	39	67	51	53	53	22	58	69	47	41	47	50	58	74	73	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-411.186871766984154	-420.237715147435495	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988697344001733	2	10	26	23	32	38	51	33	38	41	43	47	49	48	54	55	49	69	50	57	58	58	54	66	58	53	58	52	61	61	61	55	53	63	57	59	73	57	66	61	67	47	65	59	58	61	62	69	61	63	60	61	55	68	63	73	68	71	64	71	67	68	58	77	63	67	64	60	77	83	83	66	76	79	81	83	79	97	0	1	4	2	4	8	10	3	8	6	9	6	10	11	10	6	10	49	12	17	17	28	7	33	7	42	13	14	20	21	11	17	7	36	19	7	49	33	29	42	44	11	30	15	28	33	63	30	45	20	25	45	7	47	45	44	22	62	7	22	47	68	15	60	33	27	29	19	18	74	74	23	66	60	64	55	56	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-402.255621010903212	-411.306464391354552	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988295724613549	-1	16	25	32	32	39	40	40	46	48	49	51	47	51	51	59	50	67	47	58	55	54	55	68	53	47	58	59	55	61	63	55	55	59	55	51	72	57	62	57	58	52	64	65	62	59	63	70	61	62	59	53	65	64	68	67	65	69	63	66	71	68	69	76	62	75	71	71	75	82	84	76	69	73	78	73	88	98	0	1	2	3	3	5	4	3	8	6	7	7	8	9	13	26	8	49	6	25	36	26	15	16	26	6	21	19	15	16	23	12	15	35	9	6	59	36	16	11	52	10	46	33	25	12	46	35	21	35	13	19	39	19	34	49	16	53	32	38	31	41	27	73	20	37	49	34	59	48	48	68	31	67	56	44	69	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-411.491778560720434	-420.542621941171774	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993965972554543	5	16	20	29	24	37	46	51	34	49	49	44	46	57	53	52	44	66	44	51	60	49	59	72	60	56	45	61	61	61	57	57	53	59	53	53	65	62	64	53	64	57	69	66	65	61	56	67	63	66	59	65	63	65	61	73	64	70	64	72	70	69	59	64	59	73	72	62	76	83	75	76	73	76	80	80	85	100	0	1	2	5	3	9	9	27	5	12	13	6	6	8	7	27	6	63	6	7	14	13	35	68	26	16	9	42	10	27	10	27	17	35	13	10	51	36	63	22	40	15	14	34	68	63	20	38	63	13	11	46	34	23	36	43	51	37	32	57	39	49	8	25	22	37	59	51	58	74	58	58	25	43	61	43	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-392.782887223881175	-401.833730604332516	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992339984501605	4	13	26	32	21	38	46	43	44	47	49	44	49	53	49	54	52	70	53	59	60	49	55	69	60	53	49	56	57	63	57	53	58	56	57	60	74	62	62	51	63	57	67	65	64	59	59	65	62	55	60	65	64	67	65	63	71	71	67	69	76	70	60	74	66	73	61	67	72	83	83	65	74	77	79	81	83	73	0	1	5	3	2	3	6	6	4	8	12	6	12	9	4	13	10	54	12	16	29	6	13	48	14	22	9	17	7	16	11	12	23	22	32	16	30	29	13	7	42	40	47	51	67	16	34	21	33	12	42	63	50	39	42	31	54	44	20	39	68	48	35	39	34	30	28	47	52	61	18	25	54	43	69	73	66	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-415.737364620160804	-424.788208000612144	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977553237880332	-6	12	27	31	31	39	36	43	42	45	46	50	49	43	54	50	51	60	46	52	50	58	54	64	59	56	56	60	59	63	62	54	53	52	55	61	72	50	64	59	64	55	64	65	68	59	62	70	66	58	59	68	64	69	67	67	74	70	66	66	75	66	64	75	59	72	70	73	73	76	73	70	69	73	77	78	78	85	0	1	2	3	3	5	5	7	4	7	6	10	9	4	34	9	9	27	7	8	9	9	16	18	38	13	16	6	20	36	35	9	38	19	17	16	41	9	26	20	15	38	65	20	27	33	51	28	29	14	34	31	29	24	50	50	72	30	40	47	62	18	65	39	32	43	53	30	58	68	63	56	31	63	54	62	30	57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-419.769911269175168	-428.820754649626508	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985216626297936	3	14	28	21	33	38	36	45	44	48	46	50	48	55	53	56	52	66	54	54	54	56	58	65	59	49	49	61	55	60	62	52	53	56	59	57	69	51	56	45	64	55	56	66	64	62	60	68	58	62	57	55	60	63	58	70	69	69	60	69	74	62	71	77	57	65	64	68	70	81	72	79	77	66	81	79	88	94	0	1	4	2	4	3	5	6	6	9	6	40	8	9	9	9	26	30	8	8	26	11	21	65	27	7	9	15	8	20	39	12	7	38	52	14	55	11	12	7	11	8	13	23	53	42	14	35	27	22	42	40	34	38	11	41	54	29	34	38	60	51	62	69	17	20	34	39	47	61	44	66	56	59	68	56	70	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-410.355201236650373	-419.406044617101713	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981239182357556	3	16	30	28	19	40	47	44	41	44	46	47	50	51	46	54	51	68	48	54	55	56	56	67	62	52	58	61	60	61	54	42	59	54	57	62	68	58	60	58	60	58	66	64	63	54	56	65	67	63	60	68	55	67	59	68	61	72	67	66	74	73	72	79	66	73	71	67	66	73	74	78	79	83	84	65	88	95	0	1	5	5	2	3	9	6	3	32	3	9	15	10	10	10	9	57	8	14	17	11	8	28	17	9	21	53	19	26	19	3	19	17	14	42	55	47	22	26	53	14	23	38	53	7	10	22	29	20	23	44	7	57	8	25	31	60	41	45	52	56	65	49	30	49	37	14	41	69	76	59	67	61	73	28	61	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-419.031831589504918	-428.082674969956258	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997905166022336	3	15	22	23	28	36	51	46	45	47	51	43	39	51	50	54	53	61	40	58	55	55	54	67	60	56	53	60	61	58	59	50	54	60	59	57	68	63	58	61	66	55	63	66	70	56	48	68	58	59	60	62	65	63	65	68	71	61	57	72	66	68	64	75	67	64	73	64	77	80	81	68	77	77	78	74	71	95	0	1	1	2	2	5	47	3	6	6	12	13	5	9	9	7	12	20	4	16	27	15	10	31	21	11	8	17	15	15	42	47	32	21	9	10	39	40	15	15	50	32	25	34	66	11	13	16	11	22	21	46	58	59	22	52	29	21	14	72	42	25	50	38	36	33	68	32	62	45	37	39	65	57	52	24	43	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-407.962046431333022	-417.012889811784362	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981298962916540	1	15	24	31	26	37	44	47	44	42	50	51	49	47	54	47	53	66	49	58	58	57	51	68	63	53	40	60	55	59	57	48	55	58	59	61	71	60	62	52	66	52	65	65	68	55	61	67	66	64	64	68	61	67	63	66	73	63	58	54	76	70	60	75	61	67	68	70	65	81	79	75	79	73	75	75	87	97	0	1	2	3	2	4	6	27	6	6	14	8	6	6	11	7	14	53	7	26	26	13	9	63	11	32	6	40	12	42	14	10	19	23	15	27	34	13	59	19	12	19	26	46	30	23	33	63	65	34	8	43	19	35	22	65	44	59	29	10	67	15	33	36	19	58	15	65	28	75	64	57	57	49	45	37	70	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-407.545954831922018	-416.596798212373358	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994593260599884	2	13	20	30	34	40	49	47	43	36	44	51	45	43	49	50	49	71	52	58	56	57	53	67	59	50	58	55	61	63	52	47	54	56	58	55	71	59	65	56	66	52	65	66	72	57	61	68	66	53	59	59	61	59	65	63	65	63	63	70	71	66	70	74	60	67	69	67	74	83	87	71	75	82	79	78	81	98	0	1	2	3	4	4	14	10	5	3	6	17	6	4	32	11	10	39	6	33	16	26	15	53	33	32	8	26	8	38	32	5	15	50	36	8	53	28	58	11	33	6	38	33	48	32	50	53	40	17	31	26	35	46	65	52	20	40	22	43	57	29	34	72	31	20	29	54	41	61	77	41	60	18	41	24	48	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-404.323100736877734	-413.373944117329074	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975687465423502	0	16	27	30	23	38	48	40	43	49	41	46	50	51	39	51	45	66	50	55	52	52	52	64	59	59	54	57	59	60	64	48	57	55	57	52	70	57	62	53	59	49	59	63	71	59	61	67	63	56	61	62	65	54	65	64	68	69	68	65	76	73	65	77	69	66	69	67	74	75	79	70	80	75	82	73	85	101	0	1	5	3	2	3	15	4	8	15	4	8	6	11	3	12	15	30	12	22	11	7	17	30	21	35	10	17	22	38	38	8	40	9	42	9	21	21	34	17	36	11	34	25	18	14	50	43	7	32	54	32	25	7	47	20	50	50	31	35	37	59	35	65	24	25	49	56	18	68	72	55	74	59	69	65	70	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
