step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72
36000	-439.972607224189971	-446.828095175149372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.704598261406062	-1	0	3	1	2	2	5	4	3	5	5	6	9	8	9	8	9	10	10	10	11	11	11	12	14	12	14	13	16	15	18	17	19	19	19	17	19	20	20	18	18	20	20	20	20	20	21	20	22	23	22	20	23	23	22	22	22	20	24	24	22	25	24	26	26	24	28	29	29	29	30	30	0	1	1	1	2	0	8	1	6	3	6	8	11	12	14	12	12	12	15	17	12	19	14	20	15	19	24	24	27	28	29	29	29	29	41	30	31	31	31	29	30	35	36	30	35	31	37	34	40	44	32	41	41	45	0	48	48	3	49	51	52	32	51	57	55	53	62	65	64	0	70	70	1	1	2	1	1	1	1	3	1	1	2	1	2	1	1	1	2	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	3	1	1	1	1	2	2	2	1	2	2	1	1	1	5	1	1	1	3	1	2	2	1	2	2	3	1	1	1
36500	-450.429672423212878	-457.285160374172278	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620989819151667	0	1	3	2	2	2	4	2	4	6	4	7	8	7	8	7	8	10	10	9	10	11	12	11	12	13	13	13	15	16	18	17	18	19	18	15	19	20	19	18	19	20	19	18	19	20	21	21	21	21	22	22	22	22	23	23	23	22	24	22	24	26	24	24	25	25	27	29	29	29	31	31	0	1	1	1	2	0	5	2	6	4	6	7	11	2	14	7	14	12	15	12	14	19	18	20	15	19	24	24	27	36	29	29	32	33	36	28	40	31	31	29	35	35	30	36	35	40	37	38	33	30	32	41	50	42	0	48	48	10	49	32	42	59	51	56	55	61	59	65	64	0	70	70	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	2	1	1	1	1	2	1	2	1	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	2	1	1	1	2	1	8	3	2	3	1	1	1	2	1	2	1	3	1	1	1
37000	-445.999582418186037	-452.855070369145437	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649504463890385	-1	1	2	1	3	3	4	3	5	6	5	6	7	7	8	6	8	10	10	12	11	11	11	12	13	13	16	12	15	15	17	18	19	19	17	16	20	19	18	17	19	19	18	19	20	20	22	21	21	22	22	21	23	23	23	22	22	22	23	23	23	25	24	26	26	25	28	28	29	29	31	31	0	1	1	1	2	0	1	4	6	4	6	7	11	2	14	7	12	17	15	18	18	19	14	14	15	22	28	14	20	24	29	40	29	40	30	30	39	29	29	29	35	35	36	36	35	39	39	38	40	43	32	41	42	45	0	38	48	10	33	32	52	60	60	48	55	61	51	65	64	0	70	70	1	1	2	1	1	1	3	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	1	2	1	2	2	2	1	3	1	1	2	1	8	3	2	1	1	1	2	2	1	3	1	1	1	1	1
37500	-482.950754136607031	-489.806242087566432	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597569104757650	-1	1	3	2	2	1	5	3	5	4	4	8	8	6	7	5	7	10	9	11	11	10	12	13	13	11	15	12	16	15	17	17	18	19	19	16	18	19	19	18	18	19	19	19	20	19	22	21	21	22	20	22	23	21	23	22	21	21	24	22	25	25	23	26	26	24	28	27	28	29	31	30	0	1	2	2	2	0	8	2	6	1	6	14	11	16	7	5	14	12	15	14	18	19	18	20	22	19	24	20	24	28	29	29	29	40	41	24	31	31	31	29	30	36	36	36	35	31	37	38	33	30	32	42	36	45	0	48	38	10	60	34	41	63	51	48	55	52	62	55	64	0	70	70	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	2	2	2	1	1	2	1	2	2	2	2	3	1	1	1	2	12	2	3	3	1	2	2	2	1	1	2	2	1	1	1
38000	-453.921239535689324	-460.776727486648724	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700866524964711	0	1	4	1	3	1	6	4	4	6	4	6	8	7	9	8	8	10	8	11	11	11	12	12	13	10	15	13	15	15	17	18	18	18	18	17	19	19	19	19	19	20	19	19	20	19	21	21	22	23	22	22	22	22	23	22	23	22	24	25	25	26	24	25	26	23	28	29	29	29	30	30	0	1	1	1	2	0	5	2	6	4	6	2	11	8	19	12	12	14	14	18	14	19	18	20	15	19	24	17	24	28	29	29	29	29	36	30	31	31	31	34	36	35	30	36	35	33	37	38	31	44	32	41	35	45	0	48	48	10	49	51	52	51	49	48	55	52	60	55	64	0	70	70	1	1	2	1	2	1	1	2	1	2	2	2	2	1	1	1	2	2	1	1	3	1	1	1	2	1	2	2	1	1	1	1	2	2	1	2	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	2	3	1	1	1	1	5	1	2	1	2	1	2	2	1	1	2	2	1	1	1
38500	-468.774897675330067	-475.630385626289467	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543110386588511	-1	1	3	1	3	3	4	4	5	6	4	6	7	7	8	7	6	9	9	11	11	12	12	12	13	11	15	13	15	15	16	18	19	18	18	17	18	19	19	18	19	20	19	19	19	20	20	21	20	22	21	21	23	23	21	22	22	22	24	23	25	25	23	24	25	24	27	27	27	29	30	30	0	1	1	1	2	0	2	2	6	4	6	7	11	12	14	17	7	12	15	14	18	19	12	20	18	19	24	24	24	28	29	29	29	29	30	30	31	31	31	29	35	35	30	30	35	40	39	38	29	30	32	41	42	45	0	48	48	7	49	51	50	32	32	57	55	53	60	65	57	0	70	70	1	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	2	2	1	2	1	2	3	1	2	1	1	1	1	1	1	1	2	2	2	2	1	1	2	2	1	2	2	3	1	2	1	1	3	2	2	1	2	2	1	1	1	10	2	2	2	2	3	1	2	1	2	1	2	1	1	1
39000	-462.057100322085887	-468.912588273045287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635385410285704	0	1	4	1	3	2	5	4	3	6	5	6	8	5	9	8	9	9	10	11	11	11	11	12	13	12	14	13	16	15	18	18	18	18	17	18	19	19	19	17	19	20	19	20	19	21	22	21	22	21	21	22	23	23	23	23	22	23	25	23	24	24	24	25	26	25	27	28	27	28	30	30	0	1	1	1	2	0	2	2	6	4	6	5	11	1	12	14	12	12	15	12	18	19	18	20	15	19	24	20	27	28	29	29	40	29	30	30	31	31	31	29	35	35	30	30	35	31	37	38	29	30	32	42	42	52	0	57	48	7	33	51	45	31	51	57	55	53	62	65	64	0	70	70	1	1	3	1	1	1	2	2	1	2	2	2	2	3	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	1	2	1	2	2	2	2	3	1	1	1	1	12	3	1	3	3	2	2	2	1	1	1	2	1	1	1
39500	-469.245510076975847	-476.100998027935248	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639168860007215	-1	0	3	1	2	1	2	3	4	7	4	6	8	7	8	8	9	9	10	11	12	11	11	12	14	12	15	13	14	15	18	18	17	17	17	17	19	19	19	18	19	19	20	19	17	21	21	21	19	20	23	21	22	22	22	23	22	22	24	25	21	25	24	25	25	24	29	27	28	27	30	30	0	1	4	1	2	0	2	5	6	1	6	7	11	12	12	12	16	14	12	16	16	12	12	20	15	19	24	24	24	28	34	29	29	29	30	30	31	40	31	29	45	35	30	36	30	33	49	38	29	36	32	43	41	43	0	57	48	10	40	49	41	51	51	57	55	53	60	65	57	0	70	70	1	1	1	1	1	1	2	1	2	3	2	2	2	1	1	2	1	1	2	2	2	3	2	1	3	2	1	1	1	1	1	2	2	2	1	2	1	1	1	2	1	1	2	1	1	2	1	1	3	2	2	1	1	1	1	1	1	5	2	2	1	1	1	1	2	1	2	2	3	1	2	1
40000	-447.366355146267608	-454.221843097227008	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666403178862493	0	1	4	1	2	2	6	4	5	7	4	7	8	8	7	8	6	10	10	11	11	11	12	12	11	12	15	13	16	15	17	18	19	19	18	16	19	19	20	18	19	20	19	19	19	20	21	21	22	22	23	22	22	22	22	23	22	20	25	23	24	25	25	25	26	24	28	29	28	28	30	31	0	1	1	1	2	0	5	2	6	3	6	17	11	12	17	7	5	14	15	12	7	19	18	20	15	19	24	24	27	28	29	29	40	29	36	30	31	29	31	31	35	35	30	30	35	40	37	38	34	43	32	41	41	42	0	48	48	7	49	32	52	51	51	57	55	53	60	65	48	0	70	70	1	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	2	2	1	1	1	2	2	2	2	1	2	1	1	1	1	3	2	2	1	1	2	2	2	1	2	1	3	1	1	2
40500	-470.074215984965406	-476.929703935924806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.714313691047719	0	1	2	1	3	3	5	4	4	7	5	7	7	6	8	7	9	9	10	10	11	12	11	11	13	11	15	12	16	15	18	17	19	18	17	17	20	19	19	18	19	19	19	19	19	21	22	21	21	21	21	23	24	23	23	23	23	23	24	24	23	25	24	25	26	25	29	28	30	29	31	30	0	1	1	1	2	0	5	2	6	5	6	2	11	7	14	14	15	12	15	14	18	19	18	20	15	19	28	24	24	24	29	27	34	27	30	30	31	31	31	32	35	35	30	36	35	31	37	38	34	36	32	41	41	45	0	48	48	5	29	49	41	29	51	48	55	61	62	65	57	0	70	70	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	2	2	2	2	2	2	1	1	1	8	2	1	2	5	2	2	2	2	2	1	3	1	1	1
41000	-462.047435765834109	-468.902923716793509	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579100687287632	0	1	3	1	3	2	5	2	3	6	3	8	8	6	8	8	8	9	7	11	11	11	12	12	14	13	16	14	16	16	18	18	19	18	18	17	19	19	20	18	19	19	19	18	19	21	21	20	21	22	22	22	21	23	21	23	22	23	25	21	24	24	23	26	25	25	28	27	29	29	30	31	0	1	1	1	2	0	5	2	6	5	6	7	6	8	19	5	14	5	14	14	12	19	18	20	22	22	28	20	28	28	29	29	29	29	28	28	31	29	31	29	35	35	30	30	44	31	37	31	34	43	32	41	41	45	0	57	48	13	33	32	52	32	32	57	55	61	62	55	64	0	70	70	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	2	1	3	1	3	1	2	1	1	2	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	2	1	1	1	13	3	2	1	2	1	2	2	1	2	2	1	1	1	1
41500	-457.862441023581141	-464.717928974540541	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622835217493614	-1	0	3	1	2	2	5	3	5	7	4	6	8	7	7	7	9	10	9	11	12	11	12	12	13	12	14	13	15	14	17	17	17	18	17	18	19	19	20	18	19	19	19	20	18	20	21	21	21	21	21	22	22	22	22	23	23	23	22	24	23	25	25	25	25	24	28	27	29	29	30	30	0	1	1	1	2	0	5	2	6	4	6	7	11	12	7	7	14	12	15	14	18	15	18	20	22	22	24	20	27	24	29	29	29	29	30	28	31	31	31	29	35	45	35	36	35	40	37	38	32	43	32	41	41	45	0	48	48	6	40	40	41	49	51	57	55	41	62	65	64	0	70	70	1	1	2	1	1	1	2	1	1	3	2	1	2	1	1	1	1	2	1	2	1	3	1	1	1	1	1	1	1	2	1	1	1	2	2	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	9	2	4	2	2	2	1	2	3	2	1	2	1	1	1
42000	-432.594090487558333	-439.449578438517733	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695408985422330	-1	0	3	1	3	2	4	4	3	5	4	6	9	7	8	7	9	10	10	10	12	11	12	12	14	12	16	14	16	15	18	17	17	19	17	17	20	19	17	18	19	19	19	19	20	21	21	20	21	23	21	22	23	22	24	22	22	22	23	23	24	25	25	26	26	25	27	28	29	28	30	30	0	1	4	1	2	0	2	5	6	4	6	7	11	7	12	12	15	12	15	14	18	19	18	20	15	19	24	24	24	24	39	29	29	40	30	30	39	39	29	33	35	35	36	36	35	31	37	38	40	44	32	41	41	45	0	48	48	13	49	49	52	32	49	57	55	52	62	55	64	0	70	70	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	6	1	1	1	2	2	2	1	1	1	2	2	1	1	1
42500	-473.313326362850603	-480.168814313810003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604123404809735	0	1	3	2	2	0	5	3	4	7	4	8	9	7	7	7	8	9	9	11	12	11	12	13	12	12	16	12	14	13	19	17	18	16	18	17	20	19	17	18	19	19	19	19	20	21	21	21	21	22	21	21	24	21	23	23	23	23	24	25	22	24	25	25	25	24	27	28	28	29	30	31	0	1	1	1	2	0	2	2	6	7	6	14	11	7	2	5	7	2	15	16	12	15	18	28	15	19	24	18	24	28	39	29	29	29	36	30	39	39	29	34	36	35	30	30	35	33	37	38	34	28	32	43	52	41	0	48	48	25	49	59	52	33	62	48	55	61	60	65	64	0	70	70	1	1	2	1	1	1	2	1	2	1	2	1	2	1	2	3	2	4	1	2	2	2	1	1	4	1	2	1	1	1	1	2	2	1	1	2	2	1	1	2	1	1	3	2	1	2	1	1	2	4	2	1	2	1	1	1	2	8	2	1	1	2	1	2	2	1	1	2	2	1	1	1
43000	-465.222235433360368	-472.077723384319768	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587234006992739	-1	0	3	1	3	2	4	3	5	6	4	7	9	7	8	8	8	8	10	11	10	11	12	13	13	11	15	13	16	15	17	18	17	19	17	18	19	20	19	18	19	19	18	19	19	20	21	21	21	21	23	22	20	22	21	22	23	21	22	25	24	24	24	24	25	25	29	27	29	28	31	30	0	1	2	1	1	0	1	2	6	4	6	2	11	7	12	14	12	12	15	12	14	19	18	20	14	19	24	14	24	28	28	29	29	40	30	28	31	31	31	33	35	35	30	30	35	37	37	38	34	44	32	41	35	35	0	48	48	13	40	49	52	49	51	48	55	61	60	55	64	0	70	70	1	1	2	1	2	1	3	1	2	2	1	3	3	1	1	1	1	1	2	2	2	1	2	1	3	1	1	3	2	1	2	1	1	1	2	2	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	3	1	1	2	4	3	2	1	2	1	2	2	1	2	3	2	1	2	1
43500	-456.447961258872795	-463.303449209832195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609798085847657	-1	1	3	1	3	2	5	3	4	6	5	6	8	7	9	8	9	9	9	9	12	12	12	11	13	11	15	13	16	16	18	18	18	19	17	18	20	20	19	17	18	20	19	20	20	21	21	21	21	22	22	21	24	22	21	22	22	22	23	24	23	26	24	25	25	25	28	28	29	28	31	30	0	1	1	1	2	0	5	2	6	4	6	5	11	2	12	12	12	14	12	14	12	19	18	20	22	19	24	24	27	14	29	29	40	40	30	28	31	33	40	29	35	41	28	43	35	31	39	39	40	44	32	42	42	42	0	38	48	21	39	32	41	32	51	48	55	61	62	65	64	0	70	70	1	2	3	1	1	1	1	1	1	2	2	1	2	3	2	1	2	1	1	1	4	2	2	1	1	1	2	1	1	5	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	6	2	2	2	3	1	2	2	1	1	2	2	1	3	1
44000	-465.805129974412353	-472.660617925371753	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695710140671056	-1	1	3	1	3	0	5	4	5	6	4	7	8	7	8	7	9	10	10	10	10	11	10	11	13	13	13	12	16	15	18	18	19	18	17	18	19	20	19	18	19	20	19	19	19	20	21	19	20	21	23	23	23	22	22	23	21	22	23	25	24	26	24	25	25	25	29	29	29	29	30	30	0	1	1	1	2	0	2	2	11	4	6	8	11	7	12	7	12	12	15	14	14	19	14	20	18	22	24	24	27	28	29	29	29	27	30	28	31	33	31	29	36	35	30	36	35	31	37	29	32	30	34	42	41	45	0	57	48	7	40	34	42	63	34	57	55	52	62	55	64	0	70	70	1	1	2	1	1	1	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	3	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	1	1	2	7	2	3	2	1	2	2	2	1	2	3	2	1	1	1
44500	-422.101166486128022	-428.956654437087423	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695547201512714	0	1	3	2	2	2	5	2	4	7	5	6	8	7	8	7	8	9	10	11	12	12	11	12	12	11	14	12	16	14	18	18	18	16	18	16	19	20	19	17	16	20	19	19	20	21	21	21	21	22	22	22	23	22	23	23	23	23	25	24	24	25	24	25	25	25	28	29	28	29	30	30	0	1	1	1	2	0	2	2	6	1	6	2	11	5	12	7	12	14	15	14	18	19	18	20	15	19	24	20	20	28	29	29	29	27	41	30	34	31	31	34	30	41	36	30	35	31	39	38	33	44	32	44	42	42	0	48	48	10	49	32	52	32	32	57	55	52	62	65	56	0	70	70	1	1	1	1	1	1	2	1	1	4	2	2	2	2	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	1	1	2	2	2	1	2	1	1	1	1	5	2	3	1	3	3	2	2	2	1	2	2	1	1	1
45000	-498.581802053618560	-505.437290004577960	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635254731383721	-1	0	3	2	1	1	5	3	4	7	5	5	8	7	9	8	9	8	10	12	11	11	11	13	11	13	14	13	16	15	18	18	19	19	18	17	19	19	20	17	18	19	19	19	19	20	21	20	21	21	23	22	22	22	23	22	23	22	25	23	24	25	24	25	26	24	28	29	28	29	31	31	0	1	4	1	2	0	8	1	6	4	6	2	11	12	14	14	14	12	15	12	17	19	18	12	15	22	24	20	20	20	29	29	31	29	30	30	31	31	31	27	30	30	36	30	35	29	37	29	39	43	32	44	41	45	0	48	48	4	33	32	52	32	60	48	55	52	62	65	64	0	70	70	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	4	1	1	1	4	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	2	3	1	1	2	1	1	2	1	1	2	7	2	3	1	2	1	2	2	1	1	2	2	1	1	1
45500	-461.922239824924532	-468.777727775883932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637278722166660	0	1	2	1	2	2	5	2	5	6	5	8	8	8	8	8	7	10	10	11	12	11	12	10	13	12	15	13	16	15	18	18	19	18	18	18	20	19	20	17	19	20	19	19	19	21	22	20	20	22	22	21	22	23	23	23	22	22	24	23	24	24	24	24	25	25	28	28	30	29	31	31	0	1	1	1	2	0	2	2	6	4	6	17	11	7	17	17	5	16	15	12	18	19	18	17	15	17	28	24	27	28	29	29	29	29	30	30	31	40	31	28	35	35	30	36	35	40	37	38	34	43	32	41	41	45	0	48	48	13	49	32	52	37	51	57	55	61	51	65	56	0	70	70	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	3	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	3	1	1	2	1	1	2	1	1	1	1	2	2	1	2	1	1	1	9	3	2	1	3	1	2	1	1	2	2	3	1	1	1
46000	-470.593900845184521	-477.449388796143921	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656653625008574	0	1	3	2	3	2	4	4	4	5	4	7	9	6	8	7	8	10	10	11	10	11	12	13	13	12	15	13	15	15	17	18	19	19	16	17	19	19	19	18	19	19	19	19	19	20	21	20	21	23	23	22	24	21	23	22	23	23	24	24	25	25	24	24	26	25	26	28	29	29	31	30	0	1	1	1	2	0	5	5	6	5	6	14	11	4	14	14	14	12	15	12	14	19	18	20	22	19	24	12	28	28	29	29	31	29	28	30	31	31	31	29	35	35	30	30	35	31	34	38	34	36	49	54	41	35	0	48	48	25	34	32	53	32	51	56	55	52	51	65	64	0	70	70	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	2	2	1	1	1	1	2	2	1	2	2	1	1	2	6	2	3	1	2	1	1	2	1	2	1	2	1	1	1
46500	-490.011306997345685	-496.866794948305085	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674414785266879	-1	0	3	1	3	0	5	3	4	7	4	8	8	6	9	8	8	10	8	10	11	11	12	12	13	13	14	14	16	15	17	18	18	19	17	17	20	19	20	18	18	20	19	19	19	20	21	21	22	21	22	22	24	23	22	23	22	19	24	25	23	26	24	26	26	24	28	28	29	28	30	30	0	1	1	1	2	0	5	2	6	7	6	14	11	5	14	14	7	8	14	14	12	19	18	18	15	22	24	24	27	24	29	29	31	33	30	28	29	31	34	29	35	35	36	36	35	33	31	38	40	28	32	41	43	45	0	57	48	7	49	49	52	51	49	57	55	61	51	55	57	0	70	70	1	1	2	1	1	1	1	2	1	1	2	2	1	2	2	2	2	4	1	3	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	3	2	2	2	2	1	1	1	6	1	2	1	2	1	2	2	1	2	2	3	1	1	1
47000	-423.583219467534434	-430.438707418493834	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.735775815484660	0	1	2	2	2	3	5	4	4	6	4	8	7	7	8	8	9	10	9	11	11	10	12	11	12	13	15	13	16	15	19	18	18	18	17	17	20	20	19	18	18	19	18	20	19	20	20	21	22	22	23	22	23	22	22	22	22	23	25	23	24	25	24	26	26	24	28	28	28	29	31	31	0	1	1	1	2	0	8	5	6	1	6	14	11	7	14	14	14	14	15	12	14	19	18	12	15	22	28	24	27	28	29	29	29	29	30	30	39	31	34	29	35	35	28	43	35	40	39	38	34	42	32	42	41	45	0	48	48	13	49	32	52	60	51	48	55	42	62	65	64	0	70	70	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	2	2	2	1	2	1	1	1	9	2	2	1	1	1	2	2	3	2	1	1	1	1	1
47500	-432.191146053758871	-439.046634004718271	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.744557984003739	-1	0	4	2	3	1	6	2	3	7	4	7	9	5	7	8	7	9	9	11	11	11	12	12	13	12	14	14	16	16	18	18	18	17	17	17	19	20	20	18	18	19	19	18	20	19	21	22	20	23	23	22	20	22	23	23	23	21	24	23	23	25	24	25	26	24	28	28	30	29	30	31	0	1	4	1	2	0	5	2	6	4	6	14	11	5	14	12	14	12	15	17	18	19	18	20	22	22	24	24	27	20	29	29	34	29	30	30	29	31	31	34	35	35	36	36	42	29	37	38	34	43	32	53	41	45	0	48	48	13	49	32	52	51	32	48	55	61	51	65	64	0	70	70	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	1	1	1	1	1	5	2	2	1	1	2	2	2	1	2	1	2	1	1	1
48000	-455.318112089296562	-462.173600040255963	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681561930302415	-2	0	3	1	2	2	5	3	4	5	3	8	9	6	7	7	9	10	9	11	11	11	11	12	13	13	13	13	16	16	17	18	19	19	19	17	20	19	19	15	19	20	19	19	20	21	21	21	22	21	22	22	22	22	23	23	23	21	22	23	24	26	22	24	26	24	26	29	28	28	29	30	0	1	4	1	2	0	5	5	6	4	6	14	11	5	7	14	12	12	15	7	12	19	18	20	15	19	24	24	40	28	40	40	40	40	30	28	33	31	31	27	36	35	30	36	35	33	39	38	29	36	32	41	41	45	0	48	48	13	33	33	53	34	32	48	55	52	51	65	64	0	70	70	1	1	1	2	1	1	2	1	1	2	1	2	3	1	2	1	1	1	2	2	1	1	1	1	3	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	2	2	1	2	1	1	2	6	1	2	2	3	2	2	2	1	2	1	2	1	1	1
