step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26
84000	-186.190964594661466	-193.046452545620838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.477177550441917	2	0	11	12	14	15	15	16	17	16	15	18	20	19	20	17	20	21	21	21	21	22	21	22	24	25	2	0	2	3	3	3	5	7	4	5	4	11	16	5	4	5	6	14	14	5	3	7	3	16	18	25	1	1	4	1	2	2	1	1	3	1	2	2	2	3	3	1	2	1	1	4	3	3	5	3	2	1
84500	-157.505244677539338	-164.360732628498710	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.563791562511012	3	1	11	13	13	14	15	17	15	16	18	17	19	19	19	20	20	21	22	20	21	20	23	23	23	23	2	0	2	3	3	3	4	4	4	5	6	6	10	7	7	13	9	15	20	10	14	15	15	13	18	11	1	1	5	1	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	2	1	1	2	1	1	3
85000	-165.630158812196242	-172.485646763155614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640466095565185	2	0	11	13	14	15	15	16	15	17	17	16	18	20	19	20	19	22	22	21	22	18	23	22	24	24	2	0	2	3	3	4	3	7	4	5	12	3	10	8	8	13	12	14	20	10	14	8	6	16	18	11	1	1	5	1	1	1	2	1	1	1	1	3	1	2	1	2	2	1	1	3	1	1	3	1	1	3
85500	-174.376408303767420	-181.231896254726792	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.412543782506594	3	1	11	13	14	13	15	16	15	16	16	18	18	20	18	20	21	21	22	21	20	22	22	22	22	23	2	0	2	3	3	3	4	7	4	5	3	11	5	15	7	13	3	7	20	5	11	15	3	13	17	12	1	1	5	1	2	1	1	1	1	1	3	2	2	1	2	1	4	4	1	4	1	2	5	2	1	3
86000	-181.570050479223397	-188.425538430182769	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536195174653954	2	1	10	12	14	15	15	15	15	16	18	18	18	20	20	20	21	21	22	21	21	21	21	23	23	24	2	0	2	3	3	3	3	3	4	5	7	7	5	8	8	10	14	12	14	13	14	14	12	16	18	3	1	1	5	1	2	3	2	2	1	1	1	3	2	3	2	2	1	2	1	1	1	1	1	2	2	5
86500	-173.337810990036303	-180.193298940995675	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482815647683538	3	2	11	13	14	14	15	16	15	16	17	18	20	20	19	18	21	21	19	21	21	21	21	22	23	24	2	0	2	3	3	3	6	7	4	5	6	5	16	8	7	10	14	15	10	3	15	7	11	20	18	3	1	1	4	1	3	2	1	1	1	1	1	1	1	2	2	1	1	2	1	6	1	2	2	1	1	6
87000	-181.671822285607703	-188.527310236567075	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504096485865819	3	1	11	13	13	15	15	17	17	17	15	18	20	20	20	20	20	21	21	21	21	22	21	23	22	24	2	0	1	3	3	4	4	7	11	5	3	6	10	8	7	3	3	8	16	10	8	23	3	10	15	23	1	1	3	1	1	2	2	1	1	2	2	2	2	1	2	5	4	2	1	2	3	1	6	4	1	1
87500	-178.335226446891824	-185.190714397851195	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463235171279512	2	1	11	12	14	13	16	16	14	16	17	18	19	20	20	18	21	21	21	20	21	22	21	22	23	24	2	0	2	3	4	3	4	4	4	3	7	6	16	8	8	10	3	8	10	5	7	15	3	16	18	15	1	1	5	1	1	1	2	2	1	2	1	2	1	1	2	1	6	3	3	3	2	1	5	2	2	2
88000	-172.380870749791342	-179.236358700750714	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657457796408806	2	1	11	12	13	14	15	16	15	15	17	17	20	20	19	19	20	21	21	21	20	21	23	22	22	25	2	0	2	3	3	3	3	7	4	5	4	9	16	8	7	10	3	15	5	16	3	15	17	16	15	17	1	1	4	1	1	1	2	1	2	1	2	1	1	2	2	2	6	1	4	2	4	1	1	2	2	3
88500	-184.745913039862529	-191.601400990821901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690297738856637	3	2	11	12	15	15	15	16	16	17	17	18	19	20	19	19	19	20	22	18	22	22	23	22	22	24	2	0	2	3	4	4	4	7	4	5	9	6	10	7	7	10	9	5	5	5	18	18	6	16	14	11	1	1	5	1	2	1	1	1	3	1	1	1	2	2	1	1	2	2	3	2	1	1	3	3	1	3
89000	-180.422875725541445	-187.278363676500817	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.312535197513868	2	1	10	12	14	14	16	17	14	16	16	19	20	20	20	18	20	22	22	20	21	22	22	22	24	22	2	0	2	3	4	3	9	7	4	5	4	6	10	8	8	10	3	8	20	5	8	15	14	13	18	11	1	1	5	1	1	2	1	1	1	1	2	3	2	2	2	1	5	2	1	5	3	1	1	2	1	3
89500	-166.500205205813643	-173.355693156773015	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.582137426708526	2	0	12	13	14	13	15	17	16	16	18	18	19	20	18	20	20	22	21	20	21	20	22	22	23	24	2	0	2	3	3	3	3	7	4	5	9	9	10	7	7	10	4	14	20	10	7	15	9	16	18	11	1	1	6	1	1	1	2	2	2	1	1	1	2	2	2	2	4	1	1	2	3	1	3	1	1	2
90000	-173.503676038129754	-180.359163989089126	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631312351478359	3	2	12	13	14	13	15	17	16	17	16	18	19	21	19	17	21	20	21	22	21	21	23	21	23	24	2	0	2	3	3	3	3	7	4	5	3	9	16	15	7	5	15	11	10	19	15	18	3	10	18	11	1	1	4	1	1	1	2	1	2	1	2	1	1	1	2	2	1	2	2	1	2	1	4	2	2	3
90500	-181.171625593569075	-188.027113544528447	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504557171755763	3	1	10	13	14	14	16	15	15	16	17	17	17	21	18	19	20	21	22	22	21	22	21	22	23	23	2	0	2	3	3	3	8	4	4	5	4	6	3	8	8	13	4	15	5	10	8	8	11	13	15	11	1	1	4	2	2	2	1	1	1	1	2	2	2	3	1	1	3	2	5	2	3	4	3	4	2	3
91000	-163.759698230802314	-170.615186181761686	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609492906033510	3	1	11	12	13	14	16	14	17	17	17	19	18	21	19	20	21	21	22	21	22	18	22	22	23	25	2	0	2	3	3	3	8	4	4	5	3	11	5	15	7	13	3	15	20	10	15	7	17	16	18	11	1	1	5	1	1	2	1	1	2	2	3	1	3	1	1	1	3	1	1	2	2	1	1	1	1	3
91500	-175.585257795920285	-182.440745746879657	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.529212642721416	2	1	11	13	14	15	15	16	16	15	18	18	19	21	19	17	20	21	21	19	21	20	22	22	23	25	2	0	1	3	3	3	4	7	4	5	6	6	16	15	8	5	9	7	20	10	15	7	3	13	14	18	1	1	5	1	1	1	1	1	2	1	1	2	1	1	2	2	1	4	1	2	1	3	4	3	1	3
92000	-171.411180610118009	-178.266668561077381	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.681724198167693	3	1	10	13	14	14	15	17	15	16	18	19	19	20	19	19	21	21	22	22	21	21	21	21	24	24	2	0	2	3	4	4	4	7	4	5	9	4	5	8	8	10	6	8	13	10	15	14	11	13	18	11	1	1	4	2	1	1	1	1	1	1	1	3	3	2	1	2	4	2	2	3	1	1	2	2	1	3
92500	-169.736093414102641	-176.591581365062012	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.540002231167360	2	1	11	13	14	14	15	17	16	16	15	17	20	21	19	18	20	21	22	21	21	22	22	22	24	22	2	0	2	3	3	3	4	7	3	5	4	6	16	3	8	10	9	8	20	10	3	8	12	13	18	11	1	1	4	1	1	3	1	1	2	1	1	1	2	4	1	1	2	2	1	2	5	2	2	1	2	3
93000	-174.212234265596038	-181.067722216555410	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.509732726995600	3	1	11	13	14	15	16	17	17	16	18	19	19	20	19	20	19	21	22	21	21	21	22	22	23	24	2	0	2	3	3	3	4	5	4	5	9	6	10	7	7	13	7	8	10	10	15	7	14	13	18	9	1	1	4	1	2	2	1	2	2	1	1	2	1	1	2	1	1	2	3	3	2	3	1	1	1	4
93500	-167.137749123391387	-173.993237074350759	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674361501955897	3	1	11	12	14	13	15	16	16	16	17	19	18	20	18	19	20	21	22	20	21	22	23	22	24	23	2	0	2	3	4	4	4	7	7	5	3	11	10	15	11	10	9	7	20	5	14	14	11	13	14	18	1	1	3	1	2	1	1	1	1	1	2	1	1	1	1	2	1	3	1	2	1	1	2	2	2	1
94000	-164.361733246306954	-171.217221197266326	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.631810057741562	3	2	10	12	14	15	14	16	17	16	17	19	20	18	18	18	19	19	21	20	20	21	22	22	23	24	2	0	2	3	4	4	3	7	4	5	6	6	16	7	7	10	9	8	20	5	14	15	6	16	18	11	1	1	3	1	1	2	1	1	2	1	1	2	1	2	2	1	1	2	1	3	1	2	4	1	2	4
94500	-169.018759142151254	-175.874247093110625	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635391390682964	3	1	11	12	14	13	15	15	17	17	18	19	20	20	18	18	21	20	22	21	22	22	21	21	23	24	2	0	2	3	4	3	4	4	7	8	8	11	16	15	7	10	9	15	20	10	7	15	11	13	18	11	1	1	5	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	3	2	1	1	2	3
95000	-165.509476302530516	-172.364964253489887	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627746426535432	3	1	10	12	15	14	14	15	15	16	17	18	19	20	19	20	20	22	21	20	22	22	22	22	24	22	2	0	2	3	4	4	4	7	4	3	6	6	10	7	8	13	8	15	20	10	14	11	15	13	18	14	1	1	5	1	1	1	1	1	1	3	2	2	1	3	2	1	3	1	1	2	1	2	2	1	1	1
95500	-186.312393108884976	-193.167881059844348	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.506245366101305	2	1	11	13	13	14	15	16	16	15	16	19	18	18	18	19	20	22	22	22	20	21	22	21	21	25	2	0	2	3	3	3	4	7	6	5	4	3	5	8	7	5	3	15	13	16	3	15	11	13	14	9	1	1	5	1	1	2	1	1	1	1	2	4	3	1	2	2	4	2	2	2	5	1	4	2	1	3
96000	-171.544776028901111	-178.400263979860483	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.387170834165605	2	1	11	12	14	15	15	16	16	16	17	18	18	21	19	20	20	20	21	20	21	22	20	22	23	24	2	0	2	3	3	4	4	6	7	3	6	6	10	15	8	13	3	8	20	10	3	7	6	13	21	11	1	1	5	1	1	2	2	1	1	3	2	1	2	1	2	2	4	2	1	2	6	3	3	2	1	3
96500	-177.854491730005833	-184.709979680965205	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.434958850048252	2	1	11	13	13	14	14	16	16	14	18	18	19	20	18	19	21	21	21	21	19	21	22	22	23	25	2	0	2	3	3	3	4	7	6	5	9	8	5	4	7	5	8	14	13	16	3	14	8	16	18	11	1	1	3	1	2	1	1	2	2	1	1	1	3	2	2	3	2	1	1	1	4	1	2	2	1	4
97000	-170.428143046544591	-177.283630997503963	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.537156263338147	2	0	11	12	14	14	16	17	17	16	18	19	17	21	19	19	19	21	22	22	21	21	22	22	23	24	2	0	2	3	4	3	4	7	5	5	6	6	10	15	8	10	9	7	10	16	3	8	12	16	18	11	1	1	5	1	2	2	2	1	2	1	1	2	1	1	1	2	1	2	3	2	4	2	1	1	1	3
97500	-173.352020941956880	-180.207508892916252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641125988639632	3	1	10	13	14	12	15	16	17	15	16	19	20	21	20	19	20	21	20	22	21	20	22	22	23	24	2	0	2	6	3	3	4	7	4	5	3	11	16	8	8	10	11	7	10	19	15	7	15	13	18	14	1	1	5	1	2	1	1	1	2	1	2	2	1	2	3	2	2	2	3	2	1	1	1	1	1	2
98000	-179.495428161736243	-186.350916112695614	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574595683379792	3	1	11	13	14	14	14	17	16	16	18	19	18	19	19	18	18	21	21	21	22	21	22	22	23	22	2	0	2	3	3	4	3	4	4	5	9	3	10	7	7	3	3	15	13	16	8	15	8	13	18	11	1	1	4	1	2	1	1	2	2	1	1	3	1	1	2	3	3	1	2	1	2	1	2	3	2	2
98500	-173.580555732727902	-180.436043683687274	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.621469241767696	2	1	11	12	14	14	15	17	17	16	17	18	18	19	19	20	21	20	18	18	22	21	22	22	23	24	2	0	2	3	4	4	4	7	3	5	6	9	10	11	9	13	11	8	3	10	22	8	3	13	18	23	1	1	6	1	1	1	2	1	2	1	2	1	1	1	1	1	3	1	3	1	1	2	5	2	1	1
99000	-178.610147622186759	-185.465635573146130	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.601674857093440	2	0	11	12	15	15	14	16	16	17	18	18	19	19	20	20	19	21	22	21	21	21	23	22	23	24	2	0	2	3	3	3	3	5	7	5	5	8	10	8	8	13	9	8	5	5	8	8	3	16	18	3	1	1	5	1	3	2	2	1	1	1	1	1	1	2	2	1	1	2	4	3	2	2	4	1	1	5
99500	-171.182278467773301	-178.037766418732673	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552237639329934	3	1	11	13	14	14	15	15	16	16	18	19	17	19	19	18	19	21	22	21	21	22	21	23	24	24	2	0	2	3	4	3	4	4	6	5	8	11	3	7	7	10	8	15	20	10	14	15	3	16	18	11	1	1	3	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	2	4	2	2	4
100000	-166.522618038541026	-173.378105989500398	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.575517078598687	3	0	12	13	14	14	14	16	16	16	17	19	19	20	19	19	20	22	22	21	20	22	22	23	24	22	2	0	2	3	3	4	4	7	6	5	6	11	5	7	8	3	3	14	20	16	3	15	9	16	18	11	1	1	7	1	1	1	1	1	1	1	2	1	2	3	1	3	3	1	1	1	3	2	3	2	1	2
