step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
42000	-174.318204403279680	-172.856122318760811	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.882996109597269	0	1	2	2	3	3	4	5	4	6	6	9	6	6	7	10	6	8	8	8	10	9	10	8	10	13	11	14	12	12	11	10	14	18	15	14	13	14	16	16	16	18	18	17	18	16	18	16	17	17	17	18	20	20	22	20	20	20	20	21	24	25	26	0	1	2	2	1	2	4	4	3	5	7	24	7	7	8	22	8	17	14	10	18	19	24	9	14	21	24	27	16	31	32	12	30	46	36	23	25	29	38	26	35	41	39	48	46	38	48	29	39	39	35	39	52	52	56	50	46	52	45	57	44	55	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	3	2	1
42500	-175.677372204283103	-174.215290119764234	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.884374188476585	0	1	2	2	3	2	3	5	5	3	8	10	8	5	5	8	7	9	10	8	9	10	10	10	11	13	13	14	12	13	11	13	13	16	15	12	14	15	15	17	16	18	17	16	18	18	17	16	17	18	17	17	20	19	20	20	20	19	20	21	23	25	24	0	1	2	1	4	1	2	10	7	4	17	11	15	6	10	9	15	20	16	15	10	20	20	21	18	23	22	26	22	25	11	12	36	39	26	21	27	29	29	38	27	40	38	28	51	51	38	39	34	48	34	38	54	48	45	44	46	44	46	59	56	61	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2
43000	-170.576519012936359	-169.114436928417490	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.988668189436807	0	1	1	3	2	2	2	5	4	5	5	9	7	7	6	9	7	6	9	7	8	9	10	8	11	12	12	11	11	13	11	14	14	16	13	14	13	15	16	15	15	16	16	16	18	17	17	18	17	17	16	18	18	18	21	20	20	21	21	18	23	25	26	0	1	1	3	1	1	1	4	3	4	9	24	9	8	11	18	18	9	20	11	17	17	20	17	12	22	31	19	24	29	21	30	27	32	23	28	28	35	35	33	32	30	37	36	39	41	34	44	51	51	36	51	43	49	40	50	52	50	52	34	56	55	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
43500	-196.370310700847995	-194.908228616329126	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.803537979834142	0	2	1	3	3	3	3	4	4	5	6	8	8	7	6	7	7	8	10	9	9	10	11	10	11	11	13	12	11	12	12	13	14	17	14	13	13	14	15	13	17	16	16	15	18	17	16	15	18	16	15	18	18	19	21	20	20	21	21	21	24	23	25	0	1	1	2	3	2	3	2	4	7	8	15	15	2	4	15	11	15	13	9	14	12	22	18	21	20	28	29	24	24	26	28	30	35	31	15	18	25	38	19	39	35	48	30	41	48	33	27	33	33	28	51	39	43	52	45	41	50	57	53	57	55	61	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	2	1	2	1	1	1
44000	-223.304897304820400	-221.842815220301532	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.778476096926425	0	1	1	2	3	2	2	4	4	6	6	9	6	7	7	8	8	6	9	7	9	9	11	6	11	13	13	13	11	10	12	13	14	18	14	14	14	13	14	16	16	17	17	15	19	17	15	15	18	16	18	18	16	19	22	20	17	19	20	20	23	24	26	0	1	1	2	3	1	2	1	6	4	6	24	9	10	5	11	13	4	5	10	9	15	12	4	30	25	25	21	19	22	19	22	26	57	25	22	32	30	19	32	38	48	40	26	46	39	38	35	39	37	41	35	44	40	52	32	48	57	58	26	56	60	62	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	2	2	1	3	1	1	2	1	1	1	3	1	1	1	1	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	4	1	1	1	2	2	1	1
44500	-154.999440752241014	-153.537358667722145	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.983189081072145	0	2	1	3	4	2	4	5	3	5	6	8	5	8	7	10	8	8	8	9	10	10	10	9	12	12	12	13	12	13	13	12	13	18	14	15	14	12	15	17	17	18	18	17	18	16	17	17	19	16	16	18	20	19	20	20	21	21	21	21	25	23	26	0	1	1	6	9	1	9	9	6	4	10	7	5	11	13	18	15	11	15	11	12	15	17	19	18	21	22	21	23	22	16	22	29	41	26	30	29	23	28	36	51	40	50	39	31	28	50	36	44	37	39	48	34	50	42	43	49	54	56	55	62	58	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-172.590555439870002	-171.128473355351133	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.851448116058710	0	2	2	2	4	3	4	5	5	5	7	10	7	6	6	8	7	7	9	9	9	9	10	9	11	12	11	13	12	12	12	14	12	16	13	15	13	14	14	15	16	18	16	16	19	17	17	16	18	18	16	18	19	19	21	19	20	20	21	21	24	22	27	0	1	1	1	1	4	2	6	7	6	10	24	15	7	4	8	15	10	18	13	17	13	16	10	20	12	23	30	20	19	23	33	21	40	27	35	20	30	26	30	39	46	31	33	50	39	43	26	41	40	36	48	41	47	58	47	42	54	42	58	59	54	61	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1
45500	-142.807061521962055	-141.344979437443186	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.986853834425156	-1	1	1	3	4	2	4	5	3	4	8	9	7	7	7	9	7	8	10	8	9	9	10	9	11	12	11	13	12	12	13	13	14	18	14	15	13	15	16	15	16	14	17	17	17	16	18	18	18	17	17	18	19	20	20	20	20	19	21	22	22	25	24	0	1	1	3	2	1	6	10	2	6	14	20	8	8	6	18	8	14	18	15	11	15	20	14	21	19	12	26	23	19	27	25	32	36	26	42	30	31	42	35	33	30	41	41	36	37	38	41	36	39	41	51	34	49	47	48	47	49	58	57	55	63	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-159.464208999474778	-158.002126914955909	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.994564659623823	-1	0	1	3	3	1	4	5	5	4	7	8	6	6	6	9	8	9	9	8	9	10	11	8	11	11	12	11	12	12	13	13	14	15	15	13	13	15	15	16	16	16	15	15	17	16	17	18	18	15	18	19	20	20	21	20	20	19	21	21	23	24	25	0	1	1	3	3	1	3	7	5	4	15	13	7	9	8	11	11	24	14	14	11	17	16	14	17	24	26	16	28	22	23	26	16	36	36	30	25	37	33	38	39	33	31	36	50	44	34	45	44	37	44	51	40	51	54	51	48	48	54	52	59	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-142.397725826733961	-140.935643742215092	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.986014805008580	0	1	1	2	3	2	3	4	4	5	8	8	6	6	7	9	8	7	9	9	9	7	9	9	11	12	11	14	12	12	10	13	12	18	14	15	14	14	15	16	16	18	17	17	19	17	16	16	18	18	16	19	19	19	21	20	21	20	21	21	23	24	26	0	1	1	1	3	1	6	5	6	8	13	14	8	8	8	17	14	10	15	14	13	13	11	22	16	20	20	29	21	27	11	26	19	51	29	35	26	29	28	37	28	40	37	36	43	40	35	38	41	36	38	44	42	44	54	50	56	43	53	45	53	59	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-196.176511854781126	-194.714429770262257	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.686125625952711	0	2	2	2	3	3	4	4	4	6	7	10	7	7	7	9	7	9	9	9	8	10	10	9	12	11	12	14	11	13	13	13	12	17	15	12	14	14	15	16	16	17	16	16	19	18	16	17	18	17	17	18	19	19	21	20	20	20	21	22	24	24	25	0	1	1	1	4	3	4	3	4	7	10	19	6	8	8	17	10	21	8	11	5	16	15	11	11	24	16	30	18	36	19	13	24	39	30	11	29	27	12	27	32	35	35	35	42	32	16	22	43	43	37	34	47	50	50	45	52	47	49	55	55	55	60	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	3	1	1	1	2	2	1	1	2	1	1	1	1	1	3	2	3	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1
47500	-209.836934221613291	-208.374852137094422	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.740888965971555	0	1	1	2	2	2	4	4	4	5	7	9	7	6	7	9	6	9	8	8	8	10	9	9	11	12	11	14	12	13	12	12	14	17	14	13	14	14	15	16	17	17	17	17	17	17	18	18	18	15	17	17	19	16	21	19	20	20	22	21	24	26	27	0	1	1	1	1	2	2	5	5	9	10	10	9	6	17	20	7	20	1	11	10	14	15	21	18	16	24	30	12	18	22	24	25	39	36	26	31	31	38	30	35	37	26	54	30	38	41	29	37	28	32	39	45	38	57	38	46	34	51	37	59	50	59	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	1	2	1	1	1	1	2	1	2	3	2	1	4	2
48000	-150.308863526733660	-148.846781442214791	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.959054564196841	0	1	1	2	2	3	3	4	4	5	8	9	7	8	5	9	7	8	9	8	9	9	11	9	11	12	11	14	12	12	11	12	13	18	14	15	13	15	15	16	15	17	17	14	18	17	18	18	18	17	17	17	19	19	21	20	19	20	22	21	23	23	25	0	1	1	2	2	2	3	4	4	6	13	13	10	9	2	20	10	17	13	13	13	13	16	17	16	31	21	37	31	25	16	12	25	40	23	28	23	33	28	35	33	36	38	30	40	39	40	40	29	38	39	44	51	46	54	47	42	43	53	46	59	55	61	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-156.918410842646409	-155.456328758127540	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.973025158713426	0	1	2	1	2	2	3	4	4	6	6	9	7	6	8	9	8	6	10	8	10	9	10	8	12	13	12	11	11	13	12	13	14	17	13	15	13	14	13	15	16	18	17	16	18	17	16	15	19	17	17	18	17	19	20	20	21	20	20	22	24	25	27	0	1	1	1	1	2	3	3	6	9	9	10	10	8	14	18	11	9	16	10	15	13	15	14	29	19	19	22	21	25	19	29	37	48	28	33	27	39	19	32	33	50	38	36	51	48	30	38	46	39	44	53	36	51	51	45	45	42	49	59	60	61	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
49000	-166.783984849789903	-165.321902765271034	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.957712735234389	0	2	2	2	4	3	4	5	4	4	7	10	7	5	5	9	6	9	9	7	8	9	10	8	11	13	11	13	12	13	12	14	13	16	15	15	13	14	15	17	15	17	16	16	18	17	15	17	18	17	16	17	19	19	22	20	21	20	21	21	24	26	26	0	1	1	1	3	3	2	9	6	3	5	24	8	3	5	8	7	13	21	3	9	11	13	11	22	23	24	27	23	25	13	37	31	31	32	30	29	29	37	41	33	35	28	30	34	38	30	34	44	41	41	41	45	42	54	45	43	53	45	53	60	61	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-173.774707095913925	-172.312625011395056	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.809793188222047	0	2	2	2	4	1	3	4	5	5	6	10	7	7	6	9	8	7	10	9	9	8	10	8	11	12	11	12	11	12	11	13	14	17	13	13	14	14	14	16	16	17	15	17	18	16	18	17	18	17	18	18	20	19	21	18	20	20	20	19	23	25	27	0	1	6	6	4	1	2	2	6	8	4	16	10	11	2	14	15	7	22	18	13	7	16	15	20	12	13	19	16	12	21	19	35	36	28	27	12	30	28	38	36	43	32	43	46	38	44	40	48	33	40	48	54	45	52	34	56	47	51	44	55	55	62	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-158.570367601764843	-157.108285517245974	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.962609520059550	-1	1	0	2	3	2	4	5	4	5	7	8	7	6	8	9	6	9	9	9	10	8	10	10	11	11	13	12	12	12	12	14	13	17	14	15	12	14	15	16	16	16	17	16	19	17	18	16	17	16	17	17	19	18	19	21	17	20	21	20	23	25	27	0	1	1	2	4	3	3	6	6	7	14	14	9	9	10	11	5	11	11	17	20	10	16	15	18	21	30	23	18	26	23	30	37	44	37	32	24	29	31	32	32	35	32	35	44	41	41	38	50	36	27	44	49	42	51	53	39	55	39	55	59	61	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
50500	-157.147408835214208	-155.685326750695339	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.998451522899418	0	2	1	3	4	3	4	5	5	6	8	9	8	7	7	8	7	8	9	7	10	10	11	9	10	13	12	13	12	13	10	14	13	18	15	15	14	15	15	16	16	17	17	17	19	16	17	16	17	18	15	17	20	19	22	21	20	20	20	21	23	24	25	0	1	1	3	2	2	4	4	5	6	20	16	10	8	8	14	10	8	18	8	14	11	31	15	14	22	31	21	31	31	12	27	31	41	32	28	23	37	26	30	35	35	48	46	52	36	35	38	41	41	29	35	44	48	54	58	49	50	47	43	55	55	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-165.690590025334586	-164.228507940815717	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.975044386952145	0	2	1	2	3	2	4	5	4	4	7	9	8	7	6	9	7	7	8	8	9	10	9	8	11	12	13	14	11	12	11	13	13	17	15	15	11	14	14	17	15	18	17	16	18	17	17	15	16	16	18	15	19	19	21	20	19	20	22	22	23	25	26	0	3	1	1	4	1	3	2	6	3	8	17	8	7	10	14	8	8	15	7	11	17	5	14	12	22	30	26	24	22	24	12	31	48	28	24	21	26	31	52	30	40	35	36	35	41	35	27	38	33	49	33	43	46	58	51	40	43	56	58	60	59	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-147.564248074780153	-146.102165990261284	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.999471148270349	-1	0	1	2	3	2	3	5	5	3	7	9	8	6	7	8	8	8	10	7	9	10	10	9	12	12	13	11	11	13	12	13	13	17	14	14	12	15	16	15	17	17	16	16	19	18	17	15	18	18	18	18	19	19	21	20	19	20	22	22	24	25	26	0	1	2	3	3	2	3	6	5	4	14	15	20	9	9	9	20	15	13	9	16	21	24	13	23	23	29	12	24	26	23	31	26	38	30	37	21	27	40	32	43	43	32	27	47	34	39	33	38	44	43	44	51	52	45	57	41	49	53	57	60	58	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-141.809464603345759	-140.347382518826890	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.998436474050533	0	1	1	3	2	2	3	4	4	5	8	9	5	7	7	10	7	6	10	8	9	9	11	10	11	11	13	14	12	12	12	13	13	17	15	14	12	15	14	16	16	16	15	16	19	16	18	18	17	17	18	18	19	20	19	18	20	20	21	22	24	25	24	0	1	1	3	1	1	6	6	6	7	15	17	7	13	13	11	10	8	11	10	17	14	21	12	21	14	26	37	16	16	25	30	25	35	27	29	19	28	31	38	32	36	28	28	48	33	41	35	44	39	34	44	34	52	52	50	56	55	48	57	60	63	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-232.713726334038114	-231.251644249519245	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.707873139802406	0	1	2	2	1	3	3	5	5	3	6	9	7	8	8	9	8	9	8	7	10	10	11	7	12	13	12	14	13	11	11	14	13	17	14	11	14	14	14	15	16	16	17	16	15	17	18	15	18	17	17	15	20	19	21	19	18	21	21	22	25	25	25	0	1	1	1	1	4	1	6	10	3	1	19	9	9	13	9	7	15	20	8	20	18	12	7	22	14	12	27	23	14	18	27	31	39	27	11	36	29	33	27	32	29	48	35	33	13	48	27	41	33	25	39	49	40	42	43	44	49	53	53	59	59	26	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	3	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	4	2	1	1	3	3	1	1	2	2	1	1	1	1	1	1	2	3
53000	-165.889503087708221	-164.427421003189352	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.924082007618592	0	1	1	3	2	3	3	4	4	5	7	9	7	7	6	9	7	8	10	6	9	10	10	8	11	11	13	12	11	13	12	13	13	18	15	13	14	14	14	15	17	17	16	16	18	17	17	17	19	17	15	18	19	19	21	20	18	21	20	20	24	24	25	0	1	1	3	1	2	3	4	1	6	10	18	8	15	8	17	7	11	11	9	14	24	21	15	21	22	21	26	21	29	29	29	29	43	33	23	31	28	32	33	37	35	37	27	44	35	35	37	46	38	25	50	34	47	49	53	41	53	51	53	55	58	58	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-198.775118137659263	-197.313036053140394	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.835999642668979	0	1	2	2	4	3	3	5	2	5	7	9	7	7	7	10	7	8	10	9	10	9	10	10	11	12	12	13	13	11	12	11	12	17	14	14	12	15	15	16	15	18	17	15	18	17	17	17	18	16	18	18	19	17	21	21	20	20	22	20	24	23	26	0	1	2	1	4	9	1	4	1	3	10	11	3	10	6	17	5	14	18	10	20	17	17	13	23	16	15	25	24	22	12	19	15	39	26	26	16	33	35	35	29	39	28	29	35	36	26	41	46	31	39	39	54	50	47	57	45	45	49	44	60	50	60	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	3	1	1	2	1	1	1	1	1	1	1	1	2	2	2	3	2
54000	-146.936015003753681	-145.473932919234812	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.962440237991415	0	1	2	3	2	3	3	4	5	6	7	9	7	7	6	9	8	8	9	8	9	7	9	9	11	13	11	13	12	11	11	12	14	18	14	14	13	14	15	16	16	14	18	16	18	17	18	16	16	18	17	18	19	18	22	19	20	21	21	21	24	26	26	0	1	1	3	1	2	2	5	4	9	8	15	9	10	8	18	9	9	15	10	20	9	13	22	12	27	21	27	25	24	23	27	25	41	32	25	27	26	37	38	35	31	48	35	46	40	48	39	36	48	38	40	45	49	60	54	54	57	50	53	60	61	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
54500	-172.943599839134237	-171.481517754615368	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.873062951034445	0	1	1	3	3	2	3	3	4	4	7	9	8	7	7	10	6	8	10	8	10	10	10	10	12	10	12	14	12	11	12	14	12	18	13	14	12	15	16	17	16	18	16	16	18	15	17	18	19	17	15	18	19	20	22	19	21	20	20	21	25	25	26	0	1	1	6	3	2	3	2	6	2	17	11	15	7	9	20	10	17	17	11	18	13	13	15	26	18	21	29	16	21	22	29	26	43	27	33	26	32	28	36	38	46	36	32	51	26	46	51	45	25	35	43	45	45	54	34	56	34	47	45	58	55	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2
55000	-185.562136220257173	-184.100054135738304	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.803153204096405	-1	2	0	3	2	2	3	5	4	6	7	10	7	7	6	9	8	7	9	8	10	9	10	8	11	12	13	13	12	11	11	11	13	17	14	15	13	14	15	15	15	17	18	15	18	15	17	17	18	16	17	18	19	20	21	20	21	20	21	21	24	26	25	0	3	1	5	3	1	3	9	7	9	4	24	8	9	6	8	14	2	11	11	20	17	20	10	22	21	32	25	32	16	19	22	22	41	20	38	19	33	28	26	31	39	34	37	36	22	28	40	50	35	44	46	51	34	54	43	49	42	45	49	54	60	60	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
55500	-200.620433502063719	-199.158351417544850	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.834825759682481	0	1	2	2	3	3	4	3	4	5	7	9	6	7	8	7	7	9	9	8	8	9	10	9	10	11	11	14	12	11	12	13	14	17	15	13	14	14	15	16	16	16	17	16	16	18	17	17	19	17	17	19	20	16	21	20	20	21	21	21	24	25	24	0	1	1	1	2	2	8	2	6	5	13	11	7	9	13	10	4	16	11	13	7	15	11	16	22	25	12	17	24	10	21	18	30	36	37	26	18	29	23	33	31	32	35	33	33	28	38	28	47	54	31	48	49	35	52	54	43	52	52	52	55	57	60	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	3	2	1	2	3	1	1	1	1	2	1	2	2	1	1	1	2	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1
56000	-159.986327255010963	-158.524245170492094	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.974178061183677	0	2	2	3	3	1	4	5	4	6	7	10	6	6	8	9	8	8	9	7	9	10	9	10	12	12	12	12	12	12	12	14	14	17	14	14	14	14	15	16	17	16	17	16	18	15	15	18	19	17	18	19	18	20	21	20	19	21	21	22	23	26	25	0	1	1	6	6	1	5	9	2	3	13	17	8	9	11	17	14	14	14	14	20	18	11	11	24	19	22	18	24	22	15	28	31	46	26	25	29	25	38	37	42	33	40	33	39	30	38	40	50	36	38	42	43	51	50	50	41	52	52	57	58	63	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
