step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
46500	-362.498330903359090	-360.837066285964681	-1.661264617394423	0.000138953208227	0.000030044922038	0.216223305822966	0.615783173247156	-1	0	2	4	6	7	9	10	9	10	10	12	11	10	12	12	12	12	13	14	13	12	12	14	15	14	14	17	17	16	18	17	16	20	17	18	18	21	18	23	20	24	22	22	22	24	24	25	27	26	26	29	29	30	31	32	0	1	2	3	2	4	6	9	6	6	0	7	9	7	10	11	7	9	7	13	17	13	14	17	13	12	5	19	13	26	12	20	18	35	24	20	33	34	24	38	31	34	27	35	35	36	37	33	47	47	47	47	50	48	49	52	1	1	1	1	2	2	1	1	1	2	1	2	1	1	2	1	2	2	1	2	1	1	1	2	2	1	3	2	3	1	3	2	3	2	1	2	1	1	2	1	1	2	3	2	3	2	3	6	2	1	1	2	1	3	2	1
47000	-366.516181052426759	-364.827978477526187	-1.688202574900549	0.000146441428168	0.000030346303377	0.207224852671849	0.530932030253636	-1	1	4	3	6	9	8	8	9	10	10	12	12	10	13	11	12	13	12	13	14	13	13	13	16	15	14	16	17	16	17	17	16	20	17	16	18	21	19	22	21	23	23	22	21	23	24	24	27	25	26	28	27	30	32	31	0	1	4	2	4	5	5	3	4	8	0	7	8	7	9	11	7	6	7	17	14	12	13	14	18	24	7	20	13	9	12	20	20	23	23	8	33	35	36	31	34	38	45	27	35	39	36	36	47	48	47	50	50	52	52	54	1	1	1	1	2	1	1	2	3	1	1	2	2	1	2	1	2	2	2	1	1	1	1	1	2	1	4	2	2	4	3	2	1	4	2	4	1	3	2	2	1	1	1	3	2	1	3	5	1	1	1	2	1	1	1	1
47500	-344.039966067187152	-342.483170040367156	-1.556796026819974	0.000171752732388	0.000044746088813	0.260526212251371	0.581845948478000	-1	0	4	3	7	9	10	9	9	10	10	12	11	10	11	12	12	11	13	13	13	14	13	12	15	14	15	16	16	14	17	16	14	20	18	18	17	22	19	21	21	23	21	22	23	21	21	24	27	25	26	30	29	30	31	31	0	1	4	2	3	4	9	5	5	5	0	7	9	8	10	11	7	9	12	24	14	21	17	14	20	24	24	19	18	24	27	33	24	35	23	32	33	41	36	31	27	41	31	35	43	36	37	33	50	47	50	50	51	50	52	53	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	3	1	2	1	1	3	3	1	2	2	1	1	2	5	1	3	1	2	1	2	1	1
48000	-348.514361381552646	-346.955747570693404	-1.558613810859261	0.000155623321654	0.000040397404609	0.259584515867183	0.673158351344081	-1	1	4	3	6	9	9	7	9	9	10	12	11	10	12	11	12	11	13	14	13	14	14	14	15	12	14	17	16	16	18	17	17	20	19	18	18	22	19	23	21	23	20	21	21	24	24	24	27	26	26	29	28	31	31	32	0	1	4	2	4	3	8	5	8	8	0	7	5	8	10	11	7	9	13	17	26	6	12	13	9	7	7	19	25	24	28	25	25	28	17	20	33	35	20	34	35	31	28	35	17	39	37	39	47	37	47	49	49	52	53	54	1	1	1	1	2	2	1	1	1	1	1	1	3	2	1	1	2	1	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	3	2	1	2	2	2	1	2	3	1	3	2	3	3	2	4	1	1	1	1	1	1
48500	-395.298897490349589	-393.831066265963500	-1.467831224386065	0.000172053425722	0.000054984739996	0.319579454841272	0.552099227508464	-1	2	3	4	6	9	10	10	7	11	10	12	11	10	12	12	13	12	13	13	13	14	13	15	14	13	14	15	18	17	17	17	16	20	16	18	18	21	19	22	22	20	22	22	23	22	24	24	27	25	26	28	28	30	31	32	0	1	1	3	3	9	6	3	3	8	0	7	6	9	8	11	7	13	12	13	14	15	7	26	18	14	5	19	26	21	20	14	25	31	23	24	33	34	32	34	35	17	17	34	34	39	33	32	48	37	50	48	48	48	52	53	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	3	2	3	2	2	3	2	1	2	2	1	1	1	2	3	3	4	1	1	2	5	2	1	3	1	2	2	3	2	2
49000	-355.118413544231998	-353.513103506604295	-1.605310037627680	0.000150507736928	0.000035782080190	0.237742463747768	0.569281126489600	-2	2	3	4	7	8	9	9	10	10	9	11	11	10	11	11	12	10	12	12	12	14	14	14	16	14	13	16	15	16	17	17	16	18	18	17	19	21	19	23	22	24	20	23	22	24	25	25	27	27	26	29	28	30	31	31	0	1	2	3	4	3	5	5	5	5	0	8	9	7	10	11	7	6	7	18	14	20	17	14	13	19	12	19	7	21	12	29	20	12	12	22	33	34	36	38	34	43	35	34	43	39	37	33	47	37	47	47	47	48	48	53	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	3	1	1	2	3	2	2	1	2	3	4	2	2	1	1	1	2	3	1	2	1	3	2	4	1	4	1	2	1	3	2	2
49500	-343.723772062857392	-342.268497238286386	-1.455274824570987	0.000129455999857	0.000042844577413	0.330958607252283	0.597731555224966	-1	0	4	2	7	9	10	9	10	10	10	10	12	11	13	11	12	12	13	14	14	14	13	14	14	14	15	17	17	16	17	16	16	20	19	18	19	21	20	20	20	23	21	20	22	23	24	26	27	25	26	29	28	29	32	31	0	1	4	2	3	5	8	5	5	8	0	8	5	7	5	11	12	12	13	13	14	13	17	14	13	14	12	19	20	21	17	22	13	22	23	32	33	34	36	31	35	34	27	35	40	39	37	33	50	37	50	50	47	50	53	52	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	2	2	2	1	1	2	1	2	3	3	1	1	1	1	2	1	1	3	1	1	2	3	4	1	3	1	3	3	2	2	1
50000	-409.350739049168055	-407.879986391719626	-1.470752657448404	0.000227077037315	0.000072002372758	0.317083460348954	0.604363588280680	-1	0	4	3	6	9	9	10	9	11	7	11	11	10	11	11	12	12	14	13	13	14	13	15	15	15	15	16	16	16	17	13	16	20	17	17	19	19	19	20	22	22	23	22	21	24	25	25	26	27	23	27	28	29	32	31	0	1	2	2	2	4	5	9	5	8	0	7	9	7	8	11	6	13	32	13	12	18	7	14	13	21	7	32	18	6	30	9	18	27	5	25	6	31	33	31	40	34	31	45	31	6	35	33	51	49	37	51	52	53	53	54	1	1	2	1	3	2	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	2	3	1	3	3	1	2	1	2	5	1	3	1	2	2	1	1	4	1	2	5	4	4	2	1	2	2	1	1	2	1
50500	-375.951947339221249	-374.328114258009919	-1.623833081211316	0.000151594510454	0.000034887699798	0.230138279374492	0.568598948337499	0	1	2	3	6	9	9	9	9	11	10	11	11	11	12	11	13	13	12	13	13	14	13	14	16	11	15	17	17	16	16	17	15	20	18	17	18	22	19	23	21	23	22	21	21	24	24	25	26	26	26	30	29	30	31	31	0	1	2	3	4	5	5	5	5	8	0	7	8	7	9	11	7	9	14	13	26	6	6	6	20	6	7	19	18	21	24	18	24	23	17	33	33	34	29	45	27	17	24	27	29	36	33	43	46	48	48	47	48	50	53	54	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	1	2	2	1	1	1	2	2	2	2	1	3	2	3	2	1	2	1	3	3	1	1	1	1	1	3	4	4	4	2	4	5	2	1	1	1	4	3	3	1	1
51000	-406.568393185366915	-404.954430280349584	-1.613962905017350	0.000187283141604	0.000043847634869	0.234124836295367	0.499383662621975	-1	1	3	4	6	9	8	7	9	10	10	11	9	11	13	12	13	12	13	14	10	14	14	14	15	14	14	17	17	16	18	16	16	20	18	17	19	20	19	22	21	23	22	22	22	22	24	25	27	26	26	29	26	31	32	31	0	1	2	3	2	3	8	4	8	6	0	5	4	13	6	11	13	9	14	9	7	4	18	14	17	6	14	19	6	26	7	17	15	35	23	32	33	35	36	24	17	12	23	35	27	33	37	46	47	48	47	37	47	47	52	50	1	1	2	1	3	2	1	1	1	1	1	3	3	1	2	1	3	2	1	2	1	4	1	1	1	2	2	2	3	1	7	2	1	1	2	1	2	1	1	4	3	5	3	2	2	3	2	3	2	1	1	7	1	5	1	1
51500	-382.298053727212562	-380.522461091813000	-1.775592635399538	0.000146503426762	0.000026737663944	0.182505382535976	0.548643034471415	-1	1	2	4	7	9	9	10	8	9	8	12	11	11	12	11	12	12	14	14	13	14	14	14	15	14	15	16	15	16	17	16	15	20	18	17	19	21	19	23	22	23	22	23	23	23	23	25	27	27	26	30	28	29	31	31	0	1	2	3	4	4	5	10	5	5	0	14	6	6	8	11	7	5	18	8	6	5	8	14	17	14	17	7	8	26	29	18	6	27	23	25	33	35	36	23	35	34	31	34	31	39	37	37	47	48	48	50	50	50	47	48	1	1	1	1	2	3	2	1	1	1	1	1	1	1	2	2	1	4	2	2	1	3	2	2	1	2	2	3	4	2	2	2	3	2	2	1	3	2	2	4	3	1	2	2	4	2	2	2	4	1	1	2	1	1	4	3
52000	-377.218213991043513	-375.812051680992738	-1.406162310050771	0.000204915917750	0.000080136089890	0.391068155026657	0.571143273991875	-1	1	3	4	6	9	10	8	9	9	10	12	12	10	13	12	13	12	12	13	13	14	14	14	15	14	15	16	16	15	17	15	15	20	18	18	18	21	19	22	19	24	22	22	22	24	24	26	26	26	26	29	28	29	31	31	0	1	2	3	4	3	8	5	5	8	0	7	7	9	10	11	12	14	9	14	9	17	12	21	13	9	21	32	33	7	24	5	20	23	23	33	33	35	25	29	30	28	6	34	41	39	43	33	47	47	47	53	47	50	54	52	1	1	1	1	1	4	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	3	1	4	1	3	2	2	2	2	2	2	2	2	5	1	2	2	1	4	1	1	1	1	2	1	1	2
52500	-390.777238422901462	-389.013737012236902	-1.763501410664556	0.000164667951637	0.000030559412802	0.185582030372277	0.567650433108979	-2	-1	2	4	6	9	9	8	9	9	10	11	10	11	13	12	11	13	13	11	13	15	14	12	14	15	15	15	17	16	17	16	16	19	18	17	19	22	19	22	20	23	21	22	22	23	24	24	26	26	26	28	29	31	31	30	0	1	2	1	3	8	8	4	8	4	0	7	9	10	8	11	10	9	7	9	12	20	17	14	5	21	25	21	13	21	7	20	25	23	12	25	10	35	36	7	35	31	23	34	37	40	33	40	37	48	40	50	50	52	50	47	1	1	1	2	2	1	1	2	1	4	1	1	1	1	2	1	1	2	1	1	1	2	2	1	4	1	1	1	2	2	4	2	1	2	4	2	5	2	1	7	1	3	2	2	3	1	4	1	4	1	2	1	2	2	3	2
53000	-378.649297627055944	-377.171023088123775	-1.478274538932150	0.000140755222626	0.000043759590157	0.310891413764629	0.486266132071976	0	1	3	4	6	9	9	9	9	11	10	12	11	10	12	12	13	11	13	13	14	15	14	14	15	15	14	17	18	17	15	15	17	19	19	17	17	21	20	22	21	21	22	22	21	23	24	24	27	27	26	30	28	31	32	32	0	1	2	3	3	5	5	5	5	6	0	8	7	7	8	11	9	9	13	13	14	20	12	14	20	13	12	21	20	24	7	13	24	25	23	25	22	35	32	45	35	17	35	35	34	36	37	33	37	48	47	50	49	49	47	48	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	2	2	2	2	3	2	3	1	1	1	2	1	1	4	1	2	1	3	4	5	4	1	1	2	1	2	3	4
53500	-383.759092164970752	-381.838604831004943	-1.920487333965823	0.000154746598582	0.000023495773096	0.151833858134566	0.495575622060095	-2	1	4	3	7	9	10	9	9	11	11	11	11	10	13	12	12	13	14	12	13	14	14	14	15	14	15	17	17	15	16	17	16	19	18	18	19	22	19	23	21	23	21	20	22	22	24	25	27	27	27	29	28	30	30	32	0	1	4	2	4	5	3	5	5	14	0	9	9	5	10	11	5	13	17	9	14	17	17	14	13	7	23	19	25	7	20	9	9	28	31	33	33	34	20	23	7	45	31	32	34	36	33	47	37	48	48	50	47	47	47	52	1	1	1	2	2	2	3	2	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	2	2	1	1	2	1	2	2	5	2	1	2	2	2	2	4	4	6	1	3	2	2	2	3	1	6	1	1	1	2	4	3	1
54000	-356.697198548989434	-355.257956321038705	-1.439242227950720	0.000120600930864	0.000041887197740	0.347320683509972	0.608369586781922	-1	1	2	3	7	9	10	9	10	10	9	11	11	10	13	11	12	12	13	12	14	15	13	14	13	12	14	16	17	16	18	16	17	20	17	18	18	21	20	22	21	23	22	22	23	22	25	24	28	26	26	28	29	29	32	31	0	1	2	3	4	5	5	5	6	5	0	5	9	5	10	11	7	9	7	9	14	24	17	14	9	14	17	19	25	14	17	13	18	35	23	29	32	34	36	34	31	43	31	41	31	36	39	37	33	48	48	50	50	47	53	50	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	5	2	3	3	1	1	1	1	1	1	1	2	1	2	1	4	2	2	3	8	1	1	1	1	1	1	2
54500	-370.329507942030887	-368.896384490070204	-1.433123451960671	0.000177117517978	0.000062740865636	0.354232976798072	0.613873303910296	-1	2	3	4	7	8	9	10	10	11	10	11	11	9	12	11	11	13	14	13	13	15	13	15	15	15	14	17	16	14	17	16	17	20	19	17	18	21	20	22	22	24	23	23	21	23	24	24	26	26	26	28	28	30	32	31	0	1	2	3	3	4	5	5	6	6	0	7	9	6	8	11	7	9	8	13	14	9	6	12	20	14	12	24	25	13	18	13	20	31	22	13	32	17	33	35	34	28	12	34	31	39	43	37	48	47	48	50	48	47	52	50	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	3	2	2	1	4	2	1	1	2	2	2	3	2	2	3	1	4	2	1	1	4	6	1	2	2	1	3	1	1	1	1	2	2	2	3
55000	-373.918958627885047	-372.379604617765608	-1.539354010119445	0.000150360878853	0.000040594148594	0.269978127975080	0.467760394669449	-1	1	3	4	6	9	9	8	9	11	10	11	12	11	12	11	13	11	14	13	13	13	13	13	16	14	14	17	16	16	17	15	16	21	19	16	18	19	18	22	21	24	23	22	22	23	23	26	26	27	27	28	29	31	30	30	0	1	2	3	3	5	5	5	5	8	0	7	9	4	10	11	12	9	13	8	7	9	12	9	20	7	14	12	14	21	23	9	20	38	31	20	32	24	36	28	31	40	27	31	14	32	37	47	46	47	49	48	50	56	50	52	1	1	1	1	2	2	1	1	1	1	1	1	2	3	1	1	1	1	1	3	2	2	1	3	1	2	1	3	2	2	2	3	1	2	1	1	1	4	1	2	2	1	4	4	5	3	2	2	2	2	1	1	1	1	2	1
55500	-374.678453162045116	-373.265938929712831	-1.412514232332306	0.000141486355504	0.000053937410429	0.381219872663713	0.589338835604852	-1	1	4	2	5	8	9	10	10	9	10	11	12	9	12	12	13	11	12	11	12	15	13	15	14	14	14	15	17	16	18	16	15	20	18	16	17	20	18	22	20	23	23	23	21	24	23	24	26	26	27	29	28	29	31	32	0	1	4	2	3	5	5	7	6	5	0	6	20	6	10	11	18	6	18	10	9	9	7	14	18	9	17	19	8	21	17	13	13	35	22	33	33	27	33	34	31	31	45	35	29	36	37	47	48	48	48	48	48	49	52	54	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	3	2	2	1	2	1	1	3	2	2	1	2	1	2	1	1	3	1	1	2	3	1	2	2	3	3	1	2	1	2	3	2	1	1	2
56000	-355.928314672064403	-354.477972466001063	-1.450342206063353	0.000159028280010	0.000053393939651	0.335751223919300	0.561254637262950	-1	2	3	4	7	9	10	9	9	11	10	11	12	11	12	11	11	12	13	12	12	14	13	15	14	15	14	16	17	15	18	16	16	19	18	17	18	20	19	23	22	24	22	21	22	24	25	25	27	26	27	28	28	30	31	31	0	1	2	3	4	5	9	5	5	9	0	7	5	6	10	11	8	12	9	5	7	13	17	21	6	12	20	7	24	14	12	20	13	35	28	33	33	23	36	34	27	28	38	34	27	39	37	37	47	48	50	50	50	52	53	54	1	2	1	1	1	1	1	2	2	1	1	1	3	1	1	1	1	1	2	2	1	1	1	2	2	3	2	3	1	1	3	2	2	1	1	1	1	3	1	3	4	3	1	2	5	3	4	3	1	1	1	1	1	1	2	1
56500	-364.444347596318778	-362.940585710939729	-1.503761885379065	0.000145306702834	0.000042437130739	0.292052120865423	0.522640786268206	0	1	2	4	6	10	10	9	9	11	10	11	12	10	12	12	12	13	14	14	13	15	13	14	14	13	15	16	17	16	17	16	16	20	17	16	17	22	18	23	21	23	22	21	21	22	24	26	28	27	27	30	29	31	32	32	0	1	2	3	3	4	5	5	5	8	0	8	8	5	6	11	14	14	12	13	6	21	12	12	6	8	7	14	20	14	23	25	6	35	30	9	6	31	36	44	31	38	23	35	35	37	33	33	47	47	47	50	50	48	52	53	1	1	1	1	2	3	2	2	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	2	2	3	2	4	2	1	3	2	1	2	3	3	1	1	3	1	5	2	2	2	3	4	2	2	1	2	1	2	1	1
57000	-357.934177509894482	-356.360162811645012	-1.574014698249490	0.000158500528390	0.000039926881693	0.251903776592216	0.583068821699518	-1	0	4	3	6	9	10	8	7	10	10	12	11	11	12	11	13	11	12	14	13	15	13	15	15	14	14	17	17	16	17	16	16	19	18	17	19	21	19	23	20	23	21	22	22	23	24	25	27	26	26	29	28	29	31	31	0	1	4	2	3	5	8	5	3	8	0	8	10	8	10	11	7	6	7	13	14	13	6	14	12	21	17	12	4	24	17	6	20	23	31	22	33	31	32	45	29	34	17	35	35	36	22	46	47	48	47	48	48	53	53	47	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	3	7	1	2	3	1	2	1	2	2	2	2	1	2	2	4	2	1	2	4	1	1	1	1	2	1	1	1	4
57500	-353.172301221101009	-351.545203016349603	-1.627098204751398	0.000121499856901	0.000027805337592	0.228850784691206	0.450919847635126	-1	1	4	3	7	8	9	9	8	10	10	12	11	10	12	12	13	12	13	13	12	14	12	15	15	13	14	17	17	16	17	15	16	19	18	16	18	21	20	22	22	22	23	22	21	23	23	25	27	25	26	28	29	30	31	31	0	1	4	2	3	4	5	9	5	5	0	7	8	3	10	11	6	13	14	13	7	6	14	21	20	12	12	19	20	21	7	6	22	23	23	32	32	34	36	35	31	34	35	35	23	36	37	47	47	47	50	50	48	53	47	52	1	1	1	1	2	3	2	1	1	2	1	2	1	3	2	2	3	1	1	1	1	2	1	2	1	1	1	2	2	2	3	3	1	3	2	1	3	1	2	2	3	2	2	2	4	4	2	1	2	2	1	1	2	1	3	1
58000	-379.130128105378105	-377.666744728685330	-1.463383376692783	0.000133813524478	0.000043286640856	0.323484797407631	0.517299791568289	0	2	4	3	6	9	9	9	10	10	10	10	12	11	12	12	13	11	14	13	13	15	14	13	12	15	13	16	16	17	18	14	15	20	16	16	18	22	17	21	22	24	22	22	22	23	24	23	26	26	26	28	28	29	32	32	0	1	4	2	4	2	5	5	5	7	0	6	18	6	10	11	6	9	12	13	14	9	12	6	9	24	6	19	9	26	29	5	6	23	23	20	18	27	33	31	31	40	17	40	40	37	37	37	47	47	47	50	50	52	53	54	1	1	1	1	1	4	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	1	2	1	3	1	1	4	2	3	1	2	3	4	1	2	2	2	4	1	1	2	2	3	1	1	1	1	1	1	3	2
58500	-361.426570763563120	-359.732439092156767	-1.694131671406379	0.000126032094432	0.000025879923945	0.205343917050305	0.491816637023209	0	1	3	4	6	9	8	8	9	11	10	11	12	10	13	12	12	11	13	14	14	14	13	15	15	15	14	16	17	16	16	13	16	20	18	17	19	21	19	20	21	22	22	23	22	23	24	25	26	27	27	29	28	31	31	30	0	1	2	2	4	5	5	5	4	9	0	7	4	7	8	11	14	6	9	18	6	6	17	7	5	14	12	24	18	21	23	9	32	19	12	13	33	24	33	23	40	40	29	40	34	36	37	33	47	48	47	50	48	56	48	52	1	1	1	1	1	2	1	1	3	1	1	2	4	1	2	2	1	1	2	1	3	2	1	4	3	2	2	1	3	1	1	2	2	3	4	2	2	3	1	3	1	1	2	1	1	4	3	4	1	2	2	1	1	1	3	1
59000	-339.743895549665353	-338.157405992253189	-1.586489557412192	0.000122312381600	0.000030094082293	0.246042811849622	0.612424382087920	-1	1	2	3	6	9	8	10	9	9	10	11	10	9	11	12	13	12	13	13	13	14	13	15	15	14	14	15	17	16	17	16	17	21	19	17	19	21	20	23	20	22	22	22	22	24	23	22	27	27	26	29	28	31	32	31	0	1	2	3	4	5	5	9	5	5	0	7	6	7	10	11	7	10	12	13	12	10	7	26	17	12	12	17	17	24	25	22	9	31	17	32	33	35	32	35	23	31	31	34	34	39	48	33	48	48	48	50	50	50	50	50	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	3	1	2	2	1	2	3	1	1	2	2	1	2	1	1	1	3	2	3	1	1	1	2	2	3	2	2	1	1	2	1	3	2	2	2	1	1	2	3	2
59500	-345.487698251297786	-343.881673527301132	-1.606024723996662	0.000178183820567	0.000042307813519	0.237439142256504	0.542527675666347	0	1	2	4	7	10	10	9	10	10	11	9	11	11	13	12	13	13	13	13	12	13	13	13	15	14	14	16	18	16	18	15	16	20	18	18	18	21	19	23	20	21	22	23	23	23	24	26	27	26	26	29	26	30	31	32	0	1	2	2	4	4	12	5	4	5	0	5	8	7	8	11	7	12	12	13	14	13	10	14	20	21	17	14	30	14	21	20	18	35	28	33	33	35	36	43	35	17	31	42	34	36	37	33	53	47	47	50	47	50	54	53	1	1	1	1	2	2	1	1	3	2	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	1	1	2	1	3	2	1	2	1	1	1	1	1	1	1	1	3	2	1	2	3	3	6	1	1	1	1	1	2	1	4
60000	-343.294876161296543	-341.727970469922354	-1.566905691374189	0.000142933256413	0.000036502988169	0.255384849442720	0.693832009843054	-1	1	4	3	6	9	10	9	8	10	8	12	12	10	11	12	13	12	13	13	13	14	14	14	15	15	13	16	17	15	16	15	17	20	18	17	18	21	19	22	22	23	20	23	21	23	23	26	25	26	27	29	29	30	29	32	0	1	4	2	4	3	9	5	5	8	0	6	7	6	10	11	12	9	7	7	14	20	18	19	8	13	7	12	20	13	17	13	25	35	31	32	33	31	36	43	34	34	31	45	35	39	37	33	47	47	47	48	50	52	47	54	1	1	1	1	2	3	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	3	2	2	1	1	2	2	2	1	2	1	1	1	2	2	1	1	1	2	1	2	2	2	4	1	1	2	1	1	1	2	1
60500	-365.790333561810996	-364.082070161210538	-1.708263400600462	0.000164395824989	0.000033042573188	0.200993992334656	0.606676244197415	-2	1	4	4	6	9	10	9	8	11	8	11	10	10	12	11	12	12	13	14	13	14	13	12	15	14	14	16	16	16	17	16	16	20	18	18	18	21	19	19	21	24	23	22	22	23	22	25	27	26	27	30	26	28	31	32	0	1	2	2	4	5	8	5	5	8	0	7	5	8	6	11	7	5	8	17	14	13	17	14	13	21	17	21	4	26	13	20	13	40	27	32	18	35	36	31	12	31	41	35	34	36	37	37	47	47	53	50	47	48	52	54	1	2	2	2	1	2	1	1	1	2	1	1	2	1	2	2	1	2	2	1	2	2	1	1	2	1	1	2	5	1	3	1	2	1	1	1	2	1	1	1	5	3	1	2	1	2	2	3	2	2	1	2	2	1	1	3
61000	-388.522418521825216	-386.815552018823439	-1.706866503001776	0.000138826470931	0.000027961856342	0.201415883835883	0.563308093204928	-1	1	3	3	6	8	9	10	9	10	8	11	12	10	13	11	11	13	14	13	13	13	13	15	15	12	14	15	15	16	17	16	17	20	18	17	19	21	18	22	21	24	22	22	20	23	25	23	28	26	27	29	27	31	32	32	0	1	2	2	3	5	3	6	6	9	0	14	9	6	10	11	7	6	7	8	14	17	17	12	9	7	7	12	5	19	8	25	20	17	7	20	33	35	32	23	31	40	31	34	29	39	37	37	47	25	50	47	47	47	49	52	1	1	1	1	2	1	3	1	1	1	1	1	1	1	1	2	2	2	3	2	1	1	1	3	4	1	2	2	3	1	4	1	2	5	4	2	2	2	1	4	2	1	3	1	2	2	4	1	2	5	1	2	1	3	2	1
61500	-366.195854553227662	-364.581320885791229	-1.614533667436434	0.000151618123020	0.000035462012119	0.233890325329235	0.616359142446148	-1	1	1	4	6	9	8	9	9	10	9	11	12	11	11	10	12	11	13	13	13	14	14	14	14	14	15	16	18	16	18	15	16	20	18	17	19	21	17	21	21	23	22	23	21	22	25	25	27	24	26	27	28	30	30	31	0	1	1	3	4	5	3	5	5	8	0	8	5	6	6	11	12	8	7	8	12	6	17	14	9	14	20	19	18	26	17	13	23	29	27	20	20	35	32	29	31	29	31	40	35	36	50	37	48	36	50	50	52	48	50	54	1	1	1	2	1	2	2	1	1	1	1	1	4	1	1	1	1	1	2	3	1	2	2	2	3	2	1	1	3	1	3	2	1	1	1	2	3	1	1	2	2	2	2	1	1	2	1	2	1	2	1	1	1	3	4	1
62000	-380.420589515636436	-378.333255000218401	-2.087334515418039	0.000244348791514	0.000030856225735	0.126279428449251	0.711823835046466	-1	1	4	3	6	7	10	9	9	8	10	11	11	11	12	12	12	13	14	14	14	14	14	14	14	15	14	16	18	16	17	17	16	21	18	17	18	21	19	19	21	22	22	22	21	23	25	26	27	25	27	29	27	30	30	31	0	1	4	2	3	5	5	5	6	5	0	5	8	6	10	11	7	14	8	12	7	15	17	12	15	24	14	12	31	20	23	13	14	40	27	20	33	40	20	32	35	40	45	35	40	39	46	47	47	33	50	53	48	48	48	49	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	2	1	2	2	1	2	1	1	1	2	1	2	3	1	2	2	3	2	1	2	2	1	1	3	1	1	2	1	2	2	3	1	1	1	3	1	1	1	4	3	2
