step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
27000	-242.042710313968428	-251.093553694419768	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987531321059266	1	2	5	4	7	7	7	8	9	10	10	9	8	6	9	11	10	9	10	9	10	11	10	10	12	16	11	6	11	12	12	12	8	11	11	10	15	12	12	9	10	16	14	12	12	14	15	11	13	13	11	10	14	14	13	12	14	16	15	11	16	14	13	12	16	16	16	14	15	15	19	16	14	17	17	20	18	21	19	23	17	13	0	1	2	2	3	3	14	7	4	15	9	28	6	3	7	41	12	6	6	6	8	4	5	13	16	73	23	4	12	41	13	51	7	15	19	33	54	51	23	6	12	46	9	16	9	34	82	18	51	24	10	18	38	25	33	24	13	62	73	20	43	32	20	60	73	70	43	56	30	68	58	73	64	67	26	77	26	72	61	78	26	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-237.305168742516457	-246.356012122967797	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998034304373126	1	2	4	5	6	7	9	8	8	10	10	7	9	9	9	11	7	8	10	9	10	11	6	12	12	16	9	7	11	11	12	14	12	11	12	9	14	11	11	13	10	14	13	16	13	12	14	12	13	12	12	14	14	13	13	11	14	16	16	15	18	13	15	13	17	15	15	16	16	16	20	15	13	18	14	15	18	17	18	26	18	12	0	1	2	3	4	4	8	6	23	9	9	3	6	12	18	19	3	12	15	12	7	20	3	22	36	73	28	23	15	27	22	73	20	11	11	17	48	27	13	51	8	16	46	73	35	21	43	19	82	13	9	24	43	51	38	14	29	52	64	75	76	20	64	46	53	49	40	52	38	32	78	50	30	69	40	73	67	63	69	51	72	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-240.940190312278105	-249.991033692729445	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988053554327503	1	3	5	4	6	7	8	10	11	10	10	9	8	9	6	10	11	9	11	10	8	8	9	11	12	15	10	9	11	11	12	14	9	13	13	11	14	10	11	14	8	14	10	15	12	13	14	10	14	13	9	14	13	13	13	14	14	16	12	14	17	13	15	12	17	15	15	15	16	15	18	17	15	19	15	15	19	18	16	20	15	16	0	1	2	2	4	15	6	18	16	41	41	41	5	13	4	12	41	5	2	7	5	6	21	8	20	49	22	6	33	38	43	35	41	19	59	18	45	18	48	25	5	12	33	49	11	29	31	23	62	30	6	39	9	20	64	19	39	30	29	53	24	25	55	20	55	50	25	42	39	52	66	52	60	75	62	45	61	81	57	61	56	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-240.483687546603392	-249.534530927054732	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995103469517855	0	2	4	4	5	8	8	9	6	10	10	7	9	9	7	10	11	10	11	9	8	11	9	11	10	14	12	9	10	11	11	12	11	10	7	12	13	12	13	13	11	15	13	15	12	11	15	13	14	11	13	9	15	13	12	13	13	17	16	15	16	12	16	14	17	16	16	14	16	17	19	14	16	14	12	20	14	18	17	25	19	18	0	1	2	2	4	15	9	15	3	6	7	5	35	6	4	13	23	20	8	15	15	9	6	20	28	46	16	6	23	21	14	18	23	12	9	6	45	18	16	62	12	64	36	27	11	10	31	50	54	15	75	35	27	10	52	10	27	60	27	30	74	10	37	32	36	77	74	50	53	67	82	51	53	54	22	82	32	61	44	65	70	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-240.444416190391507	-249.495259570842848	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988456678496708	1	3	3	5	7	6	8	9	12	9	11	9	9	8	10	10	11	5	10	9	7	10	9	11	6	14	8	8	9	13	12	12	11	11	12	11	15	11	12	13	12	15	12	16	13	14	11	13	15	11	14	14	11	14	12	13	14	13	14	14	16	12	14	10	17	15	16	15	16	15	15	17	14	16	15	17	17	21	17	21	18	18	0	1	1	2	4	1	4	6	34	14	12	21	6	25	20	21	29	3	14	7	4	28	6	14	4	30	6	6	21	31	20	16	23	16	10	13	50	23	22	8	15	51	24	68	22	41	5	35	48	15	58	43	64	50	19	10	45	24	45	50	68	19	31	14	54	40	60	50	46	54	48	40	36	52	56	71	31	81	67	81	67	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-235.754335289829925	-244.805178670281265	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995445474374722	0	2	5	5	6	8	7	10	11	9	10	8	8	7	4	11	11	10	9	9	7	9	8	10	11	12	11	8	11	13	10	14	12	13	13	10	15	11	13	13	11	16	13	15	11	12	13	13	14	12	12	14	15	13	13	12	13	16	16	12	17	14	16	14	15	14	17	15	16	17	18	17	16	18	17	19	15	22	17	25	19	16	0	1	15	2	3	3	2	14	19	28	10	21	2	3	1	22	10	23	21	14	4	21	7	20	20	9	10	14	14	20	6	8	8	33	41	22	25	6	27	41	8	65	29	48	12	9	51	38	50	20	36	43	47	27	45	18	16	49	49	18	49	26	57	11	39	56	40	46	50	59	75	55	43	82	35	64	31	70	35	78	74	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-251.518459937586044	-260.569303318037385	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990165339336908	-1	2	5	4	5	7	8	8	10	10	10	8	7	10	7	9	10	8	11	8	8	11	9	9	11	13	12	9	7	13	12	11	11	11	12	10	15	12	3	11	9	16	12	15	13	13	15	12	14	11	13	14	14	13	13	14	13	16	14	10	17	13	14	15	17	15	17	13	16	14	16	17	15	19	16	19	16	20	17	25	19	19	0	1	39	2	39	5	29	1	21	41	12	6	3	41	5	20	24	15	24	29	29	11	18	7	21	34	25	20	5	48	9	21	24	13	29	13	26	41	2	60	7	31	36	45	34	19	57	14	55	16	50	25	57	48	9	51	21	49	54	12	53	34	27	27	32	35	50	33	70	7	64	64	40	58	57	56	52	81	53	82	65	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-248.644267886162027	-257.695111266613367	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976918610005702	0	2	5	3	4	7	8	10	11	10	11	8	8	10	7	10	11	9	9	9	9	11	9	10	12	14	12	9	11	11	12	13	12	12	12	12	15	12	12	13	12	14	11	13	13	14	12	13	12	10	13	13	13	10	11	13	14	14	13	13	14	13	15	13	16	15	16	15	16	14	18	15	14	16	17	20	16	18	19	17	20	19	0	1	2	2	1	4	3	20	10	28	16	15	15	28	3	18	21	6	13	7	15	28	12	13	55	39	17	15	24	54	16	13	24	19	8	23	34	10	16	19	22	49	15	54	22	12	9	18	29	19	54	43	35	18	50	25	36	47	22	29	36	35	60	11	59	60	58	14	66	25	32	40	62	57	44	71	26	75	33	54	71	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-244.974982757232453	-254.025826137683794	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984722029336547	0	2	5	3	4	8	8	8	12	7	9	10	9	6	8	11	9	8	11	10	9	9	10	11	11	14	10	11	9	12	12	13	11	13	12	9	16	11	12	13	10	16	11	14	11	12	13	12	14	12	14	11	14	14	10	14	15	15	13	13	15	10	16	12	12	16	11	16	16	15	20	17	14	19	16	18	17	21	15	24	18	15	0	1	4	1	4	14	10	10	12	3	6	11	18	4	14	20	10	14	12	7	10	8	7	17	41	48	11	13	15	62	52	33	41	24	33	15	67	41	41	38	29	49	18	29	29	27	43	20	38	19	43	6	50	33	8	25	59	32	67	7	73	17	70	33	67	58	8	31	79	51	79	37	46	77	79	52	61	77	56	78	68	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-243.119422419406988	-252.170265799858328	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992553214883547	1	3	5	4	6	8	8	10	7	9	11	10	9	9	10	9	10	10	7	9	9	11	8	11	11	15	11	9	10	13	12	13	10	11	10	12	15	11	10	14	11	16	14	15	12	13	14	11	14	10	14	13	13	12	11	13	12	15	13	13	17	12	16	13	13	15	16	14	16	14	16	17	14	18	14	17	18	21	19	23	21	15	0	1	2	1	3	19	5	28	3	7	15	7	23	7	13	6	23	13	3	6	6	7	2	35	7	75	29	6	7	38	22	29	7	33	13	35	13	18	14	31	39	40	32	20	25	24	38	16	32	7	27	62	22	24	18	34	7	30	18	62	43	18	68	24	55	43	19	31	47	54	68	53	54	25	36	37	58	75	61	81	42	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-258.579786853599956	-267.630630234051296	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986625359417828	0	3	5	5	7	7	9	9	11	10	10	8	6	9	6	11	11	10	9	9	8	7	7	12	11	11	12	11	12	11	11	13	12	12	13	9	14	12	11	14	10	14	13	15	10	14	15	12	13	8	13	14	15	14	13	14	15	13	16	14	17	13	15	14	10	16	16	16	12	16	12	12	14	19	15	21	15	18	19	23	16	17	0	1	2	2	15	3	21	15	5	14	19	6	3	12	1	8	50	3	22	13	23	4	15	11	6	23	10	36	7	8	45	28	25	4	39	13	17	11	14	69	36	32	71	24	36	32	64	11	30	4	72	55	42	34	24	18	62	28	25	33	60	17	55	10	13	73	17	75	25	37	28	17	43	61	60	79	24	48	81	76	77	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-249.977212869505536	-259.028056249956876	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995458625235269	1	2	4	5	6	7	9	9	11	9	9	10	9	6	9	8	10	10	9	9	8	10	9	12	11	15	12	11	11	10	10	14	10	12	12	12	14	8	12	12	11	16	14	12	11	12	13	13	13	12	13	14	15	12	11	14	12	17	15	14	18	14	16	15	16	14	12	13	17	15	20	18	14	19	15	17	17	21	13	23	18	14	0	1	1	3	4	3	4	38	18	38	6	19	16	3	16	5	20	15	16	6	14	23	21	31	30	18	4	30	7	16	21	49	7	30	13	7	28	14	17	19	30	62	49	20	31	15	18	45	29	29	41	40	49	55	12	51	19	68	56	4	51	30	56	22	36	57	41	45	82	79	72	53	14	81	51	63	56	71	10	78	76	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-261.115967255821886	-270.166810636273226	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.949773043069427	0	2	5	4	7	6	9	10	11	10	11	10	8	7	10	11	10	9	11	10	8	10	9	9	12	15	11	11	12	13	11	11	9	13	13	11	16	12	13	10	11	15	12	13	12	12	12	13	15	13	13	14	12	12	10	13	10	15	16	15	18	14	16	14	13	13	13	15	15	13	15	14	14	16	14	15	11	22	18	20	20	18	0	1	4	2	3	3	13	5	33	13	21	33	3	4	6	8	33	6	17	23	5	33	5	14	36	64	15	40	57	20	15	7	6	40	11	8	34	24	32	23	7	32	32	16	55	40	31	28	55	77	40	31	27	33	24	57	33	39	66	35	73	34	48	31	12	19	38	17	24	11	65	47	70	68	16	56	57	80	59	60	20	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-266.601260641513079	-275.652104021964419	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993232657356191	0	2	5	3	7	8	9	8	12	9	11	9	8	9	8	11	11	9	10	8	9	7	9	10	12	16	11	10	11	12	12	14	11	12	11	10	13	6	10	14	10	15	11	13	9	13	13	13	12	13	14	12	13	12	13	12	13	12	15	14	18	13	15	14	15	14	17	13	16	13	16	18	15	18	8	18	17	19	18	20	10	17	0	1	4	2	38	3	15	5	14	6	23	13	2	5	3	15	21	13	22	38	75	4	20	22	41	36	8	20	41	28	10	47	75	24	18	75	6	2	21	44	15	51	19	18	22	43	31	27	27	19	44	8	75	10	43	81	81	39	46	24	73	11	44	7	51	56	62	35	14	16	34	82	47	67	3	77	71	71	73	82	23	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-229.434827704490004	-238.485671084941345	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999809894572209	0	2	3	4	6	8	8	10	10	7	11	10	8	10	10	10	11	9	9	10	9	10	10	10	12	15	11	11	11	12	12	13	11	12	12	12	15	12	13	12	11	15	11	15	12	13	15	12	15	12	13	13	14	12	13	12	13	16	14	14	18	13	16	15	17	15	15	14	15	13	17	17	16	16	12	19	11	18	19	21	21	18	0	1	1	2	3	3	10	6	19	5	8	13	3	6	13	21	15	3	10	21	10	5	10	13	43	35	7	13	20	6	22	40	20	8	28	15	68	18	30	15	19	53	8	56	8	48	36	17	8	9	27	33	38	19	17	16	43	35	32	51	73	41	42	48	74	32	46	56	35	36	66	46	46	57	15	65	9	58	72	78	76	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-254.211688897108615	-263.262532277559956	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993617686186669	1	2	5	4	3	7	6	8	11	9	8	9	8	10	9	10	11	9	7	8	10	11	10	11	11	11	9	10	12	12	12	14	11	12	12	12	13	12	12	13	11	12	11	15	12	12	14	12	14	12	13	14	13	14	13	11	13	17	16	14	14	12	16	12	12	9	16	14	15	17	19	15	13	17	16	16	14	17	17	25	15	17	0	1	5	2	2	3	3	7	23	11	5	4	4	13	19	11	21	20	4	6	15	15	15	15	15	11	19	10	26	24	20	57	10	17	22	66	45	26	16	65	15	28	28	49	18	23	50	14	55	17	12	24	45	40	14	13	26	40	72	62	38	15	69	23	41	20	47	45	10	69	67	60	42	40	77	61	23	64	61	75	61	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-247.981972162216209	-257.032815542667549	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983488406166442	1	2	5	4	7	8	8	7	12	9	11	9	8	9	7	9	11	10	10	10	10	10	10	10	11	13	10	9	12	12	11	14	11	12	9	9	13	11	12	12	12	16	13	14	12	13	14	11	14	12	13	15	15	13	13	14	15	16	14	13	18	10	16	15	17	15	16	13	13	15	18	18	14	18	17	20	18	22	17	25	21	18	0	1	2	2	3	15	3	2	12	6	10	6	15	6	4	1	3	7	5	35	6	5	7	5	15	41	6	6	12	33	22	39	62	38	7	8	34	16	38	14	36	60	33	38	31	31	41	36	20	19	48	51	33	33	24	51	73	30	62	30	60	36	69	14	39	51	29	5	25	16	63	79	29	67	43	49	42	81	26	78	42	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-234.162570890891260	-243.213414271342600	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996115442800096	0	3	5	2	5	8	8	9	10	10	10	10	8	9	10	11	9	9	10	7	9	7	8	11	11	14	11	9	11	8	12	14	12	11	11	12	14	10	12	14	11	14	14	16	12	14	15	11	15	13	13	12	14	14	13	13	13	16	15	13	16	13	15	13	17	14	16	9	14	16	18	10	15	17	17	19	19	22	19	22	21	18	0	4	2	1	2	3	22	22	23	17	21	6	20	23	20	17	6	22	14	3	7	5	3	30	15	19	6	22	8	2	9	31	10	9	14	16	51	18	48	57	17	38	55	47	19	52	36	8	37	31	34	35	25	31	16	48	11	69	45	35	16	12	55	25	40	39	43	7	60	54	44	20	40	58	49	54	70	59	82	81	77	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-254.335230603954869	-263.386073984406210	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999872219241277	1	2	4	3	7	7	6	9	8	10	10	6	9	9	7	10	7	9	11	8	10	10	9	12	11	13	10	10	12	13	12	14	11	10	10	11	14	10	11	11	12	16	13	15	11	14	13	11	12	12	14	15	15	14	14	11	14	16	13	14	17	9	16	11	12	15	15	14	16	16	20	17	12	18	16	18	14	22	16	20	20	16	0	1	1	1	2	1	2	17	15	20	9	3	5	17	12	6	12	9	7	15	8	9	20	19	16	33	18	62	8	48	28	49	38	18	13	17	29	62	11	8	21	41	19	59	13	26	36	23	35	62	33	51	30	10	50	7	45	68	56	73	42	17	11	13	16	41	56	28	46	59	69	58	39	79	55	57	36	63	43	72	72	24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-236.972664676284268	-246.023508056735608	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998147393394476	0	3	5	4	7	8	6	8	11	10	11	9	9	10	9	9	11	7	11	9	10	9	8	12	10	15	11	7	11	12	10	10	11	11	12	10	14	11	12	13	12	15	14	16	13	14	15	12	13	11	14	15	14	13	14	11	15	16	15	15	16	12	13	15	12	15	15	15	16	17	18	13	14	15	16	18	18	21	18	23	21	16	0	1	4	2	7	28	4	5	12	22	8	23	8	23	6	23	21	7	12	3	8	23	5	29	22	51	20	7	10	20	6	15	22	36	25	20	50	32	56	35	17	35	9	37	17	40	39	25	11	15	10	53	41	19	35	6	50	24	35	40	64	21	56	34	10	55	32	21	66	69	60	31	48	48	65	68	58	82	60	79	77	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-250.044549070093126	-259.095392450544466	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992312156042305	-2	2	3	5	6	7	8	9	9	10	11	9	8	8	9	10	9	8	8	8	10	10	10	8	11	16	11	9	12	12	11	9	12	11	11	11	13	12	11	14	10	15	13	15	10	14	14	13	13	10	12	14	15	14	13	13	13	16	16	15	16	12	14	14	16	15	16	14	11	16	15	17	14	14	13	21	15	15	17	27	19	19	0	1	2	3	3	5	6	3	7	18	16	19	6	3	19	13	20	6	5	6	28	9	17	6	10	66	17	6	10	10	12	19	24	41	16	9	21	19	7	38	7	52	22	48	18	36	49	13	23	14	17	12	75	62	27	27	11	78	57	57	68	22	35	75	47	46	63	38	12	54	31	77	37	75	29	82	49	51	67	76	62	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-244.265630644388096	-253.316474024839437	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.939728585273431	1	3	2	5	5	8	7	8	12	9	10	9	7	7	10	10	7	10	11	9	9	10	10	12	10	15	11	11	12	11	10	11	12	11	12	9	16	9	13	13	12	14	8	13	11	14	14	9	14	11	14	14	14	13	13	13	14	16	12	14	16	12	15	15	16	14	16	15	11	16	20	15	14	18	17	20	18	18	18	22	17	17	0	1	1	3	2	14	5	17	18	6	12	7	4	1	20	6	4	8	36	7	4	8	36	11	13	39	48	23	21	36	10	8	23	25	50	7	69	13	29	15	25	55	13	18	20	9	62	7	44	21	45	41	19	23	6	10	59	72	20	29	64	36	56	62	63	50	73	56	20	29	74	28	35	70	55	79	19	70	65	71	65	52	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
