step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
22500	-679.467739952423585	-678.105922775382851	-1.361817177040787	0.000104851986922	0.000056518400016	0.539030319548342	0.510990709184543	-1	11	6	6	6	10	11	4	21	17	21	24	20	21	33	23	32	18	23	23	30	32	33	35	34	32	29	34	29	36	35	35	36	38	42	40	50	39	46	43	41	42	52	40	46	45	43	44	49	39	54	52	48	47	46	56	57	52	50	55	63	60	62	68	70	66	75	79	83	86	91	87	95	103	95	0	8	1	0	1	0	1	1	18	2	4	5	4	18	18	8	9	4	18	0	11	29	0	5	19	9	11	0	18	15	23	17	27	32	27	29	31	23	31	28	31	23	41	17	38	38	28	50	41	23	36	36	41	42	38	42	37	54	46	58	47	39	37	63	39	47	61	56	68	68	66	0	71	71	0	1	1	2	1	1	1	2	1	1	1	3	3	3	1	2	2	2	3	2	1	2	2	1	4	2	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	1	1	2	1	1	1	2	1	2	1	3	2	2	1	1	2	1	1	1	1	4	3	2	1	5	3	3	3	1	2	6	1	1	3	1
23000	-645.837809302853657	-644.354195070367837	-1.483614232485772	0.000136447277567	0.000041846482371	0.306686092365689	0.604869944982582	3	12	7	8	8	11	10	7	18	17	23	22	19	21	30	24	21	24	28	27	30	27	29	29	34	35	31	32	30	37	35	35	32	38	43	37	50	40	41	34	45	37	50	43	45	49	44	47	49	43	51	51	41	51	54	58	49	54	56	60	49	66	61	70	65	72	76	79	80	89	91	96	95	103	97	0	1	1	0	1	0	8	1	4	8	13	1	4	9	9	8	9	13	14	0	22	17	0	16	19	15	17	0	13	26	23	11	13	33	27	29	42	23	42	28	42	28	53	36	31	38	42	53	47	39	44	35	28	47	37	47	42	54	47	54	48	38	61	61	61	37	64	65	67	68	62	0	71	71	0	1	1	1	1	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	2	1	1	2	1	2	1	1	2	1	2	1	1	1	2	2	1	1	2	2	1	2	2	1	4	2	4	3	4	1	2	1	2	4	1	1	1	1
23500	-646.368903821288882	-644.960140256306204	-1.408763564982637	0.000126309702539	0.000048872508704	0.386926005851361	0.527120216444124	3	12	7	1	7	10	11	6	17	17	23	21	13	22	31	22	27	25	22	24	31	30	33	27	30	35	31	31	34	33	35	37	36	39	42	40	49	38	46	46	41	42	48	46	46	49	43	49	52	49	50	51	45	54	50	56	52	56	55	50	54	64	57	72	72	67	75	79	84	85	89	97	94	101	100	0	5	1	0	1	0	5	1	4	2	4	10	4	4	17	8	13	11	13	0	17	17	0	10	13	22	22	0	25	17	28	22	27	33	27	25	23	28	31	31	28	28	53	36	28	41	31	31	43	23	44	34	28	45	42	53	48	60	46	42	39	37	61	61	62	53	50	48	55	67	66	0	71	71	0	1	1	1	1	1	1	1	1	2	1	4	1	2	4	1	3	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	2	2	2	2	2	1	2	1	1	2	2	2	2	1	2	1	2	2	1	2	2	1	1	1	1	1	4	1	2	2	7	4	3	5	2	5	1	1	2	1
24000	-650.298553444391928	-648.867457489129947	-1.431095955262010	0.000159224401323	0.000056782413816	0.356618792998884	0.671893245887419	3	10	8	8	8	10	11	5	10	18	21	23	21	22	32	19	29	24	26	28	32	27	34	28	33	29	29	34	33	34	37	39	36	38	41	36	45	39	40	44	44	43	52	41	47	48	44	49	50	46	52	50	50	54	49	52	57	48	57	57	53	64	61	64	69	66	76	82	84	82	87	97	91	96	95	0	8	1	0	8	0	5	1	4	5	9	7	4	9	17	8	22	13	11	0	17	18	0	2	19	18	22	0	22	13	23	21	27	13	27	29	31	28	31	38	23	38	49	36	31	41	23	37	37	38	14	34	37	58	31	37	50	39	46	61	47	53	56	61	63	28	41	65	65	62	66	0	71	71	0	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	4	2	1	1	2	1	1	1	2	1	2	2	1	2	2	4	6	4	2	3	4	1	1	1	1
24500	-697.041239219722797	-695.662786007743648	-1.378453211979118	0.000105306746270	0.000047451871997	0.450606192653797	0.549370853746707	0	12	3	9	7	9	11	9	15	18	18	18	19	19	29	24	29	23	24	27	26	33	28	25	33	33	32	32	31	36	36	42	32	34	42	40	47	39	39	43	38	44	42	44	45	47	45	48	52	48	46	50	48	50	49	51	50	52	49	58	58	66	59	68	62	74	75	80	80	86	87	96	96	101	100	0	1	1	0	1	0	1	1	4	8	9	5	4	4	21	1	14	9	13	0	14	21	0	2	11	17	13	0	11	17	23	30	11	18	27	14	28	23	31	28	23	31	38	29	28	41	31	28	41	23	44	17	23	42	39	53	23	45	41	58	53	63	39	28	63	50	56	67	62	67	52	0	71	71	0	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	3	3	2	3	3	3	1	2	3	2	1	1	3	2	2	2	3	3	1	4	2	1	2	1	2	1	3	2	1	1	2	5	1	3	3	1	2	2	4	1	2	3	1
25000	-712.177410177558613	-710.627222377285761	-1.550187800272848	0.000151274191755	0.000039938862505	0.264016366847318	0.605490559717822	1	10	7	8	6	11	8	4	11	18	20	25	20	16	29	26	28	26	28	21	25	30	27	32	34	36	24	32	35	38	35	42	36	39	47	42	50	34	40	47	46	44	45	51	44	48	46	49	49	44	53	55	50	52	53	53	60	52	55	57	62	65	55	69	68	71	71	73	78	82	89	94	93	103	92	0	8	8	0	1	0	5	1	4	1	9	3	14	9	13	5	13	14	11	0	13	13	0	8	19	14	9	0	19	27	28	18	27	33	32	29	28	23	28	39	28	38	31	36	31	43	38	31	43	39	36	30	31	47	43	42	48	48	46	42	63	63	53	61	48	62	55	62	60	69	64	0	71	71	0	1	2	1	1	1	1	1	1	1	1	1	3	1	2	2	3	2	2	1	1	1	1	1	4	1	3	1	1	1	2	1	3	2	1	1	2	2	2	1	1	2	2	2	2	1	1	2	3	1	1	2	2	2	1	1	2	1	1	1	1	2	2	1	2	2	1	3	3	2	1	2	1	1	2	1
25500	-681.320802291181508	-679.937580028027241	-1.383222263154237	0.000119330709782	0.000052189513800	0.437351909628220	0.510546693800949	0	11	8	5	7	6	10	6	19	14	15	19	18	22	31	24	31	24	28	27	24	31	33	34	32	36	35	29	27	34	34	37	37	39	42	39	39	40	43	42	46	41	52	50	43	42	42	46	53	48	48	50	49	55	49	59	59	55	57	56	59	65	64	70	72	71	78	77	81	83	95	96	89	105	94	0	8	8	0	1	0	5	1	4	5	4	2	4	13	21	2	21	11	14	0	4	21	0	2	19	13	15	0	11	13	28	21	21	22	27	19	23	31	37	31	23	23	41	36	38	37	23	31	41	39	36	34	31	47	50	28	48	47	46	42	53	39	61	56	58	59	59	56	53	67	56	0	62	71	0	1	1	1	1	1	1	1	1	3	1	2	1	2	1	1	2	2	1	2	1	2	2	1	2	1	3	1	1	2	3	1	2	2	2	1	2	2	1	1	1	2	1	1	3	1	1	2	2	1	1	2	2	2	3	1	5	2	3	3	2	2	4	1	2	3	1	3	3	3	1	5	1	4	2	1
26000	-711.157044842685195	-709.742292226961354	-1.414752615723825	0.000136574757723	0.000051618627391	0.377951447630137	0.530568771326387	2	9	7	9	8	3	10	5	19	18	22	22	18	16	32	26	32	24	27	27	30	30	32	25	33	33	34	32	30	40	35	37	38	37	43	41	51	37	44	41	40	43	52	47	45	49	42	44	49	49	49	52	42	54	51	62	59	53	56	59	60	64	60	71	61	67	73	78	80	85	98	92	91	102	96	0	8	1	0	1	0	8	1	4	2	4	8	4	4	14	10	14	13	14	0	19	18	0	1	9	22	22	0	9	32	28	19	11	15	25	11	40	23	23	31	23	38	53	35	23	42	28	38	41	38	17	36	23	42	31	37	37	39	46	58	47	55	42	37	39	37	55	56	50	63	73	0	63	63	0	1	1	1	1	1	1	1	1	3	1	2	3	2	2	2	2	5	1	2	1	1	2	1	3	1	1	1	1	2	1	1	2	3	2	2	4	1	1	3	1	1	2	2	1	2	1	2	2	1	2	2	3	3	2	2	2	2	1	2	1	2	3	4	3	1	3	2	3	4	2	1	1	3	4	1
26500	-702.173801906023868	-700.640070951860707	-1.533730954163139	0.000134906607208	0.000036856265155	0.273198369728268	0.678990045550771	0	9	7	10	6	10	9	3	14	16	21	22	18	24	29	23	29	17	29	25	25	30	34	32	28	32	34	31	32	39	35	35	36	40	43	37	46	40	35	43	42	42	52	46	47	46	48	49	52	42	50	50	48	52	47	54	56	51	52	59	58	66	59	69	70	73	73	79	77	87	95	94	88	105	98	0	1	8	0	1	0	1	1	4	1	4	8	4	11	21	2	21	9	13	0	18	21	0	16	14	21	17	0	25	15	28	17	27	17	22	29	28	23	28	31	38	23	50	14	50	41	41	37	55	39	44	34	28	45	39	31	37	37	46	58	48	37	55	61	63	47	61	53	47	69	73	0	61	73	0	1	1	1	1	1	1	2	1	1	2	2	5	2	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	2	2	1	1	1	2	2	3	1	1	1	1	1	2	1	2	2	1	3	2	2	2	1	2	2	3	1	2	2	4	3	5	3	2	1	1	2	2	1
27000	-676.450456282734763	-674.969370006856707	-1.481086275878089	0.000137633399853	0.000042481681204	0.308658227214247	0.481994791989443	-4	11	8	11	6	6	14	6	22	7	25	20	16	17	32	27	26	24	24	25	31	29	34	33	31	35	34	35	33	38	36	40	37	36	45	35	52	38	45	44	46	44	49	45	45	49	40	49	51	50	54	44	48	54	50	60	52	49	50	59	54	61	58	68	65	72	72	73	80	78	101	96	95	102	94	0	1	5	0	1	0	10	1	4	1	14	5	4	4	22	7	18	13	14	0	22	17	0	8	19	21	22	0	11	26	23	21	27	21	27	19	31	28	31	38	31	28	40	36	31	38	28	41	43	39	25	34	28	45	39	37	46	42	41	53	45	37	61	47	63	62	56	53	67	67	73	0	46	73	0	1	2	1	1	1	1	1	1	2	2	2	3	2	1	1	3	1	2	1	1	1	1	1	5	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	4	1	1	1	2	4	2	2	1	1	2	1	1	1	2	1	1	1	4	1	1	2	5	2	2	2	1	9	1	1
27500	-690.583084214889823	-689.147900403905282	-1.435183810984547	0.000133151209107	0.000046850388894	0.351858531423602	0.551147818963725	1	11	3	5	7	12	13	9	20	17	19	17	19	18	33	17	32	27	22	24	28	32	33	36	34	35	31	31	30	35	37	42	32	36	40	41	48	38	40	46	46	40	50	36	46	50	44	48	51	50	49	44	49	54	51	59	53	54	53	58	60	66	65	64	69	73	78	77	77	85	100	92	91	104	95	0	8	1	0	1	0	8	5	4	5	4	2	4	4	13	8	4	4	13	0	4	13	0	16	14	33	14	0	13	13	28	29	9	13	22	19	28	28	28	31	23	28	41	14	31	41	28	23	41	39	25	33	23	45	28	48	50	48	46	45	55	50	55	54	61	61	61	63	47	66	73	0	69	73	0	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	5	4	1	1	4	2	1	4	3	1	2	1	3	3	2	2	2	3	2	2	2	1	2	2	2	2	1	4	1	1	2	2	1	2	2	1	2	2	2	2	1	1	1	2	2	2	2	1	1	2	2	2	6	3	1	1	3	2	1
28000	-689.721302096271415	-688.288231012618439	-1.433071083653008	0.000138697832763	0.000049139806656	0.354293976173259	0.533010104484423	0	9	7	9	9	9	10	4	15	12	20	24	20	18	34	25	29	23	26	27	28	30	34	35	32	29	26	31	33	33	36	30	33	39	47	36	49	38	42	38	41	40	48	43	42	43	45	43	46	48	52	49	48	50	54	60	60	52	55	60	54	67	63	72	66	72	76	77	79	79	95	96	86	100	95	0	1	8	0	1	0	8	1	4	8	9	1	4	9	17	3	27	4	14	0	13	14	0	1	19	11	13	0	17	26	28	13	21	32	21	22	23	28	23	23	38	28	49	22	31	38	23	38	41	23	29	32	28	38	38	50	37	54	46	58	37	56	61	65	37	23	47	47	39	62	67	0	69	71	0	1	2	1	1	2	1	1	1	2	1	1	4	2	1	1	3	1	3	1	1	1	2	1	6	1	1	1	1	1	1	1	1	2	3	3	2	2	2	1	1	1	2	1	3	1	1	3	1	1	3	2	3	4	2	4	2	3	1	2	1	1	2	2	1	4	7	6	6	7	1	4	1	2	1	1
28500	-681.332883876780443	-679.855111031449724	-1.477772845330732	0.000135113406642	0.000042060045022	0.311294386449507	0.430481804151312	0	11	5	5	4	10	9	6	21	19	16	14	22	15	33	21	19	19	29	23	29	31	33	33	32	22	30	33	26	37	36	42	35	32	44	39	46	38	46	47	43	43	53	49	41	47	42	48	51	49	52	54	46	54	51	61	60	47	57	58	58	65	64	71	67	76	78	74	85	88	99	94	94	107	97	0	5	1	0	1	0	5	5	4	12	4	2	11	4	19	7	4	11	11	0	13	14	0	12	13	18	13	0	14	19	23	19	27	17	30	29	38	28	38	42	31	28	41	19	23	41	23	31	41	31	44	27	38	55	23	37	48	45	46	54	55	56	47	53	61	45	37	50	64	48	66	0	66	66	0	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	1	3	1	1	4	1	3	3	1	1	1	2	2	1	2	1	3	1	2	2	1	2	1	1	2	2	3	2	1	2	3	1	2	1	3	2	1	2	3	2	3	2	1	1	1	3	4	1	6	6	4	2	6	2	1	3	4	1
29000	-726.443532715968900	-724.953367671277988	-1.490165044690905	0.000174111425958	0.000052533725459	0.301724744196168	0.509899143818544	0	13	7	8	5	2	9	6	20	13	21	22	22	17	31	16	33	26	26	26	31	25	29	29	33	30	32	34	34	36	33	32	39	38	41	31	46	38	41	34	45	40	46	50	43	42	45	47	51	49	52	50	43	54	49	51	55	46	56	59	62	67	63	62	64	66	76	79	68	89	89	89	83	103	96	0	3	1	0	1	0	5	1	4	8	14	10	4	4	11	5	22	14	14	0	22	11	0	1	14	11	22	0	13	36	23	21	30	29	22	14	28	23	38	23	23	23	42	19	38	38	31	28	41	39	13	21	28	55	42	38	41	38	46	55	23	59	28	50	56	61	61	67	47	67	63	0	61	62	0	1	2	1	1	1	1	1	1	3	1	1	2	2	1	2	2	2	2	2	1	1	1	1	6	2	1	2	1	2	1	1	1	1	1	2	3	2	2	1	1	2	2	1	3	1	1	2	2	1	2	4	4	2	1	2	2	2	1	2	2	4	3	3	2	2	1	2	1	3	1	2	1	2	7	1
29500	-683.304558115929694	-681.845418512490482	-1.459139603439191	0.000133133454947	0.000043579456900	0.327336633131346	0.587190630274600	2	10	8	10	7	10	14	10	21	17	22	17	18	24	31	22	26	22	30	23	32	33	30	36	31	27	33	29	29	37	34	34	32	39	43	42	44	38	47	39	41	39	52	49	43	45	41	50	53	46	53	52	51	53	53	57	58	46	53	59	60	63	66	62	68	72	71	78	81	86	100	93	83	97	97	0	1	1	0	1	0	1	3	4	1	13	1	4	4	13	7	18	13	13	0	17	17	0	2	11	13	14	0	9	33	28	9	17	15	32	25	42	23	50	28	23	31	41	19	38	42	42	31	41	47	36	34	23	53	47	50	28	38	46	45	48	56	61	31	61	62	39	62	68	69	74	0	57	73	0	1	2	1	1	1	1	2	1	2	3	1	2	2	3	2	2	1	1	2	1	1	1	1	5	1	2	2	1	1	2	1	2	2	2	2	2	1	1	1	2	2	1	2	3	1	1	1	3	1	1	1	2	3	1	2	1	5	1	2	3	2	2	1	5	2	1	5	2	1	2	1	1	5	4	1
30000	-672.753635097216943	-671.319095430325092	-1.434539666891899	0.000130093577805	0.000045870421107	0.352595584505990	0.637346630811229	2	9	7	8	7	7	6	6	21	14	22	24	20	17	34	23	28	26	26	28	32	30	34	32	26	35	34	31	33	40	37	38	37	36	45	36	50	40	44	44	42	42	47	49	48	46	47	43	52	50	54	51	48	52	43	58	53	52	55	57	63	67	55	65	71	63	80	77	77	79	100	92	91	99	98	0	8	1	0	1	0	1	1	14	1	4	7	4	4	17	2	9	14	13	0	22	17	0	16	11	22	17	0	17	26	23	26	27	21	27	29	28	31	28	31	23	28	41	36	39	41	38	28	37	38	29	34	31	42	31	39	37	47	46	45	53	56	39	37	64	53	62	62	63	56	73	0	51	73	0	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	2	2	3	1	2	1	1	1	1	1	1	4	2	2	2	2	3	1	1	2	3	1	2	2	3	2	2	3	2	3	3	1	1	4	2	1
30500	-690.611988138416336	-689.173677195773166	-1.438310942643149	0.000176635808403	0.000061530419047	0.348346236266282	0.635926498817787	-1	9	4	9	8	12	12	9	17	17	20	23	17	19	33	25	26	26	26	27	29	24	34	30	29	36	31	31	29	35	35	42	37	38	41	42	48	40	47	46	45	43	45	46	44	49	43	40	51	46	50	48	48	54	53	60	58	51	54	57	58	61	64	67	70	71	79	79	84	85	94	93	96	101	96	0	1	1	0	1	0	1	1	4	5	13	3	4	13	17	5	22	9	13	0	22	11	0	16	13	21	17	0	9	18	28	26	22	27	33	9	48	23	23	45	42	23	42	32	31	41	28	23	43	31	36	27	38	39	39	55	41	28	46	47	58	61	53	61	61	53	62	62	64	68	63	0	69	73	0	1	2	1	1	2	1	2	1	2	2	1	3	2	1	1	2	1	2	2	1	1	1	1	1	3	1	2	1	3	2	1	2	1	1	1	2	2	1	3	1	1	3	1	1	2	1	2	2	1	1	2	3	1	2	1	1	2	3	1	3	1	1	3	2	1	2	2	2	4	1	2	1	3	1	1
31000	-705.634182438902371	-704.177072549230274	-1.457109889672107	0.000150266872442	0.000049471580685	0.329224797728151	0.570760414771875	1	12	6	7	7	12	13	4	20	16	20	24	21	19	34	21	31	29	28	25	30	28	32	25	34	25	32	26	31	33	36	40	37	37	38	40	51	36	45	44	44	43	49	42	44	47	40	45	54	50	54	52	52	50	48	59	55	55	53	57	63	67	64	70	66	75	75	79	84	88	97	95	92	101	98	0	5	8	0	1	0	1	1	4	2	4	7	4	4	9	8	13	14	14	0	22	9	0	10	21	14	4	0	19	14	28	9	15	22	11	29	47	28	23	23	31	23	42	35	47	42	28	23	43	23	44	34	23	45	47	50	55	54	46	42	53	39	37	50	53	55	56	53	67	69	61	0	66	71	0	1	1	1	1	2	1	2	1	2	1	2	1	2	2	1	2	2	2	2	1	1	1	1	2	1	1	3	1	1	2	1	4	1	1	3	2	2	3	2	1	1	2	2	1	1	1	3	2	1	2	3	2	2	1	1	1	2	1	2	3	2	3	2	3	4	4	2	6	2	1	3	1	2	1	1
31500	-675.929163030843256	-674.546442242703620	-1.382720788139671	0.000097359350709	0.000042707333039	0.438656715844109	0.631022249970185	2	10	8	8	7	9	13	7	11	18	21	18	16	23	32	19	30	25	27	25	27	31	29	30	33	35	22	33	31	33	33	32	34	36	46	42	49	38	49	43	44	41	49	45	47	48	42	46	54	46	50	52	42	53	54	60	56	54	52	59	57	62	64	73	59	71	79	77	85	89	99	92	87	104	96	0	5	1	0	1	0	2	1	4	5	9	8	9	11	21	2	21	13	14	0	13	13	0	10	14	17	9	0	19	21	23	4	13	27	21	19	53	31	47	38	42	31	41	36	28	41	38	42	41	47	44	34	31	53	28	39	53	45	46	58	28	37	50	63	39	53	56	56	68	68	73	0	33	71	0	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1	1	1	1	2	1	2	2	1	2	1	1	1	1	4	2	2	3	1	2	1	2	1	1	2	1	1	2	1	1	2	2	1	1	1	2	3	3	1	2	1	1	1	5	3	2	1	2	5	3	2	2	1	6	1	7	1	1
32000	-694.737180324506426	-693.339945373519868	-1.397234950986538	0.000158203920504	0.000064334955720	0.406658416015874	0.653521481511538	0	8	7	9	7	10	9	8	14	15	18	18	18	23	27	23	27	25	19	24	28	32	32	26	35	35	32	32	34	37	35	37	37	39	42	42	50	36	45	44	42	37	51	48	47	47	46	47	52	41	51	49	49	50	47	57	59	49	53	57	56	60	61	72	71	67	75	79	81	86	96	92	89	99	98	0	1	1	0	1	0	5	1	4	5	9	2	9	19	4	5	13	13	9	0	13	17	0	2	15	17	15	0	13	22	23	21	25	17	27	15	42	28	50	42	31	23	23	36	47	41	28	23	53	28	36	36	23	45	40	53	61	38	43	23	39	56	53	63	61	62	60	64	61	67	73	0	61	73	0	1	1	2	1	1	1	1	2	1	2	1	1	1	1	4	2	1	1	1	1	2	2	1	3	2	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	5	1	1	2	3	2	1	1	1	2	2	1	1	1	1	2	1	3	2	1	1	2	4	2	2	1	3	2	3	1	4	2	1
32500	-642.487519292913362	-640.956674389189743	-1.530844903723664	0.000123350186668	0.000033907318940	0.274886644728463	0.720361994142972	-4	8	4	9	-1	9	11	4	17	12	22	17	20	22	30	19	25	28	28	27	28	34	33	32	35	27	31	30	32	37	38	40	39	34	46	39	47	38	45	45	45	40	45	43	46	48	45	50	50	50	49	51	51	54	52	52	59	53	52	59	55	66	63	62	65	73	78	74	83	87	98	87	96	103	99	0	8	1	0	1	0	5	5	4	8	4	8	9	13	21	2	13	13	14	0	13	21	0	5	11	13	17	0	14	22	28	22	17	17	33	27	38	23	23	31	42	23	42	36	42	47	23	38	43	42	36	34	37	55	39	39	39	42	46	45	53	37	61	61	47	63	68	62	67	67	73	0	57	73	0	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	2	1	2	1	2	1	2	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	3	1	1	1	2	2	1	1	2	1	3	2	1	1	1	3	2	1	2	1	1	2	1	2	1	1	6	1	1
33000	-668.930093523489518	-667.525016054343268	-1.405077469146199	0.000149271455983	0.000058640408549	0.392844085042276	0.613491829562365	1	11	8	9	5	10	11	6	20	14	22	20	21	19	28	26	30	27	26	26	27	31	34	35	32	34	30	29	28	37	31	32	36	40	45	38	47	38	39	45	46	42	51	47	45	47	47	47	52	47	51	53	51	51	51	54	57	54	56	58	56	60	57	75	72	73	79	81	82	84	100	92	85	95	99	0	5	5	0	1	0	8	1	4	2	4	2	4	4	11	7	21	13	11	0	11	4	0	16	19	22	18	0	14	32	28	9	17	21	34	19	23	23	31	42	23	31	50	36	38	42	42	39	41	38	44	34	47	37	47	47	41	45	46	37	58	47	53	62	56	45	64	65	67	67	68	0	66	68	0	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	3	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	2	1	2	2	2	3	5	1	2	1	1	3	1	2	2	1
33500	-683.714348048317220	-682.310460223650921	-1.403887824666292	0.000132067738216	0.000052143810522	0.394826255269317	0.572771623213013	0	8	7	8	7	8	10	4	20	16	24	13	15	19	25	26	27	19	28	23	34	35	33	30	33	32	33	34	29	36	36	30	34	32	46	26	49	41	46	44	44	41	49	47	46	42	39	37	45	42	50	53	50	54	50	54	52	48	50	60	60	62	62	69	67	69	72	78	84	85	100	91	92	102	92	0	8	1	0	1	0	8	1	4	2	9	1	4	13	9	10	11	4	13	0	15	17	0	8	18	32	4	0	36	33	23	18	14	18	14	14	42	28	50	42	47	23	41	29	38	31	23	23	38	47	44	27	47	38	23	59	37	42	46	58	38	37	50	56	56	37	61	64	68	68	73	0	66	73	0	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	2	1	3	3	1	4	1	1	1	2	2	2	2	3	2	2	2	1	1	1	2	1	2	1	1	1	1	1	1	1	4	3	2	3	1	1	1	2	2	2	2	3	2	2	4	2	1	1	1	2	1	4	1	1
34000	-666.723831470274604	-665.193199916508888	-1.530631553765756	0.000118986790918	0.000032722846724	0.275012431810622	0.579003377767771	-5	5	4	9	5	9	12	1	17	8	25	22	18	24	30	22	23	20	26	21	32	26	31	34	31	34	28	34	34	38	36	35	39	38	42	37	49	41	42	45	45	41	48	47	47	46	47	49	52	49	50	47	52	54	51	55	56	51	55	57	62	65	62	69	59	72	73	77	84	85	96	95	89	104	100	0	1	8	0	1	0	8	1	4	8	9	7	4	9	22	5	18	9	9	0	22	17	0	12	19	15	13	0	9	32	23	25	9	21	26	25	46	23	23	31	31	28	38	36	38	38	28	31	43	28	44	34	23	50	31	50	48	45	41	58	48	31	37	39	47	37	41	66	68	68	73	0	50	73	0	1	2	1	1	1	1	1	1	1	1	2	2	3	2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	3	1	2	2	1	3	1	2	2	2	1	2	1	2	2	2	1	3	1	2	4	2	2	1	1	1	2	1	3	4	2	3	2	4	4	1	2	1	1	1	6	2	1
