step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
21500	-237.795093744252910	-246.845937124704250	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995953334423417	4	0	1	4	1	2	3	5	5	5	6	7	5	2	6	5	3	5	5	4	2	9	6	2	7	7	6	11	6	3	11	9	11	8	8	8	10	7	10	7	9	7	8	10	11	10	10	8	9	12	9	11	7	9	9	7	10	11	9	16	12	13	13	14	11	13	15	13	14	12	15	11	14	20	18	18	20	23	14	0	2	7	2	3	6	21	7	4	4	27	14	3	19	7	21	7	7	30	3	26	18	3	10	11	2	54	19	3	51	40	56	25	17	13	26	13	35	30	17	18	53	27	11	41	40	12	42	37	19	55	11	29	1	11	38	55	12	66	39	33	15	33	37	31	61	39	58	44	50	59	61	75	67	69	76	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22000	-233.704470716328075	-242.755314096779415	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988530322376684	4	0	1	5	2	3	3	8	3	4	4	5	5	4	6	7	5	4	4	6	6	7	6	7	7	9	8	9	7	8	7	8	11	9	8	7	11	6	10	9	9	10	8	8	10	9	9	9	10	13	10	8	12	9	10	10	9	9	11	15	9	13	12	13	11	11	15	11	7	15	12	13	15	20	16	18	21	23	3	0	2	14	3	5	5	12	2	5	6	6	14	9	11	1	10	7	5	5	6	14	18	23	1	29	31	69	17	23	21	69	41	43	23	20	28	13	27	25	22	29	24	12	69	36	69	27	35	53	52	16	49	43	58	35	11	23	46	28	8	24	61	41	28	26	36	61	38	34	45	35	59	76	62	53	62	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22500	-252.198461292106288	-261.249304672557628	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.975694006922057	2	0	2	3	1	2	1	7	4	6	4	6	4	5	5	7	5	6	4	5	3	9	7	7	7	9	4	11	5	8	9	8	10	9	8	8	10	7	10	10	10	11	8	9	10	10	9	8	10	8	9	11	9	7	8	10	5	10	11	11	11	12	7	13	11	13	11	12	9	12	15	14	15	19	16	17	13	22	2	0	5	5	2	7	2	12	3	29	21	17	1	1	19	17	13	29	3	9	3	25	15	20	9	48	6	58	6	16	13	12	8	16	8	17	22	21	31	43	25	47	29	3	35	34	36	38	63	8	9	46	55	14	23	69	3	36	39	48	20	42	29	60	35	43	50	42	35	39	70	37	60	72	61	72	42	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-228.953195534197334	-238.004038914648675	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992690801487787	5	-1	1	6	2	1	4	7	5	5	4	7	6	3	5	7	6	6	2	3	3	10	6	8	7	11	8	10	3	8	10	9	11	8	4	7	11	8	9	9	9	10	7	6	10	7	8	8	9	12	9	9	9	10	9	9	8	10	12	15	11	13	12	13	10	12	14	11	11	15	14	13	18	20	17	15	16	20	14	0	2	35	6	2	5	17	35	3	3	13	11	2	7	17	7	9	6	6	19	56	1	5	18	1	18	48	6	46	55	38	42	8	19	44	41	23	8	12	16	38	17	14	27	7	7	8	36	45	4	38	12	57	38	24	13	12	31	33	40	45	58	68	47	4	59	55	53	62	66	65	76	75	60	27	51	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23500	-240.595730637179656	-249.646574017630996	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991143594284098	3	0	1	6	1	2	4	7	3	3	2	7	6	5	5	5	4	5	6	6	6	9	7	8	6	8	8	11	7	8	10	8	8	9	7	6	11	5	10	8	9	10	10	10	11	4	9	8	10	12	6	7	9	10	10	10	9	10	9	14	11	11	12	14	12	13	14	11	13	15	10	12	14	19	17	19	21	22	5	0	2	15	2	3	6	1	11	6	3	18	14	11	10	9	5	11	9	46	17	30	4	52	6	51	8	44	15	15	35	51	15	24	20	7	8	17	17	29	25	29	22	53	57	2	8	17	23	45	5	4	14	40	4	19	33	40	32	61	44	34	45	69	37	72	49	12	72	44	29	39	55	75	64	75	70	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24000	-240.611597011412556	-249.662440391863896	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992027968027411	5	0	1	5	2	2	4	8	4	6	5	3	5	3	4	5	1	6	5	2	6	7	8	7	1	11	7	10	2	5	9	7	12	8	7	7	13	7	9	7	9	9	7	8	10	9	8	8	9	9	10	11	10	9	10	6	8	11	11	14	11	10	9	15	11	14	12	11	13	14	16	14	15	20	16	11	21	22	12	0	2	29	3	17	6	32	6	30	17	5	12	3	20	29	2	9	12	17	7	15	7	16	2	28	9	36	17	12	40	56	52	22	19	12	48	21	56	13	35	32	30	21	44	38	38	18	57	44	36	50	23	43	34	29	38	8	62	33	45	27	13	66	31	59	52	42	76	52	72	26	37	69	67	32	75	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24500	-231.211145131458778	-240.261988511910118	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996878917969418	2	0	1	5	2	3	3	6	3	4	6	7	5	5	5	6	5	5	6	5	5	9	7	7	5	10	8	11	7	7	9	5	8	7	8	2	13	9	9	10	8	10	9	6	10	10	10	6	10	12	8	11	11	10	10	6	8	12	12	15	12	10	13	15	8	13	13	11	9	14	12	13	15	21	18	20	20	23	3	0	2	7	2	36	5	17	3	9	10	15	6	10	6	4	9	7	10	10	9	29	8	6	36	69	34	31	32	16	23	1	44	20	15	2	58	65	30	41	44	16	20	21	31	31	27	20	19	68	44	26	47	14	27	36	44	26	35	61	68	65	54	26	19	68	68	18	65	58	39	52	49	75	59	68	75	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25000	-236.051007630491313	-245.101851010942653	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998180125965269	4	0	1	6	2	3	3	7	3	6	4	7	6	5	4	3	5	5	6	5	6	9	4	6	6	10	8	8	7	7	11	8	10	6	8	7	10	8	10	10	9	10	10	8	10	10	10	9	10	7	9	10	12	9	8	11	5	11	12	14	4	12	13	15	7	13	15	12	13	16	15	12	17	17	19	11	21	19	7	0	2	18	2	2	5	11	2	23	9	11	16	7	7	5	1	9	18	7	61	32	6	7	6	17	30	13	20	11	51	15	48	57	17	25	44	34	27	19	10	50	28	25	41	29	36	65	30	18	35	32	51	24	6	45	9	28	40	31	9	52	48	62	20	40	38	48	49	68	60	42	71	64	73	37	78	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25500	-233.415634282083346	-242.466477662534686	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991796376667585	5	0	1	6	2	1	3	5	4	4	6	6	6	5	3	7	6	6	4	5	5	9	6	8	8	9	7	10	3	7	11	8	11	9	7	7	12	4	9	9	10	8	7	9	11	8	9	9	9	12	9	10	12	9	9	11	9	11	11	13	13	12	11	14	12	13	14	12	13	16	15	12	14	17	17	15	20	19	29	0	2	7	2	2	5	9	29	29	21	19	14	19	6	1	20	10	15	10	29	36	6	29	1	36	8	17	6	14	40	30	42	17	4	1	45	2	16	12	35	12	9	46	39	23	16	36	1	10	16	55	42	24	42	4	12	43	4	58	56	34	52	59	28	59	68	26	28	67	50	43	16	65	65	67	67	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26000	-233.172969617957961	-242.223812998409301	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988775286978386	3	1	2	5	2	3	3	7	5	4	5	6	6	3	5	6	6	5	6	5	4	9	7	6	8	9	8	10	5	7	10	8	11	10	7	7	12	6	10	9	9	9	10	9	10	8	5	7	8	13	9	8	9	10	7	10	9	12	10	12	12	10	5	10	11	14	13	12	13	15	16	13	12	18	13	19	20	22	3	0	2	10	2	3	5	63	7	14	7	4	29	2	21	63	29	1	4	10	2	8	12	20	13	52	8	13	7	9	27	12	17	32	63	16	39	6	49	46	25	48	40	20	22	55	1	17	23	43	32	35	25	52	12	24	38	41	49	51	44	24	2	13	45	68	44	45	33	72	72	53	64	71	40	53	76	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-239.665322355919727	-248.716165736371067	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970987684758638	3	0	2	4	1	2	4	7	5	5	6	5	6	4	6	3	4	5	5	4	6	4	8	5	7	10	6	10	7	6	11	7	11	7	8	8	12	8	9	9	8	10	10	9	8	8	7	7	6	10	8	9	12	9	10	9	9	10	12	11	13	12	13	15	12	12	13	12	14	16	14	10	16	18	18	19	20	21	5	0	5	5	2	5	6	22	1	14	18	14	10	16	24	6	6	14	22	1	3	3	15	7	24	41	18	52	49	4	28	11	51	22	14	27	33	12	14	29	13	54	45	4	8	10	49	27	4	10	29	41	46	8	39	38	24	54	33	4	33	55	55	31	72	28	33	72	26	61	37	35	31	73	73	13	75	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-222.162323124629097	-231.213166505080437	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964740573768486	5	1	2	6	2	3	4	7	5	5	6	6	6	4	5	4	5	4	4	6	6	9	5	9	4	10	8	6	7	7	11	6	11	10	7	8	8	9	8	10	7	10	9	9	10	8	6	8	9	13	10	11	11	10	8	10	9	10	10	15	11	12	12	14	9	13	13	12	14	16	16	13	14	21	19	19	20	21	5	0	2	18	2	5	3	32	7	3	7	18	15	3	25	5	6	2	2	17	3	11	5	41	3	37	20	7	13	10	35	9	22	22	15	12	47	41	47	37	13	38	55	46	44	4	16	12	46	61	39	59	57	38	41	37	37	9	35	63	26	38	45	68	30	33	43	44	67	51	58	62	68	75	22	64	75	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-236.756279452153677	-245.807122832605017	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992600334284257	5	0	1	5	2	3	4	6	5	6	5	4	6	4	4	4	6	5	1	4	6	9	6	9	5	9	7	11	6	6	10	7	12	10	2	8	10	7	9	9	7	11	8	8	10	9	8	7	8	13	9	11	11	8	8	10	10	11	11	11	12	13	6	10	8	13	14	12	10	16	15	12	18	17	16	13	20	21	15	0	2	20	2	3	5	12	7	12	12	35	7	5	35	35	12	15	2	35	7	23	25	43	14	30	18	13	15	9	65	30	59	47	2	1	24	7	27	17	21	39	32	11	40	47	29	4	29	58	21	37	57	27	29	22	4	34	69	51	51	72	12	3	18	49	33	64	21	71	61	58	67	75	72	28	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-233.170572005854098	-242.221415386305438	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990340462359938	5	-1	1	4	2	3	3	8	3	5	4	7	5	4	6	6	4	5	6	5	6	8	7	8	5	10	8	11	7	8	11	9	11	9	6	8	12	7	9	8	9	10	10	9	10	9	7	5	8	13	9	10	10	8	10	11	8	11	8	15	11	10	8	6	11	13	11	12	14	14	12	10	18	19	15	19	16	22	5	0	2	3	3	3	3	21	3	17	5	13	4	3	10	17	6	4	14	9	25	19	21	19	11	54	20	42	20	64	36	22	34	16	2	38	55	4	29	35	63	47	46	1	46	54	17	7	15	41	63	32	47	35	54	38	47	27	29	71	46	29	19	18	41	44	55	49	40	67	58	44	77	37	70	77	75	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-243.819789275213282	-252.870632655664622	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991653087559243	5	0	1	5	2	3	4	8	4	6	4	6	3	4	5	7	5	4	6	3	4	9	8	7	7	8	7	9	6	6	10	9	11	10	5	7	11	8	10	8	7	11	8	6	6	10	7	8	9	10	7	8	12	5	5	8	10	12	11	15	11	12	10	14	9	14	13	8	12	15	14	13	17	18	18	19	19	21	7	0	2	9	3	2	6	44	5	21	3	1	2	5	18	4	13	3	9	5	20	56	44	55	44	7	44	24	18	13	17	55	25	30	6	17	46	30	17	19	9	65	12	15	7	48	14	20	8	68	35	44	68	20	7	36	36	34	15	69	65	65	19	57	45	72	39	41	37	67	62	53	72	53	61	73	71	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-227.606135024659153	-236.656978405110493	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.977779973014125	4	0	2	6	1	2	4	8	4	5	5	7	5	3	5	7	6	5	5	5	6	8	5	7	8	11	9	10	6	7	10	7	10	8	8	8	8	9	10	7	4	9	9	8	7	9	9	8	9	12	8	9	11	10	8	10	8	11	10	14	12	12	7	14	9	11	13	11	13	16	10	11	16	19	18	18	19	23	3	0	5	41	2	2	14	17	3	14	6	13	3	6	1	17	9	7	9	9	19	10	14	23	40	48	34	40	5	11	46	9	22	24	13	29	63	45	37	7	6	45	40	15	17	51	55	9	63	66	32	37	31	27	29	8	40	12	16	66	71	31	20	39	21	31	28	43	32	58	38	45	69	73	73	70	75	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-231.672303350241009	-240.723146730692349	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999090772669617	4	0	2	4	2	2	3	8	5	5	4	7	5	5	4	6	5	5	5	4	6	10	8	9	7	9	6	11	4	8	11	8	11	8	6	7	8	9	9	9	10	10	8	8	8	8	9	9	9	11	10	10	8	10	9	9	7	6	10	16	12	12	12	13	9	12	11	13	12	13	15	13	17	16	13	14	20	23	6	0	2	7	2	2	3	27	7	29	2	14	7	7	6	13	11	20	1	5	15	8	25	25	18	46	3	23	6	57	52	10	65	36	14	9	12	25	25	18	45	37	21	18	25	1	53	8	29	45	44	14	25	58	57	35	15	13	32	69	51	55	22	69	23	38	42	22	67	27	28	51	71	66	59	66	73	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-222.094795986837539	-231.145639367288879	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989651018461137	3	0	1	6	2	2	3	7	4	5	6	7	6	5	3	5	3	5	6	5	5	9	7	8	7	11	9	7	5	8	11	8	7	7	4	6	12	4	9	10	9	10	9	7	10	9	8	8	8	12	6	8	11	9	9	11	9	6	10	16	12	12	11	14	10	13	14	3	10	14	14	7	15	20	18	18	21	23	6	0	2	9	2	2	2	16	17	1	68	38	20	6	3	17	6	7	21	68	35	33	14	16	14	27	25	36	38	13	22	25	19	38	1	20	43	1	23	51	19	11	12	20	52	12	13	11	23	42	16	13	40	25	33	69	23	14	48	70	69	22	69	62	8	53	50	6	52	53	62	18	63	76	60	64	74	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-250.516308839236501	-259.567152219687841	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994347501108669	4	-1	2	5	1	3	3	8	5	4	6	6	4	5	2	5	6	5	5	5	6	10	8	8	6	9	7	10	3	3	10	5	11	9	7	8	12	8	8	6	9	9	8	9	10	10	8	9	9	8	8	7	11	10	10	6	7	11	11	13	12	4	13	9	11	13	14	9	14	14	15	11	17	17	16	17	17	20	5	0	5	29	2	2	3	32	30	30	9	32	30	6	5	29	62	3	7	15	6	51	32	14	29	7	9	36	5	15	42	7	49	56	20	52	58	18	32	20	51	40	12	11	42	24	32	47	9	25	52	20	50	40	42	3	20	11	40	68	64	15	59	19	64	22	59	36	58	72	63	47	59	71	63	60	60	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-230.838483940736467	-239.889327321187807	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971062433704102	4	0	2	5	2	3	3	8	4	4	6	5	6	4	5	4	5	5	1	4	6	9	5	8	6	11	8	11	7	6	11	8	12	9	7	5	11	8	8	8	8	10	10	7	11	10	7	9	9	12	10	8	12	10	7	11	6	12	9	13	13	12	13	15	12	14	14	10	9	13	11	9	13	16	18	18	19	17	19	0	19	19	2	5	19	29	5	5	1	16	36	5	14	6	6	20	2	5	14	39	16	55	10	24	35	59	17	9	35	55	59	8	7	9	59	11	18	23	30	52	8	17	35	49	17	29	35	54	40	25	28	24	21	51	36	46	27	26	31	52	42	63	68	65	37	38	52	45	59	25	51	67	74	74	66	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-249.048900556824151	-258.099743937275491	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984881647889667	5	-1	0	4	2	2	3	8	5	6	5	7	3	5	4	6	4	6	6	6	6	8	7	8	7	11	6	8	7	7	10	9	10	5	7	7	12	8	7	6	9	10	7	10	11	8	10	8	10	12	7	10	12	9	9	9	6	10	4	15	13	11	12	13	10	12	14	11	13	12	14	14	15	15	19	20	14	23	13	0	2	7	2	3	6	23	59	14	17	34	6	59	3	4	3	17	14	13	15	10	15	21	11	1	1	34	19	40	28	40	46	7	10	11	40	10	10	13	28	29	7	38	52	17	22	1	19	56	21	46	33	16	39	25	4	38	7	77	53	12	8	44	21	47	9	38	62	42	37	46	32	68	60	74	50	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-232.930693273211659	-241.981536653662999	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993880236165694	4	0	2	6	2	3	3	6	5	6	5	6	5	5	3	5	3	4	5	6	6	9	7	9	4	11	7	10	5	7	9	9	11	8	8	7	12	6	10	10	9	11	9	6	11	10	10	7	8	12	8	9	12	5	9	11	7	8	9	12	13	12	12	14	11	13	14	13	14	13	16	12	17	20	19	18	20	18	5	0	2	11	2	5	3	25	18	54	7	18	15	25	3	5	5	2	7	25	54	29	20	25	7	47	9	41	15	19	36	21	51	36	10	14	41	29	24	51	13	46	57	25	12	22	51	10	27	57	12	51	10	5	14	36	4	38	36	28	62	20	48	53	47	47	42	42	26	42	37	39	69	61	67	71	75	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-223.422493856269085	-232.473337236720425	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990619792541018	5	1	2	6	2	3	4	8	3	6	6	4	3	4	5	6	5	4	6	5	5	8	7	5	8	11	7	9	6	7	9	8	10	10	6	8	12	6	10	8	5	9	5	8	9	10	9	7	9	11	9	10	8	9	8	9	10	8	7	16	12	13	11	14	11	14	14	12	13	16	15	13	17	21	18	19	13	23	18	0	2	20	2	2	9	4	3	24	24	3	3	6	2	15	12	3	43	3	18	48	12	9	30	51	16	4	21	24	41	35	58	40	7	29	33	12	22	4	9	40	7	11	32	55	48	10	16	28	27	22	38	11	38	16	32	19	38	66	36	25	36	54	51	50	49	34	46	72	50	37	67	76	60	75	31	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
