step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
24000	-678.060958016700170	-684.000155235785428	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.698604504640458	1	0	2	2	3	3	8	5	6	5	6	6	8	5	5	5	6	8	9	6	8	7	8	8	6	8	9	8	8	11	11	8	8	11	10	9	10	14	11	11	12	13	11	11	12	10	11	11	12	12	13	11	13	11	14	13	14	13	14	13	12	13	12	15	14	14	13	14	14	14	17	14	17	15	15	17	16	15	16	15	16	18	17	19	17	17	19	19	19	16	18	19	21	22	19	23	2	0	1	2	3	3	25	5	6	6	4	4	5	6	6	4	6	16	4	14	4	8	9	11	4	17	17	11	20	33	37	9	16	23	26	26	19	39	26	26	31	19	33	33	23	23	35	19	32	32	30	17	45	46	30	9	40	41	19	43	52	48	54	48	50	23	33	46	19	34	72	39	90	42	68	72	62	54	50	69	23	67	69	38	59	75	85	90	76	44	75	90	95	91	86	93	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	1	3	4	1	3	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	3	2	1	2	1	1	1	4	1	1	3	1	1	1	1	2	2	3	2	3	2	1	2	2	1	1	1	2	2	2	3	1	3	4	2	2	2	1	1	1	1	2	2	2	1	1	1	1
24500	-674.385972534399002	-680.325169753484261	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.742894405215602	0	-1	1	4	4	3	6	5	5	4	7	6	7	5	6	6	6	8	10	7	8	8	8	9	8	8	8	8	9	10	11	8	9	11	10	9	9	14	11	12	11	12	10	10	11	13	12	11	12	11	12	13	11	12	13	13	14	13	14	12	14	13	11	15	14	14	14	14	14	13	15	14	16	13	16	16	16	15	15	16	15	18	17	17	18	17	18	18	19	16	18	16	20	21	18	22	2	0	1	2	3	3	4	5	6	6	4	4	15	6	6	4	14	7	28	6	7	8	9	11	4	17	17	4	20	18	37	9	18	9	26	26	12	40	26	34	28	18	18	18	32	63	35	37	50	32	18	45	23	63	60	50	39	41	60	18	45	48	23	48	50	32	51	54	48	34	72	39	59	42	68	57	62	46	65	69	56	67	80	57	90	75	42	73	76	42	86	59	95	34	86	93	1	1	1	2	1	2	2	1	1	1	2	2	1	2	2	1	1	2	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	2	1	1	2	1	4	1	1	3	2	1	2	1	1	1	1	2	1	1	2	1	3	1	2	2	1	2	1	1	1	1	1	2	4	1	1
25000	-643.880284514476216	-649.819481733561474	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.586568328724829	1	-1	2	2	3	3	7	5	4	6	6	7	8	6	6	5	6	8	9	7	8	8	8	8	8	7	8	8	9	10	12	9	9	12	9	9	9	13	11	12	10	13	11	12	12	11	12	11	13	12	12	13	13	13	13	13	14	11	13	13	13	12	12	15	16	13	14	13	13	14	16	14	17	15	15	18	17	14	15	15	16	17	17	17	16	16	18	19	19	18	19	18	19	21	20	22	2	0	1	2	3	3	11	5	6	6	4	4	5	6	6	4	9	12	7	14	12	8	9	11	16	17	17	7	20	18	41	15	18	46	14	26	28	26	26	26	37	51	18	33	46	23	35	37	32	32	30	45	45	46	33	46	39	41	51	43	46	48	46	48	66	50	33	46	62	56	57	39	85	59	68	39	62	63	49	69	56	67	69	72	59	75	85	73	76	59	86	85	86	91	86	95	1	1	1	2	1	1	1	1	1	2	2	3	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	4	2	2	1	1	2	2	1	2	2	1	2	2	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	3	3	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	2	2	2	1
25500	-628.909797078701104	-634.848994297786362	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.749841168516660	1	-1	2	2	4	4	9	6	7	5	7	6	5	6	6	5	5	7	11	6	7	7	8	9	7	7	6	7	8	10	9	9	9	10	9	9	9	14	12	9	11	13	11	11	11	13	11	11	13	11	12	13	12	13	14	13	14	12	13	13	13	13	13	14	15	14	13	15	13	14	16	14	17	14	16	18	15	16	15	16	17	17	17	18	15	17	18	18	17	18	18	16	21	21	18	23	2	0	1	2	3	3	25	5	6	6	4	4	5	5	10	4	6	16	7	6	16	8	9	11	16	17	17	4	20	18	28	23	18	23	26	26	28	39	40	26	31	18	18	33	34	34	35	37	23	6	18	45	23	50	33	23	40	41	33	51	45	48	50	48	49	32	51	46	48	56	57	39	85	18	68	89	48	46	56	69	49	42	80	72	51	75	73	92	72	85	75	42	75	86	75	95	1	1	1	2	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	2	1	2	2	3	2	1	2	1	2	2	2	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2
26000	-625.838625227568059	-631.777822446653317	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.686999655597494	1	-1	2	3	4	3	5	6	5	5	8	6	7	7	6	4	6	7	10	5	7	8	8	9	7	8	9	9	9	10	10	8	10	11	10	10	9	14	10	10	11	12	11	12	10	10	12	11	12	13	12	11	12	11	13	14	14	13	12	13	14	12	13	14	13	12	13	14	13	15	17	15	17	15	15	16	16	15	15	16	16	17	18	18	17	16	19	18	19	19	18	17	19	22	20	22	2	0	1	2	3	3	16	5	6	6	4	4	5	20	6	4	9	7	7	6	7	8	9	11	16	17	17	7	20	18	28	9	18	23	26	26	7	66	26	26	31	33	18	33	32	23	35	37	32	23	18	45	45	46	43	34	39	41	43	43	45	37	54	48	23	9	59	54	62	66	72	39	42	59	68	72	62	63	65	69	66	67	80	72	33	75	73	85	76	59	86	59	86	93	75	95	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	3	3	1	1	1	1	1	2	1	1	2	2	2	1	1	2	3	1	1	1	1	1	3	2	1	1	1	3	1	1	2	2	1	1	2	3	1	2	1	2	3	1	2	2	3	2	1
26500	-692.157971421448337	-698.097168640533596	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.686788180275080	0	-1	1	3	3	3	8	4	4	4	7	6	6	7	6	5	6	7	9	7	7	7	6	9	7	7	7	7	10	10	9	9	9	10	10	9	8	15	11	12	11	12	11	11	9	11	12	10	13	12	13	12	12	12	13	12	13	11	12	12	13	13	12	15	15	14	14	12	14	13	17	15	16	15	13	17	16	15	15	15	16	16	16	17	16	17	18	19	20	19	17	19	19	22	20	22	2	0	1	2	3	3	12	5	6	6	4	4	5	15	6	4	9	4	18	15	16	8	9	11	16	17	17	4	14	33	28	23	28	15	26	26	12	26	26	39	31	33	18	18	23	32	35	37	32	32	33	45	45	46	33	23	35	31	7	18	45	48	46	48	66	34	51	46	62	46	72	39	60	59	68	72	62	63	66	69	46	67	80	57	42	75	73	73	76	85	75	73	86	95	75	95	1	1	1	2	1	1	1	1	1	1	3	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	5	3	1	2	2	2	2	2	1	1	1	2	2	2	2	1	1	2	3	2	2	2	4	2	2	1	3	1	2	1	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	1	2	1	2	1	1	2	2	1	2	1	1	4	2
27000	-667.574075233269127	-673.513272452354386	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.649070752573275	1	-1	2	4	4	3	7	5	6	5	7	6	8	6	5	5	5	7	10	6	8	7	8	7	7	7	8	9	9	11	10	9	10	11	10	10	10	14	11	9	9	12	11	11	10	13	11	11	12	12	13	12	11	13	13	13	13	13	13	12	13	12	11	15	14	14	14	13	14	14	16	14	17	15	16	17	17	15	15	16	17	17	18	18	18	17	19	19	19	18	17	19	20	21	18	22	2	0	1	2	3	3	4	5	6	6	4	4	5	6	6	4	6	4	16	6	7	8	9	4	16	17	17	4	14	7	41	9	18	32	26	26	41	40	40	26	4	30	18	18	9	34	35	37	23	45	33	45	45	63	44	23	39	31	33	33	45	48	32	48	32	50	51	63	62	9	57	57	51	55	63	72	62	63	66	69	49	67	80	72	74	54	73	90	76	51	68	73	86	54	86	93	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	2	3	2	1	1	1	2	2	1	1	2	2	2	1	2	2	2	1	3	1	2	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	1	3	2	2	1	1	1	3	2	1	2	1	3	2	1	1	1	2	2	2	1	2	1	2	1	1	1	2	2	1	2	4	1	1
27500	-670.746965865174616	-676.686163084259874	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.680640125790444	1	0	2	2	4	3	6	5	6	5	7	6	7	7	6	5	5	8	10	5	8	7	8	7	7	7	9	8	9	10	12	8	10	10	10	8	9	15	11	11	8	13	12	12	10	10	12	12	12	11	10	12	13	10	13	13	12	12	11	14	14	13	12	16	14	14	14	15	14	13	16	14	18	15	16	17	16	16	15	15	16	17	17	18	15	16	17	19	19	18	18	17	20	22	20	23	2	0	1	2	3	3	4	5	17	6	7	4	5	20	20	4	6	7	7	6	7	8	9	4	16	17	17	7	15	18	41	9	7	15	26	26	41	72	27	26	7	59	33	18	23	23	35	37	32	32	7	45	52	23	51	23	39	41	18	18	52	31	46	48	32	32	33	63	62	34	72	57	74	18	63	71	62	54	56	69	34	51	80	72	33	68	85	73	76	51	75	85	68	86	86	93	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	2	1	1	2	1	2	1	2	1	2	2	3	1	1	1	2	2	2	1	1	2	1	1	1	2	2	2	2	1	1	1	2	2	1	2	1	3	1	1	1	2	5	2	2	2	1	1	1	2	2	3	2	1	1	4	1	1	2	2	1	2	2	1	2	1	1	3	1	1	2	2	2	2
28000	-658.409831814400377	-664.349029033485635	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.715151171537630	1	0	2	3	3	3	6	5	7	6	8	5	7	7	6	6	5	8	10	4	7	7	8	7	7	7	8	8	8	11	12	9	10	12	9	9	8	15	11	11	10	13	11	11	10	11	11	10	11	11	11	11	12	13	13	12	14	12	10	14	13	12	11	15	15	13	14	14	15	15	16	12	17	15	15	18	16	15	16	16	16	17	17	17	17	17	19	17	20	19	19	16	20	22	20	23	2	0	1	2	3	3	4	5	17	6	7	4	5	20	6	4	6	7	16	6	4	8	9	4	16	17	15	16	20	18	41	9	18	46	26	26	7	40	26	26	37	59	33	18	23	9	35	37	23	23	59	45	45	63	30	46	40	41	18	33	45	48	23	48	66	15	51	23	62	50	57	40	74	59	68	72	62	54	65	69	70	67	69	57	74	75	88	42	76	42	75	42	75	86	86	95	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	2	1	2	1	2	1	3	1	1	2	3	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	3	3	3	2	2	1	1	1	3	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	3	1	1	2	2	2	1
28500	-657.947650840155802	-663.886848059241061	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.700156214030321	1	0	2	4	3	3	5	6	5	5	6	5	7	7	7	6	6	7	10	7	7	7	8	7	7	7	7	7	9	10	11	8	9	10	10	9	9	14	9	11	11	11	12	11	10	13	11	12	13	12	13	12	12	11	13	11	12	13	12	13	12	13	11	15	14	14	13	14	15	14	15	14	15	14	15	16	15	15	15	16	16	17	18	16	15	16	18	19	18	16	18	18	20	21	19	22	2	0	1	2	3	3	4	5	6	6	4	4	5	6	6	7	9	7	28	6	4	8	9	4	16	17	17	4	20	33	37	14	18	32	26	14	28	40	26	26	37	18	33	33	23	34	35	31	23	32	33	45	23	23	42	34	26	41	42	42	23	48	34	48	46	34	59	54	62	50	39	57	33	59	54	72	62	23	49	69	34	73	80	72	18	46	85	90	76	51	75	90	86	86	75	93	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	3	1	1	2	2	1	2	2	2	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	1	3	1	3	1	2	1	1	3	1	1	4	1	1	1	3	2	2	1	1	1	2	1	2	2	3	1
29000	-670.776102400163722	-676.715299619248981	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.659084376454595	1	0	2	3	3	4	6	5	6	5	6	7	7	6	6	6	5	8	11	7	8	7	9	9	8	7	9	8	10	10	10	8	9	8	8	10	8	15	12	11	11	12	11	11	11	12	10	11	12	12	12	12	13	12	12	14	11	12	14	12	13	13	13	16	14	14	14	14	14	14	16	15	18	15	15	17	15	16	13	16	14	16	17	17	17	17	19	18	20	15	16	17	20	21	19	23	2	0	1	2	3	3	4	5	3	6	4	4	5	6	6	4	6	7	7	14	7	8	9	11	7	17	17	7	15	11	37	9	18	9	26	27	7	56	57	26	31	18	18	18	34	34	35	37	32	32	18	27	45	34	18	34	26	31	51	43	45	48	34	48	50	46	51	54	62	27	72	39	74	55	68	72	62	63	34	69	34	67	69	72	51	75	85	90	76	51	68	51	68	75	75	95	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	1	1	3	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	1	2	1	3	1	1	1	1	1	2	2	2	1	1	1	1	1	4	1	2	2	2	1	1	1	2	3	2	2	1	1	1	2	2	1	2	2	2	1	2	3	3	2	1
29500	-655.018350920632770	-660.957548139718028	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.695477615972044	0	-1	1	3	4	3	8	5	5	6	6	6	8	7	6	5	6	8	8	6	7	7	7	7	7	8	8	8	9	10	11	9	10	9	10	9	9	14	11	12	12	12	11	11	11	12	12	11	11	12	11	13	12	12	13	12	12	11	13	13	13	13	12	15	16	14	14	14	13	14	17	14	18	15	15	17	17	14	14	15	16	18	17	18	16	16	17	18	18	18	18	17	20	18	18	22	2	0	1	2	3	3	4	5	6	6	4	4	5	20	6	4	6	4	4	6	4	8	9	11	16	17	17	21	14	18	37	15	7	23	26	17	19	39	26	39	58	30	33	33	23	23	35	37	15	23	18	53	45	34	44	15	39	19	30	18	45	48	49	48	56	46	51	46	48	50	57	26	92	59	54	72	62	54	49	69	34	67	80	71	42	54	85	59	76	59	86	85	95	54	86	93	1	1	1	2	2	1	3	1	2	2	1	1	2	1	2	1	1	3	3	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	2	1	1	2	3	1	1	1	2	1	2	1	1	1	2	2	1	1	2	2	1	2	1	1	1	2	3	1	1	2	1	1	1	2	2	2	2	1	1	3	2	1	3	1	2	1	1	2	2	1	1
30000	-614.869071619804117	-620.808268838889376	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.715666315548433	0	-1	1	4	4	3	9	5	7	5	6	7	6	7	5	6	5	8	9	6	7	7	8	8	7	6	9	7	9	11	11	9	9	11	9	9	10	14	10	12	11	12	11	11	11	10	11	12	12	12	12	12	13	12	13	10	14	13	14	13	13	13	12	14	14	14	13	13	14	14	15	15	16	15	15	17	16	15	14	16	16	17	17	18	16	17	18	19	19	19	18	17	20	20	19	22	2	0	1	2	3	3	25	5	17	6	4	4	5	20	6	4	6	16	12	6	4	8	9	11	4	17	17	4	20	18	37	23	18	23	26	26	19	40	26	39	37	33	18	18	23	23	35	37	32	32	33	45	45	46	18	23	40	41	55	43	52	48	45	48	49	45	43	34	62	56	57	57	42	42	68	72	62	63	50	69	70	67	69	57	59	75	73	85	76	92	75	85	95	86	86	95	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	3	2	1	1	1	3	2	1	2	3	2	3	1	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	2	2	2	2	2	2	1	1	2	2	1	1	1	1	1	1	2
30500	-638.606977154177116	-644.546174373262375	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.722703729167673	-1	-2	1	3	4	4	8	5	6	6	8	7	7	7	4	6	6	6	8	6	7	6	9	8	8	8	7	9	10	11	10	7	8	9	10	10	9	14	11	12	11	12	10	8	11	12	12	12	10	12	10	13	13	13	14	13	14	13	13	13	13	13	12	15	16	14	13	14	14	15	16	13	18	15	15	17	16	14	15	16	16	18	18	16	17	16	19	19	20	17	18	18	21	19	18	22	2	0	1	1	3	3	16	5	6	6	4	4	5	20	3	4	6	4	16	6	4	8	32	4	16	17	17	19	20	33	37	6	18	32	26	26	19	40	26	39	31	44	33	18	23	23	35	37	32	34	33	45	45	63	42	49	72	41	30	43	45	48	34	48	66	32	51	34	62	50	57	26	90	59	46	57	62	63	66	69	56	67	80	57	42	63	90	73	76	59	75	42	95	86	75	95	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	2	2	1	2	2	1	2	2	2	1	2	1	1	1	1	2	1	2	1	1	2	2	2	1	1	3	1	1	1	2	2	1	2	2	1	1	2
31000	-596.647637215265377	-602.586834434350635	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.743294865895188	1	-1	2	3	4	4	8	6	5	5	8	6	7	6	5	6	6	7	9	7	7	7	8	8	7	8	8	9	8	11	11	8	8	11	9	10	10	15	12	11	11	12	11	11	10	9	11	12	11	12	13	12	12	12	13	14	14	12	14	14	13	13	13	15	15	11	13	14	15	14	16	13	17	15	15	16	16	15	15	16	16	17	17	18	17	16	19	17	19	18	18	19	19	21	20	22	2	0	1	2	3	3	16	5	6	6	4	4	5	6	6	4	9	4	21	14	4	8	9	4	16	17	17	7	14	33	37	9	21	46	26	26	28	39	26	26	37	44	18	33	32	23	35	37	23	23	42	45	45	46	33	63	72	31	42	43	45	48	46	48	32	32	18	54	62	34	57	39	67	59	68	72	62	63	50	69	56	67	69	72	59	75	85	59	76	85	75	85	75	86	86	93	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	2	4	1	3	1	1	2	1	1	2	1	1	2	1	1	1	1	2	2	1	3	1	1	1	2	1	1	1	1	2	3	2	2
31500	-624.835083872569044	-630.774281091654302	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.686699877191289	1	0	2	3	4	3	5	5	5	5	7	7	6	5	6	5	6	7	8	7	8	7	7	9	7	7	9	7	9	9	11	8	10	9	9	9	9	15	11	11	12	12	12	12	11	13	11	10	12	11	11	12	13	12	12	13	13	12	13	14	14	12	13	14	14	15	14	14	14	13	17	15	18	14	16	17	16	16	14	15	17	18	17	17	15	16	19	16	19	19	18	17	19	20	19	22	2	0	1	2	3	3	4	5	6	6	4	7	5	6	6	4	9	4	28	14	7	8	9	11	16	17	17	7	20	18	37	23	30	23	26	26	19	39	26	26	37	51	33	33	23	49	35	37	32	32	18	45	45	50	18	50	40	31	51	43	52	37	54	48	50	65	18	54	62	50	57	39	88	59	68	39	62	63	49	69	56	67	80	57	33	54	85	67	71	92	86	85	75	86	75	93	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	3	2	2	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	3	1	2	1	2	3	1	1	1	3	2	2	1	1	3	2	1	2	2	2	1	1	1	1	1	1	2	3	1	1
32000	-617.963460019458921	-623.902657238544180	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.760419779268729	1	-1	2	4	3	3	7	5	5	6	6	5	7	7	5	5	6	7	8	6	8	8	8	8	6	7	8	8	10	10	11	8	9	9	10	9	10	15	11	11	11	12	11	11	10	11	12	11	11	12	12	12	12	13	13	13	13	12	13	14	13	13	12	15	15	14	14	14	15	14	15	15	15	14	15	16	16	15	16	16	16	17	17	18	17	16	18	18	20	19	18	18	21	21	17	23	2	0	1	2	3	3	4	5	6	6	4	4	5	20	6	4	9	16	4	6	4	8	9	11	4	17	17	4	20	33	37	9	18	23	26	26	19	39	26	26	37	21	18	7	34	34	35	37	34	32	33	45	45	46	33	34	40	41	51	18	45	48	23	48	49	63	51	63	62	34	57	57	55	59	54	40	62	50	66	69	70	67	80	72	42	75	73	42	76	92	68	85	95	91	86	93	1	1	1	2	1	1	2	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	3	1	1	1	2	2	1	1	1	1	3	1	1	1	1	1	2	2	2	1	1	2	1	1	2	2	1	2	2	2	1	2	1	2	2	1	1
32500	-583.345111306125659	-589.284308525210918	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.745220718243903	0	-1	2	4	4	3	7	5	4	5	8	6	7	6	5	6	6	7	10	5	7	7	9	9	7	8	8	8	9	11	10	8	9	10	10	10	9	15	11	10	11	11	10	10	11	11	12	11	12	13	12	13	13	13	13	12	13	12	14	13	13	13	12	15	16	15	14	14	14	14	16	15	15	14	15	17	16	15	14	16	16	16	18	19	17	16	18	18	19	18	19	18	21	22	19	23	2	0	1	2	3	3	4	5	3	3	4	4	5	6	6	4	9	4	28	6	4	8	32	11	16	17	17	7	14	33	37	9	18	32	26	26	7	40	26	26	37	44	33	18	34	34	35	37	32	32	42	45	45	63	33	34	39	41	44	43	45	48	46	62	49	70	51	54	62	56	57	57	59	42	68	57	62	54	49	69	56	67	80	72	73	75	73	73	76	85	75	73	95	91	86	93	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	2	1	1	2	1	2	2	2	1
33000	-646.499959069309625	-652.439156288394884	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.606349176391725	1	0	2	4	3	4	5	5	5	5	7	7	8	6	6	7	6	7	10	6	7	7	8	9	8	7	8	8	8	10	11	9	9	11	9	10	9	13	11	11	10	11	11	10	11	11	11	11	12	12	12	12	12	13	12	13	13	12	12	13	13	13	12	12	16	15	13	14	14	13	16	13	15	14	15	16	15	16	15	16	16	15	17	17	17	17	18	18	19	19	18	19	21	21	19	23	2	0	1	2	3	3	4	5	6	6	4	4	5	10	3	7	9	7	28	6	7	8	9	11	4	17	17	4	20	18	41	9	18	9	26	26	28	39	26	26	28	33	18	18	32	23	35	37	23	23	42	46	45	23	33	32	26	41	30	43	45	48	46	48	49	50	42	63	62	34	72	39	55	18	54	72	62	56	49	69	56	67	62	72	59	75	74	55	76	59	75	73	95	86	86	94	1	1	1	2	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	1	3	1	1	3	1	2	1	2	1	2	2	2	1	1	2	2	1	1	2	1	2	2	1	1	2	1	1	1	1	3	2	2	4	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	3	1	2	1	1	2	2	1	2	2	2	2	1	2	2	1	3	1	3	1	3	1	1
