step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
33500	-606.694996419656263	-613.550484370615663	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565230499529102	-1	1	3	3	6	6	8	8	7	10	9	8	11	10	14	11	12	13	12	11	11	13	11	11	10	12	12	13	12	14	12	12	13	14	12	12	12	14	14	15	14	15	16	15	16	14	15	14	17	15	17	17	17	15	17	16	18	19	18	17	18	18	17	21	18	17	19	19	20	21	20	19	22	22	21	21	21	22	22	23	24	26	21	21	23	22	25	25	24	22	25	27	27	28	28	30	0	1	1	2	1	0	6	9	6	7	3	5	10	7	22	7	8	23	23	25	14	10	14	11	7	16	8	17	16	25	20	0	20	23	23	24	14	32	23	15	28	34	32	29	39	28	32	29	32	28	42	30	38	8	44	22	38	0	49	28	30	42	20	55	28	44	56	47	38	0	60	60	58	51	29	62	51	76	65	76	90	88	27	56	33	68	69	52	73	17	90	59	74	63	64	65	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	3	1	2	2	1	1	2	2	2	2	1	4	1	2	2	4	1	2	1	1	3	5	2	1	1	2	1	1	1	3	3	5	2	3	3	1	4	1	7	1	3	3	8
34000	-754.900984113645791	-761.756472064605191	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.543967056128413	0	1	4	3	6	5	8	7	7	9	8	6	10	10	11	11	12	12	12	12	11	13	12	12	10	11	10	11	12	14	12	12	13	13	11	9	13	13	13	14	14	14	15	16	16	15	14	16	16	16	17	15	17	14	15	17	19	20	17	18	17	18	18	19	20	18	19	16	19	20	19	20	22	20	21	21	21	20	20	24	23	27	22	22	22	24	25	25	24	24	25	25	26	27	27	30	0	1	4	2	4	0	6	3	6	7	12	3	7	11	6	5	25	14	10	25	9	27	35	7	7	10	11	8	16	10	3	0	28	35	27	5	16	32	26	22	39	20	32	55	37	29	13	35	43	18	19	37	47	29	42	37	43	0	33	29	29	20	30	20	29	43	68	33	55	0	34	60	70	7	52	65	69	66	52	83	76	80	30	78	74	74	69	26	58	76	68	57	76	93	79	10	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	4	2	1	1	1	3	2	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	1	1	1	3	2	1	2	2	2	4	2	3	5	2	1	1	4	1	2	1	1	4	2	1	1	2	3	1	1	2	3	1	1	2	3	8	3	2	4	2	2	1	4	8
34500	-582.820521769957168	-589.676009720916568	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557285486093696	0	2	5	3	4	6	7	8	7	10	9	9	11	9	14	11	13	12	11	13	10	13	11	11	12	12	12	12	12	14	12	12	14	14	12	13	14	13	12	14	14	15	14	15	17	15	16	17	16	16	17	17	17	16	15	16	17	19	15	19	16	18	17	20	18	17	19	18	19	21	20	20	21	19	22	21	21	21	22	23	25	27	23	22	22	22	26	25	24	21	24	27	27	27	28	30	0	1	1	2	2	0	6	6	6	11	2	2	8	8	29	7	26	14	11	19	9	7	8	10	7	24	23	10	14	25	23	0	26	35	23	25	16	32	21	29	26	32	32	30	28	21	43	26	32	55	39	37	38	43	16	34	38	0	38	36	14	25	7	69	18	50	45	56	57	0	33	47	58	16	37	74	18	58	52	68	80	51	67	72	76	63	69	79	73	26	55	87	60	16	74	90	1	1	3	1	1	1	1	1	1	1	3	4	2	1	1	2	1	2	1	1	2	2	2	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	2	1	2	1	2	1	1	4	3	2	6	1	4	1	1	2	1	1	2	2	1	3	3	1	5	1	3	2	1	6	2	1	1	3	5	1	1	4	4	1	3	5	4	5
35000	-732.290946472421638	-739.146434423381038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597060063125691	0	1	4	3	6	6	8	8	7	8	10	9	10	10	13	11	13	11	10	12	12	14	10	12	12	11	13	12	13	10	13	12	14	15	12	12	15	14	14	14	13	14	14	14	17	15	15	17	17	17	18	18	15	16	16	16	19	19	16	18	18	18	16	21	19	19	19	18	19	21	21	20	21	22	21	21	21	21	22	23	24	25	22	24	23	22	24	25	24	25	24	26	27	27	28	28	0	1	1	2	2	0	6	5	6	5	5	6	7	10	12	30	30	11	9	18	9	28	12	19	30	11	13	23	26	7	16	0	32	35	23	12	13	32	27	6	28	28	32	35	37	42	32	34	32	33	24	31	38	24	18	36	32	0	38	31	25	46	41	66	25	43	44	47	39	0	60	63	58	76	55	41	69	66	52	67	74	85	66	57	83	76	54	79	73	65	50	87	82	77	94	62	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	1	3	1	1	1	1	1	1	2	1	3	2	3	3	1	2	3	3	4	1	1	3	3	1	2	1	2	2	2	2	1	1	1	2	1	1	3	5	1	1	1	2	1	1	1	2	1	1	3	2	1	3	3	1	1	4	1	3
35500	-572.026042685441325	-578.881530636400726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576932894492447	-1	0	4	3	5	6	8	8	7	8	10	8	10	10	13	10	13	12	11	12	12	13	11	13	12	12	13	14	12	13	12	12	13	14	12	10	15	14	14	15	15	15	15	15	17	15	15	16	16	16	18	17	17	15	17	16	18	21	17	16	18	18	17	18	20	18	19	19	18	19	20	20	22	20	20	21	21	21	22	23	23	27	23	24	24	24	25	26	24	23	24	26	26	28	25	30	0	1	4	2	2	0	6	6	6	9	6	3	9	8	10	7	26	3	10	11	6	36	36	36	11	23	29	26	14	25	36	0	19	35	23	7	31	32	25	29	25	24	32	14	19	14	32	28	20	20	21	8	38	13	42	27	38	0	37	24	30	59	15	49	51	52	27	69	53	0	60	37	58	41	44	48	55	70	75	43	73	95	28	77	76	59	80	79	70	25	76	87	83	76	91	90	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	4	1	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	3	3	2	1	1	2	3	2	2	3	1	1	1	1	1	2	3	1	2	1	1	1	3	1	1	1	2	1	1	3	2	3	2	1	1	5	1	1	6	1	1	5	2	2	2	6	2	1	1	3	1	4
36000	-586.112945334915253	-592.968433285874653	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612326637726641	-1	1	4	2	6	6	8	8	7	9	10	7	11	10	12	11	11	12	11	13	11	11	10	12	13	12	12	14	11	14	12	11	12	15	13	13	14	13	13	15	14	14	15	14	15	15	16	15	15	16	17	17	15	16	15	15	18	19	17	18	18	17	18	21	20	18	20	18	20	19	21	21	21	20	21	21	21	21	21	23	24	26	23	22	23	20	25	25	24	25	26	26	28	28	26	30	0	1	1	2	3	0	12	9	6	12	8	3	5	7	22	7	11	16	10	14	12	7	7	23	14	23	11	29	2	7	23	0	21	35	23	23	16	32	19	14	17	20	32	27	16	16	32	35	32	55	36	45	38	31	22	31	43	0	41	50	48	46	44	20	56	25	37	39	57	0	42	74	58	59	16	65	68	51	26	69	60	85	67	78	72	30	47	79	70	76	60	69	67	66	88	85	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	5	3	1	1	1	1	1	1	2	1	1	2	2	1	3	1	2	2	3	1	2	1	2	1	1	2	1	1	2	1	1	1	2	1	2	3	1	2	3	2	1	1	4	1	2	1	5	1	1	2	3	1	2	2	3	1	1	3	4	1	4	2	3	4	6	6	1	4
36500	-768.347655753053346	-775.203143704012746	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581360970009988	0	2	4	3	5	5	8	9	8	8	8	7	11	11	13	9	12	13	10	12	12	14	11	9	11	12	12	14	12	12	11	13	13	14	12	12	15	14	12	14	14	14	15	15	13	16	15	16	15	17	17	16	16	15	17	16	19	20	18	17	18	18	17	21	19	18	19	20	19	20	21	19	22	22	22	21	21	20	23	23	24	26	23	24	23	22	25	26	21	25	25	25	27	28	28	30	0	1	2	2	4	0	6	12	6	2	5	3	11	16	11	11	14	39	10	19	14	7	11	5	11	12	1	25	16	25	16	0	24	35	23	24	42	32	9	15	17	36	32	28	14	30	32	35	32	41	53	37	49	40	49	38	38	0	35	36	23	46	17	57	66	33	56	67	32	0	24	66	58	39	50	63	61	48	75	74	66	84	78	80	61	50	78	79	22	75	74	69	91	83	87	93	1	1	1	1	1	1	2	1	1	3	1	1	1	1	3	1	1	1	1	1	1	3	1	2	2	3	4	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	3	1	3	3	3	1	2	1	1	3	2	1	4	1	5	1	1	6	3	2	1	1	1	1	2	2	2	1	2	2	3	2	3	2	2	2	1	3	1	1
37000	-620.091787016417584	-626.947274967376984	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524599909072978	-1	2	5	2	6	7	8	9	8	9	9	8	10	10	14	11	11	12	11	13	13	13	10	13	12	13	12	12	13	14	11	11	13	15	13	12	14	13	13	13	14	14	16	16	16	15	15	16	16	16	17	17	15	14	16	17	18	19	17	17	19	17	18	21	16	19	18	18	18	20	19	20	21	19	22	21	19	21	22	23	24	25	22	23	23	20	25	25	24	24	25	24	27	28	28	30	0	1	1	1	3	0	6	3	6	2	6	2	9	3	18	7	23	11	13	6	9	18	7	17	17	9	10	17	17	24	2	0	31	35	17	23	39	32	17	31	18	39	32	35	42	7	32	23	32	25	30	29	38	36	17	43	29	0	3	36	48	30	41	61	17	47	50	46	47	0	24	46	58	17	52	63	68	61	72	69	63	84	68	72	64	60	69	75	70	46	69	49	25	20	62	94	1	2	4	1	1	1	1	2	1	4	1	5	1	3	1	2	1	2	1	2	1	1	1	1	1	2	2	1	2	1	4	1	1	1	1	1	1	1	1	1	1	1	2	2	1	4	3	3	3	2	2	3	1	1	2	1	2	1	6	4	1	2	1	2	2	1	1	2	2	1	2	3	1	3	4	2	1	1	1	2	3	1	3	2	2	1	3	2	3	5	3	3	8	4	7	1
37500	-627.529052075153345	-634.384540026112745	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573876625707454	-1	1	4	2	5	4	8	9	7	9	8	8	10	11	14	9	12	13	10	12	13	13	12	11	11	13	13	14	9	13	12	11	13	14	12	13	14	13	13	14	15	15	15	14	15	16	15	16	14	15	16	17	16	14	17	16	15	20	17	18	18	18	17	21	19	18	18	19	18	20	18	20	22	22	19	21	20	21	23	24	24	26	23	22	22	21	26	25	24	25	25	23	27	29	28	31	0	1	1	2	1	0	6	4	6	7	3	3	11	13	10	7	19	24	7	3	9	25	24	13	16	20	24	20	5	17	19	0	14	35	24	24	30	32	8	10	18	22	32	31	31	31	49	54	32	10	37	37	57	19	22	54	38	0	47	34	56	46	30	22	44	53	31	61	51	0	19	69	58	24	56	44	62	18	55	84	65	85	74	61	71	63	69	74	73	55	74	53	83	93	87	94	1	1	2	1	2	1	2	3	1	1	2	2	1	1	3	1	1	1	1	3	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	2	2	1	2	1	1	3	1	1	1	1	2	1	1	2	4	3	1	3	1	1	1	4	1	1	5	1	5	2	3	2	1	2	3	1	1	2	1	4	1	2	5	1	2	2	1	2	1
38000	-660.585277505140084	-667.440765456099484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607340550439641	0	1	3	4	6	7	8	7	8	9	9	7	10	11	14	11	11	12	11	12	13	13	11	11	12	11	11	12	11	13	9	12	12	14	10	13	14	13	13	14	14	14	14	16	15	16	14	17	15	16	17	17	16	16	17	16	18	19	16	17	19	16	17	20	20	19	19	19	19	20	20	21	22	18	21	21	22	21	22	23	24	25	22	22	24	22	22	26	24	24	26	26	27	28	26	31	0	1	1	3	4	0	6	5	6	5	5	4	5	8	22	7	31	35	9	29	9	27	35	11	17	3	13	35	10	17	4	0	16	23	10	24	33	32	35	22	25	32	32	29	16	30	33	28	32	37	50	37	38	40	30	26	47	0	42	36	51	41	44	60	41	51	40	48	49	0	36	54	70	41	52	55	69	67	75	50	87	78	51	34	23	74	69	79	73	7	70	87	65	93	73	90	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	1	4	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	2	2	1	1	2	2	1	2	3	2	1	1	2	1	1	1	2	3	1	2	1	2	1	3	2	1	2	2	2	2	1	1	3	1	2	2	3	5	3	1	2	1	10	3	3	3	1	2	3
38500	-720.180412040282022	-727.035899991241422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515000366639136	-1	1	2	3	6	6	7	9	8	9	9	8	9	10	12	9	11	13	11	11	11	14	12	13	13	11	12	13	12	13	13	12	11	15	11	13	13	14	12	14	15	14	16	15	16	15	15	16	16	17	16	16	17	15	13	17	18	19	14	18	18	18	18	22	19	17	20	20	20	20	20	20	22	18	21	21	21	21	23	22	24	25	23	23	23	23	24	26	24	25	26	27	25	27	29	30	0	1	1	2	3	0	6	9	6	2	5	3	5	10	20	7	10	15	16	12	13	10	35	23	17	3	14	16	14	7	35	0	12	35	13	20	16	32	20	15	25	20	59	55	59	17	55	42	32	40	22	16	38	23	32	40	49	0	17	30	22	35	7	75	41	59	20	59	38	0	61	41	58	26	45	46	51	57	75	54	44	50	63	70	71	74	69	52	73	74	87	87	83	65	92	74	1	1	2	1	2	1	1	1	1	5	2	3	1	1	1	1	1	1	1	1	1	2	1	1	2	4	1	1	1	3	1	1	1	3	2	2	2	1	1	1	1	1	1	1	1	3	2	1	2	1	1	4	1	3	1	2	1	1	1	2	2	3	4	1	2	2	3	3	3	1	2	2	1	4	2	3	3	2	1	4	4	3	2	2	2	2	2	6	1	4	1	2	1	4	1	7
39000	-544.763412510215403	-551.618900461174803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.560487672478315	0	2	5	4	6	6	7	8	7	6	9	8	10	10	12	10	13	12	10	12	11	13	11	13	12	11	13	13	12	13	12	12	12	14	12	13	15	14	14	14	13	14	15	16	17	15	13	15	17	15	18	17	17	14	14	17	16	20	16	18	18	18	18	22	19	18	19	19	19	20	19	20	22	20	21	21	22	20	21	24	25	25	21	23	23	22	23	25	25	24	24	27	27	29	28	31	0	1	1	2	4	0	6	2	6	4	10	3	4	9	16	7	25	14	3	26	9	15	16	25	16	9	26	29	14	25	21	0	19	35	23	16	41	32	36	15	9	17	32	24	18	41	32	35	32	29	48	37	47	32	19	54	38	0	33	36	44	29	7	62	41	40	60	53	38	0	17	68	70	44	52	65	56	66	52	58	84	52	17	71	83	35	69	67	73	63	72	87	81	93	77	94	1	1	2	1	1	1	1	3	1	1	2	2	3	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	1	2	1	1	2	3	2	2	1	3	1	2	1	1	1	2	3	2	3	5	2	3	2	1	1	2	1	2	1	1	2	3	1	2	1	2	2	1	4	4	2	1	5	2	4	1	4	1	2	2	1	3	1
39500	-587.815599656126437	-594.671087607085838	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562106485735279	-1	1	4	3	5	6	7	9	8	9	10	9	11	10	13	11	12	11	11	12	11	14	11	12	13	12	11	14	13	14	13	13	14	15	13	12	14	14	14	14	14	15	15	16	16	15	15	16	16	17	17	18	16	14	17	16	18	21	18	18	18	18	17	21	19	17	18	20	20	19	21	20	22	20	21	22	22	21	21	22	25	26	23	22	23	23	24	24	24	24	26	26	26	28	27	30	0	1	2	2	3	0	6	7	6	7	8	6	5	10	27	12	7	10	10	14	9	21	7	19	8	6	9	21	10	23	12	0	16	54	14	7	17	32	26	29	31	24	32	16	18	17	32	23	32	41	5	37	38	18	30	25	38	0	46	35	63	46	46	17	11	43	43	62	57	0	72	29	70	25	56	46	38	59	72	64	68	80	61	75	77	78	67	52	51	51	25	87	90	78	64	85	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	2	2	2	1	2	2	1	1	2	2	1	1	1	1	2	2	2	1	1	1	1	1	2	2	2	2	1	3	2	2	6	2	1	1	1	1	1	1	1	2	1	2	1	4	4	1	2	1	1	1	1	4	1	2	2	3	3	2	1	1	3	1	2	1	1	1	2	2	4	3	5	1	1	5	3	3
40000	-475.180356507052977	-482.035844458012377	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685232359443132	0	2	4	4	5	5	8	7	8	9	7	8	10	10	14	9	10	11	12	13	11	12	11	13	12	12	13	14	12	13	12	12	13	14	13	13	12	14	14	14	14	13	16	16	17	15	15	16	17	15	16	16	15	16	17	15	18	20	18	18	19	17	17	22	19	18	20	18	18	20	21	20	22	21	21	20	21	21	22	23	24	26	22	24	23	23	25	24	22	25	25	26	28	27	29	30	0	1	2	2	2	0	6	5	6	4	5	4	7	10	22	6	7	11	14	18	9	17	17	23	17	17	16	36	17	17	14	0	10	35	23	13	16	32	37	22	17	9	32	24	24	30	32	34	47	26	28	26	38	22	20	37	38	0	54	34	68	51	44	74	50	48	65	48	38	0	36	52	70	25	56	65	70	56	54	77	71	91	41	86	67	74	69	75	58	78	74	87	90	91	82	74	1	1	1	1	1	1	2	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	2	2	1	1	1	1	3	1	1	1	1	2	1	1	1	2	1	3	2	1	4	3	1	1	2	2	1	2	1	4	1	1	1	5	2	1	2	2	1	1	1	2	4
40500	-585.905065743083583	-592.760553694042983	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557591893139328	-1	0	5	4	6	5	8	9	8	10	9	8	11	10	14	11	12	12	11	12	13	11	11	13	12	12	13	13	12	13	12	12	14	14	12	13	13	14	13	14	14	14	16	13	16	15	14	16	15	16	17	16	16	16	17	15	18	20	16	19	17	18	16	22	19	18	18	19	20	18	20	19	21	20	21	21	21	22	22	22	24	26	21	21	23	23	26	25	25	25	24	24	26	28	27	31	0	1	1	2	3	0	5	6	6	12	7	3	14	7	28	10	9	19	5	23	22	8	11	31	7	22	17	19	9	17	12	0	22	35	23	17	16	32	25	26	25	29	49	16	26	26	32	34	32	56	36	37	38	16	40	25	38	0	33	36	33	25	25	69	62	63	53	63	38	0	60	50	70	14	37	65	74	62	54	39	78	85	41	47	18	63	69	79	58	50	77	69	51	56	86	42	1	1	3	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	1	2	1	1	2	2	2	1	1	2	1	1	3	1	4	2	1	1	1	1	1	3	1	1	2	2	4	3	1	1	2	2	5	1	2	4	3	6	4	4	1	5	5	2	2	4	6	2	11
41000	-690.742299184138574	-697.597787135097974	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603347040600003	-1	2	3	4	4	5	6	8	7	9	8	7	10	10	13	10	10	13	11	10	11	13	12	12	12	12	13	13	13	14	11	12	14	14	11	12	13	14	12	14	14	15	15	15	16	15	16	16	16	16	15	18	16	16	16	17	19	20	17	17	19	18	17	21	17	17	19	19	18	19	19	20	22	21	20	20	21	21	23	23	24	26	22	24	22	23	24	26	23	25	25	25	26	26	28	30	0	1	1	2	1	0	6	5	5	12	12	2	7	8	16	7	8	16	14	11	9	6	35	10	17	10	16	35	19	25	10	0	26	23	17	31	16	32	12	9	17	27	32	18	41	19	32	34	42	43	27	37	38	39	30	44	59	0	29	33	51	55	17	47	41	51	59	56	38	0	41	50	58	63	52	65	61	71	37	64	50	87	30	83	50	74	69	75	73	61	85	87	76	83	90	76	1	1	2	1	1	1	1	2	2	1	1	2	2	1	2	2	1	1	1	1	3	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	3	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	3	2	1	1	1	1	2	1	2	3	1	1	1	2	2	1	6	1	4	1	3	1	4	1	3	5	1	2	1	1	3	1	2	6
41500	-813.565848650858243	-820.421336601817643	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598313325158851	-2	2	4	4	5	6	8	9	8	8	8	8	11	10	12	11	12	10	10	12	12	13	10	13	12	12	13	13	10	14	12	12	13	14	12	13	14	14	14	15	15	14	16	15	16	14	15	17	17	16	17	18	16	15	14	15	18	21	17	18	18	17	16	21	19	18	16	18	19	19	20	20	21	20	22	22	20	22	21	23	25	27	22	23	24	23	24	24	24	25	26	26	27	26	28	30	0	1	2	2	2	0	6	11	6	6	4	5	6	12	19	14	19	8	8	9	29	29	7	31	19	8	19	11	6	17	12	0	13	35	23	35	16	32	31	22	21	24	26	13	37	6	32	39	43	38	54	37	28	27	15	23	51	0	47	36	43	50	25	66	63	26	42	67	31	0	54	61	70	51	33	60	52	51	37	60	64	80	74	52	65	31	69	68	70	65	89	87	90	65	92	94	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	3	2	2	1	1	2	1	1	1	2	1	1	1	2	1	2	1	1	3	1	1	1	1	1	2	3	1	2	3	1	1	1	3	1	1	2	1	2	3	1	1	2	1	2	1	1	1	6	1	2	3	2	2	2	2	1	2	2	6	3	3	2	3	1	1	2	4	1	2
42000	-614.003304951923496	-620.858792902882897	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.574734398204677	-1	1	4	3	6	6	7	9	8	9	9	8	10	11	12	10	12	12	11	13	12	13	9	12	11	13	12	12	11	13	12	12	13	14	12	13	13	14	14	15	14	13	14	14	14	16	16	15	16	16	16	15	16	16	17	16	18	19	17	18	19	17	17	21	18	19	19	18	18	21	19	20	20	20	20	21	21	21	23	24	25	27	21	22	23	23	25	26	24	23	26	26	27	28	28	30	0	1	2	2	3	0	6	9	6	5	6	5	6	8	7	7	23	16	3	10	9	27	7	23	7	28	19	12	9	25	14	0	25	35	23	7	19	32	25	22	17	13	32	27	18	30	32	33	19	38	20	37	38	17	52	26	38	0	16	42	68	46	17	59	11	43	25	56	32	0	9	56	58	18	52	65	61	67	52	84	76	80	11	72	77	83	57	75	70	76	89	69	25	74	71	94	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	3	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	4	1	1	1	1	2	2	1	1	1	2	2	1	2	1	2	1	2	1	1	2	1	1	3	3	1	1	2	2	3	4	3	1	3	1	5	3	1	4	2	1	1	1	5	1	1	1	8	1	1	1	2	2	1	1	2	4	6	5	4	1
42500	-590.859607420324778	-597.715095371284178	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672483352878622	-1	1	5	3	6	4	8	8	8	8	10	9	10	10	13	11	13	12	12	12	12	10	11	12	13	13	11	14	12	14	13	11	14	14	12	13	15	13	11	11	14	13	14	16	15	15	14	16	16	16	17	18	15	15	16	16	18	20	18	16	19	18	17	21	20	18	18	20	20	20	20	21	22	21	20	21	20	22	23	24	24	27	21	22	23	23	25	24	25	24	26	26	26	27	26	29	0	1	1	2	2	0	6	6	6	5	12	8	9	7	21	14	24	12	22	22	9	8	7	6	35	39	9	12	22	17	18	0	17	35	39	19	22	39	5	22	25	13	32	33	25	30	32	34	32	53	45	41	38	26	30	21	56	0	33	31	20	44	17	70	55	63	56	62	50	0	19	52	58	27	52	55	55	71	75	86	85	89	63	69	83	65	69	37	70	74	71	69	76	71	80	94	1	1	3	1	3	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	5	1	1	2	2	1	1	1	1	1	2	1	1	3	1	2	1	1	2	2	1	1	1	1	1	2	1	1	3	1	1	1	2	1	1	2	1	3	1	2	1	2	1	1	1	2	1	3	1	1	4	1	2	2	1	2	1	1	1	1	1	1	1	3	4	4	1	4	2	4	2	1	1
