step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
34500	-236.503266653428568	-245.554110033879908	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992235091479596	1	3	2	3	7	4	4	6	6	3	2	6	10	8	6	6	7	7	8	8	10	9	6	9	9	7	6	9	13	7	8	15	9	9	10	10	11	7	11	11	8	12	16	13	12	10	13	9	13	9	12	10	14	7	12	10	12	13	13	15	12	8	11	15	11	13	18	14	14	14	19	11	17	20	21	0	11	1	3	23	10	11	6	10	11	1	10	30	27	7	3	9	9	26	12	38	18	6	54	26	27	1	62	37	3	30	70	9	26	18	20	36	9	19	36	26	46	57	13	50	34	37	18	22	41	40	33	58	16	46	41	46	42	63	29	37	27	30	66	24	39	53	39	29	50	21	25	64	61	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-234.949862733825313	-244.000706114276653	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986927381649680	0	3	4	4	8	3	4	3	5	4	5	6	10	8	5	5	6	5	10	9	11	8	9	8	9	7	8	8	11	6	6	14	11	7	2	10	10	10	12	7	9	10	16	11	9	8	12	10	14	11	11	10	14	7	14	12	13	14	12	13	8	12	13	13	14	14	20	17	9	17	18	16	20	21	19	0	1	2	6	54	1	35	35	10	8	8	16	69	16	2	8	4	7	30	24	40	40	8	30	31	18	15	9	22	15	15	37	5	31	1	22	25	45	36	9	26	23	56	3	14	54	19	28	51	12	13	22	59	9	62	33	45	59	21	50	16	40	56	44	36	38	32	63	24	55	72	64	71	53	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-216.717353920943424	-225.768197301394764	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990499579250944	1	4	3	4	6	5	4	5	5	2	5	4	8	3	6	5	6	6	10	8	8	7	8	9	10	6	7	8	13	9	8	15	10	9	10	11	8	10	12	10	9	11	17	13	12	11	13	11	14	12	10	10	14	12	15	11	12	11	12	14	13	11	13	16	13	14	19	15	15	17	18	16	20	21	22	0	3	10	3	16	14	1	7	14	1	14	3	6	10	9	12	8	3	37	27	16	8	16	8	16	2	9	22	38	9	15	53	17	21	13	24	16	41	25	3	37	51	47	58	38	37	35	28	29	38	23	34	20	48	63	30	51	34	58	57	46	41	25	58	39	62	36	44	56	53	47	63	71	71	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-223.123962829286313	-232.174806209737653	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992384190352523	2	4	4	4	8	5	3	5	5	4	3	5	10	7	5	5	6	6	11	9	9	9	8	8	4	8	8	7	14	6	8	14	10	11	9	8	10	8	13	11	12	11	17	11	10	10	10	10	13	13	11	11	14	12	13	12	13	5	12	15	12	10	14	13	13	14	18	17	14	15	13	19	16	21	16	0	1	7	11	30	2	1	7	25	11	1	10	23	12	3	25	3	25	45	14	5	14	3	28	11	6	17	30	19	3	6	71	27	22	31	12	20	30	13	26	40	27	69	47	15	14	31	24	37	21	48	20	61	62	48	47	61	11	22	52	26	27	52	37	34	24	68	69	59	51	42	43	39	68	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-230.274582688161104	-239.325426068612444	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991165600370879	0	3	4	3	7	3	4	7	6	5	6	4	10	8	5	5	7	5	10	8	6	7	2	7	10	8	9	6	12	8	9	13	9	9	9	11	10	8	13	10	9	12	17	11	11	11	8	9	13	10	12	11	15	8	14	11	12	11	13	12	13	13	11	16	14	14	19	17	14	16	19	18	20	20	19	0	1	6	23	16	1	6	10	1	23	18	4	16	16	2	7	21	2	47	21	18	28	1	18	27	21	38	3	45	9	20	45	54	22	28	17	22	5	13	54	30	26	64	27	33	47	18	38	46	26	46	14	61	22	19	12	45	38	56	8	36	45	33	42	13	29	66	60	39	69	70	42	67	66	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-209.168032495039427	-218.218875875490767	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995467605701272	2	3	3	4	7	3	5	7	4	5	6	5	9	7	5	6	7	7	11	6	11	6	8	9	6	7	8	8	13	7	9	14	9	9	8	9	10	10	13	10	11	10	16	12	11	11	10	11	12	13	12	11	15	12	13	12	13	14	13	14	13	12	11	15	14	13	19	12	16	14	17	18	17	20	22	0	1	1	1	11	1	2	3	6	3	12	4	14	25	1	10	12	15	47	10	8	9	20	20	4	10	16	17	45	7	28	62	25	11	14	18	30	18	48	27	38	31	60	63	42	33	24	38	45	62	21	14	40	37	51	33	62	37	56	45	49	22	36	57	68	37	64	38	46	54	70	70	66	53	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-219.651855320458480	-228.702698700909821	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995852408215187	1	2	3	3	8	2	5	5	4	5	7	6	9	6	4	4	6	7	7	8	11	6	7	9	7	6	9	7	11	9	8	13	7	10	8	11	11	10	11	11	11	11	15	11	9	12	10	10	14	12	10	10	13	12	10	11	12	15	12	12	11	13	13	14	15	14	19	14	16	17	19	19	21	19	22	0	1	2	2	17	1	16	4	4	15	2	9	28	16	1	2	15	17	8	12	20	1	15	17	17	3	11	16	27	14	14	36	10	33	26	33	20	28	27	52	27	5	46	5	35	36	18	13	47	47	27	20	29	42	5	33	51	50	47	41	47	57	46	42	66	63	43	46	49	49	65	70	74	48	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-224.076595329633534	-233.127438710084874	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997502771115628	1	4	4	2	6	4	3	7	5	6	7	6	8	5	5	6	6	6	10	8	9	8	8	9	9	7	9	8	14	8	7	15	9	10	9	11	10	11	12	9	10	12	16	11	11	10	10	10	11	11	12	12	14	12	13	10	13	13	11	11	13	12	13	15	14	14	16	14	12	16	19	18	16	20	21	0	1	7	1	1	4	1	3	2	9	9	6	18	2	3	2	15	15	11	11	5	17	3	5	15	14	22	11	25	17	3	29	26	33	18	27	22	13	10	26	16	37	52	48	23	21	13	33	46	47	60	25	61	41	39	25	52	3	21	35	59	44	33	59	51	38	32	62	17	45	66	67	58	70	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-228.062651018198267	-237.113494398649607	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987812021021840	1	4	3	2	7	3	4	5	4	5	5	6	8	7	4	6	7	5	9	7	9	9	9	7	7	7	7	8	14	8	8	13	11	9	7	10	11	11	10	10	7	11	16	12	9	11	10	9	14	12	12	11	14	13	14	13	6	14	11	14	13	12	14	11	12	13	20	16	10	13	18	19	18	21	22	0	4	1	1	16	1	3	15	4	3	9	7	27	2	6	3	11	7	35	10	5	20	57	11	3	8	1	6	62	5	14	47	22	30	12	11	26	19	30	41	11	19	58	26	5	30	20	25	59	64	39	22	64	34	70	12	6	46	21	51	34	33	61	48	21	33	73	49	30	33	68	71	68	52	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-230.669460336698677	-239.720303717150017	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970763401253793	1	4	2	3	7	2	4	7	5	6	7	6	9	5	5	6	6	7	9	8	11	8	9	9	10	7	9	8	14	9	9	15	10	11	8	11	8	8	5	9	10	12	12	10	8	12	10	11	12	12	12	12	13	11	15	12	10	15	12	15	11	10	14	14	14	13	18	14	16	17	15	15	19	20	20	0	4	1	3	17	1	3	2	4	39	15	4	28	7	2	39	2	10	9	12	13	17	9	11	27	17	22	16	46	12	5	51	28	33	8	47	5	10	4	16	8	25	5	18	16	47	8	9	27	47	24	37	52	26	64	25	10	36	57	64	57	11	66	56	51	23	71	43	61	32	66	52	69	50	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-236.690811257703814	-245.741654638155154	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985142150329143	1	2	3	2	7	4	5	7	5	5	7	6	9	6	5	4	7	6	9	9	11	6	9	6	9	8	7	7	11	7	6	15	8	10	9	7	10	9	11	7	10	11	16	13	12	10	12	11	7	11	8	11	9	13	13	9	10	11	12	13	12	10	14	15	12	14	13	13	14	15	18	19	14	19	20	0	1	1	1	9	4	16	14	3	3	4	9	11	1	2	2	15	9	40	51	37	1	30	6	40	9	10	15	34	10	9	66	22	38	33	9	20	11	35	16	20	38	68	39	57	31	37	25	12	25	27	35	30	48	45	12	36	57	21	42	57	36	55	44	50	27	65	19	21	56	70	69	46	71	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-231.618276619370135	-240.669119999821476	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997913144263302	0	3	2	4	7	5	5	4	3	6	6	4	10	7	5	6	7	6	9	8	9	9	8	8	10	7	9	7	14	8	7	11	7	10	10	10	9	10	11	11	11	9	13	10	12	10	13	11	14	12	12	9	15	12	14	11	11	14	13	9	11	13	11	15	14	14	19	15	11	14	17	15	19	21	13	0	3	1	9	12	9	12	1	1	4	15	2	16	15	9	6	18	7	20	18	26	17	16	18	23	6	17	16	19	26	8	31	16	28	14	23	33	18	4	21	13	10	13	37	21	31	32	21	50	22	56	26	54	32	36	22	19	47	60	24	37	44	36	46	51	27	68	47	52	41	53	50	47	73	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-234.877734154205370	-243.928577534656711	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990417452839206	2	4	4	4	7	5	4	5	6	3	6	6	10	4	6	5	7	6	11	8	11	7	9	8	10	8	9	9	9	7	8	14	11	10	9	11	7	8	12	10	12	9	16	9	9	11	11	7	14	12	12	11	14	7	14	13	12	12	9	13	12	13	14	15	15	12	18	15	16	11	13	18	20	21	22	0	10	1	1	16	14	10	7	2	1	10	10	24	10	14	2	1	16	35	30	5	18	22	12	26	9	11	17	9	2	37	45	31	29	20	38	15	14	13	27	13	30	38	31	18	59	45	3	57	54	40	59	25	1	56	58	26	40	30	23	46	52	52	36	60	47	63	56	60	54	19	23	72	64	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-212.222523001236226	-221.273366381687566	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995537638331100	-1	4	3	4	8	4	4	6	5	6	5	6	8	6	5	6	6	6	10	8	11	7	7	9	10	7	8	9	10	9	8	15	10	6	9	9	11	11	12	10	11	12	15	12	11	11	12	10	13	12	12	10	13	13	13	10	9	13	12	15	13	12	14	14	11	12	16	13	16	16	16	18	20	17	23	0	3	1	3	18	3	3	7	3	11	4	7	10	11	7	15	6	4	26	14	57	17	18	22	35	9	18	10	34	13	34	21	23	7	23	17	28	28	52	27	25	13	58	45	16	52	33	22	42	28	29	28	22	47	62	28	16	52	48	54	65	21	46	61	35	25	54	65	32	59	63	60	72	53	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-222.813656056500690	-231.864499436952030	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992408572544426	0	3	4	3	7	5	3	1	6	5	7	6	8	6	6	5	6	5	8	9	11	8	8	7	9	6	8	8	13	9	9	12	10	9	9	11	10	9	12	10	9	12	17	9	11	12	10	11	10	7	10	10	11	12	15	12	11	12	13	13	13	12	13	14	15	11	16	17	16	17	18	18	20	22	22	0	8	8	1	18	7	8	1	18	4	16	7	16	3	10	4	10	4	50	9	18	50	12	10	6	3	18	26	53	12	26	24	41	12	27	6	41	27	51	13	11	21	38	23	38	21	22	11	35	6	28	28	20	34	64	47	49	41	62	21	30	36	47	56	29	15	63	62	33	55	69	69	71	73	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-243.674715285164069	-252.725558665615409	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.989805009334852	1	3	4	3	3	2	5	4	3	6	7	6	7	7	6	6	5	5	11	9	12	7	7	8	9	8	7	8	12	7	8	13	5	10	9	11	11	9	10	9	7	11	17	13	11	10	12	10	13	10	12	6	14	12	13	10	12	11	13	14	12	13	9	13	15	13	16	15	12	16	14	17	15	11	22	0	1	9	1	1	1	5	9	1	17	10	33	17	52	9	33	1	5	11	41	56	33	12	52	23	15	16	22	48	18	30	38	2	10	18	25	40	17	26	17	18	41	19	34	39	10	46	17	69	28	38	5	57	37	61	11	36	13	34	61	39	19	41	47	32	42	54	55	50	66	55	62	56	48	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-216.180845239833815	-225.231688620285155	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994492672094522	2	3	4	4	6	5	5	5	5	4	6	6	10	7	4	6	7	6	10	8	11	8	9	8	9	8	8	6	14	7	8	11	11	9	9	10	10	10	12	10	11	7	17	13	12	10	13	9	11	13	11	12	12	13	15	12	11	13	10	12	12	12	13	14	15	15	16	17	16	14	18	16	17	21	23	0	1	1	1	9	15	1	10	2	1	3	1	26	7	1	3	10	6	34	9	46	15	22	30	42	8	18	2	50	15	42	34	26	27	31	26	12	22	40	11	18	15	72	24	59	27	48	6	25	21	25	33	28	34	64	59	20	41	48	35	20	59	56	58	29	70	45	70	44	53	44	55	66	71	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-232.072328574806505	-241.123171955257845	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986555115634531	1	2	3	3	8	5	5	4	6	5	5	6	9	4	4	6	6	6	10	9	11	8	8	7	10	8	9	7	10	8	9	14	10	10	9	11	8	10	11	8	11	11	16	13	10	12	11	11	12	12	12	11	14	12	14	13	13	8	11	14	5	10	13	12	14	11	18	14	15	16	18	17	20	19	19	0	1	2	2	11	15	2	4	14	2	8	6	17	4	1	6	14	61	13	11	28	17	6	6	4	18	6	9	17	14	22	49	16	37	10	27	24	37	58	11	29	33	60	45	37	28	19	45	13	59	30	25	34	47	51	49	48	17	13	41	3	5	30	31	27	19	56	21	23	53	43	43	67	72	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-242.924173070471824	-251.975016450923164	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985016830291190	2	4	4	4	6	4	5	7	5	5	6	3	8	7	6	4	4	7	9	8	12	8	6	7	6	5	7	9	13	7	8	13	6	11	10	10	7	10	9	11	9	11	9	13	11	12	12	9	11	8	11	11	15	13	15	12	11	15	10	13	9	10	13	10	14	14	19	17	11	14	13	19	18	22	20	0	1	1	1	26	1	6	5	6	16	9	1	14	9	3	12	1	5	30	8	69	23	7	12	16	2	7	9	47	17	33	45	9	41	9	28	6	31	37	35	30	64	31	69	31	34	57	20	20	3	31	13	66	36	32	19	35	21	31	40	50	19	47	24	21	54	73	34	26	49	18	73	39	67	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-214.974584245329225	-224.025427625780566	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993921253827912	2	3	3	4	8	4	5	5	6	5	7	5	9	6	6	4	7	7	10	6	11	9	7	8	8	4	8	8	11	6	8	15	7	11	10	10	9	10	12	10	12	11	16	12	12	11	12	10	14	11	12	12	15	11	14	12	12	13	12	11	13	12	10	15	14	15	18	16	14	17	18	17	17	15	20	0	1	1	1	20	3	3	2	6	16	4	6	28	10	16	1	16	8	18	7	33	27	7	17	20	3	9	6	33	6	23	51	4	27	33	24	9	27	63	27	36	35	69	35	60	35	50	11	45	22	40	63	39	15	46	36	19	21	36	19	46	38	15	59	46	49	39	58	35	39	68	58	64	51	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-237.058772707701849	-246.109616088153189	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991190638519784	0	4	3	4	7	5	3	6	4	6	6	5	5	5	6	2	6	6	11	9	11	8	5	9	7	7	5	7	13	8	9	15	9	10	8	7	5	11	12	10	11	12	14	11	8	10	12	4	14	11	9	10	12	10	13	13	12	15	11	14	12	11	8	12	14	14	19	17	13	15	18	17	17	21	20	0	3	16	3	37	2	16	12	3	7	2	2	3	48	2	1	2	4	63	3	37	36	9	23	3	2	16	8	33	17	35	56	23	35	14	8	48	26	31	22	24	41	64	33	37	35	21	16	29	22	22	11	62	22	19	64	19	65	46	44	62	54	14	46	34	19	72	54	19	56	68	58	64	72	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-223.348864283860166	-232.399707664311507	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995778426802901	1	4	4	4	8	5	3	6	6	6	7	6	8	6	2	5	7	5	11	9	10	8	6	8	8	7	8	9	13	8	7	11	9	10	9	10	9	10	11	9	10	11	15	11	11	10	11	10	11	12	11	11	15	12	13	13	8	11	12	15	10	11	14	13	13	13	16	17	16	16	19	19	19	22	18	0	1	15	15	17	7	1	16	3	3	18	18	9	6	1	15	16	2	33	17	57	31	16	9	10	16	11	11	52	3	9	40	9	25	31	17	5	33	41	12	13	6	32	40	28	5	13	31	35	33	27	28	55	34	50	20	9	11	38	63	40	40	50	11	62	57	65	53	65	49	56	55	66	75	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-222.611191839243901	-231.662035219695241	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993055456611310	1	3	2	3	6	5	3	6	6	5	5	4	9	8	5	6	7	7	11	9	9	7	8	7	8	6	6	9	12	8	8	13	11	8	10	10	10	9	10	10	10	11	16	12	10	10	13	11	14	5	11	11	12	12	13	13	12	12	12	14	12	13	13	14	14	11	15	15	16	14	18	18	20	15	14	0	1	1	3	12	4	1	7	11	2	2	7	34	10	4	12	8	2	46	25	27	11	27	11	5	15	4	17	14	5	6	21	45	9	20	8	14	30	34	13	25	13	56	40	30	24	20	27	54	2	21	38	36	46	29	59	51	37	37	19	37	29	51	53	47	46	44	52	60	53	75	68	33	53	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-224.166570091381686	-233.217413471833027	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.988285851797976	2	4	3	3	7	4	5	7	5	3	6	5	9	7	5	5	7	6	10	5	12	9	7	8	10	7	8	8	14	9	8	14	10	11	10	9	11	6	9	9	10	12	15	12	11	9	10	11	14	12	11	12	14	10	14	10	13	9	10	15	13	11	12	13	13	12	18	18	16	14	15	18	19	21	20	0	3	1	1	20	3	1	18	10	1	9	2	27	38	6	2	18	7	31	6	28	14	38	26	28	15	38	26	45	27	18	44	27	19	39	26	47	2	28	38	36	33	29	36	33	31	3	41	31	25	59	48	40	31	27	26	37	5	8	62	5	13	62	62	19	62	66	43	50	52	42	29	67	72	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
