step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55
47000	-286.159230769945566	-284.462207525652616	-1.697023244292946	0.000146542131583	0.000029958900251	0.204438818570171	0.736014708356180	0	2	1	2	2	5	3	3	5	7	5	5	5	7	6	4	7	6	6	6	8	7	8	8	8	8	10	9	10	10	9	10	12	12	13	10	13	14	14	15	16	16	16	16	17	17	16	18	20	20	23	19	18	23	24	0	1	1	3	3	16	4	4	8	12	7	16	16	6	13	7	6	9	16	9	15	13	11	14	10	12	21	23	31	24	9	23	30	24	33	17	33	37	37	30	37	39	40	38	41	40	40	43	41	53	45	48	42	0	0	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	3	2	1	1	1	3	1	2	3	1	2	1	1	1	3	3	2	1	1	1	2	1	2	2	1	3	1	1	1	1
47500	-276.412898344528571	-274.706031094136563	-1.706867250392028	0.000110184877177	0.000022192959499	0.201415657644512	0.734814280451186	0	1	1	2	2	5	3	3	5	7	4	5	5	8	6	4	7	7	8	7	8	7	8	8	8	8	8	9	10	10	10	11	12	12	13	11	12	14	14	15	13	17	16	14	16	17	17	17	20	20	21	21	20	23	25	0	1	1	3	3	11	4	4	4	12	7	16	16	20	9	7	6	7	10	11	15	13	15	17	22	16	10	16	28	17	28	23	30	17	33	30	36	37	36	34	30	43	39	37	38	43	43	45	42	48	50	53	48	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	3	2	1	2	1	1	3	1	4	1	1	1	3	2	3	1	1	1	2	3	1	2	1	2	2	2	1	1	1	1	2	1	1	3	1	1
48000	-271.875279479679648	-270.272532518197409	-1.602746961482224	0.000120337560735	0.000028741078367	0.238837136065679	0.730668882518432	0	2	1	2	2	4	3	3	3	7	5	5	5	7	6	4	7	8	8	7	8	7	8	7	6	7	10	9	10	10	8	11	11	12	13	12	13	14	14	15	16	17	16	16	17	16	17	18	17	20	23	20	21	23	25	0	1	1	3	3	4	4	4	4	16	6	16	16	9	16	7	6	24	22	8	15	13	15	4	16	16	26	22	23	14	10	26	30	33	34	30	36	37	37	37	37	41	40	38	40	40	41	40	44	48	45	48	48	0	0	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	3	1	1	2	1	2	2	2	2	3	2	1	1	3	1	3	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	4	1	3	1	1
48500	-274.952113018467742	-273.184055277898381	-1.768057740569383	0.000111644197121	0.000020588446097	0.184411251350221	0.601957158606788	0	2	1	2	2	5	3	3	4	7	5	5	5	9	5	4	7	8	8	6	7	7	8	7	8	7	10	9	10	10	10	11	12	10	12	12	13	14	14	14	16	16	16	16	17	17	16	18	18	19	20	21	19	23	24	0	1	1	3	3	9	4	4	4	11	7	16	16	6	16	7	20	4	22	9	15	13	21	4	26	13	23	21	28	18	28	27	30	11	30	34	36	36	37	36	24	38	40	39	38	43	40	43	45	40	42	48	48	0	0	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	4	1	2	1	1	1	4	1	2	2	2	1	2	1	1	2	4	2	1	1	2	1	2	7	2	2	2	2	1	2	1	1	3	1	2	1	1	1
49000	-294.294791156895087	-292.388666559886587	-1.906124597008495	0.000110741263672	0.000017103926135	0.154449439779134	0.603659447183078	0	2	1	2	2	5	3	3	4	7	5	5	5	9	6	4	7	8	7	7	8	5	8	8	8	8	10	9	9	10	9	11	12	11	13	12	13	14	14	15	16	16	16	16	17	17	17	18	19	20	22	18	21	23	25	0	3	1	3	3	4	4	4	8	22	7	16	16	24	22	7	9	11	16	9	10	16	19	6	4	13	23	21	23	24	10	27	34	9	34	24	34	37	37	39	38	39	17	38	37	43	40	37	42	52	38	40	52	0	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	2	2	1	1	1	2	4	1	2	1	1	2	2	1	1	3	1	2	1	1	1	1	1	1	6	2	4	1	2	3	2	1	3	2	3	1	1
49500	-271.186758681368474	-269.198000566519113	-1.988758114849366	0.000099560007475	0.000013977522243	0.140392940871462	0.663061082684834	0	2	1	2	2	5	3	3	5	6	5	5	4	9	6	6	7	7	8	6	8	7	8	8	8	6	9	9	9	10	10	10	12	11	13	12	13	14	14	15	14	17	16	15	16	16	17	17	20	20	20	21	18	21	25	0	1	1	3	3	4	4	4	4	12	7	13	7	6	9	13	6	6	13	6	15	13	15	17	16	13	22	21	23	6	23	28	34	24	34	34	36	35	36	39	37	39	40	39	39	40	39	43	42	48	45	50	43	0	0	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	2	2	2	3	1	2	1	2	1	2	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	1	3	2	1	1	1	1	1
50000	-289.185592104456873	-287.227202747367983	-1.958389357088867	0.000109138422187	0.000015856837931	0.145291068102130	0.529012220612732	0	2	1	2	2	4	3	3	5	7	5	5	4	6	6	6	7	8	8	7	8	5	8	8	8	7	10	9	10	10	10	10	10	10	13	12	13	14	14	15	16	17	16	16	17	17	15	17	20	20	23	18	21	22	24	0	3	1	3	3	4	4	4	6	22	7	13	7	22	22	13	14	11	12	6	15	13	15	14	22	22	23	21	23	24	23	23	17	6	33	30	30	37	34	37	35	38	40	38	38	40	37	40	42	48	41	44	52	0	0	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	2	2	2	2	1	2	2	2	2	1	1	1	2	2	2	2	3	2	2	2	1	3	2	2	1	1	2	2	2	1	2	2	2	3	2	3	1	1
50500	-291.844883421634506	-290.355535842486631	-1.489347579147874	0.000087920181371	0.000026581130277	0.302332523236874	0.535724751794956	0	2	1	2	2	4	3	3	4	6	5	5	4	9	6	6	7	8	7	7	8	7	7	8	8	8	10	8	10	10	8	11	12	10	13	11	13	14	14	15	15	16	13	15	17	17	17	17	20	19	23	20	21	23	25	0	1	1	3	3	7	4	4	8	13	7	13	7	4	12	13	11	6	16	6	15	13	15	6	19	16	23	23	23	17	23	21	34	11	34	34	36	36	36	43	36	41	36	39	41	40	38	40	41	45	49	39	50	0	0	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	2	3	1	2	2	2	1	3	1	2	2	1	2	2	1	1	2	3	3	1	2	3	2	2	2	1	2	1	1	2	3	2	3	2	3	3	2	1	1
51000	-290.043176720776046	-288.450566407027623	-1.592610313748450	0.000136693925985	0.000033254232491	0.243275129095315	0.610630432037758	0	2	1	2	2	4	3	3	5	7	5	4	5	6	6	5	7	8	8	7	7	7	8	8	7	7	9	8	10	9	10	11	12	11	12	12	12	13	14	15	15	17	16	16	16	17	16	18	17	20	21	21	21	23	25	0	1	1	3	3	4	4	4	4	15	6	7	12	6	9	12	11	20	26	9	15	6	10	17	16	16	23	21	23	24	26	28	20	24	34	17	34	37	37	38	37	41	38	40	40	41	40	49	37	48	42	50	48	0	0	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	4	1	1	2	2	2	1	2	1	1	2	1	1	4	2	3	1	2	1	1
51500	-295.107040787139908	-293.443044623008007	-1.663996164131913	0.000106302274980	0.000022884234672	0.215275116890990	0.637489732733949	0	1	1	2	2	5	3	3	4	7	5	5	4	6	6	6	7	8	6	6	7	7	8	8	5	8	10	9	10	10	9	10	11	11	12	10	13	12	14	15	16	17	16	16	17	17	17	18	17	20	22	21	20	23	24	0	1	1	3	3	4	4	4	4	12	7	13	8	7	11	12	9	8	12	4	6	16	15	6	13	16	23	23	26	14	10	23	30	24	34	24	36	34	38	37	38	40	36	40	43	41	40	42	41	43	43	53	48	0	0	1	1	1	1	1	2	1	1	2	2	2	1	1	3	1	1	2	4	1	1	1	1	1	3	1	2	1	1	1	2	1	2	1	3	1	2	2	1	2	2	3	2	3	1	1	1	1	1	1	3	4	1	2	1	1
52000	-313.779458892860077	-311.897872708598186	-1.881586184261887	0.000158929739883	0.000025286821077	0.159106917907997	0.594571411564638	-2	2	1	2	2	4	3	2	5	7	5	5	4	9	6	5	7	6	8	7	8	7	7	6	7	8	8	9	10	10	10	11	11	12	13	12	13	14	14	13	16	17	16	15	16	16	17	18	20	20	23	21	21	23	24	0	1	1	3	1	5	4	3	6	12	6	13	7	9	12	13	9	4	12	24	15	16	15	16	13	16	23	23	22	14	21	23	24	30	34	30	17	36	36	34	37	43	40	34	36	36	43	41	42	48	53	50	48	0	0	1	2	3	1	4	1	1	1	1	2	1	1	1	3	1	1	2	3	3	1	2	2	1	1	3	2	1	2	2	1	1	4	2	2	1	2	3	2	2	1	2	1	2	2	1	2	1	2	2	1	2	1	2	1	1
52500	-276.476407145007954	-274.880237121110667	-1.596170023897261	0.000105712512956	0.000025550336707	0.241696427344002	0.617172034514021	0	2	1	2	2	5	3	3	4	7	5	4	5	8	6	6	7	8	7	7	8	7	7	8	8	8	10	9	10	9	10	11	12	11	13	12	13	14	14	15	16	16	16	15	17	17	17	18	19	20	22	21	21	22	25	0	3	1	3	3	9	4	4	7	13	7	7	12	17	12	13	6	11	16	4	13	16	15	6	19	16	28	23	28	17	23	28	30	6	24	17	17	35	34	38	38	34	40	38	39	42	43	42	45	48	45	50	48	0	0	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	3	1	2	3	1	1	2	1	2	1	2	1	1	2	1	2	3	3	5	4	1	1	1	2	5	1	1	1	1	1	2	2	2	4	1	2	1	1
53000	-269.530561054845862	-267.935312267233883	-1.595248787611988	0.000114528093791	0.000027727578226	0.242102852739263	0.723415172523247	0	1	1	2	2	5	3	3	4	7	5	4	5	9	6	6	5	7	7	7	7	6	8	7	8	8	8	8	10	10	10	11	12	11	12	12	13	14	14	15	15	16	16	16	16	17	16	18	19	20	22	20	21	23	25	0	1	1	3	3	4	4	4	8	12	7	7	12	20	12	13	9	11	16	6	9	13	21	17	19	13	21	15	28	14	28	28	30	30	34	34	36	36	36	37	36	37	39	37	38	44	41	43	42	48	45	43	43	0	0	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	1	2	1	2	3	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	2	2	2	5	2	2	1	1
53500	-304.565241211277794	-302.916277727419185	-1.648963483858595	0.000139830359634	0.000030846715575	0.220600988621491	0.587522286660930	-1	2	1	2	2	5	3	3	5	7	5	4	5	9	6	6	6	8	7	7	8	6	8	8	8	8	10	9	7	9	9	11	12	11	13	12	13	14	14	15	16	17	16	16	17	17	16	18	20	19	23	21	21	23	25	0	1	1	3	1	5	4	5	8	7	7	7	12	24	13	13	6	10	11	9	13	13	15	17	19	15	10	21	11	17	26	23	30	6	36	24	24	37	37	37	38	38	40	39	38	37	37	42	38	40	49	40	48	0	0	1	2	2	1	3	1	1	1	1	4	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	2	1	2	3	1	2	2	4	1	3	2	1	1	2	2	2	1	2	2	3	2	1	4	3	2	3	2	1	1
54000	-298.469246612468964	-296.944555506263384	-1.524691106205575	0.000122040296601	0.000033996854367	0.278570728797073	0.564787752614551	0	2	1	2	2	5	3	3	4	7	5	5	4	9	6	5	7	7	8	5	8	7	7	8	6	7	10	9	8	10	9	11	10	11	12	12	13	14	13	15	16	17	16	16	17	17	17	17	20	20	22	20	18	23	24	0	1	1	3	3	8	4	4	8	6	7	13	7	24	9	13	4	20	22	9	15	13	15	18	16	15	10	17	23	11	23	28	17	33	34	17	30	37	36	39	37	44	36	38	44	40	40	40	44	48	45	43	40	0	0	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	2	1	4	2	2	2	1	1	3	1	1	1	2	3	1	4	2	1	2	2	1	3	2	2	3	3	1	1
54500	-286.457071089559463	-284.942733118477463	-1.514337971082011	0.000112246658826	0.000031995354546	0.285045050615146	0.567119073913337	0	1	1	2	2	5	3	3	4	7	5	5	4	9	6	6	6	8	8	7	8	6	8	7	8	8	8	8	10	9	10	11	9	12	13	12	13	14	14	15	16	17	16	16	17	17	17	18	19	17	22	19	21	23	25	0	1	1	3	3	4	4	4	8	12	9	13	7	11	6	13	9	17	10	9	13	13	15	11	16	22	10	15	21	24	23	10	17	33	34	17	34	37	37	38	37	41	40	39	38	40	36	50	42	44	45	37	45	0	0	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	2	2	1	1	3	4	1	2	1	2	2	1	1	1	2	2	4	2	1	1	4	1	1	1	1	2	1	1	2	3	2	2	1	2	1	3	4	4	1	1
55000	-262.197719141293362	-260.685544232573079	-1.512174908720310	0.000109960281323	0.000031497503539	0.286444370279127	0.650345100743136	0	2	1	2	2	4	3	3	5	7	4	4	5	8	6	6	7	7	7	6	8	7	8	7	8	8	10	9	10	10	10	11	12	12	13	11	13	14	14	15	16	15	16	16	17	17	17	18	20	20	23	21	21	23	25	0	1	1	3	3	4	4	4	4	12	7	7	12	17	13	13	6	7	16	8	15	16	18	9	13	16	15	23	23	24	23	28	24	17	34	24	34	37	37	37	37	37	40	38	40	40	41	41	41	48	45	48	48	0	0	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	4	1	3	2	1	1	2	2	2	3	1	2	2	1	2	3	3	1	3	1	1	1	2	3	2	1	2	1	2	1	1	2	2	5	2	2	1	1
55500	-274.172745895510445	-272.455450893863372	-1.717295001647081	0.000097584182129	0.000019351669938	0.198307446104561	0.691565422878058	0	2	1	2	2	5	3	3	5	5	4	4	5	9	6	6	7	7	8	7	8	7	8	7	8	7	10	9	10	9	10	11	12	12	13	11	12	14	14	15	16	17	16	16	17	17	17	17	20	20	23	18	21	23	23	0	1	1	3	3	7	4	4	7	12	7	7	12	9	10	13	9	7	16	9	15	13	15	6	22	13	26	15	28	9	28	28	24	17	36	30	36	37	37	34	37	39	39	39	44	38	43	43	42	43	45	48	52	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	2	2	2	2	2	2	1	2	2	3	1	3	1	2	4	3	2	1	1	2	2	1	2	2	2	1	1	1	1	1	3	2	3	1	2	1	1
56000	-273.771640092530674	-272.238586845134932	-1.533053247395747	0.000100677976824	0.000027544750197	0.273592607497754	0.648921645961495	0	1	1	2	2	5	3	3	5	7	5	4	5	8	5	6	7	8	8	7	8	7	8	8	8	8	9	6	10	10	10	11	12	12	12	12	13	14	14	15	16	16	16	16	17	17	17	18	17	20	23	19	18	23	25	0	1	1	3	3	8	4	4	4	13	7	7	12	20	12	13	6	6	10	9	15	16	10	8	10	13	26	15	23	24	27	23	24	24	24	18	36	37	37	37	37	38	40	39	36	43	40	43	41	48	41	48	43	0	0	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	2	1	1	3	1	1	1	1	2	2	1	2	2	4	3	3	1	1	1	1	3	2	1	1	2	1	2	1	1	1	6	1	2	1	1
56500	-264.710520659602309	-263.171679133336397	-1.538841526265887	0.000106790037281	0.000028861922434	0.270267931063839	0.674471345826007	0	2	1	2	2	3	3	3	5	7	4	5	5	9	6	6	5	8	8	7	8	7	8	8	8	8	10	9	10	10	10	11	12	12	11	12	13	14	14	15	16	16	16	16	17	17	17	18	19	20	22	21	21	23	25	0	1	1	3	3	4	4	4	4	16	7	7	7	9	7	13	6	20	13	9	15	13	15	9	22	16	23	21	23	24	28	23	30	35	30	30	36	37	37	37	39	38	40	37	44	41	43	43	45	40	44	48	48	0	0	1	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	1	1	2	2	2	2	1	2	1	2	2	1	2	1	1	2	2	1	1	2	1	1	1	1	2	2	1	3	1	1	1	1	2	2	4	2	2	1	1
57000	-259.037029310362300	-257.092353274728964	-1.944676035633341	0.000089558439249	0.000013218881928	0.147600628578136	0.675564102467700	0	1	1	2	2	5	3	3	5	7	5	5	4	9	6	6	7	8	7	7	8	6	8	8	8	8	10	9	10	9	10	11	11	11	13	12	13	14	14	15	14	17	16	16	17	16	16	18	19	20	20	21	20	23	25	0	1	1	3	3	4	4	4	4	12	7	13	7	8	12	13	9	6	13	6	15	13	15	20	19	22	28	21	21	17	28	10	14	30	33	34	36	37	36	41	34	41	40	39	38	40	41	43	42	48	45	50	48	0	0	1	1	1	1	1	2	1	1	2	2	2	1	1	3	1	2	1	1	2	2	2	2	2	1	1	2	1	1	2	1	1	1	2	2	2	1	1	1	2	1	3	2	1	2	2	1	2	2	2	2	2	1	2	1	1
57500	-273.574087086281395	-272.169677840855229	-1.404409245426171	0.000107172127949	0.000042220772074	0.393952913707451	0.551971531733494	0	2	1	2	2	5	3	3	4	5	5	5	4	9	6	6	7	7	8	7	8	7	8	8	8	8	10	9	10	10	10	11	12	12	13	12	13	14	14	15	15	17	16	16	16	17	15	17	20	20	22	19	21	23	25	0	1	1	3	3	4	4	4	4	13	7	13	7	20	6	13	9	11	16	6	15	16	15	17	16	16	23	23	22	24	21	28	30	30	30	30	34	36	37	39	37	39	47	37	37	40	39	45	45	48	41	43	48	0	0	1	2	1	1	1	3	1	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	2	2	2	1	2	1	2	1	2	2	1	2	1	1	1	1	2	2	1	2	2	2	1	1	3	3	4	3	1	1	1
58000	-277.384361491766640	-275.565646594405962	-1.818714897360693	0.000122837578420	0.000021161160164	0.172269434451309	0.747565215751659	0	1	1	2	2	5	3	3	4	7	4	5	4	9	6	6	6	6	7	7	8	6	8	8	8	8	10	9	10	10	9	11	12	10	13	11	13	14	14	15	16	17	16	16	17	17	16	18	18	20	22	21	21	23	25	0	1	1	3	3	9	4	4	8	12	7	13	7	24	12	13	11	11	13	9	16	13	10	6	19	16	26	21	28	14	15	31	34	17	34	17	34	36	36	38	37	36	40	37	41	40	40	40	41	48	50	48	50	0	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	2	2	1	1	2	1	2	2	1	1	1	3	1	2	2	2	2	1	3	2	1	2	5	1	1	1	1	1	1	1	2	1	2	1	1	1
58500	-263.962170155359331	-261.930721463220095	-2.031448692139233	0.000145316072829	0.000019467879224	0.133969208259716	0.652669009125461	0	2	1	2	2	4	3	3	5	7	5	5	4	9	5	6	7	8	6	7	7	7	8	6	8	8	8	9	10	10	10	11	12	11	13	12	13	14	14	15	16	17	16	15	17	16	17	17	19	20	23	21	21	22	25	0	1	1	3	3	4	4	4	8	9	7	6	7	16	13	13	24	19	13	9	15	13	19	9	19	10	22	23	18	24	23	28	30	14	34	34	36	36	36	39	39	41	40	39	41	38	43	43	42	48	49	50	48	0	0	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	2	1	2	2	1	1	2	2	1	1	1	1	1	2	2	2	2	2	2	2	1	1	2	1	1	2	1	1	1	1	2	1	1	2	2	3	1	2	1	1
59000	-300.461204674170801	-298.770585096212926	-1.690619577957876	0.000112701195957	0.000023267609816	0.206453974323510	0.603498337340651	0	1	1	2	2	5	3	3	4	7	5	5	5	9	6	6	7	7	7	6	8	7	8	8	8	8	9	9	10	9	10	11	12	9	13	11	13	14	13	14	16	17	16	15	16	16	15	18	19	20	21	21	19	23	25	0	1	1	3	3	4	4	4	7	12	4	7	7	20	12	13	11	6	16	9	15	16	19	20	19	11	23	15	23	17	28	28	24	24	14	34	36	36	36	39	35	45	47	39	37	35	40	42	38	44	50	53	41	0	0	1	1	1	1	1	1	1	1	1	2	1	2	2	3	1	1	2	2	1	2	2	1	1	2	1	3	1	3	2	2	1	2	3	1	4	2	2	3	2	1	3	1	1	2	3	2	1	1	4	3	1	1	2	1	1
59500	-283.875101145805957	-282.189059492208287	-1.686041653597645	0.000102938457694	0.000021402852816	0.207918918696407	0.702661185779531	0	2	1	2	2	5	3	3	5	6	4	4	5	8	6	6	7	8	8	7	8	6	8	8	8	8	9	8	10	10	10	11	12	12	12	12	11	14	13	13	16	16	16	15	17	16	17	17	20	20	22	21	21	23	25	0	1	1	3	3	4	4	4	4	12	7	7	12	7	9	13	9	11	6	9	13	13	10	6	16	16	28	15	23	17	21	28	30	30	30	37	30	37	37	36	36	44	40	38	41	39	39	43	41	48	45	41	48	0	0	1	2	1	1	1	2	1	1	3	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	1	2	1	2	2	3	2	2	1	1	2	1	1	2	2	1	3	1	1	1	1	1	2	1	4	2	3	5	2	1	1
60000	-259.986028353367658	-258.429173549531470	-1.556854803836204	0.000115617090156	0.000030117748054	0.260495641377817	0.681035331300201	0	2	1	2	2	5	3	3	5	7	5	4	5	9	6	6	7	8	8	7	8	7	8	8	8	7	10	9	10	10	10	11	12	12	13	12	11	14	14	14	16	17	16	16	16	17	17	18	18	20	22	21	21	22	23	0	1	1	3	3	4	4	4	7	11	7	7	12	18	12	11	6	17	11	9	16	16	10	20	26	16	23	23	23	24	23	28	30	30	30	37	30	37	37	36	39	45	38	39	39	43	40	38	41	48	52	43	48	0	0	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	1	2	2	2	2	1	1	2	2	1	2	2	2	1	1	4	2	1	1
60500	-280.462323801130481	-278.745210133367664	-1.717113667762845	0.000144251048406	0.000028613738371	0.198360696074548	0.684366273036065	0	1	1	2	2	5	3	3	4	7	5	5	5	9	6	6	7	8	8	6	8	7	8	8	8	8	10	9	10	10	10	9	11	9	13	12	13	14	14	15	16	15	16	15	17	16	17	18	19	20	23	21	21	23	25	0	1	1	3	3	9	4	4	8	16	7	7	7	17	12	12	6	6	13	6	6	16	15	17	22	16	19	12	21	21	28	21	24	24	30	33	34	36	34	37	42	37	40	37	41	39	37	43	40	48	50	50	49	0	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	2	4	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	1	1	3	2	3	2	3	1	1	1	1
61000	-282.578693533433636	-281.139652006566962	-1.439041526866690	0.000104078609664	0.000036171576590	0.347540928021104	0.662900652579582	0	2	1	2	2	5	3	3	5	6	5	4	5	8	6	6	4	8	7	7	7	7	8	8	7	8	9	9	10	10	10	10	10	12	11	12	11	14	14	13	15	17	16	16	17	17	17	18	18	20	23	21	20	23	25	0	3	1	3	3	4	4	4	17	11	7	7	12	9	13	13	4	9	13	6	16	11	15	6	16	16	23	23	23	6	27	23	24	35	30	37	30	34	36	37	37	38	40	36	44	43	41	43	45	41	50	53	42	0	0	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	2	3	1	1	1	1	2	3	1	1	2	1	1	1	1	2	2	2	3	2	2	3	1	1	2	2	1	2	2	1	2	1	1
61500	-311.937014444576562	-310.313031109722886	-1.623983334853660	0.000137271220779	0.000031583183723	0.230078697803678	0.568748979824987	-1	1	1	2	2	5	2	3	5	7	5	4	5	9	6	6	7	8	7	7	8	6	8	7	8	7	10	9	10	9	10	10	12	12	13	12	13	14	14	15	16	17	14	15	17	16	17	18	19	19	21	20	21	23	25	0	1	1	2	3	4	3	4	8	16	12	7	12	18	7	12	6	11	11	6	12	13	15	9	10	13	22	15	23	24	28	23	17	17	30	30	30	37	37	37	37	41	34	39	39	43	36	40	41	45	45	50	45	0	0	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	2	2	1	2	2	1	2	2	2	1	2	1	2	2	5	3	3	3	1	1	1	2	1	2	1	2	1	2	1	3	2	2	1	2	1	1
62000	-261.911384397435654	-259.971935641588686	-1.939448755846942	0.000108942522892	0.000016177731089	0.148497856109735	0.614167396720148	0	2	1	2	2	4	3	3	5	6	4	4	5	8	6	6	7	6	6	7	8	7	8	8	8	8	10	9	9	10	10	11	12	12	13	10	13	14	14	15	15	17	16	16	17	16	17	18	20	20	23	21	18	23	24	0	1	1	3	3	4	4	4	7	12	7	7	12	11	12	13	9	11	13	6	15	15	15	9	19	22	21	23	23	17	21	28	30	17	30	14	34	37	36	38	39	39	40	37	44	40	43	40	42	48	45	53	40	0	0	1	1	1	1	1	2	1	1	2	1	1	1	1	3	2	1	2	2	1	1	2	1	1	3	1	1	2	1	1	3	2	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	3	3	2	1	1
62500	-266.255805822584534	-264.570300313067207	-1.685505509517320	0.000125859871661	0.000026190412277	0.208091840007817	0.687472491221843	0	2	1	2	2	5	3	3	4	7	4	4	5	7	6	6	7	8	7	7	8	7	8	8	8	8	9	7	9	10	9	10	12	12	13	12	13	14	14	14	16	17	16	16	17	17	17	17	20	19	23	21	20	22	25	0	1	1	3	3	11	4	4	8	13	7	7	12	6	13	13	6	14	15	6	15	16	28	6	19	16	22	7	23	24	23	21	30	30	30	30	34	37	37	37	37	39	40	40	37	43	43	43	42	40	42	53	43	0	0	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	2	2	1	1	2	1	2	2	1	2	2	1	1	1	1	3	2	1	2	2	1	1	1	2	4	5	1	3	1	1
