step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109
76000	-610.643274864739169	-609.102883867882838	-1.540390996856306	0.000138238890550	0.000037240719609	0.269393941608350	0.507380069944688	1	2	4	4	7	5	6	6	7	8	12	10	8	11	10	9	11	11	10	9	7	11	11	13	13	10	11	12	12	12	12	12	13	13	12	15	14	15	14	13	14	14	15	15	17	19	16	15	18	19	16	19	16	20	17	19	21	20	20	21	19	22	21	21	22	21	23	23	22	22	22	23	23	25	21	26	24	23	22	24	24	25	25	24	24	26	26	25	27	24	27	28	27	27	29	26	28	26	28	28	29	27	29	28	31	32	35	35	37	0	1	1	2	3	4	6	1	1	4	1	21	1	15	9	5	20	15	21	1	1	20	21	15	29	8	6	1	27	14	15	14	19	27	10	42	23	21	24	19	12	32	2	34	53	35	14	15	37	28	40	12	48	29	29	39	43	48	53	61	41	43	46	19	63	50	36	79	59	64	36	64	50	84	55	82	63	43	54	67	57	78	62	68	59	90	77	75	52	71	74	96	82	52	102	90	73	71	84	96	24	96	76	79	77	87	54	88	94	1	1	2	1	2	1	1	2	2	2	5	2	4	1	2	1	1	1	2	3	2	1	2	1	1	2	2	3	1	1	1	1	1	1	2	1	2	4	1	2	2	1	5	1	1	3	2	4	2	4	1	3	1	4	3	1	3	2	2	1	2	4	1	6	1	1	5	1	1	1	4	2	3	1	2	1	2	4	1	1	1	1	2	1	2	1	1	1	4	1	1	2	1	4	1	1	2	2	3	1	6	1	2	4	3	3	6	5	3
76500	-599.612956406630701	-597.837167533604315	-1.775788873026390	0.000105357894813	0.000019223205499	0.182456241487495	0.466203215860894	0	2	4	4	6	4	8	6	8	8	11	9	9	9	9	11	8	13	10	11	9	11	12	11	13	11	10	13	12	11	11	11	12	13	12	15	15	16	14	13	15	15	15	15	17	18	17	16	17	18	19	19	19	19	16	20	18	21	20	21	20	21	20	21	21	22	22	22	21	22	22	23	24	24	21	26	24	24	22	24	22	24	26	24	24	26	25	24	27	25	26	26	25	26	27	26	28	28	29	28	30	29	29	30	31	31	34	35	37	0	1	2	1	1	1	5	1	3	5	21	1	1	9	17	14	4	27	10	7	6	6	19	8	21	6	9	1	16	7	15	17	20	24	12	11	7	44	16	33	16	29	11	25	39	19	44	6	43	44	13	39	36	44	39	22	36	27	46	12	51	34	40	56	47	63	57	37	35	54	50	75	72	67	37	82	53	64	57	60	43	57	19	52	75	57	72	58	75	62	78	84	44	61	90	63	82	86	87	95	97	95	91	76	74	90	59	75	79	1	1	1	2	3	3	1	3	2	1	1	5	5	1	1	1	2	2	1	2	2	4	1	2	2	5	1	6	1	1	1	1	1	1	1	2	3	1	1	1	2	2	1	1	3	4	1	6	1	1	5	3	2	2	1	3	1	5	1	3	1	3	4	1	4	1	2	2	4	2	2	1	1	1	2	1	3	2	2	1	3	3	7	2	1	4	2	1	3	1	1	1	6	3	1	3	1	1	2	1	1	2	2	1	3	3	5	6	8
77000	-626.769035586789414	-625.044959069129277	-1.724076517660123	0.000137748098228	0.000027044879482	0.196335773997787	0.430012913171904	1	2	4	5	6	5	7	6	6	7	11	9	8	10	10	10	9	11	8	8	8	12	10	14	12	8	11	12	12	12	12	10	13	13	13	15	15	15	14	13	16	14	15	15	17	19	16	14	18	18	18	19	19	20	19	19	21	21	21	22	22	22	21	18	22	20	23	20	20	22	21	22	23	25	21	26	24	24	22	24	24	24	26	25	23	26	25	25	28	26	27	27	26	26	28	28	28	29	28	29	29	29	29	30	30	31	34	36	37	0	1	1	1	3	2	4	1	3	3	26	9	5	21	20	8	20	1	8	1	1	12	8	28	19	9	8	15	16	23	13	9	19	15	4	34	13	27	30	25	25	29	42	31	22	11	48	17	38	45	39	17	36	55	16	18	34	35	41	59	69	59	34	35	54	47	54	45	24	52	14	54	63	66	45	87	85	72	46	58	54	71	62	61	38	53	72	61	81	57	16	87	71	62	75	57	19	95	94	92	93	59	51	79	98	100	99	107	42	1	1	2	2	1	2	1	3	1	2	1	1	1	1	2	3	1	6	1	3	4	2	2	1	2	1	2	2	1	2	2	2	2	1	3	1	4	2	1	1	2	1	1	2	3	4	1	2	1	1	2	6	2	1	4	3	4	3	2	1	1	1	3	3	1	2	2	2	3	2	6	1	1	3	1	1	1	1	2	1	2	2	2	1	3	4	2	1	2	1	6	1	2	1	3	3	12	1	1	1	1	4	7	3	1	1	3	2	10
77500	-626.716399574017146	-625.188068748126398	-1.528330825890784	0.000131746009994	0.000036411651300	0.276377639838249	0.427882839320894	-1	1	4	5	7	4	8	7	6	7	11	10	10	10	9	10	11	12	10	10	8	11	10	13	12	11	12	12	12	12	12	11	12	14	13	14	15	15	14	14	15	14	15	15	16	19	17	15	18	18	18	17	18	19	18	19	20	19	20	22	21	21	22	21	21	21	23	22	22	22	19	21	23	23	22	27	24	24	23	24	24	25	25	23	24	26	25	24	26	25	26	26	26	26	29	26	28	28	28	28	28	30	29	30	31	29	35	34	37	0	1	1	1	4	2	9	1	3	1	23	15	10	6	8	3	15	20	9	6	10	9	6	10	20	15	21	1	7	1	17	16	13	20	11	27	27	35	33	13	31	15	29	39	20	24	12	23	48	43	45	23	9	30	40	53	47	38	50	41	71	55	31	53	48	30	41	53	71	55	14	52	38	59	61	68	20	72	69	42	75	52	67	40	79	69	72	60	87	43	61	80	67	64	97	74	84	89	83	57	78	52	83	92	97	86	94	81	81	1	1	2	4	1	2	1	4	1	4	1	1	1	2	1	3	1	1	3	4	1	2	3	4	1	1	3	6	2	6	1	1	1	2	1	1	1	2	1	2	3	3	1	1	3	2	2	3	1	2	1	2	7	3	2	1	1	2	1	2	1	1	4	1	4	5	4	2	1	2	5	3	4	1	1	2	7	2	1	6	1	5	2	5	1	2	2	1	1	7	2	1	2	3	1	2	2	1	1	4	2	6	2	2	3	1	4	4	6
78000	-619.506290748501101	-617.747695494869618	-1.758595253631463	0.000098738436363	0.000018450117828	0.186858517389458	0.447231431259448	1	2	4	4	7	6	7	6	8	8	9	8	9	9	10	11	11	12	10	10	9	11	11	13	13	7	12	12	12	12	11	11	13	13	13	15	14	14	14	14	16	15	15	16	16	19	14	14	17	18	17	18	18	19	20	20	20	20	19	22	21	21	19	21	21	20	22	21	23	22	21	22	23	23	22	26	25	23	23	24	24	24	25	24	23	26	25	22	27	27	26	27	24	27	28	27	29	29	30	25	30	29	29	30	30	32	35	35	37	0	1	1	1	1	1	4	1	8	8	6	6	1	26	11	9	15	23	6	8	8	9	10	10	27	1	11	19	19	19	26	6	6	16	21	37	32	31	29	34	24	40	34	28	39	15	18	12	17	41	15	32	37	34	34	42	45	39	19	38	25	66	41	59	43	46	57	46	23	54	53	58	57	50	62	82	49	7	58	29	72	66	69	16	7	93	68	38	91	57	69	41	37	60	82	93	93	95	92	72	86	75	92	95	51	67	94	76	76	1	1	1	1	3	2	2	3	1	1	2	1	4	1	1	2	1	1	3	2	1	1	2	2	1	4	1	1	2	2	2	3	2	1	1	1	2	2	1	1	1	1	1	2	1	4	2	3	3	1	5	4	1	3	5	2	1	3	3	7	5	1	1	2	3	1	1	1	5	1	2	1	1	2	1	1	5	11	1	8	1	2	1	7	6	2	2	2	1	5	2	4	5	3	2	2	2	1	1	1	1	4	2	1	5	5	4	3	4
78500	-627.102308073560607	-625.431737005517448	-1.670571068043140	0.000129251460334	0.000027534046100	0.213026963321036	0.423354926529977	1	2	4	4	5	6	7	6	8	8	11	10	8	11	11	10	11	13	10	10	10	12	11	14	12	9	10	13	12	12	12	11	12	12	13	16	12	15	15	13	14	14	16	15	17	18	17	16	18	18	18	18	18	19	20	18	19	21	21	22	21	21	22	21	21	21	23	20	23	21	22	22	23	23	21	26	25	23	22	25	25	25	25	22	24	27	24	24	27	26	27	27	27	26	28	27	26	27	30	28	30	29	26	28	31	31	33	36	38	0	1	1	2	2	5	5	1	7	8	6	9	1	19	1	13	12	14	7	9	26	32	8	25	16	1	8	31	20	12	12	13	8	12	27	41	16	33	7	14	22	17	16	28	32	48	32	42	42	24	23	42	48	31	32	33	52	45	48	49	45	47	53	27	34	57	70	54	55	42	64	30	53	64	57	79	63	68	52	1	61	68	63	51	23	81	75	54	85	87	82	71	79	38	73	15	59	90	82	59	70	79	63	69	95	101	104	51	103	1	1	2	2	1	1	1	3	1	1	3	1	4	1	4	1	1	1	1	1	1	1	3	1	1	4	1	1	1	1	1	1	3	1	1	1	1	2	4	1	1	1	4	1	2	1	2	2	2	2	3	1	2	2	5	3	1	2	2	2	3	1	2	6	4	1	1	1	1	3	1	3	2	1	1	3	1	2	2	12	2	2	1	2	5	1	1	2	1	2	2	3	2	6	3	8	2	1	2	4	5	3	2	2	2	1	2	8	7
79000	-628.378869339510629	-626.647929950957405	-1.730939388553206	0.000139871090281	0.000027187971321	0.194378775958388	0.482836490693936	1	2	4	5	7	6	7	6	7	8	11	9	9	10	11	8	11	11	10	10	10	12	10	13	12	9	11	10	12	12	12	11	12	13	12	15	14	15	14	13	14	14	16	15	17	18	17	15	19	19	18	19	20	20	20	19	18	21	19	21	20	21	22	22	21	22	22	20	23	22	21	23	23	25	22	25	24	22	22	25	24	25	24	23	24	25	26	25	27	26	28	27	27	28	29	27	29	28	30	29	29	28	30	29	31	31	35	36	38	0	1	1	3	3	3	4	1	8	9	12	1	6	13	1	5	20	8	6	1	1	10	7	17	9	1	19	1	10	16	28	13	17	27	14	16	27	19	28	6	25	13	34	31	36	45	33	30	47	43	31	15	57	57	47	20	43	41	48	40	17	59	1	42	46	54	34	29	71	22	41	55	70	44	56	79	60	68	43	40	50	63	51	62	78	77	63	73	82	76	85	84	77	37	77	90	67	80	76	93	91	88	97	89	76	101	84	105	81	1	1	1	1	2	1	1	3	1	1	1	4	1	1	3	1	1	2	2	5	3	2	1	1	2	5	1	4	2	2	1	1	1	1	1	3	1	3	2	4	1	2	1	1	1	1	3	1	1	1	3	4	1	1	1	4	2	3	2	3	5	1	9	3	1	1	5	3	1	5	3	2	1	5	1	1	2	1	3	8	2	1	3	1	1	1	2	1	1	1	2	2	1	8	3	1	3	3	2	1	1	2	1	1	2	1	7	3	6
79500	-532.348275283759222	-530.334536616817559	-2.013738666941681	0.000115640590320	0.000015793283317	0.136572143687178	0.559854555600688	1	2	5	4	6	4	7	6	7	8	11	10	8	9	9	10	11	12	10	11	9	11	11	13	13	9	11	11	12	13	11	11	11	13	12	14	14	15	12	14	16	14	16	15	16	19	17	15	17	19	18	20	19	18	18	20	19	21	21	21	21	21	20	21	22	20	23	22	22	22	22	23	24	25	22	25	23	22	22	24	24	24	23	24	25	26	25	24	27	25	28	27	25	27	29	28	27	27	29	28	30	27	29	30	31	30	35	35	37	0	1	6	1	6	1	2	1	5	5	9	6	6	7	9	10	14	12	21	14	10	13	9	11	9	5	8	5	33	11	26	21	10	23	22	27	32	30	5	33	42	31	30	29	17	37	7	12	44	54	45	16	40	38	45	51	34	52	46	53	46	54	37	45	63	39	63	56	25	66	60	62	50	66	66	80	45	66	56	45	67	60	71	65	70	52	88	70	75	52	87	62	29	88	72	90	57	66	94	71	98	38	62	83	91	72	87	87	105	1	1	1	1	1	2	2	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	2	3	1	1	1	2	1	1	1	1	1	1	3	1	1	1	2	2	2	4	4	2	1	1	1	4	2	1	1	1	2	1	1	1	1	2	3	3	1	3	1	1	5	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	3	2	3	4	3	3	1	5	4	1	3	1	7	3	3	2	4	4	4	2
80000	-629.448956469167001	-627.819905619781593	-1.629050849385462	0.000101695961586	0.000023195629932	0.228088014219161	0.515766945219229	-1	2	4	3	7	5	7	6	8	7	11	9	9	11	10	9	12	13	10	10	10	12	11	13	12	11	10	12	11	13	12	11	12	13	12	14	15	15	14	13	15	14	15	15	16	19	13	14	18	19	17	19	19	18	19	16	20	20	19	22	22	18	20	21	20	21	23	23	22	23	21	21	23	25	22	26	25	23	20	24	24	25	25	24	24	27	25	24	26	25	28	26	26	27	27	28	28	26	27	27	29	29	29	30	30	31	35	36	37	0	1	1	1	8	4	8	1	6	3	20	6	6	9	2	7	11	15	4	6	10	20	3	9	21	12	9	15	12	17	21	9	32	33	13	33	13	47	23	20	40	15	25	23	47	24	20	14	48	42	43	41	49	44	44	44	49	52	40	15	55	32	48	10	62	79	14	51	56	69	49	46	25	73	48	70	33	19	45	66	60	71	63	11	64	98	73	52	53	52	51	81	37	88	88	92	89	88	77	89	100	98	80	94	60	104	52	94	73	1	1	3	2	1	1	1	3	1	2	1	3	2	2	4	1	1	2	4	2	2	1	3	3	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	3	1	2	1	3	1	3	1	2	2	1	1	1	3	5	1	2	3	7	1	1	5	3	4	1	2	1	3	1	3	1	5	5	2	1	1	3	2	6	1	1	1	3	4	2	4	1	4	2	1	2	1	1	1	1	1	2	2	1	4	1	7	5	6
80500	-659.673513729572278	-658.056670011333381	-1.616843718238911	0.000112088733966	0.000026110650889	0.232946255749683	0.397059003476051	1	2	4	5	6	6	6	5	8	7	12	9	9	10	10	11	11	13	8	10	9	12	10	13	12	11	11	12	12	11	12	11	11	13	12	15	15	16	14	13	16	13	16	15	17	20	16	13	17	18	17	20	19	19	18	20	21	20	19	21	21	22	21	22	22	21	23	22	22	22	22	22	23	24	22	26	23	20	22	25	24	25	25	25	24	27	24	24	27	25	27	28	27	27	26	26	29	28	30	27	30	28	29	30	31	32	35	34	37	0	1	1	2	3	1	8	1	5	3	27	10	10	9	2	9	12	17	2	8	1	30	1	1	9	6	10	19	13	21	19	15	13	14	8	21	32	13	10	32	11	9	34	17	34	35	28	19	16	43	21	1	47	19	42	22	53	42	25	19	15	63	53	46	24	39	60	61	56	25	49	35	54	65	43	59	59	38	56	73	55	73	81	67	35	74	52	45	80	26	87	31	77	59	50	44	95	84	86	83	88	38	91	102	82	88	56	103	29	1	1	2	1	1	2	1	2	1	2	1	1	2	1	3	2	1	1	4	3	5	1	5	6	3	2	2	3	2	1	2	1	1	1	3	2	2	4	4	1	3	3	1	2	3	4	1	3	3	1	5	9	2	5	3	3	1	2	3	6	5	1	2	1	5	4	1	1	1	5	3	5	2	1	3	3	2	2	1	1	3	2	1	1	4	1	1	4	1	6	2	7	2	5	4	4	2	1	1	1	2	4	1	1	3	4	7	3	9
81000	-673.355615191852621	-671.761309598117464	-1.594305593735150	0.000101483947189	0.000024611937988	0.242520503680073	0.377496363955642	0	1	4	5	7	5	7	5	8	7	12	9	9	10	10	10	11	11	10	10	9	11	11	13	12	10	9	9	12	12	12	9	13	14	11	15	15	16	14	13	16	14	16	15	17	19	16	15	19	18	18	19	20	19	19	20	20	20	20	21	21	20	21	21	21	21	23	20	23	21	19	22	23	25	22	27	24	22	22	23	24	24	24	21	24	26	25	23	27	26	28	27	25	25	27	27	28	28	28	28	28	30	30	30	31	32	35	36	38	0	1	1	2	1	2	3	1	6	6	14	8	5	27	8	7	12	27	27	5	1	9	27	20	35	1	6	1	13	14	8	10	22	25	10	23	17	42	29	31	33	30	33	17	35	36	39	5	33	34	35	36	14	37	29	44	1	33	40	26	62	38	46	9	19	25	41	5	45	68	33	37	60	55	61	94	52	56	61	75	58	79	29	44	45	55	60	62	62	84	78	1	53	19	87	53	50	9	73	52	56	101	60	76	91	66	100	95	101	1	1	2	2	3	2	1	2	1	1	1	1	1	1	3	2	1	2	1	2	4	2	1	1	1	4	1	5	1	1	3	1	2	1	2	2	2	1	2	1	1	1	1	2	3	2	1	3	5	3	3	2	7	2	3	4	8	3	3	4	1	2	1	7	4	3	4	6	3	1	3	3	1	2	1	1	2	1	1	1	1	1	6	3	3	3	2	2	4	2	4	15	3	6	2	5	6	9	3	5	4	1	4	1	1	5	5	5	4
81500	-639.157561968846949	-637.528914510990830	-1.628647457856138	0.000092874459440	0.000021198145515	0.228245156343227	0.441558290866317	0	1	3	5	6	5	8	6	8	8	12	9	9	9	10	11	11	12	10	11	10	11	12	13	12	10	11	13	12	12	12	10	10	13	13	16	15	12	14	14	15	14	16	15	16	20	16	16	19	18	18	19	19	19	18	20	20	20	19	22	21	21	21	21	21	22	21	23	22	23	21	23	23	24	22	24	23	23	22	25	25	24	25	22	24	26	25	25	28	26	26	26	26	27	28	27	28	28	29	29	29	29	29	31	31	30	34	35	37	0	1	1	3	4	3	2	1	8	4	15	6	1	9	6	10	6	10	7	1	9	32	19	12	9	5	4	31	26	33	26	12	12	27	12	8	33	21	30	16	17	11	25	16	24	19	39	32	33	40	29	12	35	37	47	29	42	36	10	40	49	59	19	47	49	54	52	29	39	64	34	61	46	66	46	77	49	61	51	72	79	73	63	71	51	64	45	43	43	14	56	1	60	88	73	57	82	63	22	76	88	57	79	93	101	96	86	94	95	1	1	1	1	1	1	3	5	1	1	1	2	4	1	3	1	4	3	2	5	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	5	3	1	1	1	2	1	2	3	2	5	1	2	4	2	2	4	3	2	1	4	4	2	5	6	1	1	4	2	1	1	2	4	5	2	3	1	2	1	1	1	2	1	2	1	2	1	2	1	2	3	4	4	5	7	3	13	2	1	3	3	2	3	9	2	2	4	4	3	1	1	5	4	6
82000	-570.838937606249488	-569.350592489513701	-1.488345116735821	0.000112021543425	0.000033951732629	0.303082171440101	0.392759194119036	0	1	4	4	4	5	7	7	8	8	10	8	10	10	10	11	8	12	8	9	10	12	10	12	13	10	10	13	11	13	13	11	12	13	13	15	14	15	14	13	15	14	15	16	16	19	16	16	19	18	19	19	19	19	20	19	18	21	20	21	22	21	21	21	22	20	24	21	22	21	21	23	23	23	23	26	21	22	23	24	24	23	25	23	24	26	26	24	26	26	26	26	25	27	28	27	28	28	29	27	29	28	30	30	30	31	33	35	37	0	1	1	1	2	1	3	1	4	1	10	1	3	10	1	17	6	14	3	1	9	10	12	11	20	6	9	17	17	33	20	6	19	32	7	11	27	22	16	8	14	25	34	14	18	12	39	28	40	38	31	44	34	28	37	43	16	52	47	32	36	59	34	7	57	57	69	16	46	46	43	41	68	58	69	88	34	10	14	75	72	57	60	38	49	79	69	41	81	52	85	14	32	33	92	58	84	32	90	78	76	58	98	100	96	97	94	95	107	1	1	1	2	2	2	2	4	2	3	1	3	3	1	5	2	2	2	2	4	1	2	1	1	2	4	1	4	2	1	2	3	2	1	3	3	1	2	1	2	3	1	1	3	2	7	1	2	4	2	2	2	3	2	2	2	4	1	2	5	3	1	5	7	2	1	1	4	1	1	3	5	1	1	1	1	3	7	7	1	1	3	2	2	2	2	2	3	1	4	1	9	6	8	1	3	3	8	1	3	1	3	1	1	1	1	2	4	2
82500	-638.591900931838836	-637.032401900398554	-1.559499031440244	0.000114946668775	0.000029785983734	0.259128725094780	0.408289135272104	0	1	4	3	6	5	7	4	7	7	12	9	9	10	9	10	12	13	9	9	8	11	11	13	13	10	10	12	12	13	11	12	12	11	13	16	14	15	14	14	15	13	15	15	16	18	16	15	19	17	19	18	20	20	19	17	20	20	21	22	21	22	22	21	22	21	23	22	23	23	22	22	22	24	22	26	24	23	22	25	22	23	25	25	25	25	25	24	27	27	27	25	26	26	28	25	28	29	27	29	29	28	29	30	30	30	35	35	38	0	1	1	1	8	4	4	1	6	2	23	1	9	7	5	9	16	1	8	1	1	3	19	15	31	12	9	12	26	17	8	9	26	13	13	11	30	37	32	14	32	11	31	34	38	11	25	14	37	44	42	30	35	31	39	20	15	52	12	40	45	26	66	12	31	45	60	51	59	52	57	24	46	70	49	83	57	51	58	72	52	66	72	67	46	47	70	64	85	82	19	81	77	61	92	43	64	62	80	91	87	62	84	82	83	93	95	81	104	1	1	2	1	1	1	3	2	1	2	1	5	1	1	2	1	2	5	3	5	4	3	1	2	1	1	2	1	1	1	3	2	1	1	1	2	1	1	1	2	1	1	2	2	1	3	2	3	3	1	3	2	3	6	2	2	6	2	4	4	2	5	1	7	7	3	1	2	1	3	1	6	1	1	2	1	2	2	1	2	3	1	2	1	3	4	1	2	1	2	8	2	1	2	2	5	2	3	1	1	2	2	1	3	3	2	5	6	4
83000	-649.344776842685178	-647.663834477748196	-1.680942364936946	0.000134471799638	0.000028181964332	0.209575274574519	0.382527367688712	0	1	5	4	7	5	7	7	5	7	12	9	10	11	10	11	9	13	8	10	10	12	10	13	13	11	10	13	12	13	11	9	10	13	13	15	15	16	14	13	16	14	14	16	15	19	15	15	17	19	18	19	19	18	20	19	20	21	19	22	22	21	19	20	22	22	23	21	23	22	20	22	23	23	22	25	24	23	21	24	25	24	26	24	24	27	24	24	28	25	27	26	25	26	29	27	28	28	28	28	29	29	28	31	30	31	32	36	36	0	1	1	1	6	1	3	9	2	3	8	8	3	9	3	7	8	9	2	12	19	23	5	27	33	6	19	8	13	26	27	5	7	33	27	24	30	40	22	21	19	17	7	48	40	19	39	23	31	13	8	20	34	41	34	38	28	32	18	63	53	55	5	18	64	46	59	9	71	51	49	59	68	51	25	72	57	64	39	79	67	65	69	65	49	70	62	72	39	41	72	63	59	19	77	68	63	66	61	94	5	57	78	96	82	96	46	59	46	1	1	3	2	1	3	1	1	2	1	2	1	3	2	1	1	1	4	2	1	1	1	1	1	1	3	1	3	1	1	1	1	1	1	1	1	2	2	1	2	5	1	2	1	1	5	1	2	3	3	4	4	2	1	4	1	4	6	3	1	1	1	5	3	1	1	3	8	1	1	1	2	1	3	4	3	2	1	3	1	1	1	1	1	4	2	1	1	6	4	2	3	3	10	2	3	5	3	3	1	10	4	2	1	2	2	6	7	10
83500	-615.605924548372400	-613.955163512947934	-1.650761035424498	0.000145810659783	0.000032071055105	0.219950003329415	0.376342823651674	1	2	3	4	6	4	6	6	7	7	12	9	8	10	10	9	11	12	9	11	10	11	12	14	10	10	10	12	12	13	12	12	11	14	13	16	12	16	14	13	15	13	14	16	17	20	15	14	18	18	19	18	20	20	19	19	21	21	21	22	20	22	22	21	22	19	23	22	21	23	20	23	22	25	23	24	24	22	23	24	23	23	25	24	24	27	25	24	28	26	27	28	27	25	27	25	29	28	28	29	29	28	29	30	31	30	36	36	38	0	1	1	3	2	2	3	1	3	4	17	1	1	2	1	1	21	26	9	16	9	27	9	17	1	1	4	5	22	27	13	25	19	4	17	16	21	30	17	25	29	31	26	30	48	45	33	11	44	44	45	11	49	48	1	11	23	36	71	36	52	71	58	36	49	50	57	40	36	64	49	57	61	67	50	66	41	61	78	49	32	57	58	58	78	81	70	22	93	77	78	90	82	66	23	88	77	77	79	95	57	54	79	63	53	76	94	70	88	1	1	1	1	2	1	2	2	3	2	1	3	3	3	5	4	1	1	1	1	2	1	3	1	5	4	3	3	1	2	2	1	1	5	1	5	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	4	1	2	9	4	5	2	1	2	1	1	1	2	2	1	1	5	2	1	1	2	1	1	2	2	6	1	1	4	5	1	2	1	1	2	1	4	1	2	2	1	2	3	7	1	3	2	3	1	3	2	2	4	5	2	7	6	7
