step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110
76000	-596.426275647028888	-594.883518809759721	-1.542756837269178	0.000137085135676	0.000036748702619	0.268072117651906	0.494715954368806	1	2	5	5	4	3	4	6	7	6	6	6	7	8	8	8	7	6	8	9	8	8	8	7	10	7	10	9	11	9	9	7	11	8	12	11	10	11	9	12	12	11	11	10	12	13	11	11	12	13	11	11	13	12	13	12	15	13	14	14	13	13	13	14	13	13	15	14	14	13	16	14	17	14	14	14	12	14	14	14	16	15	17	15	13	19	17	17	17	19	17	16	18	17	15	17	17	18	19	20	17	20	17	21	22	22	25	25	29	31	0	1	7	6	2	1	1	1	11	1	2	7	3	5	3	24	7	2	18	8	7	7	9	7	34	1	32	19	32	7	24	2	7	7	16	10	2	1	21	27	28	4	1	7	12	39	17	14	22	56	28	14	25	44	19	34	45	13	19	35	77	18	29	10	28	47	76	11	50	2	77	38	62	21	14	50	15	17	7	37	74	59	29	25	29	55	66	84	82	64	57	41	80	80	45	60	28	92	9	73	85	93	59	98	87	71	106	7	108	0	1	1	1	1	1	2	1	3	1	2	2	2	2	2	1	1	2	2	1	1	2	3	1	2	1	3	2	1	1	2	1	3	2	2	2	3	4	4	1	1	1	4	5	2	3	1	2	2	2	1	1	2	2	1	2	2	1	3	3	1	1	3	1	4	2	1	1	3	1	7	2	1	2	3	3	1	2	4	5	2	1	1	2	2	1	4	2	1	1	2	1	1	2	2	2	1	4	1	4	2	3	1	2	2	3	2	2	6	2	1
76500	-596.405841965337231	-594.856479503843616	-1.549362461493638	0.000171052107862	0.000045236411342	0.264459829858936	0.430161483665013	1	2	5	5	4	4	3	5	8	7	6	5	6	6	8	8	7	7	7	6	9	8	8	6	10	7	11	9	9	9	10	11	11	9	11	11	9	12	11	10	11	13	9	11	12	12	11	12	12	13	11	13	12	13	12	14	14	13	14	15	14	13	13	15	12	13	14	14	14	14	17	15	16	15	13	16	13	13	15	15	15	18	17	16	16	17	16	18	15	18	16	16	17	16	17	17	17	18	19	18	17	20	19	20	23	25	25	27	29	30	0	1	7	2	1	2	1	7	11	7	3	7	7	3	6	14	11	7	4	1	2	14	1	7	43	5	28	18	18	7	7	7	15	19	23	13	1	11	30	1	19	21	18	7	14	35	13	31	26	9	14	51	40	36	8	53	51	30	53	1	39	39	18	26	20	19	22	52	28	2	87	65	52	58	40	49	30	2	7	58	29	66	85	69	54	2	56	56	50	30	49	27	32	67	61	38	61	61	101	79	52	98	79	85	82	35	98	97	49	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	2	4	1	3	1	1	2	1	1	1	3	2	4	1	1	2	4	4	3	1	6	2	1	1	3	3	1	3	1	3	2	3	1	1	1	4	1	2	2	1	5	1	1	2	3	2	2	2	1	3	7	1	2	1	1	2	2	2	4	6	1	3	1	1	1	3	8	1	3	1	4	2	2	3	1	2	2	1	1	1	2	2	1	3	2	2	7	2	5	8	1
77000	-622.967009521552086	-621.582887764404745	-1.384121757147354	0.000123029834600	0.000053524996912	0.435057050071722	0.494426677587123	1	3	3	3	3	4	4	6	7	6	6	5	5	7	8	6	8	5	8	8	8	8	7	6	10	9	10	7	11	9	10	10	11	9	11	10	9	12	12	11	12	12	10	10	13	12	12	13	11	12	11	12	12	12	13	14	14	14	15	15	13	14	12	14	13	13	14	15	14	16	16	16	16	14	11	15	15	13	14	15	16	18	15	15	17	17	16	17	17	17	17	17	17	14	17	16	16	18	20	20	18	19	20	21	21	24	26	27	28	32	0	1	1	1	1	1	5	1	7	2	2	1	1	16	9	5	8	4	16	4	11	24	2	1	19	1	9	11	2	1	15	9	22	12	22	37	1	75	25	37	30	19	21	15	7	5	30	38	13	1	10	1	9	24	54	35	42	54	2	25	9	24	25	4	1	49	23	38	42	67	26	53	63	52	1	58	25	35	29	67	44	87	40	41	29	20	29	42	74	55	66	40	76	31	38	58	65	50	96	62	89	90	56	94	91	97	102	89	82	0	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	2	1	1	1	3	1	2	1	2	2	2	2	1	4	4	2	1	1	1	2	1	4	1	1	1	2	2	1	1	4	5	2	1	2	5	2	7	2	4	1	2	1	1	8	3	2	4	1	6	6	1	3	2	1	1	3	2	3	1	3	1	3	1	1	1	4	1	2	1	4	3	2	1	1	2	1	4	1	1	3	1	2	3	3	2	1	1	2	3	2	4	6	4	3	1
77500	-557.809981776783047	-556.269301585838321	-1.540680190944700	0.000114306750643	0.000030774983673	0.269231550189280	0.531397830003815	1	3	5	5	2	4	4	7	7	4	6	6	6	7	8	6	8	7	8	6	8	8	7	7	9	6	9	10	10	8	8	10	11	8	10	10	8	10	10	12	9	12	12	11	11	12	10	11	12	12	11	12	12	12	12	13	14	14	15	15	14	13	14	14	14	13	14	15	14	14	16	15	17	14	14	15	14	15	15	16	15	17	17	16	16	18	17	17	16	19	18	16	17	16	16	15	18	18	19	18	20	20	18	21	20	24	25	27	28	33	0	1	2	2	1	1	1	10	3	1	2	7	7	13	16	7	11	2	12	7	7	4	7	1	9	5	13	11	12	1	2	16	22	2	14	22	2	7	30	15	13	2	16	41	35	48	15	6	41	29	15	3	33	47	26	38	40	35	1	55	40	32	54	3	2	16	40	46	54	7	49	67	64	56	20	34	7	31	35	28	31	95	95	65	14	29	1	81	36	76	36	58	61	42	70	55	59	93	78	55	68	95	92	105	86	61	66	105	107	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	2	2	1	2	3	1	1	1	2	2	5	2	1	1	2	1	2	3	2	1	2	1	4	4	1	1	1	1	3	2	1	1	3	1	1	3	1	1	3	9	2	1	1	1	4	3	3	1	1	1	4	2	1	2	1	3	3	6	4	3	4	2	1	1	1	4	6	6	1	3	3	4	2	1	2	1	1	1	1	2	5	2	2	1	1	1	5	5	3	2	1
78000	-571.803003121779057	-570.359920585885789	-1.443082535893305	0.000147308446250	0.000050554136723	0.343185594648881	0.423815527736015	0	2	4	4	4	3	5	6	8	6	5	5	6	7	8	7	8	6	8	8	8	7	8	7	10	8	10	8	9	9	9	10	10	10	11	10	9	12	12	11	12	12	11	11	13	12	11	11	13	13	11	12	12	12	12	13	13	14	15	16	13	13	14	14	13	12	14	14	14	14	16	15	15	14	14	16	13	14	15	15	16	15	17	16	16	19	17	17	16	19	17	17	16	16	15	17	17	18	19	19	19	18	20	20	22	21	26	26	29	33	0	1	2	1	1	2	2	4	12	7	4	1	11	12	10	12	13	2	10	18	13	7	7	2	9	7	23	8	14	15	2	28	7	18	25	9	12	36	27	22	16	37	27	13	15	23	23	13	19	25	22	19	51	24	7	30	48	43	1	1	33	27	52	9	1	7	46	10	52	51	38	48	69	62	2	73	47	37	1	62	63	65	28	52	44	63	1	41	73	93	31	79	95	68	62	64	40	51	57	92	49	67	56	55	86	97	106	75	107	0	1	1	1	2	2	1	1	1	3	1	1	2	1	1	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	3	1	2	2	1	1	2	1	2	1	3	1	1	2	3	2	2	2	3	1	3	2	1	3	4	2	1	1	6	6	1	2	1	3	4	4	2	3	1	2	2	2	1	1	7	1	1	3	9	1	1	1	4	2	2	3	9	2	1	2	4	1	1	1	1	2	4	2	3	1	3	2	3	4	1	2	3	7	2	1
78500	-573.894762991842981	-572.489305242478281	-1.405457749364688	0.000137667429935	0.000053995668784	0.392218179780469	0.560342400470188	1	3	3	5	3	5	5	6	7	6	5	4	7	5	8	8	8	7	7	9	8	8	7	5	9	7	11	10	10	10	9	10	12	9	11	10	8	11	12	10	10	12	10	11	13	11	12	12	12	13	11	13	13	13	12	13	13	13	14	14	14	13	13	14	11	11	15	14	14	15	16	15	16	13	13	14	14	13	15	15	16	18	17	15	17	17	16	16	16	19	17	17	17	16	17	18	16	18	19	20	19	20	18	19	21	24	25	26	28	32	0	1	1	1	1	2	3	2	4	2	2	2	10	12	26	11	3	5	6	18	10	7	1	2	26	3	34	15	23	18	1	10	13	3	25	2	26	18	17	31	19	51	15	37	19	31	34	36	1	65	20	2	55	66	29	47	42	38	2	28	42	36	20	38	9	2	78	22	39	44	33	78	77	16	8	42	48	65	40	66	64	87	73	78	74	64	2	25	22	93	62	72	15	25	72	60	35	92	81	71	92	82	67	89	39	40	28	79	107	0	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	2	3	1	1	3	1	1	1	1	3	2	3	2	1	3	1	3	2	1	2	1	1	1	2	1	2	1	5	1	1	3	1	1	2	1	1	1	4	1	1	2	1	2	2	3	1	2	1	2	2	1	1	3	4	1	1	1	3	2	2	1	1	1	2	1	5	3	4	1	2	1	4	4	1	2	2	1	1	1	2	1	1	1	5	6	5	5	1	1
79000	-574.299160364877707	-572.693551580517010	-1.605608784360729	0.000167038134537	0.000039690861729	0.237615571073938	0.407570063493467	0	3	4	4	4	5	4	5	7	5	5	6	6	8	8	7	7	6	6	8	9	9	8	7	10	8	10	9	11	9	9	11	11	9	11	10	10	12	12	11	12	11	12	11	12	11	12	12	12	12	11	13	13	11	13	13	13	12	14	14	13	13	14	13	13	13	15	14	14	15	17	15	16	13	14	15	15	14	13	14	15	18	18	17	16	18	18	17	15	18	17	17	17	16	16	16	17	18	18	19	18	20	20	20	22	25	25	26	29	32	0	1	1	1	1	2	2	2	3	2	2	7	1	12	12	4	10	7	2	13	14	19	2	10	15	9	12	20	19	7	23	1	2	7	26	10	14	5	7	2	24	23	7	2	27	24	17	44	2	27	15	46	46	15	49	16	51	34	7	54	29	32	50	19	37	25	54	2	45	79	59	37	81	46	40	62	36	35	16	38	65	43	85	56	65	61	97	28	33	66	67	62	77	58	54	41	76	74	65	47	20	60	93	56	99	92	66	76	107	0	1	1	2	2	2	1	1	1	2	2	2	1	3	1	1	3	1	1	1	1	1	2	2	2	1	1	2	1	2	2	1	7	4	2	1	3	1	4	4	3	2	1	4	5	1	2	3	1	5	1	2	2	1	1	1	2	1	1	6	1	1	1	1	3	2	2	2	5	1	1	1	3	1	1	2	1	2	2	3	2	1	3	1	2	1	3	1	4	1	2	1	2	1	2	3	2	1	2	4	5	4	3	2	4	3	3	7	6	3	1
79500	-588.748524285021176	-587.347239409605663	-1.401284875415496	0.000106742486146	0.000042621994838	0.399297377986744	0.517333490791458	1	2	4	3	3	3	5	7	7	6	5	6	7	8	9	8	7	6	7	8	8	8	7	5	10	9	9	9	9	9	9	10	10	9	11	10	10	13	12	11	11	12	11	12	10	12	11	11	10	11	11	12	11	11	13	13	15	13	15	16	13	13	14	14	13	12	15	14	14	13	15	14	16	14	15	15	14	14	15	16	15	18	15	16	16	17	17	17	14	19	17	18	18	16	15	16	17	18	19	18	19	20	18	20	22	23	25	27	28	33	0	1	1	2	2	2	5	24	5	2	1	2	11	3	13	9	7	2	24	2	8	2	2	2	9	22	21	8	17	16	1	7	7	7	25	21	2	25	29	29	31	45	5	47	17	35	27	49	1	19	13	1	15	22	11	47	64	30	29	54	21	43	30	13	2	2	55	30	58	14	77	34	69	31	77	58	1	52	40	66	38	73	46	55	79	67	71	67	27	75	70	53	32	74	74	77	79	30	25	73	60	87	46	103	99	67	79	82	107	0	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	3	1	2	1	3	3	2	2	1	1	1	1	1	5	2	2	2	1	1	5	1	3	1	1	1	4	1	2	1	1	1	3	2	2	5	1	2	4	1	1	2	3	3	2	1	2	4	4	5	1	2	1	3	1	2	2	2	1	1	5	1	3	2	1	1	1	1	1	1	1	1	2	2	2	2	4	1	1	1	1	4	4	1	1	1	3	1	1	3	4	4	2	1
80000	-605.718441353666208	-604.118941413208063	-1.599499940458180	0.000173601908139	0.000041706050527	0.240239585925913	0.437705494080546	1	3	5	4	3	4	4	7	8	7	5	5	5	7	8	6	7	7	6	9	8	8	7	7	10	8	9	9	10	9	8	11	11	9	12	8	8	12	10	12	11	12	11	9	12	13	12	13	12	13	11	12	12	13	12	13	15	14	13	15	13	13	11	14	13	13	13	14	12	16	16	15	16	14	14	15	14	14	14	12	16	18	17	15	17	18	15	17	16	17	16	17	17	16	16	15	17	18	19	19	19	20	20	20	21	24	26	26	27	31	0	1	7	2	1	2	1	2	24	1	1	5	5	6	16	4	3	1	2	36	7	2	1	19	8	7	6	13	27	2	19	18	25	19	4	2	2	11	3	2	27	12	9	2	27	10	51	30	10	69	17	27	43	32	9	31	55	47	9	69	40	38	21	15	63	37	26	3	28	79	48	50	59	40	7	54	17	52	22	51	16	34	79	27	55	62	66	48	20	55	59	73	74	20	59	36	2	89	24	35	13	88	70	99	74	92	95	97	104	0	1	1	1	1	1	1	2	2	1	3	2	1	1	2	1	1	1	4	1	1	2	2	3	1	1	3	2	2	1	4	2	2	1	2	4	2	2	3	3	4	2	3	1	2	1	2	1	4	2	1	2	2	1	1	2	3	1	1	3	2	1	1	1	3	2	2	2	5	1	1	1	1	2	1	3	1	3	1	5	1	4	4	2	3	2	3	1	2	3	2	2	1	1	4	2	4	6	1	7	5	7	2	1	1	3	3	6	5	3	1
80500	-542.432278235057538	-541.043071338925529	-1.389206896131968	0.000144012962605	0.000060923932077	0.423044779966040	0.507481960765908	1	3	4	4	3	5	5	7	7	6	6	5	7	7	8	7	8	6	7	9	8	7	8	6	10	9	11	10	9	8	9	9	9	10	12	10	9	10	12	12	12	12	9	10	11	12	11	11	12	12	11	12	12	12	13	13	13	12	15	15	14	14	13	15	13	13	15	13	15	15	17	14	17	14	14	16	13	13	15	15	16	18	17	15	16	18	18	18	16	17	16	16	18	14	16	18	17	17	19	18	20	20	21	20	21	24	25	27	29	31	0	1	2	1	1	1	2	2	1	7	2	2	18	12	12	12	11	2	6	7	1	7	11	2	33	7	20	30	4	7	1	9	13	9	29	13	9	9	7	31	27	43	8	9	14	28	31	23	1	14	9	12	20	44	29	53	42	25	72	7	42	35	54	4	9	50	74	13	55	29	69	39	62	50	20	50	10	37	40	38	41	25	67	46	72	7	92	92	14	65	39	79	71	33	70	97	61	43	83	7	92	54	88	39	86	86	89	79	108	0	1	1	1	2	1	2	1	2	3	1	2	1	1	1	1	1	1	2	1	2	3	1	1	2	1	2	1	1	2	2	4	1	1	2	2	1	1	2	3	1	1	2	1	1	2	1	1	2	5	2	3	4	2	1	3	1	1	1	1	7	1	1	1	5	2	1	1	2	1	4	1	1	1	1	2	2	4	1	2	3	2	4	1	2	1	7	1	1	4	2	2	1	1	3	1	1	1	3	2	5	1	3	2	3	1	2	4	6	1	1
81000	-567.738113629111353	-566.343940813916447	-1.394172815194900	0.000162240167065	0.000066939774542	0.412596804803479	0.521872931538093	1	3	5	4	3	3	4	7	8	6	6	5	6	5	8	8	7	7	6	8	7	8	7	8	9	7	10	8	10	9	9	10	11	8	11	11	10	13	13	12	11	12	11	9	12	13	11	13	12	14	10	13	11	13	12	12	13	14	14	16	14	13	13	13	13	13	15	12	13	15	15	15	16	15	14	15	14	13	15	16	16	16	17	15	16	17	18	18	16	19	17	17	18	16	17	17	17	19	20	20	19	20	18	20	22	23	25	27	26	31	0	1	2	2	1	1	1	7	4	1	7	1	6	2	11	21	1	14	5	7	19	11	13	19	17	13	34	11	24	13	24	14	16	11	17	14	2	45	1	37	44	32	14	24	15	43	26	40	2	19	10	27	23	12	33	47	18	1	78	67	45	44	47	11	29	7	44	4	25	33	36	55	20	78	7	61	45	35	40	63	63	58	80	66	78	77	50	53	25	37	75	79	74	35	50	70	79	67	2	53	79	74	70	77	87	52	50	80	99	0	1	1	1	1	1	1	1	2	2	3	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	3	3	1	7	1	1	1	3	1	2	1	2	1	4	3	2	2	2	4	1	1	3	4	1	1	1	2	1	4	2	4	3	4	2	2	1	1	5	1	4	1	1	1	1	1	2	1	1	1	1	1	3	2	4	5	1	1	1	2	1	1	1	2	9	5	2	3	2	3	2	5	5	4	2	1
81500	-600.640616567623624	-599.217201152260259	-1.423415415363324	0.000138544402036	0.000050726812017	0.366141188466644	0.429854988750988	1	3	5	5	4	5	4	5	7	5	5	6	6	7	7	7	8	7	8	5	8	8	6	7	8	9	11	8	11	9	8	11	12	8	10	10	9	11	12	11	11	13	11	12	13	13	12	13	13	12	12	12	11	12	13	13	15	13	13	15	14	13	10	13	12	12	14	13	13	15	16	16	17	13	12	15	13	14	14	14	16	18	17	16	16	18	18	17	16	19	15	18	17	16	15	17	17	18	19	20	17	20	20	21	22	23	25	25	29	32	0	1	2	7	1	7	1	2	11	7	7	7	20	5	5	7	12	7	10	1	1	1	2	1	8	1	28	12	6	1	2	1	2	16	34	21	7	14	12	7	23	53	4	37	34	9	23	32	1	7	43	35	15	26	40	25	59	17	27	15	54	10	15	21	13	19	68	1	24	7	78	80	21	26	9	52	30	59	2	58	59	72	75	41	22	64	47	28	74	97	39	78	61	64	68	95	66	70	2	86	76	99	94	94	82	61	50	97	102	0	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	3	1	3	2	5	1	2	2	3	3	3	3	1	1	1	1	1	2	4	3	1	3	2	3	2	3	1	5	5	1	2	2	1	1	3	2	2	1	4	1	3	1	2	3	1	1	7	3	6	1	1	5	2	2	2	2	1	4	1	1	1	3	2	2	3	3	3	1	1	1	2	2	2	2	1	3	2	8	1	1	1	2	1	2	3	6	3	5	1
82000	-635.481508646139901	-633.752917752454891	-1.728590893685047	0.000177550770925	0.000034630249181	0.195044206232667	0.505912524320035	1	3	5	5	2	4	5	6	7	7	5	5	6	7	7	7	7	6	8	8	7	8	7	5	9	8	9	10	9	8	9	10	11	10	12	11	9	13	11	11	10	11	12	11	12	12	12	13	11	14	12	13	11	13	12	10	15	13	13	15	14	14	14	14	13	12	13	15	13	15	16	15	16	14	15	15	15	14	15	16	16	16	18	16	15	17	17	18	16	19	18	15	18	16	16	18	16	18	19	17	18	21	21	20	21	24	25	25	27	32	0	1	1	1	1	2	5	12	7	3	2	1	3	18	18	18	11	5	23	13	1	13	4	1	16	24	14	31	2	11	4	4	19	22	44	10	24	23	1	22	6	32	15	28	25	29	56	16	25	16	9	11	19	16	41	31	66	43	19	17	18	59	26	1	44	41	34	22	47	54	58	69	43	49	25	24	9	24	34	48	65	64	71	74	65	62	40	1	52	63	76	29	76	62	54	73	55	67	1	54	33	95	98	95	77	41	57	31	93	0	1	1	2	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	3	1	2	2	3	2	1	2	1	3	5	1	3	1	3	1	2	1	1	2	2	3	2	4	2	2	1	1	1	1	3	3	4	1	2	6	1	1	2	4	1	1	1	1	2	2	3	5	3	4	3	2	1	1	1	1	1	2	3	7	2	2	1	3	1	1	2	1	2	2	7	3	3	1	2	2	3	5	4	8	4	1
82500	-580.464155909176384	-579.050478352425444	-1.413677556750936	0.000104469102417	0.000039646971350	0.379509064715025	0.608767415065954	1	3	3	4	3	2	5	6	8	6	5	5	7	7	8	8	7	5	7	8	8	8	8	7	9	9	10	7	11	9	10	9	11	9	11	10	9	10	13	12	11	12	11	12	11	12	12	13	10	13	12	12	13	11	12	12	13	12	14	15	14	14	12	14	12	11	14	14	14	15	16	15	15	13	15	13	14	15	14	16	15	18	15	14	17	17	17	17	17	18	17	17	17	16	16	17	18	19	19	17	18	20	20	20	22	24	25	26	28	32	0	6	1	1	1	1	3	1	24	11	1	1	10	7	8	4	7	1	11	3	8	10	28	1	23	8	25	4	25	19	1	1	17	19	19	8	1	17	29	25	34	26	34	37	9	15	13	54	13	55	17	41	41	11	15	33	12	28	17	32	49	15	17	54	14	31	52	16	22	37	76	61	39	52	7	33	7	54	47	76	44	1	48	42	48	53	79	57	73	96	75	80	73	53	67	60	73	82	1	75	71	73	88	89	90	97	87	102	106	0	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	3	1	2	1	1	1	1	5	3	2	1	2	1	3	1	1	2	1	2	1	1	1	2	2	1	1	1	3	1	1	3	2	1	4	2	3	3	2	3	2	1	2	1	1	3	3	4	1	1	1	1	4	1	5	4	1	1	1	8	1	1	2	2	3	3	1	1	1	1	1	1	1	1	2	1	8	1	1	2	2	2	2	2	3	2	2	1
83000	-614.287987743488884	-612.858795747435352	-1.429191996053548	0.000134511299629	0.000048276874673	0.358905718743538	0.459734070621957	1	2	5	4	3	4	5	6	7	7	4	5	6	7	8	6	8	6	7	8	5	8	7	7	9	7	10	9	11	6	10	10	11	6	10	10	9	13	13	10	11	13	11	12	10	13	12	11	13	13	12	12	13	13	11	13	15	14	12	14	14	12	13	14	14	13	14	15	14	15	16	14	17	14	14	15	14	14	15	15	16	18	18	16	15	18	17	17	17	18	16	17	18	16	17	18	14	19	18	18	17	19	20	19	22	23	25	27	28	33	0	1	2	2	1	1	11	2	21	1	1	1	6	16	18	5	10	1	8	2	2	5	2	7	8	2	10	1	45	1	3	14	37	7	14	19	1	4	7	17	14	41	2	24	10	48	31	25	18	22	20	19	35	41	16	27	46	10	20	2	31	32	55	52	33	40	16	37	37	18	78	40	65	15	59	49	34	59	61	54	50	46	101	80	1	14	18	55	63	79	74	81	80	53	54	74	2	46	44	43	80	70	93	66	54	7	79	107	107	0	1	1	2	1	1	2	1	1	1	3	2	2	1	1	1	2	1	3	1	3	2	2	2	1	2	2	2	3	1	3	3	2	1	1	1	1	4	3	5	1	2	1	4	3	1	1	1	1	4	3	1	2	1	1	3	1	1	3	3	4	2	1	1	1	2	1	4	4	3	4	1	2	1	2	1	1	5	1	1	1	1	2	1	1	5	6	5	4	2	1	1	1	2	1	2	2	7	3	2	5	1	2	1	3	5	9	6	1	2	1
83500	-593.528748052039418	-592.158540658206789	-1.370207393832642	0.000117796296652	0.000056559360237	0.480145487122898	0.470488472735068	1	3	4	4	3	4	5	6	6	6	4	6	6	8	8	8	7	6	7	8	9	8	7	7	9	9	10	9	11	9	9	10	11	7	9	9	10	12	11	11	11	12	10	11	10	12	12	12	12	13	11	11	11	13	12	13	15	13	13	13	14	14	12	14	13	14	13	12	14	16	17	15	17	14	14	14	14	15	14	14	17	18	16	16	16	18	17	18	16	18	17	17	17	16	16	17	18	19	18	18	18	21	20	19	22	23	25	26	28	33	0	1	2	2	1	2	3	2	11	2	2	1	2	10	12	9	4	4	8	3	4	18	7	2	16	13	31	22	17	4	24	17	27	18	22	2	15	22	27	1	35	28	13	2	17	32	31	14	28	2	17	26	26	38	26	32	58	43	2	2	32	35	27	2	2	49	33	25	59	55	63	68	33	46	35	35	42	47	15	59	30	68	47	75	41	48	15	85	9	48	84	61	84	51	58	62	47	43	31	95	27	100	85	55	57	87	79	107	98	0	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	2	1	2	1	1	2	3	1	2	1	1	1	3	1	2	1	5	1	2	2	3	2	1	1	3	1	4	1	1	1	1	1	1	1	2	4	4	2	2	1	4	4	1	2	1	1	1	2	1	3	1	2	2	1	1	3	1	3	4	2	2	4	2	5	1	4	3	1	1	1	2	2	2	2	3	6	2	4	1	2	2	3	3	5	1	6	1
