step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
75500	-573.882066481251627	-571.788184251652524	-2.093882229599100	0.000108646020544	0.000013627124086	0.125426812848611	0.596821479343555	0	2	1	2	3	3	2	5	5	5	5	6	7	8	6	7	6	6	6	7	8	10	8	7	10	9	8	9	10	8	11	9	5	10	10	12	10	11	8	10	10	10	9	13	12	11	11	11	13	12	11	12	13	12	12	11	13	14	15	16	15	15	17	15	16	17	16	18	18	14	16	18	20	18	19	18	20	18	18	17	18	21	19	19	19	21	19	22	21	22	26	23	21	24	25	26	22	25	27	30	30	30	0	1	1	3	2	2	1	6	6	6	7	3	11	7	2	9	10	9	10	11	2	32	16	6	30	3	3	24	14	18	21	12	6	20	14	22	32	23	19	21	26	27	9	28	16	28	26	32	39	42	26	27	43	46	42	0	16	49	52	50	51	43	56	56	70	53	44	50	44	50	62	53	84	42	65	61	85	62	67	70	67	75	71	71	63	80	80	76	87	93	82	83	72	83	86	93	0	92	92	98	98	99	1	2	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	3	1	1	2	1	4	3	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	2	3	1	1	1	2	1	1	2	2	1	1	1	2	1	2	2	2	2	3	2	1	3	2	2	2	1	1	2	1	5	2	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	2	1	2	2	2	1	2	2	3	2	2
76000	-603.627932332017508	-601.814884013771803	-1.813048318245710	0.000119367397672	0.000020716602502	0.173553272550576	0.580264152205800	0	2	1	3	4	3	5	5	4	5	6	7	7	7	7	6	7	6	6	7	5	9	9	8	8	9	6	8	9	8	12	11	8	11	10	12	12	11	9	10	12	11	11	12	12	11	12	11	12	11	12	13	13	11	13	13	14	13	15	17	15	16	16	15	16	18	15	17	16	18	17	16	20	18	18	18	20	18	19	18	19	21	21	20	18	20	19	22	22	23	25	21	23	24	24	24	25	25	28	27	30	31	0	1	1	3	2	1	6	6	2	6	5	4	21	7	18	10	10	9	9	11	5	12	18	18	17	21	3	10	9	19	11	4	18	20	2	28	26	28	25	20	26	22	29	18	29	23	2	22	39	22	35	32	43	23	42	0	35	39	47	52	51	53	56	56	55	72	53	50	54	65	72	53	72	60	65	69	85	72	53	65	53	70	71	71	63	80	65	61	75	71	82	66	84	83	82	72	0	94	98	73	99	100	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	2	2	1	1	2	3	2	2	1	2	4	1	2	5	2	1	2	1	2	2	1	1	3	2	1	4	1	1	1	1	1	1	2	1	1	3	2	1	2	2	2	1	1	1	1	1	2	3	1	1	2	2	1	2	1	1	1	2	1	2	1	3	2	1	2	2	3	3	2	2	2	1	2	2	4	1	1	2	3	1	2
76500	-564.886670455212425	-562.153065557077980	-2.733604898134410	0.000098752389105	0.000007091554637	0.071811474142494	0.644628504845956	-1	1	1	3	5	3	3	5	4	5	7	6	7	8	7	6	6	6	7	7	7	9	7	8	9	9	8	8	10	9	10	10	9	10	9	9	12	10	10	9	11	11	9	13	12	12	10	11	12	12	10	12	14	12	13	12	13	13	14	16	16	16	17	17	14	18	15	18	17	17	18	16	20	18	18	18	20	16	19	19	20	21	20	19	19	20	19	22	20	23	27	22	23	24	24	24	25	26	26	28	28	31	0	1	1	3	1	2	1	6	6	6	7	4	5	5	8	9	10	9	5	7	1	28	16	18	19	4	12	9	18	19	40	12	21	20	13	21	21	23	19	11	26	27	18	45	29	23	27	22	39	42	8	27	33	38	50	0	18	49	52	55	44	67	56	56	52	72	53	60	62	65	72	53	66	60	65	51	85	53	69	70	69	87	66	72	63	87	75	76	68	81	86	81	83	92	82	93	0	94	92	99	98	100	1	1	1	1	3	1	2	1	1	1	3	1	2	2	1	1	1	1	1	2	4	1	1	1	2	3	1	3	2	1	1	2	2	2	1	1	2	2	2	1	1	1	2	1	2	3	1	1	2	1	2	2	2	1	1	1	3	1	1	2	2	1	4	2	1	2	1	1	1	2	2	1	1	1	2	4	1	1	1	1	2	1	2	2	1	1	1	2	2	2	4	1	2	1	2	1	1	1	2	1	1	2
77000	-577.514435210770898	-575.077893534534610	-2.436541676236235	0.000106599528439	0.000009709594095	0.091084775297801	0.642686534037662	-1	0	2	2	5	4	4	5	3	5	6	6	8	7	6	6	5	5	7	8	7	8	9	6	10	8	9	8	9	8	12	9	8	10	10	11	11	10	9	10	10	10	9	13	11	11	12	11	12	11	12	14	13	12	13	11	12	13	14	16	16	16	17	16	15	18	13	18	16	17	17	17	21	18	18	19	18	19	19	19	20	21	19	20	17	21	19	21	22	20	27	21	22	23	26	24	25	26	26	29	28	31	0	1	2	2	9	2	1	9	3	9	7	4	5	5	6	6	3	2	10	7	5	12	16	9	10	12	18	24	18	19	34	12	15	11	18	32	27	16	19	11	32	27	28	29	10	23	27	32	39	42	43	27	24	43	50	0	28	49	47	55	28	53	56	56	55	71	43	60	53	65	69	53	62	60	65	61	85	62	71	60	79	65	72	66	56	87	70	61	75	71	82	83	71	72	82	93	0	92	94	98	94	100	1	1	1	1	1	2	3	1	1	1	1	2	2	1	1	1	1	3	1	2	1	1	1	2	2	1	2	1	2	1	1	2	1	2	2	1	1	3	1	1	1	1	1	2	3	2	2	1	1	1	1	3	3	1	1	1	2	1	1	2	2	2	4	2	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	3	2	1	3	2	3	2	2	1	1	3	1	2	2	1
77500	-629.385067753481053	-627.350556416998529	-2.034511336482497	0.000127011474279	0.000016959535985	0.133527589384261	0.565456643693877	0	2	1	2	2	2	4	5	4	4	6	5	7	7	7	6	6	6	7	7	8	8	8	7	7	6	10	8	8	8	12	10	8	10	10	10	12	10	10	9	10	11	9	12	12	11	13	12	11	11	12	14	13	12	12	12	14	14	15	16	15	16	18	15	15	17	15	18	17	18	15	17	20	19	18	19	19	18	20	19	20	20	21	18	17	20	20	22	21	22	26	21	23	25	24	25	25	25	26	28	27	30	0	1	1	3	1	1	5	6	6	6	5	2	12	3	8	9	10	9	17	5	11	26	24	18	10	4	22	24	17	19	40	22	24	13	13	12	22	24	25	20	12	41	4	24	24	43	27	32	25	27	24	27	51	46	50	0	29	49	27	50	44	43	56	56	50	71	28	42	67	60	53	71	72	60	42	61	85	53	71	75	62	75	73	53	56	80	65	76	86	78	70	72	84	90	75	83	0	83	98	93	92	100	1	1	1	1	1	1	1	2	1	1	2	2	2	3	1	1	2	1	1	3	1	1	1	1	2	2	1	1	1	1	2	2	1	2	2	2	1	2	1	1	3	1	6	2	2	1	1	1	2	1	2	1	1	1	1	1	2	2	2	2	2	4	4	2	2	1	3	2	2	1	1	1	1	2	3	2	1	2	2	1	2	2	1	3	2	1	2	2	1	1	3	2	2	3	3	2	1	2	1	2	3	1
78000	-595.515828439651614	-593.856549756806771	-1.659278682844889	0.000096401185932	0.000020911154230	0.216918018467202	0.658753993324241	-1	1	2	3	3	3	4	4	3	4	6	6	8	7	7	4	7	7	6	7	6	9	7	7	9	9	9	9	9	8	11	9	6	11	10	12	8	9	9	11	12	12	9	13	12	12	10	12	12	11	12	14	13	11	12	12	14	13	13	15	13	14	15	16	17	18	15	19	17	17	16	17	21	18	19	18	19	19	18	20	20	20	21	19	20	20	19	21	21	21	26	22	22	24	25	24	25	26	28	30	28	30	0	1	1	3	2	2	5	6	2	6	5	4	21	7	8	6	10	6	10	11	5	37	9	16	30	18	4	18	18	18	20	3	6	20	14	37	12	24	19	20	26	32	33	28	29	54	22	37	39	27	27	42	28	38	50	0	43	49	22	42	9	28	56	63	42	72	53	55	53	42	53	71	71	60	65	61	56	79	53	87	69	75	72	66	64	87	65	76	80	72	89	79	84	93	82	71	0	83	94	101	94	101	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	2	1	2	1	1	1	3	1	1	1	2	3	2	2	1	2	1	1	2	1	2	2	1	2	2	1	1	2	2	1	1	1	2	1	1	1	2	1	2	2	5	3	2	1	2	1	1	4	2	3	1	1	2	2	1	2	2	1	2	1	1	1	1	1	2	1	1	2	1	2	3	2	2	2	2	4	1	4	2	1	2	1
78500	-612.339062809953475	-610.449123995877812	-1.889938814075694	0.000116568944642	0.000018358893443	0.157493863390181	0.514151944393013	0	2	2	3	4	3	4	6	5	4	6	7	8	8	7	6	6	6	8	6	7	9	7	7	8	9	9	7	9	6	11	9	8	10	10	10	11	10	10	10	11	10	10	13	12	9	12	11	12	12	12	14	12	13	11	12	13	13	14	16	15	15	15	14	16	17	15	18	16	15	18	18	18	18	17	19	19	16	19	19	20	21	20	21	20	20	18	21	21	20	24	23	22	24	26	23	24	26	28	29	30	30	0	1	1	3	2	2	1	6	6	6	5	4	5	11	8	6	10	6	30	7	5	1	6	9	30	12	12	9	28	10	35	12	18	20	5	13	32	1	25	20	26	27	9	46	28	18	27	12	39	42	24	27	18	29	42	0	16	49	47	50	51	53	56	56	70	62	57	60	62	22	62	66	53	52	70	16	63	67	57	87	76	80	73	66	63	80	65	51	87	71	82	72	90	76	91	79	0	92	83	83	96	98	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	2	1	5	2	1	1	1	1	1	1	1	1	1	1	2	2	1	1	4	1	2	1	1	2	2	3	2	2	2	1	1	2	2	2	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	2	1	3	2	1	7	2	1	3	1	1	1	1	2	3	1	2	3	1	1	2	2	1	2	2	3	1	1	4	3	4	2
79000	-635.083599697770751	-633.116611686422743	-1.966988011347990	0.000111841296263	0.000016091126040	0.143874638234353	0.652464235570211	-1	1	1	3	3	3	4	6	4	5	7	7	8	6	7	6	5	5	8	8	7	10	8	7	9	8	9	8	10	7	11	9	9	10	9	11	12	10	8	11	11	11	11	14	13	12	12	11	11	10	12	13	14	12	12	12	13	13	14	16	13	14	17	17	16	14	15	17	18	15	17	18	19	18	19	20	19	18	19	19	18	18	20	21	21	20	17	21	21	22	25	23	21	24	27	26	25	25	27	30	28	30	0	1	1	3	2	2	5	9	6	9	7	16	5	7	6	6	6	6	6	14	5	4	16	17	39	4	26	24	16	10	20	12	24	20	2	12	12	23	24	13	26	26	14	45	19	23	27	4	39	26	33	27	61	23	50	0	24	49	52	55	19	43	56	56	70	21	53	22	35	55	62	57	71	68	65	61	63	71	71	87	67	65	69	72	64	87	65	61	75	71	70	69	72	79	91	90	0	79	92	99	94	99	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	2	1	1	3	1	1	4	1	1	1	3	1	1	2	1	2	1	1	2	3	2	2	1	1	2	2	1	3	1	4	2	1	4	2	2	2	2	1	2	1	1	2	1	1	2	2	2	2	2	1	3	1	4	4	1	2	2	1	1	2	3	1	1	1	2	1	1	1	2	2	2	1	4	1	2	4	2	2	3	1	1	1	3	2	2	2	1
79500	-613.464335885089895	-611.470741673185330	-1.993594211904512	0.000124158856448	0.000017337431190	0.139639101758909	0.570252269758006	0	1	1	3	3	3	4	5	4	5	6	5	5	6	5	6	7	5	6	7	7	9	7	7	9	10	8	8	9	8	11	9	9	10	11	11	11	10	10	11	11	12	11	13	11	12	12	11	12	11	12	13	13	12	12	12	13	13	14	16	15	16	16	17	16	17	14	18	17	16	17	17	18	18	19	19	17	19	19	19	17	18	21	21	21	20	20	21	20	23	26	22	21	24	25	25	25	26	28	28	28	30	0	1	1	3	2	2	6	6	2	6	7	3	5	7	6	6	16	6	10	11	9	3	16	16	19	22	4	6	9	19	34	4	28	11	11	27	26	23	28	20	9	50	21	46	29	18	27	32	39	27	43	36	43	23	27	0	43	49	52	55	51	8	56	56	50	53	53	60	53	55	44	67	71	70	65	61	63	57	67	65	67	65	72	53	77	80	60	61	80	66	82	83	72	92	75	83	0	92	98	84	94	94	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	3	1	1	2	1	2	3	2	1	1	4	1	2	3	1	1	2	1	2	3	1	2	1	1	2	2	1	1	2	1	1	1	2	2	1	1	1	1	2	2	3	3	3	2	2	1	1	2	3	3	2	1	1	2	2	1	3	2	1	1	2	2	4	2	1	2	3	1	3	4	1	2	2	3	2	1	2	1	5	2	3
80000	-543.344014510958459	-541.443589741746223	-1.900424769212264	0.000084379373044	0.000013121798927	0.155509557055852	0.561600507470457	0	1	2	3	4	2	5	5	5	5	7	6	7	7	6	6	6	4	7	7	8	8	9	8	8	8	9	8	10	9	11	10	9	10	9	12	11	10	9	11	12	11	8	13	12	12	12	11	12	11	12	12	13	12	13	12	12	13	14	16	16	14	17	17	16	15	15	18	17	16	18	17	20	18	18	18	18	18	19	19	20	21	20	20	20	21	19	21	21	22	25	23	22	23	25	25	25	26	28	30	28	31	0	1	1	3	1	2	5	18	18	6	7	3	10	7	10	18	18	6	17	5	13	12	43	18	19	12	26	17	43	19	34	22	24	20	7	32	22	23	19	20	26	27	9	45	29	38	27	4	39	35	28	27	28	43	42	0	29	49	47	55	51	24	56	56	55	53	53	65	67	42	66	66	71	70	65	51	63	62	62	50	79	80	72	66	77	87	65	61	87	84	82	83	84	83	80	92	0	94	98	94	98	100	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	3	1	1	1	1	2	2	1	2	1	1	1	2	3	1	2	2	2	2	3	1	1	2	1	2	2	2	3	2	2	1	1	1	1	1	3	2	2	1	1	1	2	1	1	2	3	1	1	1	2	2	1	2	3	1	1	2	2	1	2	3	1	1	2	1	4	1	1
80500	-558.326033974924712	-556.187040062022447	-2.138993912902252	0.000113083851919	0.000013547754653	0.119802734195602	0.677495166112644	-1	2	1	3	3	3	4	6	4	6	6	6	8	7	5	6	7	6	8	7	8	9	7	7	9	8	10	8	9	8	9	10	8	11	9	11	10	9	10	11	11	10	10	14	11	9	13	11	11	11	11	14	13	13	13	13	13	14	15	15	16	15	17	14	15	16	16	17	17	17	18	17	20	18	18	19	19	19	18	19	19	20	20	20	18	21	20	22	21	22	26	21	22	23	27	24	25	27	25	29	29	30	0	1	1	2	2	2	5	9	2	6	7	4	10	7	6	9	10	6	9	11	11	12	16	2	30	12	26	2	24	24	20	26	18	20	14	22	22	6	33	31	22	12	13	43	10	23	27	37	39	42	28	18	51	46	50	0	45	49	52	50	44	53	56	56	55	62	44	60	53	65	66	66	71	68	65	44	85	62	69	70	69	75	72	72	63	75	65	61	80	84	82	71	72	84	82	90	0	99	94	98	98	99	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	2	1	3	1	1	1	3	1	1	1	1	1	2	1	2	1	3	1	1	1	2	1	1	3	1	2	1	1	1	2	5	1	2	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	2	1	2	3	1	2	1	1	1	1	2	2	1	2	2	3	2	1	3	2	2	1	3	1	1	2	1	1	1	2
81000	-597.398564668148424	-595.034501029794910	-2.364063638353457	0.000134344544646	0.000013030421806	0.096992563715958	0.623473852306957	0	1	1	2	4	4	4	6	4	3	6	6	6	8	5	5	6	6	6	7	7	8	8	7	8	10	10	9	9	9	10	9	7	9	9	11	11	10	10	11	11	10	10	13	13	11	12	10	12	11	12	13	11	9	13	12	12	13	14	16	13	16	17	16	17	15	15	18	15	16	17	16	20	18	18	18	18	18	18	18	18	18	20	20	21	21	19	22	22	22	25	23	22	24	24	25	26	26	27	29	30	30	0	1	1	3	2	1	1	10	2	1	7	4	5	6	7	10	9	2	6	5	7	12	16	16	19	22	18	24	24	19	34	22	9	18	14	22	32	23	25	31	22	14	24	46	29	54	36	22	39	42	10	27	24	23	50	0	29	43	22	50	18	61	56	56	50	44	53	50	53	50	66	66	72	59	70	61	63	62	62	70	61	70	72	79	77	75	80	43	87	73	75	72	73	90	82	92	0	92	98	99	99	99	1	1	1	1	2	1	2	1	1	2	1	2	1	3	1	1	1	3	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	1	4	2	2	1	1	1	2	1	3	2	4	1	2	2	2	1	2	4	2	2	1	1	2	2	1	3	1	1	1	1	2	1	2	2	2	2	1	5	1	1	4	3	1	1	3	1	1	1	1	1	2	2
81500	-563.247236871580185	-561.516563807216926	-1.730673064363273	0.000094901233058	0.000018453925954	0.194454016659629	0.605885265320648	0	2	2	3	5	2	2	5	4	6	7	6	6	6	6	6	6	4	7	8	8	8	8	7	9	9	10	6	9	9	11	9	8	9	9	12	11	11	10	10	11	11	10	13	12	11	13	10	11	12	12	13	14	13	13	12	14	13	14	17	15	17	17	16	15	18	16	19	17	17	17	16	19	18	19	17	19	18	20	19	19	20	20	20	21	21	18	21	21	22	25	21	22	24	26	26	25	26	27	28	28	29	0	1	1	3	7	1	1	6	6	18	7	3	5	7	6	18	18	6	28	14	28	3	28	9	19	22	3	6	10	19	40	12	28	20	21	32	32	9	25	34	32	27	9	27	29	23	36	32	39	42	28	41	54	23	50	0	6	49	52	50	38	53	56	56	55	71	53	60	53	42	72	44	69	60	65	61	63	69	67	70	71	80	72	53	63	87	70	76	87	66	86	67	66	92	82	84	0	83	94	98	94	98	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	3	1	1	1	1	5	2	1	1	1	2	1	1	1	2	1	4	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	3	1	1	4	1	1	3	2	2	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	1	2	2	1	1	2	3	2	2	1	2	1	2	1	3	2	2	2	3	1	3	1	1	2	1
82000	-557.365588763174287	-555.585120319155067	-1.780468444019238	0.000069209964132	0.000012547193081	0.181291714828489	0.700907615472933	0	1	2	1	4	3	2	4	4	5	5	6	6	6	6	6	6	6	7	8	7	8	7	8	8	10	9	7	10	8	9	10	9	11	11	12	8	10	9	10	11	10	8	12	11	10	12	12	12	11	13	12	12	12	13	12	13	13	14	15	16	16	16	17	16	18	14	17	16	18	18	15	20	16	19	20	20	18	19	20	20	21	20	21	19	19	18	21	21	22	27	22	21	23	25	25	24	26	27	29	29	31	0	1	4	1	7	2	1	6	6	9	7	4	5	7	8	9	10	9	10	11	5	12	9	9	19	12	22	6	43	6	20	22	28	20	21	32	12	23	25	31	26	27	18	18	29	23	27	37	39	42	24	27	43	46	50	0	29	49	52	42	51	53	56	63	50	72	44	74	67	65	72	67	62	60	65	51	63	44	62	87	62	86	66	66	63	60	65	61	75	83	82	83	73	71	82	93	0	92	94	99	98	100	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	2	2	2	1	1	2	1	2	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	2	2	2	2	1	2	2	2	1	1	1	2	1	1	3	2	2	3	1	2	2	1	1	1	1	2	1	1	1	2	3	2	2	2	1	2	1	1	2	2	2	1	3	1	1	3	2	1	3	2	1	1	2	1	1	2	1
82500	-607.730825856739898	-605.533954994387727	-2.196870862352223	0.000094293033238	0.000010671181973	0.113170417866217	0.577848058125234	-1	2	1	3	4	4	5	5	3	5	6	6	6	8	5	7	7	6	8	8	9	9	9	7	9	7	9	9	9	9	12	9	8	10	10	10	11	10	9	10	10	11	8	14	12	11	12	12	13	11	11	13	13	12	13	11	13	14	14	17	13	17	16	17	16	17	15	17	17	16	18	16	21	18	19	20	19	18	19	17	19	21	20	20	17	21	20	21	22	22	26	23	22	25	27	25	26	26	27	28	28	31	0	1	1	3	1	9	5	6	2	5	5	5	5	13	9	10	10	6	17	11	7	26	24	6	19	12	4	18	24	19	34	26	18	20	3	3	32	23	16	20	4	22	24	6	29	8	32	41	19	27	28	41	33	38	50	0	29	49	52	42	51	53	56	63	50	72	53	52	53	55	66	53	71	60	80	44	85	67	67	65	69	75	66	71	56	55	80	76	87	71	82	83	71	90	82	90	0	72	92	92	83	100	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	2	2	4	3	2	1	1	1	3	1	1	4	2	3	2	1	2	1	1	1	3	1	1	1	2	1	1	3	1	2	4	1	2	1	1	2	2	2	1	3	2	1	1	3	1	1	2	1	1	1	1	1	3	3	2	1	1	3	3	1	2	2	2	3	1	5	2	2	3	2
83000	-620.497300418182022	-618.475282955667467	-2.022017462514571	0.000102794890181	0.000013912752817	0.135344789930214	0.572510273696249	0	2	1	2	3	4	5	5	5	6	6	7	7	7	7	6	6	5	7	7	8	10	7	7	9	7	10	8	10	9	11	9	9	9	11	11	11	8	10	10	11	12	10	12	12	10	12	11	11	10	12	13	14	12	11	12	14	13	15	17	15	17	16	17	16	15	14	15	18	18	18	17	20	17	18	20	19	18	20	19	20	21	20	21	20	21	19	20	22	23	25	22	22	23	25	25	24	26	27	29	28	30	0	1	1	3	2	2	2	6	6	6	7	3	5	2	8	9	18	6	10	7	1	32	16	6	24	1	4	6	14	1	21	26	6	11	30	27	22	23	33	20	26	50	18	28	33	23	27	27	18	26	24	4	45	6	50	0	29	49	47	68	30	67	56	63	42	53	51	50	30	65	66	66	71	68	65	51	56	67	67	65	69	70	71	71	63	87	75	61	70	93	82	69	79	84	86	69	0	94	90	92	71	101	1	1	1	1	1	1	2	1	1	1	1	2	2	3	1	1	1	1	1	1	4	1	1	2	2	3	4	2	1	5	1	1	3	2	1	1	1	1	1	2	2	1	2	2	2	1	1	1	3	2	2	4	1	3	1	1	1	2	1	2	3	2	3	1	1	1	1	3	4	1	2	2	1	1	1	4	3	2	3	2	1	2	1	2	2	1	1	3	1	1	2	2	1	1	1	3	1	1	2	3	3	1
83500	-613.334502948116324	-611.611244647688977	-1.723258300427301	0.000096847610348	0.000019037493794	0.196571642040710	0.568017984443480	0	2	1	3	4	3	5	5	5	5	7	6	7	5	7	5	6	6	6	7	8	6	8	7	8	9	9	8	9	8	12	11	8	10	9	12	10	10	9	11	11	11	8	13	12	12	12	12	11	11	13	14	14	11	12	12	11	13	15	17	16	17	16	17	16	15	13	19	16	16	18	17	18	19	18	20	20	18	17	19	19	21	20	19	20	20	19	22	22	21	25	22	22	24	27	26	25	24	28	28	30	31	0	1	1	3	1	2	1	6	3	6	7	3	14	1	8	6	9	9	10	5	7	4	16	9	19	4	5	10	9	19	20	26	18	11	21	32	12	23	25	14	27	27	9	30	24	38	27	37	39	27	28	55	28	23	50	0	23	49	27	50	43	69	56	63	42	67	29	65	67	52	66	66	66	60	65	53	56	62	24	65	62	70	66	53	63	80	59	51	70	83	82	79	72	92	91	93	0	83	94	98	99	100	1	1	1	1	2	1	2	1	1	1	2	3	1	2	1	1	1	1	1	2	2	2	2	1	1	3	2	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	3	3	2	1	1	2	1	2	1	3	2	1	1	2	1	3	2	3	1	2	1	2	1	2	2	2	1	2	2	2	1	2	4	4	1	3	2	1	2	2	2	2	1	2	5	3	1	2	2	2	2	1	2	1	2	2	2	1	2
