step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96
24000	-469.052575438859606	-467.484406712865677	-1.568168725993950	0.000192071807357	0.000048931930936	0.254758528123857	0.735642955008237	1	2	4	4	7	6	8	6	8	8	9	10	8	9	9	10	11	10	10	13	10	11	10	14	13	14	13	11	13	13	14	16	14	12	12	14	13	14	14	15	16	15	16	12	15	14	14	16	14	17	18	16	16	16	17	16	15	17	17	18	19	17	18	17	19	18	18	17	18	19	19	18	20	21	21	21	20	21	22	20	24	22	23	24	24	22	25	25	25	23	25	26	29	28	30	32	0	1	2	2	3	4	8	4	8	6	8	7	8	7	7	7	19	9	8	23	7	10	13	28	7	28	34	16	16	21	15	46	29	21	19	44	34	34	34	37	42	36	45	28	29	44	44	36	25	52	29	27	44	47	41	35	34	52	38	43	39	12	64	42	53	38	31	41	48	72	50	49	33	72	56	64	56	61	72	29	86	61	82	20	79	73	82	41	85	71	75	72	94	91	93	93	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	3	1	1	2	2	2	1	1	1	1	1	4	2	3	2	1	1	1	2	1	2	1	5	1	1	1	2	1	2	2	4	1	1	1	1
24500	-489.175703904572970	-487.557507636908326	-1.618196267664659	0.000133178001021	0.000030950199113	0.232397234345399	0.670934384400543	0	2	4	3	7	5	7	6	7	8	8	10	9	10	9	9	12	9	10	12	10	12	12	13	14	14	12	13	13	14	14	16	14	13	13	15	14	13	15	15	16	14	16	12	15	15	15	16	16	17	15	16	16	15	15	16	17	18	18	16	17	15	19	19	20	19	17	18	18	19	19	19	20	21	21	22	21	20	21	22	23	21	24	24	23	23	25	25	23	23	24	27	29	30	31	32	0	1	2	1	6	3	8	3	6	8	8	7	7	15	8	6	19	11	7	12	8	18	10	5	34	11	13	12	20	17	5	46	21	18	21	24	10	18	30	17	54	34	33	19	28	44	27	31	37	42	17	38	33	34	33	35	45	42	51	30	55	24	69	23	71	46	47	24	52	59	56	50	37	73	71	69	66	60	47	74	74	45	75	65	63	73	79	75	74	82	74	70	59	89	93	93	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	1	4	1	1	1	1	3	1	2	2	1	1	2	2	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	4	1	1	1	2	1	1	1	1	3	1	1	2	2	2	4	1	1	3	1	2	2	1	2	3	1	1	2	4	4	3	1	1
25000	-494.312967816304536	-492.926157520502670	-1.386810295801861	0.000102703256851	0.000044010112400	0.428517203338754	0.579069653044549	0	2	4	4	5	6	6	7	7	8	7	10	8	10	9	10	12	8	12	12	8	11	12	14	13	13	13	14	12	13	14	16	14	12	13	15	13	14	14	14	16	15	16	14	15	16	14	16	16	18	15	16	15	16	16	17	16	18	18	17	18	18	19	18	20	20	18	18	18	19	20	20	20	21	20	21	22	20	22	21	20	22	22	24	22	23	24	24	25	24	23	25	28	30	31	33	0	1	2	2	1	4	5	7	3	11	7	8	6	15	8	8	10	3	22	3	6	9	22	15	16	12	16	21	16	22	19	38	11	5	20	22	19	17	6	8	42	13	40	35	27	35	20	39	40	52	38	17	34	10	45	41	40	26	45	41	24	26	68	26	56	62	20	8	32	64	49	64	61	81	29	58	75	61	73	75	68	58	61	39	37	81	77	77	85	71	66	70	88	56	91	93	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	4	1	2	1	3	1	1	1	3	1	1	1	1	3	3	1	1	1	1	4	3	1	4	1	1	1	2	1	1	1	1	1	2	1	3	1	1	1	3	1	1	2	2	1	3	1	1	2	5	1	1	2	2	1	1	5	2	1	1	1	1	1	2	2	4	5	2	1	1	2	1	2	2	2	7	4	2
25500	-432.942022224431810	-431.454679453593997	-1.487342770837835	0.000137433627535	0.000041757359799	0.303836554033392	0.733626533232967	0	2	4	4	5	6	7	8	8	7	8	10	9	8	10	9	12	9	10	11	11	11	10	14	13	13	12	13	12	13	14	15	15	12	12	15	13	15	13	14	15	15	16	15	15	15	13	15	14	18	17	16	17	16	16	16	17	15	18	17	17	17	18	18	20	19	18	18	17	20	18	20	19	20	20	20	21	22	21	21	24	22	23	23	24	23	24	24	24	22	24	26	30	31	31	33	0	1	2	2	3	4	3	7	3	6	6	8	7	7	8	8	12	8	8	11	16	16	18	14	16	34	13	20	7	19	29	37	31	12	12	19	18	31	12	30	47	31	31	31	40	31	18	28	21	58	17	58	35	58	36	33	58	49	54	32	45	38	61	58	42	60	48	24	28	50	46	48	50	73	50	64	71	50	74	73	86	58	77	82	82	73	76	77	83	73	77	76	88	87	92	94	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	2	1	2	2	3	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	4	3	1
26000	-479.974620616489744	-478.550608156462204	-1.424012460027565	0.000167634986902	0.000061249041535	0.365371469685220	0.701058093642345	1	2	4	4	6	6	6	8	9	9	8	11	8	10	7	9	10	9	10	13	10	11	11	13	12	13	12	14	13	13	13	16	14	11	11	13	14	15	15	15	15	15	17	15	16	16	15	15	15	17	17	16	17	15	17	17	17	17	18	16	18	17	17	18	20	19	17	19	18	19	19	18	20	20	21	21	22	21	22	21	24	22	23	24	22	24	25	22	23	23	24	25	29	30	32	32	0	1	2	2	4	1	3	7	8	15	4	9	7	16	7	8	11	11	13	9	8	14	18	34	19	11	18	25	27	21	35	40	20	6	10	23	29	23	24	26	25	29	36	30	33	31	24	19	26	45	42	27	40	25	47	44	48	31	10	54	38	38	45	41	41	53	26	60	62	39	42	53	31	59	66	60	75	58	74	68	79	65	77	74	73	32	65	47	80	85	79	32	86	87	92	93	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	1	2	1	1	1	3	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	4	1	1	1	1	2	2	1	2	1	1	2	2	1	5	1	1	3	1	3	1	1	1	1	1	2	1	4	2	3	1	1	1	3	1	2	3	1
26500	-485.172953375892348	-483.771486360436654	-1.401467015455674	0.000133171991676	0.000053132728567	0.398978252846785	0.690320177047021	0	3	5	5	5	7	8	6	7	8	9	10	9	8	10	10	12	10	11	14	11	12	12	11	12	13	13	12	13	13	15	15	14	12	13	15	13	14	14	15	16	15	16	14	16	15	12	17	15	17	17	15	16	16	16	16	17	18	18	17	18	17	17	19	19	20	18	17	18	20	18	17	19	20	19	20	20	21	23	21	23	22	23	24	23	20	24	25	25	24	24	26	28	30	31	32	0	1	2	2	2	2	8	3	2	9	9	10	8	6	14	7	14	7	8	37	13	16	18	13	11	47	19	12	21	34	26	37	25	15	47	12	3	27	34	35	15	29	28	24	20	44	13	40	47	41	31	18	35	40	49	44	32	44	56	32	31	36	42	55	42	57	57	46	40	63	44	37	29	32	54	29	69	59	69	73	80	69	69	82	78	59	76	71	42	66	64	6	89	79	94	94	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	3	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	3	2	3	1	4	1	1	2	1	1	2	2	1	1	1	2	3	4	2	2	9	1	2	1	1
27000	-511.575884342350207	-510.096880042411556	-1.479004299938637	0.000156923839334	0.000048694677599	0.310307712362155	0.590135792587312	0	2	5	4	7	5	6	7	7	7	8	11	8	10	10	10	12	10	12	13	9	11	10	12	13	13	12	12	12	13	14	14	13	12	12	15	13	15	15	15	16	16	16	15	14	16	13	17	16	17	15	15	16	16	16	16	15	17	18	18	19	18	18	18	20	19	18	18	18	20	18	20	19	20	19	22	21	22	20	21	23	21	23	24	23	23	24	24	24	23	23	24	27	31	29	32	0	1	4	2	6	2	3	3	6	3	8	8	8	11	5	3	22	11	18	24	7	5	13	15	17	10	13	9	18	17	22	35	34	21	10	24	18	17	30	25	26	38	17	33	30	35	27	16	36	37	16	29	44	30	17	36	19	57	44	15	41	34	45	31	43	52	31	43	48	48	29	68	33	41	46	61	75	59	73	54	79	73	75	86	66	31	78	40	80	39	30	64	87	95	93	94	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	3	1	1	1	1	1	2	2	1	1	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	2	2	1	2	1	1	4	2	3	2	2	3	3	3	1	1	2	3	1	4	2	1	1	1	2	1	3	1	1	2	1	2	5	1	5	1	4	4	3	1	1	1	1
27500	-472.518187663294896	-471.056212631633059	-1.461975031661863	0.000181005836512	0.000058781473243	0.324749048848672	0.786551757319278	1	2	4	4	7	6	7	6	8	9	8	10	9	9	10	9	10	10	11	13	10	11	11	14	12	13	12	13	12	13	14	16	14	12	11	15	14	13	15	15	14	15	15	15	16	16	14	17	13	18	16	16	15	16	17	16	14	17	18	17	18	17	18	19	19	20	18	17	18	20	18	19	18	20	20	21	21	19	22	20	23	21	22	25	22	21	24	24	23	22	25	27	29	29	31	31	0	1	2	2	4	3	8	3	4	5	7	11	7	7	5	8	10	5	21	21	7	10	13	35	21	17	23	27	21	19	25	47	23	19	5	31	29	25	49	57	29	28	49	33	40	47	22	30	22	48	34	17	20	42	28	33	35	26	54	47	56	27	54	55	59	32	24	40	52	69	56	54	9	71	71	64	75	46	47	65	86	58	75	89	55	45	79	66	86	60	82	41	84	92	93	94	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	4	1	1	1	1	1	2	1	1	2	1	1	2	2	1	2	1	2	2	9	2	1	1	1
28000	-533.555223639056976	-532.145734813882314	-1.409488825174640	0.000134120873438	0.000051743694221	0.385798965477228	0.591142503876081	0	2	4	4	6	7	7	7	7	9	8	10	9	10	8	9	10	9	12	12	11	11	11	12	13	14	11	12	13	14	13	15	15	13	12	15	13	15	11	15	15	16	17	14	16	15	15	16	14	18	18	17	17	14	15	17	17	18	18	17	17	17	19	16	19	19	18	18	18	19	19	20	20	20	19	22	19	21	22	21	24	22	22	25	23	23	25	24	24	23	24	27	29	29	31	32	0	1	2	2	3	3	3	4	5	6	5	16	8	5	5	15	13	8	15	6	16	17	6	23	19	27	5	17	17	12	11	10	37	39	18	19	24	26	16	11	31	34	26	12	37	29	20	33	35	41	42	41	34	27	20	9	49	45	31	32	38	47	51	26	42	33	42	32	41	64	53	67	41	22	20	66	43	70	73	9	79	53	56	88	71	60	74	85	83	63	74	70	91	76	84	93	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	3	1	2	1	2	1	1	1	3	1	1	2	2	1	1	1	1	1	1	1	1	3	1	2	3	1	1	2	2	1	2	1	1	1	2	1	1	2	2	1	1	3	4	3	2	1	1	1	5	1	3	3	1	2	3	1	1	1	2	2	3	3	4	2	1
28500	-511.372119547017803	-509.959923521352664	-1.412196025665145	0.000197858528686	0.000075521122885	0.381692532471973	0.714931496968465	0	2	4	5	7	7	7	6	9	8	8	10	8	9	9	9	11	10	12	14	11	11	12	12	12	13	12	13	12	13	14	15	14	12	13	14	14	14	14	15	16	16	15	15	16	15	15	16	15	18	15	14	16	14	16	15	17	17	16	17	19	17	18	17	18	20	18	18	17	19	19	19	20	21	20	20	19	22	21	22	23	21	23	22	23	24	24	23	24	24	24	27	30	28	29	33	0	1	2	3	3	4	8	3	2	5	8	8	6	7	6	8	5	10	21	29	16	8	5	16	8	12	17	17	11	21	24	19	9	13	22	24	25	27	30	35	36	51	25	35	26	35	38	13	30	48	28	7	44	24	20	19	47	36	33	44	67	31	51	24	46	63	42	47	44	36	45	65	33	60	44	63	40	71	32	31	73	65	66	67	78	72	81	66	80	85	82	85	92	74	90	94	1	1	1	1	1	1	1	1	3	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	2	4	1	1	1	2	2	2	1	1	2	1	3	1	1	1	1	2	2	2	3	2	2
29000	-518.027232752444888	-516.402010537361548	-1.625222215083336	0.000156484427957	0.000035927050957	0.229588665310585	0.618251224434202	0	2	4	2	6	6	4	7	7	9	8	10	8	10	9	9	11	9	10	13	8	11	11	13	12	10	12	14	12	13	14	14	14	12	12	14	13	15	14	16	15	15	16	14	14	16	14	16	16	16	17	17	16	16	15	14	17	16	16	17	19	17	18	18	19	19	18	18	18	20	18	18	19	20	19	22	21	21	22	22	22	22	23	24	22	23	24	24	24	23	24	26	28	31	31	32	0	1	4	1	7	3	4	7	1	5	8	8	8	11	11	21	8	9	11	25	6	12	10	11	19	11	15	35	19	14	19	24	12	18	26	26	26	10	19	32	26	25	32	35	20	26	27	33	31	47	38	41	32	25	32	35	42	55	44	50	51	29	27	55	28	54	50	22	47	75	47	31	29	61	53	68	75	72	66	60	73	66	66	80	40	72	79	26	90	50	70	40	86	90	81	89	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	3	1	2	1	1	2	1	2	2	1	2	2	1	1	1	3	1	2	1	1	1	1	1	4	1	1	1	1	1	1	1	2	3	2	1	1	1	3	2	1	1	2	4	1	1	2	1	2	1	2	2	1	2	1	3	2	1	7	1	3	3	4	2	4	4	3
29500	-481.443689737486409	-480.057053225499089	-1.386636511987314	0.000113523710892	0.000048693324260	0.428926467232295	0.780225346238840	1	3	5	3	5	5	4	7	8	7	9	10	8	9	8	9	12	9	12	13	10	12	11	13	14	14	12	13	13	13	14	15	14	12	12	13	13	14	13	15	15	16	16	15	15	15	15	15	16	17	17	16	16	15	17	16	16	16	18	16	17	17	18	17	18	19	18	18	18	18	18	19	20	20	20	21	20	21	22	21	22	21	22	23	20	23	25	24	25	22	23	25	27	29	31	31	0	1	7	1	7	7	4	6	5	6	10	6	8	8	10	8	23	13	13	21	16	8	18	18	22	27	12	27	21	17	22	18	39	16	12	23	35	19	22	20	26	24	45	28	29	35	37	29	40	44	40	40	20	28	42	46	29	38	56	21	39	54	51	36	49	68	41	54	43	40	53	36	61	49	49	66	72	58	74	73	73	50	85	79	49	40	81	77	91	80	74	85	63	87	88	90	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	1	2	2	3	2	1	1	2	1	1	1	1	1	1	2	3	1	3	1	1	1	2	4	2	3	4
30000	-524.798526960233062	-523.380220727592814	-1.418306232640273	0.000138294646699	0.000051577534929	0.372953951291004	0.502644110719101	0	2	4	3	6	7	7	7	8	6	8	11	9	9	9	10	11	9	12	13	11	11	11	14	14	13	12	12	12	13	15	16	14	12	12	14	13	15	15	15	14	15	16	15	16	15	15	16	15	16	18	16	17	16	16	15	17	18	17	17	19	17	19	18	18	19	17	19	18	20	19	19	20	20	20	20	22	22	22	22	23	22	22	25	23	22	24	24	24	23	24	27	29	30	32	30	0	1	4	2	4	10	3	3	10	3	5	2	8	8	10	8	11	7	23	15	7	7	13	29	29	35	23	3	15	22	37	39	21	16	6	29	34	9	30	37	28	11	25	16	46	35	6	29	26	27	42	12	17	44	28	15	42	59	44	24	40	38	17	52	19	60	40	47	67	64	33	64	37	66	71	64	32	42	61	49	74	33	47	77	83	58	78	49	12	79	80	61	88	89	91	87	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	1	3	2	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	3	1	1	1	3	2	3	1	2	4	2	1	2	1	1	3	1	3	2	1	1	1	2	1	1	3	1	3	2	1	2	1	1	3	1	3	1	1	1	3	4	1	3	2	5	3	1	1	2	1	4	7	1	1	5	3	2	5	3
30500	-575.013475090688871	-573.601982016153215	-1.411493074535636	0.000133625920259	0.000051144519181	0.382743999678068	0.428327221190772	-1	1	3	4	6	6	7	5	5	8	9	10	9	8	9	10	12	8	12	13	8	11	11	13	13	13	12	12	13	14	13	14	13	13	12	13	13	15	14	16	15	15	16	13	15	15	15	17	16	18	17	17	16	15	15	16	16	17	19	18	19	17	19	17	19	19	18	18	17	19	17	19	19	20	18	20	21	20	22	20	24	21	22	25	21	22	24	24	24	23	24	27	30	29	31	32	0	1	2	2	2	3	4	3	1	6	7	21	9	3	8	7	15	8	12	13	7	10	15	19	15	27	5	16	13	10	28	25	7	11	18	1	28	17	35	35	32	24	32	19	24	28	20	24	35	30	24	17	46	19	31	44	30	15	41	62	50	45	31	33	20	35	25	48	17	30	46	35	33	72	71	36	66	20	32	47	66	49	50	51	23	59	70	69	77	53	63	90	75	86	91	89	1	1	1	1	2	1	2	1	4	1	1	1	2	4	2	1	1	1	1	1	1	2	1	1	2	1	4	1	2	3	1	1	3	2	2	5	1	1	1	2	1	1	1	1	1	2	1	2	1	3	2	2	1	2	1	2	1	4	1	1	1	1	2	3	5	3	2	1	2	2	2	3	3	1	1	3	1	4	2	2	3	3	2	4	4	2	2	4	1	3	1	2	5	4	4	4
31000	-515.214480276305608	-513.649607812095610	-1.564872464209964	0.000162784542133	0.000041738021950	0.256400401430109	0.647809091327678	0	2	4	5	6	6	8	7	8	7	8	10	8	9	9	10	12	9	12	13	10	11	11	14	14	14	12	14	13	13	13	16	15	12	11	15	13	14	14	15	15	15	17	14	15	15	14	17	14	17	16	17	16	13	16	16	16	17	18	18	16	17	19	18	20	19	18	18	17	19	18	19	19	21	20	21	21	21	23	21	23	22	24	23	22	23	25	24	24	21	23	26	28	30	31	31	0	1	2	2	3	2	6	5	5	3	8	9	8	6	7	7	13	11	15	16	7	16	5	17	12	9	23	16	18	12	15	24	20	7	7	19	18	34	8	30	30	22	12	12	23	35	54	20	35	41	34	61	46	10	49	37	25	26	51	28	24	51	13	47	63	43	42	25	26	44	46	61	46	58	44	52	35	35	50	73	85	72	72	66	64	80	69	82	82	73	75	76	79	83	94	91	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	1	1	2	1	1	2	1	3	1	1	2	3	1	3	2	1	2	2	1	2	1	1	2	1	2	1	2	1	2	1	1	7	1	1	1	1	2	1	2	1	1	2	3	2	1	4	4	4	2	1	2	3	1	2	2	4	1	1	1	1	2	2	3	1	3
31500	-492.707660641770019	-491.269453220338789	-1.438207421431223	0.000124695791424	0.000043451595673	0.348460803500140	0.688342544330953	0	1	3	4	6	6	6	8	7	8	9	11	8	8	10	9	10	10	11	14	10	11	12	14	13	14	12	13	12	14	14	15	15	12	12	15	13	15	14	16	15	16	17	14	14	15	15	17	16	15	16	16	16	15	16	16	17	17	18	18	18	18	19	19	18	18	19	18	17	19	20	19	20	21	21	20	18	20	22	22	23	23	23	25	21	24	24	22	25	23	24	27	29	29	31	32	0	1	2	1	3	3	4	7	5	9	8	17	6	9	14	7	8	10	11	28	7	7	7	10	19	28	16	22	18	35	28	28	10	10	16	24	35	24	18	31	20	26	54	8	29	35	19	54	30	35	39	41	44	30	28	24	47	38	32	55	55	51	38	50	41	39	57	56	33	48	68	58	65	70	46	20	17	32	73	73	75	72	75	82	49	73	26	42	82	67	81	87	92	92	73	91	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2	3	3	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	3	4	2	1	1	1	2	1	1	2	2	6	3	1	2	1	3	1	1	5	4
32000	-491.021534207742604	-489.469800658146255	-1.551733549596327	0.000144422690220	0.000038010665808	0.263190401382198	0.650424936602588	-1	2	4	3	6	6	7	7	9	9	8	11	8	8	10	9	11	10	11	14	11	11	11	13	13	13	12	13	11	13	14	15	14	12	12	14	13	15	14	15	15	16	17	14	15	16	15	17	16	17	16	17	16	15	16	15	16	16	18	17	18	16	16	19	18	18	17	18	18	18	19	17	19	20	20	21	20	21	21	20	24	21	23	24	24	23	25	24	25	24	24	26	29	31	29	32	0	1	2	2	3	2	3	2	8	7	5	14	7	7	7	7	16	14	15	27	16	16	13	17	21	8	23	18	7	22	27	37	10	19	10	26	29	17	7	26	25	28	10	24	34	35	24	22	36	49	31	58	44	24	17	34	11	11	40	44	53	36	17	52	44	63	39	56	53	18	12	39	32	36	45	58	61	68	73	70	86	77	82	59	86	24	81	75	67	86	78	76	84	95	33	86	1	1	1	1	1	2	2	3	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	2	4	1	1	3	1	2	1	1	1	1	1	1	2	2	3	3	2	1	1	1	2	1	2	1	2	1	1	3	3	1	2	4	2	3	1	1	1	1	1	1	1	3	1	3	1	2	4	1	1	3	2	2	5	3
32500	-490.207163953999668	-488.832340420424202	-1.374823533575478	0.000123680682610	0.000057174156348	0.462272322089590	0.668407208866917	0	2	4	5	7	6	8	6	8	9	9	10	8	9	10	9	12	9	12	13	10	11	11	12	14	14	12	11	12	14	15	16	13	10	12	14	13	13	15	16	16	16	15	14	16	16	14	16	16	17	16	17	17	13	16	15	17	17	19	17	18	17	19	19	20	19	17	18	19	19	19	19	19	18	21	22	20	20	21	21	23	22	22	25	22	23	24	25	24	23	23	25	28	29	29	31	0	1	2	1	6	1	8	3	8	6	8	7	8	8	14	6	12	9	7	11	9	11	13	14	19	10	11	12	10	14	54	39	19	6	18	18	10	14	33	39	37	6	12	17	33	44	19	20	36	33	27	28	56	8	12	35	54	42	67	20	45	36	32	51	62	74	26	39	46	41	41	67	58	41	77	55	50	71	66	73	80	71	61	86	59	69	72	82	82	46	40	76	84	88	92	94	1	1	1	2	1	3	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	1	3	1	1	1	3	1	1	1	2	1	3	2	1	1	1	2	4	2	1	1	1	1	1	1	2	2	4	1	3	3	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	2	1	3	2	1	1	1	2	1
33000	-517.975166867233838	-516.416296785005898	-1.558870082227931	0.000176892264017	0.000045895118423	0.259452377288284	0.634516601579165	1	2	3	5	6	6	8	7	9	8	6	10	9	10	9	10	10	10	12	13	8	12	11	14	13	14	13	12	11	14	13	15	14	11	13	14	13	14	14	16	15	16	16	15	14	16	15	14	15	18	16	15	15	15	16	15	15	17	18	17	18	17	17	18	18	19	17	19	17	17	16	17	19	20	20	21	22	20	22	21	23	22	21	24	24	23	24	23	24	23	24	25	29	30	31	33	0	1	1	1	2	4	8	4	5	6	3	10	8	15	7	7	13	15	8	34	8	18	13	22	17	29	19	14	8	22	29	35	17	12	34	15	29	28	28	48	24	39	29	35	27	36	39	28	23	63	20	34	9	28	27	31	24	47	48	36	72	48	49	49	39	71	48	51	53	33	48	57	20	42	71	55	53	36	73	54	80	68	41	68	78	80	79	61	79	75	79	90	89	68	92	95	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	4	1	2	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	1	3	2	2	2	4	2	2	2	1	1	3	2	2	1	1	2	1	2	1	1	3	5	3	1
