step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
75000	-1195.487910249395554	-1193.898084358233064	-1.589825891162528	0.000393953620283	0.000096331793130	0.244525721227808	0.489207038414799	-1	6	7	14	16	13	18	19	18	18	22	33	28	27	30	25	29	24	32	36	35	36	34	31	32	38	36	41	39	41	39	40	35	38	47	42	36	40	49	42	46	41	45	44	45	47	33	41	41	50	52	45	49	47	47	45	49	50	51	48	52	50	53	50	53	50	50	60	44	59	57	58	57	57	54	47	64	60	68	65	64	67	65	54	69	62	58	71	76	69	67	72	77	88	80	91	91	86	94	91	98	103	0	1	1	3	6	3	4	0	3	3	2	15	18	9	7	7	9	10	18	18	7	9	24	6	7	33	9	2	23	23	18	7	9	5	30	14	17	33	44	25	38	24	42	25	30	13	17	19	26	30	29	20	43	34	11	38	29	48	43	36	54	12	67	6	52	76	17	50	20	19	16	36	33	43	45	13	60	72	32	64	73	55	34	12	52	65	62	77	74	70	70	84	30	92	82	22	82	91	100	92	99	83	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	3	3	4	1	3	1	1	4	7	1	3	2	4	3	2	2	2	2	1	1	2	1	2	1	2	1	3	1	1	1	1	2	2	1	2	5	1	1	2	1	2	1	3	1	5	1	1	4	2	2	3	7	2	5	3	2	3	3	1	4	4	1	3	4	3	2	2	1	2	2	3	1	3	6	2	2	5	5	4	1	4	1	7
75500	-1156.666410404767475	-1155.058348926450435	-1.608061478317027	0.000290799100988	0.000068797032332	0.236579246971656	0.422501762943843	-3	3	7	12	8	14	17	21	18	21	15	33	26	26	28	27	29	29	20	37	33	36	43	29	32	41	36	41	33	37	32	34	40	40	46	42	43	44	50	37	39	43	47	49	45	43	46	43	43	48	48	43	50	43	41	50	44	43	52	50	52	44	55	52	50	52	53	59	45	54	59	59	57	58	59	56	57	65	69	70	57	70	59	61	71	69	62	64	72	71	68	71	78	87	86	92	89	88	88	90	98	105	0	1	1	1	2	3	11	0	1	7	2	4	11	4	7	19	7	11	4	25	14	2	17	11	15	21	21	9	24	32	19	3	27	17	40	11	24	28	47	15	27	29	41	45	32	15	62	33	15	21	13	22	58	25	40	32	17	19	41	28	23	18	29	19	69	49	28	70	9	58	43	31	51	11	54	17	51	67	65	36	42	57	30	18	87	65	76	74	18	74	70	87	87	89	65	77	89	91	80	91	99	80	1	1	2	3	1	1	1	1	3	1	1	5	3	1	2	1	1	3	1	1	1	6	2	3	1	1	1	3	1	1	4	3	1	1	1	4	2	1	1	1	1	3	1	1	1	3	1	1	2	2	3	3	2	2	1	2	2	3	2	1	2	1	2	4	1	1	2	1	4	3	2	4	2	7	3	4	2	2	4	7	3	4	3	3	2	5	2	1	7	3	2	2	4	3	7	6	4	4	2	4	2	6
76000	-1097.943296266737661	-1096.263762060564432	-1.679534206173271	0.000241664224307	0.000050758508304	0.210037329477695	0.481674855467563	-2	1	10	14	9	10	13	13	24	20	22	34	27	24	28	29	26	30	32	36	36	36	44	34	35	41	34	42	37	32	37	38	45	42	47	42	40	41	46	43	46	41	48	51	44	45	43	48	42	46	51	45	48	47	43	50	42	50	50	48	49	41	57	52	52	56	53	59	56	55	55	61	53	51	52	57	64	68	66	73	63	68	70	67	68	68	72	72	63	56	70	61	77	84	83	92	90	88	85	91	91	103	0	1	2	3	2	2	3	0	6	5	5	18	14	5	7	4	6	11	14	9	27	19	24	13	30	18	17	29	9	10	18	12	38	25	42	14	24	27	14	31	26	11	33	35	42	57	13	21	18	14	9	6	18	34	16	49	18	33	49	45	26	12	28	19	52	53	49	39	65	3	48	47	14	29	55	47	92	29	65	85	70	55	48	28	77	65	85	84	64	62	81	42	85	81	84	87	79	91	79	91	86	70	1	1	2	1	1	2	1	1	2	1	4	1	1	2	4	3	3	2	1	2	1	1	2	1	1	2	1	1	2	2	2	1	1	1	1	4	1	2	3	1	1	3	1	1	1	1	2	2	2	5	4	3	3	1	4	2	2	1	1	1	1	1	2	3	1	2	2	1	1	6	1	3	7	2	1	2	2	5	2	1	2	5	5	5	1	3	1	1	2	3	1	3	1	3	2	3	3	3	4	4	4	11
76500	-1094.650127106220452	-1093.038260880852249	-1.611866225368257	0.000249575387706	0.000058647873373	0.234990613105448	0.496991731367680	1	4	8	13	15	15	16	20	23	19	23	36	28	22	29	26	25	28	31	37	31	34	35	35	33	38	40	40	31	40	37	43	44	37	46	41	44	36	48	44	46	47	46	49	42	48	43	41	38	51	49	46	50	45	42	39	48	50	51	52	47	46	53	50	49	53	55	60	57	59	51	64	57	57	53	57	66	64	67	63	64	67	61	60	65	67	67	73	71	66	75	72	74	78	82	91	91	85	93	93	94	105	0	1	2	3	1	1	1	0	10	6	5	11	4	3	5	9	2	14	11	25	18	19	9	18	16	12	14	22	6	15	25	23	21	25	36	25	21	21	49	31	49	30	48	35	31	1	12	21	17	16	29	5	15	33	12	21	29	21	21	31	47	47	59	27	52	41	71	33	65	23	48	33	56	27	47	29	57	31	69	76	74	70	47	29	46	65	84	53	83	55	46	74	85	81	86	77	79	81	69	81	65	81	1	1	1	1	2	2	4	1	1	1	1	2	1	2	4	1	5	1	1	1	1	1	2	2	1	1	3	2	2	2	1	1	3	1	1	2	2	1	2	1	2	2	1	1	1	6	2	2	2	4	3	3	4	1	1	2	3	2	2	3	1	1	1	2	1	2	1	3	3	2	1	3	4	3	1	4	3	4	2	1	2	1	3	5	2	2	1	4	3	3	5	3	1	2	4	4	3	4	4	4	7	6
77000	-1113.360859550972464	-1111.628289573106485	-1.732569977865997	0.000316572170379	0.000061389463558	0.193919331204182	0.440178868326097	-3	5	6	12	5	16	14	19	21	18	23	33	27	26	25	24	30	30	27	34	31	30	39	33	35	36	37	34	39	35	39	36	39	40	49	45	42	42	48	44	41	48	46	50	46	44	49	45	47	44	47	46	52	44	46	50	49	50	49	54	50	42	44	49	53	50	54	63	51	56	56	65	54	56	56	57	64	67	64	66	63	62	66	66	65	67	69	73	72	73	74	75	73	84	86	90	90	80	83	94	96	101	0	1	1	2	1	1	5	0	6	5	1	5	9	2	2	10	2	16	6	2	7	13	21	18	9	16	4	9	9	7	16	11	18	32	27	21	24	33	32	21	24	10	33	17	29	27	32	24	32	29	23	29	30	30	48	49	32	11	41	34	25	11	9	40	69	62	62	41	42	64	57	40	37	64	32	23	42	35	65	82	63	10	32	46	42	69	80	83	64	35	12	80	80	82	91	91	91	83	69	20	52	42	1	1	2	1	1	1	2	1	1	2	3	5	1	2	3	1	4	1	2	5	4	1	2	1	3	2	4	2	2	4	3	2	1	1	2	2	2	1	2	2	1	7	1	2	2	2	2	3	2	1	1	2	3	2	1	1	3	2	2	2	3	3	5	1	1	1	2	3	1	2	1	4	1	2	4	2	4	3	2	1	3	6	5	2	4	3	1	1	4	3	6	2	2	4	2	3	2	2	4	7	9	4
77500	-1107.658501266171243	-1106.084604781926146	-1.573896484245110	0.000244898930703	0.000061704929822	0.251960797233676	0.375548836851228	-3	5	7	12	12	10	18	18	20	21	24	29	29	26	27	30	31	30	23	38	35	34	42	38	34	42	37	36	33	35	39	37	45	38	41	43	42	41	47	42	45	43	44	49	35	46	43	46	43	51	46	45	50	48	43	48	44	50	43	49	51	48	43	54	52	49	59	61	57	56	50	64	55	57	52	58	64	68	67	68	66	67	66	65	67	66	58	71	67	68	78	73	77	82	88	92	91	81	93	94	100	102	0	1	2	1	3	3	3	0	4	3	9	14	11	10	4	2	2	14	5	45	3	13	9	12	12	29	18	7	11	15	25	14	42	17	2	31	27	27	9	31	32	17	27	40	15	17	12	12	24	49	20	28	38	45	31	38	13	59	27	55	47	29	21	20	52	43	49	49	21	33	27	47	49	75	20	13	64	67	65	77	76	48	67	11	39	65	35	84	17	40	84	87	77	91	69	93	79	81	86	91	65	91	1	1	1	3	1	1	1	1	1	2	1	1	1	1	4	6	2	1	2	1	5	1	3	2	1	1	1	3	2	1	1	2	1	3	6	1	1	1	4	1	1	2	2	2	1	2	2	4	1	3	2	2	1	3	1	1	3	1	2	1	2	4	1	4	1	2	4	3	2	3	2	3	1	1	2	5	4	1	2	2	2	3	2	6	4	3	2	1	5	4	3	2	3	1	3	2	3	2	3	3	10	3
78000	-1010.993039674749866	-1009.215891495067240	-1.777148179682646	0.000239625639236	0.000043639789979	0.182116530257739	0.509682073078998	0	5	4	12	12	12	13	19	21	20	23	29	30	27	27	27	33	29	30	36	33	35	35	36	35	35	39	41	33	37	41	38	42	38	42	43	45	41	36	37	46	45	41	50	47	40	47	45	39	49	46	41	47	43	47	48	47	52	50	53	45	49	54	51	52	51	57	60	58	53	49	64	55	62	58	58	66	62	70	71	64	62	68	69	68	68	61	71	71	70	75	68	76	82	87	84	89	84	94	94	97	106	0	1	1	3	3	1	3	0	7	3	7	14	1	9	5	6	5	14	2	17	14	13	5	16	16	16	21	10	16	29	17	23	18	16	25	23	21	21	13	19	19	34	13	35	31	39	34	21	21	43	19	19	27	34	19	27	13	49	48	35	34	47	40	42	52	19	50	33	52	13	48	62	56	40	55	34	87	62	86	77	74	76	51	30	77	69	17	74	64	45	81	87	80	81	79	87	79	81	79	98	65	100	1	1	1	2	1	2	1	1	2	2	2	1	2	2	3	2	3	1	3	1	1	1	3	1	2	1	2	3	1	1	2	1	2	2	1	1	3	1	1	3	2	1	1	1	1	1	1	2	1	1	2	2	1	1	4	1	2	2	1	2	1	1	2	1	2	2	1	3	3	4	1	2	1	5	2	2	1	2	1	1	1	1	4	4	1	2	2	1	3	3	2	2	1	2	2	4	4	2	3	1	7	1
78500	-1018.062991706158641	-1016.236195865373134	-1.826795840785474	0.000184733025184	0.000031491156686	0.170468472840200	0.586374570415983	-4	2	7	12	12	12	12	21	20	20	17	26	26	27	22	31	30	27	27	34	34	32	43	36	37	38	32	33	33	31	34	41	45	38	47	44	41	42	38	41	38	46	38	49	42	45	43	46	45	49	51	46	49	47	46	49	35	46	51	52	49	51	47	51	52	53	57	55	49	57	59	62	56	60	55	58	62	67	67	72	62	68	59	69	66	66	63	63	68	70	77	71	77	86	79	82	90	84	95	92	90	95	0	1	1	1	2	3	3	0	7	3	7	10	15	15	6	12	9	3	5	16	27	2	29	29	31	14	14	18	18	11	15	17	26	12	34	40	21	43	28	31	21	57	27	34	31	18	26	43	43	41	32	22	38	25	34	58	30	27	41	45	47	22	29	57	69	50	26	58	52	51	33	83	43	22	32	19	83	60	65	77	22	70	18	74	77	65	83	33	74	36	81	87	92	81	79	93	86	81	95	94	95	100	1	1	1	2	1	1	1	1	3	2	1	1	1	1	2	1	2	4	2	1	1	4	2	1	1	2	1	1	2	2	1	3	2	4	1	1	2	1	2	2	1	1	1	2	1	2	1	2	2	2	2	2	1	2	1	1	1	3	2	1	2	1	3	1	1	1	2	2	1	1	1	1	2	3	2	3	1	3	2	2	2	3	4	2	2	1	1	2	2	3	2	2	1	2	2	2	3	4	3	1	2	1
79000	-980.443222727485022	-978.666616725631911	-1.776606001853147	0.000171555451486	0.000031266304622	0.182251886205960	0.531001094636531	-2	3	9	14	10	14	14	17	24	19	20	34	21	19	24	29	30	29	21	31	35	31	41	37	34	41	35	40	39	36	40	43	42	30	46	43	45	43	41	43	47	48	43	51	44	47	43	46	42	52	51	40	48	46	41	50	44	51	49	51	46	48	53	48	52	56	54	58	55	58	56	58	56	62	56	55	59	68	67	71	64	69	70	66	69	67	63	69	76	68	73	70	72	87	81	89	91	82	95	93	99	104	0	1	2	3	2	2	1	0	5	2	6	15	1	7	14	15	13	14	3	16	18	19	6	16	16	24	14	12	17	9	25	21	34	14	57	27	24	21	12	31	57	13	24	35	31	39	12	24	21	41	22	10	43	57	25	38	11	49	41	23	47	15	17	12	52	58	37	48	65	51	32	61	49	63	62	17	42	40	65	77	42	76	76	70	87	65	77	30	82	55	81	87	92	98	86	93	95	81	86	94	95	98	1	1	2	1	1	2	3	1	2	3	2	2	3	1	1	1	1	2	1	1	1	1	4	2	1	1	3	1	2	2	1	2	2	2	1	1	1	2	1	1	1	6	2	1	2	1	2	2	2	1	2	2	1	1	1	1	5	2	1	2	1	3	2	3	2	1	2	2	1	1	2	1	2	2	1	2	3	3	3	2	2	2	2	1	1	2	1	4	1	3	2	2	1	2	2	3	2	2	4	1	3	2
79500	-1031.048715903698167	-1029.419855155540745	-1.628860748157398	0.000249584353504	0.000056945675344	0.228162040385871	0.593303585726618	1	6	5	10	9	17	12	23	23	16	18	36	25	26	26	28	30	30	32	34	34	35	41	34	37	41	38	37	40	37	40	36	41	34	46	44	41	40	42	43	41	46	46	44	46	49	45	47	40	42	50	44	45	42	48	46	45	46	45	52	49	45	52	49	49	51	51	60	55	53	57	53	56	55	55	61	62	65	65	71	63	68	67	67	64	64	60	72	74	64	77	73	78	82	87	93	87	89	95	84	96	100	0	1	1	3	2	2	3	0	7	4	7	34	11	7	9	10	15	16	9	14	18	16	6	18	13	32	21	15	17	17	16	18	28	16	54	9	21	21	17	54	21	39	27	54	44	39	31	36	21	38	42	22	41	31	40	37	13	38	41	64	28	20	57	39	52	37	58	37	65	57	12	62	66	64	14	42	36	54	65	85	52	39	76	63	87	65	36	36	83	64	81	85	92	91	79	80	86	94	86	91	95	100	1	1	1	1	1	2	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	2	3	1	3	1	1	2	2	1	3	1	1	1	1	5	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	2	1	2	2	1	1	1	1	2	2	1	3	1	3	1	2	3	2	1	1	3	2	3	3	2	1	2	4	1	4	1	2	2	3	2	3	2	1	1	1	4	4	3	2	4	1	1	3
80000	-1019.739116739449173	-1017.985023742745739	-1.754092996703486	0.000192367565037	0.000036173692289	0.188044654418901	0.421959158299717	-4	6	5	10	11	11	14	19	24	21	22	35	30	27	27	33	28	24	30	39	31	31	45	37	34	36	39	35	37	40	39	42	43	38	44	44	40	40	46	43	45	42	42	49	42	48	47	41	46	46	49	44	52	46	49	47	47	52	51	52	51	47	51	49	47	54	51	61	57	50	57	63	55	54	53	58	61	61	63	72	63	68	65	60	68	69	71	65	77	67	76	72	77	86	84	90	88	91	94	82	87	106	0	1	1	3	1	1	3	0	6	6	7	11	15	9	6	6	5	3	9	15	18	3	29	14	18	14	21	18	28	15	15	14	43	9	20	22	21	21	28	12	38	29	21	15	34	28	11	21	38	21	39	19	38	45	20	43	11	57	41	31	62	25	22	29	22	47	43	71	65	17	73	47	67	42	57	3	76	22	65	77	57	46	16	16	77	69	76	57	39	57	76	85	92	100	65	93	52	94	69	91	69	94	1	2	2	1	3	2	1	1	2	1	2	2	1	1	3	4	2	3	2	2	1	4	1	1	2	1	2	2	1	4	3	2	1	3	1	3	1	2	2	3	1	2	2	5	1	3	4	2	1	3	1	2	2	1	1	1	5	1	2	2	1	2	4	1	1	1	1	1	1	4	1	3	1	4	1	8	1	4	2	2	3	4	4	3	2	3	2	2	5	4	3	1	1	1	7	2	6	1	6	1	4	4
80500	-1059.186054450860865	-1057.278073864491262	-1.907980586369590	0.000155803253267	0.000024010371106	0.154106994576123	0.490079355702256	-12	1	10	9	14	16	12	11	18	20	18	32	29	23	28	25	27	32	30	35	33	30	40	34	33	42	36	40	34	33	38	42	40	38	43	41	41	42	49	45	46	44	44	51	42	45	45	37	43	49	51	43	47	37	49	49	47	46	49	46	48	50	54	47	53	57	51	58	50	51	58	65	43	62	47	54	58	62	66	66	58	66	70	61	70	66	70	68	76	69	74	73	77	86	83	87	92	90	94	88	98	100	0	1	2	2	1	7	2	0	7	3	5	16	16	7	11	7	10	19	11	12	16	6	22	16	15	21	14	17	14	17	25	16	18	19	25	31	48	16	42	31	37	17	18	3	25	28	14	16	18	38	29	1	49	17	45	18	19	27	41	35	34	61	22	33	69	44	43	56	52	57	18	62	48	10	15	4	44	31	65	77	44	70	51	14	77	52	77	84	42	78	81	85	87	91	69	93	79	94	79	91	79	94	1	2	2	3	2	1	2	1	1	3	1	1	1	3	3	2	2	1	3	1	1	2	2	2	2	1	3	3	2	1	1	2	2	1	3	1	1	2	2	2	1	3	2	10	2	1	3	2	2	1	2	3	1	2	1	3	2	2	1	1	2	1	4	2	1	1	2	2	1	1	4	4	1	6	5	6	2	5	2	2	1	2	2	6	2	4	2	1	5	1	2	2	1	2	4	2	4	1	4	1	5	1
81000	-1057.041069332062079	-1055.434049476770952	-1.607019855291056	0.000211866431812	0.000050216194925	0.237018174590822	0.608513351877746	-2	6	6	16	11	6	17	13	21	14	21	28	21	20	18	28	24	30	31	37	36	37	42	24	35	41	36	34	32	41	40	43	45	36	44	38	39	37	46	45	44	44	43	50	46	46	41	46	43	49	50	41	49	46	48	47	44	50	46	54	51	48	48	49	54	54	58	59	46	51	48	65	51	56	57	56	63	66	69	71	65	60	69	67	69	67	72	67	71	65	78	74	80	81	88	86	91	90	93	90	98	100	0	1	1	3	1	1	3	0	7	1	7	2	2	15	10	15	3	12	5	18	29	7	19	14	12	22	18	19	10	22	34	36	38	16	20	12	27	18	28	31	37	20	36	35	20	12	34	38	21	49	17	4	41	34	25	49	15	18	41	31	62	47	11	32	69	56	63	66	52	5	38	61	48	55	60	64	63	35	65	85	63	11	75	74	77	63	85	63	55	60	83	87	92	70	79	80	79	91	79	91	65	94	1	2	3	2	2	2	1	1	1	2	1	3	2	1	1	1	2	1	2	1	1	3	2	1	2	1	2	1	3	1	1	1	1	2	1	3	1	1	2	1	1	1	1	2	3	1	1	2	2	1	4	2	1	2	4	1	4	3	1	2	1	1	6	1	1	1	1	1	1	5	1	4	1	1	2	2	2	3	3	1	4	5	2	2	1	3	1	2	3	1	2	1	1	3	4	2	4	2	3	2	8	3
81500	-1064.257657797744741	-1062.337188574741276	-1.920469223003502	0.000160121427562	0.000024312374355	0.151837107159463	0.454156191105819	1	6	6	13	12	12	18	15	21	19	21	24	26	27	26	27	29	28	33	36	31	32	38	35	31	33	36	33	37	38	34	39	47	33	44	44	42	36	38	43	47	46	44	48	44	43	44	42	40	45	48	44	51	41	46	47	42	48	45	54	52	50	49	50	54	58	57	59	51	44	55	65	54	61	53	59	57	69	67	70	63	70	60	62	67	65	69	72	76	66	78	76	78	84	79	93	89	83	88	89	97	104	0	1	1	3	1	1	5	0	4	6	5	11	7	12	5	12	5	12	13	12	18	13	17	18	15	14	21	11	1	9	25	14	15	16	25	25	27	21	7	31	27	17	48	45	29	30	20	21	38	49	70	9	38	20	31	48	19	27	38	45	34	40	23	47	69	58	56	56	52	23	38	47	48	57	47	64	42	74	52	77	84	17	64	70	77	65	85	29	82	61	81	87	92	81	65	93	65	81	95	91	95	100	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	3	6	4	1	1	4	2	2	2	2	1	2	2	1	3	1	1	1	2	2	2	2	1	1	6	4	2	2	1	2	2	4	1	5	2	2	1	1	2	1	1	2	2	3	3	2	4	2	2	3	2	3	3	1	8	2	3	1	3	1	4	2	3	2	2	1	5	3	2	6	2	2	2	5	3
82000	-1046.131490101709460	-1044.380487475234531	-1.751002626474975	0.000185547066404	0.000035043744336	0.188867143068216	0.512485909903011	0	7	9	13	14	14	16	16	23	20	21	33	27	24	24	24	28	31	32	36	37	35	44	33	34	33	39	40	39	35	38	43	40	41	38	45	39	43	46	46	45	46	43	46	41	48	45	47	44	49	49	39	45	43	48	48	43	49	49	48	52	48	58	50	53	56	58	57	47	54	56	60	57	51	56	49	60	64	66	68	63	69	69	65	71	69	69	67	77	73	77	77	65	82	81	88	90	89	91	91	97	103	0	1	2	3	1	2	5	0	7	3	7	16	7	10	7	7	5	14	16	26	24	13	13	16	15	17	21	15	7	11	15	7	12	25	12	31	21	21	29	35	18	32	21	31	35	28	16	21	21	49	42	16	18	12	31	53	14	49	37	35	62	47	29	29	69	43	27	58	52	42	43	62	49	42	62	40	30	34	69	93	70	76	63	28	87	65	93	57	29	36	81	93	77	81	65	92	86	91	86	91	86	98	1	1	1	2	2	2	1	1	1	2	1	2	1	1	2	2	2	2	1	1	1	1	4	1	2	1	1	1	3	3	2	4	2	2	1	2	1	1	2	2	3	1	1	2	1	1	3	2	2	1	1	1	2	2	2	1	2	2	2	3	1	1	2	2	1	2	2	1	1	2	2	2	2	1	1	1	2	3	3	1	2	4	2	4	1	2	1	3	7	3	2	3	2	3	4	2	5	2	3	2	7	2
82500	-970.837151663101395	-969.181415193004113	-1.655736470097253	0.000150645728897	0.000032866151795	0.218168493960796	0.544066506618057	0	5	10	13	13	9	15	19	19	7	22	28	23	26	20	31	30	22	27	36	34	23	32	31	35	35	35	41	35	37	38	36	39	33	43	44	40	44	46	44	45	45	44	46	44	48	48	41	40	51	46	45	49	45	40	47	44	48	51	51	50	50	56	49	50	56	52	52	57	57	46	65	57	57	60	55	61	65	67	73	64	65	67	65	69	67	67	71	75	71	74	74	65	84	86	92	89	88	96	94	89	105	0	1	2	3	6	1	3	0	3	1	6	15	10	13	7	15	7	15	5	15	14	2	9	15	16	24	18	29	16	23	34	15	18	7	25	31	21	27	28	31	38	29	21	35	55	28	20	21	24	48	57	22	37	25	31	38	29	49	41	31	34	12	30	57	52	56	38	56	65	42	33	47	48	51	47	46	22	20	65	85	19	51	28	42	93	65	93	77	70	78	81	87	77	81	79	92	65	94	95	94	65	100	1	1	1	1	1	1	2	1	1	1	1	1	4	1	1	2	2	1	2	2	1	3	2	3	1	1	2	1	1	1	1	4	2	2	1	1	1	2	1	2	1	2	2	1	1	1	3	2	2	2	1	3	1	3	1	1	2	1	2	2	3	3	4	1	1	1	2	1	2	3	1	2	2	3	3	1	7	3	3	1	4	2	4	3	1	2	1	3	5	1	1	2	1	3	2	2	7	1	3	2	7	2
83000	-1005.752225362017498	-1004.112399121794851	-1.639826240222668	0.000154610278994	0.000034628426902	0.223972345999674	0.425620489496254	-1	6	9	12	14	11	18	22	21	15	19	36	28	22	27	29	24	26	31	37	32	31	35	30	35	36	35	39	39	41	32	39	45	38	46	44	38	44	43	42	45	39	47	47	47	49	46	46	46	46	46	44	51	46	43	50	49	50	52	54	50	51	53	45	48	55	56	56	56	53	57	58	54	60	53	57	62	53	67	72	66	63	68	68	69	69	70	68	72	69	72	73	66	82	84	92	92	88	91	92	99	100	0	1	1	3	1	2	3	0	2	3	5	14	1	5	7	18	6	14	15	31	14	17	9	15	15	14	21	5	15	9	7	21	13	25	55	16	21	28	18	31	27	9	38	40	25	64	34	14	33	21	23	13	37	34	20	50	11	27	37	54	47	48	64	34	52	56	56	56	65	64	48	75	41	17	23	42	13	40	65	85	57	29	62	82	93	69	93	76	74	36	81	87	77	81	65	93	52	94	65	91	52	100	1	1	2	1	3	1	1	1	1	1	1	2	5	2	2	1	2	1	1	1	2	1	3	1	2	3	1	4	2	3	2	1	2	1	1	2	2	1	4	2	3	3	1	1	2	1	2	4	1	3	1	3	2	2	2	1	7	1	3	1	1	1	2	1	1	1	1	1	1	2	2	1	1	5	4	3	4	1	3	1	3	3	2	1	1	2	1	2	1	3	1	1	1	2	5	3	7	1	6	3	7	2
