step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37
91000	-191.211985662492680	-188.601315868097061	-2.610669794395620	0.000092659959711	0.000007316566886	0.078961472777564	0.528470010638867	-2	2	4	6	5	6	7	9	9	9	10	11	14	11	11	14	14	16	15	17	17	19	20	19	21	20	21	19	21	21	21	21	24	23	23	23	26	0	1	2	2	3	3	3	4	4	5	6	9	15	11	11	10	4	19	17	18	13	21	24	21	20	22	24	20	22	13	23	26	27	24	14	18	33	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	3	4	1	1	1	2	1	1	1	1	1	1	1	2	4	1	1	1	2	6	4	1
91500	-166.215524944934032	-164.385076291675745	-1.830448653258277	0.000125418423453	0.000021279198948	0.169665654870402	0.882775416791879	0	2	3	6	6	8	7	10	9	11	10	11	11	11	11	15	14	16	15	18	16	18	19	20	21	19	21	20	20	22	21	22	23	25	22	23	27	0	1	2	3	2	7	5	6	4	11	6	6	11	6	11	11	14	19	17	18	19	21	18	22	20	22	28	18	22	24	23	26	25	30	27	24	30	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	2
92000	-165.230495704045637	-163.594094505334738	-1.636401198710911	0.000097054122331	0.000021862770831	0.225263701384911	0.907795307477048	-1	2	4	6	6	8	7	10	8	9	11	9	13	10	12	15	13	15	17	18	17	19	19	20	21	20	21	20	20	22	20	21	23	21	22	23	25	0	1	2	3	3	5	4	4	3	5	7	7	14	9	8	11	9	17	18	19	18	21	19	22	20	20	28	20	22	32	21	29	28	22	26	28	28	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2
92500	-179.720488343758888	-178.044440732722506	-1.676047611036386	0.000112089215366	0.000023672144374	0.211190205020196	0.689973970795445	0	1	3	6	6	7	8	9	8	10	9	11	12	13	10	14	15	12	17	17	16	18	19	19	19	19	21	20	21	22	21	23	23	23	21	24	27	0	1	2	3	3	5	4	4	5	7	4	9	9	12	9	11	18	15	18	17	15	20	20	20	19	22	24	24	22	26	23	27	28	26	26	25	33	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2
93000	-162.492982168644801	-160.279529072397480	-2.213453096247326	0.000093242719662	0.000010385333128	0.111379560419314	0.816179224175410	0	2	4	6	4	8	7	9	8	10	10	10	11	11	12	14	14	15	17	16	17	17	19	18	22	19	22	19	21	20	22	21	24	24	24	23	27	0	1	1	5	2	4	5	9	7	6	7	6	12	9	11	15	14	17	20	18	18	17	19	18	30	22	30	24	22	24	23	26	27	22	31	28	36	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	4	1	2	2
93500	-183.288511338780239	-181.305187888395722	-1.983323450384522	0.000076756568290	0.000010841745809	0.141248443621874	0.745438964816619	-1	2	4	6	5	8	7	9	8	10	10	11	13	11	11	15	15	14	16	18	17	18	19	20	21	20	19	18	21	22	22	23	23	23	24	22	27	0	1	2	3	3	7	3	9	2	9	2	9	6	7	6	7	18	13	18	19	18	18	21	28	24	27	19	19	27	25	23	29	27	29	31	24	33	1	3	2	1	1	1	1	1	3	1	3	1	2	2	1	3	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1
94000	-183.624354670151149	-182.145505371554123	-1.478849298597038	0.000137917719286	0.000042813997287	0.310431447887894	0.687022187332920	0	2	5	7	7	7	7	9	8	9	10	11	11	12	12	14	15	13	16	17	15	17	19	20	21	18	22	19	21	21	21	22	23	24	23	22	27	0	1	2	3	3	3	3	7	3	9	6	11	11	12	11	13	18	4	21	17	18	18	19	28	24	21	22	22	26	28	24	28	28	30	36	28	36	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	1	2	1	2	1	1	1	3	1	1	1	2
94500	-185.655794914919056	-184.216490131709435	-1.439304783209607	0.000102133837205	0.000035466191802	0.347252123021651	0.572195651285055	0	2	4	3	7	7	4	9	10	10	11	11	12	12	11	12	15	14	17	17	16	18	20	18	21	19	22	19	20	20	22	22	23	24	24	23	27	0	1	1	1	7	4	1	6	6	5	7	9	10	9	8	10	18	11	6	17	18	21	24	20	28	22	25	20	22	24	23	29	30	27	31	27	36	1	1	2	2	1	2	3	1	2	1	4	1	1	1	1	1	1	1	6	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2
95000	-168.610748702814021	-166.214989229844747	-2.395759472969276	0.000080925499650	0.000007634330447	0.094337761020908	0.822244690974544	-1	3	4	6	7	8	6	9	9	10	10	11	12	12	11	15	13	15	16	18	17	19	19	18	18	20	20	19	20	22	21	22	24	24	23	22	27	0	1	2	3	4	7	2	7	6	8	7	6	5	8	5	15	9	17	18	18	18	21	24	18	19	22	28	20	22	26	20	29	28	30	26	28	36	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2
95500	-166.508685919183733	-164.756727985096973	-1.751957934086756	0.000082481702905	0.000015557052283	0.188612161664394	0.909252105656528	-1	2	4	5	6	7	7	8	8	10	10	10	13	11	12	12	14	15	16	17	17	18	18	18	21	20	19	20	20	22	21	23	22	22	24	24	26	0	1	2	3	2	3	3	6	6	8	9	7	10	12	12	9	15	17	18	19	18	19	18	21	28	24	23	20	22	26	27	27	28	29	25	33	36	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1
96000	-186.598505980124429	-184.604230121758405	-1.994275858366033	0.000154800791222	0.000021599881571	0.139533405485049	0.797174717091596	0	3	4	7	6	7	8	9	9	10	9	10	13	12	11	15	15	15	14	17	16	18	17	20	22	19	22	20	20	21	20	23	23	24	22	22	27	0	1	2	5	3	3	4	6	4	5	2	7	7	12	8	11	11	13	13	21	17	21	19	17	31	22	28	20	26	26	20	24	30	32	30	24	33	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	4	4	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2
96500	-153.537867027222546	-150.780712477192793	-2.757154550029749	0.000087105222639	0.000006145473334	0.070552294663730	0.939326184349654	-2	2	4	6	7	8	8	8	10	10	9	12	13	12	9	15	13	15	16	17	16	18	19	19	21	19	21	19	21	19	22	20	20	23	24	23	25	0	1	2	3	4	4	4	4	7	7	6	10	12	10	6	13	9	17	18	18	18	21	20	20	20	22	33	18	26	22	24	22	28	29	36	33	36	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
97000	-174.967091404256479	-173.385854077547719	-1.581237326708761	0.000081771486665	0.000020318038872	0.248473394582608	0.660492165076690	-1	3	3	6	5	6	7	8	8	11	9	11	12	12	11	13	14	15	17	17	16	17	19	20	20	20	20	19	20	21	22	22	24	24	23	23	27	0	1	1	5	3	2	6	4	6	9	6	11	9	11	8	9	13	10	18	16	17	18	19	22	19	22	23	19	22	25	25	24	30	29	29	28	33	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	3	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
97500	-146.730742885895125	-144.681982579111946	-2.048760306783188	0.000105751837237	0.000013906882352	0.131504877032595	0.927486872531833	-1	3	5	7	7	8	7	9	9	10	10	12	13	9	11	14	14	16	15	18	16	18	19	18	20	19	21	20	21	22	21	23	22	22	23	24	27	0	1	2	2	3	7	3	4	5	14	9	10	11	5	8	13	13	19	17	18	19	21	20	21	24	22	23	24	26	25	23	29	28	26	34	33	36	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
98000	-156.461466196061593	-154.817412420703022	-1.644053775358559	0.000080339991812	0.000017867566016	0.222399400513074	0.900029558054911	-1	2	4	6	6	7	8	10	9	10	9	10	13	12	12	14	14	16	16	18	17	19	18	19	19	19	21	20	21	21	20	22	23	23	22	23	26	0	1	1	2	3	4	6	4	6	5	6	6	8	7	10	14	15	17	17	19	18	21	18	21	18	18	20	25	22	24	23	29	30	29	27	35	36	1	1	2	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
98500	-171.867928213230812	-169.717081723120089	-2.150846490110727	0.000095335330063	0.000011287100273	0.118393676988257	0.705245194888118	0	2	4	7	5	6	8	8	9	11	11	12	13	13	10	14	15	14	16	17	16	18	19	19	21	17	21	19	18	21	21	22	23	24	20	23	28	0	1	2	6	3	1	6	3	6	9	7	11	10	11	4	11	18	10	18	18	18	26	19	19	24	21	22	19	26	24	23	35	28	27	26	24	36	1	1	1	1	1	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2
99000	-181.837120690584300	-180.117110548627636	-1.720010141956662	0.000069379823631	0.000013703447662	0.197513440438428	0.771328768198722	0	3	5	6	5	8	7	10	8	11	11	11	13	12	9	14	13	15	17	17	16	19	20	19	20	18	18	20	21	20	22	22	22	23	23	24	26	0	1	1	3	2	3	2	9	5	9	9	15	8	12	5	10	15	17	18	18	17	26	24	27	27	21	19	24	24	18	23	22	30	29	25	33	36	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	2	2	1	2	1	1
99500	-149.454973046532274	-147.292687776727490	-2.162285269804781	0.000124939554828	0.000014625342705	0.117059347015768	0.971576760748160	-1	2	4	7	6	6	8	10	8	11	10	11	13	13	12	15	14	15	17	18	17	19	19	19	21	18	20	20	21	22	20	22	23	24	22	24	27	0	1	2	6	3	3	5	9	6	7	7	9	10	11	12	10	14	17	18	19	18	26	21	20	28	21	21	24	26	22	20	22	28	30	27	28	36	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
100000	-178.482661113310257	-176.759897010284703	-1.722764103025558	0.000086477831160	0.000017011432167	0.196714371060066	0.810698997002533	-1	1	4	6	6	8	8	8	8	10	10	10	14	10	12	12	15	15	17	17	16	19	18	20	20	18	20	18	21	22	21	23	24	25	23	24	27	0	1	1	3	3	4	4	4	5	9	7	6	15	6	11	10	16	14	18	18	14	19	19	22	26	18	22	18	22	27	23	29	30	35	24	30	36	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2
