step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
24000	-736.379061419562049	-743.234549370521449	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.595492114932305	0	7	14	20	29	24	22	31	26	30	37	35	38	37	36	43	40	38	39	42	40	48	36	46	48	45	45	48	52	49	45	52	59	52	51	51	45	56	54	52	57	58	53	61	56	58	56	56	55	62	67	60	59	65	59	59	63	60	64	62	66	61	60	63	67	64	66	69	66	73	68	67	66	68	76	73	73	74	74	78	72	76	85	77	75	79	76	83	84	85	90	90	95	104	104	0	1	2	0	4	4	4	9	6	7	7	8	7	9	10	11	23	7	14	13	14	13	9	21	16	17	19	18	16	37	11	26	23	17	13	24	23	23	25	37	22	30	25	40	13	22	30	29	40	32	47	25	47	41	40	49	29	35	55	0	42	29	38	33	52	48	41	64	57	60	62	40	63	41	25	66	68	63	33	68	66	42	75	63	29	79	63	75	78	86	86	0	91	93	93	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	2	4	3	2	1	1	3	1	1	2	2	1	2	3	2	2	1	1	2	1	2	1	2	2	1	2	2	1	1	1	1	1	1	2	2	2	1	1	2	2	3	2	2	4	2	1	2	2	1	2	4	1	2	4	1	2	2	2	1	1	1	1	2	1
24500	-764.642752508808258	-771.498240459767658	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.674414208822403	3	5	16	18	31	24	25	35	31	27	35	34	41	38	39	44	39	40	39	41	42	45	36	45	47	43	49	47	52	46	51	56	61	51	54	47	52	49	55	53	53	55	52	61	55	56	58	56	57	55	63	60	62	62	62	52	61	59	64	65	68	59	56	63	66	65	69	64	70	69	63	71	69	70	72	69	70	74	73	77	71	71	80	69	78	82	78	78	88	82	89	91	96	102	103	0	1	2	0	7	4	4	9	6	7	4	9	23	8	10	18	11	17	14	23	8	7	7	21	16	23	19	16	25	16	16	34	45	26	20	24	30	18	16	37	22	37	25	30	11	41	30	29	30	26	25	25	40	22	42	11	48	22	55	0	44	48	40	31	53	39	45	33	57	60	29	65	44	54	68	48	44	33	57	68	45	64	71	52	82	66	84	84	77	79	90	0	91	86	86	1	1	2	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	3	1	2	1	2	2	2	2	2	2	1	4	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	2	1	2	2	3	2	2	2	2	2	2	1	4	3	3	3	2	1	1	2	4	2
25000	-790.079784244302232	-796.935272195261632	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683060866130752	1	5	7	18	25	26	28	33	30	30	34	39	41	38	44	46	39	42	40	38	40	47	39	42	44	44	51	50	53	50	45	49	55	51	49	51	48	55	59	53	55	57	52	46	62	54	53	58	58	60	52	59	61	63	59	61	60	62	66	63	66	54	61	54	62	60	63	61	67	70	65	66	71	74	72	67	72	76	72	81	72	70	79	65	78	76	78	77	83	83	86	87	96	106	98	0	1	2	0	4	4	4	9	6	4	7	8	7	8	18	23	11	11	14	11	8	23	7	21	11	23	19	18	37	44	23	26	43	26	11	24	23	43	33	44	22	44	13	25	52	22	18	29	44	42	37	25	33	35	44	42	62	18	40	0	47	25	33	23	44	29	47	43	29	60	66	52	63	28	45	68	59	63	69	75	76	76	75	68	82	79	61	73	78	86	90	0	91	90	93	1	1	1	1	2	1	1	1	1	2	2	1	2	2	1	2	1	3	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	2	4	2	3	1	1	1	1	2	2	1	1	1	2	1	1	1	1	3	1	2	3	1	1	2	2	1	2	1	1	2	3	2	2	1	2	1	1	2	2	4	2	1	2	2	1	2	1	1	2	1	2	1	2	1	1	2	1	1	2	3	1
25500	-791.490906916454037	-798.346394867413437	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576824335255142	-1	8	16	18	31	23	23	31	26	31	35	37	42	40	44	45	40	40	38	37	44	46	43	44	46	46	46	51	48	46	44	54	57	48	54	52	57	49	55	50	57	58	55	62	56	60	59	56	54	59	66	60	60	65	61	56	60	61	66	64	64	62	59	64	68	54	67	67	68	71	67	71	68	73	73	64	71	77	73	76	67	68	81	77	79	81	78	81	85	85	84	90	95	99	103	0	1	2	0	7	4	4	6	4	9	7	8	20	8	10	17	6	11	8	7	14	13	18	14	16	17	14	23	4	11	18	26	16	26	22	14	30	16	25	30	35	40	25	30	29	39	30	18	40	34	39	66	30	18	47	49	28	35	55	0	39	57	45	43	47	29	29	43	57	60	62	47	63	54	77	66	47	73	81	68	57	76	77	68	82	43	44	38	63	86	86	0	91	93	93	1	2	1	1	1	2	1	1	1	1	3	1	1	3	2	2	2	1	1	2	1	1	1	1	1	1	1	1	4	2	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	1	3	3	1	1	1	1	1	4	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	1	2	1	2	1	2	2	1	1	2	1	1	2	1	2	3	3	2	5	1	1	1	2	1	1
26000	-766.957419640022863	-773.812907590982263	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.657504802574946	3	6	15	13	29	23	25	31	30	32	35	38	45	40	36	41	40	35	36	39	39	44	44	44	47	48	49	49	50	47	51	52	59	50	54	52	56	53	55	49	59	57	55	58	54	57	56	55	52	63	60	58	58	63	65	60	65	58	66	66	67	59	59	65	63	63	62	67	69	71	69	70	70	72	72	68	73	73	70	77	66	71	86	76	66	76	78	82	88	85	91	89	95	101	104	0	1	2	0	6	4	4	7	6	7	7	8	16	19	10	7	18	4	9	7	19	11	12	21	7	17	19	23	25	16	25	26	11	26	22	24	30	22	23	30	43	40	11	38	31	22	30	29	16	26	44	35	25	41	39	53	48	35	53	0	33	25	39	37	47	48	33	55	57	60	81	65	63	41	53	48	68	63	62	25	48	57	76	73	50	69	73	84	73	86	86	0	79	90	93	1	1	2	1	1	2	2	1	1	2	2	2	1	1	1	2	1	3	1	2	1	2	2	1	2	2	1	1	1	1	1	1	3	1	2	2	2	2	2	1	1	2	4	1	1	2	1	1	1	3	1	1	3	1	2	1	2	1	1	1	1	3	1	1	1	2	1	1	1	2	1	1	2	2	2	2	2	2	2	3	2	2	2	1	1	1	2	1	4	1	2	1	6	2	1
26500	-759.233922165429249	-766.089410116388649	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.794289504608517	-3	-1	3	16	31	23	25	30	26	32	32	35	40	34	43	45	41	36	37	43	44	43	42	48	49	45	45	50	54	50	52	54	58	52	50	49	54	55	53	52	58	60	56	60	61	53	55	50	56	56	57	59	58	64	59	59	62	60	66	64	62	60	61	58	57	59	65	64	69	67	67	69	70	66	74	69	68	73	72	81	62	66	84	76	73	79	80	80	81	83	92	89	89	97	99	0	1	2	0	7	4	4	9	4	7	7	6	11	8	10	11	11	11	14	13	19	13	11	19	11	17	19	13	48	18	23	26	39	26	22	21	30	25	25	30	35	47	23	40	25	22	30	16	30	34	13	39	49	58	40	40	66	22	55	0	40	28	39	39	40	29	38	52	43	60	62	65	63	58	39	66	62	63	69	75	29	81	73	78	48	79	78	76	63	86	86	0	79	90	93	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	2	2	3	1	1	2	1	1	1	2	1	2	1	2	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	2	1	1	2	1	1	1	3	1	1	2	4	1	1	1	3	2	1
27000	-771.384838597808084	-778.240326548767484	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.562764382522185	-1	9	17	18	30	23	26	34	29	33	34	37	40	32	46	40	37	37	35	41	40	44	46	47	48	45	50	42	50	49	52	56	60	51	54	50	52	52	57	47	56	52	45	63	58	60	57	54	52	59	64	55	62	63	65	59	62	64	64	63	63	64	61	64	59	66	66	69	70	74	64	69	66	73	74	69	74	74	74	66	73	73	74	82	77	81	82	79	84	84	82	89	96	100	95	0	1	2	0	7	4	4	14	6	7	7	8	7	9	10	18	7	11	14	7	19	17	11	21	43	17	24	11	13	40	25	23	41	26	22	21	30	25	16	23	22	40	11	47	31	22	30	9	40	26	44	25	40	41	37	49	41	22	42	0	48	48	39	39	43	43	41	80	48	60	48	65	63	46	52	48	66	73	41	62	48	76	63	88	82	79	83	83	81	91	86	0	91	90	86	1	1	1	1	1	1	2	1	1	1	1	1	3	1	2	1	2	1	1	2	2	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1	3	1	2	1	1	3	1	3	1	3	1	2	2	2	2	2	1	3	2	1	2	2	1	1	1	4	1	1	2	2	1	2	1	3	3	2	2	2	4	1	4	1	2	1	1	1	1	1	2	1	1	1	3	3	2
27500	-767.162875671492088	-774.018363622451488	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.609760283746495	-1	11	15	17	28	24	27	32	30	30	37	37	33	35	41	39	40	36	38	40	39	44	42	45	46	43	48	42	52	44	49	49	52	51	54	52	48	55	52	56	53	58	55	57	57	58	56	58	53	58	65	57	60	65	65	58	61	63	61	59	67	61	61	60	67	59	66	61	71	65	56	64	72	74	68	71	70	74	75	81	68	76	77	81	75	82	80	80	87	83	88	90	94	99	97	0	1	2	0	4	4	4	5	6	7	13	8	7	8	7	7	18	7	14	13	19	20	11	21	7	17	14	11	23	18	11	25	30	25	22	24	23	29	23	30	37	30	23	37	39	41	30	29	30	34	40	39	47	35	40	37	66	41	30	0	44	71	39	40	40	45	38	43	57	60	25	40	63	58	68	66	68	63	69	68	63	66	85	83	48	79	73	83	80	69	90	0	91	86	93	1	2	1	1	3	1	2	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	1	3	1	2	2	2	1	1	1	2	1	2	1	1	2	1	2	1	2	1	1	2	1	2	1	2	2	1	3	2	2	1	2	2	1	1	1	2	1	2	1	2	1	2	2	1	2	2	2	1	2	2	2	1	3	1	2	1	1	3	2	1	1	1	2	2	1	2	2	1
28000	-765.956111130631825	-772.811599081591226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623182031788660	0	9	15	16	27	21	22	32	25	35	38	36	40	39	42	40	34	43	36	38	40	46	44	44	45	42	48	48	52	49	49	52	58	53	51	48	44	52	55	52	56	55	50	57	57	56	56	56	57	65	60	59	59	67	60	61	62	59	66	59	64	58	61	60	59	61	62	66	70	71	66	69	72	67	71	72	70	72	73	79	70	75	85	74	76	79	80	82	78	84	87	90	95	101	105	0	1	2	0	4	4	4	6	6	7	17	8	17	19	10	11	7	11	8	7	12	13	11	21	11	11	14	18	17	7	16	26	25	26	22	21	10	11	18	37	22	40	25	40	31	35	37	29	34	34	42	16	39	35	47	42	29	35	55	0	52	29	38	39	42	48	47	25	57	60	62	65	68	58	25	29	68	63	41	78	68	78	88	47	66	79	63	73	76	76	86	0	90	90	93	1	1	2	1	2	1	2	2	1	3	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	2	3	2	2	2	2	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	4	1	2	1	1	2	1	1	1	1	2	2	1	1	1	2	3	1	2	1	1	1	3	3	2	1	1	3	1	1	1	1	2	3	1	4	2	1	2	1	1	2	2	2
28500	-787.303874038319464	-794.159361989278864	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.607118545500777	3	5	11	15	31	26	24	25	21	36	35	35	41	36	44	41	38	41	40	42	43	46	38	48	49	42	44	49	51	44	52	55	60	48	53	51	55	45	55	51	57	47	55	63	62	56	57	53	55	62	61	58	56	66	65	59	63	61	63	57	66	61	60	64	67	63	64	68	72	69	61	69	69	70	73	70	74	73	73	79	74	77	82	79	76	81	81	82	87	86	90	91	94	106	99	0	1	2	0	6	9	4	9	4	7	7	6	6	8	10	23	11	23	8	9	12	20	11	21	11	11	19	19	18	13	20	34	52	26	13	21	40	18	38	42	22	30	25	37	52	22	53	29	42	32	40	53	25	22	37	53	29	46	40	0	59	48	37	18	59	29	25	28	76	60	29	59	63	54	39	48	25	63	57	68	29	85	73	52	76	79	77	47	80	86	79	0	90	86	93	1	1	2	1	1	1	2	1	1	3	2	2	3	2	2	1	1	1	2	5	2	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	2	1	2	1	2	1	1	3	1	1	2	1	2	1	1	2	1	1	3	1	2	1	1	2	1	3	1	2	3	3	1	2	2	2	2	1	2	2	4	2	2	2	2	1	1	5	1	2	2	4	1	1	2	1	1	4	1
29000	-739.460988349534091	-746.316476300493491	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733346316380372	3	9	17	19	28	24	25	32	29	34	33	37	44	39	40	42	38	40	37	40	34	46	45	46	48	41	45	45	51	49	43	51	53	48	55	51	54	51	59	54	53	58	53	57	49	53	57	57	55	61	64	56	51	62	65	60	63	56	59	62	62	66	57	58	64	63	69	66	67	72	66	62	66	74	74	68	68	73	64	68	69	69	84	78	75	80	78	84	81	83	88	91	93	100	103	0	1	2	0	4	4	4	9	6	7	7	8	20	19	10	18	11	11	8	11	8	13	18	21	31	17	19	18	20	16	11	26	25	23	22	24	30	23	52	30	22	53	25	40	31	22	30	29	30	34	37	25	30	41	59	49	48	22	40	0	48	23	37	25	72	38	52	59	79	60	57	47	63	35	39	48	44	73	48	68	29	48	75	75	82	69	77	87	63	86	86	0	91	90	93	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	1	1	1	2	1	1	1	1	2	2	2	1	2	2	2	1	2	1	1	1	1	1	1	1	3	1	1	1	2	2	1	1	2	1	1	1	2	2	2	3	1	1	1	5	2	2	1	1	1	1	1	4	1	2	1	1	2	2
29500	-756.900014618231239	-763.755502569190639	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.645123966050155	2	6	16	15	25	23	28	32	29	34	32	34	44	29	43	46	36	40	37	41	38	46	40	46	44	44	46	52	52	51	53	54	62	50	54	51	56	53	57	54	51	56	46	59	61	57	50	54	58	62	63	57	56	61	64	60	63	60	60	62	68	66	62	60	62	65	68	68	72	66	70	70	67	74	75	64	70	73	68	77	71	75	84	77	71	77	81	83	87	84	88	88	95	108	104	0	1	2	0	6	4	4	14	6	7	6	8	23	6	10	18	11	11	8	7	14	13	8	21	18	17	19	20	26	47	18	34	39	26	41	24	43	16	25	47	22	30	25	42	31	13	23	23	53	34	44	25	30	22	59	49	48	7	37	0	42	76	53	52	37	48	16	33	79	60	62	39	63	22	39	18	68	73	28	68	16	85	75	75	67	79	66	84	87	79	86	0	91	93	93	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	1	2	1	2	2	1	1	2	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	1	2	1	1	1	3	1	1	1	1	1	1	1	2	4	1	1	1	1	2	2	4	3	4	1	1	3	2	4	1	2	1	1	2	1	1	2	2	2	1	1	3	2
30000	-795.383356091428027	-802.238844042387427	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.604653203127350	1	5	9	17	22	23	21	36	30	33	35	33	41	38	45	42	38	39	40	33	40	49	40	47	48	41	46	46	48	48	48	55	59	52	53	54	52	51	56	51	56	55	56	59	60	58	56	51	53	62	66	60	59	68	66	56	61	63	57	64	64	66	63	56	64	65	64	64	70	68	70	66	73	68	67	67	73	72	74	72	67	68	81	78	79	81	78	81	86	82	88	88	95	107	107	0	1	2	0	4	4	4	12	4	9	7	6	4	9	10	18	9	9	8	7	9	13	11	21	18	17	19	10	20	9	9	34	39	26	14	24	30	25	29	30	22	37	28	30	31	13	40	16	29	34	40	39	37	41	59	49	35	46	47	0	47	57	33	28	47	48	29	39	66	60	67	37	63	58	25	48	33	63	57	68	35	39	77	63	66	69	73	80	77	79	86	0	91	91	90	1	1	1	1	1	1	1	1	4	1	2	1	3	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	3	2	3	1	1	2	2	2	1	1	1	1	2	1	1	2	2	3	1	2	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	3	1	1	1	1	2	2	1	5	2	3	2	2	2	1	1	1	3	1	3	1	1	1	2	1	1	2	4	3
30500	-794.116278471157443	-800.971766422116843	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.598952580837343	-2	7	14	19	27	25	22	31	29	32	35	31	42	35	39	46	39	35	42	38	44	45	40	39	47	43	46	51	52	50	51	55	56	51	54	50	51	51	54	48	58	59	54	60	60	48	53	59	55	57	59	60	59	65	62	60	64	61	58	63	66	64	61	65	54	60	57	62	71	69	66	65	68	70	75	71	71	75	69	78	71	72	88	78	80	75	72	79	88	86	88	86	95	106	106	0	1	2	0	4	7	4	9	6	7	7	6	20	8	10	18	11	7	14	6	8	20	7	14	23	17	14	16	16	40	16	34	25	11	22	24	40	23	25	16	22	43	25	30	67	13	30	23	16	26	47	25	47	41	39	33	48	46	47	0	42	29	37	42	37	29	7	52	62	60	29	65	55	41	68	35	63	76	48	64	33	44	88	52	29	79	58	63	85	86	86	0	69	90	90	1	1	2	1	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	3	2	2	1	2	2	1	2	1	1	2	1	1	1	3	2	2	1	2	1	1	1	1	1	4	2	1	1	2	3	1	1	2	6	1	2	1	2	2	1	2	2	3	2	1	1	2	3	2	2	3	4	2	1	3	2	2	2	1	3	5	4
31000	-790.744827055256678	-797.600315006216078	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.651319247651042	-2	6	11	20	30	22	25	34	29	31	35	33	44	38	40	46	38	38	39	40	43	47	43	46	47	43	47	48	54	48	51	55	61	53	54	50	53	52	60	49	54	57	55	58	57	58	57	49	57	60	64	53	55	67	59	60	62	62	68	64	65	58	63	65	61	64	69	66	66	70	70	70	72	72	73	69	74	71	72	79	71	73	87	77	79	78	77	75	86	84	87	86	93	97	106	0	1	2	0	4	4	4	6	4	7	9	9	7	8	10	11	11	7	8	11	19	18	11	14	18	11	19	10	48	11	4	17	25	16	22	24	30	18	41	18	22	30	25	30	31	41	30	11	40	34	42	17	37	31	30	49	29	39	30	0	44	48	44	39	40	29	16	33	48	60	62	42	63	54	64	29	63	63	57	68	66	76	88	88	76	79	78	41	31	69	86	0	86	86	93	1	2	1	1	2	1	1	2	2	2	2	1	2	1	2	2	1	2	1	1	1	2	1	1	1	2	1	3	2	2	4	4	2	1	2	1	1	2	1	2	2	2	1	2	1	1	2	1	2	2	2	2	1	2	4	1	1	1	2	1	1	1	1	1	2	1	3	1	3	1	2	2	2	1	2	2	1	2	1	2	1	1	2	1	3	1	1	3	4	3	2	1	2	3	1
31500	-787.809275394180759	-794.664763345140159	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.653902777092572	-2	9	14	17	29	22	26	36	27	30	33	39	44	29	40	44	40	41	36	38	42	47	43	44	49	47	42	52	51	49	46	49	59	50	52	52	48	51	59	52	57	56	56	55	62	56	57	54	57	63	65	55	58	64	62	62	60	59	57	61	63	59	62	64	66	63	68	66	69	72	63	69	70	72	76	69	70	73	72	72	72	71	87	81	64	80	81	83	80	77	88	90	95	106	107	0	1	2	0	4	4	4	14	4	7	7	8	18	6	7	15	11	11	14	7	14	18	4	21	20	17	19	37	11	37	18	26	52	26	22	24	16	16	52	37	22	30	25	30	39	35	30	29	23	26	33	16	40	58	59	23	48	22	44	0	47	38	18	52	49	29	38	41	66	60	62	65	33	23	80	48	16	44	57	68	62	76	84	30	48	66	63	73	47	76	86	0	79	86	93	1	1	2	1	1	1	2	1	2	1	1	1	1	1	3	1	1	2	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	2	3	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	2	2	1	3	1	1	2	5	1	3	4	3	2	1	1	1	1	3	2	3	2	1	3	2	2	1	3	2	2
32000	-763.184571430551273	-770.040059381510673	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.650021213690996	-1	5	13	18	31	22	24	37	29	32	37	38	41	38	45	44	39	40	33	34	41	45	35	47	48	43	47	49	51	49	51	52	58	48	49	49	54	54	53	54	53	58	56	59	57	58	52	54	56	59	64	51	61	63	64	59	59	63	61	54	62	58	61	65	66	59	69	66	69	70	67	68	69	74	73	72	63	72	73	75	72	71	89	78	76	80	69	81	87	85	87	88	96	105	103	0	1	2	0	6	4	6	19	6	5	23	8	20	9	10	11	23	6	9	7	19	7	7	14	18	17	14	16	13	16	25	26	52	26	18	24	30	18	52	30	35	43	16	40	38	35	30	25	30	34	53	16	30	41	43	49	48	46	43	0	43	29	42	39	37	48	29	33	57	60	29	65	53	58	68	37	25	73	57	68	38	38	87	73	67	43	63	84	78	79	79	0	91	90	93	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	3	1	2	2	3	1	2	2	1	2	1	2	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	1	1	3	1	1	3	1	1	2	2	1	2	2	1	3	2	1	3	2	3	2	3	2	1	4	1	1	2	2	2	1	2	2	1
32500	-787.394610112872442	-794.250098063831842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581665126945694	-1	4	15	10	26	25	23	36	31	32	33	38	44	31	43	47	42	38	35	41	41	44	41	45	47	45	47	52	53	48	50	51	55	50	52	52	53	51	57	53	54	57	55	53	57	56	55	57	50	63	64	60	63	63	60	55	62	63	62	59	65	59	58	64	59	60	68	67	64	71	65	69	70	77	73	66	71	75	69	81	72	76	80	78	79	80	80	81	81	83	87	91	96	107	107	0	1	2	0	7	7	4	14	6	7	7	11	20	6	10	23	7	7	14	18	19	18	18	19	18	17	14	11	18	17	18	26	25	17	22	24	16	23	25	16	22	37	40	11	40	35	30	29	30	44	40	47	47	41	47	49	48	41	55	0	40	29	33	39	30	48	28	52	38	60	62	65	40	41	43	48	68	63	69	68	76	39	78	78	52	29	52	84	74	79	86	0	86	93	93	1	1	2	1	1	1	2	1	1	2	3	1	1	1	3	1	3	2	1	1	2	1	1	2	1	2	2	4	2	2	2	2	1	1	2	1	2	2	3	3	2	1	1	3	1	1	2	1	1	2	2	1	1	3	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	2	1	2	3	4	2	2	1	3	1	2	2	2	2	1	3	4	3	1	1	2	1	1	3	1	1
33000	-759.103327282611872	-765.958815233571272	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641268081613926	-1	8	16	19	30	22	25	36	28	32	28	39	43	37	35	44	34	42	35	35	41	44	39	43	49	40	49	49	49	44	48	52	61	52	51	49	51	45	57	52	56	55	54	63	59	58	56	53	49	64	58	54	61	62	57	59	63	61	61	66	67	59	60	63	64	63	60	65	67	71	65	69	70	69	73	73	70	75	69	79	72	74	86	78	76	80	75	82	88	84	86	89	91	105	107	0	1	2	0	4	4	4	9	6	7	7	14	7	19	10	11	11	17	9	7	8	20	11	21	18	17	14	38	23	18	13	26	45	26	22	24	30	23	25	30	35	30	13	47	52	13	38	29	30	34	52	25	37	41	40	42	52	35	55	0	44	48	25	25	47	48	52	66	57	60	62	65	44	58	68	66	63	63	57	33	48	23	80	52	57	82	33	84	78	85	86	0	91	86	93	1	2	1	1	2	1	1	2	2	1	1	1	2	1	1	2	1	2	1	2	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	1	3	1	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	4	4	6	2	5	2	2	2	1	1	2	1	1	2	3	2
