step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75
46500	-563.794730509737633	-559.805366047018879	-3.989364462718782	0.000139716172702	0.000038420297055	0.274988187211354	0.999761553788169	-2	4	6	8	10	7	2	13	10	13	12	19	9	13	18	12	14	14	12	15	15	17	22	12	29	15	20	21	23	19	28	20	25	24	23	25	29	29	19	25	28	33	29	29	29	32	25	25	34	35	37	39	36	35	34	43	36	44	37	40	36	41	48	43	45	52	56	46	56	51	57	57	58	49	70	0	1	7	1	3	1	1	13	2	6	7	18	2	5	8	6	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	58	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-570.330487576863220	-565.571822104600983	-4.758665472262278	0.000145426865121	0.000028351711187	0.194955114812584	0.991491155495148	-3	6	9	1	12	4	5	11	15	13	10	19	7	16	16	14	13	12	16	18	19	13	21	24	28	19	20	22	19	21	21	23	23	23	22	26	23	22	25	27	28	30	34	26	26	33	29	29	34	39	36	36	27	33	35	39	34	44	39	39	33	38	44	45	48	49	53	50	51	43	47	54	59	51	65	0	1	7	1	3	1	1	13	1	6	7	18	6	5	8	6	2	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	62	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-574.537282225371996	-570.448188354939020	-4.089093870432963	0.000141240186367	0.000043941403502	0.311111197400850	0.999217795782780	-1	5	10	9	13	4	8	15	17	14	13	18	11	16	18	13	14	12	16	16	18	13	22	15	31	20	21	22	23	23	25	21	25	25	24	25	23	30	24	29	29	32	29	28	33	35	34	31	36	35	38	38	26	38	41	42	42	46	40	43	34	39	44	48	47	49	50	42	51	54	53	54	45	54	57	0	1	7	2	3	1	2	13	6	2	7	18	2	5	8	6	1	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	62	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-584.610785430163673	-581.467574754510679	-3.143210675652973	0.000132125646599	0.000045275442643	0.342669601309828	0.992615846509191	-4	3	9	7	11	2	6	12	12	13	12	21	9	14	15	9	9	11	19	13	16	7	18	20	28	11	16	25	16	19	25	25	26	25	22	24	28	25	22	27	28	30	29	29	28	32	28	32	33	31	34	35	31	38	40	45	46	44	39	36	34	39	46	46	45	50	54	50	52	44	60	55	59	56	65	0	1	7	2	3	1	1	13	6	2	7	18	1	5	8	2	2	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	62	62	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-570.028521694073902	-566.562785932933821	-3.465735761140060	0.000134983341019	0.000041744542570	0.309256996125852	0.996336950682993	-1	2	9	7	11	4	6	12	9	12	10	17	7	15	17	13	7	13	15	16	17	9	20	16	28	19	21	21	17	23	28	19	23	25	24	23	26	27	25	30	30	29	36	25	25	32	28	32	30	35	36	37	36	28	37	39	45	44	39	35	36	41	47	46	50	51	55	56	54	53	56	53	60	57	65	0	1	7	1	3	1	2	13	6	6	7	18	1	5	8	6	2	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	58	59	58	63	63	52	58	62	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49000	-567.277621594325069	-566.587009579785899	-0.690612014539199	0.000108047100449	0.000043618750402	0.403701258257802	0.988678489230558	-3	4	7	12	12	9	2	13	16	14	8	22	8	16	17	15	3	18	16	19	15	15	20	21	30	17	22	25	22	22	23	22	23	24	20	28	29	25	28	30	27	33	31	28	32	32	28	33	33	33	36	31	37	37	37	39	41	46	36	39	36	42	45	47	50	48	51	55	55	51	55	58	61	57	70	0	1	7	2	3	2	1	13	2	6	7	18	1	5	8	6	1	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
49500	-574.893697334459716	-572.285271471854230	-2.608425862605432	0.000127006534961	0.000046955979420	0.369713097317122	0.997205045128342	-3	4	10	9	14	4	5	10	13	16	12	21	6	16	16	8	10	15	16	17	17	18	20	8	28	25	22	22	22	24	30	24	24	23	22	26	23	24	29	29	29	24	25	32	31	32	26	32	34	37	38	33	35	36	41	40	38	46	39	37	37	39	45	41	46	49	51	45	53	51	55	57	57	47	62	0	1	7	6	3	1	1	13	2	2	7	18	1	5	8	6	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50000	-562.542763956357362	-561.061475159992824	-1.481288796364536	0.000116070799049	0.000049650295188	0.427758709290671	0.992216735574740	-2	6	6	13	8	6	3	14	12	15	11	24	8	14	18	13	12	17	20	16	19	14	21	11	30	22	18	22	21	24	24	26	25	26	23	26	25	24	25	30	29	31	30	31	33	32	27	30	36	33	37	38	33	39	38	42	34	44	34	42	33	41	44	42	47	47	55	52	51	52	54	53	61	51	68	0	1	7	2	3	1	1	13	2	2	7	18	1	5	8	6	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
50500	-579.756804329220131	-575.731503535976117	-4.025300793244059	0.000140558124198	0.000043238268529	0.307618423168776	0.995494706051276	-1	2	8	8	12	5	4	15	5	14	7	22	10	15	18	10	13	17	15	16	18	13	21	23	28	18	26	23	19	22	24	20	23	24	20	30	29	28	25	24	28	26	29	27	30	34	24	25	33	37	37	32	40	36	31	39	32	42	38	40	38	41	45	44	51	48	53	53	52	51	57	53	63	54	71	0	1	7	1	3	1	1	13	1	6	7	18	2	5	8	6	1	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51000	-571.621568110020348	-566.436708269966744	-5.184859840053629	0.000152139170423	0.000046629094286	0.306489736711471	0.983684367112500	-5	2	6	11	11	1	3	13	13	10	9	24	9	15	17	9	13	16	17	14	16	12	21	21	26	17	20	22	20	17	27	23	26	22	20	25	23	28	25	30	29	27	31	30	29	33	21	29	32	34	36	37	31	34	27	41	40	43	36	34	35	40	42	40	48	47	49	56	52	50	56	53	59	54	66	0	1	7	6	3	1	1	13	6	2	7	18	2	5	8	2	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	21	49	40	62	43	49	41	61	62	59	62	63	63	52	62	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
51500	-576.739681200672521	-571.614351854563438	-5.125329346109102	0.000151764764212	0.000049312418599	0.324926664332842	0.992711684929953	-7	4	6	10	9	9	2	14	18	14	13	21	8	11	17	15	2	16	13	19	18	13	21	14	31	19	25	23	22	20	20	20	24	23	25	28	23	24	24	27	29	29	32	25	33	34	29	29	33	38	38	37	35	38	39	43	35	43	40	41	33	37	47	48	53	49	50	48	54	42	56	53	58	54	62	0	1	7	2	3	2	1	13	6	6	7	18	2	5	8	6	1	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	58	59	58	63	63	52	58	62	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-574.174800311627678	-572.960742554133503	-1.214057757494166	0.000112436209422	0.000034504555159	0.306881166987139	0.994038150846214	-4	5	9	3	11	5	4	12	15	15	8	19	7	13	15	16	14	11	20	13	15	11	19	19	27	17	18	20	15	24	25	25	24	20	18	24	29	24	25	28	28	25	28	29	32	31	32	33	32	35	34	35	39	34	38	40	35	46	39	35	37	40	44	44	44	49	48	51	50	52	51	55	61	62	67	0	1	7	1	3	1	1	13	6	6	7	18	2	5	8	6	2	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52500	-580.136865248475146	-577.119548473652344	-3.017316774822782	0.000131113916602	0.000048801644191	0.372207965835100	0.985398828934206	-3	5	5	3	10	6	2	10	7	8	9	19	6	14	15	12	10	17	14	15	17	16	20	19	31	18	17	19	18	26	26	25	25	23	24	26	23	23	24	30	29	30	30	27	27	34	27	33	32	38	36	32	31	34	41	39	38	43	39	42	38	41	45	45	48	48	55	55	50	50	55	57	62	49	71	0	1	7	1	3	1	1	13	1	6	7	18	1	5	8	6	1	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	62	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53000	-573.494635589176141	-571.450416788676534	-2.044218800499624	0.000120995976251	0.000039785402900	0.328815917127560	0.991062854858413	-2	6	5	7	7	3	1	12	14	10	11	17	9	13	17	9	8	12	16	20	18	12	19	17	29	20	20	25	21	13	22	20	23	23	23	28	26	24	28	31	28	29	29	31	28	36	30	33	31	33	38	36	29	37	36	38	39	43	35	40	38	40	45	41	48	48	57	51	48	53	51	53	61	57	69	0	6	7	6	3	1	1	13	2	1	7	18	6	5	8	6	1	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	58	63	63	52	62	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-578.098565901260145	-576.520732921644253	-1.577832979615883	0.000115725087485	0.000032698859528	0.282556360415249	0.997813095044757	-4	4	9	8	12	8	2	12	12	13	12	21	9	15	17	14	8	14	16	17	17	17	20	21	29	18	18	23	21	23	24	20	24	23	21	25	23	28	25	28	31	33	34	25	33	35	30	31	30	39	37	35	28	36	40	41	34	43	37	43	35	39	44	42	44	49	49	43	54	49	57	54	63	63	72	0	1	7	2	3	2	1	13	1	6	7	18	2	5	8	2	1	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	56	41	61	62	59	62	63	63	52	62	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54000	-570.754007519956076	-567.076393843026381	-3.677613676929740	0.000136918635753	0.000040470086123	0.295577631933147	0.999627734109635	-1	8	6	4	11	6	3	15	15	17	13	20	10	16	18	13	7	10	17	20	17	12	22	14	29	19	22	21	22	17	24	23	25	22	21	27	28	27	26	30	28	27	26	29	29	32	31	30	34	35	37	37	33	33	36	42	38	46	34	42	36	40	45	42	52	50	59	46	47	55	59	53	61	55	66	0	6	7	1	3	1	1	13	2	2	7	18	6	5	8	2	1	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	58	63	63	52	62	58	58	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
54500	-573.216885975090804	-570.289737225485851	-2.927148749604966	0.000129260583777	0.000036871889646	0.285252383743581	0.998731264441805	-2	5	9	13	13	5	7	11	9	13	13	20	7	15	19	12	10	17	12	19	19	12	22	21	31	22	22	26	18	20	24	24	26	23	24	24	22	23	29	30	29	28	30	31	33	34	26	28	32	39	37	37	27	38	38	35	42	44	35	37	36	41	47	44	45	51	54	52	48	47	51	57	59	40	69	0	1	7	1	3	1	1	13	6	1	7	18	1	5	8	2	2	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	28	49	41	61	58	59	62	63	63	52	62	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55000	-571.270663723598432	-567.822283350736825	-3.448380372861584	0.000134812488383	0.000041720527576	0.309470792182608	0.979768551326636	-4	1	8	7	12	4	5	13	8	8	13	22	9	15	15	13	13	17	14	16	19	16	18	13	29	18	21	23	20	25	29	24	22	20	21	26	28	20	30	28	26	31	28	29	35	31	30	23	34	31	36	35	33	38	41	38	37	41	38	40	34	38	44	44	49	49	52	55	53	54	51	55	60	54	68	0	1	7	1	3	1	2	13	6	6	7	18	6	5	8	6	2	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	43	56	41	61	58	59	58	63	63	52	58	62	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
55500	-571.090611344331705	-566.755479599592604	-4.335131744739063	0.000144055879116	0.000049531602155	0.343836034034106	0.981385370856000	-1	4	10	11	12	5	5	13	13	11	13	22	6	14	17	16	13	15	17	14	16	14	20	21	29	23	20	20	19	20	29	26	23	23	21	27	33	30	28	30	29	32	30	33	32	33	29	26	33	36	35	35	36	38	42	42	32	45	42	40	33	40	43	47	51	49	52	53	55	45	49	56	59	50	70	0	1	7	2	3	1	1	13	6	6	7	18	1	5	8	6	2	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	26	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	62	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56000	-582.236672914535461	-578.076281556907361	-4.160391357628137	0.000141759937066	0.000042036528876	0.296533207804751	0.981831714439281	-4	4	8	10	12	7	5	13	13	7	9	23	9	16	18	14	11	18	16	17	16	12	21	20	31	15	21	22	18	17	25	19	25	22	21	25	21	30	28	30	27	23	30	30	33	31	28	31	36	36	35	34	28	38	35	42	42	46	26	44	34	40	44	38	48	48	54	54	55	49	50	55	62	58	68	0	1	7	2	3	1	1	13	2	1	7	18	6	5	8	6	1	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	26	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	62	63	63	52	58	58	62	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
56500	-572.245729184512584	-568.770657337109810	-3.475071847402797	0.000134905535251	0.000039992426183	0.296447629878658	0.988570683849139	-2	2	9	8	11	7	6	10	7	15	9	21	7	15	15	15	16	15	19	16	19	14	21	10	26	21	22	20	22	24	23	25	24	24	21	25	27	25	25	29	27	27	24	31	33	29	34	32	32	37	35	39	38	36	40	40	40	41	36	37	34	38	46	41	44	50	56	53	54	51	47	56	58	50	62	0	1	7	1	3	2	1	13	1	2	7	18	1	5	8	6	6	4	13	13	3	6	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	62	63	63	52	62	58	62	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57000	-578.269434843331624	-575.055089529252427	-3.214345314079174	0.000131892581365	0.000035708359977	0.270738199282246	0.947556923826085	0	4	8	5	11	8	2	12	15	15	13	19	8	14	16	14	14	8	20	13	17	15	22	14	28	21	22	23	17	21	24	26	25	23	22	25	24	21	28	29	28	28	29	32	32	33	23	32	30	36	37	35	29	38	27	44	43	45	41	41	37	39	45	50	48	50	54	53	51	52	57	56	60	59	69	0	1	7	1	3	2	1	13	1	6	7	18	2	5	8	6	6	4	13	13	3	1	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	21	49	40	62	28	49	41	61	62	59	58	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
57500	-574.819608265976626	-573.379489624957159	-1.440118641019492	0.000115219816659	0.000041094144747	0.356658654200791	0.974154678690922	-2	4	7	2	12	7	5	15	11	17	12	18	12	14	18	16	13	11	16	17	19	17	22	19	30	22	18	23	24	25	30	21	24	23	21	25	30	33	25	25	29	29	33	28	32	32	28	33	34	36	37	38	41	36	32	43	38	43	40	39	33	37	47	45	49	48	53	53	51	51	50	57	57	53	68	0	1	7	1	3	2	1	13	6	6	7	18	6	5	8	6	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	39	41	21	39	36	41	46	41	37	45	47	49	40	62	43	49	41	61	62	59	58	63	63	52	58	58	58	66	68	49	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
58000	-566.866915993721364	-564.471197144796974	-2.395718848924344	0.000124370949831	0.000039352452523	0.316411932021056	0.996971442132901	0	4	11	11	14	9	5	15	13	10	13	22	12	16	18	15	16	14	18	17	15	13	20	14	28	16	23	24	19	24	26	26	24	24	22	27	29	27	20	30	29	28	35	30	25	33	27	27	37	36	35	36	33	38	41	43	44	43	28	41	34	38	42	40	48	50	57	52	50	53	50	56	61	55	70	0	1	7	1	3	1	1	13	1	2	7	18	2	5	8	6	6	4	13	13	3	2	15	7	34	13	14	20	22	16	15	19	23	15	15	27	11	15	26	32	33	35	28	32	26	41	21	39	36	41	46	41	37	45	47	49	40	62	28	49	41	61	62	59	58	63	63	52	58	58	58	66	68	56	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
