step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70
50500	-364.048225352391682	-362.612246815219180	-1.435978537172530	0.000078474073401	0.000027540920957	0.350955669343132	0.672917387212474	-1	1	4	4	5	5	6	5	6	6	7	8	8	7	8	9	8	9	9	7	7	9	9	10	10	9	10	9	10	13	10	13	11	13	11	11	9	10	11	13	14	13	12	14	13	12	13	13	17	15	15	14	14	14	17	16	17	18	18	19	19	19	19	18	19	20	24	21	22	23	0	1	1	2	2	3	5	4	4	2	6	6	21	4	8	8	9	11	11	3	0	13	13	16	28	5	15	20	28	22	23	18	22	23	31	31	0	12	12	22	28	25	33	35	31	37	39	38	40	43	45	46	46	38	52	50	53	52	48	58	55	55	56	53	64	64	69	61	57	61	1	1	3	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	2	2	2	1	1	2	2	1	2	2	1	1	1	1	2	2	1	2	2	3	1	1	2	1	2	1	1	1	2	3	2
51000	-390.418337668718948	-388.972758377696948	-1.445579291021977	0.000092800603016	0.000031605523453	0.340574548281170	0.638349368807809	0	2	4	3	5	5	5	5	6	7	8	7	7	6	9	9	8	9	9	10	6	9	10	10	9	10	10	8	9	13	10	12	11	12	10	12	10	12	13	12	15	9	13	16	12	12	15	14	17	14	15	14	13	15	16	16	16	18	18	18	19	18	19	19	19	19	22	21	23	24	0	1	1	2	2	3	2	4	4	2	6	6	21	8	14	9	4	11	12	29	0	13	21	8	12	9	10	12	28	40	13	18	22	31	13	31	0	19	29	22	39	12	33	51	13	37	20	19	30	40	35	46	46	48	37	50	53	46	48	52	58	55	50	53	57	57	64	61	67	55	1	1	2	1	2	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	1	1	1	2	2	1	1	2	1	1	2	2	2	1	1	1	1	3	1	3	2	2	1	2	1	1	1	3	1	2	3	2	2	1	1	2	2	2	2	2	2	1	5
51500	-402.886496692403341	-401.349169421864474	-1.537327270538847	0.000094998077549	0.000025756686012	0.271128497292226	0.611004663907161	-1	1	3	3	5	4	3	6	6	7	7	9	7	7	8	8	8	9	7	8	6	9	8	10	10	9	10	9	10	13	8	12	11	12	10	12	11	11	11	13	13	12	12	16	14	12	14	13	17	15	15	14	15	16	17	17	16	17	19	18	19	18	19	19	18	20	23	21	24	23	0	1	1	2	7	3	2	4	4	5	6	19	21	8	8	8	9	11	6	6	0	13	13	8	12	8	15	19	28	22	13	19	22	21	23	13	0	3	28	22	20	12	33	35	34	37	32	38	30	30	36	46	46	38	52	50	46	57	48	55	62	57	56	53	57	57	64	61	64	62	1	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	1	2	1	2	1	2	1	2	1	3	2	3	1	3	1	3	1	2	2	1	1	2	1	1	1	1	1	2	1	1	2	3	2	2	1	1	3	1	1	1	1	3	1	2	2	2	3	3
52000	-396.690078893583234	-395.084015385899420	-1.606063507683799	0.000088035318519	0.000020901583521	0.237422705712559	0.552264206901077	0	1	4	2	6	5	4	4	6	7	7	9	8	7	8	9	8	9	9	10	6	9	10	8	8	8	10	9	11	14	9	12	11	12	11	11	11	11	12	11	15	13	12	16	12	12	14	13	17	14	15	13	14	15	17	15	18	18	18	19	18	17	19	19	19	20	21	21	23	23	0	1	1	2	7	3	2	4	4	9	6	25	21	8	7	4	9	11	11	25	0	13	13	8	3	9	16	3	20	22	21	12	22	13	13	13	0	19	20	22	28	28	33	35	13	37	20	25	30	43	35	46	46	48	52	50	53	52	19	55	62	52	56	53	53	57	64	61	57	61	1	1	2	1	1	1	2	1	2	1	1	1	1	2	2	3	1	2	2	1	1	1	1	2	2	1	1	3	1	3	1	1	1	2	2	2	1	2	1	1	3	2	1	3	2	1	2	2	1	1	2	1	1	1	2	1	2	2	4	1	1	3	2	2	2	2	1	2	3	4
52500	-414.064837142004023	-412.591266593993396	-1.473570548010636	0.000081116788460	0.000025529504281	0.314725283952246	0.598219351000280	-1	1	3	3	4	4	5	4	6	6	7	9	8	7	9	6	8	10	8	9	6	10	7	9	7	7	11	10	11	13	10	12	11	12	11	10	10	9	13	11	14	12	12	14	12	13	15	13	17	15	15	15	13	16	17	16	16	18	19	19	19	20	18	19	17	19	22	21	24	24	0	1	1	2	2	3	4	4	4	3	6	25	23	8	26	8	9	11	6	25	0	13	21	4	3	16	15	20	20	40	23	18	22	13	13	23	0	6	12	22	25	25	33	35	36	37	29	25	30	43	44	46	37	11	46	50	53	37	48	55	46	55	56	57	53	65	57	52	67	62	1	1	3	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	1	2	1	1	2	2	2	1	2	2	1	3	2	1	2	1	2	2	3	2	1	1	2	1	3	2	1	2	4	2	1	3	2	1	2	2	1	3	2	1	2
53000	-391.750411519087720	-390.295037907417054	-1.455373611670662	0.000095263967295	0.000031519475504	0.330864611238114	0.654387107213290	0	2	4	4	4	5	5	6	5	6	8	10	9	8	9	7	8	9	7	8	6	8	8	9	7	8	11	10	11	13	10	11	11	13	10	12	10	10	12	13	12	12	12	15	13	13	14	13	14	14	16	15	15	16	16	16	18	19	19	18	18	19	18	19	18	21	21	21	23	23	0	1	2	2	2	3	5	4	4	5	6	25	23	8	8	4	9	6	3	6	0	21	21	8	6	8	15	20	28	22	21	18	22	13	23	23	0	19	20	33	20	28	22	35	23	37	28	18	30	33	45	46	46	29	46	50	53	46	54	55	52	55	56	53	53	64	64	52	67	68	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	2	3	1	2	2	1	2	1	1	2	1	2	1	2	2	3	1	2	3	1	2	2	2	1	3	2	1	2	3	2	1	1	1	1	2	2	1	1	3	1	1
53500	-381.599177836167769	-380.032427717182600	-1.566750118985150	0.000066728211374	0.000017046538007	0.255462234883252	0.732671825084105	-1	1	2	3	5	4	5	5	6	7	7	10	8	7	9	8	8	9	9	7	5	9	8	9	9	9	9	8	10	13	10	13	10	11	9	11	9	12	12	13	14	12	12	15	13	12	14	14	14	14	16	14	14	16	16	17	17	18	18	17	18	19	20	18	19	20	21	21	24	23	0	1	1	2	4	3	4	4	4	5	6	20	21	8	14	8	9	11	11	6	0	23	21	8	20	14	16	20	20	22	13	18	22	31	23	31	0	19	29	33	20	29	33	35	31	37	39	38	40	43	44	46	46	48	52	50	53	46	48	46	52	55	56	53	57	57	64	55	67	61	1	1	1	2	2	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	4	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	2	3	2	2	2	2	1	2	1	2	1	2	2	2
54000	-371.704842126697713	-370.326250187954884	-1.378591938742823	0.000073604521831	0.000033136090931	0.450190967986919	0.632867606069363	0	2	3	4	5	4	5	5	6	7	6	10	8	7	9	8	8	9	8	10	6	10	9	7	9	10	10	8	10	14	10	12	11	12	11	11	10	11	11	12	14	13	12	15	14	12	14	13	15	14	15	14	14	16	16	15	17	18	18	18	19	20	20	20	19	19	23	22	24	22	0	1	1	2	2	3	2	4	4	5	6	25	21	8	24	14	24	19	6	28	0	13	13	8	28	16	15	6	28	40	23	18	22	13	23	23	0	20	20	22	20	25	33	35	13	37	39	38	40	43	45	46	46	48	46	33	53	46	48	52	57	55	56	53	57	57	64	61	67	52	1	1	1	1	2	1	2	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	1	2	2	1	2	4	1	1	1	2	1	1	1	1	2	2	1	2	3	2	2	1	1	2	3	1	1	2	2	1	4
54500	-378.978095687584641	-376.925251049647102	-2.052844637937524	0.000113234279003	0.000014826282978	0.130934581898301	0.625956451967952	-1	1	3	3	4	4	5	5	7	5	7	9	7	7	9	7	8	7	9	9	6	10	9	8	10	9	11	10	10	14	9	10	11	13	11	11	10	11	12	14	14	12	13	15	13	13	14	13	16	15	16	14	15	16	15	16	18	18	18	18	18	20	18	19	17	20	23	21	24	24	0	1	1	2	2	3	5	4	4	5	6	11	21	8	16	4	16	6	11	18	0	31	13	8	12	14	16	20	20	22	13	19	22	36	23	31	0	18	28	22	29	38	33	35	13	37	29	19	30	43	44	46	52	48	37	43	53	52	54	46	52	52	56	53	53	53	57	62	67	68	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	2	1	2	2	2	2	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	1	4	1	1	1	1
55000	-369.722857269119572	-368.148064020188770	-1.574793248930826	0.000093681189439	0.000023563531940	0.251528957749738	0.695501958716746	-1	0	4	3	5	5	4	5	5	7	7	8	8	7	9	7	6	9	7	9	7	10	10	9	9	9	11	8	11	13	10	12	11	12	11	12	10	12	12	14	13	13	12	15	13	12	14	12	16	14	16	14	15	16	16	16	17	17	17	18	19	19	19	20	18	20	22	21	23	23	0	1	1	2	7	3	4	4	4	5	6	11	21	8	16	8	4	11	3	28	0	13	13	8	19	8	26	11	28	22	13	18	22	23	31	21	0	18	28	22	39	29	33	35	23	37	20	29	40	43	36	46	46	38	52	50	53	52	48	55	57	55	56	57	57	57	64	61	67	68	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	1	1	3	2	1	1	1	2	2	2	1	1	2	1	3	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	1	1	3	1	1	2	2	2	1	1	1	2	2	1	1	1	2	1	1
55500	-382.948788196967485	-381.483687479059142	-1.465100717908352	0.000075289025359	0.000024240162593	0.321961434320543	0.631081431200745	-2	1	3	3	4	5	6	6	6	6	7	9	9	5	7	9	7	8	7	9	7	9	9	9	8	8	10	9	11	13	11	11	11	13	10	8	11	11	12	13	13	11	13	14	13	12	14	10	16	14	16	13	15	16	16	17	16	18	16	18	17	20	19	19	18	19	24	21	23	23	0	1	1	2	2	3	5	14	4	5	6	18	36	4	14	8	9	6	6	25	0	36	36	8	6	8	8	6	20	22	13	28	22	23	13	21	0	48	28	22	29	28	33	35	23	37	39	19	40	33	44	46	46	38	52	50	46	55	38	55	55	55	56	57	53	57	69	55	53	68	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	2	2	1	3	2	1	2	1	2	2	2	1	3	3	2
56000	-383.062188566288853	-381.501419394392201	-1.560769171896659	0.000080937246019	0.000020920489773	0.258477904818997	0.709211309521098	-1	1	3	4	6	5	3	6	7	6	8	9	9	7	9	8	9	9	7	10	7	9	10	7	10	10	9	9	10	12	11	12	11	12	10	8	10	11	12	14	14	12	13	15	13	12	14	13	15	14	14	14	15	16	17	17	17	16	17	18	19	20	19	19	17	20	21	22	23	21	0	1	1	2	7	3	2	4	5	4	6	6	36	8	8	8	5	6	6	28	0	36	36	8	12	24	16	19	28	22	36	6	22	23	36	21	0	19	20	30	29	12	33	35	36	37	28	38	43	43	35	46	37	48	46	50	53	52	48	52	55	55	56	57	53	57	53	55	67	61	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	1	1	1	1	3	2	1	1	1	1	1	2	1	2	2	2	2	2	1	2	1	1	1	2	1	3	2	2	2	1	1	3	2	1	1	1	1	1	1	2	2	1	1
56500	-362.004312058329617	-360.407676590231517	-1.596635468098072	0.000093788112705	0.000022649045806	0.241491646996232	0.721365411878673	0	1	4	3	3	5	4	5	6	7	7	7	9	6	8	8	7	9	9	10	7	10	8	10	8	10	10	9	10	13	11	12	11	13	10	11	10	11	12	12	14	11	13	15	13	12	14	13	16	15	15	14	14	14	16	16	17	19	17	18	19	19	19	19	18	20	21	21	23	22	0	1	1	2	2	3	5	4	5	5	6	6	23	8	8	14	4	6	11	28	0	13	21	16	12	16	15	12	28	40	23	18	22	36	23	13	0	19	29	22	28	25	33	35	13	37	20	38	30	43	45	46	46	38	52	50	53	55	48	55	46	55	56	53	53	53	64	58	64	66	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	3	2	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	4	2	2	2	2	3	1	2	3	1
57000	-384.007836034638160	-382.479945102226054	-1.527890932412111	0.000082984126551	0.000022956770601	0.276640504096797	0.682143132669896	0	2	4	3	4	5	6	5	6	6	7	10	9	8	9	7	5	10	9	9	6	9	8	8	10	10	10	8	10	14	10	13	11	12	10	11	10	11	12	13	15	11	12	16	14	12	13	13	16	15	14	13	15	17	16	17	17	18	17	18	18	16	19	17	19	19	22	21	24	22	0	1	1	2	2	3	5	4	4	5	6	6	23	16	14	8	4	11	11	28	0	23	21	8	3	14	15	11	20	22	23	39	22	13	13	13	0	18	28	22	39	11	33	35	34	37	20	19	30	43	31	46	46	48	52	50	53	55	38	55	55	52	56	53	64	64	53	55	67	61	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	2	1	1	2	1	2	1	1	2	2	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	1	1	2	1	1	2	1	2	2	1	3	3	1	2
57500	-391.293279222880130	-389.851016892551684	-1.442262330328443	0.000095302961391	0.000032789592605	0.344056387406203	0.690408760647808	-1	0	4	3	4	5	5	6	6	5	7	10	9	8	10	9	9	8	9	10	6	10	8	8	7	10	9	8	11	13	10	12	11	13	11	11	11	11	12	13	14	12	13	15	13	12	14	13	16	13	14	14	15	14	17	15	17	17	18	18	17	19	19	20	19	21	23	21	23	21	0	1	1	2	2	3	2	4	4	4	6	25	23	4	24	24	24	6	11	28	0	23	21	8	3	9	8	25	28	22	23	25	22	21	21	13	0	19	12	22	28	12	22	34	31	37	29	38	30	33	35	46	46	38	52	50	53	52	48	55	52	55	56	53	57	64	64	61	64	62	1	1	2	1	3	1	2	2	2	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	3	3	2	1	1	1	1	4	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	2	2	2	1	1	1	2	3	1	1	1	2	2	1
58000	-384.746146215806164	-383.305401841263063	-1.440744374543086	0.000083061450066	0.000028713140208	0.345685515783698	0.640173541262660	-1	2	3	4	4	4	5	6	6	7	7	9	8	7	8	9	8	9	8	8	6	9	9	9	10	9	11	9	11	14	10	13	12	12	11	11	10	11	12	12	14	12	12	15	13	12	14	14	15	14	14	14	14	15	16	16	17	18	19	18	20	19	18	19	17	21	23	21	24	23	0	1	2	2	2	3	2	4	4	7	6	19	21	2	9	14	4	19	6	6	0	13	13	8	12	8	14	19	28	43	21	18	22	23	23	23	0	11	28	22	42	11	22	35	36	37	39	38	40	43	35	46	46	42	52	50	53	55	25	55	55	52	56	53	53	64	64	52	64	55	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	2	2	1	2	2	1	1	1	1	1	2	2	1	1	1	2	2	1	2	1	1	1	2	2	2	1	3	2	2	1	1	1	2	2	2	2	1	1	2	2	1	2	1	4	1	2	2	1	2	2	1	2	4	2	3
58500	-410.333717376910613	-408.922037348470951	-1.411680028439655	0.000116878606874	0.000044701785252	0.382463364746380	0.725971318470821	-1	1	3	2	3	4	5	6	7	5	7	9	8	7	9	9	8	10	8	9	5	9	10	9	10	9	8	10	11	13	11	13	11	12	10	10	10	11	11	12	14	12	13	16	14	12	14	13	16	14	13	15	13	16	16	17	17	18	17	18	19	20	19	19	18	21	23	22	23	24	0	1	1	2	2	1	5	4	2	5	3	19	21	4	27	8	9	20	6	6	0	13	13	14	12	14	14	11	19	22	13	18	22	13	13	21	0	25	20	22	25	12	33	31	31	37	39	25	40	43	36	46	46	48	52	50	53	52	54	52	57	58	43	53	53	57	66	61	66	68	1	1	1	1	1	3	1	2	3	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	1	2	1	2	2	3	1	1	1	1	2	2	1	2	2	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	3	2	1	1	2	1
59000	-393.917088975819809	-392.431657527394179	-1.485431448425641	0.000090512556777	0.000027632454900	0.305288634902935	0.671924687511295	-1	1	3	3	5	5	4	5	7	6	7	8	8	7	9	8	8	7	7	9	7	9	9	9	9	10	11	9	11	14	10	11	12	12	9	11	9	10	13	13	14	13	13	15	12	12	14	13	16	15	13	15	14	15	16	17	17	18	17	18	18	18	19	19	19	21	21	22	23	21	0	1	2	2	7	3	2	4	4	2	6	11	21	8	16	14	9	3	6	6	0	13	13	14	12	16	15	18	28	22	23	20	22	13	13	23	0	12	28	22	20	18	33	23	13	37	28	11	40	43	36	46	46	48	46	50	53	57	54	55	55	55	56	53	57	57	57	61	67	62	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	3	3	2	1	3	2	1	3	2	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	2	1	3	2	2	1	1
59500	-396.812881679029999	-395.440668060041958	-1.372213618988025	0.000102233912084	0.000048239129559	0.471850568717221	0.657725237646024	0	1	2	3	5	4	5	5	6	6	7	9	8	7	9	8	7	9	9	8	6	9	10	9	7	10	10	10	11	13	11	11	11	12	10	11	9	11	12	13	14	12	12	15	13	12	15	13	16	14	15	14	13	17	16	15	16	19	18	18	20	18	18	19	17	19	23	22	24	21	0	1	1	2	2	3	4	4	7	5	6	25	21	8	14	8	9	11	3	25	0	13	13	25	3	24	14	20	20	22	13	20	22	13	13	13	0	11	28	22	32	28	33	35	13	37	25	38	30	43	45	46	46	48	52	50	53	55	48	55	57	55	56	53	57	53	66	55	67	52	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	1	4	1	1	1	2	1	2	1	1	1	2	3	2	2	1	2	1	2	1	2	1	2	2	1	1	3	2	2	5	1	2	1	1	1	1	2	2	1	2	1	2	1	2	1	1	3	1	2	2	3	1	4
60000	-387.061792539766429	-385.684683168111178	-1.377109371655258	0.000077858419522	0.000035405103110	0.454736987050874	0.791768801725458	-1	1	3	3	5	5	3	5	6	6	6	8	8	7	9	7	8	9	9	8	6	9	9	9	10	9	10	9	11	14	9	13	12	12	10	11	10	11	12	12	14	11	13	15	12	12	15	13	16	15	14	15	15	17	16	16	17	18	17	18	19	20	19	19	18	21	23	20	24	21	0	1	1	2	7	3	2	4	4	2	6	11	21	8	8	8	9	11	3	11	0	13	13	14	12	8	15	20	20	40	13	18	22	13	13	31	0	19	29	22	20	19	33	35	23	37	39	38	30	43	35	37	46	48	46	43	53	52	48	52	55	58	56	53	53	57	57	52	64	61	1	1	2	1	1	1	1	1	2	3	1	1	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	1	2	2	1	1	3	1	1	1	2	2	2	1	2	2	2	2	1	2	1	2	1	1	1	2	2	1	1	2	2	3	1
60500	-383.463985262358449	-382.019735587615230	-1.444249674743231	0.000093186381923	0.000031865799333	0.341957683890190	0.535071619516983	-1	1	2	3	4	4	6	6	6	6	7	9	8	8	9	7	8	10	9	7	7	9	10	8	10	9	11	10	10	13	10	12	11	12	11	12	11	12	12	11	12	12	12	16	11	12	14	14	17	14	15	13	14	16	17	16	16	16	18	19	19	19	19	19	18	19	22	20	24	23	0	1	1	2	2	3	5	4	4	5	6	20	21	16	16	9	8	11	6	6	0	13	13	16	12	17	15	11	20	22	13	18	22	21	13	13	0	19	29	22	25	19	33	35	13	37	28	38	30	43	34	46	37	38	52	50	53	52	48	55	52	55	56	57	53	57	64	62	67	55	1	2	1	1	2	1	1	2	2	1	2	1	1	1	1	1	1	2	3	2	1	1	1	1	1	1	2	2	1	2	2	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	2	1	2	1	2	1	2	2	2	1	1	1	2	1	3	1	1	2	2	1	2	1	1	4
61000	-419.008883207323038	-417.442976034448407	-1.565907172874633	0.000101502433033	0.000025972691713	0.255882454605727	0.641641010967246	0	1	3	3	5	4	6	5	5	6	8	10	7	7	9	6	8	10	8	10	6	9	10	9	6	8	11	8	11	11	10	12	11	11	11	11	10	11	11	14	14	12	13	15	14	12	14	13	15	14	15	14	14	15	16	14	18	17	18	17	18	20	17	19	19	19	21	21	24	24	0	1	1	2	2	3	2	4	4	2	6	11	21	8	16	8	9	11	6	28	0	13	13	5	6	10	15	6	25	22	13	3	22	13	13	13	0	18	20	30	20	29	33	35	23	37	20	38	30	43	35	46	46	38	46	33	53	46	42	52	52	55	56	53	57	57	57	61	67	68	1	1	1	2	2	1	2	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	1	1	3	1	2	4	1	2	2	2	1	1	1	1	2	1	1	1	2	2	3	1	1	1	1	1	1	2	2	1	2	3	4	2	2	1	1	2	1	1	1	2	2	1
61500	-413.629837269287407	-412.197100423261304	-1.432736846026121	0.000134647174488	0.000047757208030	0.354684071249186	0.521277417914517	0	2	2	4	5	4	6	6	6	6	7	9	7	7	9	7	9	7	8	8	6	9	10	9	9	9	10	10	10	12	8	11	11	13	10	11	10	11	12	14	14	12	12	15	13	12	14	14	17	14	15	14	14	17	16	16	16	18	19	18	18	18	18	19	19	20	23	21	24	23	0	1	1	2	2	3	5	4	4	2	3	18	21	2	16	8	9	6	3	6	0	31	21	8	18	16	26	6	19	22	13	18	22	13	13	21	0	19	29	30	42	19	22	35	21	37	12	38	45	43	35	46	46	48	52	50	37	37	25	57	52	52	45	53	57	65	68	46	67	62	1	1	1	1	2	1	1	1	1	3	3	1	1	3	1	1	2	2	3	3	1	1	3	2	1	1	1	4	1	1	1	2	1	3	1	2	1	1	1	2	1	2	1	2	5	1	2	2	2	1	3	1	1	2	2	1	3	4	5	1	2	2	2	2	2	1	1	4	1	3
62000	-379.463900993064840	-378.007051117125513	-1.456849875939345	0.000083199007125	0.000027411485518	0.329468901911700	0.677028399614419	0	2	3	4	4	4	6	5	7	6	5	10	8	7	10	9	8	9	7	8	6	9	9	10	7	9	11	10	10	12	10	13	12	12	9	11	9	12	12	14	14	12	13	14	13	12	14	14	16	14	15	15	14	16	16	17	17	17	17	17	18	19	19	19	19	20	22	21	24	23	0	1	1	2	2	3	5	4	4	5	6	25	21	8	14	14	9	19	11	25	0	13	13	8	11	4	15	6	20	22	23	18	22	13	13	23	0	19	29	30	28	25	33	35	31	37	18	38	30	43	36	46	46	38	52	50	53	52	48	55	52	55	56	53	57	57	57	61	67	61	1	1	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	3	1	3	1	1	1	2	2	2	1	2	1	2	1	1	2	2	1	2	2	2	2	2	2	1	2	1	1	1	1	2	2	1	2	1	2	1	1	3	1	2	3	2	1	2
62500	-395.610422438524495	-394.182634445634108	-1.427787992890380	0.000071734994333	0.000025869227899	0.360622150169728	0.572424158717763	-1	1	3	2	5	5	6	4	5	7	7	7	7	5	9	7	7	8	7	8	6	9	10	9	9	10	9	10	9	14	11	12	11	12	10	11	9	11	11	13	13	12	13	14	13	12	13	14	16	14	15	13	15	15	16	17	17	18	17	18	19	19	20	19	18	21	22	22	24	23	0	1	1	2	2	3	2	4	4	5	6	6	21	8	14	8	9	6	3	6	0	13	13	8	12	16	14	20	20	22	13	11	22	13	13	23	0	11	11	22	29	25	33	35	23	37	28	38	40	40	44	46	46	38	52	50	53	55	48	55	55	58	56	53	53	64	64	61	67	68	1	1	3	1	2	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	2	3	1	1	3	3	2	2	2	1	1	1	2	2	2	2	2	1	2	2	2	1	2	2	1	1	1	2	4	2	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1
63000	-389.377919763307546	-387.914790835865460	-1.463128927442069	0.000085068131940	0.000027537592423	0.323712203318143	0.755285734654574	-1	2	3	3	4	5	5	5	6	6	8	10	8	7	9	9	8	8	8	9	6	10	8	7	8	9	11	8	10	13	9	12	12	12	10	12	9	11	10	13	14	12	13	13	13	11	13	13	17	15	15	14	14	15	16	17	18	18	19	18	20	20	19	19	18	21	23	21	23	23	0	1	1	2	2	3	2	4	4	5	6	25	21	8	14	8	9	6	6	6	0	13	21	8	3	8	15	3	19	22	23	19	22	21	13	21	0	19	11	22	47	25	33	35	13	37	28	38	30	43	36	46	46	38	52	50	53	55	48	55	58	58	56	53	55	58	57	61	57	68	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	1	1	1	1	1	2	1	3	1	2	1	1	1	3	1	3	1	2	1	2	1	2	1	2	2	1	2	1	2	1	2	1	1	1	2	1	2	2	3	1	1	2	1	2	2	1	2	1	2	1
