step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71
36500	-204.446050153615801	-213.496893534067141	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999553989588581	1	3	7	4	6	11	17	13	16	15	16	19	21	18	20	23	19	22	19	19	22	19	21	21	18	19	21	23	21	22	23	18	24	20	21	22	21	30	23	21	23	23	25	21	23	23	24	23	23	23	24	22	24	27	25	26	27	26	29	25	30	28	30	31	30	31	30	38	34	36	36	0	1	5	1	4	2	10	6	10	8	10	32	20	7	19	36	7	37	11	14	34	25	17	15	11	9	12	37	7	27	35	9	30	14	25	27	17	51	24	34	30	21	41	34	36	35	30	27	29	35	36	34	31	51	36	51	43	51	57	52	56	56	62	63	57	47	28	70	64	69	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-226.048615141456878	-235.099458521908218	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992820283701009	1	3	6	7	6	12	17	16	16	15	17	19	21	17	21	22	18	18	17	21	23	18	22	20	20	21	20	22	22	22	20	22	23	20	21	23	22	28	23	27	23	23	24	20	19	23	23	19	23	21	22	25	27	26	19	27	25	29	27	25	25	29	30	30	31	32	34	35	35	34	36	0	1	2	3	2	3	8	6	10	6	8	11	55	10	12	50	11	9	9	25	50	10	31	14	48	25	45	13	50	17	55	34	13	48	55	13	18	56	24	26	32	28	51	7	11	23	28	19	30	48	15	24	42	49	17	21	16	59	60	43	37	36	52	59	63	38	64	66	70	53	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-219.622276624066160	-228.673120004517500	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996190837662315	1	4	4	6	7	12	15	16	17	17	17	18	18	18	20	22	19	22	18	21	20	19	20	22	20	20	20	23	21	22	23	21	24	21	22	25	22	27	22	25	22	24	24	23	23	23	23	21	24	21	25	24	22	27	25	25	25	23	28	28	30	29	30	27	28	32	33	38	35	32	30	0	1	1	2	4	2	4	7	7	7	8	11	8	10	14	25	12	23	8	23	13	14	19	15	9	19	22	26	13	13	24	15	53	27	20	16	48	40	25	52	21	24	28	20	22	15	22	14	31	11	49	35	15	40	53	15	22	32	28	38	59	38	59	51	43	65	71	67	67	61	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-213.872905071666793	-222.923748452118133	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994324931842446	1	4	6	5	7	12	15	16	17	17	14	19	20	16	18	22	18	21	18	19	22	17	20	21	23	21	22	22	19	22	23	21	24	21	21	25	20	29	22	26	19	20	24	24	25	23	24	23	25	15	23	25	27	24	22	28	27	29	29	27	30	30	26	26	30	31	32	35	34	32	35	0	1	2	2	4	4	6	11	7	50	6	22	14	11	7	37	14	41	8	8	19	7	29	12	28	41	12	37	14	26	39	20	35	22	19	33	10	56	15	52	17	10	21	13	21	16	26	32	31	11	26	25	49	31	37	40	40	45	64	52	38	59	33	45	59	63	65	69	38	65	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-226.177667064506977	-235.228510444958317	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.960002016172893	0	1	6	6	4	12	16	17	14	17	16	19	21	16	19	22	20	21	19	19	23	19	20	21	23	18	21	22	21	20	22	21	24	22	21	25	22	29	19	24	23	19	24	24	23	24	25	21	22	23	25	25	27	23	21	27	27	29	24	26	25	26	28	29	30	32	30	35	34	32	37	0	1	5	1	1	4	9	7	6	11	9	9	22	9	8	39	39	15	11	7	42	14	15	17	32	10	42	39	30	14	13	15	17	30	19	55	30	53	8	34	48	8	50	41	19	39	59	17	30	19	21	43	25	18	39	33	62	56	24	41	40	59	36	60	38	63	61	69	65	65	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-222.742272806485033	-231.793116186936373	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991449800570304	1	3	3	5	6	10	15	16	17	16	16	18	19	18	21	20	19	21	18	19	23	20	21	19	22	21	21	19	22	22	21	21	22	21	20	24	21	28	22	27	19	20	25	20	24	24	24	24	24	24	24	22	27	26	25	27	27	29	29	26	27	29	30	29	29	27	30	35	32	36	37	0	1	1	2	1	5	4	7	11	7	7	7	19	8	20	19	19	42	11	7	44	41	19	14	27	24	28	12	41	27	22	19	26	44	28	52	10	18	15	60	8	41	48	17	31	15	35	34	15	29	22	18	46	45	37	55	43	36	53	47	55	57	43	66	56	54	66	69	54	69	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-225.652414145092109	-234.703257525543449	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.973162997049319	-2	0	6	3	7	11	17	17	15	16	16	18	21	17	19	19	18	22	18	19	22	15	21	22	21	21	21	23	21	22	22	18	24	21	21	23	20	29	23	27	22	22	23	20	24	24	25	23	19	24	24	23	27	26	26	26	28	26	27	29	28	27	30	29	29	31	30	31	33	35	35	0	1	4	2	4	5	22	10	6	6	9	10	16	10	12	8	7	23	8	8	37	6	49	15	37	32	44	24	16	23	29	14	26	10	15	26	49	54	26	42	20	34	37	15	23	16	28	30	10	52	25	34	58	46	48	50	58	47	58	53	35	46	61	51	62	60	65	38	68	69	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-215.479343620696739	-224.530187001148079	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.981553592411103	1	4	6	7	7	10	16	16	15	17	17	19	20	18	19	22	18	20	17	19	22	18	21	19	20	21	20	20	14	21	19	21	23	21	21	24	20	30	21	26	23	20	23	24	25	24	22	23	23	23	26	21	27	26	26	27	27	27	29	28	29	30	29	26	30	29	33	35	36	37	38	0	1	2	2	3	5	29	9	29	29	9	10	24	19	8	26	19	22	8	11	30	8	24	11	7	42	20	14	6	15	14	37	30	22	42	39	24	63	24	33	18	15	26	49	36	50	24	47	37	30	36	42	13	36	47	64	36	43	28	58	53	36	46	35	66	56	63	67	67	68	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-210.193411336788216	-219.244254717239556	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999254194303105	0	1	3	4	6	10	16	16	17	17	14	18	21	18	21	21	19	21	17	20	21	20	21	22	21	19	22	23	20	19	21	20	24	19	21	22	22	30	21	27	21	24	25	23	24	23	25	23	24	24	26	24	28	21	26	28	27	26	29	28	30	27	29	30	27	30	33	37	30	35	33	0	1	2	3	4	5	11	11	11	8	5	7	26	7	12	12	11	34	11	12	34	30	30	18	32	10	22	29	14	12	12	26	28	10	29	15	13	54	26	51	26	25	44	23	44	27	44	21	28	21	52	41	47	12	45	51	42	52	40	43	56	43	51	62	45	59	61	70	53	71	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-235.549360843266300	-244.600204223717640	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991152003820967	1	3	7	6	2	11	15	14	16	17	16	19	21	17	19	18	20	22	18	21	23	19	20	21	21	18	19	22	20	16	20	22	22	21	20	24	18	25	21	26	16	24	22	23	25	23	24	21	25	22	23	24	27	22	23	28	28	28	28	27	29	29	27	31	30	32	33	38	31	37	36	0	1	5	1	1	3	8	6	6	7	6	10	11	41	19	9	15	23	9	29	20	30	22	23	31	9	9	29	37	8	15	31	22	22	37	18	30	54	15	41	8	20	26	32	33	34	51	23	47	35	32	54	23	39	13	38	63	45	53	44	47	58	33	61	46	45	64	71	56	71	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-238.292272428707662	-247.343115809159002	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983060182284632	-1	2	6	5	4	11	14	16	17	17	16	13	15	15	19	21	18	22	18	18	22	17	20	19	21	20	21	20	18	19	23	20	24	17	18	24	21	29	22	25	23	23	24	18	24	23	20	22	22	23	26	21	27	21	23	27	28	29	25	27	30	29	28	31	29	26	33	36	35	36	34	0	1	4	2	2	5	6	7	11	13	7	6	12	6	9	47	13	37	34	14	17	11	29	8	17	29	24	17	8	20	49	22	50	8	34	49	24	66	47	28	37	54	31	8	16	52	22	15	23	54	21	30	36	20	52	33	36	51	39	41	33	60	53	63	51	16	57	67	71	69	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-223.695883518374131	-232.746726898825472	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999041596827136	0	2	6	7	4	12	17	16	17	17	15	19	20	17	19	23	19	21	16	20	22	19	19	21	23	18	21	22	21	22	24	21	22	20	22	23	19	25	18	25	23	23	24	18	25	22	25	21	25	21	23	23	23	26	23	25	28	29	27	25	28	30	29	27	27	31	32	33	36	38	34	0	1	5	3	2	2	8	11	19	8	6	10	7	11	39	13	10	34	11	9	29	10	39	39	32	10	37	39	22	29	30	34	48	15	27	48	26	43	8	25	24	48	55	19	28	15	21	15	32	44	28	30	46	16	30	27	38	64	21	21	49	64	65	49	45	25	66	66	67	69	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-232.719323190098493	-241.770166570549833	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991774902325554	1	2	7	5	4	10	15	15	16	16	16	19	21	16	18	23	18	19	17	21	19	19	18	18	23	19	21	20	20	21	19	21	18	22	21	25	20	30	23	25	24	22	21	24	24	21	25	24	23	22	25	24	24	26	24	26	27	23	26	27	30	26	27	31	28	29	32	37	35	36	37	0	1	2	2	2	4	6	6	8	7	7	17	18	7	8	28	8	14	8	23	9	9	9	9	27	8	22	31	21	12	24	12	9	35	10	30	15	60	34	16	25	35	26	13	43	17	41	43	35	35	44	39	17	47	35	52	51	31	13	58	66	50	53	66	62	55	64	70	67	69	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-232.239190288321169	-241.290033668772509	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986958419138698	0	4	6	6	5	9	14	16	15	17	17	18	21	17	20	22	19	20	18	21	20	19	22	18	19	20	21	20	20	21	23	21	24	21	21	24	21	29	22	26	24	23	23	24	24	21	22	24	24	22	26	25	27	26	26	27	26	28	25	28	25	24	27	30	28	31	31	37	36	35	34	0	1	2	5	2	2	4	7	7	7	9	11	11	8	24	10	10	17	11	18	14	10	29	8	14	17	12	22	25	28	29	10	32	15	28	16	21	37	12	62	10	16	29	16	19	24	25	16	27	15	48	62	39	41	62	52	62	53	45	18	35	31	40	53	61	65	64	71	70	56	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-219.012535801856842	-228.063379182308182	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992695773033864	1	3	7	6	5	12	17	16	14	17	17	16	21	16	18	21	19	20	19	19	22	19	21	20	23	20	20	23	22	21	21	22	21	21	21	25	17	29	22	27	22	23	18	23	24	18	24	20	23	16	25	25	27	25	25	27	26	29	27	28	28	29	27	29	28	31	34	33	34	37	35	0	1	5	5	2	3	12	9	6	50	14	9	22	9	7	15	10	8	37	10	24	43	11	10	35	17	7	23	26	19	19	48	17	10	20	49	14	63	20	36	31	21	9	27	34	7	48	46	27	6	45	45	45	49	45	57	39	52	39	40	51	40	51	51	56	62	64	66	40	68	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-222.437323316451682	-231.488166696903022	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991893396378499	1	3	6	6	5	8	16	17	13	16	16	19	20	15	21	22	20	21	17	20	23	19	18	19	22	21	18	22	20	21	22	19	24	21	22	24	22	29	22	24	24	23	25	18	23	23	25	21	25	23	24	19	27	25	21	26	28	26	27	26	26	23	26	30	31	32	30	35	33	28	37	0	1	5	2	2	3	14	7	6	14	9	10	22	9	44	30	44	22	11	22	48	19	7	19	15	22	11	48	8	12	17	44	20	12	32	62	18	63	55	50	46	28	33	19	55	34	50	22	25	55	17	23	48	36	23	45	49	48	45	36	41	34	41	53	38	65	70	69	65	54	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-214.533039434071071	-223.583882814522411	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993217463452742	1	4	5	6	7	9	17	17	16	14	17	19	21	18	21	22	20	21	17	21	21	19	20	22	18	19	20	20	22	22	20	22	23	21	22	22	21	29	23	26	24	23	24	24	23	23	25	23	24	22	23	24	27	26	25	28	26	28	25	22	28	28	28	30	30	32	26	33	34	34	36	0	1	1	3	3	4	10	9	10	5	9	19	31	11	27	34	25	27	10	28	17	8	11	18	11	8	25	25	13	20	22	23	35	27	28	21	27	67	30	44	24	35	60	60	31	24	45	30	60	34	21	15	50	41	34	33	41	49	29	31	23	67	57	56	58	65	41	64	56	66	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-217.133401696727390	-226.184245077178730	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980893540966259	1	4	6	3	6	10	17	15	17	16	17	19	21	18	21	21	18	20	19	19	22	19	21	22	23	20	22	21	22	21	23	22	23	19	21	25	20	28	23	25	22	24	20	24	22	24	24	24	24	24	24	23	26	27	25	28	28	24	24	24	27	29	27	30	28	29	33	35	30	37	36	0	1	2	1	2	3	10	6	8	8	8	8	12	6	14	17	11	11	7	11	35	14	43	43	29	14	15	37	16	43	35	23	18	17	43	32	7	61	23	32	20	31	34	27	19	31	21	35	32	32	27	41	47	59	34	36	53	41	29	24	36	40	50	39	47	57	64	67	38	68	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-224.811464354450521	-233.862307734901862	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967991346008838	1	2	6	5	5	10	17	14	17	16	16	18	19	17	21	22	20	22	18	20	22	20	19	21	19	21	21	20	19	21	23	20	24	20	22	25	22	27	20	27	22	22	25	21	25	22	22	22	24	22	26	24	27	26	25	26	26	28	28	24	30	30	29	31	30	30	33	34	33	36	37	0	1	5	1	1	3	8	6	11	8	8	9	11	10	19	34	9	29	11	19	27	11	12	13	19	29	25	11	12	17	47	19	35	19	22	21	22	33	14	36	30	20	13	17	52	39	7	32	30	27	48	27	56	36	33	31	21	46	29	37	53	58	52	62	31	63	65	61	59	67	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-218.411617307517361	-227.462460687968701	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990566753250184	-2	3	7	5	6	12	16	17	17	17	15	18	20	17	16	21	19	21	18	19	21	19	21	22	23	21	21	23	19	19	24	22	22	21	20	24	20	29	22	27	24	22	23	20	23	21	24	23	25	23	23	23	24	25	25	27	24	27	29	28	28	27	27	28	31	31	34	38	36	35	37	0	1	4	2	4	3	11	11	11	15	6	9	30	7	11	29	19	35	14	8	8	7	12	22	27	8	37	32	7	8	30	18	13	35	19	14	11	63	27	57	21	27	23	19	21	8	22	44	45	16	23	33	50	28	42	50	27	49	31	31	62	48	55	56	62	64	61	71	67	67	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46500	-233.398251420522740	-242.449094800974080	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.983878883263975	1	2	5	7	6	10	16	15	15	17	14	18	21	18	16	19	19	22	16	21	23	18	22	21	22	20	21	19	20	17	22	21	23	21	19	22	21	27	22	23	23	22	24	24	22	23	23	24	25	18	25	24	25	22	26	24	25	27	27	27	29	28	30	29	23	32	33	35	35	37	34	0	1	1	5	3	5	9	11	11	15	6	8	35	9	8	10	19	20	9	10	34	15	20	29	35	16	22	30	10	19	28	30	54	16	7	35	35	51	14	16	23	26	36	13	50	27	25	33	46	15	33	45	41	10	49	33	41	52	48	51	62	49	45	59	13	63	66	51	71	69	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47000	-226.771148567136038	-235.821991947587378	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992732672238746	0	3	7	5	4	10	14	17	16	16	16	19	20	17	19	22	18	22	18	20	22	19	22	21	23	20	22	18	21	21	24	22	19	21	22	25	18	26	23	27	20	24	24	23	21	24	24	24	24	23	24	24	26	26	26	27	27	28	26	28	29	30	29	31	30	31	34	37	36	35	26	0	1	4	5	2	2	4	10	7	7	7	19	17	7	9	7	7	12	11	17	12	28	30	14	27	15	24	10	9	11	21	26	14	20	24	29	14	42	26	43	12	50	29	41	11	30	12	32	16	16	15	16	51	50	48	47	38	20	46	42	54	53	56	60	60	62	64	70	67	65	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
47500	-209.738775812401826	-218.789619192853166	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997435921189419	0	3	7	6	5	11	15	16	16	17	17	18	20	17	20	22	19	20	14	20	23	19	22	18	21	20	21	20	21	20	23	21	24	21	20	25	18	30	22	26	23	23	18	24	21	23	24	23	23	24	26	21	27	27	25	27	21	28	28	26	29	30	30	28	30	29	32	33	31	35	37	0	1	4	2	2	3	19	19	7	8	7	8	17	8	43	20	11	43	6	22	52	8	32	14	17	24	43	9	13	24	29	37	21	18	22	29	9	59	35	25	27	25	8	57	28	29	41	29	15	27	44	17	40	23	50	40	17	51	41	44	60	59	61	31	51	56	38	69	60	63	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48000	-209.218959918677285	-218.269803299128625	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994144243715726	0	4	6	5	5	12	14	17	17	15	16	17	19	18	21	22	20	22	17	20	23	19	22	21	22	20	21	23	19	18	24	21	24	21	21	24	19	26	22	27	20	23	21	23	23	23	19	22	24	18	26	25	24	26	25	27	27	27	27	26	29	30	29	27	31	30	33	37	34	36	37	0	1	2	2	2	5	6	10	10	7	10	11	30	9	50	20	50	41	10	37	35	8	43	50	41	12	17	32	8	11	23	29	39	37	14	44	30	43	17	55	8	13	13	22	32	27	50	15	18	8	52	16	48	45	19	28	52	54	53	55	57	63	40	54	62	56	63	67	67	69	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
48500	-228.284636987121189	-237.335480367572529	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997952790872498	-1	4	6	7	5	11	17	15	15	13	17	18	20	18	19	22	20	18	12	20	21	19	22	21	21	21	20	19	21	22	24	21	23	22	21	21	21	29	19	24	21	22	22	23	23	22	25	19	23	21	24	24	27	21	25	27	26	28	26	28	28	29	30	30	31	29	34	38	36	34	36	0	1	2	2	2	5	9	10	4	4	9	9	15	9	8	35	28	7	6	18	28	9	12	28	15	22	14	14	12	24	30	22	13	15	13	17	18	31	12	16	39	25	20	41	24	35	51	10	21	48	16	44	33	13	40	57	55	56	31	47	53	46	38	38	38	55	58	71	70	62	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
