step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98
23000	-509.161116169963407	-516.016604120922807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.493212067123792	3	2	1	4	3	4	6	6	5	5	4	6	5	8	8	9	8	7	8	9	6	9	10	10	8	8	9	9	9	11	8	7	10	11	12	10	11	12	12	12	9	11	13	14	10	14	15	14	12	16	15	15	15	17	16	16	17	17	17	21	19	20	20	19	18	21	21	21	21	23	24	21	23	21	24	22	23	22	23	24	24	24	23	25	25	26	26	26	29	27	26	25	30	31	31	32	30	34	2	3	0	5	2	5	11	13	5	5	5	3	1	21	7	26	11	3	7	6	1	18	8	7	5	5	25	3	4	15	5	5	10	11	23	25	25	30	23	23	25	17	5	30	27	41	22	3	33	12	34	30	19	47	27	47	24	52	47	25	37	0	0	58	0	0	0	19	49	66	60	47	54	54	0	36	74	25	64	70	0	63	76	69	0	85	66	85	60	84	0	78	92	3	77	74	86	93	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	2	1	1	2	3	3	1	1	5	2	1	1	2	2	4	1	1	1	1	1	1	1	1	3	1	1	3	3	6	1	4	2	1	3	1	3	1	3	1	1	6	4	1	1	1	1	1	1	8	6	1	2	2	3	2	1	4	1	5	2	1	1	3	1	2	1	1	1	1	4	1	1	2	1	6	4	6	2	3
23500	-530.040191115067501	-536.895679066026901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.461328553092912	3	2	1	3	3	4	4	7	6	6	5	6	6	8	6	9	8	7	8	9	7	9	11	9	8	6	10	8	9	9	9	8	9	9	12	9	11	11	12	12	10	12	12	14	12	14	15	13	13	16	16	15	15	18	17	17	16	17	17	21	19	20	20	20	19	22	21	19	21	24	25	20	21	21	23	23	23	22	23	24	25	23	24	25	25	26	24	26	30	28	25	28	31	28	32	34	31	33	3	3	0	3	3	5	4	7	3	6	2	3	5	6	2	32	10	3	18	13	5	21	21	2	15	2	12	2	28	2	11	11	2	26	29	21	20	16	16	22	20	34	21	24	41	34	22	3	12	16	49	1	45	53	44	43	42	31	38	3	38	0	0	53	0	0	0	46	29	66	60	56	52	61	0	62	60	40	69	74	0	68	79	60	0	66	60	53	87	76	0	83	71	86	97	92	81	84	1	1	1	1	1	1	1	2	2	2	2	3	1	2	2	1	1	3	1	1	2	1	3	4	1	1	2	3	1	2	1	2	4	3	1	2	1	1	2	1	1	2	2	4	1	3	4	6	3	3	2	4	2	2	2	3	1	4	3	10	4	1	1	2	1	1	1	2	5	1	2	2	3	1	1	2	1	3	1	2	1	2	1	2	1	2	1	4	5	3	1	1	3	1	1	4	3	3
24000	-483.642789684497984	-490.498277635457384	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532143570948117	3	2	1	3	3	4	5	7	7	4	5	5	7	7	7	9	6	7	9	9	7	7	10	10	10	9	10	7	9	9	10	9	10	10	11	10	11	11	10	11	9	12	14	13	11	14	16	13	13	15	15	13	15	17	14	17	17	18	17	19	18	20	20	19	20	22	21	21	21	24	25	21	22	20	24	22	23	23	24	22	24	24	24	26	25	27	25	27	29	29	26	27	31	30	29	34	31	33	3	3	0	3	2	2	2	7	2	2	3	10	6	7	3	7	10	3	15	12	17	7	3	29	17	7	8	3	22	22	14	15	2	17	17	8	29	41	7	20	12	18	19	40	18	3	25	25	38	44	38	38	27	53	3	51	53	52	22	34	51	0	0	49	0	0	0	51	65	63	54	74	62	58	0	72	36	2	68	68	0	69	66	72	0	61	64	83	86	88	0	78	67	88	77	97	95	88	1	1	1	1	1	1	2	1	3	1	2	1	1	1	2	2	1	3	1	2	1	1	4	1	3	2	1	4	1	2	3	1	4	1	2	2	1	1	2	1	3	4	3	1	2	7	3	1	1	2	3	2	3	1	5	1	1	4	4	5	2	1	1	2	1	1	1	2	1	2	4	1	1	1	1	1	5	10	1	1	1	2	1	2	1	6	4	2	1	1	1	2	3	2	4	2	1	3
24500	-475.435044699104537	-482.290532650063938	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.418188163979466	3	2	1	4	3	2	5	6	7	6	4	7	6	7	7	8	8	7	8	9	7	9	10	9	8	10	9	9	10	11	9	10	11	11	12	10	13	12	12	12	9	13	14	13	12	11	14	13	13	16	15	15	14	16	16	18	17	17	17	22	19	21	20	19	19	22	22	21	20	23	25	22	22	22	24	23	24	24	22	22	24	24	24	24	25	24	26	26	28	27	27	28	32	30	31	34	31	33	3	3	0	2	3	3	1	5	3	6	2	5	3	2	2	12	13	5	14	3	7	7	13	12	7	18	18	5	28	20	5	20	27	32	12	3	8	34	32	19	2	29	29	14	20	7	20	5	3	10	7	38	39	10	53	42	14	32	54	62	43	0	0	57	0	0	0	8	57	7	38	43	18	65	0	61	73	34	8	61	0	68	73	72	0	74	55	2	66	85	0	76	84	74	90	92	86	95	1	1	1	1	1	1	1	2	2	2	1	3	2	4	3	1	1	2	1	4	1	3	1	1	1	2	1	3	1	1	3	1	1	1	3	3	6	1	2	2	3	3	1	3	1	4	2	5	5	4	3	1	1	5	1	2	5	3	1	1	2	1	1	1	1	1	1	6	1	8	5	3	8	1	1	2	1	7	6	2	1	2	1	1	1	1	5	10	3	1	1	2	4	3	2	3	4	1
25000	-605.699238344346782	-612.554726295306182	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.456601563338240	2	1	0	3	2	4	5	4	7	4	4	4	5	6	8	8	7	8	8	10	7	9	9	9	9	8	9	8	9	10	10	10	11	8	12	8	13	11	11	13	9	12	13	12	11	13	14	13	14	14	15	16	14	17	16	18	18	18	17	21	17	21	18	18	20	22	22	20	21	24	25	22	22	19	23	22	23	24	23	23	25	24	24	25	26	25	27	27	29	28	25	26	30	31	31	33	30	31	3	3	0	2	2	5	8	5	10	4	2	5	8	8	17	14	8	21	10	4	8	9	5	11	28	2	7	7	8	21	34	1	3	2	45	8	10	24	30	18	17	23	27	27	34	22	21	2	40	21	26	27	43	41	43	51	50	31	52	65	27	0	0	43	0	0	0	52	65	75	72	62	51	56	0	39	16	14	67	65	0	72	65	60	0	67	80	54	62	77	0	70	85	78	90	87	88	89	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	4	2	1	2	2	1	4	2	2	2	2	1	4	4	3	1	2	4	1	1	2	1	2	2	2	2	1	4	6	1	3	4	2	1	4	2	1	2	3	1	1	3	1	1	2	1	1	1	1	1	1	2	1	3	1	1	6	7	13	1	1	1	1	3	2	1	1	2	8	5	2	1	1	3	4	2	4	1	1
25500	-544.657370978752738	-551.512858929712138	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.524159844979035	2	1	-1	3	3	5	5	6	6	5	3	7	7	7	6	9	7	7	8	8	8	9	9	8	10	10	10	8	10	11	8	9	11	11	11	9	12	12	11	13	10	12	10	12	11	14	15	12	13	15	16	14	14	17	16	16	17	17	17	22	18	20	20	19	19	22	21	21	21	23	24	19	22	19	24	23	24	22	23	23	24	25	25	25	24	26	25	27	28	28	26	27	31	30	30	32	30	32	3	3	0	2	2	11	1	1	5	4	2	3	7	11	5	5	7	3	15	10	4	28	20	17	8	21	19	7	24	21	3	15	12	16	2	14	16	36	21	45	2	20	2	24	18	8	34	28	13	33	44	36	41	46	34	33	51	53	49	62	52	0	0	58	0	0	0	64	62	64	78	43	55	51	0	78	78	2	67	69	0	70	73	71	0	85	75	52	84	70	0	75	95	77	83	85	72	94	1	1	1	1	1	1	1	2	2	2	1	4	1	2	1	3	2	4	1	1	4	1	1	1	2	1	1	2	1	1	5	2	4	1	5	1	2	2	2	1	5	2	4	3	3	4	2	1	2	2	2	3	2	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	3	1	4	3	1	1	1	1	10	1	1	1	1	1	1	1	2	1	10	2	2	1	1	1	2	2	3	5	1
26000	-601.485478029700062	-608.340965980659462	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.536419917906127	1	2	0	4	3	4	6	6	6	5	4	6	7	7	5	7	8	5	9	9	8	9	9	10	10	9	10	9	7	11	10	9	7	10	12	9	13	12	11	13	11	9	13	14	10	13	15	13	14	15	16	16	13	17	16	18	17	19	16	22	18	20	20	18	21	22	20	19	20	23	23	22	22	21	23	23	24	24	23	24	24	25	24	26	26	26	26	26	29	29	26	28	31	30	31	33	31	33	3	1	0	5	2	5	4	6	3	4	2	3	2	11	5	10	11	2	13	33	10	4	13	6	13	18	17	7	6	20	18	14	2	17	21	2	35	29	20	27	18	14	34	45	3	39	5	13	19	13	44	49	35	55	2	50	43	19	20	67	57	0	0	23	0	0	0	39	61	69	65	51	49	68	0	72	55	40	66	68	0	83	58	66	0	62	76	13	86	86	0	85	92	88	88	94	90	95	1	1	1	1	1	1	2	1	3	1	1	3	2	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	3	1	2	2	2	3	1	2	2	2	4	1	1	2	4	1	7	3	3	4	1	1	1	1	8	1	2	3	4	2	1	1	1	4	1	1	1	4	1	2	1	3	4	1	1	1	5	9	1	3	1	1	3	2	1	3	1	6	1	1	1	1	2	2	2	1	1	1
26500	-462.149054701175601	-469.004542652135001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.525227999585229	2	2	1	3	2	4	4	7	7	5	4	6	7	7	7	9	8	8	8	7	8	7	10	10	9	8	7	9	10	10	9	10	10	10	13	9	12	10	12	13	10	13	12	13	11	12	16	13	11	16	15	16	15	18	17	17	17	18	17	21	19	20	19	20	20	22	22	20	22	22	22	21	21	20	22	22	22	23	23	23	24	24	24	26	25	26	27	25	29	28	26	28	31	31	31	32	31	32	3	3	0	3	3	3	3	10	3	4	5	7	11	3	2	22	14	6	15	7	10	12	27	8	27	3	11	7	16	25	20	22	3	4	45	7	32	12	32	12	3	14	7	36	26	16	20	39	7	20	22	39	28	16	43	26	10	46	37	65	57	0	0	58	0	0	0	58	53	47	62	54	49	54	0	74	23	60	61	67	0	71	76	67	0	65	85	20	65	86	0	71	85	89	82	88	91	94	1	1	1	1	1	2	1	1	3	1	1	1	1	3	2	1	1	2	1	2	2	1	2	1	1	3	2	4	1	1	1	1	5	3	1	2	1	2	1	4	5	3	3	2	1	2	5	1	2	4	4	1	3	5	2	5	5	3	2	1	1	1	1	1	1	1	1	1	3	3	1	1	5	1	1	1	7	1	3	1	1	1	1	2	1	2	1	7	5	1	1	3	2	1	3	3	2	1
27000	-559.928101923968370	-566.783589874927770	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.492738684744682	2	2	1	4	3	4	6	7	6	5	5	7	7	7	7	7	8	8	5	8	6	9	10	8	9	9	9	10	10	10	9	9	9	11	13	9	11	10	11	12	11	12	14	13	12	13	15	13	13	16	16	16	14	17	16	18	17	17	17	21	19	18	21	19	20	20	22	21	22	23	23	20	21	20	23	22	24	24	24	23	24	24	24	26	24	25	26	26	29	28	27	27	31	30	30	31	30	33	3	3	0	3	3	5	4	19	3	1	2	10	10	6	1	4	13	19	3	19	6	5	5	5	14	5	11	2	16	19	2	7	5	33	37	17	32	6	25	13	10	31	2	29	20	39	17	13	5	53	45	32	11	44	8	50	46	17	43	17	43	0	0	58	0	0	0	32	74	60	76	58	54	64	0	74	76	62	75	68	0	71	47	38	0	78	77	39	87	84	0	84	84	60	90	77	87	88	1	1	1	3	1	1	1	1	3	1	2	1	1	1	3	2	1	2	2	1	1	3	2	1	1	4	2	4	2	3	3	1	2	1	1	1	1	4	1	3	3	2	5	1	1	1	3	3	4	1	2	2	4	2	3	1	2	4	2	7	2	1	1	1	1	1	1	6	1	1	1	2	2	1	1	1	1	3	1	1	1	1	4	7	1	1	1	8	1	1	1	1	3	4	1	3	3	4
27500	-492.287764135508326	-499.143252086467726	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.597721629601465	3	1	0	4	2	4	6	5	6	5	4	6	6	6	8	8	8	7	7	10	6	8	10	10	9	7	10	8	9	10	6	9	11	10	12	9	12	12	11	13	10	13	13	14	10	12	15	14	10	14	15	16	15	17	16	16	17	18	17	22	18	21	21	19	20	21	22	19	22	24	24	21	21	21	23	23	24	23	24	22	25	22	24	25	24	27	27	26	26	29	26	27	31	29	31	33	32	33	5	3	0	5	2	2	2	11	5	4	2	2	6	11	13	6	14	3	4	9	6	7	19	17	17	31	16	2	17	7	3	21	7	26	16	7	7	22	32	24	31	39	25	46	7	17	37	5	5	43	33	47	42	52	50	33	35	22	21	25	48	0	0	53	0	0	0	16	44	57	62	65	54	64	0	67	65	62	60	64	0	64	69	76	0	84	73	71	77	79	0	91	86	62	71	93	70	90	1	1	1	1	1	2	2	1	3	1	1	2	2	1	1	1	1	3	2	2	1	1	1	2	1	1	1	3	1	1	2	1	3	2	2	2	4	1	1	2	2	1	1	1	1	1	2	6	2	1	2	1	1	1	1	2	3	6	6	6	2	1	1	2	1	1	1	5	3	3	1	1	2	1	1	1	2	1	1	2	1	2	2	1	1	1	3	1	1	2	1	1	2	3	3	1	4	1
28000	-513.720680368713261	-520.576168319672661	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557588563113798	3	2	1	3	3	2	5	6	6	5	4	6	7	7	8	8	7	5	8	9	7	9	10	8	7	9	9	10	10	11	9	9	10	11	13	9	12	11	12	13	10	12	13	14	11	13	16	13	10	13	15	16	14	17	17	16	17	18	18	21	19	21	20	19	21	23	21	19	21	24	24	20	22	21	24	23	24	20	22	23	24	25	24	25	25	26	26	26	30	28	27	28	30	30	32	34	28	33	3	3	0	3	3	3	1	1	5	5	3	3	9	3	25	8	4	2	8	7	1	9	8	12	18	10	8	20	4	21	21	13	16	26	26	5	23	32	29	37	12	12	22	22	21	10	53	38	3	38	17	23	2	52	46	40	35	31	35	10	42	0	0	48	0	0	0	2	68	79	55	64	59	55	0	62	80	5	56	74	0	79	73	80	0	60	67	60	92	66	0	76	70	86	88	95	67	94	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	2	2	1	1	3	2	1	3	2	1	1	1	1	1	2	1	1	2	1	2	3	1	2	2	3	1	1	2	1	3	2	6	1	3	1	1	7	3	5	2	1	1	2	1	1	1	8	1	1	3	1	4	2	1	1	1	5	3	1	1	1	1	1	1	2	1	3	2	3	1	3	4	2	2	1	3	2
28500	-532.704207651352021	-539.559695602311422	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495191875036059	3	2	1	4	3	4	4	6	6	6	3	7	5	7	7	9	6	6	9	9	8	10	10	8	10	8	8	9	8	10	8	10	11	10	12	9	12	12	11	12	10	10	12	14	10	13	15	13	10	15	15	15	12	17	16	18	17	18	18	22	17	20	19	20	20	22	21	21	22	23	24	20	21	20	23	20	24	23	22	22	23	24	25	26	26	27	25	27	28	28	24	27	31	30	31	33	32	33	3	3	0	2	3	2	3	11	13	13	3	6	5	3	2	27	3	5	10	14	13	29	3	7	28	10	4	15	13	10	3	24	10	13	15	13	28	9	30	17	5	3	16	41	3	21	53	3	8	17	35	45	15	31	5	17	44	42	54	16	19	0	0	56	0	0	0	76	63	73	68	25	64	52	0	59	75	3	56	42	0	54	74	60	0	65	78	56	86	84	0	75	74	86	70	95	95	86	1	1	1	1	1	1	2	2	1	1	2	1	2	2	1	1	3	2	1	1	2	1	4	1	1	1	2	2	1	2	3	1	3	2	2	3	2	2	1	2	2	4	3	2	4	2	2	6	2	3	2	1	4	4	4	6	2	3	1	7	3	1	1	1	1	1	1	1	2	1	2	5	1	3	1	1	1	5	1	7	1	3	2	2	1	4	1	3	1	1	1	2	5	1	3	1	1	4
29000	-503.138663701978658	-509.994151652938058	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.586868759610404	2	2	1	4	3	4	5	6	7	5	4	7	3	6	7	8	7	7	8	9	7	10	8	9	9	8	10	8	9	11	7	7	10	10	12	10	12	12	11	13	9	11	13	14	11	10	16	13	12	16	14	15	14	17	17	17	18	18	17	21	19	20	20	18	20	23	21	20	22	23	25	21	22	22	22	22	23	24	23	23	25	24	24	26	25	25	26	26	28	27	27	26	31	29	30	33	30	34	3	3	0	13	1	13	13	6	2	13	13	13	3	11	3	10	11	2	1	31	11	28	13	7	12	2	23	3	21	7	2	14	16	11	34	16	10	25	29	22	26	21	33	17	6	3	44	10	25	40	38	49	38	49	16	37	42	44	30	59	64	0	0	56	0	0	0	45	61	65	70	61	62	55	0	63	59	62	65	67	0	79	73	78	0	2	78	86	62	58	0	71	94	44	66	92	90	89	1	1	1	1	1	1	1	1	3	1	1	4	1	1	3	1	2	3	3	1	1	1	2	2	2	3	1	4	1	4	3	1	1	4	1	1	4	1	1	1	1	2	2	4	4	3	1	4	2	2	1	1	1	3	2	2	3	3	3	3	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	9	1	1	3	4	1	1	1	5	3	3	2	3
29500	-538.708435148688864	-545.563923099648264	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.544182807137616	3	2	0	3	2	3	6	6	5	6	5	6	5	7	8	8	7	8	8	9	8	9	10	10	9	8	9	10	9	10	10	9	10	10	12	7	12	11	12	12	9	12	14	13	11	11	15	13	13	16	15	14	15	18	16	17	17	18	17	20	18	20	20	19	20	21	21	21	21	23	24	21	23	22	23	23	23	23	24	23	25	23	24	24	25	26	26	25	29	27	26	27	32	29	30	33	31	34	5	3	0	3	3	5	6	4	2	2	2	5	1	6	14	8	13	10	10	9	5	15	16	36	18	5	17	16	8	2	19	26	21	1	15	5	21	27	30	16	2	25	5	22	20	2	48	19	3	7	45	37	26	50	26	47	39	25	10	35	52	0	0	55	0	0	0	40	55	57	74	64	63	51	0	47	67	62	80	62	0	62	75	50	0	38	71	62	78	84	0	88	71	60	82	97	86	86	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	2	3	1	1	2	1	4	1	2	1	4	1	1	1	3	1	2	3	1	1	1	2	1	4	2	1	4	1	2	7	6	1	1	4	1	3	1	1	5	3	3	2	1	1	1	1	1	1	3	1	2	1	2	1	5	1	4	1	1	1	2	1	2	1	4	1	7	1	2	3	1	1	1	3	6	4	1	2	5
30000	-507.067903594129007	-513.923391545088407	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.464942800704586	3	2	1	4	3	4	5	6	6	5	4	6	7	7	7	8	7	6	9	10	7	10	9	8	8	8	9	10	9	10	9	10	10	11	12	8	9	12	11	11	10	11	12	13	10	13	15	12	13	14	13	14	14	17	17	18	16	18	17	22	17	18	21	18	18	21	21	21	20	22	24	21	21	22	23	23	23	24	23	23	24	25	24	25	25	26	26	26	29	29	27	26	32	31	32	33	30	32	3	3	0	3	2	2	4	6	5	4	2	5	3	3	8	5	6	3	7	18	8	25	11	12	13	5	17	2	21	17	17	9	5	32	24	5	5	45	41	21	3	13	24	42	29	16	3	14	16	13	14	48	32	34	22	55	53	41	33	13	16	0	0	33	0	0	0	61	65	62	72	65	55	67	0	69	67	62	66	68	0	58	68	58	0	69	72	60	79	86	0	76	82	59	90	83	90	76	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	3	1	2	2	2	1	1	1	1	1	2	1	3	1	1	1	2	4	1	1	2	3	2	1	2	3	1	3	1	1	2	6	2	2	2	3	1	2	3	5	1	1	3	4	5	4	1	1	4	1	1	1	3	1	2	1	1	2	1	1	1	1	5	1	1	1	3	2	4	1	3	2	2	2	2	1	1	3	10	2	5	1	3
30500	-482.938765878669244	-489.794253829628644	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.504043358366453	3	2	1	3	2	3	5	5	5	5	3	6	7	8	7	7	7	7	8	8	5	10	10	10	9	9	9	9	9	10	8	10	9	11	12	8	12	11	11	13	10	13	13	14	11	14	16	13	13	15	15	15	15	15	15	15	17	18	18	20	17	19	20	19	21	22	21	20	21	24	23	21	21	21	22	23	23	24	23	24	24	24	25	25	26	26	27	26	29	28	27	27	31	31	31	33	31	33	3	3	0	3	3	3	11	2	5	11	2	2	12	8	10	10	7	5	7	9	1	33	10	2	17	3	12	3	1	19	3	20	5	15	30	5	5	12	12	31	31	26	24	35	13	42	48	5	33	38	41	37	20	49	39	34	55	44	43	52	47	0	0	61	0	0	0	34	28	69	58	64	56	60	0	13	69	65	63	74	0	59	77	77	0	65	77	80	78	91	0	88	90	86	79	86	76	80	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	3	1	1	1	1	3	3	1	4	1	3	2	1	3	1	3	2	1	3	4	2	3	3	1	2	2	1	1	1	2	3	2	2	2	2	4	1	3	3	1	2	2	2	1	1	1	1	1	1	1	5	5	2	2	1	3	1	1	6	1	2	1	2	1	2	1	1	1	3	2	1	1	1	1	1	2	3	3	4	4	5
31000	-525.339247166480732	-532.194735117440132	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534052986924191	2	2	1	4	3	4	5	6	6	5	2	6	6	7	6	8	7	8	9	8	7	9	10	10	9	9	9	9	9	10	8	6	10	10	12	8	13	11	11	11	11	13	12	11	8	13	15	12	13	15	16	15	15	17	17	16	17	16	17	22	18	20	21	19	20	23	22	21	21	21	24	19	23	20	23	23	24	22	23	22	24	24	24	25	25	26	26	25	29	28	26	26	32	29	31	32	32	33	3	3	0	3	1	11	2	5	3	4	3	2	7	2	1	14	7	3	32	13	3	4	21	3	9	21	13	7	12	7	7	10	13	3	39	2	21	27	9	29	2	2	40	26	12	6	34	13	3	33	39	44	43	53	53	52	47	44	58	69	59	0	0	38	0	0	0	44	62	53	79	58	70	55	0	65	72	51	65	72	0	80	60	35	0	75	73	80	79	75	0	75	81	86	89	83	83	86	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	2	3	2	1	4	1	1	2	3	2	2	2	1	3	5	1	3	3	1	2	1	4	6	1	1	1	7	1	3	8	2	3	2	2	1	2	1	1	2	1	1	1	1	1	3	1	1	1	5	1	3	1	1	1	1	1	1	2	3	1	1	1	1	1	5	1	1	1	1	3	2	1	2	4	2	1	3	4	4
31500	-449.112246588266373	-455.967734539225773	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.556737757905396	3	2	1	3	3	4	4	6	6	6	5	5	5	7	6	8	7	7	8	8	8	9	11	8	9	10	10	8	7	10	9	7	8	9	12	10	12	12	12	13	9	10	13	14	12	13	16	13	13	15	16	16	14	16	15	18	17	18	18	22	19	20	19	19	20	22	22	21	22	22	23	21	23	21	23	22	23	22	24	23	25	24	24	26	26	26	25	26	29	28	26	28	31	29	31	33	31	34	2	3	0	2	2	3	3	7	7	3	5	3	5	5	13	10	8	5	11	8	7	32	21	5	20	21	32	7	11	16	10	7	5	4	42	5	5	26	9	36	18	3	35	36	31	31	44	2	5	13	55	43	35	55	43	43	46	32	51	65	48	0	0	16	0	0	0	27	65	62	72	50	60	63	0	63	66	62	74	67	0	78	68	60	0	77	77	82	78	77	0	74	88	85	71	95	94	94	1	1	1	1	1	2	2	1	1	3	1	2	1	2	1	1	1	3	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	3	2	2	5	1	2	1	2	3	1	1	1	3	1	6	4	3	1	2	1	1	1	1	2	5	1	1	3	1	1	4	1	1	1	3	1	1	1	2	1	2	1	2	1	1	3	1	1	1	3	2	1	1	1	2	3	2	1	4	3	2	3	1	1	5
