step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
76000	-962.744663162743677	-961.160335729517442	-1.584327433226221	0.000365147717320	0.000090205007444	0.247037029578416	0.372347003847438	1	3	5	8	7	12	14	14	13	14	16	18	16	16	17	17	18	21	19	15	19	18	20	18	20	20	21	20	19	20	22	19	21	22	22	24	21	21	22	23	21	21	22	23	23	23	25	23	26	23	23	25	24	24	23	23	23	24	23	23	23	24	27	25	25	25	24	25	24	24	23	25	26	25	26	25	25	26	26	25	28	25	28	26	27	26	26	27	28	27	28	26	28	28	26	27	30	31	33	34	37	38	39	40	39	43	45	0	1	1	5	2	5	5	6	5	9	6	11	20	6	6	6	6	6	12	6	13	14	9	13	12	13	16	12	15	9	30	6	20	12	11	61	6	11	24	12	19	23	7	14	43	37	39	20	30	38	33	34	9	34	12	24	27	18	30	28	19	23	28	30	70	69	38	19	15	25	11	61	80	28	51	18	48	25	60	53	85	59	66	19	18	61	39	28	34	66	18	36	55	16	70	43	56	82	81	91	82	78	0	99	91	105	0	1	1	3	1	1	2	4	1	3	1	3	1	1	2	3	3	3	3	1	2	3	1	4	1	1	2	2	1	1	4	1	5	4	2	2	1	5	3	2	4	1	1	4	3	1	1	2	4	3	1	2	2	5	1	2	3	1	2	2	1	2	2	4	2	1	1	2	2	4	3	2	1	1	3	2	2	1	3	2	1	1	1	1	4	3	1	2	3	2	1	3	1	3	3	1	2	4	2	2	4	5	6	1	3	5	2	1
76500	-947.397946363305550	-945.667176388368603	-1.730769974936934	0.000417306160631	0.000081135431082	0.194426631419564	0.440344249185085	0	3	6	8	9	11	13	15	14	12	15	17	19	15	17	19	18	19	18	18	17	20	19	17	21	18	17	19	21	19	18	19	22	22	22	22	22	22	21	21	21	22	20	23	22	22	24	22	26	23	26	24	23	25	22	25	21	23	23	23	23	24	26	25	24	26	24	24	24	24	24	26	23	26	26	26	27	26	27	24	27	25	28	26	28	28	25	27	27	26	28	26	27	28	27	28	29	29	34	37	38	38	39	38	41	43	45	0	1	2	2	2	3	10	7	5	5	7	5	24	10	11	8	15	7	8	8	14	10	17	11	19	10	14	7	23	5	7	10	39	28	31	16	28	22	12	16	18	12	30	43	13	16	12	28	40	5	27	34	18	37	28	39	11	41	41	18	31	57	52	42	16	38	48	16	33	35	38	28	41	42	13	61	51	59	92	59	50	59	38	36	59	92	30	60	50	71	59	68	76	93	82	71	56	78	73	81	78	78	0	72	91	99	0	1	2	2	3	2	3	1	1	3	1	1	3	1	2	1	3	1	3	2	3	1	3	1	1	1	2	1	5	1	5	2	2	1	1	2	3	2	1	2	1	1	3	1	2	1	2	3	1	3	8	3	1	2	2	2	2	3	1	1	2	3	1	1	2	2	3	1	2	1	1	2	4	1	3	3	2	1	2	1	1	2	1	3	2	3	1	3	3	2	1	3	1	1	1	1	2	2	1	6	5	7	9	1	5	6	5	1
77000	-955.792490281795381	-954.045966269116434	-1.746524012678987	0.000429522386915	0.000081639898988	0.190071347792558	0.381952560289664	0	2	6	8	8	11	13	14	14	13	15	18	19	16	17	17	18	20	17	18	18	20	19	19	20	19	20	18	22	21	20	20	21	20	22	24	22	24	22	23	21	22	22	23	22	24	23	22	25	23	26	23	23	23	23	25	24	23	24	23	24	23	24	25	24	26	25	26	22	24	24	25	24	26	26	25	25	26	25	25	27	26	28	27	27	26	26	28	26	26	26	27	27	27	28	28	29	31	33	33	36	36	39	39	41	40	44	0	1	1	2	1	5	4	10	5	6	7	8	20	9	10	6	7	6	8	11	7	11	16	21	9	11	20	6	14	32	17	10	17	7	17	30	34	39	21	41	17	16	9	45	9	42	32	10	32	21	17	35	18	25	4	62	29	6	43	28	12	15	18	42	37	38	62	35	32	18	48	28	41	16	32	28	13	12	35	12	87	18	29	65	35	36	15	86	25	38	63	35	76	61	18	90	39	74	6	16	49	95	0	85	98	82	0	1	1	3	4	3	2	3	1	3	1	1	2	1	1	2	3	3	4	2	1	2	3	1	1	4	2	1	3	3	1	1	4	2	2	3	2	1	1	2	1	2	2	5	1	4	1	1	4	2	2	4	1	2	2	8	1	1	6	1	2	3	4	4	1	1	2	1	1	1	2	1	4	2	6	3	3	3	5	2	3	1	4	3	1	3	2	6	1	2	1	1	2	1	2	4	1	3	3	10	7	4	4	1	5	5	4	1
77500	-1044.302599242984343	-1042.665765915076008	-1.636833327908225	0.000531640423658	0.000119672218448	0.225099923035897	0.434276706500628	0	2	3	6	9	12	10	15	13	15	15	19	18	17	18	19	17	19	18	18	19	18	20	19	20	20	20	19	21	19	22	19	20	21	22	23	22	24	23	22	21	22	22	23	22	24	24	22	26	23	23	23	24	24	24	25	21	22	23	22	23	24	25	26	26	26	25	25	24	24	24	25	26	25	25	24	25	27	26	24	26	25	28	24	26	27	26	28	27	28	28	27	27	27	28	27	28	31	33	35	37	38	40	41	39	43	45	0	1	2	1	1	3	2	3	5	4	9	22	7	5	7	9	11	14	8	11	7	11	9	9	21	20	22	13	27	10	30	10	10	21	12	21	30	17	26	12	12	30	24	14	11	52	32	6	40	24	13	30	48	40	35	11	5	57	41	28	13	50	14	61	12	43	22	14	4	40	32	18	40	42	38	21	11	82	42	59	31	59	48	19	20	31	24	65	52	71	70	31	57	61	49	43	33	91	65	57	37	65	0	49	31	99	0	1	2	1	3	4	3	3	3	2	3	1	1	3	3	5	3	1	1	1	1	4	2	3	2	1	1	1	1	1	2	3	2	3	1	2	2	2	3	1	2	1	2	1	2	4	1	2	5	2	2	2	2	1	1	2	5	6	1	1	1	3	1	3	2	3	2	4	3	6	1	3	4	2	2	1	1	7	1	2	1	3	1	3	2	4	2	5	1	2	2	2	3	3	1	2	3	4	1	4	5	7	4	1	5	9	5	1
78000	-966.290093435448739	-964.580161040259782	-1.709932395188974	0.000463024159881	0.000092832726482	0.200492187072829	0.480920379682745	1	3	5	7	10	11	14	14	13	15	16	18	18	16	17	18	18	20	19	17	18	20	18	18	21	19	20	20	22	21	21	21	22	21	22	22	22	22	22	23	22	23	22	24	23	24	24	22	25	22	26	22	22	24	23	24	23	24	24	23	22	24	27	25	25	25	23	25	25	24	24	25	25	23	26	25	25	25	26	24	27	27	28	26	27	26	26	27	28	26	28	27	27	27	28	27	29	30	34	35	38	38	40	39	40	44	45	0	1	1	3	3	4	4	4	6	6	6	9	7	9	6	9	20	8	8	10	10	14	10	7	9	14	21	8	14	9	19	12	18	8	34	30	18	18	17	9	19	8	11	20	23	30	43	15	61	8	11	12	8	37	34	42	12	18	35	8	7	32	52	36	61	13	39	25	44	35	38	55	58	25	21	28	50	12	25	12	58	73	26	80	28	74	15	40	18	62	61	78	84	72	61	32	23	82	70	91	91	12	0	98	30	98	0	1	2	2	1	4	1	3	3	1	2	2	3	2	1	3	3	1	5	2	1	2	1	2	2	4	2	2	3	3	4	1	2	1	3	1	1	2	1	2	4	2	8	3	4	3	1	1	2	1	4	3	2	4	1	1	1	2	2	1	5	3	1	3	1	1	3	1	1	1	2	1	1	1	1	3	3	1	4	4	2	1	1	4	1	2	2	5	2	3	1	3	1	1	1	3	2	5	2	5	3	7	8	1	5	9	7	1
78500	-1000.587482860788782	-998.915695397345075	-1.671787463443683	0.000374745122973	0.000079676894650	0.212616228378712	0.456864829375353	0	3	5	6	8	12	13	15	14	15	16	18	18	17	17	19	17	20	18	16	17	19	20	18	20	19	20	20	19	21	21	20	20	20	21	22	21	23	22	21	21	20	22	24	20	22	24	24	25	24	24	25	23	24	24	24	23	24	23	24	23	24	26	25	26	26	24	26	24	22	24	26	26	24	26	25	26	27	25	25	27	26	29	27	28	27	25	27	28	26	28	26	27	27	28	28	29	31	31	36	37	38	38	41	39	43	44	0	1	2	2	4	4	5	4	5	5	9	10	4	9	20	6	6	19	10	6	6	11	15	15	5	14	26	8	14	13	9	16	24	19	12	19	42	32	27	19	12	8	6	32	15	7	57	33	59	43	15	34	8	12	37	45	17	41	28	46	28	17	34	46	42	17	39	79	8	12	20	54	19	42	44	19	24	54	42	41	13	6	51	31	66	79	39	42	54	20	92	8	16	92	54	43	39	89	58	59	54	16	0	82	98	81	0	1	2	1	1	1	4	3	5	4	5	1	1	6	2	1	4	3	1	2	2	2	1	1	1	9	1	1	2	1	1	3	1	1	1	1	1	1	2	1	1	2	3	3	3	2	2	1	2	1	1	4	3	5	3	2	2	3	2	1	1	2	3	3	1	3	6	1	1	3	3	5	2	6	2	1	4	3	1	2	2	5	7	3	3	1	1	2	3	3	5	1	6	4	1	2	4	4	2	4	5	5	12	1	7	3	4	1
79000	-922.568189429291579	-920.904755692054778	-1.663433737236767	0.000337260186810	0.000072669337471	0.215469659073175	0.376413940894535	0	2	6	7	9	12	14	14	13	13	16	19	18	16	17	19	18	21	19	18	18	20	18	19	20	19	21	17	20	19	20	21	21	22	21	23	22	23	22	23	21	22	23	23	24	23	25	22	24	24	26	24	23	25	24	25	23	23	24	23	22	23	27	25	25	24	22	25	24	24	24	23	25	25	26	24	26	27	25	25	27	26	29	26	27	26	27	25	27	27	27	27	27	27	27	27	28	30	33	37	38	36	40	39	41	44	44	0	1	2	2	2	3	3	3	6	5	7	5	4	10	10	9	11	16	8	14	11	14	11	8	28	17	7	7	14	8	7	24	8	16	30	42	31	29	11	16	25	28	32	32	8	18	23	23	19	13	57	53	12	35	31	29	14	16	16	61	31	29	52	31	58	33	23	18	24	6	62	16	25	42	21	37	24	80	12	31	12	40	44	76	80	42	27	61	34	66	35	74	12	72	73	44	57	12	73	80	91	80	0	81	100	91	0	1	1	2	2	3	2	3	4	1	2	1	5	4	2	3	3	1	2	3	1	1	2	1	3	1	1	4	1	3	2	4	1	3	1	1	1	2	2	3	2	1	3	1	1	6	2	4	2	2	4	1	1	2	2	2	2	3	2	2	1	1	2	1	2	2	2	3	3	2	5	1	2	2	1	4	1	3	1	2	3	4	1	3	1	1	2	3	2	3	2	3	1	5	2	1	2	2	6	5	4	4	8	1	3	2	9	1
79500	-940.774888780264973	-939.132064311738986	-1.642824468525995	0.000334517507249	0.000074548709125	0.222854432158427	0.408585972086715	-1	2	5	6	10	13	13	15	14	15	15	18	17	16	17	18	17	19	18	18	19	20	19	20	18	20	21	19	21	20	19	20	19	22	20	23	21	24	22	23	22	23	21	23	21	22	25	22	23	22	24	25	21	24	24	24	24	23	23	23	23	23	26	25	25	26	24	25	25	23	23	25	26	26	25	26	26	25	27	25	27	25	27	26	27	27	27	28	26	28	29	25	25	28	27	29	28	29	33	37	36	38	39	40	38	44	44	0	1	1	1	1	4	4	9	6	9	7	3	5	11	7	6	11	7	6	10	12	11	12	17	6	20	10	19	23	18	13	15	12	18	25	31	31	7	24	16	25	28	12	13	23	28	33	22	19	13	22	53	7	35	70	27	39	18	19	18	46	27	25	70	53	43	23	46	23	19	20	70	35	68	38	36	39	5	92	59	58	35	62	41	40	18	38	92	53	44	80	61	12	72	70	27	56	58	25	82	95	12	0	99	91	99	0	1	1	4	3	5	3	3	1	1	1	1	6	3	1	2	2	1	3	3	2	1	3	1	1	2	1	3	1	1	1	1	1	1	2	1	2	1	5	1	2	2	2	1	2	1	1	2	1	1	2	2	2	3	2	1	1	1	2	1	3	1	1	3	1	3	2	2	2	4	3	3	1	3	1	1	2	2	4	2	1	2	4	2	2	2	3	1	1	2	4	3	1	2	1	3	3	2	3	6	6	4	11	1	2	4	5	1
80000	-944.999058789294054	-943.207797578840882	-1.791261210453144	0.000367843776002	0.000065718320379	0.178658236637542	0.491392096726328	1	2	5	7	9	12	14	14	13	15	15	19	18	17	17	16	18	21	18	18	19	17	20	19	19	20	21	20	20	21	22	20	20	20	22	22	21	22	22	22	20	22	21	23	23	23	24	23	25	23	25	23	22	24	22	25	23	23	23	23	24	24	27	25	24	25	25	25	24	24	23	25	26	25	25	26	26	26	27	25	28	27	26	25	26	26	26	27	26	27	28	26	27	27	27	28	29	31	34	35	37	38	39	41	40	44	44	0	1	2	2	2	3	5	9	3	8	9	7	9	9	10	4	15	25	6	7	10	10	15	11	19	10	32	7	14	28	37	14	13	16	25	16	9	13	23	28	5	41	16	20	28	41	33	43	59	32	11	7	41	25	18	11	29	16	25	28	7	44	54	58	55	41	45	37	11	25	20	54	37	60	26	52	39	54	52	59	25	78	50	52	36	74	13	60	54	62	78	36	84	65	54	50	77	36	91	70	98	98	0	81	70	98	0	1	1	2	2	3	2	3	1	2	1	1	2	3	1	1	4	1	1	3	3	2	1	1	1	1	2	1	4	2	1	1	2	1	2	2	3	3	1	1	1	5	1	2	1	1	1	2	1	1	3	3	5	2	3	1	5	2	4	2	2	3	1	2	1	2	2	1	2	3	3	4	1	2	2	3	2	2	1	2	1	4	1	1	1	2	1	3	1	2	1	1	3	1	2	1	2	2	4	4	5	3	4	1	7	5	7	1
80500	-934.662870671132168	-933.017828667503636	-1.645042003628544	0.000399024205784	0.000088597336426	0.222034992217366	0.466338281017559	0	2	5	8	10	11	13	13	13	15	15	18	17	17	17	18	18	20	18	18	18	19	19	20	20	19	20	20	20	19	21	21	20	20	20	23	21	23	23	22	21	23	21	23	23	24	25	21	25	23	25	24	23	23	22	24	23	22	23	24	24	24	24	25	24	24	23	26	24	24	24	26	25	25	24	25	25	26	27	25	28	26	28	26	27	27	27	27	27	28	28	27	27	28	28	29	28	31	33	36	37	38	39	41	40	41	43	0	1	2	1	3	4	4	5	4	9	9	13	11	11	9	5	14	12	4	15	10	6	10	21	12	8	23	6	23	6	7	21	16	19	9	35	28	48	33	34	19	30	22	20	21	36	33	13	35	22	32	35	28	12	8	48	23	7	16	42	30	15	58	59	12	44	48	6	33	30	48	37	35	36	8	37	39	41	31	25	25	54	66	31	28	74	57	46	63	44	78	36	35	82	41	68	39	91	49	85	98	99	0	95	101	68	0	1	1	2	3	2	2	3	2	2	1	1	1	1	1	2	4	1	1	4	1	1	4	2	1	1	2	1	5	1	4	4	2	2	1	3	2	1	1	2	1	2	2	1	2	2	1	2	2	2	1	1	3	2	2	6	1	2	3	3	1	2	3	1	1	4	1	1	8	2	2	2	2	2	1	4	2	1	1	2	3	5	2	2	3	4	1	2	2	2	3	1	2	5	1	3	1	5	2	3	5	3	2	1	6	2	7	1
81000	-945.939230402413841	-944.302734640781182	-1.636495761632681	0.000351035539285	0.000079062976480	0.225227840581130	0.415180743984595	1	3	5	8	10	12	14	14	11	15	15	17	17	17	17	18	18	21	18	18	19	19	18	20	19	19	21	18	19	21	21	20	21	22	21	24	21	22	22	20	21	21	22	22	23	23	25	23	24	22	25	25	23	22	24	23	23	23	24	23	22	23	26	24	25	26	24	25	25	24	24	25	25	26	25	25	26	25	26	26	27	27	28	27	26	27	27	27	26	27	28	26	27	29	27	29	28	30	33	35	36	38	39	40	41	43	44	0	1	2	3	2	4	6	6	4	4	6	8	11	6	11	10	11	28	10	15	13	11	15	17	16	15	14	12	14	12	12	22	11	25	9	60	19	20	27	12	5	25	15	5	11	18	33	15	40	32	11	53	41	9	12	27	15	54	30	42	31	38	54	31	30	62	35	5	48	40	50	54	59	61	45	44	57	40	54	19	41	78	20	80	59	28	10	92	53	15	55	61	65	76	85	45	68	91	78	98	35	100	0	98	100	99	0	1	1	1	1	4	2	1	1	1	4	2	2	1	2	1	2	1	2	1	1	1	2	1	1	1	1	2	1	2	2	2	1	2	2	6	1	3	2	1	1	5	2	2	6	4	1	2	4	2	1	5	1	1	5	4	2	3	1	1	2	1	1	2	2	3	2	1	8	1	2	1	2	1	3	1	1	1	2	3	7	3	1	5	1	1	4	5	1	1	5	2	2	1	2	1	2	2	1	4	3	6	2	1	5	4	4	1
81500	-941.627168459359950	-940.040241341130809	-1.586927118229136	0.000387489844361	0.000095261538957	0.245842672635528	0.430004178559558	0	3	5	8	9	13	13	15	14	13	15	17	17	17	17	19	19	19	18	17	19	18	19	20	21	19	20	20	22	20	22	20	21	21	21	24	21	23	22	22	21	23	21	24	22	23	25	24	24	23	26	24	22	24	24	23	24	22	23	23	24	22	27	26	25	24	25	24	24	24	23	25	25	25	26	25	27	26	27	25	26	26	28	24	27	28	25	27	26	27	26	27	28	29	27	27	28	31	34	37	35	37	40	40	40	43	45	0	1	2	1	3	3	5	10	3	5	7	8	11	11	8	12	14	12	12	11	15	6	13	23	18	11	22	7	22	9	28	8	17	7	28	31	16	39	22	16	12	9	20	43	17	6	45	23	34	10	34	53	30	35	12	33	11	25	25	34	34	13	53	55	35	20	26	28	24	40	6	37	59	61	22	28	48	59	30	40	59	80	8	7	40	28	66	60	84	62	84	34	34	46	16	20	56	91	41	95	98	101	0	80	101	102	0	1	1	2	4	2	3	2	1	5	2	2	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	3	1	2	1	4	1	1	1	1	2	2	2	6	2	2	2	4	1	3	1	3	1	1	1	1	4	1	6	1	1	2	2	2	3	1	3	4	2	1	2	1	4	2	1	1	2	3	3	1	5	2	1	1	5	4	3	5	1	3	1	3	1	3	3	4	3	5	2	3	6	6	1	1	1	9	3	3	1
82000	-970.573804679396744	-968.924380054611106	-1.649424624785666	0.000434998637389	0.000095888319585	0.220433609081596	0.571594538107371	0	3	5	7	8	12	13	15	13	12	15	17	18	14	16	17	19	20	17	18	18	19	20	19	21	19	21	19	22	21	21	20	21	22	21	22	22	23	22	20	21	23	22	23	23	23	25	23	26	24	25	24	24	23	23	24	24	23	24	24	23	24	26	24	24	25	23	25	25	25	24	26	25	25	25	24	26	26	25	25	28	26	28	24	27	27	26	27	27	26	29	27	27	25	27	27	30	30	33	37	37	37	38	40	39	44	44	0	1	2	1	2	5	10	3	6	3	5	7	9	5	6	11	9	4	14	15	14	13	15	21	16	14	24	12	18	12	7	15	21	31	11	17	16	20	23	16	16	28	23	8	26	31	10	23	80	8	50	37	34	41	31	35	44	35	31	61	28	67	52	37	35	11	24	28	23	18	43	13	76	61	29	31	39	37	28	35	95	41	45	37	10	74	47	42	53	45	76	82	17	35	59	90	85	31	41	91	78	95	0	78	100	105	0	1	1	1	4	3	2	1	5	1	3	3	1	2	3	1	1	3	5	1	2	2	1	2	1	3	2	1	1	1	1	3	1	2	1	3	1	3	3	1	1	2	2	1	4	3	1	5	2	1	4	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	3	2	3	2	1	1	4	1	1	1	2	2	2	3	2	1	2	3	1	4	2	1	2	2	1	2	1	3	2	2	1	2	4	7	4	5	4	1	5	1	2	1
82500	-900.650140592600451	-898.795892773411197	-1.854247819189281	0.000341015408991	0.000056130833079	0.164599110772266	0.472578044811710	0	3	4	7	9	10	13	14	12	14	16	19	17	16	18	18	17	20	18	18	19	20	19	19	21	20	21	19	21	20	20	20	20	21	21	23	21	23	21	21	20	22	23	22	24	23	24	22	24	23	26	23	22	25	22	25	22	24	23	24	23	24	26	24	24	25	24	26	21	25	24	25	24	26	25	25	25	26	24	25	28	26	28	27	28	27	27	28	26	27	28	27	25	28	26	28	29	31	34	36	36	36	40	40	38	42	44	0	1	2	2	3	4	6	6	5	7	7	19	11	8	10	8	11	19	9	14	11	10	8	13	8	13	32	8	13	12	19	14	14	19	8	18	16	13	11	16	16	28	39	20	39	12	23	23	40	32	62	35	25	37	25	14	8	41	16	42	28	20	34	18	55	44	10	61	15	59	15	55	41	28	11	55	24	61	36	73	80	80	44	76	70	61	14	68	35	66	80	79	25	93	59	66	45	59	95	73	35	25	0	98	100	99	0	1	1	1	2	2	1	2	2	1	1	1	1	1	1	3	2	1	1	2	1	1	2	2	1	4	1	1	2	2	1	1	2	3	2	5	2	2	3	2	2	1	2	1	2	2	2	2	1	2	1	1	1	1	2	1	6	5	2	2	1	3	5	3	2	1	1	4	2	2	1	3	2	2	3	5	2	3	2	1	1	2	1	3	1	2	3	6	1	2	1	2	1	2	2	2	2	2	5	5	5	6	7	1	3	1	4	1
83000	-944.594325632474238	-943.032727641295992	-1.561597991178203	0.000396692033903	0.000102368446134	0.258055210049213	0.422071586599619	0	2	6	8	9	12	14	14	13	14	16	18	19	16	17	17	17	21	18	19	18	19	18	20	20	18	20	18	21	20	21	21	21	19	21	23	21	24	23	21	22	21	22	23	22	23	23	23	25	23	25	25	23	25	23	24	23	23	23	23	24	23	26	25	25	26	24	25	25	25	23	24	24	25	25	25	27	24	26	26	28	25	29	26	27	27	26	28	27	25	27	26	28	27	27	27	28	30	34	35	36	38	38	38	37	42	44	0	1	1	3	2	4	3	3	3	5	6	4	15	7	9	3	8	28	11	17	14	16	15	12	34	14	23	11	21	10	11	8	13	8	11	35	19	17	14	34	12	30	20	20	33	30	23	9	35	32	10	48	37	25	35	17	45	37	25	31	46	20	37	67	41	50	8	46	44	35	32	30	55	12	11	35	80	41	30	9	78	78	44	70	73	28	39	46	70	43	25	70	76	70	49	30	39	70	82	70	49	81	0	98	99	98	0	1	1	2	1	3	2	6	3	3	3	3	4	1	1	1	5	2	2	1	1	1	1	1	1	1	1	1	1	1	4	3	2	1	3	2	1	2	2	4	1	2	1	1	3	1	1	2	5	2	2	4	2	1	2	1	3	1	2	2	1	1	2	2	1	1	2	6	1	2	3	1	2	1	3	3	3	1	1	4	7	3	1	4	1	2	6	1	3	1	1	3	1	1	1	2	2	1	3	3	5	6	5	1	3	1	5	1
83500	-988.653989740040743	-986.893669587191425	-1.760320152849300	0.000498872444889	0.000092993735268	0.186407840763602	0.447260702175206	1	2	4	8	9	12	12	14	13	14	15	18	19	17	16	18	18	19	16	18	18	18	20	20	21	19	21	19	21	20	21	20	20	20	21	23	21	23	22	21	22	22	22	23	22	24	25	23	24	24	25	24	23	24	23	22	24	23	24	23	24	25	27	26	25	26	25	25	24	24	24	24	25	26	25	25	25	27	26	23	27	27	25	25	27	24	26	28	27	27	27	28	28	28	27	29	30	31	32	34	37	39	39	41	40	44	45	0	1	2	1	1	3	3	9	3	7	10	19	8	10	7	6	15	9	8	15	10	11	20	17	16	17	22	12	13	12	9	20	15	9	19	30	16	43	24	12	18	28	21	32	22	8	45	13	36	38	57	35	40	55	18	15	14	18	41	28	6	13	55	70	60	32	20	18	17	56	56	60	49	18	45	25	15	60	7	34	74	59	35	55	73	37	39	86	18	38	73	6	79	68	74	57	61	80	59	59	98	91	0	91	101	101	0	1	1	1	3	4	3	3	1	3	1	1	1	2	2	2	3	1	3	1	1	3	2	1	1	2	1	2	1	1	1	5	1	2	3	4	2	2	1	1	2	1	1	2	2	2	7	1	2	1	1	1	1	1	1	3	4	3	2	1	4	7	2	2	1	1	3	3	3	3	1	1	1	1	5	2	2	4	2	8	1	1	1	2	1	1	3	2	3	3	2	1	6	1	1	1	2	3	4	5	6	2	6	1	8	2	4	1
