step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	Tinf_116	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	alpha_116	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115	kappa_116
76000	-1153.785706755076717	-1152.155636638188753	-1.630070116887872	0.000543171089492	0.000123675691419	0.227691962645626	0.339625477556230	0	2	1	4	3	5	3	6	6	7	10	11	11	12	16	15	18	18	17	19	18	20	21	19	19	21	22	20	22	22	23	23	23	22	24	24	23	24	24	24	26	23	25	24	25	25	25	28	29	26	26	27	26	28	28	29	28	26	28	29	32	29	29	28	30	29	29	29	29	28	31	31	35	33	28	31	31	31	31	33	34	34	34	33	33	34	34	36	35	36	36	36	34	35	37	34	36	38	37	37	37	39	38	38	35	39	40	41	42	43	43	45	45	44	47	49	0	1	0	1	3	3	1	2	5	8	4	4	11	13	13	10	8	11	10	14	14	10	14	16	16	25	15	10	25	18	27	27	26	11	26	20	26	11	15	12	46	25	30	27	27	35	32	45	51	30	25	18	35	25	36	53	39	36	16	46	52	20	46	36	59	52	52	52	51	58	54	49	63	49	33	54	52	64	49	0	79	41	48	24	51	70	75	0	81	0	33	59	70	66	55	70	24	93	0	39	76	67	92	60	86	105	84	34	0	82	39	97	103	101	38	108	1	2	1	2	1	2	1	2	1	1	4	3	1	1	2	3	6	4	7	2	3	5	6	4	2	1	3	6	2	2	1	1	1	6	2	2	1	8	4	7	1	2	2	1	2	1	1	1	2	2	4	5	1	4	2	1	2	1	5	2	4	4	2	2	1	1	1	2	1	1	3	1	3	2	2	2	1	1	1	1	2	6	3	6	4	4	3	1	1	1	7	3	3	3	5	4	8	3	1	9	4	5	1	7	1	1	3	11	1	3	12	3	4	3	12	6
76500	-1236.371196089442265	-1234.725275027302814	-1.645921062139434	0.000456640407849	0.000101242600047	0.221711872857401	0.260263335457102	0	2	1	4	3	3	6	6	5	10	9	11	12	12	16	14	17	16	16	18	18	19	21	19	19	21	21	21	22	24	22	21	22	21	24	23	23	23	24	22	25	22	25	22	26	26	25	29	26	27	26	27	26	24	28	30	30	27	28	30	31	28	27	29	30	30	31	29	30	31	29	32	33	32	31	33	32	32	30	31	33	33	34	33	32	35	35	36	33	35	36	34	36	36	36	35	37	38	35	39	36	39	38	37	39	40	40	41	41	42	43	45	45	43	47	48	0	1	0	1	3	3	2	2	3	4	4	8	4	8	7	4	4	16	14	18	19	4	18	14	14	21	20	19	8	31	16	18	32	10	31	10	26	15	10	24	28	13	19	13	37	28	26	41	23	31	10	19	32	13	42	14	46	54	14	10	55	42	32	40	53	40	36	45	45	46	15	41	68	23	41	53	48	71	12	0	64	70	29	63	46	48	72	0	63	0	24	89	63	68	76	63	34	29	0	55	71	66	67	22	78	56	67	25	0	91	64	59	74	89	56	104	1	1	1	2	1	1	2	3	2	3	3	4	5	3	4	5	8	1	3	1	1	7	2	5	6	1	1	2	7	1	5	2	1	4	1	7	1	2	6	2	2	4	5	3	2	2	2	2	3	2	5	4	2	5	3	7	2	1	7	8	1	3	4	5	2	4	5	3	2	3	6	3	2	4	3	4	2	2	8	1	2	1	6	4	4	4	2	1	4	1	8	1	6	3	1	3	8	9	1	6	4	6	4	12	3	5	6	14	1	3	8	10	6	3	11	5
77000	-1239.563047857402580	-1237.974898315669407	-1.588149541733148	0.000517702438355	0.000126984861472	0.245285422790750	0.373352501843517	0	2	1	3	3	4	5	7	6	9	9	10	12	12	16	15	16	17	15	16	19	20	20	20	21	18	22	20	23	23	22	22	23	22	23	24	23	24	24	23	26	24	25	25	25	27	26	29	28	25	27	28	26	25	29	29	29	28	28	30	32	29	27	29	28	29	30	28	30	30	31	30	35	33	29	33	31	31	31	33	34	34	34	34	31	33	35	37	35	35	34	36	34	37	36	36	38	39	36	38	37	40	37	39	37	40	40	41	42	41	42	45	44	44	47	47	0	1	0	1	3	3	4	7	6	7	4	4	12	8	11	4	8	13	12	11	13	11	11	13	18	10	24	19	11	25	18	11	31	18	25	13	18	28	18	25	36	32	32	14	24	54	24	45	25	30	47	24	36	28	46	40	40	25	14	68	47	20	37	41	40	22	53	43	47	37	65	52	49	49	17	25	46	55	33	0	63	53	48	36	49	78	48	0	36	0	40	49	55	33	76	86	39	82	0	49	74	48	65	75	65	78	74	105	0	98	79	97	98	58	103	103	1	1	1	2	1	2	1	1	1	3	3	2	1	3	4	6	3	2	2	3	4	4	5	3	2	4	1	3	6	1	2	4	1	4	1	5	3	2	4	1	1	1	3	7	3	1	3	1	2	1	1	4	1	3	1	2	3	5	8	1	2	7	3	1	3	2	1	2	2	4	2	2	4	3	6	5	2	1	3	1	3	4	3	6	1	1	3	1	5	1	3	5	2	7	2	2	6	3	1	4	2	5	6	6	5	4	4	3	1	1	4	4	3	7	5	4
77500	-1175.685005005360154	-1174.147797556394607	-1.537207448965524	0.000555753051950	0.000150718486823	0.271196867554949	0.353450788165405	1	3	1	5	3	4	5	7	6	8	10	11	10	12	15	15	18	17	18	18	18	20	20	19	21	21	23	22	23	21	21	22	24	22	25	23	24	24	24	23	25	25	25	25	27	26	26	28	28	27	26	27	26	26	27	30	30	28	28	29	31	29	27	28	29	30	29	29	29	30	31	32	34	31	30	32	32	32	30	31	34	33	34	33	32	32	34	36	34	37	36	36	34	35	36	36	36	39	36	39	38	39	38	38	38	39	40	40	42	42	43	45	46	44	46	46	0	1	0	2	3	3	2	1	3	7	4	2	4	11	14	4	14	14	15	14	7	15	15	15	13	12	11	4	4	13	19	19	18	10	19	23	20	26	32	22	31	36	30	33	24	32	19	40	63	22	39	23	30	39	19	53	37	41	54	27	53	27	19	53	31	22	41	52	12	53	47	58	70	18	60	63	58	58	53	0	23	57	60	60	58	57	62	0	85	0	76	48	71	22	57	86	47	78	0	83	77	45	86	96	78	92	70	22	0	97	93	100	107	86	108	21	1	1	1	2	1	2	1	3	2	2	2	3	2	1	1	5	3	2	1	3	5	3	3	2	6	5	4	9	8	5	1	2	4	7	3	1	4	1	1	1	3	1	2	1	5	3	5	3	1	3	1	3	2	1	5	2	3	2	1	3	2	3	3	1	5	6	1	1	8	3	3	1	2	7	1	3	1	2	2	1	5	1	3	2	2	2	2	1	1	1	2	4	1	8	4	3	6	4	1	3	2	5	3	2	3	1	6	12	1	2	6	3	2	5	4	13
78000	-1197.620480293367791	-1195.953189689388864	-1.667290603978854	0.000523938629126	0.000112197625358	0.214142686034129	0.321115564294592	1	2	2	4	4	3	5	6	3	10	10	10	12	11	15	14	16	16	15	16	19	20	19	19	19	21	21	21	22	23	22	23	23	23	23	22	23	25	25	24	27	24	25	25	26	27	26	26	29	26	25	27	27	27	28	28	30	28	28	30	32	30	28	27	29	29	29	29	30	30	31	31	33	31	29	32	32	31	31	32	34	33	35	33	32	34	34	37	33	37	35	36	35	36	36	36	38	38	36	38	37	40	38	37	39	40	41	41	43	41	42	45	45	44	48	48	0	1	0	2	6	3	1	4	3	4	4	4	8	8	13	8	13	11	8	8	16	19	17	17	17	17	24	17	23	26	25	12	16	27	23	17	10	22	22	28	36	11	26	35	40	31	21	24	35	17	40	16	40	19	21	17	46	36	50	34	69	59	42	31	31	15	42	40	31	64	75	36	57	68	46	72	64	53	10	0	53	40	71	40	60	40	67	0	70	0	40	81	56	74	82	26	101	85	0	47	52	40	52	82	94	77	94	53	0	78	100	102	78	78	108	37	1	1	1	1	1	1	2	2	1	3	3	3	3	3	2	4	2	4	4	4	4	2	2	3	2	3	2	2	2	1	2	6	4	1	2	3	7	3	2	2	2	6	2	1	1	2	5	2	2	4	1	6	2	6	5	5	2	3	2	3	1	1	2	2	5	7	3	2	3	2	1	4	2	1	1	1	3	3	7	1	4	3	2	4	1	4	2	1	2	1	6	1	6	2	2	7	1	2	1	6	5	8	6	2	1	4	3	7	1	4	3	2	7	8	3	15
78500	-1142.673963499785486	-1141.005293920039321	-1.668669579746259	0.000549600671436	0.000117434410126	0.213672246468228	0.343217007380985	0	2	1	2	2	4	6	5	6	9	11	10	11	12	16	14	17	17	18	18	19	21	20	16	21	21	20	22	23	23	23	21	24	22	24	24	23	25	23	24	26	25	24	26	27	25	25	28	28	25	26	26	26	27	29	29	30	28	27	29	31	29	28	29	29	27	31	30	30	31	30	31	32	33	31	32	30	31	30	31	33	33	35	33	32	32	35	36	33	36	36	36	35	37	37	36	37	38	36	37	37	40	38	38	38	38	39	41	42	42	41	45	45	44	47	48	0	1	0	1	3	3	2	4	3	7	8	2	8	8	7	10	10	8	16	8	19	24	13	16	21	13	24	32	32	24	14	17	39	21	30	28	17	28	22	32	32	12	34	17	25	33	39	41	53	29	34	29	27	27	51	32	59	25	18	46	37	19	46	53	40	18	63	48	42	21	58	45	66	37	33	33	45	60	40	0	65	45	71	73	55	60	62	0	79	0	63	37	34	51	55	45	71	34	0	45	63	56	78	89	85	96	101	102	0	102	95	108	31	101	42	23	1	1	1	1	1	1	2	1	3	2	3	4	4	5	5	2	3	4	1	5	1	3	6	1	1	5	2	1	2	4	5	2	1	2	1	1	4	1	1	1	2	7	1	4	3	1	1	1	1	1	2	1	3	3	1	4	2	3	5	2	3	5	2	1	3	5	2	1	2	5	1	2	2	5	2	3	2	1	4	1	2	3	3	1	1	1	3	1	2	1	4	6	6	6	3	4	3	7	1	6	4	6	4	3	3	1	1	1	1	1	1	1	11	3	9	17
79000	-1123.043223588744240	-1121.356620161003093	-1.686603427741235	0.000476665954620	0.000099021650099	0.207738037799546	0.285989654814718	0	3	2	1	3	3	4	6	6	9	11	10	12	11	16	14	17	17	16	18	18	20	20	19	20	21	23	20	21	22	23	22	23	22	25	23	23	24	22	23	27	24	25	25	27	26	25	28	28	26	26	27	26	25	29	30	27	25	28	29	32	29	29	27	30	29	31	28	30	30	31	31	34	33	31	31	33	32	31	32	35	34	35	34	32	34	35	36	34	37	36	35	35	36	36	36	37	37	36	39	38	38	36	38	38	40	39	41	41	41	43	45	45	44	47	46	0	1	0	1	3	3	4	7	3	4	4	4	4	4	4	11	4	16	8	11	10	11	11	11	20	28	18	16	20	20	28	25	26	11	20	34	25	34	13	26	31	19	29	19	20	27	27	33	25	34	32	36	40	23	54	68	40	26	31	26	44	23	41	26	59	68	46	26	35	41	41	60	68	21	56	46	58	44	57	0	68	57	56	68	57	68	60	0	60	0	72	64	89	68	81	55	73	73	0	63	92	87	53	60	49	85	68	96	0	39	67	108	53	104	15	15	1	2	1	1	1	1	1	1	2	4	3	5	7	7	10	2	7	2	3	2	4	5	4	6	1	1	3	3	2	2	2	1	1	4	5	1	1	1	8	1	1	4	3	5	5	1	1	3	4	2	2	2	2	3	2	1	3	3	5	4	4	4	1	3	2	1	3	3	2	2	1	1	3	8	1	2	7	3	1	1	4	3	3	3	3	2	3	1	2	1	2	4	1	4	1	3	1	2	1	4	2	1	5	3	5	3	3	2	1	9	7	2	11	3	16	12
79500	-1202.925578254276616	-1201.291902231996119	-1.633676022280597	0.000519216773256	0.000117499943542	0.226302287588985	0.324366456300865	0	2	1	5	3	4	5	7	5	9	11	11	11	12	15	14	17	18	18	18	18	19	20	19	20	20	22	21	22	21	22	23	23	23	22	23	22	24	24	23	26	24	25	25	24	26	27	28	28	26	26	27	26	27	26	28	28	26	28	29	30	29	29	28	30	29	29	29	30	29	31	31	33	33	31	33	31	32	32	32	33	33	35	34	33	34	32	36	32	36	36	37	35	36	37	36	37	39	36	38	36	38	38	39	38	41	39	39	42	42	44	45	45	44	48	48	0	1	0	2	3	3	1	2	5	4	4	7	10	4	4	10	13	16	16	4	13	10	18	10	16	18	16	10	18	16	23	16	35	26	19	25	23	11	40	27	40	18	27	25	23	14	45	40	45	30	11	27	26	22	21	51	55	29	25	38	17	39	26	40	34	25	40	34	27	41	40	40	47	53	20	54	48	27	48	0	58	61	81	34	69	78	65	0	69	0	38	23	76	85	71	82	76	96	0	76	59	87	94	75	70	71	94	91	0	103	78	95	74	95	46	46	1	1	1	2	1	2	3	2	1	2	2	3	1	4	5	2	4	1	3	5	3	5	1	5	4	1	3	6	2	3	1	5	1	2	2	2	1	7	1	1	1	2	2	3	2	7	1	3	2	2	6	3	3	4	4	1	1	2	5	4	5	2	7	3	3	6	3	2	4	1	5	2	3	5	6	4	1	4	2	1	3	2	1	6	1	1	1	1	1	1	6	9	1	2	2	1	2	2	1	3	6	4	1	3	5	5	1	2	1	3	6	5	7	3	17	15
80000	-1162.319643587543851	-1160.638470453423224	-1.681173134120618	0.000480526444693	0.000100670168506	0.209499746825164	0.287785860076168	0	3	1	2	3	5	6	7	6	9	11	10	11	12	14	15	17	17	17	17	17	19	21	20	20	22	23	21	22	23	22	19	24	22	24	23	24	25	24	24	27	25	26	25	27	26	25	27	27	27	27	27	27	28	29	29	30	27	28	30	31	30	28	28	29	28	28	29	28	30	30	32	33	31	31	32	32	33	32	33	34	33	34	33	32	35	34	35	35	35	37	36	34	37	37	36	37	38	36	38	36	39	38	38	39	40	40	41	42	40	43	45	46	45	47	48	0	4	0	1	3	3	1	2	3	4	4	2	4	4	7	7	13	4	4	13	8	10	8	32	20	25	7	32	7	13	13	20	26	20	34	28	34	24	25	22	32	11	24	22	34	39	25	46	25	39	25	15	39	37	16	22	49	25	41	47	49	20	32	46	67	44	20	49	58	41	48	51	14	65	33	46	67	74	66	0	33	70	62	62	46	44	58	0	74	0	93	41	51	79	74	51	62	58	0	58	58	87	92	74	101	58	81	12	0	42	93	30	98	89	18	18	1	1	1	1	2	3	3	3	2	2	5	5	3	5	4	4	4	9	7	3	5	4	8	1	1	1	8	1	7	6	5	1	1	2	1	1	2	3	2	2	4	8	3	4	3	1	3	1	3	2	4	7	1	2	7	4	1	4	1	2	2	7	6	1	1	2	4	1	1	2	1	3	10	1	3	4	2	1	3	1	5	2	1	1	3	4	3	1	2	1	2	5	4	2	2	6	3	5	1	5	3	2	1	4	1	7	3	12	1	6	4	10	3	5	17	14
80500	-1255.293186771971932	-1253.675901221439972	-1.617285550531899	0.000519476895317	0.000120916874471	0.232766607257197	0.300476298913141	1	3	1	3	3	4	5	5	5	8	10	10	11	13	16	14	17	16	17	18	18	20	20	20	20	21	22	21	22	23	22	22	24	22	25	23	23	24	25	22	27	24	25	24	26	26	26	29	28	24	26	27	25	28	28	29	30	27	28	29	31	30	28	28	30	29	31	29	29	31	31	32	33	33	31	30	31	32	32	32	34	33	34	33	32	34	34	36	34	36	37	36	34	35	35	35	37	38	34	38	37	38	37	37	39	39	41	41	42	42	42	45	44	44	48	49	0	1	0	1	3	3	1	1	5	4	2	8	8	11	4	4	4	11	13	18	8	13	4	12	12	18	14	12	26	27	26	8	20	20	34	34	34	27	18	11	39	20	36	20	34	44	27	47	44	17	31	40	14	19	33	44	49	29	24	47	51	27	27	46	18	49	33	64	42	44	58	34	58	62	57	66	34	42	45	0	78	64	48	27	55	85	48	0	82	0	27	49	68	27	42	56	94	93	0	56	27	75	87	19	63	63	93	19	0	82	84	77	63	78	11	23	1	1	1	1	1	2	2	3	2	4	4	3	3	3	9	6	6	2	5	1	6	5	11	6	4	2	4	6	1	1	1	6	2	2	2	1	1	1	4	6	1	3	1	4	3	1	3	1	1	2	1	3	5	5	1	4	1	2	4	2	2	4	3	1	6	1	3	1	2	4	3	5	5	2	1	1	4	5	4	1	1	3	3	5	2	1	3	1	1	1	7	3	2	6	4	3	1	2	1	5	6	5	2	11	3	6	2	12	1	5	4	9	7	7	14	12
81000	-1204.714410360301144	-1203.032720356324944	-1.681690003976242	0.000463223458352	0.000096966927543	0.209330779334987	0.233898945097063	1	2	2	5	3	5	6	6	5	9	9	10	12	12	16	14	18	17	18	18	19	19	21	19	20	21	21	20	22	23	23	22	23	21	24	24	21	23	23	22	27	24	24	26	25	27	25	29	29	26	26	27	25	25	28	29	28	27	28	29	31	30	28	28	30	30	30	30	31	29	32	31	34	33	31	33	32	32	30	33	33	32	33	33	31	35	34	37	34	35	35	36	34	36	36	37	37	39	37	38	37	39	39	38	39	40	39	41	42	42	43	45	46	43	47	48	0	1	0	2	3	3	1	2	3	2	4	7	11	4	8	4	4	13	10	11	16	11	8	8	15	16	11	4	25	8	20	20	25	15	15	32	22	26	16	16	22	31	29	22	21	53	31	32	31	22	21	36	32	25	45	15	34	53	41	45	21	59	53	51	45	16	18	39	25	14	49	20	51	33	63	64	64	39	40	0	22	51	78	75	53	40	84	0	78	0	26	77	64	55	93	73	84	95	0	74	61	84	55	19	91	66	77	28	0	56	77	27	74	68	17	70	1	1	1	1	1	2	3	2	1	3	2	3	2	4	4	5	8	4	7	4	4	4	7	7	3	5	7	8	1	8	3	2	2	3	3	1	1	1	3	2	3	1	2	2	2	1	1	3	3	3	3	2	1	2	2	7	3	1	1	2	6	1	2	1	2	7	7	5	5	9	2	6	5	4	2	2	3	4	4	1	7	4	1	1	5	6	1	1	1	1	7	2	3	3	1	2	2	1	1	3	2	4	6	10	3	4	3	12	1	7	5	16	7	7	14	12
81500	-1203.122140327494662	-1201.532323162827652	-1.589817164666899	0.000555420212252	0.000135816717142	0.244529662670430	0.340230173718580	1	2	2	4	4	4	5	7	6	10	9	9	11	12	15	14	17	18	18	18	18	21	19	19	21	21	20	22	21	24	22	21	24	21	25	24	23	24	24	24	26	25	25	26	26	26	25	28	29	24	24	28	27	26	27	30	28	27	26	29	31	28	29	28	30	29	31	29	30	30	31	32	35	31	31	32	33	31	30	33	35	32	35	34	32	34	31	37	34	36	35	36	36	36	37	34	37	37	36	37	37	38	38	37	38	39	40	40	43	42	43	44	45	44	48	48	0	1	0	1	3	3	4	2	3	11	8	4	4	11	16	12	16	13	13	11	11	4	15	16	12	17	23	15	27	29	24	10	34	23	39	15	24	29	24	13	24	30	23	17	50	47	20	41	57	32	31	30	46	23	59	41	26	35	19	50	54	41	26	21	23	54	48	53	47	54	48	48	71	55	36	55	46	66	44	0	77	53	32	48	55	57	25	0	55	0	74	75	66	55	56	66	92	19	0	79	32	92	28	76	104	33	33	28	0	57	86	25	114	83	22	40	1	1	1	2	2	1	1	2	2	1	1	2	3	2	1	2	2	3	4	4	4	7	2	2	6	2	1	5	1	2	1	4	3	1	1	5	1	1	3	6	3	1	2	6	1	1	3	2	1	3	2	2	1	4	1	3	3	2	4	2	3	1	6	4	6	3	1	1	3	2	2	3	2	3	3	2	4	1	3	1	1	3	5	3	3	3	3	1	4	1	3	3	4	5	5	2	1	7	1	5	7	1	8	2	1	7	6	9	1	9	5	12	1	4	18	9
82000	-1200.393261175757061	-1198.754351393605020	-1.638909782151978	0.000478625559821	0.000107363550497	0.224316374865127	0.302248157430928	0	2	1	4	3	3	4	5	6	7	10	10	11	13	13	14	16	17	18	18	18	20	20	20	19	21	21	22	22	23	22	23	24	22	25	23	23	24	24	23	24	25	25	26	26	27	25	27	29	25	25	28	27	28	28	29	29	26	27	29	31	29	29	28	30	29	31	29	30	31	32	31	35	32	30	33	33	33	30	33	34	33	35	33	32	33	34	35	34	36	36	36	35	34	35	36	38	37	37	39	37	40	37	37	38	40	40	41	41	41	43	44	46	44	47	48	0	1	0	2	3	3	1	4	3	4	2	8	10	4	8	13	8	13	16	13	16	19	13	12	16	25	16	12	19	27	26	26	21	16	21	22	14	34	15	25	25	15	21	14	33	26	41	42	21	40	31	53	21	46	32	33	48	32	26	58	43	34	35	32	19	35	62	42	53	34	48	55	71	63	41	62	46	66	39	0	56	85	85	24	37	18	46	0	44	0	71	70	60	62	78	93	53	78	0	87	77	79	78	89	41	17	95	23	0	100	49	53	53	105	24	86	1	1	1	1	1	2	2	1	3	1	6	3	2	5	4	2	7	3	2	3	2	1	6	5	2	1	4	7	2	1	1	1	3	3	3	1	4	2	4	4	2	5	4	7	1	3	1	1	6	1	1	1	5	1	2	1	1	1	4	3	4	4	1	3	6	3	2	2	3	5	2	2	2	2	3	3	3	3	3	1	2	1	2	7	5	8	5	1	3	1	2	2	3	3	1	1	6	3	1	3	2	5	2	2	6	13	3	10	1	2	5	9	9	4	16	11
82500	-1141.756343763684299	-1140.113609870623122	-1.642733893061123	0.000568080487654	0.000126618343606	0.222888034983504	0.366681090205279	1	3	1	5	3	5	5	7	6	7	11	8	12	13	14	15	18	17	16	17	18	20	20	20	21	22	23	18	22	24	23	22	22	21	24	23	23	25	24	23	25	23	25	26	26	27	27	26	28	26	25	24	25	27	28	29	29	27	27	29	31	29	29	28	31	30	30	28	30	29	30	30	33	31	31	32	33	32	31	33	35	33	33	32	32	34	34	36	32	37	35	36	35	36	36	36	36	37	36	36	37	38	38	38	36	40	40	41	43	42	43	45	45	41	47	48	0	1	0	2	3	3	2	4	6	2	8	8	8	4	4	13	8	4	13	16	8	13	12	19	20	20	10	20	25	29	14	20	25	10	31	25	20	29	24	14	25	25	36	10	29	33	24	41	32	29	19	29	32	19	25	68	24	24	45	51	63	59	51	51	67	68	48	31	19	41	11	31	75	41	48	25	84	68	68	0	46	39	54	46	63	69	75	0	46	0	25	86	83	77	39	86	79	91	0	69	66	56	98	41	86	22	89	86	0	100	86	63	60	81	34	18	1	1	1	1	1	2	1	1	1	2	3	1	2	3	5	2	5	8	2	1	6	4	5	3	2	2	8	1	1	1	4	3	1	7	1	1	2	1	2	4	2	1	1	10	2	3	3	1	3	3	3	1	2	6	4	1	5	2	1	4	2	1	2	2	1	1	2	2	6	2	7	3	1	3	2	4	1	3	1	1	5	4	4	3	1	3	2	1	2	1	6	1	1	2	6	1	3	1	1	2	3	6	1	6	1	10	5	5	1	3	6	7	9	2	12	8
83000	-1241.575909702241688	-1239.951559247508840	-1.624350454732769	0.000540121150815	0.000124191815083	0.229933256447778	0.341046665323811	-1	2	2	5	4	4	4	6	7	9	10	10	11	12	14	14	18	18	17	19	18	20	20	18	20	22	23	22	22	24	21	22	24	23	25	24	24	24	24	24	26	24	26	25	25	27	26	27	28	26	26	26	26	27	28	30	29	27	28	30	31	29	27	28	29	29	29	29	29	28	31	29	33	33	31	31	30	33	32	32	34	34	34	33	33	35	34	37	35	36	35	36	33	37	36	35	37	39	36	38	37	39	38	36	38	40	40	42	41	40	40	45	45	45	48	48	0	1	0	1	3	3	2	7	6	7	1	2	8	8	7	10	11	16	14	19	16	10	21	16	10	19	20	20	13	24	21	10	18	14	24	20	31	13	26	21	39	28	21	14	37	39	21	33	35	26	39	28	19	45	47	46	43	23	27	49	47	46	35	48	41	63	58	29	54	43	68	43	26	56	43	38	49	56	68	0	66	75	33	56	66	56	68	0	55	0	57	76	22	74	83	25	93	75	0	78	77	49	81	74	46	65	98	95	0	85	33	66	44	107	27	34	1	1	1	4	1	1	1	1	1	2	4	3	4	3	5	2	4	3	1	1	2	6	1	2	7	3	3	1	4	3	1	5	3	6	3	3	2	5	1	3	1	2	4	9	1	2	4	2	2	3	1	1	6	1	1	2	2	5	3	2	2	1	1	1	2	2	1	4	1	1	2	2	6	1	3	3	1	1	1	1	3	2	6	2	2	3	2	1	3	1	2	2	5	2	1	6	3	4	1	3	3	6	3	1	6	5	1	4	1	4	6	6	11	3	10	8
