step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
33500	-447.860193529829701	-454.715681480789101	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606493427040827	2	-1	3	4	3	4	5	5	4	5	5	7	6	7	6	4	8	6	7	8	9	9	8	9	9	11	10	10	11	12	11	14	13	13	13	13	16	13	15	13	13	16	17	15	16	17	17	17	15	17	15	19	19	17	15	19	18	17	20	21	19	20	20	19	20	21	21	23	23	22	23	22	23	23	25	25	27	2	0	1	2	2	5	1	3	5	16	5	6	11	3	10	5	1	7	11	9	13	14	8	13	6	5	20	23	7	22	12	41	21	28	22	12	36	27	28	28	31	29	23	0	24	39	39	44	0	55	31	33	46	51	31	46	48	51	39	52	33	49	49	39	57	31	64	59	47	65	0	58	55	67	59	71	74	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	3	2	1	2	2	2	6	1	2	3	2	2	1	2	3	2	2	2	2	2	1	1	2	4	1	3	1	1	1	1	2	2	2	1	1	2	1	1	1	2	1	3	2	2	2	1	5	1	1	3	1	1	2	3	2	2	1	2
34000	-453.453957004306972	-460.309444955266372	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638498470632147	1	0	3	3	1	7	6	5	4	5	5	7	6	6	6	5	9	7	7	8	10	8	8	9	9	11	11	9	11	12	12	13	16	11	13	13	15	12	14	14	14	17	17	16	16	15	18	18	15	18	17	20	20	17	17	19	19	18	19	21	20	17	19	20	20	23	19	23	24	22	23	22	23	23	26	26	28	2	0	1	2	2	10	4	1	5	5	5	5	5	8	11	5	7	7	10	9	13	14	16	13	12	19	20	23	18	22	19	26	24	28	22	25	36	20	34	28	26	29	39	0	21	34	39	44	0	41	31	33	56	31	45	46	48	51	43	45	45	49	62	46	57	55	47	59	64	65	0	51	54	47	59	71	74	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	1	1	2	2	1	2	2	1	3	2	1	2	2	2	1	3	1	2	2	2	2	2	2	2	3	2	1	3	2	2	1	1	1	2	2	1	2	1	2	1	1	1	3	2	1	1	2	1	2	1	2	2	1	1	2	4	2	2	2	2
34500	-452.000412407842020	-458.855900358801421	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610163404354214	1	-1	2	4	3	6	5	6	5	6	2	5	6	6	6	4	7	7	6	8	8	9	7	8	9	11	10	10	11	12	12	14	16	12	12	14	15	13	15	14	14	16	16	14	15	16	18	16	13	17	16	19	18	18	17	19	19	17	20	21	20	20	21	20	21	22	21	23	23	23	23	22	22	23	27	26	24	2	0	1	2	11	11	1	2	16	16	2	11	5	3	11	11	7	7	11	9	13	14	8	13	11	19	20	8	18	22	19	26	13	28	22	31	36	27	34	28	25	29	34	0	13	34	46	44	0	32	41	33	43	51	41	43	48	51	46	52	45	49	62	47	57	54	47	59	64	57	0	50	50	67	59	71	69	1	1	1	2	1	2	2	3	1	1	1	2	1	2	3	1	1	2	2	1	2	1	1	2	3	2	2	2	2	2	3	2	5	1	2	1	1	2	2	2	2	3	2	1	4	2	1	1	1	2	1	1	2	1	2	1	2	1	2	1	2	3	1	1	2	2	1	1	1	2	1	3	3	1	4	2	1
35000	-476.730982859678193	-483.586470810637593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.521922606054921	1	0	3	4	2	6	6	5	4	5	5	5	6	7	6	4	9	7	6	8	9	9	7	9	9	11	10	9	11	11	12	14	15	13	14	13	15	12	14	14	15	16	16	15	16	17	16	17	16	18	16	19	19	17	16	17	19	19	20	22	20	21	19	21	21	23	20	23	24	23	23	23	21	23	26	26	27	2	0	1	2	2	5	12	3	5	16	5	5	5	8	5	5	7	7	5	9	13	14	8	12	10	6	20	23	18	14	25	31	21	28	22	6	36	20	23	28	26	17	34	0	13	30	39	44	0	51	26	25	56	45	32	43	48	51	53	24	33	49	49	67	48	51	47	59	47	65	0	54	41	64	68	71	74	1	1	1	1	1	4	1	1	1	1	1	2	2	1	2	1	2	1	2	2	1	2	1	2	3	3	1	2	2	2	2	1	4	2	3	2	1	1	3	2	2	3	2	1	5	3	2	2	1	1	2	4	1	1	1	1	1	2	1	5	2	3	1	1	3	3	1	2	3	1	1	4	3	1	2	2	2
35500	-456.601298024609832	-463.456785975569233	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.547638093365011	2	0	4	4	3	6	5	6	5	5	4	7	6	6	7	4	8	6	8	8	10	8	7	10	10	11	11	10	11	10	11	14	14	14	13	13	15	13	13	15	14	17	16	15	16	16	18	18	16	16	16	18	18	17	17	17	19	17	20	20	21	21	19	20	20	22	22	24	24	21	22	22	21	24	26	25	27	2	0	1	2	2	5	1	3	5	16	5	11	5	3	10	5	18	7	11	9	13	6	8	13	12	6	20	19	18	14	10	26	24	28	22	26	36	27	28	34	19	29	28	0	12	39	34	44	0	26	41	24	46	26	26	34	48	51	46	33	45	63	49	47	48	52	64	59	47	65	0	55	31	67	59	71	67	1	1	1	2	2	2	2	1	1	1	1	2	2	1	1	1	1	1	2	2	2	1	1	3	1	3	2	1	2	2	2	1	2	2	3	1	2	1	2	1	3	2	3	1	4	1	2	1	1	2	1	5	1	2	3	2	1	1	1	3	2	1	1	1	1	2	1	2	4	1	1	3	4	1	4	2	2
36000	-454.388563885967415	-461.244051836926815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624433084318077	1	0	4	5	2	7	5	6	4	5	5	6	6	6	6	3	7	6	7	8	9	7	7	10	8	12	11	10	12	11	10	13	15	12	13	13	14	14	14	14	14	16	16	15	16	17	17	17	15	18	15	18	18	17	16	18	19	19	18	22	20	21	19	18	21	23	20	22	24	23	24	22	21	23	25	25	28	2	0	16	16	2	11	2	2	5	16	16	10	16	3	10	2	18	7	11	9	13	14	8	13	11	31	20	23	17	22	25	31	21	28	22	11	36	27	28	34	26	18	39	0	13	28	39	44	0	51	26	24	43	31	41	43	48	55	46	61	45	63	49	46	57	58	64	59	47	65	0	58	58	67	59	71	74	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	1	1	2	2	2	1	2	4	1	3	3	1	2	2	1	2	5	1	1	6	4	2	1	1	1	1	4	2	2	2	1	1	2	1	1	3	1	2	1	1	2	1	2	5	1	1	2	1	2	3	1	2
36500	-451.412449982021997	-458.267937932981397	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.626027612335864	2	1	3	4	2	6	5	6	4	4	5	6	6	6	6	5	9	7	6	8	10	9	8	8	9	10	11	10	9	12	11	12	14	13	13	13	16	13	14	13	14	16	15	15	15	16	18	17	16	18	18	19	19	16	17	16	19	19	20	22	20	20	20	21	20	23	19	23	22	22	24	22	22	23	26	25	27	2	0	1	1	2	5	1	3	5	5	5	5	11	3	10	10	7	7	5	9	13	3	14	13	16	25	20	23	18	25	26	26	21	28	30	12	36	27	28	28	31	18	39	0	21	39	34	44	0	41	55	21	56	41	31	34	48	51	46	61	45	49	49	43	48	58	39	64	67	57	0	55	58	47	59	71	74	1	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	2	1	2	2	2	3	1	2	2	1	2	2	1	2	1	2	2	2	1	2	1	1	2	2	2	3	1	1	3	2	3	1	1	2	1	4	1	1	3	2	1	1	2	1	2	2	2	4	1	2	3	1	2	2	1	2	1	2	4	1	2
37000	-437.692191889404739	-444.547679840364140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.530428976684914	1	0	4	5	3	6	5	5	5	5	4	5	6	6	7	6	9	7	7	8	9	10	8	10	10	11	9	10	11	11	11	13	15	14	14	13	15	13	14	15	13	17	16	14	17	17	17	17	16	17	17	19	19	17	17	18	19	19	20	21	19	20	20	20	20	22	21	24	23	23	24	21	21	22	27	25	27	2	0	1	5	2	5	1	3	5	5	5	5	11	1	6	10	7	7	6	9	13	14	8	13	11	19	9	23	18	8	19	31	24	28	22	25	36	27	23	34	31	29	30	0	21	43	39	44	0	41	41	33	46	41	41	43	48	55	43	52	33	49	49	43	57	55	47	53	64	65	0	54	51	67	59	71	67	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	2	2	2	1	2	2	2	2	1	2	3	2	2	2	2	2	2	1	2	3	1	1	3	2	1	5	1	1	2	1	1	2	2	1	2	2	1	1	1	1	1	2	2	2	2	1	2	2	2	1	1	1	3	2	1	4	1	3
37500	-457.832956645526338	-464.688444596485738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610146524233003	1	0	2	4	2	6	5	4	4	5	5	4	6	7	6	3	8	7	7	8	9	9	7	10	10	12	10	9	11	12	12	14	15	12	12	13	15	13	14	14	14	16	16	15	16	16	18	17	15	17	17	18	19	18	17	18	19	16	21	20	21	17	21	21	21	23	19	22	23	22	21	23	20	23	25	26	26	2	0	1	2	2	5	1	3	5	12	1	5	2	8	16	5	18	7	6	9	13	14	8	13	6	6	20	23	18	22	19	26	25	28	22	25	36	27	28	34	26	29	39	0	21	28	39	44	0	58	41	13	43	41	26	43	48	26	53	21	45	49	62	67	57	73	46	43	67	57	0	55	54	67	59	71	74	1	1	1	2	1	2	2	1	1	1	3	1	3	1	1	1	1	1	1	2	2	1	2	2	2	3	1	2	2	2	2	1	2	1	2	2	2	2	2	1	1	3	2	1	5	3	2	1	1	1	2	5	1	3	3	1	1	3	1	5	3	1	2	1	1	2	2	2	2	1	1	2	1	2	2	2	1
38000	-460.332284038691910	-467.187771989651310	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532744098293106	2	0	4	3	2	5	6	6	4	5	6	7	7	5	5	5	8	7	7	9	10	9	7	10	10	11	11	9	11	11	10	12	14	13	13	13	16	12	14	13	14	16	16	15	15	17	18	17	14	18	18	19	19	18	16	18	19	18	21	21	19	19	21	20	21	23	20	23	24	23	23	23	22	24	25	25	27	2	0	1	2	2	5	1	3	5	4	5	15	6	3	5	2	7	7	11	16	13	8	8	13	19	16	20	23	18	14	16	31	13	28	22	25	36	27	28	28	31	29	39	0	24	23	39	44	0	41	26	45	39	55	31	43	48	41	53	33	33	49	62	47	57	54	47	59	47	65	0	51	50	64	53	71	74	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	1	1	2	2	2	1	2	1	2	1	2	3	3	1	1	2	3	2	1	1	1	2	2	2	3	1	1	2	4	2	1	1	2	2	3	2	2	3	2	1	3	1	5	2	3	1	1	1	2	1	1	3	1	1	2	2	2	4	1	2
38500	-447.725636474528244	-454.581124425487644	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.515631079975016	1	-1	3	4	2	7	5	5	4	6	4	6	6	6	7	4	8	6	6	8	9	9	7	10	9	11	10	9	11	11	12	13	14	13	14	13	16	14	14	13	15	17	15	14	16	16	17	16	16	16	18	20	19	18	17	18	18	17	19	22	20	19	21	20	20	22	21	22	22	21	23	22	20	24	26	25	27	2	0	1	5	2	19	1	3	5	5	5	5	11	3	16	5	18	7	11	9	13	8	8	13	5	19	20	23	18	14	6	26	24	28	22	6	36	27	34	28	32	29	39	0	24	34	39	44	0	26	58	45	43	55	41	34	48	26	46	21	33	49	62	46	57	73	64	53	64	65	0	58	54	67	59	71	74	1	1	1	1	2	1	3	1	1	2	1	2	1	2	2	1	2	1	2	3	2	2	2	2	2	2	1	1	2	2	2	1	2	2	3	3	2	2	1	2	1	3	1	1	3	2	1	1	1	2	1	2	3	1	2	2	1	2	2	6	2	2	1	2	1	1	1	1	1	1	1	3	2	2	4	1	2
39000	-473.013582733425437	-479.869070684384837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.453115766599139	2	0	2	4	4	7	4	5	4	4	2	7	6	6	6	5	8	6	6	9	10	7	7	10	10	11	10	10	12	10	12	12	14	13	11	13	14	14	13	14	12	15	16	15	16	16	18	16	16	17	16	19	18	17	16	18	19	18	20	19	20	18	19	20	20	22	21	23	22	21	23	22	22	24	26	25	27	2	0	2	2	11	5	1	3	11	11	2	1	5	1	10	10	18	7	11	9	13	14	8	13	5	19	20	23	17	22	26	26	24	23	22	26	41	20	28	34	12	29	28	0	21	23	43	44	0	55	26	45	28	25	32	34	48	31	53	45	33	49	62	47	57	54	64	46	64	65	0	58	55	43	46	71	74	1	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	2	1	2	2	2	1	2	2	5	3	1	1	3	3	1	1	2	3	2	2	1	2	3	1	2	2	2	1	2	4	1	1	1	1	2	2	4	4	2	3	1	4	2	1	3	1	1	1	1	2	1	3	1	1	1	3	3	4	6	1	2
39500	-448.457746199524649	-455.313234150484050	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.478039704201558	1	0	3	3	2	5	5	5	4	5	5	6	6	7	7	4	8	6	8	8	9	8	7	9	9	12	11	10	12	11	10	14	15	12	12	13	15	13	14	14	14	17	15	15	16	16	18	17	14	16	18	19	19	17	18	17	19	19	19	20	19	18	20	20	20	22	22	23	23	22	23	23	22	23	25	24	26	2	0	1	2	2	5	1	3	5	16	5	5	11	8	5	5	18	7	6	9	11	14	8	13	11	31	20	23	18	22	19	25	25	28	22	25	36	27	34	28	31	29	23	0	13	39	46	44	0	41	41	45	56	26	31	34	48	54	28	52	33	49	62	47	57	55	43	46	64	65	0	55	55	64	59	71	64	1	1	1	2	1	2	2	1	1	1	2	2	1	1	2	1	2	1	1	2	3	1	1	2	2	2	2	3	3	2	1	2	5	2	2	2	2	1	1	2	2	2	3	1	4	1	1	1	1	1	3	2	1	2	4	2	1	1	5	1	2	2	1	2	1	2	4	3	1	1	1	2	1	2	3	1	2
40000	-452.690698260025727	-459.546186210985127	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.578434992743514	1	0	3	4	3	7	5	6	5	5	4	6	6	7	7	4	8	7	7	8	9	9	7	10	10	11	11	9	10	11	10	13	15	13	14	11	15	13	13	14	14	16	16	15	15	16	17	17	16	17	16	19	17	16	17	19	20	18	19	21	20	18	19	19	21	21	22	22	23	23	24	23	22	21	27	25	27	2	0	1	5	2	11	1	3	5	16	2	10	5	3	16	5	18	7	5	9	13	1	3	12	12	31	20	23	18	8	6	26	24	28	30	25	36	20	28	39	26	29	39	0	25	39	43	44	0	41	41	45	46	41	26	43	48	51	28	52	45	49	62	34	57	50	74	46	47	65	0	41	55	64	59	71	74	1	1	1	1	2	2	4	2	1	1	2	1	2	3	2	1	1	1	2	2	2	4	2	2	2	1	1	1	2	2	2	1	2	2	2	1	2	2	2	1	1	3	2	1	2	2	1	1	1	2	1	2	1	1	2	1	2	2	5	1	2	1	1	3	1	2	1	2	3	1	1	2	2	1	5	1	2
40500	-465.556879082931289	-472.412367033890689	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.608458839405451	1	0	2	4	3	6	3	5	5	5	5	6	6	7	7	4	8	5	7	8	9	8	7	9	10	11	10	10	12	11	11	13	16	13	12	14	16	14	14	15	15	16	17	14	16	15	18	17	16	17	17	20	19	16	16	18	18	18	20	22	20	19	21	20	21	23	22	23	23	19	23	22	21	22	27	25	25	2	0	1	1	2	16	1	3	5	16	16	11	5	8	10	5	18	7	6	9	13	8	8	13	19	25	20	23	17	22	19	26	21	23	22	25	36	27	23	34	31	29	34	0	25	28	46	44	0	41	55	45	47	32	26	46	44	51	46	52	45	49	62	39	57	54	43	59	64	48	0	51	54	47	59	71	67	1	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	2	1	2	2	2	1	2	1	1	1	2	2	2	3	1	3	4	2	1	2	3	4	1	2	2	2	1	3	2	1	2	1	1	1	2	1	1	3	1	2	1	2	1	2	2	1	3	2	2	2	1	2	2	1	2	2	1	3	1	2
41000	-439.910951818738397	-446.766439769697797	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.542509490284001	2	0	3	5	3	6	5	4	4	6	3	6	6	6	6	5	8	7	7	7	9	9	7	9	10	11	10	10	11	11	12	13	15	13	13	13	15	14	14	15	15	16	16	15	17	16	18	18	14	18	18	19	19	17	17	18	19	19	20	20	21	19	20	21	20	22	22	23	24	22	22	22	19	23	27	25	27	2	0	1	11	2	5	1	3	11	11	2	11	5	8	16	11	18	7	12	9	13	14	12	13	8	19	20	23	18	22	26	26	13	28	22	24	36	27	28	34	31	29	34	0	33	34	39	44	0	54	55	45	46	41	31	43	48	41	47	45	33	49	62	47	57	73	47	43	39	65	0	73	41	64	59	71	67	1	1	1	1	2	2	2	1	1	2	2	2	2	1	1	2	1	1	1	2	2	1	1	2	3	2	2	2	2	1	1	1	5	1	2	2	1	2	2	1	2	2	2	1	1	2	3	2	1	1	1	1	1	1	2	1	1	3	1	1	2	3	1	1	1	2	2	3	6	1	1	2	3	2	3	2	2
41500	-462.402761317037914	-469.258249267997314	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.633644664650151	1	0	4	5	3	6	5	5	4	6	4	5	7	6	5	5	9	6	6	7	9	8	7	10	9	11	10	10	11	10	12	13	15	11	14	13	16	12	15	14	14	15	17	15	16	16	15	17	16	17	16	19	19	17	17	18	19	18	20	21	19	19	21	20	21	22	21	23	24	23	22	20	22	23	25	26	26	2	0	1	5	2	11	11	3	5	15	2	11	11	3	11	2	7	7	4	9	19	8	3	6	11	25	20	23	7	22	16	26	24	23	30	25	36	20	34	34	26	18	39	0	21	28	34	44	0	51	32	33	46	51	51	46	48	31	53	52	45	49	62	43	57	41	64	39	47	65	0	58	55	67	39	71	69	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	3	2	1	1	2	2	1	2	2	2	1	2	2	3	1	4	1	2	1	2	2	2	2	2	1	2	4	2	1	4	2	1	1	1	1	1	3	2	1	1	1	1	3	1	1	1	2	1	2	1	5	1	3	5	1	1	1	3	2	4	3	1
42000	-452.649697107768532	-459.505185058727932	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610496267294332	1	0	3	3	2	6	4	6	5	5	3	5	6	6	6	4	9	6	8	9	10	9	7	9	9	10	11	10	12	11	12	13	14	13	13	13	14	13	15	13	14	16	16	16	16	15	18	17	15	16	17	19	18	18	16	18	19	18	19	22	21	20	21	18	20	22	21	24	23	22	23	21	19	23	25	25	27	2	0	1	2	2	10	1	3	11	16	5	11	11	3	16	5	18	7	12	9	13	1	8	13	10	25	20	23	18	14	26	31	21	28	22	25	25	27	28	28	31	18	28	0	33	34	46	44	0	31	41	33	28	50	11	46	48	50	43	52	52	49	62	46	57	50	64	59	43	65	0	50	31	47	59	71	69	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	3	2	3	1	2	2	1	1	1	2	2	1	1	2	2	2	2	2	1	3	2	2	4	2	1	2	1	2	1	1	2	2	2	3	1	5	1	1	1	1	1	1	2	1	2	1	2	1	2	4	1	1	3	3	2	4	1	1
42500	-448.225598782096938	-455.081086733056338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635256789201274	1	0	4	4	2	6	5	6	4	5	4	6	6	6	4	6	8	6	7	8	10	10	8	10	9	11	9	10	11	11	10	12	14	13	14	13	16	13	14	15	14	14	15	14	15	16	17	17	16	16	17	18	20	17	17	18	19	18	20	21	18	19	21	19	21	21	21	23	22	22	23	22	23	24	26	25	26	2	0	1	2	2	11	1	4	5	15	5	11	5	3	5	15	7	7	12	9	13	14	3	13	10	31	20	23	18	22	19	31	21	23	22	31	36	27	28	39	31	29	28	0	25	28	43	44	0	26	50	45	64	32	26	39	48	41	46	52	33	49	62	34	57	58	46	59	64	65	0	54	66	69	53	71	74	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	3	2	2	2	2	1	1	1	2	1	2	1	3	2	2	2	2	2	2	1	2	2	2	1	3	4	1	1	1	2	1	1	1	2	4	2	1	2	1	1	2	2	1	3	1	3	2	1	2	1	1	2	2	1	2	1	1
43000	-494.431315860305176	-501.286803811264576	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532268942637016	2	1	3	5	3	7	6	5	4	5	4	5	7	6	7	4	8	7	7	8	10	9	7	9	10	12	11	10	11	10	11	13	15	14	14	12	16	13	14	14	13	17	15	14	16	16	17	17	14	17	17	19	20	15	17	19	20	18	21	21	19	20	21	21	21	23	20	23	23	22	24	22	22	24	26	25	27	2	0	1	2	2	11	5	1	5	16	1	11	5	3	5	5	18	7	5	9	12	3	8	15	6	19	20	23	18	22	15	26	21	23	30	15	25	20	23	23	31	17	40	0	13	23	43	44	0	31	31	55	43	26	31	34	48	26	56	52	33	49	62	67	57	26	56	34	47	65	0	50	58	67	59	71	69	1	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	2	2	3	2	1	1	1	3	3	2	2	1	2	1	3	3	2	2	3	3	5	2	1	5	1	1	3	5	1	1	1	5	3	1	2	1	4	3	1	4	2	2	3	2	1	1	1	4	1	3	3	1	1	3	2	2	3	1	2
43500	-440.796280024769828	-447.651767975729229	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581988351809537	1	0	4	4	2	6	4	6	4	4	4	5	6	6	7	6	7	7	7	8	9	9	7	10	8	10	10	10	11	11	11	13	16	13	13	12	16	13	14	15	14	15	16	14	15	16	17	17	15	16	17	19	19	18	18	18	19	17	20	22	19	19	21	19	20	23	21	23	23	22	22	22	21	24	25	24	26	2	0	1	5	2	2	1	3	5	1	5	5	11	3	16	10	7	7	12	9	13	8	3	13	6	6	20	23	17	22	12	31	24	28	30	15	36	27	34	34	12	18	39	0	13	39	39	44	0	31	50	33	46	51	33	34	48	31	39	52	33	49	62	47	57	73	64	59	67	65	0	41	50	67	59	71	69	1	1	1	1	1	3	2	1	1	1	2	2	1	1	1	1	2	2	1	3	2	1	1	2	1	3	1	2	2	2	3	1	3	1	1	2	2	1	1	1	4	3	2	1	4	2	2	2	1	2	1	1	1	1	1	2	1	3	3	1	1	2	1	1	1	2	1	2	2	1	1	3	2	2	2	1	1
44000	-429.833294295651456	-436.688782246610856	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632658689661527	2	0	3	4	3	5	6	5	5	5	6	6	7	6	5	4	8	7	7	8	10	7	8	10	10	11	9	10	12	11	11	13	15	13	13	14	15	13	14	15	13	17	17	15	15	16	17	18	16	15	16	19	19	17	18	17	16	18	20	21	21	20	21	19	21	23	21	23	23	22	23	23	22	23	26	25	27	2	0	1	2	2	5	1	3	5	16	6	15	6	8	16	5	18	7	12	9	13	3	14	13	11	19	20	23	18	22	12	26	21	28	30	25	36	20	28	34	25	29	28	0	21	39	34	57	0	26	31	33	46	31	32	46	44	51	28	52	52	49	62	47	57	51	47	59	67	65	0	51	41	47	59	71	74	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	1	2	2	2	1	3	2	1	3	1	3	2	1	2	2	3	1	2	1	2	1	1	2	2	2	1	3	2	1	1	1	4	1	2	3	1	1	2	2	2	1	1	1	1	4	4	3	2	1	2
44500	-479.062583058478992	-485.918071009438393	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.550594272418691	1	0	3	3	3	7	5	4	4	5	5	7	5	6	7	6	9	7	7	9	9	8	7	10	11	12	11	9	12	11	11	13	15	13	13	14	15	12	13	15	14	15	17	14	16	15	17	18	16	16	16	19	19	17	18	19	16	18	21	22	21	20	21	19	20	22	21	23	23	22	21	23	22	24	25	25	28	2	0	1	2	2	11	1	3	5	4	5	2	5	8	10	5	7	7	5	9	13	3	14	13	5	6	20	23	18	14	5	31	24	23	22	31	36	20	28	39	35	18	46	0	31	28	39	57	0	31	41	24	43	26	41	43	44	51	53	45	33	49	62	46	57	50	64	53	47	65	0	55	55	67	59	71	74	1	1	1	1	2	1	2	1	1	1	1	3	1	1	1	2	1	1	2	3	2	2	1	2	4	3	2	2	2	2	4	1	2	3	3	2	1	2	2	1	1	3	1	1	3	3	2	1	1	2	1	3	2	3	1	1	1	2	2	3	2	2	1	1	3	3	2	3	3	1	1	3	2	2	2	2	2
