step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78
33000	-636.574382403861364	-634.688229335918663	-1.886153067942655	0.000346335469000	0.000054797661699	0.158221339146823	0.445814184029986	0	5	7	8	7	6	10	10	9	9	10	10	11	11	13	12	12	11	13	12	14	14	14	15	15	13	15	15	14	15	15	15	15	15	15	15	18	20	20	20	18	19	21	20	22	22	25	23	23	24	24	23	25	26	25	26	26	25	27	26	24	28	26	29	28	27	29	29	30	31	31	32	34	33	35	34	40	40	0	0	6	2	2	2	2	3	5	2	2	4	10	9	14	11	9	12	10	4	9	20	16	20	12	9	15	7	16	15	5	7	0	15	14	26	21	27	22	30	24	19	37	37	27	26	45	40	37	28	38	37	0	51	41	20	61	40	52	48	0	63	11	54	38	55	66	48	66	66	69	65	67	67	66	71	56	63	1	1	1	1	1	1	4	1	1	2	3	1	1	1	1	1	2	1	4	3	3	1	1	2	2	2	1	2	1	1	3	3	1	1	3	1	3	3	2	3	2	3	1	1	4	4	2	1	4	4	2	3	1	1	6	7	2	4	2	2	1	1	7	2	5	1	1	3	2	1	1	1	3	2	3	1	4	8
33500	-588.698042393739001	-586.315789966929401	-2.382252426809655	0.000277103877080	0.000026450967089	0.095455059553786	0.583295037315347	1	5	6	8	7	7	9	11	10	9	10	10	12	12	13	13	11	12	12	12	13	14	13	15	16	13	14	15	15	13	16	15	14	17	17	16	17	20	21	19	17	19	22	21	21	22	25	21	24	23	23	22	22	25	25	27	26	24	26	26	23	27	28	28	28	28	30	31	29	31	32	31	33	33	32	34	37	41	0	0	2	2	3	3	4	10	2	4	5	10	9	9	19	8	5	12	17	2	3	17	4	17	18	19	19	5	21	11	26	15	0	11	32	11	32	24	22	30	26	35	41	24	41	48	46	40	52	37	46	42	0	40	51	28	61	46	49	43	0	28	28	62	28	56	66	48	66	69	67	56	69	70	70	71	56	63	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	4	4	1	2	2	2	1	1	4	1	2	1	2	1	2	1	2	1	2	3	3	2	1	2	3	2	1	2	1	1	3	1	2	1	3	1	6	2	1	1	2	1	5	6	1	6	1	2	3	1	1	2	2	2	1	1	1	4	5
34000	-616.011146709040190	-614.448696602095538	-1.562450106944653	0.000234051159360	0.000060296788907	0.257622261184913	0.547906013296081	1	5	6	8	8	8	8	10	9	10	10	10	13	11	14	12	12	13	12	11	13	13	14	14	15	12	14	15	15	15	13	16	15	17	16	17	18	20	19	19	19	19	22	21	21	21	25	23	23	22	24	22	24	24	24	25	26	26	27	26	23	27	28	29	28	28	30	30	30	30	32	30	34	31	34	33	37	41	0	0	2	3	2	3	3	7	7	4	9	7	8	9	26	7	11	12	11	4	20	11	2	17	18	11	26	17	12	19	17	26	0	19	26	31	15	37	36	30	30	27	22	39	28	27	54	50	42	34	50	18	0	48	50	42	61	47	49	43	0	27	56	51	5	56	66	55	66	66	67	65	56	69	69	69	65	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	4	1	1	1	2	2	2	2	1	2	1	2	2	2	2	1	1	2	3	3	4	1	2	3	1	1	2	2	1	4	1	1	1	2	2	1	2	3	1	7	2	3	9	2	2	3	1	2	1	1	5	1	2	1	6	6
34500	-555.041657200466261	-552.887957425013610	-2.153699775452631	0.000266049681755	0.000031409432515	0.118058523160234	0.566580758035213	1	5	6	8	7	8	10	10	9	10	11	10	12	10	12	13	12	11	13	12	14	13	14	15	14	13	15	16	16	15	15	16	14	17	17	17	19	20	20	19	19	18	21	20	21	22	24	20	23	23	23	22	24	24	24	25	26	25	27	27	24	27	28	26	29	29	30	30	30	31	31	31	33	32	34	34	39	41	0	0	2	3	2	3	3	4	5	4	9	4	8	9	7	2	9	12	15	7	3	11	8	22	17	5	15	15	25	16	26	30	0	15	19	28	27	32	21	27	21	36	48	31	37	43	43	40	42	45	46	42	0	46	46	16	61	43	49	54	0	41	56	46	21	62	66	51	63	66	67	65	66	69	73	66	65	65	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	4	2	1	1	1	4	1	2	2	1	4	1	1	1	1	1	1	1	4	3	1	2	2	2	2	3	1	1	3	1	1	2	1	3	2	1	3	1	1	1	5	2	2	1	1	1	6	2	2	6	1	1	4	1	1	1	1	2	1	1	2	6	5
35000	-529.063698291917035	-527.177019391876797	-1.886678900040248	0.000176390106487	0.000027890792534	0.158119937047386	0.634769822772065	0	4	6	7	7	8	9	12	9	9	10	11	12	11	13	10	12	12	12	12	12	14	15	16	15	14	14	15	15	15	15	14	13	16	17	15	16	20	20	19	18	20	21	19	19	23	25	22	21	22	24	24	23	26	25	25	26	25	26	26	25	27	27	28	29	28	30	30	31	30	29	28	32	33	34	34	39	42	0	0	2	3	2	3	4	16	6	4	9	3	16	9	19	6	9	10	11	4	14	17	16	36	18	15	19	17	18	15	17	19	0	27	27	17	19	34	36	32	34	44	40	36	41	43	43	43	42	45	41	49	0	51	43	20	61	43	52	51	0	15	56	51	56	63	65	54	66	66	63	56	66	73	69	70	56	56	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	1	3	1	1	2	1	1	1	1	2	2	1	2	1	1	1	2	2	2	2	2	2	2	1	1	2	1	2	3	1	1	2	2	2	1	1	2	5	1	2	1	2	1	7	1	3	2	1	1	2	2	1	1	1	2	1	2	2	4	6
35500	-579.866889037807709	-578.247978723449478	-1.618910314358239	0.000185601270783	0.000043079631421	0.232108493863904	0.539910242931526	-1	5	6	9	7	7	10	10	10	9	11	10	12	10	12	12	13	12	12	12	13	13	14	15	14	13	15	16	15	16	15	15	13	16	18	16	19	20	19	18	18	19	21	21	23	22	24	22	22	23	23	23	24	25	24	27	26	25	25	27	23	26	27	28	28	28	29	30	30	31	32	31	34	33	34	34	39	41	0	0	2	3	2	3	4	10	5	2	9	5	3	5	11	4	19	6	14	8	9	11	16	17	14	15	26	18	2	11	22	26	0	11	30	31	19	27	24	30	30	28	40	39	37	41	34	40	42	37	48	49	0	43	48	9	61	48	52	58	0	50	40	51	63	63	65	54	66	66	65	56	67	70	70	71	56	56	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	4	1	1	1	1	2	1	2	1	1	2	4	3	1	1	1	3	1	1	3	2	2	2	1	2	2	2	2	3	4	2	2	2	1	1	1	2	1	9	2	2	1	2	1	1	5	3	1	1	1	3	1	2	3	2	3	1	1	1	8	6
36000	-594.799424172389990	-592.965720892232071	-1.833703280157970	0.000263073175159	0.000044447829592	0.168956145243611	0.529922587068245	0	5	7	8	7	6	10	11	11	9	10	9	12	10	13	12	11	10	12	12	13	12	15	15	15	14	15	15	15	16	14	15	12	16	17	16	18	19	20	20	18	20	21	21	23	21	24	21	23	22	24	23	24	26	24	25	26	25	25	26	24	27	27	26	29	28	29	30	31	30	30	32	30	32	35	34	37	42	0	0	6	2	2	2	4	4	11	2	5	4	18	5	19	10	10	12	14	14	3	17	20	22	12	15	11	21	13	31	22	15	0	11	26	22	26	30	28	35	21	31	34	42	35	41	48	38	24	30	48	42	0	51	43	45	61	41	44	50	0	47	56	43	66	56	56	43	71	66	66	45	67	66	74	74	45	72	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	3	1	1	1	2	1	3	1	2	1	2	2	1	3	2	3	3	1	1	2	2	2	2	1	4	2	3	2	5	4	2	2	1	1	1	1	2	3	2	2	1	2	1	2	1	2	1	5	1	1	1	4	1	2	1	1	6	6
36500	-602.018100431446783	-600.458215194352306	-1.559885237094515	0.000223211192278	0.000057796172311	0.258930440366251	0.594328457452676	0	5	6	8	7	8	7	11	9	9	10	11	11	11	14	12	12	12	12	12	13	13	13	13	15	13	14	15	15	15	14	15	13	16	17	16	18	19	20	20	18	20	21	20	22	23	24	22	23	22	24	22	24	25	26	25	26	26	24	26	25	27	26	28	28	28	28	31	30	29	31	31	34	32	35	33	38	41	0	0	2	2	2	3	2	10	5	7	9	6	4	9	24	7	6	10	11	13	6	11	4	17	12	11	11	24	6	15	26	24	0	30	19	22	19	22	31	31	27	17	22	31	32	41	45	40	42	37	45	42	0	41	38	21	61	47	42	48	0	54	56	58	63	63	63	64	66	56	70	65	66	70	73	71	45	72	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	3	2	1	1	1	2	2	3	1	2	2	2	1	3	1	1	1	1	1	2	2	2	3	2	3	2	4	5	3	3	3	1	1	2	3	1	1	1	4	4	5	1	2	2	3	1	1	1	1	2	1	1	2	1	2	1	2	3	1	1	1	6	4
37000	-566.364552856400223	-564.536954718365337	-1.827598138034900	0.000184859213601	0.000031479961856	0.170291549132987	0.436637291769792	-1	5	6	8	6	8	8	10	11	10	9	11	11	11	13	13	13	12	12	12	12	12	15	15	15	14	14	15	15	15	15	16	14	16	17	16	18	19	20	19	18	20	21	19	22	22	24	22	22	24	24	24	23	26	25	27	26	26	25	27	24	25	24	28	29	27	29	31	30	30	32	31	33	33	33	34	37	41	0	0	2	2	2	3	5	4	5	7	5	10	4	11	11	8	11	12	9	8	11	2	5	17	12	9	4	22	12	11	17	19	0	23	30	17	32	34	32	30	19	17	40	27	27	43	46	43	42	38	46	49	0	47	48	13	61	48	42	55	0	40	23	48	63	63	66	47	66	66	65	56	71	70	70	69	56	56	1	1	1	2	1	1	1	1	2	1	2	1	2	1	2	3	2	1	1	2	1	3	4	1	3	3	3	2	2	3	1	1	1	1	1	1	1	2	2	2	3	3	1	3	5	1	1	1	2	2	1	1	1	1	1	10	2	3	2	1	1	4	3	3	3	1	2	4	1	2	2	2	1	2	2	2	4	6
37500	-524.730465526454054	-522.630841987143526	-2.099623539310535	0.000192547342155	0.000024008158358	0.124687041063101	0.672184120465591	1	5	6	7	7	8	8	12	10	10	9	10	11	11	14	12	11	13	12	12	14	13	14	15	15	13	14	15	15	16	16	16	14	16	17	16	18	20	18	20	18	21	21	20	21	23	25	22	22	23	23	23	24	26	25	27	26	26	26	27	23	26	27	28	29	28	30	29	30	31	32	31	33	32	34	34	39	40	0	0	2	2	2	3	4	12	5	7	5	4	4	5	19	13	9	11	11	13	14	17	13	17	7	11	19	17	12	27	22	19	0	15	15	28	30	34	36	34	34	44	38	36	34	43	43	43	44	45	43	49	0	51	51	23	61	43	49	55	0	50	14	54	66	63	66	54	65	66	65	63	66	69	69	67	63	63	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	1	2	1	1	2	2	2	2	3	2	1	2	2	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	4	2	3	2	2	1	2	10	1	1	1	2	1	1	2	2	2	2	1	2	2	5	6
38000	-563.094982025316995	-561.338225946471880	-1.756756078845060	0.000160410597484	0.000030051535285	0.187341333779509	0.649198951974330	0	4	6	8	6	8	9	10	10	10	10	9	11	11	14	12	11	12	13	12	14	12	12	15	15	14	15	15	14	15	15	15	13	16	18	17	18	20	19	19	18	21	21	19	22	20	23	22	22	23	23	24	25	26	25	26	26	25	27	25	24	28	26	29	28	29	29	31	31	30	31	31	33	33	34	34	40	41	0	0	2	5	2	3	4	4	5	7	5	2	7	9	11	8	2	10	9	8	17	11	10	22	7	9	19	22	4	19	17	19	0	27	15	22	27	32	36	34	15	44	41	36	36	15	43	43	42	15	43	49	0	43	48	2	61	43	52	46	0	45	29	58	56	65	65	54	67	66	67	56	70	69	73	74	56	56	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	3	1	2	1	1	1	1	2	3	2	2	2	3	1	3	2	1	1	2	2	1	2	1	2	2	1	1	1	2	3	2	1	1	4	1	1	1	2	1	8	1	2	2	2	1	3	6	2	2	1	1	2	1	1	2	3	2	1	1	1	6	7
38500	-525.415110971599688	-523.536015949006355	-1.879095022593283	0.000248707724040	0.000039692191170	0.159593721197508	0.637763781700535	-1	5	7	8	7	6	7	11	9	10	10	11	10	9	12	11	12	12	12	12	13	13	14	15	16	13	14	15	15	15	15	15	13	16	17	16	17	20	19	20	18	21	20	19	22	23	25	21	23	24	23	22	25	26	23	26	26	25	26	26	24	27	27	28	29	28	28	29	31	30	31	30	34	33	33	34	39	41	0	0	6	7	2	2	2	14	5	14	14	7	4	5	11	13	11	8	11	13	12	17	16	27	12	19	19	22	18	19	22	19	0	30	27	17	26	30	17	27	34	44	41	31	37	43	48	43	52	37	48	42	0	51	48	38	61	43	49	46	0	41	56	60	63	63	56	58	66	66	67	62	69	66	70	75	56	56	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	3	2	2	3	3	1	1	1	2	4	2	3	1	1	3	1	1	1	2	1	3	2	2	1	2	1	4	1	1	2	1	1	2	1	1	1	2	2	2	1	1	6	6
39000	-546.668659477803772	-545.024605566210198	-1.644053911593595	0.000183406511443	0.000040789488966	0.222399350191516	0.505168028953839	1	5	7	8	7	8	10	11	10	9	11	11	12	12	14	12	11	13	12	13	14	13	15	15	15	14	15	15	15	16	15	15	14	16	17	16	18	20	20	19	19	20	21	20	22	23	24	23	24	22	23	21	24	25	25	26	25	25	25	27	24	27	27	27	29	28	29	29	30	30	31	32	34	33	33	34	39	42	0	0	2	2	2	3	10	9	5	4	7	9	4	8	19	7	5	2	17	4	14	17	16	22	18	19	22	22	3	19	22	19	0	19	26	11	34	32	31	26	15	28	41	36	37	43	43	43	52	41	43	42	0	46	46	3	61	43	52	58	0	40	56	54	63	63	63	64	66	66	67	38	67	70	69	70	72	72	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	3	1	3	1	1	2	1	1	1	1	1	3	2	1	2	1	3	2	2	2	3	2	3	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1	10	1	2	2	1	1	3	1	1	2	1	1	1	1	2	1	8	3	1	1	2	4	6
39500	-539.678892100080702	-537.987942767962409	-1.690949332118315	0.000158878258241	0.000032784408464	0.206349243925162	0.484348563310944	0	5	6	7	8	7	8	10	11	8	10	9	12	11	12	12	12	12	12	12	13	14	14	15	16	13	14	16	15	16	16	14	14	17	18	16	18	20	19	17	18	19	21	20	22	23	23	23	24	22	22	23	25	26	25	25	26	26	26	26	24	26	26	29	29	27	29	29	30	30	31	31	32	32	34	33	39	41	0	0	2	3	3	3	4	4	11	2	5	7	3	7	14	8	11	12	5	8	9	17	16	17	18	15	15	24	14	19	22	15	0	19	27	13	27	26	31	15	32	36	34	39	40	38	51	43	52	15	43	42	0	43	48	13	61	47	52	46	0	37	56	62	63	63	66	54	66	66	65	29	66	65	70	66	72	72	1	1	1	1	1	1	1	2	1	2	2	1	4	2	1	1	1	2	1	1	1	2	1	2	1	1	1	1	3	2	1	1	1	3	2	2	2	5	1	2	2	2	2	1	3	2	1	1	1	4	1	2	1	2	1	5	1	2	1	1	1	4	1	1	2	1	1	1	2	2	1	8	3	2	2	3	6	6
40000	-565.194167111072943	-563.303601278015663	-1.890565833057238	0.000180337142377	0.000028380368128	0.157373948337706	0.629218447187780	0	5	6	8	7	7	9	11	10	10	10	10	12	11	12	13	12	12	11	13	14	11	15	15	15	13	13	15	14	15	15	16	15	17	18	16	18	21	20	18	19	21	21	20	22	23	25	23	22	23	22	24	24	25	24	26	26	24	25	27	23	28	27	28	28	29	29	30	31	30	31	31	31	34	33	34	39	41	0	0	2	2	2	3	4	7	4	7	5	4	4	11	11	9	19	12	4	4	16	9	18	22	9	15	15	22	12	26	17	27	0	15	26	19	34	41	36	27	34	40	40	36	26	43	43	45	42	35	43	49	0	51	48	45	61	43	42	58	0	38	56	58	63	63	65	46	66	56	67	40	56	73	69	65	72	72	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	2	1	2	2	2	1	1	3	2	2	1	1	2	2	1	2	2	1	2	2	3	1	1	2	4	1	2	2	2	4	1	3	1	1	3	1	2	1	2	1	3	2	2	2	2	1	4	1	3	1	1	1	3	1	3	1	6	3	3	2	4	5	6
40500	-575.847480605004307	-574.127684725770337	-1.719795879233991	0.000218808308984	0.000043231242845	0.197575873812039	0.553981331759550	0	4	6	8	6	7	8	10	8	9	9	11	13	11	12	13	11	11	12	12	13	12	12	14	15	13	14	15	15	16	15	15	15	16	16	17	18	20	20	19	19	19	22	20	23	21	25	22	21	24	23	23	24	25	26	26	26	26	26	26	24	27	27	29	29	29	30	30	31	30	31	31	32	34	34	34	40	40	0	0	2	5	2	3	5	4	5	7	9	10	8	9	11	14	4	10	11	8	17	11	3	22	13	17	19	24	12	27	22	17	0	17	19	31	27	35	24	27	15	22	46	42	40	41	43	46	44	45	34	44	0	43	47	39	61	38	49	47	0	45	56	55	63	63	63	41	66	66	67	39	56	69	71	70	72	13	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	3	1	1	1	1	1	2	1	1	3	1	3	2	1	2	3	4	2	3	2	1	1	1	2	2	1	1	1	3	2	1	2	1	2	2	3	2	1	1	2	1	1	2	1	1	5	1	1	1	5	4	1	2	2	4	9
41000	-503.248565619512306	-501.524103374192407	-1.724462245319927	0.000182701330766	0.000035850526651	0.196224770233688	0.573706618953756	0	5	7	8	7	6	10	10	10	9	10	11	12	12	14	12	12	12	12	12	13	14	14	15	16	14	13	15	15	16	16	15	13	16	17	16	18	20	20	18	19	19	21	19	22	23	25	23	22	22	23	24	24	26	26	25	25	25	26	26	23	26	27	28	29	27	29	30	31	30	31	32	33	32	34	33	38	41	0	0	6	6	2	2	4	4	5	4	5	10	8	9	19	4	11	12	11	8	9	17	8	27	29	17	4	27	18	27	22	26	0	26	32	22	30	34	22	34	40	36	41	17	38	43	43	43	42	27	43	49	0	58	50	50	61	43	49	48	0	40	56	46	63	56	63	46	66	66	63	16	67	69	69	71	72	72	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	2	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	4	1	1	1	1	3	1	1	2	1	2	5	2	1	1	1	2	2	2	2	2	2	1	4	1	2	1	1	1	3	2	2	3	7	2	1	1	1	2	7
41500	-539.629062082203859	-537.925800175292011	-1.703261906911850	0.000150966742776	0.000030572670111	0.202512616678554	0.543192423671855	1	4	6	8	6	8	10	10	8	9	9	10	11	11	13	13	11	13	12	10	14	14	15	16	16	13	12	15	14	15	15	16	14	15	18	16	18	18	20	20	17	21	21	18	23	22	24	23	23	23	24	24	22	25	25	26	26	25	26	26	25	28	27	29	29	29	28	31	30	31	31	30	32	33	34	35	37	40	0	0	2	2	2	3	4	4	5	4	9	10	8	9	11	8	11	7	11	4	10	26	20	21	23	11	11	17	7	19	17	26	0	21	32	17	32	15	31	27	19	36	41	36	34	40	46	43	42	15	43	49	0	46	47	40	61	46	52	48	0	38	56	46	63	63	63	46	56	66	67	21	65	73	70	65	72	72	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	3	1	1	1	2	2	3	1	2	1	1	1	1	2	1	2	2	5	3	2	2	1	4	1	1	2	1	4	2	1	1	2	1	4	1	1	1	1	1	4	1	4	2	1	1	5	2	1	1	9	1	1	2	3	4	4
42000	-502.631777818329795	-500.814606233835946	-1.817171584493851	0.000138635386197	0.000023930874183	0.172617358667461	0.687807941086700	0	5	6	7	7	7	8	10	9	9	10	11	12	11	13	12	13	13	12	12	13	12	14	16	15	14	15	15	14	16	15	15	13	17	17	17	16	20	20	20	18	21	21	19	21	23	24	23	22	23	24	24	25	25	25	26	25	24	27	27	24	27	28	28	27	29	29	31	30	30	31	32	32	33	34	33	37	42	0	0	2	2	2	3	4	4	5	7	9	10	4	9	11	8	11	12	11	8	9	11	16	26	18	15	15	17	18	26	17	26	0	26	27	17	27	15	17	32	27	44	38	36	41	43	43	43	44	45	43	49	0	46	46	32	61	43	52	47	0	50	65	58	56	63	65	64	66	66	67	56	66	69	73	70	72	77	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	3	4	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	1	4	1	2	1	2	1	2	1	2	1	1	1	2	1	1	1	3	2	1	1	2	2	3
42500	-497.374191493758417	-495.073913512095430	-2.300277981662958	0.000139455643934	0.000014322592157	0.102703567625259	0.598580181186863	0	5	6	8	8	7	9	9	9	10	10	11	9	11	13	12	12	12	12	12	13	13	15	16	15	14	14	14	12	15	15	15	14	17	17	17	19	19	21	19	19	21	21	20	22	23	25	23	22	23	24	23	24	25	25	26	26	26	26	26	23	27	28	28	27	28	30	31	30	31	32	31	32	33	34	34	39	42	0	0	2	2	2	3	4	4	5	7	9	6	4	9	19	8	11	12	11	4	9	17	16	4	29	19	19	22	4	19	22	19	0	27	15	17	35	34	31	34	24	44	38	24	40	43	43	43	44	32	43	49	0	48	48	12	61	43	52	47	0	50	65	58	56	65	63	46	66	66	65	56	66	73	70	70	56	77	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	3	2	2	1	1	2	1	2	2	1	1	2	2	1	1	3	1	1	1	1	2	2	2	2	1	1	3	2	1	1	1	1	9	2	1	2	1	1	2	1	1	1	1	1	3	1	2	2	2	2	1	2	2	4	2
43000	-505.592533945030198	-503.536405100524405	-2.056128844505765	0.000183997766776	0.000024007847427	0.130479015305145	0.601569326885350	0	5	6	9	7	8	10	11	11	8	10	9	13	12	13	12	11	13	12	12	14	13	14	15	14	14	13	15	15	16	16	15	13	16	17	17	19	20	18	19	17	20	21	19	20	22	23	23	21	22	23	23	23	25	25	26	25	26	25	27	24	27	27	28	29	28	29	30	30	30	31	31	33	33	35	34	39	41	0	0	2	5	2	3	10	4	5	2	10	3	9	4	19	8	11	12	11	8	9	17	16	22	12	19	19	21	18	26	28	19	0	19	30	24	15	30	24	26	9	44	45	31	41	43	43	43	42	40	46	49	0	47	48	21	61	46	52	47	0	34	56	55	63	63	63	54	67	66	65	56	70	69	73	66	56	77	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	3	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	3	1	1	2	1	1	2	1	1	2	1	1	1	2	1	6	1	2	2	2	1	5	1	2	1	1	2	2	1	1	2	2	2	1	1	3	4	1
43500	-524.636724750245776	-522.783679847412600	-1.853044902833145	0.000159243595251	0.000026251083141	0.164848596264604	0.575891619965217	-1	5	6	8	7	8	8	9	10	9	10	10	11	9	11	12	11	12	12	13	12	13	15	15	15	14	15	16	14	14	15	14	15	16	16	14	18	20	19	20	19	20	20	19	22	23	24	22	21	23	23	24	24	25	25	26	26	25	26	26	25	27	27	27	29	29	29	29	31	31	31	31	33	33	34	33	39	41	0	0	2	2	2	2	2	7	14	7	6	10	8	5	11	4	11	12	15	8	9	17	13	17	12	15	15	31	18	15	17	15	0	32	26	22	27	34	36	34	34	44	41	36	30	43	43	32	44	41	43	49	0	43	48	24	61	43	52	54	0	45	56	43	63	63	63	51	65	66	67	56	66	65	73	70	56	77	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	2	2	2	1	1	1	2	2	1	2	1	1	1	2	2	2	1	1	1	2	4	2	2	2	2	2	2	1	1	2	1	5	1	3	1	1	1	2	1	2	2	1	1	3	1	1	1	3	2	2	1	1	5	1
44000	-514.294927744696110	-512.319119798712450	-1.975807945983624	0.000163158093027	0.000023241274467	0.142446347804651	0.754088634542546	-1	5	6	7	7	8	9	11	8	10	10	10	11	11	14	12	12	12	12	13	13	13	15	14	15	13	15	15	15	14	16	15	14	17	16	16	18	21	19	19	18	21	22	20	22	22	25	23	22	23	24	24	25	25	25	26	26	24	27	26	24	26	27	28	28	28	30	29	30	30	31	29	32	34	34	34	39	41	0	0	2	2	2	3	4	7	5	5	9	7	4	9	26	13	5	12	9	13	14	19	16	22	18	11	26	24	12	19	22	26	0	11	26	26	15	40	36	41	27	44	34	36	41	34	58	46	42	38	48	49	0	46	46	29	61	46	52	58	0	45	56	47	63	56	63	54	66	66	65	34	66	73	73	73	56	77	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	2	1	1	2	1	2	2	1	1	2	1	2	1	1	5	2	1	2	1	1	1	1	1	4	2	2	2	1	1	1	1	1	1	1	2	1	4	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	5	2	1	1	1	3	1
