step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
75000	-712.197713530694159	-718.136910749779418	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.648153806824446	-1	0	2	3	4	5	5	7	5	8	8	11	10	10	11	10	13	13	12	11	14	14	14	14	13	14	16	15	17	15	20	17	19	16	16	18	17	20	19	20	21	20	21	21	23	22	21	23	22	23	22	25	24	25	25	23	26	27	27	27	26	28	29	29	29	30	30	29	30	29	32	31	31	29	32	33	35	35	35	38	39	37	40	38	41	42	42	42	40	42	44	46	45	45	44	48	47	50	51	53	52	55	55	60	58	60	62	0	1	2	2	3	3	5	6	5	7	8	8	0	8	11	5	14	13	8	14	17	17	13	13	12	14	21	14	26	26	25	30	32	14	26	30	24	36	29	32	36	29	37	39	37	26	42	51	37	49	37	47	51	0	46	47	48	52	55	55	46	57	59	62	57	74	55	61	65	52	69	65	57	59	62	72	71	76	75	78	80	72	80	78	84	84	0	84	84	0	0	93	90	84	0	87	92	96	92	101	99	100	100	103	103	105	104	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	2	2	1	1	1	2	2	1	2	1	3	1	1	3	1	1	2	1	1	2	1	1	1	1	1	2	1	3	4	1	1	2	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	2	1	1	2	1	2	1	2	1	2	2	1	3	1	1	1	2	1	2	1	1	1	1	1	4	1	3	1	1	4	1	1	1	1	2	1	1	2
75500	-667.266000176776174	-673.205197395861433	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.680330837944480	-1	1	2	4	3	5	5	7	6	9	9	9	10	11	11	11	12	13	11	13	14	14	14	14	16	14	16	16	16	15	18	17	18	17	18	18	18	20	19	21	19	21	21	20	23	21	22	22	23	25	23	26	24	24	25	24	26	26	27	27	26	28	29	30	28	29	29	28	30	28	33	33	32	29	32	31	35	36	35	39	37	38	40	41	43	44	42	42	44	43	43	46	45	45	46	47	47	49	49	52	51	55	55	58	57	59	60	0	1	2	2	3	5	5	6	6	7	8	8	0	8	11	12	11	13	11	15	17	17	18	18	17	14	21	22	26	26	17	30	26	30	29	30	24	36	30	35	36	36	37	33	37	35	42	43	37	49	43	47	48	0	46	47	48	47	55	55	55	57	60	65	57	60	60	61	57	52	62	64	57	60	62	57	75	76	75	72	72	72	78	72	83	83	0	83	84	0	0	93	90	82	0	90	92	96	97	101	99	100	100	105	103	105	105	1	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	2	1	1	2	3	1	1	2	1	1	3	1	1	2	1	2	2	2	2	1	1	1	1	1	2	1	1	2	2	2	2	3	1	2	2	2	3	2	3	2	2	3	2	1	1	1	1	2	1	1	1	1	4	1	2	1	1	1	1	1	1	1	1	1	1	2
76000	-702.794071078698835	-708.733268297784093	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.729839718277440	-1	1	2	3	4	5	6	6	5	9	10	8	9	10	10	10	11	13	12	13	13	14	14	14	16	15	15	16	16	16	19	18	19	17	17	18	18	20	19	21	20	21	21	21	24	21	22	24	23	25	24	25	23	24	24	26	25	28	27	27	28	28	29	29	30	29	29	29	27	29	32	31	31	30	31	31	34	35	35	39	37	38	39	40	43	44	43	42	44	43	44	45	46	45	45	47	47	49	49	53	51	55	55	58	58	59	60	0	1	2	2	3	3	5	6	5	7	12	8	0	8	6	8	12	13	17	11	17	17	18	18	27	19	21	22	26	26	25	29	26	30	29	26	24	36	26	29	36	36	37	33	49	35	42	37	37	49	53	47	43	0	40	47	43	52	55	55	60	48	60	62	69	60	60	59	48	52	64	64	65	59	57	57	75	72	77	72	72	78	78	83	84	84	0	84	84	0	0	90	90	86	0	90	92	96	97	101	99	100	100	102	103	105	105	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	2	1	2	1	1	1	2	1	2	2	1	1	2	1	1	2	1	3	2	2	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	2	1	3	2	1	2	2	3	1	1	1	4	3	2	2	1	2	2	1	2	2	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2
76500	-656.170546510952136	-662.109743730037394	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.751834326677566	-1	1	2	4	3	4	6	7	6	10	9	9	9	10	11	10	13	12	13	13	14	14	14	13	15	16	16	16	17	15	19	16	18	17	18	19	18	20	19	20	18	20	21	20	24	22	22	23	22	26	24	24	23	24	25	24	25	27	25	27	27	27	28	30	28	29	30	29	28	30	34	31	32	30	32	31	35	35	35	38	39	37	40	40	43	44	42	43	43	43	44	46	44	46	43	46	48	48	50	53	52	54	55	59	58	60	61	0	1	2	2	3	5	5	6	6	7	8	8	0	11	11	12	11	13	14	15	17	17	18	13	17	19	17	22	26	19	25	30	30	30	29	41	24	36	33	41	30	41	37	39	49	29	42	43	37	45	53	42	43	0	40	47	53	52	46	55	55	57	55	48	62	55	60	55	62	58	65	64	64	55	62	64	75	72	75	72	82	76	78	81	84	85	0	83	84	0	0	93	90	86	0	90	92	90	97	101	99	100	100	105	103	105	105	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	1	3	1	1	2	1	1	2	1	1	2	1	1	1	2	1	1	1	2	3	1	2	3	2	1	1	3	1	1	2	2	1	2	1	1	3	1	2	3	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2
77000	-693.197688797633077	-699.136886016718336	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.746138591653291	0	1	2	3	3	5	6	6	6	9	10	9	10	10	11	10	13	12	12	14	15	14	14	14	15	14	16	16	15	15	19	15	18	17	16	18	19	18	19	20	20	21	21	20	24	21	22	23	22	26	24	24	25	24	24	25	26	27	26	27	27	28	26	28	29	29	29	30	30	28	34	32	31	28	33	32	35	36	34	39	37	38	40	41	42	44	41	42	42	42	44	45	44	44	45	47	48	49	50	53	52	55	54	58	58	59	62	0	1	2	2	3	5	5	5	6	7	7	8	0	8	12	12	8	13	11	11	17	11	18	18	22	19	21	17	19	26	25	26	30	30	26	29	24	32	34	38	32	36	37	33	49	40	42	43	37	45	43	47	48	0	40	47	51	52	55	63	55	43	55	57	57	59	60	61	62	58	64	65	65	59	65	64	79	76	75	81	78	78	78	80	78	85	0	83	83	0	0	93	90	84	0	90	92	96	97	101	99	100	100	103	103	105	105	1	1	1	1	1	1	1	3	1	1	2	3	1	2	1	1	2	1	1	2	1	3	1	1	1	1	1	2	1	1	2	1	2	2	1	2	2	1	1	1	3	2	1	1	2	1	1	1	2	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	1	2	1	1	2	1	1	1	2	2	1	1	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	3
77500	-658.186661353882982	-664.125858572968241	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.670959753474906	0	1	2	3	3	4	6	7	5	9	7	10	11	9	11	11	12	13	12	14	15	14	14	15	14	16	17	15	16	15	19	17	19	16	17	18	18	19	19	21	20	21	21	21	23	21	20	23	21	25	24	26	24	26	24	25	24	28	27	26	26	28	29	28	29	28	30	30	29	29	31	31	31	30	33	32	34	34	35	38	38	39	40	40	42	42	42	42	43	42	43	46	44	45	45	47	48	49	51	53	52	56	54	60	58	59	61	0	1	2	2	3	5	5	6	6	7	6	11	0	11	11	8	15	13	14	11	17	17	18	18	8	19	25	22	19	25	25	29	30	25	29	26	24	32	26	35	36	41	37	39	49	35	36	43	37	45	43	56	48	0	46	47	43	52	55	55	55	57	60	57	64	59	59	61	62	58	62	64	65	66	71	72	75	76	77	78	76	81	80	81	84	84	0	84	81	0	0	93	90	89	0	90	92	96	97	101	99	100	100	105	103	105	105	1	1	1	1	1	1	2	2	1	2	2	2	1	1	2	2	1	1	2	4	1	1	1	1	4	2	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	2	1	2	2	2	1	2	2	2	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	2	1	1
78000	-657.366459457597898	-663.305656676683157	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.768938177937123	-1	1	2	3	3	5	5	7	6	9	8	10	10	10	11	10	13	13	13	13	14	14	15	15	16	15	15	15	17	16	17	17	18	18	16	19	17	19	19	17	20	19	21	21	24	21	22	22	21	25	23	26	24	24	24	26	25	28	28	26	27	29	30	28	30	29	30	29	29	29	34	31	32	30	33	33	35	35	35	39	37	39	41	40	41	43	42	42	43	42	44	47	45	45	44	46	48	49	52	53	53	56	54	59	57	58	60	0	1	2	2	3	5	5	6	6	7	6	11	0	8	11	8	11	13	14	15	17	17	13	18	21	19	17	22	35	26	17	26	30	30	26	30	24	30	30	35	30	30	37	39	49	40	42	43	37	45	43	47	51	0	46	47	48	52	55	55	55	64	59	57	57	55	59	61	57	56	75	57	65	59	62	64	75	72	75	81	78	81	80	80	84	80	0	84	85	0	0	96	90	86	0	90	96	96	97	99	99	99	100	105	103	105	105	1	1	1	1	1	1	1	2	1	2	1	2	1	2	2	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	2	1	2	2	1	2	1	1	2	1	1	1	1	1	2	2	2	1	2	1	2	1	1	2	3	3	1	1	2	1	1	3	1	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1
78500	-681.576733971014846	-687.515931190100105	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.638021083570196	0	1	3	4	4	5	5	7	6	8	8	9	10	10	10	10	12	13	12	14	14	14	14	13	14	13	16	15	16	15	19	18	18	17	15	18	18	19	17	20	18	20	20	20	24	22	21	22	21	25	24	25	24	24	24	23	26	29	27	27	27	29	29	28	28	29	29	30	30	28	33	31	31	29	34	32	34	35	36	38	37	38	40	41	42	43	42	42	43	42	43	46	46	44	45	45	48	49	50	52	53	54	55	60	58	59	60	0	1	2	2	3	5	5	6	6	6	6	8	0	11	8	8	11	13	14	15	17	17	13	13	17	11	21	22	35	19	25	29	30	30	26	30	18	30	26	35	39	41	37	39	49	30	42	43	37	49	48	47	48	0	46	47	51	52	55	55	46	64	59	57	57	59	60	61	62	52	62	64	64	61	71	72	71	72	77	81	76	81	80	81	80	82	0	81	80	0	0	90	90	84	0	90	96	96	97	99	100	100	102	105	103	105	105	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	2	1	1	2	2	1	3	1	1	1	1	2	1	2	1	1	2	2	3	2	2	1	1	2	1	2	3	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	2	1	1	2	2	2	1	2	2	1	1	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1
79000	-719.505052735003460	-725.444249954088718	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.717965159748798	-3	1	-1	3	4	4	5	7	5	9	8	9	10	10	11	9	12	13	11	14	14	14	14	15	14	16	15	13	15	16	19	16	18	18	18	17	19	19	18	17	20	18	20	20	24	21	22	21	23	25	23	25	24	25	23	25	25	28	26	27	28	28	29	28	29	30	28	29	29	30	33	31	31	30	33	33	35	34	34	39	37	39	40	40	42	43	42	42	44	42	42	46	46	45	45	45	47	48	51	53	53	55	54	57	59	59	62	0	3	1	2	3	3	6	5	5	7	5	6	0	11	12	11	8	13	14	15	17	28	13	13	14	29	25	17	19	19	25	29	30	29	30	29	23	34	30	29	36	36	37	39	51	30	42	43	37	37	43	47	48	0	46	47	53	52	55	55	55	57	55	57	62	60	60	59	62	58	69	57	65	59	69	72	79	76	62	72	78	72	81	81	83	84	0	84	84	0	0	96	96	83	0	90	92	96	97	99	99	103	101	100	103	104	105	1	1	1	1	2	3	1	2	1	2	2	2	1	1	1	1	1	2	1	1	1	1	3	2	2	1	1	1	2	3	2	1	1	2	1	1	2	1	1	1	2	1	1	1	1	3	2	1	2	2	2	1	2	1	1	1	1	1	2	2	2	2	3	2	1	1	1	2	1	1	1	2	1	2	2	1	1	1	2	3	2	4	2	2	2	2	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	2	1	2
79500	-691.505922547058844	-697.445119766144103	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.726097299394448	-2	0	2	3	3	5	4	8	6	10	9	10	11	10	11	10	12	13	12	12	14	14	12	14	16	15	17	15	16	15	20	18	18	18	18	19	18	19	16	20	21	18	21	20	23	20	22	22	22	25	24	25	24	26	24	26	26	28	27	26	26	28	30	30	29	29	29	28	27	29	33	33	31	30	32	32	35	35	33	37	36	38	40	41	42	42	42	42	42	40	44	47	46	44	46	45	47	49	51	52	53	56	54	58	58	59	61	0	1	2	2	3	5	5	6	6	7	8	8	0	8	11	8	11	13	14	8	17	17	13	13	21	19	21	22	26	19	25	29	39	30	29	30	24	26	30	36	34	26	37	33	49	34	38	37	37	45	43	47	43	0	46	52	53	52	55	55	55	69	60	57	51	59	60	61	51	58	62	65	64	60	62	64	79	72	75	81	78	78	82	83	81	84	0	83	83	0	0	96	96	86	0	90	96	96	97	97	99	103	100	103	103	105	105	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	1	1	2	1	1	2	2	2	2	2	1	1	2	2	2	1	1	2	2	2	2	1	2	2	2	1	3	1	1	2	1	2	1	1	1	2	1	2	2	1	2	1	2	2	1	1	2	1	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	1	2	2	3	1	1	1	2	2	1	1
80000	-690.360075498337551	-696.299272717422809	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.647374646860115	0	1	2	4	3	5	6	6	6	8	7	10	9	11	9	10	13	13	12	13	15	14	13	15	16	15	17	15	17	15	19	17	18	18	17	18	18	19	19	20	21	19	21	21	23	22	21	23	22	25	23	25	23	24	24	25	26	28	27	28	27	28	28	30	29	29	29	29	30	30	33	32	32	31	32	33	36	35	35	39	38	37	40	40	43	44	42	42	43	42	44	46	46	45	45	45	47	48	51	53	53	55	54	59	58	59	62	0	1	2	3	3	5	6	6	6	7	8	8	0	15	6	8	11	13	15	15	17	19	13	13	22	19	21	17	26	14	25	19	32	30	26	29	24	26	36	32	42	36	37	39	18	40	42	43	37	37	37	47	43	0	46	47	51	47	46	61	55	51	55	65	57	61	63	61	62	58	57	64	65	67	65	72	75	76	75	78	78	76	78	81	84	84	0	84	84	0	0	96	90	84	0	90	92	96	97	99	99	101	100	105	102	105	105	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	3	2	1	1	1	3	1	2	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	1	6	2	1	1	2	4	2	2	1	1	1	2	1	3	2	1	2	2	2	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	2	2	2	2	1	2	2	1	1	1	1	1	1	2	2	1	2	1	2	2	1	1	1	1	1	2	1	2
80500	-672.392638684679127	-678.331835903764386	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.712926681787901	-1	1	2	3	3	4	5	7	6	9	10	9	10	10	12	10	13	12	12	13	15	14	14	15	15	15	17	15	14	15	19	17	18	17	18	18	17	20	19	20	20	19	21	20	23	20	22	24	21	24	24	25	23	26	24	25	25	27	27	25	27	28	29	29	30	30	29	29	29	28	34	32	31	30	33	33	34	36	35	37	39	38	39	41	43	44	42	43	43	42	44	47	44	45	45	45	47	47	49	52	52	55	55	59	57	60	61	0	1	2	2	3	5	5	6	6	7	8	8	0	8	14	12	14	13	14	11	17	17	13	13	17	19	17	22	14	29	25	29	30	30	29	30	23	30	33	35	32	26	37	39	49	36	42	53	37	49	53	42	43	0	40	47	51	56	60	55	60	57	55	57	57	59	60	61	62	52	64	64	62	60	62	65	75	76	77	72	78	78	78	80	83	88	0	84	81	0	0	96	90	86	0	90	96	96	97	99	99	101	101	105	103	105	105	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	2	1	2	1	2	1	1	1	2	2	1	2	1	1	1	2	2	1	2	2	2	1	2	1	1	3	1	1	2	2	1	1	1	1	1	2	2	2	2	1	2	1	1	1	2	1	2	3	2	2	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1
81000	-684.169002323332052	-690.108199542417310	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.742386554797966	-1	0	2	2	3	5	5	8	6	10	10	11	10	11	11	10	13	13	12	14	14	14	14	13	15	15	16	16	17	14	18	17	18	16	16	18	18	18	19	20	21	20	22	20	22	22	22	21	21	23	24	24	24	26	25	26	25	28	28	27	28	27	30	29	28	28	29	28	29	30	33	33	32	31	32	32	34	36	35	38	37	39	40	39	41	43	42	43	43	42	43	47	46	45	46	45	48	49	50	53	52	56	54	58	59	59	61	0	1	2	2	3	5	5	6	6	7	8	8	0	11	8	8	12	13	14	12	11	17	18	13	17	30	21	22	26	19	17	26	26	30	26	30	24	30	29	29	30	36	48	39	37	41	42	37	37	37	37	47	48	0	46	47	43	52	55	46	60	51	59	57	57	60	55	55	62	58	75	65	65	66	62	64	75	76	77	72	78	72	78	81	84	83	0	85	84	0	0	96	96	85	0	87	92	96	97	99	99	103	100	102	103	103	105	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	3	1	1	1	2	1	1	1	2	3	3	1	2	1	1	2	1	2	1	2	1	2	1	2	2	1	2	1	1	1	1	3	2	2	2	1	2	2	1	3	1	3	2	1	2	3	1	1	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1
81500	-660.473029210100094	-666.412226429185353	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.758541713803587	-1	0	1	3	3	5	6	7	6	9	9	11	10	11	10	11	13	13	12	13	15	14	14	14	15	14	17	16	16	16	18	17	18	18	17	18	18	20	19	19	20	21	20	21	24	21	22	23	22	25	24	25	23	25	24	24	25	27	27	27	28	28	30	30	29	28	29	29	30	29	33	32	31	30	33	33	35	35	36	38	39	37	41	39	42	43	42	42	43	42	44	44	45	44	46	47	47	50	51	52	53	55	55	58	59	59	61	0	1	2	2	3	5	5	6	6	7	8	11	0	11	8	11	8	13	14	15	17	17	13	13	17	19	21	22	26	26	17	26	30	30	29	30	23	36	33	35	36	36	37	39	49	40	42	37	37	37	43	47	43	0	46	47	51	52	55	55	55	48	60	62	57	60	60	61	62	52	57	57	65	66	69	65	75	71	77	76	78	76	80	78	84	83	0	80	85	0	0	90	92	85	0	90	92	96	97	99	99	100	99	103	103	103	106	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	2	1	2	1	2	1	1	1	1	2	2	2	2	2	2	1	1	1	2	2	3	3	1	1	2	2	2	2	1	3	2	2	2	2	1	1	1	3	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	2	2	1
82000	-667.112083561047029	-673.051280780132288	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.733260588735774	0	1	2	3	3	5	5	6	6	9	9	9	10	10	11	11	12	12	12	14	15	14	14	14	14	15	17	16	16	14	17	17	18	17	17	18	18	19	19	20	20	19	20	20	24	19	20	23	22	26	23	24	24	26	25	25	24	28	28	27	27	28	28	30	29	30	29	29	29	29	34	33	31	31	33	33	35	36	36	39	37	37	41	40	42	43	42	42	43	42	44	45	46	45	45	47	47	50	51	52	53	53	55	58	59	60	61	0	1	2	2	3	5	5	6	6	7	8	5	0	12	12	12	11	13	14	8	17	17	18	13	17	30	21	17	30	19	21	26	30	30	26	30	24	34	36	35	33	36	37	39	49	26	36	43	37	45	43	47	43	0	40	47	48	56	60	55	55	57	55	62	53	59	60	61	62	52	57	65	65	66	62	62	75	72	77	81	76	71	80	76	81	84	0	84	84	0	0	90	92	85	0	87	92	90	97	99	100	100	100	103	103	104	105	1	1	1	1	1	1	1	1	1	2	2	3	1	1	2	1	2	1	1	4	2	1	1	2	1	1	1	2	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	1	1	3	1	2	2	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	3	1	1	1	1	3	4	1	1	1	2	3	1	2	1	2	2	1	1	2	3	1	1	1	2	1	1	1	1	1	1	3	1	3	2	1	1	1	1	2	2	1	1
82500	-709.268699993728205	-715.207897212813464	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.644872121072293	-3	-1	2	3	3	5	4	8	6	10	8	10	10	10	10	11	12	13	12	14	14	13	15	15	12	16	16	16	14	15	17	18	18	17	17	18	18	19	20	20	19	20	21	20	23	21	22	23	22	25	24	24	25	25	24	26	25	28	26	26	28	28	28	29	30	29	29	30	30	30	31	30	31	30	32	33	34	35	35	38	37	38	40	40	43	43	41	42	42	42	42	45	46	45	44	46	47	49	50	52	53	55	55	59	58	60	61	0	1	2	2	2	3	5	6	6	8	6	11	0	11	8	8	8	13	11	15	25	25	18	18	11	29	21	17	19	19	17	35	35	30	30	26	24	36	32	29	35	30	37	30	49	41	42	43	37	45	43	47	48	0	46	47	43	52	55	55	59	51	59	62	62	59	60	61	62	58	62	51	65	59	62	62	75	72	77	72	78	78	81	81	81	84	0	84	84	0	0	90	92	81	0	90	92	96	96	99	100	100	100	103	103	105	105	1	1	2	2	2	2	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	1	1	3	1	1	2	1	2	3	1	1	1	2	1	1	1	2	3	2	3	2	2	1	2	2	1	1	1	2	1	1	1	2	2	2	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	2	1	3	2	1	1	1	3	2	1	1	1	1	1	2	1	2	1	2	1	2	2	1	1	2	2	2	2	1	1
