step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
77000	-1032.164481995579990	-1038.103679214665135	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.706531959074510	-1	3	5	4	4	6	7	5	8	7	8	6	7	8	9	9	8	10	9	11	11	7	12	11	13	12	12	11	14	14	13	15	13	13	12	13	14	14	14	13	13	14	14	16	15	15	15	15	17	17	16	15	15	16	18	18	18	18	17	17	17	16	18	18	17	18	19	16	19	18	18	18	19	20	19	20	19	20	21	22	21	21	23	22	23	23	23	24	23	25	24	25	27	31	28	29	32	31	30	36	39	37	39	41	45	51	52	0	1	2	2	0	3	3	4	10	5	7	4	5	8	10	11	22	13	14	15	16	8	0	17	19	20	21	22	17	20	21	29	23	23	21	28	27	16	31	35	35	24	21	23	35	41	41	35	37	27	31	40	38	41	42	62	68	34	34	47	43	43	51	52	40	38	38	21	50	34	61	51	61	56	70	59	57	66	69	58	75	59	67	77	73	79	73	59	78	84	78	76	89	83	88	0	94	96	96	0	102	92	0	103	0	0	0	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	1	1	2	1	1	3	2	1	1	1	1	1	1	2	1	3	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	1	3	1	1	2	2	1	1	2	2	2	2	2	3	2	1	2	1	2	2	2	1	2	1	1	1	2	1	2	2	2	2	2	2	3	1	2	1	2	2	5	2	1	1	1	1	1	1	7	1	1	1	1	1
77500	-940.294902264384746	-946.234099483470004	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.730186095314898	0	3	4	4	4	7	6	6	6	7	7	7	8	8	9	9	8	8	10	11	12	11	11	11	12	13	10	12	13	13	12	14	12	13	12	14	15	13	13	14	14	15	13	16	13	14	14	15	18	16	15	17	16	16	18	19	17	18	18	17	18	17	17	18	17	19	19	18	18	20	20	18	21	21	20	19	20	19	21	21	21	22	22	21	22	22	23	23	22	25	24	26	28	29	28	28	31	29	30	36	38	36	38	39	44	51	54	0	1	2	2	0	3	3	4	5	5	7	4	10	8	10	11	12	9	14	15	16	17	0	17	8	20	11	22	22	20	27	22	23	23	27	24	27	21	31	35	35	25	21	34	35	45	35	41	50	38	31	40	43	47	42	53	37	44	34	47	53	53	51	52	40	50	53	21	21	76	61	51	56	69	76	44	50	50	53	75	70	75	78	69	79	79	77	76	69	77	83	88	83	87	92	0	94	96	96	0	102	59	0	103	0	0	0	1	1	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	1	1	1	1	2	1	1	1	2	3	1	1	1	1	2	1	3	1	1	1	1	1	2	1	2	2	1	2	2	1	1	3	2	1	1	1	1	2	1	2	4	3	1	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	2	2	3	1	2	3	3	1	1	1	1	1	1	1	9	1	1	1	1	1
78000	-1011.046972684570392	-1016.986169903655650	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.590680132540852	0	3	6	4	4	5	6	7	6	7	7	6	8	7	10	9	9	9	10	10	11	10	10	12	11	13	12	11	14	12	12	12	13	13	11	12	14	13	13	13	15	14	14	15	14	14	15	16	17	16	16	15	15	16	18	19	16	18	19	18	17	17	18	19	18	18	20	16	18	17	20	18	20	20	20	19	21	20	21	21	19	21	21	21	22	24	24	24	22	26	24	27	26	30	28	27	32	29	29	35	39	37	40	41	45	49	53	0	1	6	2	0	2	2	4	5	5	6	4	9	4	9	11	12	9	14	9	16	8	0	17	14	20	21	17	22	20	21	22	23	23	11	22	27	27	31	35	35	24	27	34	35	35	45	41	37	27	39	40	38	47	24	38	43	34	70	41	27	21	51	52	52	57	66	21	43	44	50	51	56	68	59	70	61	50	35	81	44	75	37	78	79	78	78	82	79	84	89	82	87	78	88	0	94	96	96	0	102	62	0	103	0	0	0	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	2	2	2	2	2	1	2	1	1	2	1	1	1	2	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	2	2	1	1	2	2	2	1	1	1	2	3	1	2	1	2	4	3	1	2	2	1	1	2	2	2	2	2	1	2	1	1	2	3	4	2	2	1	3	1	1	3	2	1	1	3	1	3	1	4	2	1	1	1	1	1	1	10	1	1	1	1	1
78500	-1015.998258162736533	-1021.937455381821792	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.668220675874733	-2	3	4	4	5	6	6	6	7	8	7	6	9	8	9	9	10	8	11	11	10	8	10	11	13	12	13	11	13	13	12	14	14	13	12	14	14	13	14	13	14	13	13	15	14	15	15	15	17	16	15	15	15	16	18	18	18	19	18	18	18	18	18	18	17	18	20	16	17	20	20	18	20	21	21	19	22	18	20	21	18	22	22	21	22	22	23	24	23	24	25	26	27	30	28	28	30	29	29	34	38	37	40	42	45	51	53	0	1	2	2	0	3	3	4	5	5	7	4	9	8	9	11	22	9	14	13	16	12	0	22	19	20	21	22	28	26	21	24	23	23	21	17	38	21	31	35	35	24	21	34	35	41	41	41	37	16	38	40	27	47	42	27	50	44	44	47	27	68	51	52	52	38	57	27	38	81	61	51	38	56	44	59	57	39	69	70	44	75	78	66	79	66	66	75	83	84	89	88	87	87	92	0	87	96	96	0	102	19	0	103	0	0	0	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	3	3	1	2	1	1	2	1	2	1	1	4	1	1	3	2	1	2	3	2	3	1	3	2	2	1	2	1	2	1	2	2	4	1	1	1	1	1	1	4	1	1	3	1	1	1	1	12	1	1	1	1	1
79000	-899.148916481044694	-905.088113700129952	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.690019398082896	0	3	5	4	3	7	6	6	7	8	7	5	8	7	10	9	8	9	9	11	11	10	12	12	12	12	12	11	13	14	12	14	14	14	12	13	14	13	12	13	14	14	14	15	14	15	15	16	17	16	15	17	15	14	18	18	17	19	19	17	17	15	18	18	17	19	19	17	18	19	19	19	21	21	20	19	22	20	20	20	19	21	22	21	22	22	23	24	24	24	25	26	28	29	27	28	32	31	29	36	39	39	36	40	46	50	53	0	1	2	2	0	3	3	4	5	9	7	4	5	8	9	11	8	9	14	15	11	17	0	14	19	20	7	17	22	20	16	17	23	23	21	22	31	11	16	35	35	24	21	34	35	41	41	41	31	16	27	40	43	38	42	50	43	34	34	47	21	31	51	52	40	57	57	37	49	44	38	63	49	61	70	44	67	67	69	70	44	81	78	57	61	79	67	76	83	84	87	88	89	91	92	0	94	96	96	0	103	58	0	103	0	0	0	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	3	2	2	1	2	3	1	1	1	1	2	4	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	4	2	1	3	2	1	1	2	1	2	1	1	1	4	1	2	2	1	1	1	1	1	1	2	1	1	2	2	1	2	3	1	2	2	1	2	2	1	1	1	2	1	1	1	11	1	1	1	1	1
79500	-984.550915581315508	-990.490112800400766	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.738299309568303	0	3	5	4	4	6	6	6	7	6	7	7	6	8	7	9	6	9	10	8	10	10	12	11	12	12	12	12	13	12	12	14	14	13	12	13	14	13	14	14	13	15	11	14	14	15	14	16	17	17	16	18	15	15	15	18	18	18	18	16	16	16	18	18	17	19	19	17	18	18	19	18	19	20	18	19	21	21	21	21	20	21	20	21	23	23	23	23	24	24	24	26	27	29	29	27	31	30	29	35	39	38	39	42	45	50	54	0	1	2	2	0	3	2	4	13	5	2	2	5	12	13	11	4	13	14	5	16	17	0	17	12	20	21	22	28	20	21	36	23	23	21	24	27	21	31	35	35	36	21	23	41	41	41	41	38	53	39	40	43	47	29	50	61	44	23	47	21	37	51	65	40	57	69	38	61	23	50	51	61	56	44	58	53	67	69	58	58	76	57	50	69	79	83	75	78	84	38	88	87	89	92	0	94	99	96	0	102	99	0	103	0	0	0	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	3	2	2	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	3	2	3	1	1	1	2	1	1	2	1	3	1	1	1	1	3	1	2	1	1	2	1	1	2	2	2	1	1	2	1	1	5	1	2	2	2	1	1	1	2	1	1	6	1	2	1	1	1
80000	-931.149145279476102	-937.088342498561360	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.660053679809422	-1	3	5	4	3	7	6	6	7	7	7	7	8	8	9	10	9	10	11	10	9	10	11	10	12	12	13	12	13	13	12	14	13	13	10	13	14	14	13	13	13	14	15	15	14	15	15	15	17	16	15	15	16	15	18	18	18	19	18	17	18	17	18	18	17	19	20	17	18	19	18	18	19	21	19	20	21	20	21	21	21	22	22	20	23	22	23	23	23	25	25	26	27	30	28	28	31	30	30	35	38	37	40	41	46	51	52	0	1	2	2	0	3	2	4	5	5	7	8	10	8	13	21	4	9	14	9	11	17	0	17	19	20	35	22	17	20	21	36	23	23	21	22	21	31	31	35	35	24	39	34	35	41	41	41	38	38	27	40	43	41	42	31	21	44	44	47	38	21	27	40	40	71	57	45	37	59	45	51	38	56	44	75	67	71	69	59	58	75	78	57	79	79	83	76	83	84	87	88	89	87	92	0	94	96	96	0	102	75	0	103	0	0	0	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	4	1	1	2	2	2	2	1	4	1	1	1	1	1	1	2	1	1	2	2	3	2	2	2	2	3	2	2	3	1	1	1	1	1	2	2	2	1	3	1	1	1	2	2	2	2	1	1	1	1	1	2	1	2	1	1	2	4	1	1	1	2	2	1	1	5	1	1	1	1	1
80500	-925.476376189170082	-931.415573408255341	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.723747444225403	0	2	5	3	5	7	6	6	6	7	7	6	8	8	9	9	8	10	10	10	11	10	11	11	13	13	12	11	14	13	13	14	14	14	12	12	14	14	14	13	13	14	14	15	14	15	16	16	16	16	16	16	13	16	18	18	17	18	18	18	17	14	18	19	17	19	19	16	18	18	20	19	19	20	20	19	22	20	21	21	18	21	23	21	22	23	24	25	23	25	24	26	27	30	28	27	31	31	30	34	38	37	39	41	45	49	54	0	1	2	2	0	3	2	4	5	5	7	4	9	8	13	11	12	13	8	13	16	12	0	17	14	20	21	22	36	20	27	22	23	23	21	17	27	21	31	35	35	24	27	23	35	41	41	41	37	27	39	40	27	41	42	50	37	34	34	54	37	27	51	52	52	38	57	38	38	34	38	51	43	56	70	59	67	37	43	81	34	76	78	66	73	79	89	82	78	84	83	76	83	91	88	0	94	99	96	0	102	99	0	103	0	0	0	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	2	3	2	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	2	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	3	1	2	1	1	1	1	3	3	2	1	1	2	2	2	1	1	2	2	2	1	3	2	2	2	1	1	1	2	1	1	3	1	1	1	1	1
81000	-940.445748804540244	-946.384946023625503	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.636532381800640	-1	2	5	4	3	6	6	6	7	7	7	7	8	7	9	9	9	10	9	11	11	9	12	11	12	13	13	11	10	14	12	14	14	14	12	14	14	13	14	14	13	15	14	15	15	15	15	16	17	15	16	16	16	15	18	19	17	19	19	17	16	17	17	18	17	19	20	16	18	18	19	18	19	21	19	20	21	20	21	22	21	21	23	22	22	24	23	25	22	24	25	26	26	30	27	27	31	30	29	35	39	36	39	40	45	51	51	0	1	2	2	0	2	2	4	5	5	3	6	5	3	9	11	12	9	14	15	16	12	0	8	14	20	21	17	17	20	21	22	23	23	21	29	38	21	31	35	35	22	27	34	35	41	41	41	38	38	43	40	27	41	42	62	53	44	23	47	27	43	51	52	52	57	43	27	68	44	38	51	43	43	34	75	69	57	69	70	58	75	89	77	49	69	67	82	78	84	87	88	89	91	92	0	94	96	96	0	102	59	0	103	0	0	0	1	1	2	1	1	2	3	1	1	2	1	1	3	1	1	1	1	1	1	1	1	2	1	4	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	2	2	1	1	1	2	1	2	1	1	3	3	1	2	2	1	1	1	1	2	2	1	2	2	2	2	3	2	1	2	2	1	1	2	1	1	1	1	3	1	2	1	1	1	1	2	2	1	1	1	2	2	1	1	5	1	1	1	1	1
81500	-898.809806773961327	-904.749003993046585	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.740530154544969	-1	1	5	3	5	6	6	6	6	7	8	6	8	8	9	9	8	9	9	11	11	10	11	10	12	12	13	11	10	14	12	13	14	14	12	11	14	13	14	14	13	13	14	15	15	14	16	15	17	15	16	18	14	16	19	18	17	19	18	17	16	16	18	18	17	18	19	18	16	19	19	19	20	22	19	20	21	20	21	21	21	22	22	22	23	23	24	24	24	26	23	26	26	30	28	28	31	30	29	34	38	36	40	41	45	49	54	0	1	2	2	0	2	3	4	5	5	7	4	9	6	9	11	12	9	14	15	16	17	0	17	19	20	21	22	17	20	21	22	23	23	21	29	27	21	31	35	35	24	27	34	35	41	41	41	50	21	39	40	21	41	22	53	62	44	44	47	38	21	51	65	40	57	66	38	43	44	38	63	27	56	34	75	73	67	56	59	34	75	78	77	73	79	83	76	83	84	83	88	89	91	92	0	94	96	96	0	102	81	0	103	0	0	0	1	1	2	1	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	4	2	1	1	1	1	2	2	1	1	2	1	1	2	1	2	3	1	3	2	2	1	1	1	2	1	3	2	1	1	1	2	1	2	1	2	1	2	1	3	1	1	1	2	1	1	1	4	1	1	1	1	1
82000	-924.657077605817449	-930.596274824902707	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.703673658023959	0	2	5	3	4	6	6	6	7	6	8	6	7	8	8	9	8	9	10	10	11	9	10	11	12	12	12	11	14	13	13	12	14	14	13	12	14	14	14	14	13	14	15	15	15	14	16	14	18	15	16	18	15	16	18	17	16	19	16	17	17	17	18	19	17	18	19	16	18	18	20	19	20	20	20	17	21	20	20	21	20	21	21	21	21	24	23	25	24	24	25	27	25	28	29	27	32	29	29	36	38	36	38	41	45	51	53	0	1	2	2	0	2	2	4	5	5	7	4	5	12	9	11	12	13	14	9	16	12	0	22	19	20	16	22	36	20	21	22	23	23	27	17	21	21	31	35	27	24	38	23	35	41	41	41	38	21	27	40	37	41	42	43	37	59	34	47	43	38	31	65	45	37	57	38	37	59	61	37	27	27	70	44	67	37	50	58	70	34	67	67	79	79	83	82	83	77	87	88	83	91	92	0	94	96	96	0	102	33	0	103	0	0	0	1	1	2	1	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	2	3	2	1	2	2	1	1	1	1	2	1	3	2	1	1	1	2	2	2	2	1	2	3	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	3	3	1	1	2	2	2	1	2	2	1	1	1	2	1	2	2	1	1	2	2	1	1	1	2	1	1	1	1	7	1	1	1	1	1
82500	-950.070777785328687	-956.009975004413945	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.578200606298478	-1	2	4	4	4	6	6	7	7	7	8	6	8	8	10	9	8	10	10	10	10	10	11	11	13	12	13	11	14	14	11	15	13	13	12	13	15	14	13	13	14	14	14	15	14	15	16	16	17	15	16	17	16	16	18	18	17	19	17	17	16	17	19	19	16	16	20	16	17	18	18	19	19	21	20	18	22	20	22	22	21	21	23	19	22	23	23	24	24	25	24	25	27	27	26	29	30	31	30	36	39	37	39	42	46	50	53	0	1	2	2	0	2	3	2	5	5	7	4	9	6	9	11	12	5	14	9	16	17	0	17	19	15	21	22	36	20	21	22	23	23	21	24	38	39	31	35	35	24	16	34	35	41	35	41	27	38	43	40	37	41	42	43	39	23	23	41	39	50	50	65	40	27	53	21	21	34	68	51	37	56	70	34	50	57	69	75	76	70	67	57	69	85	67	76	87	84	87	82	83	91	88	0	94	96	96	0	102	58	0	103	0	0	0	1	1	1	1	1	2	1	3	2	2	1	1	1	1	2	1	1	3	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	1	2	1	1	1	2	1	2	2	3	1	1	1	2	1	2	1	2	2	1	1	2	2	2	3	4	2	1	1	2	1	2	1	3	3	2	3	1	2	2	2	1	2	4	2	3	1	1	1	1	1	3	1	1	3	1	2	1	2	2	2	1	1	2	1	1	1	1	8	1	2	1	1	1
83000	-989.927692094620170	-995.866889313705428	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.672052109862722	-1	2	6	3	4	7	5	5	7	8	7	6	8	8	9	9	9	9	10	10	12	11	12	11	11	11	12	11	12	13	11	15	14	14	12	14	13	14	14	14	14	15	15	15	13	13	14	15	17	16	15	16	15	15	19	16	18	20	18	17	17	17	19	18	17	19	19	17	18	20	20	18	21	21	19	20	21	19	19	22	21	21	23	21	22	23	24	24	23	25	25	27	27	29	29	28	32	30	30	34	39	36	39	41	45	50	53	0	1	8	2	0	3	2	4	5	9	2	8	9	3	13	11	12	9	14	13	11	17	0	17	8	20	16	17	17	20	16	22	23	23	16	29	27	27	31	35	35	24	38	23	35	21	35	41	37	38	31	40	21	47	42	39	61	59	34	54	37	50	39	65	40	57	61	56	43	75	50	51	67	21	59	75	67	57	69	70	59	59	78	57	79	67	83	76	21	84	83	88	87	91	92	0	94	96	96	0	102	81	0	103	0	0	0	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	3	1	1	1	2	1	3	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	2	1	4	1	1	1	1	1	1	2	2	2	2	2	2	1	2	5	2	1	2	1	2	1	1	1	1	1	1	2	8	1	2	1	1	1
83500	-853.523109480838116	-859.462306699923374	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.622667869786746	-1	3	4	4	4	6	6	6	7	7	7	6	8	7	8	9	9	8	10	9	11	11	11	11	13	13	12	12	14	13	12	14	13	12	12	13	15	12	14	13	14	14	13	15	14	15	16	15	17	16	16	17	15	15	19	18	17	19	18	17	17	16	17	19	17	18	19	16	18	17	18	17	20	21	20	20	21	21	21	19	20	21	22	22	23	23	23	24	23	24	25	26	27	29	28	28	31	30	30	35	39	36	38	41	44	49	53	0	1	2	2	0	3	3	4	5	5	7	4	5	4	5	11	8	9	14	13	16	17	0	17	19	20	21	22	36	15	21	22	23	23	21	22	27	21	31	35	35	24	27	34	35	41	41	41	37	21	39	40	43	41	42	50	50	34	44	47	37	27	51	52	40	50	57	37	50	44	62	51	50	56	44	59	57	67	69	70	70	75	78	79	69	69	83	82	78	84	87	88	83	91	92	0	94	96	96	0	102	58	0	103	0	0	0	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	2	1	2	1	1	2	1	1	2	2	1	1	1	3	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	3	1	1	2	1	1	4	2	1	1	3	1	1	2	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	7	1	2	1	1	1
84000	-915.075738353748307	-921.014935572833565	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.691556443195914	0	2	5	3	5	7	6	7	6	7	8	6	8	9	8	9	8	9	10	9	11	9	12	12	13	11	13	11	13	12	12	15	13	14	13	14	15	13	13	14	14	14	14	15	14	15	15	16	17	15	16	17	13	16	18	18	16	19	17	17	17	17	18	19	17	18	18	18	16	19	18	18	20	22	19	19	20	20	22	22	20	21	22	21	22	24	23	25	22	26	25	26	27	30	28	28	32	30	30	35	38	37	39	41	44	49	53	0	1	2	2	0	7	2	7	5	5	7	4	9	8	9	7	12	13	12	15	7	17	0	17	19	20	16	22	24	20	21	29	23	23	21	24	27	16	16	35	35	24	21	34	35	41	41	41	16	43	38	40	21	47	42	61	43	44	34	47	39	38	51	65	40	43	16	39	27	59	39	51	27	73	44	59	66	49	66	70	59	58	77	67	67	85	83	82	78	84	78	88	91	91	92	0	94	96	96	0	102	58	0	103	0	0	0	1	1	2	1	1	1	3	1	1	1	1	2	1	1	1	2	1	1	2	1	3	1	1	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	3	1	1	2	1	1	2	1	1	3	1	1	2	2	2	1	2	2	3	2	1	1	3	1	4	1	2	1	1	1	2	2	1	1	1	1	2	2	1	1	1	3	2	1	1	2	1	1	1	1	1	1	1	9	1	1	1	1	1
84500	-918.601915682860522	-924.541112901945780	5.939197219085218	0.000200000000000	0.000050000000000	0.250000000000000	0.732466073113164	0	2	5	4	3	7	4	6	7	7	7	6	8	8	9	9	9	8	10	11	10	10	10	11	12	12	12	12	13	14	11	14	13	13	12	13	14	14	13	14	14	15	14	15	14	14	15	16	17	16	14	17	14	15	19	18	17	20	17	17	16	18	17	18	17	18	19	18	18	19	20	18	20	21	20	20	20	20	21	21	19	19	21	21	22	22	23	23	24	25	25	26	26	28	28	28	31	29	29	34	38	37	39	40	46	49	54	0	1	2	2	0	3	2	4	5	5	3	4	5	12	18	11	12	5	14	15	11	17	0	17	19	13	16	22	22	20	16	17	23	23	21	22	27	27	31	35	35	24	27	34	21	35	41	41	50	38	27	40	27	45	42	50	45	70	33	54	38	50	51	65	40	57	50	61	43	59	61	51	61	56	44	44	67	50	61	81	34	59	57	57	79	69	78	76	78	84	87	88	87	83	92	0	94	96	96	0	102	13	0	103	0	0	0	1	1	2	2	1	1	1	1	2	3	1	1	3	1	1	1	2	3	1	1	2	1	1	1	1	2	2	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	3	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	2	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	2	1	3	1	3	2	1	2	2	1	2	2	1	1	1	3	1	1	1	1	1	1	1	11	1	1	1	1	1
