step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68
79500	-391.697824748915536	-398.553312699874937	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.404104101070502	-1	0	2	1	3	5	6	7	7	6	9	8	7	11	10	10	10	11	10	11	9	10	10	11	13	12	10	12	12	12	13	13	13	13	13	14	14	17	15	17	16	17	18	17	17	18	16	18	17	20	20	20	20	21	21	20	19	21	22	21	22	23	23	24	24	25	29	32	0	1	1	1	1	1	1	10	2	1	12	10	7	1	12	1	9	4	4	1	1	12	0	15	15	22	3	16	4	15	1	4	1	30	21	4	23	31	27	21	35	34	16	4	24	33	34	39	31	31	41	40	45	14	50	46	39	40	33	35	9	51	60	59	61	0	0	0	1	1	2	1	2	3	4	1	3	3	1	1	1	5	2	5	2	6	6	4	4	1	1	1	1	1	4	2	4	1	5	6	7	1	1	7	3	2	3	4	2	2	4	9	2	2	1	1	2	3	2	2	1	7	1	1	2	2	5	2	7	1	2	1	1	1	1	1
80000	-415.323503478820840	-422.178991429780240	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499188333481314	0	1	1	2	4	7	6	6	6	8	8	8	9	11	10	8	10	10	10	9	12	9	10	12	11	12	11	12	13	14	12	13	13	12	13	14	15	17	16	17	16	15	17	15	17	18	15	17	18	17	20	20	20	22	18	21	20	22	21	22	23	22	23	25	25	23	30	31	0	1	1	1	4	1	1	5	1	8	1	6	9	1	10	7	16	11	1	8	27	6	0	15	1	6	15	1	22	27	9	26	22	8	14	19	29	31	16	44	35	31	22	1	42	37	25	42	47	36	55	29	10	43	39	43	36	41	19	50	41	51	62	60	63	0	0	0	1	1	1	1	2	3	3	1	3	1	5	1	1	5	1	1	1	1	5	2	1	2	1	1	3	4	1	4	2	2	3	1	2	2	1	2	1	2	4	1	1	2	4	7	1	3	1	1	1	1	1	2	6	3	1	4	2	3	6	3	6	1	1	2	1	1	1	1
80500	-363.543300937573406	-370.398788888532806	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590740582897369	-1	0	1	2	4	7	6	6	6	7	9	9	8	11	9	9	10	9	11	11	10	11	12	12	11	12	11	9	13	13	13	13	13	13	13	15	15	17	15	17	16	16	19	17	17	19	19	17	19	20	19	20	20	21	22	20	19	22	20	23	23	21	24	23	22	24	31	32	0	1	1	2	1	4	1	1	4	7	10	10	1	12	10	1	10	10	9	12	10	12	0	15	21	18	21	1	27	25	28	25	19	26	12	34	24	31	30	23	30	30	44	31	39	38	44	29	13	43	41	42	41	57	56	41	20	52	38	56	35	35	51	59	53	0	0	0	1	1	1	1	2	1	3	3	1	1	1	1	4	1	1	4	1	1	3	1	1	1	1	1	1	2	1	5	1	1	2	1	1	1	2	1	2	3	1	3	2	2	1	3	1	1	1	1	5	1	2	2	2	1	1	3	3	1	2	2	5	3	2	3	1	1	1	1
81000	-365.196142629396206	-372.051630580355607	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.565411028760788	0	1	1	3	4	8	4	7	7	7	10	8	9	11	11	10	10	9	9	11	10	11	12	12	12	11	10	12	13	13	13	13	13	14	13	14	16	15	14	16	16	16	18	17	17	19	19	18	18	20	18	20	20	19	22	20	20	22	22	22	23	23	22	24	25	23	31	31	0	1	1	3	2	9	1	7	3	7	12	10	7	10	27	19	9	10	1	13	7	13	0	9	12	18	10	16	17	12	19	10	16	23	13	30	19	31	21	33	35	16	37	38	38	42	38	31	37	38	41	40	49	17	53	42	36	35	50	40	51	35	52	59	63	0	0	0	1	1	1	1	1	1	2	1	3	2	1	1	4	1	1	1	2	1	4	2	3	1	1	2	1	1	1	1	2	2	1	3	2	1	3	1	3	1	2	1	1	4	1	1	1	1	2	2	1	2	1	2	1	4	1	3	3	4	1	2	2	7	1	1	2	1	1	1
81500	-427.296329715150819	-434.151817666110219	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.432700472045342	-1	0	2	2	3	8	5	5	5	6	9	9	8	11	10	8	11	10	11	11	11	10	11	12	12	12	11	11	11	14	13	14	13	14	14	14	16	16	14	17	16	17	19	16	18	18	18	17	18	21	20	19	21	21	19	22	20	21	22	23	23	24	24	24	23	24	29	31	0	1	1	2	1	1	3	5	3	7	7	13	8	1	9	1	16	1	12	11	18	6	0	16	13	15	7	1	7	19	19	12	17	18	1	26	10	28	14	31	39	10	38	16	44	44	36	35	16	43	34	33	49	49	44	33	27	41	28	40	26	12	61	54	40	0	0	0	1	1	2	2	3	5	1	1	2	1	1	1	2	6	2	4	1	5	1	1	1	1	1	1	2	1	2	4	3	2	1	3	1	2	6	2	4	4	1	2	1	5	2	4	1	1	2	1	6	1	2	3	2	1	2	4	4	2	5	2	4	9	1	1	2	1	1	1
82000	-356.772054750473728	-363.627542701433129	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.442547998866702	0	1	2	2	4	6	5	7	7	6	9	9	8	12	10	9	10	10	10	10	11	10	12	13	12	11	13	12	12	13	11	13	14	13	13	15	15	17	14	16	16	16	18	17	16	18	18	18	18	21	20	20	19	22	21	21	20	22	22	22	23	23	23	24	25	24	29	31	0	1	1	1	2	4	1	7	4	4	4	8	9	1	13	4	4	9	8	1	1	12	0	21	20	11	12	1	12	15	13	17	9	18	8	16	13	1	7	21	8	37	9	19	27	28	18	41	37	38	35	33	49	57	39	42	46	17	17	46	40	26	41	50	63	0	0	0	1	1	1	1	2	1	3	1	2	2	4	1	1	6	1	4	3	2	2	4	4	1	1	1	1	1	3	6	2	2	1	2	2	2	3	2	3	6	5	2	4	1	5	4	1	4	4	1	2	3	3	2	1	1	3	4	2	4	6	2	2	4	3	1	1	1	1	1
82500	-443.632534480799734	-450.488022431759134	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.465057759766321	-1	0	1	3	4	6	4	6	6	8	9	9	8	12	9	10	8	11	11	8	10	10	11	12	13	11	10	12	13	13	14	14	12	13	14	12	15	16	16	14	16	16	19	18	17	18	19	18	17	20	16	19	19	21	20	22	20	22	21	23	24	24	24	24	23	25	30	31	0	1	1	3	1	1	1	5	7	9	1	9	9	27	10	13	9	12	16	1	11	20	0	21	5	12	7	1	17	9	16	12	22	10	27	16	23	19	35	36	25	31	31	38	14	17	39	38	28	43	35	49	17	38	47	49	38	37	52	56	17	47	35	50	51	0	0	0	1	1	1	1	2	4	2	1	1	1	5	2	1	1	1	1	1	1	1	5	1	1	1	1	5	2	3	6	3	4	3	2	1	3	2	1	2	2	1	1	2	1	2	1	3	6	1	1	4	1	1	1	7	2	1	2	2	3	1	1	7	2	5	3	4	1	1	1
83000	-420.369245316556828	-427.224733267516228	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.390189481120232	0	1	1	3	5	8	5	6	6	7	8	7	9	12	10	10	11	10	11	12	10	10	12	11	12	12	12	12	12	13	12	12	13	13	14	12	16	17	15	16	16	15	19	18	17	19	18	18	19	21	18	20	21	21	21	20	20	23	21	21	23	24	23	24	24	23	30	31	0	1	1	2	1	1	3	7	5	1	1	4	6	1	12	8	18	10	8	11	11	6	0	7	11	6	9	1	24	24	5	21	1	24	26	13	24	34	19	6	6	30	22	19	30	38	32	42	30	43	41	48	57	43	6	22	7	57	44	52	48	34	35	59	57	0	0	0	1	1	1	1	2	5	3	1	1	4	3	1	1	4	1	2	1	1	2	4	2	1	1	3	2	3	3	4	1	1	4	1	7	1	1	2	3	2	3	4	3	1	5	4	2	2	2	2	4	1	1	1	1	1	5	5	8	3	1	1	2	7	4	2	3	1	1	1
83500	-394.887475330379914	-401.742963281339314	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.499014475801372	-1	1	1	2	5	7	5	7	6	7	7	8	8	9	9	9	10	11	11	11	10	10	10	13	12	12	11	10	12	12	12	13	14	13	14	14	15	16	15	16	15	15	18	17	17	18	19	18	15	20	19	20	20	22	21	22	20	23	22	22	21	23	23	24	24	25	30	31	0	1	1	3	1	1	1	5	7	7	4	7	6	8	9	1	13	10	1	13	1	13	0	27	5	27	1	5	15	6	28	1	16	31	29	31	18	16	36	41	26	23	38	19	49	19	40	29	17	33	24	17	38	53	33	53	29	21	38	49	35	51	51	54	61	0	0	0	1	2	1	1	3	4	2	2	1	1	3	2	1	1	2	4	1	2	6	2	4	1	1	1	4	1	5	2	2	3	2	7	3	1	1	1	1	3	1	1	1	3	1	3	1	3	2	3	3	4	3	5	2	1	4	1	3	3	4	4	3	2	2	1	2	1	1	1
84000	-402.389384786376866	-409.244872737336266	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.444627770120225	-1	0	1	2	4	7	5	6	7	7	9	8	9	11	10	10	10	10	9	10	11	10	11	12	11	13	11	12	11	13	11	14	14	13	13	11	15	16	15	17	15	17	18	18	18	18	18	16	17	20	19	20	21	20	22	20	20	22	21	23	23	23	24	24	25	25	30	30	0	1	1	2	4	4	1	5	7	1	7	7	12	7	9	4	10	9	1	4	20	12	0	29	10	23	9	13	10	13	8	17	31	27	24	1	9	27	30	29	35	28	31	38	26	31	37	13	24	44	41	44	27	38	49	46	13	56	54	39	1	51	62	59	51	0	0	0	1	1	1	1	1	3	3	1	1	3	1	2	1	3	1	3	2	1	5	5	1	1	1	1	1	1	2	1	2	2	3	2	2	1	1	4	3	2	1	2	2	2	3	1	3	5	1	3	1	1	2	1	5	2	4	1	4	1	1	3	8	2	1	1	3	1	1	1
84500	-385.021830464993457	-391.877318415952857	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517911622120450	-1	1	1	2	4	8	5	7	6	6	9	7	7	11	8	9	9	11	11	11	10	9	11	13	12	12	11	11	12	13	12	13	13	11	14	14	15	16	15	17	15	16	18	17	17	18	18	19	17	19	20	19	21	21	22	20	21	22	21	22	24	24	23	25	25	24	31	32	0	1	1	1	4	8	1	7	5	1	10	7	5	8	10	13	12	8	16	11	11	12	0	15	27	7	21	4	21	34	5	13	34	15	26	16	32	12	33	15	22	25	38	36	19	49	14	36	1	45	41	44	43	4	26	44	52	41	50	53	63	55	51	38	61	0	0	0	1	1	1	1	1	1	5	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	4	1	2	1	1	4	2	1	1	1	3	1	4	1	4	3	1	2	3	3	1	3	2	6	2	2	1	1	8	4	1	1	3	1	1	1	1	1	6	1	1	1	1
85000	-411.127454727303245	-417.982942678262646	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.450421828235865	-1	1	1	3	4	7	4	6	7	8	9	8	9	11	9	9	10	11	9	10	11	10	11	11	12	12	12	13	12	11	12	14	14	13	14	12	14	15	14	15	16	17	19	17	17	19	19	19	19	20	20	21	20	19	22	21	20	22	20	22	22	24	23	24	24	23	30	32	0	1	1	2	1	1	4	3	5	8	1	8	9	15	12	1	10	12	9	13	7	6	0	6	1	20	15	16	22	12	1	1	31	30	13	8	23	32	11	31	11	31	17	24	37	25	38	38	44	4	41	41	37	13	37	54	28	41	31	50	42	51	51	44	51	0	0	0	1	1	1	1	2	5	1	2	1	1	5	1	1	1	1	5	1	1	1	1	3	1	1	1	6	1	2	2	1	2	6	6	1	1	2	3	3	1	3	2	3	2	4	3	2	5	2	3	1	6	2	3	4	5	3	1	4	3	4	1	2	2	1	4	2	1	1	1
85500	-475.194318483183508	-482.049806434142909	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.321664466967863	0	1	1	3	4	8	6	5	7	8	10	7	9	11	9	8	11	10	11	10	9	9	11	12	12	13	12	13	12	12	14	14	13	13	13	12	13	15	15	16	16	16	18	17	16	19	18	18	17	20	19	19	20	21	21	21	20	23	21	22	23	23	24	24	23	24	29	30	0	1	1	2	1	1	1	3	5	4	1	5	9	13	3	1	8	7	1	10	1	7	0	6	9	8	10	12	11	18	36	24	9	9	4	1	11	1	28	14	7	31	13	26	37	1	40	36	38	36	26	4	49	43	52	46	48	9	17	49	41	53	1	8	4	0	0	0	1	1	1	1	2	4	4	2	2	2	4	2	1	1	3	4	4	2	6	1	5	2	1	2	3	3	2	2	1	2	1	1	2	3	6	6	2	7	2	2	5	1	5	1	1	7	1	2	1	5	4	10	1	2	2	1	1	7	4	3	3	1	12	9	7	1	1	1
86000	-412.690464992738157	-419.545952943697557	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.365366195445565	-1	1	1	2	5	6	5	7	7	6	10	8	8	11	10	10	11	10	10	12	9	9	9	12	11	12	11	12	12	14	14	13	13	14	14	13	15	15	15	17	16	16	18	16	17	19	18	18	18	19	19	20	19	21	21	20	20	21	21	22	22	21	23	23	24	24	30	32	0	1	1	1	1	1	1	3	2	4	10	10	5	4	1	4	4	21	4	9	4	10	0	7	10	22	1	9	9	29	16	26	24	9	17	1	9	34	11	8	4	17	38	36	27	1	30	23	36	43	45	26	20	19	42	45	33	34	16	8	13	51	1	40	27	0	0	0	1	1	1	1	3	4	3	2	4	3	1	1	2	3	8	4	5	1	5	2	4	2	1	3	2	2	5	2	2	1	1	1	1	4	2	6	4	1	3	6	7	2	2	2	3	9	2	4	2	1	1	3	3	5	3	2	5	4	4	5	8	1	11	3	6	1	1	1
86500	-384.327794939671492	-391.183282890630892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447088653039147	0	1	2	2	4	7	5	7	4	8	8	8	9	12	10	8	10	11	9	12	11	10	11	12	13	12	12	13	12	14	13	13	13	14	13	15	15	16	15	14	16	16	19	16	16	17	18	17	17	19	20	21	19	21	22	20	17	22	20	21	23	22	24	25	23	23	30	32	0	1	1	1	4	9	1	7	1	7	4	6	16	1	1	9	12	10	1	22	11	16	0	10	1	17	11	19	1	29	17	21	13	17	4	31	26	28	35	22	27	30	39	9	32	1	34	45	39	16	41	51	57	8	51	8	21	9	46	31	41	51	51	60	51	0	0	0	1	1	1	1	1	2	2	1	2	2	5	1	1	5	5	2	1	1	4	1	2	1	1	2	7	1	2	2	4	1	2	1	2	2	5	1	2	1	1	2	2	1	2	4	1	7	3	1	1	4	2	1	1	9	1	5	2	10	2	4	3	1	2	3	2	1	1	1
87000	-373.385364974051356	-380.240852925010756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.395120187757744	0	1	1	2	4	7	5	6	5	6	9	7	9	11	10	8	10	9	10	10	11	11	11	13	13	12	12	11	12	14	12	13	14	13	12	15	15	16	15	17	15	17	18	18	16	17	18	18	18	20	19	20	21	22	20	21	21	23	21	21	22	23	22	23	24	25	30	32	0	1	1	3	1	1	3	2	4	1	8	9	16	1	1	1	9	7	1	8	11	20	0	14	21	12	3	1	17	9	1	13	1	23	17	24	25	19	24	36	35	45	16	38	18	1	31	30	33	43	41	40	36	1	43	43	48	41	38	44	24	51	41	59	45	0	0	0	1	1	1	1	2	3	2	2	1	3	2	1	1	6	5	3	2	2	4	3	1	1	1	1	1	2	6	7	1	4	6	2	6	1	1	1	1	3	1	1	2	1	4	1	5	7	3	2	2	1	1	2	3	9	1	2	1	5	3	2	4	3	5	1	3	1	1	1
87500	-380.191859801875012	-387.047347752834412	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.411086641597865	0	1	1	2	3	7	4	6	5	8	10	9	6	11	10	9	10	10	10	11	11	10	11	12	10	12	11	12	12	13	14	14	11	12	13	14	16	16	16	17	15	16	18	18	17	18	19	18	18	20	20	21	19	21	21	21	19	22	21	23	23	22	24	24	24	24	30	31	0	1	1	1	1	1	1	9	3	13	13	6	9	1	7	1	12	1	1	11	7	6	0	14	9	6	15	19	27	14	16	24	17	11	14	19	30	12	27	25	35	33	1	37	30	38	11	10	16	44	41	57	41	43	27	38	40	34	1	55	51	56	45	50	62	0	0	0	1	1	1	1	2	3	2	1	2	1	2	1	1	6	2	4	1	5	4	1	4	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	5	3	3	1	2	7	1	2	2	4	5	4	1	4	1	1	2	4	2	1	4	8	1	1	1	5	2	1	1	1	1
88000	-457.959851130745847	-464.815339081705247	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470950849315958	-1	1	1	2	4	8	5	6	6	5	7	9	7	11	10	8	11	9	10	11	11	10	12	12	12	10	13	10	13	14	13	13	12	14	13	14	13	16	16	15	16	16	18	17	17	18	18	18	19	19	18	19	20	22	20	20	20	21	18	20	24	24	23	24	23	22	31	32	0	1	1	3	1	9	1	4	7	1	10	11	3	9	1	9	15	1	1	8	13	6	0	10	1	5	15	5	15	14	5	15	1	15	26	19	15	8	36	20	8	27	19	17	39	10	39	42	38	44	34	36	44	19	26	21	24	42	33	18	47	41	41	59	58	0	0	0	1	1	2	1	2	1	3	2	1	4	1	1	4	3	4	1	1	5	5	2	3	1	1	3	6	4	1	2	2	2	4	2	5	1	1	2	1	5	2	3	4	2	4	3	1	6	1	2	1	1	1	2	1	7	5	6	4	3	3	6	3	3	5	3	1	1	1	1
88500	-339.247872546724238	-346.103360497683639	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665481204462703	-1	1	2	3	4	8	6	6	5	7	10	9	8	11	8	9	11	10	11	11	10	10	12	13	12	13	12	12	12	12	14	14	13	10	13	15	15	16	14	16	16	15	17	18	17	18	18	18	18	20	20	19	21	22	21	20	20	22	21	22	23	24	22	24	24	24	31	31	0	1	1	2	4	8	1	9	5	4	13	10	4	22	10	1	6	15	9	12	1	16	0	27	21	27	12	22	12	10	16	27	16	6	17	16	28	1	30	36	35	33	31	16	35	38	40	42	38	39	45	40	47	59	57	44	43	41	44	46	63	63	51	59	63	0	0	0	1	1	1	1	1	2	3	1	1	2	1	1	2	1	1	3	1	1	2	1	6	1	1	1	1	1	2	1	1	3	2	1	2	1	1	2	1	7	1	1	1	1	1	5	2	1	1	1	1	3	1	1	1	1	1	1	1	3	1	2	1	1	1	1	2	1	1	1
89000	-397.351719920090773	-404.207207871050173	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.482883074406337	0	1	1	2	4	6	4	6	5	7	8	7	7	10	10	10	11	10	10	11	9	11	11	12	13	12	11	11	11	13	14	13	12	13	13	15	15	14	15	15	17	17	18	17	17	19	18	18	16	20	19	18	21	22	21	21	20	21	22	20	23	23	22	24	24	24	31	31	0	1	1	1	4	9	1	4	2	3	1	7	7	10	10	1	5	1	1	4	12	21	0	19	27	18	21	1	1	21	3	8	1	6	10	24	25	19	14	18	1	36	24	31	34	43	39	36	31	38	39	32	44	53	43	34	49	13	48	17	41	51	47	55	60	0	0	0	1	1	1	1	1	1	1	2	2	3	4	2	2	1	1	5	3	2	5	5	1	1	1	1	1	1	1	6	5	2	6	3	7	3	3	2	1	2	4	2	8	1	3	1	3	1	2	1	1	4	2	2	2	1	1	5	2	6	3	5	3	2	2	1	2	1	1	1
89500	-385.952911961342693	-392.808399912302093	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489389426036280	0	1	1	3	4	6	4	6	6	7	8	8	8	12	10	9	10	10	11	11	9	11	10	13	13	12	12	13	11	13	13	11	13	13	13	13	15	16	15	17	16	16	19	17	17	18	19	18	18	19	19	20	20	20	22	20	18	22	21	23	21	23	23	25	25	24	31	31	0	1	1	2	1	1	1	3	7	1	1	5	7	10	1	1	13	1	16	12	9	13	0	18	7	12	21	16	11	22	1	13	16	10	17	16	30	19	14	37	12	32	31	38	8	34	19	39	38	12	35	49	32	33	35	43	11	51	50	41	1	41	51	59	63	0	0	0	1	1	1	1	1	3	2	3	1	3	3	2	2	3	3	4	1	5	2	2	1	2	1	1	4	2	2	2	2	1	6	2	2	3	2	2	2	2	1	2	4	2	3	1	4	4	5	2	1	6	4	1	4	4	3	1	5	1	1	3	7	4	2	2	1	1	1	1
90000	-355.281994557046403	-362.137482508005803	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.479322418531103	0	1	2	2	4	7	5	6	6	7	9	8	8	10	9	8	10	9	10	12	11	10	11	13	12	11	12	11	13	13	14	14	12	14	13	13	15	16	15	16	16	16	19	17	18	17	18	18	18	19	19	21	20	21	21	22	20	22	20	22	24	24	21	22	24	24	29	31	0	1	1	2	1	1	1	4	4	9	7	8	6	7	10	1	12	7	16	22	22	1	0	9	21	15	17	16	21	10	24	22	12	18	7	22	24	31	29	31	22	31	38	24	38	1	44	42	1	49	41	57	48	37	49	36	48	45	46	49	41	63	51	59	63	0	0	0	1	1	1	1	2	3	2	1	2	1	3	1	1	1	1	5	1	2	1	1	1	5	1	2	1	1	1	2	1	2	1	2	1	3	3	1	1	1	1	1	4	1	2	1	1	7	1	1	6	1	2	1	1	3	2	3	1	2	2	2	5	2	1	1	2	1	1	1
90500	-379.355560794794826	-386.211048745754226	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.374314381643004	0	1	2	2	4	7	6	6	5	8	9	8	9	10	10	10	9	9	10	12	11	10	11	12	12	11	12	13	12	13	13	14	14	12	14	14	15	16	15	17	15	17	18	17	18	18	19	18	18	20	19	19	20	22	22	22	20	21	22	23	21	23	22	21	24	24	31	32	0	1	1	2	2	9	1	5	5	1	1	3	6	12	10	1	10	1	1	1	1	13	0	14	1	13	15	16	10	11	1	1	16	9	25	19	32	8	19	41	35	23	34	1	44	10	23	5	16	1	39	44	32	45	36	18	43	40	38	49	51	25	51	1	63	0	0	0	1	1	1	1	2	1	3	1	1	4	5	3	1	1	1	5	1	4	5	5	5	1	1	1	6	1	1	1	2	2	6	5	3	4	1	2	1	5	3	1	1	3	2	6	1	5	4	5	4	7	2	1	3	3	5	7	1	1	4	3	1	5	2	9	1	1	1	1
91000	-396.797793351006817	-403.653281301966217	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.438050749639301	-1	0	1	3	5	8	5	6	6	7	9	8	7	11	10	10	10	9	9	12	11	10	12	11	11	13	13	12	12	12	13	12	14	13	14	11	15	16	16	17	16	17	18	17	16	16	17	17	16	21	19	19	20	20	21	20	20	21	22	22	24	24	24	25	25	24	30	32	0	1	1	3	1	8	1	4	1	9	13	8	5	1	9	9	10	7	13	22	10	10	0	19	10	21	25	16	25	8	1	8	12	17	22	4	36	37	13	23	34	46	38	24	26	1	17	49	33	1	39	48	44	44	52	44	16	41	54	37	31	57	51	33	51	0	0	0	1	1	1	1	3	1	4	2	3	1	1	1	1	4	2	3	1	2	1	1	2	2	1	1	3	1	1	1	1	3	7	3	3	1	1	2	2	1	4	2	1	1	1	3	1	5	3	1	1	8	2	1	2	2	1	2	6	3	1	3	4	2	3	6	4	1	1	1
91500	-443.572816003028834	-450.428303953988234	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495562506366586	-1	0	0	2	4	7	4	6	5	8	8	8	8	12	10	10	10	9	9	11	11	10	10	13	13	12	10	11	12	10	14	10	12	12	14	13	15	16	15	16	17	16	17	14	18	16	19	19	18	18	19	19	20	21	22	22	21	21	22	21	23	24	22	24	25	24	30	32	0	1	1	2	4	5	1	5	4	8	9	7	2	30	10	9	11	8	1	11	27	13	0	17	15	10	11	16	9	18	19	13	1	11	1	33	29	44	29	21	12	28	16	22	37	36	25	25	31	44	45	46	40	38	43	47	38	35	43	49	60	37	9	54	62	0	0	0	1	1	1	1	1	2	2	1	1	1	2	2	5	1	1	1	1	2	5	1	1	1	1	2	2	2	1	1	4	1	2	2	4	2	7	1	2	1	1	3	5	3	3	3	2	1	2	3	2	2	1	1	2	2	3	1	2	3	3	3	2	4	7	1	1	1	1	1
92000	-401.392826341888508	-408.248314292847908	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.407918097830345	-1	1	2	2	4	8	5	6	6	5	9	8	8	9	10	9	11	10	10	11	11	10	10	11	10	12	11	13	12	14	13	12	13	13	14	14	14	16	14	15	15	16	19	16	17	18	18	18	18	20	18	20	21	21	21	22	21	22	21	21	23	22	24	23	21	24	30	30	0	1	1	1	4	5	1	5	4	4	1	8	8	7	7	1	18	4	16	13	1	16	0	6	12	15	7	16	15	6	19	4	19	23	1	21	26	35	23	34	27	30	16	31	38	31	44	17	8	31	26	35	24	47	40	43	38	51	50	39	51	41	48	21	35	0	0	0	1	1	1	1	1	1	2	1	2	2	5	1	1	2	2	5	1	3	1	1	7	1	1	1	1	1	2	2	1	3	2	4	2	2	8	2	1	1	2	1	3	1	5	2	1	3	1	3	5	3	3	3	4	1	3	1	4	2	1	4	2	5	3	6	2	1	1	1
92500	-348.389470579470640	-355.244958530430040	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.449642304510881	0	1	1	3	4	6	4	5	7	8	9	9	7	11	9	10	11	10	8	11	11	10	11	13	12	12	12	12	12	13	12	13	13	13	13	15	15	15	16	17	15	14	18	17	16	18	15	18	19	19	19	20	20	21	21	22	19	23	21	22	21	22	24	25	24	25	31	30	0	1	1	1	1	1	1	4	8	7	13	13	4	4	9	8	1	9	8	1	10	15	0	25	7	20	9	4	22	9	17	20	25	25	4	1	20	34	38	42	35	16	47	35	36	30	31	24	45	40	41	43	41	50	51	59	24	55	17	22	51	61	61	56	51	0	0	0	1	1	1	2	2	3	2	1	1	2	1	1	2	6	1	2	5	1	2	5	2	1	1	1	4	1	2	5	1	3	1	1	1	1	4	8	2	1	1	2	1	2	2	3	1	2	1	2	1	1	2	1	1	1	1	1	3	2	4	6	1	1	3	2	3	1	1	1
