step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66
39000	-590.236223852635248	-588.422994130847428	-1.813229721787837	0.000711558766383	0.000123463913998	0.173511900676423	0.457085903890732	1	0	2	1	2	2	2	4	4	5	4	4	5	4	5	4	8	6	5	6	7	7	8	6	6	7	8	10	11	8	12	10	9	8	10	10	9	10	12	12	12	14	13	12	13	12	13	13	13	14	12	15	14	16	15	16	16	18	16	16	17	17	21	19	21	22	2	0	1	0	1	2	1	6	7	3	5	5	7	3	9	5	20	13	11	7	13	8	8	13	6	18	21	19	32	5	18	9	24	3	19	33	24	18	26	5	37	51	26	23	37	34	33	19	32	46	25	5	29	11	45	35	41	12	32	49	41	23	11	41	45	54	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	3	1	3	3	3	2	3	2	1	2	2	2	5	1	1	3	2	2	2	1	4	2	1	3	6	1	5	2	3	2	7	3	1	3	6	7	4	5	3
39500	-567.091480829701709	-565.094135295158935	-1.997345534542782	0.000787171158900	0.000109463322159	0.139059111759130	0.502324286069341	1	0	1	1	2	2	3	2	4	4	5	4	5	4	3	4	6	7	4	7	6	8	8	6	7	8	8	9	11	8	11	8	9	9	10	9	10	11	12	11	14	13	13	13	12	13	13	12	13	13	11	13	14	16	15	17	15	18	17	18	17	19	20	20	22	25	2	0	2	0	1	3	3	3	15	8	16	6	7	5	1	5	10	12	6	1	15	9	11	11	10	21	15	24	27	5	24	7	20	3	20	11	26	27	5	24	30	19	33	33	27	40	11	28	30	51	20	12	20	35	18	25	18	11	45	55	23	55	53	56	31	51	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	2	1	2	2	2	1	1	3	3	1	1	4	2	2	1	1	6	3	3	7	3	2	2	1	4	2	2	1	2	5	4	3	4	5	5	6	3	2	4	2	3	2	4	6
40000	-636.677588158132380	-634.553751223273935	-2.123836934858412	0.000706352199022	0.000085924320437	0.121645151746620	0.451084432473531	0	-1	3	0	2	2	3	3	4	3	4	3	5	1	5	4	7	7	6	6	7	8	8	5	6	8	8	8	11	10	12	9	10	7	10	11	10	10	12	13	13	13	12	13	12	13	14	11	13	13	12	15	14	17	16	16	16	18	16	17	16	18	20	21	23	25	2	0	14	0	14	2	2	5	12	5	6	14	3	1	1	14	6	1	5	11	19	7	11	11	5	15	18	24	25	28	5	3	23	11	18	33	34	32	15	14	19	45	32	12	32	16	28	15	5	32	37	12	32	32	41	52	51	45	36	19	12	57	57	53	61	39	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	3	2	3	2	1	1	2	2	1	1	1	1	2	2	1	6	4	1	2	2	1	1	1	4	7	3	1	1	6	3	5	2	2	6	2	1	5	3	4	2	1	2	4	2	3	4	2	2	4	4	8
40500	-595.951682890780262	-593.779539213045609	-2.172143677734609	0.000696717281126	0.000080769697411	0.115928942196886	0.485695648906792	1	-2	3	0	3	1	2	2	5	5	5	4	6	2	5	5	8	6	4	7	7	8	8	6	7	8	5	9	12	9	9	7	9	10	9	10	11	8	12	11	13	11	12	11	12	14	13	13	13	14	13	15	14	16	16	17	17	18	15	18	16	18	20	19	23	25	2	0	1	0	14	2	1	1	6	3	3	7	15	6	3	7	9	19	6	27	15	8	6	16	11	19	1	18	21	25	24	27	5	11	16	33	35	24	11	34	16	24	22	16	9	18	39	39	29	26	34	34	22	5	39	31	31	22	25	49	45	29	39	33	60	51	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	4	2	1	1	2	2	1	2	1	2	1	3	1	1	1	1	1	4	1	3	2	2	2	4	3	1	1	1	3	3	2	2	6	2	4	5	5	4	2	1	3	6	5	3	6
41000	-606.279102864239576	-604.086760125459818	-2.192342738779790	0.000685483429827	0.000077917224036	0.113667552920822	0.505490709536678	1	-1	0	1	2	3	3	3	1	4	4	4	6	5	4	3	7	7	6	7	7	7	8	7	6	9	7	10	11	9	11	9	10	9	12	11	9	10	13	12	13	13	13	11	12	12	14	13	10	13	10	14	14	15	15	16	16	18	18	18	17	18	20	20	21	22	3	0	2	0	1	5	2	1	2	9	8	9	7	11	5	5	8	16	5	3	12	1	7	11	10	14	15	25	24	24	11	7	16	22	33	32	10	18	51	5	24	33	30	26	32	49	41	51	11	46	11	26	24	29	40	28	31	31	33	52	29	45	31	35	52	49	1	1	1	1	1	1	3	1	1	3	1	1	2	1	1	1	2	2	2	2	1	3	3	1	1	2	2	2	2	1	3	3	3	1	1	1	2	2	2	5	3	2	2	1	2	2	1	2	3	1	3	2	2	2	2	5	2	3	3	2	3	4	3	4	4	6
41500	-605.835107407245459	-603.731564296472811	-2.103543110772620	0.000690314824857	0.000085727538766	0.124186147652330	0.474348444807358	1	0	3	2	2	2	2	3	4	4	4	4	5	5	4	4	4	7	4	7	6	8	8	7	6	7	7	8	12	8	12	10	9	10	12	10	10	9	12	12	14	13	12	12	13	14	12	14	13	12	12	13	14	15	14	16	14	17	17	18	17	17	20	19	20	24	2	0	1	0	1	2	1	2	7	3	5	8	7	5	7	5	1	17	8	8	14	8	14	8	11	19	13	1	26	3	5	17	24	12	38	14	19	24	11	14	24	51	30	26	37	42	34	19	38	18	5	38	18	38	31	44	34	25	57	53	40	18	49	59	25	49	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	2	1	1	1	3	1	3	5	3	1	3	2	3	3	2	4	3	3	1	2	4	2	1	1	5	2	3	4	2	5	3	1	2	2	6	2	3	3	4	3	1	7	5
42000	-540.681956485706678	-538.407908075611772	-2.274048410094883	0.000547761558550	0.000057628681669	0.105207604969021	0.525311738764540	1	0	2	1	3	3	3	3	3	4	3	5	5	5	5	5	7	7	5	6	4	7	9	7	7	9	8	9	12	9	10	9	7	8	11	11	10	11	9	12	13	13	11	11	12	13	11	13	13	12	13	14	14	15	15	17	16	17	17	19	17	16	20	20	20	23	2	0	1	0	1	2	1	1	3	7	1	5	7	5	21	11	2	12	5	13	7	10	17	11	11	5	24	19	33	18	33	17	11	11	26	18	5	10	25	17	3	37	30	34	19	38	28	45	26	35	24	25	26	29	44	41	52	37	45	57	37	34	40	53	52	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	3	1	3	1	2	3	1	1	1	2	3	2	2	3	4	1	2	5	1	1	2	3	1	1	1	1	1	3	3	3	1	3	2	1	3	2	2	5	6	4	3	3	3
42500	-572.747006655791097	-570.840833088969362	-1.906173566821768	0.000688743375371	0.000106369793571	0.154440387195297	0.461903433213138	1	-1	0	2	2	2	3	3	3	4	3	5	5	4	5	5	8	6	6	6	6	7	7	6	8	9	7	10	12	10	11	8	9	10	10	11	11	10	12	12	13	12	11	11	12	14	13	14	12	13	13	13	14	16	14	15	14	15	17	19	16	18	18	20	19	25	2	0	2	0	1	1	1	1	1	11	1	10	7	5	7	5	12	11	11	7	7	6	19	11	15	11	5	16	22	16	30	21	11	5	19	24	26	19	27	24	14	16	28	5	30	26	23	35	30	35	5	10	51	25	38	37	36	11	29	61	28	24	29	11	36	59	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	2	1	3	3	3	3	2	1	1	3	4	1	3	1	1	2	2	4	2	1	5	1	2	3	2	1	2	5	5	1	5	2	1	1	6	2	2	3	6	4	8	3	3
43000	-658.425923299745818	-656.155725676791576	-2.270197622954229	0.001006546436501	0.000106274583534	0.105583388585020	0.409063139603140	0	-1	1	2	2	3	2	3	2	4	5	4	5	4	5	4	7	7	6	5	4	8	9	5	7	9	7	7	10	8	9	9	10	10	9	10	9	11	11	12	12	14	12	12	9	13	14	13	13	14	12	13	14	16	13	17	16	17	16	19	17	15	20	20	21	25	2	0	1	0	3	9	1	5	3	9	6	5	8	2	16	5	1	13	10	21	7	7	12	5	7	28	14	19	3	18	18	25	18	19	3	18	6	22	24	11	16	33	39	32	22	45	11	13	28	12	22	5	51	45	17	40	17	55	36	59	49	36	25	44	54	50	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	3	1	1	1	1	3	3	2	3	1	2	1	2	1	1	1	2	3	2	2	4	1	3	3	4	2	1	2	1	2	4	5	2	4	3	4	1	3	4	3	4	2	2	2	3	1	7	4	2	5
43500	-620.916625118094998	-618.987477818082425	-1.929147300012625	0.000695886673095	0.000104587697585	0.150294152236433	0.394144327186036	0	-1	1	2	3	1	3	3	2	5	3	4	4	4	3	4	8	8	5	6	5	7	8	6	7	8	7	10	10	10	10	8	8	9	10	11	9	8	13	11	13	13	12	12	12	13	12	14	14	13	12	13	14	15	16	17	16	18	17	18	18	18	20	21	20	24	2	0	1	0	2	1	9	2	1	9	3	15	3	15	3	11	10	8	11	15	3	8	11	15	1	21	7	14	25	12	11	8	14	12	19	33	24	21	29	5	37	40	34	33	37	23	33	40	44	30	31	5	40	44	34	40	29	49	47	34	55	29	31	47	54	61	1	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	4	1	3	2	2	3	1	3	3	1	2	3	2	1	2	2	1	4	2	1	1	3	1	3	3	2	1	1	1	5	1	3	4	2	6	3	2	6	2	5	4	5	2	4
44000	-609.136510946226053	-607.317706813732457	-1.818804132493596	0.000669390203979	0.000115302032004	0.172249356681098	0.498270537527437	2	0	1	1	3	3	2	4	3	3	2	5	6	4	4	4	7	7	6	7	7	8	7	6	6	8	7	9	10	10	10	9	9	9	10	9	11	11	12	12	14	13	12	11	10	13	13	12	13	14	12	13	15	17	14	17	16	16	18	18	18	17	19	21	23	24	3	0	2	0	3	1	3	5	7	1	3	3	7	11	7	11	2	6	5	7	12	8	5	16	5	19	15	19	19	33	33	15	13	16	18	11	35	1	29	18	36	13	19	18	12	31	18	36	36	42	29	18	52	18	30	52	41	29	57	47	25	53	49	33	60	41	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	2	2	2	1	2	2	1	1	1	2	2	2	1	1	2	2	3	1	4	1	5	1	2	2	2	2	2	4	3	4	1	2	1	1	2	2	5	1	2	1	2	2	3	8	2	2	5	3	4
44500	-592.148144672942863	-590.084943792845252	-2.063200880097609	0.000709074170360	0.000091830070044	0.129507002063179	0.406985138127625	1	0	3	1	2	3	2	3	4	4	4	5	5	5	4	4	5	7	6	7	5	6	8	6	7	9	7	8	11	8	12	9	9	9	10	10	9	10	12	12	13	13	12	12	12	14	12	13	13	13	14	13	12	16	15	16	13	17	17	18	16	19	20	20	23	23	2	0	2	0	1	5	1	2	6	2	8	5	15	11	7	5	8	11	12	21	7	12	12	11	11	14	13	24	33	19	14	19	11	21	24	19	18	33	35	25	5	25	19	11	11	28	5	28	25	25	11	26	18	24	38	10	19	25	5	34	49	26	49	56	34	52	1	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	1	1	3	2	2	2	2	2	1	1	1	2	5	2	2	3	4	4	6	4	2	3	4	3	2	6	2	5	3	5	6	4	2	4	5	3	9	5
45000	-615.178275213827078	-612.993104485801723	-2.185170728025358	0.000870292216504	0.000099615589623	0.114462232033604	0.509892941946770	1	0	3	2	2	2	2	4	2	4	5	3	5	3	5	5	7	7	3	5	6	7	8	7	8	8	7	9	10	9	12	10	8	10	11	10	9	10	12	10	13	14	10	11	12	14	14	13	14	12	13	15	14	15	14	16	16	16	18	16	17	18	20	18	21	23	2	0	1	0	1	2	1	5	1	19	12	1	19	5	7	12	8	2	5	8	8	8	17	16	7	13	20	17	3	17	17	33	8	24	5	12	13	11	38	12	3	34	13	13	23	18	40	34	39	19	12	48	34	42	40	46	46	11	47	50	40	45	41	11	34	52	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	1	1	3	2	1	2	4	1	2	1	2	2	4	4	2	4	1	3	4	2	3	5	2	3	3	2	1	4	4	1	2	1	2	1	1	5	2	2	3	3	3	4	7	2
45500	-598.707887599596347	-596.628829430756696	-2.079058168839686	0.000698491576284	0.000088967584768	0.127371020336414	0.394645571161777	1	0	3	0	2	3	3	3	4	4	3	4	5	4	5	5	7	8	5	7	5	8	7	7	8	9	7	10	11	7	12	9	9	9	11	11	10	11	13	11	14	14	12	13	13	12	12	13	12	11	13	15	15	15	15	16	16	16	16	17	16	17	20	21	23	24	2	0	5	0	1	5	1	2	3	5	1	5	8	3	7	8	14	17	5	9	7	8	11	16	17	17	8	25	32	16	19	8	5	1	19	12	24	32	18	16	47	24	11	29	40	50	18	19	22	25	47	28	31	43	39	35	25	28	12	31	49	57	49	41	32	62	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	3	1	1	1	1	2	2	1	2	4	4	4	3	2	4	2	2	3	3	1	7	4	1	1	1	2	6	4	2	1	3	2	1	2	2	3	3	7	3	2	1	5	3	8	4
46000	-601.662625461246762	-599.451738979095921	-2.210886482150785	0.000773788483231	0.000086396382606	0.111653745795367	0.500840100989776	1	-1	2	1	2	3	3	4	3	3	5	4	5	5	5	5	8	7	4	6	7	6	8	6	6	8	8	10	11	9	11	9	10	10	10	11	8	10	11	13	13	12	13	13	11	13	13	13	14	13	12	14	14	16	15	16	15	17	18	18	17	18	19	21	21	22	2	0	1	0	1	5	5	10	5	1	8	5	7	19	6	10	22	24	5	7	15	8	11	5	5	20	24	18	5	11	12	25	12	23	11	11	11	19	16	30	34	14	30	45	16	29	42	37	34	38	5	14	11	23	42	49	35	12	14	42	35	34	45	40	34	28	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	1	2	4	2	4	2	3	1	3	5	1	4	2	2	2	4	2	2	3	2	1	3	3	2	4	4	6	5	1	1	3	7	6	3	3	4	3	2	5	8
46500	-564.178674522227425	-561.786339528994290	-2.392334993233160	0.000763988375763	0.000072287890951	0.094619097939794	0.444191017199005	0	-1	2	2	1	2	2	3	4	3	4	5	5	4	5	4	8	6	5	7	5	6	8	6	7	9	8	9	11	8	10	9	9	10	11	10	10	10	10	11	13	12	12	11	12	12	13	13	14	12	12	14	14	16	15	14	16	17	18	17	18	18	21	20	23	24	2	0	1	0	1	5	1	5	1	5	6	9	7	5	7	6	2	11	5	19	1	8	21	21	21	12	7	27	31	19	26	15	1	18	28	25	24	27	25	23	39	39	30	27	7	28	5	28	5	24	26	18	38	50	17	34	51	43	55	47	50	40	39	57	50	54	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	5	1	2	1	3	2	2	1	1	2	3	1	1	1	1	2	5	2	1	2	2	1	2	2	2	1	3	1	5	2	5	2	7	4	2	5	2	2	4	2	2	3	1	2	4	2	6	3	9	4
47000	-629.862257016100330	-627.799466216460019	-2.062790799640339	0.000714340754387	0.000092552155120	0.129563033540248	0.424172728529837	1	-1	1	1	3	3	2	4	5	4	3	4	4	5	4	5	6	7	6	5	7	7	8	7	7	8	6	7	12	9	11	10	10	9	11	10	10	10	12	12	13	14	12	12	13	12	14	12	12	13	13	15	15	16	16	16	17	17	17	19	17	18	17	20	22	23	2	0	2	0	1	3	3	5	1	2	1	11	7	5	2	15	15	11	5	7	17	2	22	14	20	20	1	5	36	19	20	7	16	27	18	28	18	28	17	5	36	46	23	28	12	32	32	26	5	30	33	35	5	44	45	26	18	27	54	28	5	34	25	33	45	53	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	1	2	3	2	1	1	3	1	1	1	2	2	3	1	2	2	5	2	1	2	3	1	2	3	4	1	1	1	2	3	1	2	2	5	3	2	3	5	2	1	5	5	4	1	7	5	4	5	3	4	6
47500	-642.401392464326364	-640.360817139302640	-2.040575325023677	0.000618216472690	0.000082012849782	0.132660408456905	0.366852172666615	1	0	2	2	2	2	2	3	3	5	4	4	5	4	4	4	8	6	3	6	6	8	8	5	8	8	7	10	10	9	11	8	9	7	11	10	11	8	12	9	13	13	12	10	11	14	14	11	13	13	14	12	15	15	14	17	16	17	17	16	16	19	20	21	23	24	2	0	1	0	1	2	1	1	6	19	8	5	8	5	7	19	18	3	5	7	7	2	19	19	18	5	13	11	25	12	30	18	5	10	24	10	5	5	38	13	25	48	18	11	13	33	18	10	10	35	26	5	14	26	30	57	11	35	53	41	18	60	37	30	59	59	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	2	4	3	1	2	3	1	6	1	3	2	1	3	1	3	2	4	3	3	2	3	1	4	2	5	2	3	3	5	1	4	4	4	3	2	1	5	2	1	2	5	2	5	5	3	3
48000	-619.539280521400656	-617.310993051533501	-2.228287469867197	0.000744198590849	0.000081724822250	0.109815878792049	0.575225589383726	2	0	1	2	3	1	3	3	5	4	4	4	5	5	5	5	5	7	5	6	4	6	7	7	8	8	7	10	11	9	11	10	9	9	11	10	10	11	11	12	13	14	12	10	13	13	14	12	13	14	13	14	13	16	16	16	16	17	17	19	18	19	19	21	19	25	3	0	2	0	1	2	3	3	7	3	3	5	7	5	21	12	8	11	5	7	7	10	5	22	3	19	21	24	10	11	12	21	5	11	24	23	8	33	34	22	34	31	34	23	26	31	31	25	34	28	12	31	12	38	31	49	52	25	25	61	25	5	45	54	45	52	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	3	2	1	1	4	1	3	3	3	2	2	2	2	2	1	4	2	2	1	1	2	1	1	1	2	3	4	2	5	2	2	2	1	4	5	1	3	8	3	3	2	6
48500	-570.968928247783538	-568.772080406086957	-2.196847841696600	0.000742587900385	0.000084040853189	0.113172936356235	0.499102355556990	1	0	2	0	3	3	2	4	4	5	3	4	4	5	4	4	7	7	6	5	6	6	8	6	7	9	6	9	11	9	11	9	9	8	12	10	9	10	12	12	14	12	13	13	12	14	13	13	12	12	12	14	15	15	16	17	17	18	18	18	16	19	18	19	22	24	2	0	2	0	1	1	1	7	5	5	1	11	7	11	7	5	24	22	14	7	10	2	27	5	1	3	15	25	19	25	24	7	16	5	19	34	25	5	8	34	31	25	34	35	12	24	35	50	32	24	12	28	49	11	35	51	35	35	49	35	26	57	34	49	61	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	3	2	1	2	2	2	3	3	2	3	1	1	3	4	3	1	2	2	1	5	5	1	1	2	2	4	2	2	6	2	2	2	3	4	2	3	1	5	4	3	5
49000	-589.807612229817437	-587.522613758400098	-2.284998471417365	0.000804653625857	0.000083805142433	0.104150580746399	0.470607073649585	1	0	2	1	2	2	3	3	4	5	3	4	6	5	4	4	6	7	5	7	6	6	8	5	7	8	5	9	10	9	11	9	8	9	11	10	11	11	11	12	13	14	12	13	12	13	14	13	13	14	13	15	14	14	15	16	16	17	16	18	18	19	18	20	22	24	2	0	1	0	1	2	1	6	5	11	1	6	3	11	7	5	8	27	11	24	15	8	5	11	27	18	15	12	12	13	11	21	24	33	24	11	19	30	3	26	18	25	31	33	30	29	11	45	35	24	28	40	31	36	39	51	39	33	31	35	33	36	45	42	41	35	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	2	2	2	1	1	1	3	3	2	3	2	1	1	4	2	3	1	4	2	3	3	1	2	2	2	6	1	1	4	2	2	2	1	3	2	2	3	3	5	6	4	3	3	4	6
49500	-616.354533899002377	-614.364216811954520	-1.990317087047848	0.000690109204989	0.000096718233845	0.140149172254996	0.637187050439393	1	0	3	2	3	2	2	3	4	5	4	4	6	4	4	4	8	7	4	4	5	5	7	7	8	9	7	10	11	9	10	9	10	10	10	11	11	10	12	11	12	14	11	13	11	13	11	11	13	13	13	14	14	16	16	15	17	17	15	18	15	18	19	19	23	24	2	0	1	0	1	2	1	1	3	15	3	6	10	5	7	6	5	5	5	7	15	6	19	11	11	3	13	19	31	23	19	13	17	18	11	26	24	24	11	30	14	45	19	29	21	39	11	35	33	35	18	24	24	36	45	28	52	34	44	61	49	39	57	31	57	57	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	2	1	2	2	3	1	3	1	1	3	2	1	1	3	2	2	2	4	1	4	2	3	2	2	1	3	1	2	3	2	3	3	3	2	2	2	5	1	2	1	2	1	5	2	2
50000	-601.454336927969052	-599.350382756184104	-2.103954171784908	0.000717574672438	0.000089075278164	0.124133810159810	0.579701062898677	1	0	1	2	3	3	2	4	3	5	5	5	5	4	4	4	8	8	6	6	7	7	9	7	7	6	7	9	11	8	12	10	10	10	9	9	10	10	11	11	12	13	12	13	12	12	14	14	13	11	14	13	14	16	15	15	17	16	17	19	17	18	20	21	22	24	2	0	2	0	3	1	3	6	2	5	9	9	9	5	7	5	10	19	5	12	15	6	24	14	9	9	10	5	21	10	11	27	19	30	19	10	24	22	5	8	12	35	36	40	12	19	33	35	23	33	34	46	39	28	44	24	18	48	46	41	51	51	57	48	52	51	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	1	4	1	2	3	2	2	1	2	2	2	2	5	2	3	2	1	2	4	5	2	4	2	1	2	1	2	3	1	3	3	1	3	2	2	2	3	3	4	4
50500	-574.904417074594335	-572.551970821829173	-2.352446252765163	0.000732319089303	0.000071763578429	0.097994958041336	0.429542735426969	0	-1	3	1	2	2	2	2	4	5	3	3	5	5	3	4	6	5	5	7	7	7	9	6	8	9	7	9	11	8	11	10	9	9	11	10	9	10	12	11	13	14	11	13	12	13	13	12	12	13	13	14	14	15	14	17	14	17	17	18	17	18	18	20	23	24	2	0	5	0	1	2	1	1	5	12	1	5	3	11	7	5	2	11	5	24	6	19	21	1	14	30	13	19	12	11	32	15	5	14	21	34	18	33	5	11	28	17	17	24	31	37	32	17	32	19	17	28	50	28	24	39	49	50	50	11	25	51	35	54	50	29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	3	1	3	1	1	3	2	1	1	3	3	3	1	4	3	2	3	1	2	1	5	4	1	3	3	3	1	2	2	4	1	4	4	2	1	3	4	3	1	2	2	7	5	3	4	3	6	5
51000	-623.676019911792082	-621.548956004907950	-2.127063906884114	0.000754836560975	0.000091523182852	0.121249006187510	0.509339824223375	1	-1	0	1	3	2	2	3	5	4	4	4	5	5	4	4	7	8	5	6	7	8	9	7	7	7	8	9	11	10	10	9	9	9	12	10	9	11	12	10	13	12	12	12	13	11	13	14	13	14	14	12	14	17	14	15	16	17	16	18	16	18	21	21	23	25	2	0	2	0	3	3	3	6	10	7	3	3	6	11	7	6	2	3	1	5	13	10	11	14	19	5	11	17	40	16	32	19	20	20	28	32	24	22	25	27	33	24	36	29	25	30	34	39	30	34	35	14	25	48	39	42	30	53	41	33	26	54	54	6	62	60	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	1	4	4	2	2	1	1	2	1	2	2	2	1	1	4	1	3	2	2	1	1	1	2	3	2	2	1	1	1	3	1	2	2	1	3	1	3	3	2	1	1	4	2	2	3	6	1	2	7	2	4
51500	-597.009045597498130	-595.055561426683994	-1.953484170814083	0.000685731215344	0.000100192145048	0.146109937547315	0.575107955349545	1	0	2	2	2	2	3	2	4	5	3	3	5	4	4	4	6	7	6	5	4	5	9	4	7	7	6	8	11	10	11	9	10	9	12	11	10	11	13	13	13	14	12	11	13	13	14	13	14	14	13	13	14	16	15	17	17	15	17	17	18	18	20	20	21	24	2	0	1	0	1	1	1	1	3	11	3	5	21	5	7	12	8	12	12	7	7	8	25	11	24	14	21	24	37	26	37	3	5	3	18	34	19	12	11	5	19	26	18	19	38	37	35	28	39	19	28	24	26	45	34	37	41	45	38	45	49	45	45	26	53	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	2	2	1	2	1	1	1	2	5	3	3	1	2	3	4	4	3	4	2	2	2	2	1	2	1	3	4	3	5	2	3	3	2	1	4	2	1	3	3	8	3	6
52000	-585.049378236527787	-582.986726474925490	-2.062651761602273	0.000763603637675	0.000098949317325	0.129582040266904	0.456610601621578	2	0	1	1	2	3	3	4	3	4	3	3	5	4	4	5	7	7	5	6	5	7	9	7	8	7	8	9	12	9	12	9	10	9	11	10	10	9	12	12	13	12	12	12	13	11	10	12	12	13	13	14	14	16	13	15	17	15	17	19	18	18	20	20	22	23	2	0	2	0	3	3	3	5	1	9	1	1	7	11	7	12	8	10	8	7	7	8	1	10	11	5	26	14	33	18	23	21	38	19	19	18	11	12	18	33	46	24	30	18	44	18	19	24	23	38	23	35	55	6	29	46	39	37	39	62	28	43	57	57	49	35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	2	2	1	3	1	2	2	2	1	3	3	1	3	2	3	1	1	3	2	2	1	2	2	2	2	2	2	2	1	8	1	2	3	4	3	1	6	4	1	2	7	5
