step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68
77000	-455.454974242320418	-454.094125583238622	-1.360848659081807	0.000118980263869	0.000067306762857	0.565696869956267	0.342040409729673	-1	1	2	2	4	7	6	7	5	7	9	8	9	10	11	9	11	11	9	9	11	10	11	11	13	11	12	12	12	13	13	13	13	13	12	14	15	16	16	16	16	14	18	17	17	18	17	19	18	20	20	21	20	20	20	20	20	21	22	23	22	24	23	25	24	25	30	31	0	1	1	2	2	1	3	1	4	7	12	5	10	19	10	6	7	13	10	7	13	2	8	11	11	14	2	16	23	11	10	27	6	17	22	27	19	16	15	3	8	5	25	22	12	29	17	49	40	43	41	45	19	6	27	31	0	40	34	22	38	60	37	15	60	0	56	37	1	1	2	1	1	5	3	5	2	1	1	2	1	1	1	1	2	1	1	1	1	6	2	1	3	1	4	1	1	2	4	1	3	1	1	1	3	3	2	6	4	5	2	4	3	2	2	1	1	1	2	2	5	6	4	4	1	3	5	8	3	1	4	6	1	1	5	8
77500	-459.100032247367039	-457.736168198182668	-1.363864049184365	0.000198639064697	0.000124752088645	0.628034011511089	0.396065177107731	-1	1	2	3	4	8	6	7	7	6	10	8	8	11	10	10	9	10	11	11	11	9	12	12	11	13	10	12	11	13	12	13	14	12	13	13	14	15	15	15	16	16	19	16	17	18	18	18	18	20	19	20	21	22	21	21	20	22	21	23	24	24	24	24	23	25	31	28	0	1	1	3	1	7	1	7	7	2	13	2	7	8	8	13	8	13	22	17	13	1	19	9	17	24	7	29	8	15	29	27	34	16	21	23	14	10	21	35	40	35	16	37	40	34	16	12	34	45	21	48	52	42	30	9	0	38	15	56	58	65	23	43	43	0	63	63	1	1	2	1	3	1	3	1	1	3	1	3	1	2	1	1	1	1	1	2	2	5	1	3	1	1	2	1	2	2	1	1	1	1	1	1	1	5	2	1	1	2	5	1	1	3	4	5	3	2	5	1	1	3	4	6	1	4	6	1	2	1	5	2	3	1	3	1
78000	-447.151919906911814	-445.790595717216604	-1.361324189695193	0.000108713756979	0.000059561130382	0.547871143790346	0.569174468208387	-1	0	1	2	4	7	5	6	5	7	8	8	7	11	10	7	11	10	10	11	12	10	10	12	13	12	12	13	12	13	14	14	14	13	14	14	14	15	15	16	15	16	18	17	17	17	18	18	18	20	17	19	20	20	20	20	21	23	22	23	23	21	23	24	24	23	29	31	0	1	1	1	3	5	2	4	5	7	5	4	7	11	11	1	19	10	10	23	19	13	11	19	15	11	19	14	22	29	23	26	17	8	28	14	20	25	28	21	23	36	37	15	27	37	17	32	26	44	40	46	49	42	48	31	0	41	50	14	57	38	43	57	51	0	62	67	1	1	1	2	2	1	3	3	1	1	3	3	1	1	1	3	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	2	1	4	1	2	1	1	1	2	2	1	2	3	3	2	3	1	2	1	1	1	1	2	1	3	1	5	1	7	1	2	2	1	4	1	4	1
78500	-381.439179416511138	-380.062974271246901	-1.376205145264225	0.000138000030437	0.000063153720089	0.457635551880784	0.693657384616044	-1	1	1	2	3	8	5	7	6	8	10	8	6	9	11	10	10	10	10	10	9	11	11	11	11	12	12	10	12	13	13	13	13	12	14	13	14	17	14	15	17	16	17	18	17	18	16	19	19	20	19	21	20	20	22	21	20	20	21	22	22	23	23	23	24	25	29	31	0	1	1	3	3	13	5	4	4	13	21	8	4	12	14	12	13	13	13	8	10	14	21	11	21	6	25	8	19	16	16	25	12	28	32	4	26	36	33	36	40	39	47	31	40	22	4	42	38	25	41	49	38	49	53	47	0	41	47	17	57	61	52	57	60	0	55	67	1	1	1	1	1	1	1	3	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	3	1	1	5	1	2	1	1	1	1	1	2	1	3	7	1	1	4	1	1	1	1	1	4	1	1	2	6	1	1	1	1	1	1	2	1
79000	-420.743159026101921	-419.382252874565211	-1.360906151536720	0.000108001666104	0.000062480870925	0.578517657915297	0.452748681848163	-2	0	2	1	4	8	5	6	6	8	9	8	8	12	11	7	10	10	9	11	11	10	12	12	10	12	12	13	13	13	13	14	13	11	12	14	15	17	15	17	16	17	19	16	16	17	18	18	18	21	19	20	19	21	20	21	19	22	20	21	23	22	23	23	23	24	30	32	0	1	2	2	4	8	1	1	5	5	13	8	4	25	19	7	7	5	9	17	11	10	25	17	2	22	17	25	34	35	21	26	34	12	25	25	28	30	27	7	22	36	40	12	24	12	46	19	28	28	9	49	46	59	40	19	0	41	30	23	40	50	40	57	56	0	56	67	1	1	1	1	2	1	3	5	1	1	1	1	2	1	1	1	2	3	1	1	2	1	1	1	5	1	1	2	1	1	1	1	1	1	1	2	1	2	1	5	2	2	1	4	2	4	1	5	2	5	8	1	1	1	2	5	1	3	4	4	3	1	3	2	1	1	4	1
79500	-406.746339865340474	-405.380487691595420	-1.365852173745035	0.000105614447044	0.000053092958302	0.502705451653652	0.542366815142883	-1	0	2	3	4	8	5	6	6	7	9	8	9	10	10	10	10	8	11	12	12	9	12	12	11	13	13	13	12	13	12	14	13	13	14	14	16	15	16	17	15	15	19	16	17	18	19	17	18	19	19	20	21	19	21	21	21	22	20	22	23	23	24	25	24	24	30	32	0	1	2	3	3	1	4	1	7	1	7	10	7	9	6	9	6	9	11	15	7	12	14	12	13	18	4	31	4	12	8	27	15	16	24	23	30	34	36	41	17	36	34	25	24	35	37	24	29	26	19	51	52	45	59	19	0	41	39	35	43	43	60	53	52	0	63	67	1	1	1	1	1	4	1	3	1	3	3	1	2	3	1	2	1	1	1	1	2	1	1	2	1	3	5	1	5	2	3	1	1	1	1	1	1	1	1	1	4	1	3	2	2	1	2	2	3	3	4	1	1	1	1	4	1	5	2	5	3	2	1	2	2	1	2	1
80000	-463.071175528495701	-461.694256639405467	-1.376918889090252	0.000140960215359	0.000100503266820	0.712990304140533	0.560113276990390	-1	1	0	2	4	5	4	7	6	6	10	8	8	11	10	10	10	10	10	11	11	11	11	12	12	11	12	13	12	13	13	14	12	13	14	14	15	16	16	16	15	17	19	16	16	18	18	18	18	19	18	20	18	21	21	21	19	22	20	22	24	23	22	21	25	24	31	32	0	1	1	2	2	1	2	7	2	2	9	8	1	19	8	12	13	8	12	8	4	13	12	26	18	19	20	15	18	21	17	26	6	22	26	16	30	12	21	34	26	44	46	24	19	36	33	44	15	31	39	49	26	43	57	35	0	53	17	38	59	56	54	57	32	0	26	55	1	2	1	1	2	3	1	1	2	3	2	1	5	1	1	1	1	2	1	2	5	1	1	1	1	1	1	2	1	1	1	1	3	2	1	2	1	3	3	2	3	1	1	2	2	1	3	1	4	3	2	2	4	1	1	3	1	3	4	3	2	1	1	1	4	1	11	4
80500	-442.162178623218608	-440.795270218967914	-1.366908404250675	0.000128138902946	0.000083798375184	0.653965136716547	0.456005811817706	-1	1	1	2	4	8	5	6	4	7	9	8	7	8	9	10	10	10	10	12	11	10	11	11	12	12	12	13	13	13	12	13	11	13	13	15	15	17	15	17	15	17	18	17	15	17	19	19	19	20	19	19	19	21	22	21	20	22	21	23	22	22	23	24	24	25	31	30	0	1	1	3	3	9	4	7	3	3	3	8	7	5	13	8	10	10	9	13	10	10	6	15	10	16	10	23	14	21	7	17	16	17	23	23	29	39	30	26	13	9	34	17	32	34	44	42	4	44	26	40	36	49	50	49	0	26	30	3	56	46	43	45	61	0	5	65	1	1	1	1	2	2	1	1	2	2	4	2	1	2	1	2	1	2	2	2	2	2	2	1	3	1	2	1	2	2	3	2	1	2	1	2	1	1	1	3	5	5	2	3	1	2	1	1	8	3	2	1	2	1	1	1	1	5	3	10	1	3	3	3	2	1	15	3
81000	-415.297993577906027	-413.929305030310559	-1.368688547595460	0.000146868066700	0.000071546362370	0.487147165327018	0.485243396096133	-1	0	2	1	3	6	5	6	7	7	9	8	7	12	8	10	11	10	10	11	9	10	12	12	11	12	13	13	12	12	14	14	11	14	13	14	15	15	15	17	17	16	18	17	17	18	19	16	18	20	20	21	21	21	21	21	20	22	19	22	23	23	23	24	24	24	29	31	0	1	2	1	1	7	4	3	2	7	13	8	7	10	6	12	8	10	3	21	13	12	18	6	21	13	13	14	8	12	20	17	12	16	25	14	26	12	36	13	27	38	30	39	32	48	8	18	14	25	41	43	59	47	57	37	0	39	27	47	53	56	60	59	52	0	17	67	1	1	1	1	3	1	2	3	3	1	1	1	1	3	1	1	2	2	4	1	1	1	1	2	1	2	3	1	3	2	2	1	2	3	1	1	1	3	1	4	3	1	3	1	1	1	8	2	2	4	2	1	1	1	1	4	1	3	3	2	1	1	1	3	1	1	6	1
81500	-395.893883102351651	-394.528521946153830	-1.365361156197842	0.000179198900496	0.000115003689848	0.641765599729917	0.663350604091571	-1	0	2	2	4	8	4	6	6	7	9	8	9	12	10	10	10	10	10	10	11	10	12	12	12	11	12	12	12	14	13	14	11	14	13	15	15	14	14	15	16	15	19	17	16	16	18	19	18	20	18	20	21	21	21	19	20	21	21	22	23	22	24	25	22	24	29	30	0	1	2	2	3	8	4	2	4	3	7	8	7	13	10	12	6	9	10	11	13	6	16	21	19	18	22	16	17	26	16	24	12	15	16	35	18	8	24	35	40	16	29	42	38	38	31	47	37	38	41	40	48	49	39	14	0	48	5	55	47	50	61	54	57	0	64	63	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	3	3	1	1	1	1	3	1	1	1	2	1	2	3	1	2	1	2	4	2	1	1	8	1	1	2	1	1	1	1	2	3
82000	-414.586548955022181	-413.224511977787984	-1.362036977234220	0.000157749557991	0.000095571117499	0.605840794208532	0.584707235316400	-1	1	1	3	4	6	4	7	7	6	9	7	8	10	11	9	10	11	9	11	11	10	9	12	13	13	12	12	12	14	14	11	13	14	13	15	14	16	15	16	15	17	18	17	16	17	18	18	17	20	18	20	19	22	21	22	19	20	21	23	24	20	23	25	25	24	30	31	0	1	1	3	2	2	2	2	7	4	13	6	10	8	9	13	23	8	13	11	10	11	12	23	7	32	13	17	20	16	28	8	23	16	22	34	9	36	33	34	30	37	15	35	21	16	38	38	17	43	41	24	43	57	24	35	0	41	37	35	52	51	35	59	66	0	64	31	1	1	1	1	2	2	1	4	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	4	1	2	1	1	3	2	2	2	2	2	1	4	1	1	1	1	1	3	2	2	4	1	1	4	1	1	4	1	2	3	5	1	2	5	5	2	1	4	2	1	1	2	8
82500	-445.225593691433232	-443.862116692051757	-1.363476999381448	0.000113026284227	0.000070529736482	0.624011812515429	0.448043396204609	-1	1	2	3	4	7	4	5	7	8	8	9	8	11	10	9	11	10	9	9	11	10	12	13	12	11	13	13	13	14	13	13	13	13	14	14	15	16	16	16	16	16	18	16	16	18	18	19	18	19	19	21	20	21	19	21	21	21	19	22	23	23	24	24	25	23	30	32	0	1	2	1	3	5	1	7	8	9	5	2	3	12	9	1	9	9	1	9	11	6	15	13	4	9	2	9	26	17	22	9	22	26	31	16	28	22	36	12	29	26	17	24	11	30	27	27	15	31	27	48	51	43	29	26	0	41	47	26	55	48	48	66	60	0	48	61	1	1	1	2	1	2	3	1	1	1	3	4	3	1	2	3	2	2	4	1	1	2	2	3	5	2	5	3	1	1	1	3	2	1	1	3	1	4	1	4	2	2	3	1	4	2	4	4	4	3	2	1	1	2	5	5	1	3	1	9	2	2	3	1	2	1	3	6
83000	-425.628142246782602	-424.261698379001075	-1.366443867781539	0.000151722128909	0.000075726190597	0.499111046892506	0.567216519001628	0	1	1	2	4	7	4	6	5	5	7	9	9	10	11	9	11	10	11	10	11	10	11	13	12	12	12	11	13	14	13	13	14	14	13	13	15	17	16	15	17	16	19	15	17	19	17	18	18	20	20	19	20	20	21	19	19	22	20	23	23	23	24	24	25	25	30	31	0	1	1	2	4	9	2	7	5	3	5	8	11	13	20	10	20	10	4	11	4	9	6	15	13	16	20	16	27	19	13	13	23	17	21	19	35	30	30	35	21	34	39	26	36	38	35	23	34	19	41	39	48	45	43	29	0	41	45	21	53	49	60	46	62	0	60	64	1	1	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	2	4	1	4	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	1	1	1	1	2	1	1	2	2	1	2	3	2	4	2	2	1	1	1	4	1	3	2	6	2	2	1	2	2	1	2	4
83500	-439.269085480142451	-437.901385378030227	-1.367700102112225	0.000111729441337	0.000073705784801	0.659680957133362	0.402426365079899	0	1	2	3	4	6	5	7	6	8	8	7	7	11	10	9	10	10	10	10	11	11	12	12	12	11	12	12	13	13	13	13	13	13	13	14	15	16	14	16	15	17	18	17	17	19	18	19	19	20	19	21	19	21	21	19	19	21	21	20	21	21	24	23	23	23	31	31	0	1	1	2	3	3	2	2	1	4	7	6	7	10	13	12	13	5	10	11	13	10	26	11	19	19	17	8	15	4	6	25	24	12	14	34	32	21	24	30	34	36	35	17	32	26	38	40	29	49	24	40	45	40	56	10	0	14	43	29	29	31	50	37	51	0	39	26	1	1	1	1	1	2	2	3	3	3	2	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	3	2	4	3	1	1	4	1	1	1	2	1	1	1	2	3	3	2	5	1	1	4	1	3	3	2	3	1	4	1	4	1	5	4	3	2	4	3	1	7	9
84000	-408.647231316456669	-407.285874140237297	-1.361357176219393	0.000132527978636	0.000072514432863	0.547163199870135	0.560190847283701	-1	0	1	2	5	7	5	6	7	7	8	7	9	12	10	9	9	11	10	11	12	9	11	12	13	12	12	11	11	13	13	12	13	12	14	14	16	17	15	16	15	17	18	17	17	18	18	17	17	20	19	19	19	21	21	20	19	22	22	22	24	22	23	25	24	24	29	29	0	1	2	3	2	1	4	3	8	4	10	1	11	10	7	8	11	13	11	17	4	4	8	6	27	5	13	16	10	16	20	19	34	8	1	16	14	16	32	41	29	36	38	41	41	34	14	24	35	53	27	30	44	53	50	48	0	45	50	48	62	47	54	58	51	0	63	61	1	1	1	1	2	6	2	2	1	3	1	4	1	3	3	1	1	1	1	1	4	3	3	3	1	3	2	1	2	2	1	1	1	3	7	2	2	3	1	1	2	1	1	1	1	2	4	2	2	1	3	2	1	1	1	1	1	2	1	4	1	2	1	1	2	1	4	2
84500	-396.114587061678719	-394.745596375617822	-1.368990686060873	0.000184213068081	0.000089471447881	0.485695443940888	0.634508485644125	-1	0	0	2	3	6	4	7	7	7	8	8	8	10	10	10	9	10	11	11	9	10	10	12	12	13	12	12	11	12	12	13	13	13	13	14	14	16	14	16	16	17	18	17	17	15	16	19	19	20	19	20	21	21	21	19	21	21	20	21	22	24	24	22	24	23	30	32	0	1	1	1	3	3	4	6	7	7	6	8	10	11	17	12	10	3	18	11	10	11	9	16	14	28	10	12	17	14	19	25	12	28	10	16	27	15	32	27	17	36	26	39	39	15	34	25	37	43	41	43	44	51	49	44	0	51	45	56	56	55	61	50	53	0	64	31	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	2	1	2	2	1	1	1	1	4	1	3	1	2	3	1	2	2	1	2	2	1	2	1	4	3	1	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	4	10
85000	-425.783708205783967	-424.402209711685600	-1.381498494098383	0.000181513730237	0.000080214184942	0.441918001671508	0.432427750412576	-1	0	2	3	4	6	5	3	7	7	9	7	7	11	10	10	10	8	11	10	10	11	11	11	12	12	11	12	12	12	13	13	12	13	11	14	16	16	14	16	16	15	18	18	16	17	19	18	19	20	19	20	18	21	22	21	20	23	21	23	22	23	23	24	24	24	31	32	0	1	2	3	3	3	3	2	7	3	10	8	7	4	11	10	6	10	15	9	11	18	13	10	21	20	11	16	21	22	23	27	16	16	16	23	30	33	11	17	17	25	36	14	29	36	36	41	19	51	41	43	42	47	47	48	0	41	46	56	42	52	17	13	61	0	61	48	1	1	1	1	1	2	1	2	1	2	1	2	1	4	1	2	3	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	3	2	2	3	3	2	2	2	2	4	1	2	1	1	1	1	2	1	2	2	1	4	1	7	9	1	1	4	11
85500	-420.071214814896337	-418.704662587585915	-1.366552227310446	0.000186543185414	0.000092987370338	0.498476372276944	0.485698451659340	0	1	2	3	4	7	5	5	6	6	8	8	8	11	9	9	10	10	11	11	10	10	10	12	12	12	10	12	12	13	13	13	13	13	13	15	15	14	16	17	16	15	16	15	17	18	18	18	19	19	20	20	20	21	22	21	21	22	21	21	23	24	24	24	22	24	30	31	0	1	2	3	2	8	2	2	5	4	8	1	10	23	11	6	6	13	18	13	13	11	6	10	3	8	6	12	16	19	19	5	19	19	21	34	32	34	22	44	8	29	38	15	43	25	32	41	45	32	12	39	40	46	49	37	0	50	41	50	60	56	49	39	43	0	65	48	1	1	1	1	2	1	3	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	4	5	2	1	1	1	1	1	5	1	1	2	1	1	1	2	2	5	1	1	3	1	3	2	1	1	3	5	2	2	1	1	2	1	2	1	1	1	1	3	5	4	1	5	7
86000	-409.516303701428171	-408.155386936864886	-1.360916764563259	0.000160866780750	0.000093162369223	0.579127454332765	0.575588500189307	-1	1	1	2	3	8	5	7	5	7	10	9	9	12	10	10	11	10	11	9	10	11	12	12	12	12	12	11	13	13	12	14	13	13	13	13	14	15	16	17	16	17	19	18	17	18	16	19	19	20	18	20	20	19	21	22	20	22	21	22	24	23	24	24	24	24	30	31	0	1	1	3	4	3	2	7	5	1	3	8	8	22	9	12	16	4	16	7	13	8	6	20	13	15	20	12	8	16	11	25	17	19	27	18	22	30	25	14	14	34	44	33	13	42	30	47	14	44	41	45	48	42	29	29	0	40	46	26	37	53	57	59	38	0	54	55	1	1	1	1	1	3	2	1	1	6	4	1	1	1	3	1	1	3	1	2	1	2	2	2	2	1	1	1	3	2	1	1	2	1	1	1	1	1	2	2	2	2	1	1	3	1	2	1	3	1	1	2	1	2	5	5	1	3	3	4	4	1	1	1	4	1	6	4
86500	-411.199878422516292	-409.838907034659371	-1.360971387856917	0.000185251249739	0.000107778414756	0.581795884818727	0.497816656336120	-1	1	1	3	5	7	5	6	6	7	8	8	8	10	10	9	9	8	11	11	10	11	11	12	12	12	12	10	13	12	13	13	13	13	14	13	15	16	15	17	16	16	18	17	17	18	16	18	19	20	19	19	19	21	21	21	20	22	21	22	24	23	23	23	24	24	31	31	0	1	1	3	3	7	2	1	5	2	4	3	1	5	18	12	7	4	16	7	18	9	17	15	21	9	21	12	27	15	28	22	16	28	33	12	28	35	29	19	29	33	36	16	35	33	19	23	15	42	45	45	45	49	40	39	0	43	52	13	56	45	44	49	55	0	26	65	1	1	1	1	2	1	1	4	1	3	3	2	5	3	1	1	1	2	1	2	1	2	1	1	1	3	1	2	1	1	1	1	2	1	1	2	3	1	1	2	2	1	3	4	1	2	2	4	4	2	1	1	2	1	2	3	1	2	1	7	1	3	3	2	1	1	7	2
87000	-455.623120723099476	-454.244170260321596	-1.378950462777865	0.000107806854756	0.000077928417105	0.722852153340784	0.443165406485128	-1	0	2	3	4	7	6	6	7	7	9	7	8	12	9	9	10	10	11	10	11	9	11	11	13	13	11	13	13	11	14	12	13	12	14	14	15	17	16	16	17	15	19	17	17	18	19	17	17	20	18	19	19	20	20	21	20	19	21	22	24	22	21	23	24	24	29	31	0	1	1	2	3	4	3	4	3	7	13	3	7	10	12	12	6	10	22	7	8	8	16	20	17	16	2	12	24	3	17	17	21	12	11	23	25	36	36	24	15	23	30	10	39	4	48	28	22	37	41	18	48	17	41	48	0	26	35	46	52	51	57	63	47	0	31	9	1	1	2	2	1	3	1	2	3	1	1	4	1	3	2	1	2	2	1	2	2	1	1	1	1	2	5	3	1	4	3	2	1	2	2	1	1	1	1	3	4	2	3	5	1	8	1	2	4	3	1	3	1	7	2	2	1	3	4	2	3	2	1	1	3	1	6	10
87500	-452.237748397376095	-450.851354991902326	-1.386393405473778	0.000150269085934	0.000064540867967	0.429501966860854	0.439258856055789	-1	0	2	3	4	8	6	6	6	7	10	8	7	11	10	10	11	10	10	10	11	11	9	12	12	13	12	12	13	12	13	12	14	14	14	14	14	17	15	16	17	17	19	18	18	18	18	18	19	20	20	21	19	22	21	19	20	23	21	23	23	24	24	23	23	24	30	32	0	1	1	3	4	8	5	3	5	7	6	8	7	20	7	12	1	8	23	6	10	13	13	4	13	22	10	12	12	16	17	19	8	30	24	7	20	12	10	31	39	9	30	30	39	6	34	41	12	46	25	50	34	15	35	24	0	59	16	55	49	64	59	46	56	0	56	65	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	6	3	1	1	2	3	1	5	3	2	2	1	3	2	1	1	5	1	1	3	1	6	3	2	2	5	4	3	2	5	2	1	5	1	6	1	3	5	3	3	1	1	7	1	1	1	1	3	2	1	4	5
88000	-439.240852013278811	-437.875274159205389	-1.365577854073448	0.000132102062210	0.000066639277734	0.504452970826259	0.439885300429557	-1	0	1	3	4	6	6	7	6	8	10	8	8	11	10	10	8	10	9	10	10	10	11	13	12	12	11	11	12	13	10	13	14	14	13	15	16	16	15	16	17	16	19	16	18	18	18	19	17	21	19	20	21	21	20	21	21	22	21	22	23	23	22	24	25	25	31	32	0	1	1	2	3	3	3	1	5	7	13	9	7	1	7	12	9	13	7	6	13	10	8	21	21	16	21	5	27	28	17	25	35	30	21	26	32	16	19	19	15	24	31	34	25	37	44	41	26	41	37	33	11	38	46	17	0	41	35	9	26	50	59	47	48	0	14	64	1	1	1	2	1	3	3	5	1	1	2	1	1	6	1	1	1	1	2	3	1	1	2	1	1	1	1	3	1	1	1	1	1	1	1	2	2	3	2	5	4	2	5	1	4	1	1	2	3	2	1	2	4	2	1	5	1	2	4	8	4	1	1	3	3	1	10	4
88500	-415.701229305468246	-414.339487122125092	-1.361742183343182	0.000151778178172	0.000091217778599	0.600994027582684	0.419440721232261	-1	0	1	3	3	7	5	6	6	7	9	8	8	11	10	9	10	9	10	11	10	11	12	11	12	13	12	12	13	12	13	12	14	13	13	14	15	16	14	16	15	16	19	16	17	18	17	18	19	20	18	20	20	21	22	20	19	22	22	22	22	22	22	23	24	23	29	31	0	1	2	3	2	5	1	2	4	1	4	10	8	21	11	2	13	4	18	4	13	11	19	18	13	21	14	12	23	10	24	7	31	30	19	20	14	24	18	3	26	31	33	27	35	6	38	17	29	44	16	40	35	45	52	40	0	46	48	48	33	48	45	47	50	0	62	63	1	1	1	1	1	2	3	3	1	3	3	1	1	1	1	4	2	3	1	4	1	2	1	1	3	2	1	2	1	2	1	3	1	1	2	2	2	2	2	6	1	2	2	2	2	5	1	4	5	2	3	2	3	2	1	2	1	3	3	1	4	3	2	3	2	1	4	5
89000	-420.555010542384593	-419.166919733554892	-1.388090808829676	0.000175096317107	0.000133579706759	0.762892726506192	0.577972143692644	-1	0	2	2	4	5	5	7	5	7	10	9	7	10	9	9	11	11	10	12	10	10	11	13	11	13	13	13	12	14	14	14	13	11	13	11	15	16	15	16	15	16	18	15	17	18	15	18	18	20	18	19	20	21	21	20	20	22	21	23	23	23	22	24	24	25	30	31	0	1	1	1	4	1	2	6	4	6	4	7	1	6	10	7	22	21	8	6	10	7	19	29	15	29	25	6	11	34	8	25	16	16	15	22	24	44	24	44	14	24	37	25	20	44	24	36	45	33	41	46	48	40	57	48	0	41	45	31	54	54	42	58	58	0	64	48	1	1	1	1	1	3	2	1	2	1	3	2	4	3	1	1	1	1	2	3	1	3	1	1	1	1	1	3	1	1	4	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	2	2	1	4	1	1	1	3	1	2	1	4	1	5	1	1	2	1	1	1	3	5
89500	-410.910547141775396	-409.539447117483974	-1.371100024291423	0.000126223595553	0.000060124991456	0.476337179212688	0.490429769067478	0	1	2	2	4	7	5	6	7	7	9	8	9	12	9	10	10	9	9	12	11	11	11	13	12	13	10	12	13	13	12	13	13	14	12	14	15	17	14	17	16	16	18	17	17	18	17	18	18	21	19	19	20	22	21	22	21	23	22	22	23	24	23	25	24	23	30	30	0	1	1	2	4	2	1	2	5	8	10	8	5	27	9	12	8	10	9	15	11	18	13	22	11	21	18	12	27	4	17	13	12	16	13	14	26	35	15	23	6	36	26	41	30	13	37	42	34	43	30	45	38	53	53	30	0	44	46	30	51	56	59	61	44	0	15	65	1	1	1	1	1	3	3	3	2	1	1	1	3	1	1	2	2	2	1	2	1	1	1	1	2	1	1	1	1	5	1	2	3	2	2	1	1	3	2	3	4	1	2	1	2	6	1	1	4	1	3	1	2	1	1	5	1	2	2	5	1	1	1	1	3	1	10	2
