step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29
81500	-160.881012115501733	-158.845245224744616	-2.035766890757122	0.000065004828809	0.000008668215463	0.133347254690519	0.701201681164619	-2	0	3	2	3	5	5	6	7	8	9	11	13	16	20	21	19	23	22	23	22	24	25	26	26	29	27	31	30	0	1	2	2	4	3	5	6	0	8	8	10	11	13	17	15	14	15	14	16	15	21	21	21	21	23	24	25	25	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	1	1	4	1	2	1	1	2	2	2	1	2	3
82000	-158.996325116968023	-156.996493923858907	-1.999831193109116	0.000126682951641	0.000017568020477	0.138677069404668	0.649390993705984	-3	-1	1	1	2	6	5	7	7	7	9	11	14	16	21	19	21	23	21	22	23	26	27	25	26	28	28	29	30	0	1	1	2	2	7	5	6	0	6	10	11	12	13	14	13	14	19	14	19	15	21	22	21	24	23	21	25	21	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2	3	2	1	2	1	1	2	1	1	1	1	2	2	4
82500	-160.163159300992447	-157.998458348561115	-2.164700952431338	0.000076047839994	0.000008880919831	0.116780697937695	0.638312868747572	-2	0	2	1	3	5	5	5	6	6	9	11	13	14	18	21	22	23	22	24	23	26	26	26	24	28	28	31	30	0	1	1	2	3	3	5	3	0	1	6	11	11	13	14	14	15	19	14	19	15	25	21	25	17	23	24	24	24	1	1	2	1	1	1	1	1	1	4	2	1	2	1	2	4	3	1	4	1	3	1	2	2	1	1	1	2	2
83000	-153.092105491761004	-151.694439983945330	-1.397665507815676	0.000075210992207	0.000030524417257	0.405850479587937	0.694012715988909	-1	1	3	1	3	5	6	5	7	8	10	12	14	15	19	20	21	24	23	22	23	25	25	26	27	29	26	30	30	0	1	1	1	2	3	5	3	0	8	10	10	12	13	14	14	15	19	14	16	15	16	21	16	22	23	22	24	27	1	1	2	1	1	1	2	1	1	2	1	2	1	1	2	2	1	1	3	1	2	2	1	3	1	2	1	2	3
83500	-145.507196729137320	-143.823464318384254	-1.683732410753062	0.000090760217232	0.000018938549783	0.208665760838355	0.740364695942164	-1	1	1	2	3	4	4	6	6	7	9	11	13	15	20	21	21	22	23	22	24	26	26	27	26	28	28	29	31	0	1	1	2	2	3	5	6	0	8	10	11	11	13	14	14	15	16	15	15	16	21	21	21	21	21	25	25	28	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	2	2	1	1	1
84000	-144.472066362285943	-142.604680217234488	-1.867386145051442	0.000086851426326	0.000014062799993	0.161917893435355	0.782613800625682	0	1	3	2	3	5	5	6	5	8	10	10	15	16	20	21	18	22	21	23	24	25	26	26	26	28	26	29	30	0	1	4	2	2	3	5	6	0	8	10	10	12	13	14	14	14	14	15	16	16	16	22	22	21	23	21	24	25	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	3	1	2	1	1	1	2	1	1	1	1	1	2	2
84500	-150.143129860917355	-148.751061229090851	-1.392068631826504	0.000072301880501	0.000030141935533	0.416890063222639	0.503683953344586	-1	0	3	2	3	5	5	7	4	7	9	11	14	16	20	21	22	22	22	23	23	25	26	26	27	28	28	30	30	0	1	1	2	2	3	5	3	0	6	10	8	12	13	14	14	14	15	14	15	19	19	22	16	21	23	21	27	24	1	1	2	1	2	1	1	2	1	1	1	2	2	1	2	3	3	1	3	1	1	1	1	3	2	1	2	1	3
85000	-161.907202319351029	-160.542235146689393	-1.364967172661625	0.000054070913722	0.000027498205971	0.508558189203957	0.670192679751579	-1	0	2	1	2	6	6	6	5	8	10	12	14	16	21	20	21	23	20	24	23	26	26	25	25	28	27	31	29	0	1	1	2	2	1	5	3	0	8	8	11	12	13	14	14	19	16	14	15	19	24	15	21	17	23	22	27	25	1	1	1	1	1	2	2	2	1	1	2	1	1	1	3	2	1	1	2	2	2	1	4	1	2	1	1	1	2
85500	-145.939051977844997	-144.330801926502573	-1.608250051342433	0.000082901200491	0.000019606131451	0.236499970262943	0.727439798617635	0	1	3	2	4	6	5	6	6	8	9	13	15	16	20	21	22	23	21	24	23	25	26	26	25	28	28	30	30	0	1	1	2	2	1	2	5	0	8	10	10	12	13	12	14	15	15	14	17	19	21	25	25	21	23	24	24	24	1	1	1	1	2	3	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	2	1	2	2
86000	-159.250110485696069	-157.762914415739004	-1.487196069957077	0.000127043239711	0.000038614458812	0.303947371775196	0.596070180908100	-1	0	2	1	3	7	5	5	6	7	8	13	14	16	19	21	21	24	22	23	23	26	27	26	27	27	27	30	30	0	1	2	2	2	1	5	1	0	8	10	10	12	12	14	14	15	14	14	17	16	21	21	18	21	21	21	22	24	1	1	1	1	1	3	1	2	1	1	1	3	1	1	2	2	1	4	2	1	1	2	2	1	2	2	1	2	2
86500	-150.429543903537621	-148.682199079269935	-1.747344824267689	0.000113938167229	0.000021631110168	0.189849553439713	0.861259461145749	0	1	3	2	2	6	5	7	7	7	9	12	14	15	19	21	22	24	22	23	24	26	27	27	26	28	27	31	30	0	1	2	2	2	3	5	6	0	4	10	10	12	13	14	13	16	19	16	15	16	21	21	22	21	23	22	24	24	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	2	1
87000	-167.817832167725754	-166.192953242463659	-1.624878925262096	0.000060185796424	0.000013826135861	0.229724232002061	0.593193795137149	-1	0	2	2	3	5	5	5	6	8	7	12	14	16	20	21	20	22	23	24	21	22	26	27	26	28	28	30	31	0	1	1	2	2	3	5	3	0	8	8	10	12	12	14	15	14	15	13	18	17	15	15	21	21	23	25	24	28	1	1	1	1	2	1	1	1	1	2	2	2	1	3	2	1	2	1	4	2	1	1	3	2	2	1	1	1	1
87500	-159.865564674021385	-158.362811004225250	-1.502753669796139	0.000071961903318	0.000021066312114	0.292742564372133	0.629397254101824	-1	0	3	2	3	7	5	5	6	7	10	12	12	15	20	20	22	23	22	23	22	25	26	27	25	27	28	30	30	0	1	1	2	2	3	5	3	0	8	8	11	10	13	13	14	16	16	16	19	14	21	21	25	18	23	22	27	27	1	1	1	1	2	2	1	1	1	1	2	1	3	2	5	2	1	2	1	1	4	2	3	1	1	1	2	1	1
88000	-153.554323283400464	-151.914172838686568	-1.640150444713910	0.000140577810562	0.000031468470051	0.223850904531784	0.821737801947597	-1	0	3	1	4	6	5	6	6	8	9	13	14	16	19	18	19	23	21	23	23	23	27	27	25	28	27	31	29	0	1	4	2	2	5	3	3	0	6	8	11	12	13	16	14	14	16	15	17	16	14	25	25	18	23	22	24	27	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	3	1	1	1	1	2	2	1
88500	-164.353741949100964	-162.976773366993626	-1.376968582107332	0.000073914786905	0.000033644659067	0.455181709587801	0.741496891821902	-1	0	3	2	4	6	5	5	7	8	9	12	14	16	20	21	21	24	20	23	24	26	26	27	25	27	28	30	31	0	1	1	2	2	3	5	3	0	8	8	10	12	13	14	14	14	16	14	17	15	25	25	22	16	23	25	15	28	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	1	2	1	3	1	1	1	1	1	1	4	1
89000	-150.964901027725745	-149.476958457335428	-1.487942570390314	0.000094968400020	0.000028811945485	0.303384551900781	0.705637092647668	-1	0	2	2	3	7	5	7	7	7	9	12	14	15	20	22	20	24	22	24	24	24	26	26	26	28	26	29	30	0	1	1	2	3	7	5	5	0	3	8	11	12	12	13	17	14	16	14	19	17	19	21	22	21	23	21	25	27	1	1	1	1	1	1	1	2	1	2	1	1	1	1	3	1	2	1	3	1	2	1	1	1	1	1	1	2	2
89500	-145.458667878056076	-144.090855432565462	-1.367812445490608	0.000052117263065	0.000025618169990	0.491548644022750	0.799630283855924	-2	0	2	2	3	4	5	6	5	7	10	13	15	16	21	20	21	23	21	23	24	26	27	26	25	29	27	31	29	0	1	1	2	3	3	5	3	0	8	8	11	12	13	14	14	14	16	16	15	16	21	25	21	21	23	25	29	24	1	2	2	1	1	1	1	1	1	1	2	1	1	1	2	2	2	2	1	1	2	1	1	1	1	1	1	1	2
90000	-152.089382478389979	-150.684111508323269	-1.405270970066717	0.000071431856756	0.000028038799678	0.392525141458952	0.765744225896593	-1	0	1	1	2	6	5	6	5	8	10	12	14	16	21	21	20	23	22	23	23	24	26	26	27	29	27	29	30	0	1	1	2	2	1	5	1	0	6	10	11	12	13	14	17	14	16	17	16	15	16	22	21	21	23	22	25	28	1	1	1	1	1	3	2	3	1	2	1	1	1	1	3	1	2	2	2	1	1	2	1	2	2	1	2	1	1
90500	-146.320137824040842	-144.958372189874865	-1.361765634165987	0.000069192646463	0.000041612767136	0.601404473780444	0.630863138395299	-2	0	3	1	3	6	5	6	6	8	10	12	14	16	20	21	22	23	22	24	24	25	26	25	26	28	27	30	31	0	1	1	2	2	3	5	3	0	8	10	10	12	13	14	14	15	19	14	17	15	16	21	15	24	23	24	27	28	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	2	1	1	2	1	3	2	1	2	1	1	1	2	1
91000	-158.175980124198617	-156.167298284866689	-2.008681839331922	0.000061022569778	0.000008380300942	0.137331170620712	0.591396302938136	-1	0	3	1	3	6	5	6	5	7	10	9	14	16	19	19	21	22	21	24	23	25	26	26	26	29	28	30	29	0	1	1	2	2	3	5	3	0	3	8	10	8	13	14	14	15	15	16	17	17	21	21	21	21	23	23	29	24	1	1	2	1	2	2	1	1	1	1	2	1	3	1	2	2	1	1	1	1	1	1	2	2	2	2	1	1	2
91500	-150.981441603395439	-149.567410462929672	-1.414031140465775	0.000064533889737	0.000024457978093	0.378994326747450	0.600833348357929	-2	1	2	2	3	6	5	6	7	5	10	12	14	16	21	20	22	23	21	23	22	24	26	26	24	28	27	30	31	0	1	1	2	3	3	5	10	0	3	8	8	12	13	14	14	16	15	14	17	16	21	25	25	15	23	21	27	28	1	1	2	1	1	1	1	1	1	2	2	4	1	1	3	2	1	1	3	1	1	1	1	1	2	1	3	1	1
92000	-149.334848594230863	-147.707741353846217	-1.627107240384634	0.000067972575828	0.000015555336561	0.228847242752715	0.820462206741526	-1	0	2	1	3	7	5	7	6	6	9	12	14	15	20	20	21	24	21	23	24	25	26	27	26	27	27	29	31	0	1	2	2	1	10	5	3	0	3	10	11	12	13	14	14	15	16	13	19	19	15	16	25	21	23	25	24	28	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	3	1	1	1	2	1	1	1	1	1	1
92500	-165.435511605622196	-163.709323342403223	-1.726188263218969	0.000084037821795	0.000016448684778	0.195729546850422	0.744812578523397	-1	0	1	2	2	5	5	6	7	7	8	11	13	15	19	20	21	24	23	23	23	25	26	26	25	27	25	30	28	0	1	1	2	2	3	5	6	0	1	8	8	10	12	14	14	15	19	14	17	16	21	25	21	21	23	19	29	24	1	1	1	1	1	2	1	1	1	5	2	3	3	2	3	2	1	1	3	2	1	1	1	1	1	1	1	1	1
93000	-140.945601298146244	-139.091930384136589	-1.853670914009644	0.000078289725165	0.000012895779879	0.164718676064626	0.849965207923399	-1	1	2	2	3	4	5	6	7	7	10	12	13	14	18	21	22	22	20	23	24	25	26	27	27	29	27	30	31	0	1	2	2	2	3	5	6	0	8	10	11	12	13	14	14	19	19	15	15	16	21	22	21	22	23	21	24	28	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	2	1	1	2	1	2	1	1	1
93500	-144.448810536671147	-142.970293056649837	-1.478517480021319	0.000060642041940	0.000018841286795	0.310696773918846	0.823927294559057	-1	1	3	2	3	5	6	6	5	8	9	10	14	16	20	21	22	22	20	23	23	25	26	26	25	28	27	30	31	0	1	1	2	2	3	5	6	0	8	3	10	12	13	14	14	19	19	14	15	16	21	21	25	21	23	24	24	28	1	1	2	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	2	1
94000	-154.378628580159329	-152.792051187974550	-1.586577392184791	0.000062544080343	0.000015386006868	0.246002607820569	0.589586976835667	-1	1	2	2	3	5	5	6	6	8	9	13	14	16	19	21	21	23	22	24	23	25	27	27	25	29	27	30	30	0	1	1	2	2	1	5	3	0	6	10	11	12	13	13	14	15	16	14	17	17	21	25	25	21	25	25	24	27	1	1	1	1	1	3	2	2	1	1	1	2	1	1	2	3	2	1	4	2	1	1	2	1	1	2	1	2	2
94500	-171.564254334213501	-169.740750709968893	-1.823503624244621	0.000073773506411	0.000012629877587	0.171198011343201	0.626527614727960	-1	0	2	2	3	5	5	7	6	8	9	12	15	15	18	19	21	22	22	23	23	25	26	26	26	28	27	28	29	0	1	2	2	3	3	5	4	0	6	8	10	12	10	13	15	16	13	16	17	16	16	21	22	22	23	21	24	25	1	1	1	1	1	3	1	2	1	1	1	2	2	3	1	1	1	3	2	1	2	3	2	1	1	1	2	2	2
95000	-150.349876512916040	-148.930718046431849	-1.419158466484194	0.000081175172818	0.000030179974403	0.371788237155308	0.781913468687977	-1	0	2	2	4	4	5	5	6	7	9	13	14	16	21	20	21	24	23	23	23	25	26	26	26	28	26	31	31	0	1	1	2	2	3	5	6	0	8	8	11	12	13	14	14	16	15	14	16	16	21	22	19	21	23	21	27	24	1	1	2	1	2	1	1	1	1	1	2	1	1	1	3	2	1	1	3	1	1	1	1	2	2	1	1	2	2
95500	-154.997220628448673	-153.121293772141030	-1.875926856307636	0.000077030942026	0.000012341641330	0.160216674052454	0.639416583653408	-1	1	1	2	2	5	5	6	7	8	10	12	14	16	20	19	22	21	23	24	23	25	26	27	27	28	27	31	30	0	1	1	2	2	3	5	2	0	8	10	8	12	13	14	13	15	14	15	17	16	15	22	21	22	23	22	24	22	1	1	1	1	1	2	2	3	1	1	1	2	1	1	2	3	1	3	1	1	2	2	1	1	1	1	1	2	2
96000	-161.195610044843392	-159.527234178573252	-1.668375866270148	0.000072635021088	0.000015527353495	0.213772272147163	0.872579715277694	-1	0	3	1	3	5	5	5	7	8	10	13	14	16	20	19	21	22	22	21	24	24	26	27	26	28	28	27	30	0	1	1	2	2	1	5	3	0	3	10	8	12	12	14	14	16	15	17	15	19	19	21	21	21	25	24	21	24	1	1	2	1	2	2	1	1	1	2	1	3	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1
96500	-168.172187858235787	-166.452199017177804	-1.719988841057982	0.000055326080763	0.000010927987861	0.197519645526613	0.467845839822611	-1	0	2	1	4	6	6	5	6	7	9	11	15	16	20	21	21	22	22	23	23	25	26	26	27	28	27	31	30	0	1	2	2	3	3	5	3	0	8	6	10	12	13	14	14	15	16	13	15	19	21	21	19	21	23	23	24	24	1	1	1	1	2	2	2	2	1	1	2	3	2	1	2	2	1	1	6	2	1	1	2	2	2	2	1	4	1
97000	-157.647268674553715	-155.285807974383346	-2.361460700170371	0.000075889741672	0.000007377678559	0.097215755341267	0.698129283083701	-1	1	3	2	3	5	4	6	7	7	9	11	15	16	20	21	22	24	22	24	22	26	26	26	25	27	28	31	29	0	1	1	2	2	3	4	3	0	4	10	10	12	13	14	14	15	19	14	16	16	25	25	15	21	23	25	29	25	1	1	2	1	1	1	1	2	1	3	1	2	2	1	2	2	1	1	2	2	1	1	1	2	2	1	1	1	2
97500	-163.764112303609863	-162.164807060424693	-1.599305243185160	0.000089210370325	0.000021439414792	0.240324243846275	0.555640650559906	-2	-1	3	1	3	6	4	7	5	8	9	12	14	16	20	20	22	24	20	22	23	25	26	25	26	29	27	31	30	0	1	2	2	2	3	5	3	0	3	6	10	12	13	13	14	14	17	14	19	16	21	19	21	21	25	24	24	24	1	1	1	1	2	1	1	4	1	3	1	2	1	1	3	2	3	1	2	1	1	1	2	1	2	1	1	2	3
98000	-143.013027223059595	-141.623272437293991	-1.389754785765614	0.000062204809099	0.000026240235101	0.421836116559819	0.736096556452813	-1	1	3	2	3	6	4	4	5	7	9	11	13	15	19	22	21	24	20	23	24	25	26	27	25	28	28	29	31	0	1	1	2	2	3	5	3	0	8	8	10	12	13	14	17	15	16	14	15	17	21	21	25	21	23	24	24	28	1	1	2	1	1	1	1	1	1	2	2	2	1	1	2	1	2	1	3	1	1	1	1	1	1	1	1	1	1
98500	-168.833879824312675	-167.251445014198652	-1.582434810114034	0.000105258498025	0.000026095117925	0.247914595155755	0.807814205347963	0	1	1	2	3	5	4	6	4	7	9	12	14	16	19	21	21	24	23	24	22	25	26	25	26	28	27	29	30	0	1	1	2	2	3	5	3	0	6	10	8	12	10	14	15	15	19	16	17	16	19	21	19	21	25	23	27	25	1	1	1	1	1	2	1	2	1	2	1	4	1	4	1	1	1	1	1	2	1	1	1	1	3	1	1	1	1
99000	-153.481016668452952	-151.865623560236060	-1.615393108216892	0.000092902208958	0.000021696209393	0.233538143352041	0.775990879753057	-1	0	3	1	4	5	6	6	7	7	10	12	14	15	21	19	21	23	23	23	24	25	26	27	26	29	26	29	30	0	1	4	2	2	3	5	3	0	8	8	11	12	12	14	14	14	17	14	16	17	19	17	25	21	23	21	23	28	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	2	3	1	3	2	2	2	2	1	1	2	1	1	1
99500	-161.451468073702756	-159.510260037262356	-1.941208036440398	0.000091839164021	0.000013610089200	0.148194828914246	0.548608747789566	0	1	2	2	3	5	6	5	6	7	9	11	14	16	19	20	21	22	22	22	22	26	26	25	25	28	27	30	28	0	1	1	2	2	3	5	2	0	1	1	11	11	13	14	13	15	15	15	16	16	25	21	21	21	25	24	24	25	1	1	1	1	1	1	1	3	1	3	3	1	2	1	1	3	1	1	2	1	1	1	2	1	1	1	1	3	1
100000	-143.388969231114459	-141.757590495711895	-1.631378735402564	0.000071005599803	0.000016131448489	0.227185581605202	0.764416980290199	-1	0	2	2	3	6	6	6	6	8	9	12	14	15	20	21	21	22	23	23	24	25	27	26	26	28	26	30	29	0	1	1	2	2	3	5	3	0	8	8	10	12	12	14	14	14	15	17	16	17	21	21	17	21	23	21	29	24	1	1	1	1	1	2	1	2	1	1	2	2	1	1	2	4	3	1	1	1	1	1	1	1	1	1	1	1	1
