step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
21500	-221.173581406909449	-219.711499322390580	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.903698604259379	0	2	1	3	2	3	4	4	5	6	4	6	6	5	7	5	7	7	7	8	9	8	7	8	8	11	10	9	10	10	7	9	10	11	12	14	12	11	16	13	12	14	16	15	14	14	15	15	16	17	14	16	16	18	19	19	20	20	21	20	22	23	22	23	24	22	24	24	24	23	24	23	27	26	25	27	26	28	32	0	3	1	2	3	1	2	4	7	9	5	11	16	4	16	2	9	16	7	15	15	13	9	23	8	19	25	24	28	20	10	18	15	30	32	28	38	21	46	35	21	30	40	41	37	37	36	42	35	49	38	36	46	53	54	45	54	54	55	55	58	60	60	59	57	57	63	57	66	61	64	61	64	65	62	77	67	74	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2
22000	-234.301985764182007	-232.839903679663138	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.886759129730236	0	2	1	2	4	4	5	4	6	4	6	6	6	7	6	5	7	6	8	7	7	7	7	7	8	9	9	9	10	8	10	12	11	11	12	13	12	9	14	14	13	14	16	13	15	15	14	15	15	16	18	17	16	17	20	19	21	19	21	20	22	21	23	22	23	22	25	24	23	24	21	22	27	25	26	25	26	28	32	0	3	1	1	2	3	5	3	10	2	8	8	6	12	10	4	10	8	12	13	16	16	11	8	24	24	25	9	22	22	19	38	23	29	28	20	38	24	32	36	34	33	45	31	31	33	35	44	41	42	49	40	36	40	56	49	55	51	56	52	59	56	61	55	56	60	60	61	56	72	49	60	76	70	69	68	70	74	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1	1	1	1	1	1	1
22500	-196.740581936804602	-195.278499852285734	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.996382215013509	0	2	2	3	4	4	5	4	6	7	5	6	5	4	6	5	6	5	7	7	8	7	8	8	9	11	9	8	9	10	8	11	12	9	11	13	12	10	15	13	13	11	15	13	15	13	14	15	17	17	18	17	15	17	19	20	21	19	21	18	22	22	23	21	24	22	25	25	23	24	25	23	27	25	26	27	26	29	31	0	1	1	3	3	3	8	4	14	16	8	6	2	4	4	6	11	4	15	5	19	7	9	7	23	38	10	12	10	23	15	29	30	10	34	35	38	28	46	30	42	15	42	25	42	20	37	47	48	39	53	43	46	53	50	51	60	49	55	53	56	57	56	55	61	59	69	61	64	61	63	62	70	69	70	68	65	74	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23000	-208.424796109776480	-206.962714025257611	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.957428769927322	0	3	1	1	3	4	5	4	6	6	6	5	5	5	6	5	6	7	9	7	8	7	8	6	9	10	8	9	9	8	7	11	10	9	10	12	13	11	15	12	12	14	14	14	14	13	14	15	17	17	18	17	16	17	20	19	21	21	20	21	22	20	23	22	22	22	25	25	23	24	23	23	28	25	25	28	26	27	32	0	4	1	1	3	5	6	5	13	12	5	3	2	5	13	8	8	14	18	12	11	17	18	6	11	31	16	10	24	17	13	27	29	21	19	19	35	23	41	35	28	40	38	46	36	38	37	42	53	43	50	39	48	43	51	49	55	62	51	51	60	52	66	59	55	60	66	66	65	56	59	60	78	72	72	67	71	67	73	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2
23500	-204.382834735666478	-202.920752651147609	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.926281189043701	0	1	1	3	5	4	6	5	6	6	6	6	4	6	5	5	7	5	7	5	8	7	7	8	8	10	10	10	8	9	8	10	11	10	12	13	12	11	16	12	14	14	16	14	15	14	14	15	15	16	18	15	17	17	18	19	21	21	19	20	22	23	23	21	22	22	26	23	24	24	25	23	26	25	27	27	26	29	32	0	1	1	3	6	1	8	4	15	6	20	16	4	8	13	4	15	13	5	6	19	11	16	11	10	14	21	21	20	25	9	17	32	30	27	38	21	24	41	27	40	38	44	40	37	40	34	47	35	41	49	44	52	45	50	51	56	51	53	56	58	66	56	53	58	60	62	65	61	65	58	64	71	69	71	73	69	71	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1
24000	-199.691868847384256	-198.229786762865388	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.948391800389530	0	2	2	3	5	4	5	5	7	6	5	6	4	7	4	5	6	6	9	7	8	7	6	8	8	9	10	9	9	8	8	11	11	10	11	13	12	12	16	13	14	12	15	14	15	15	14	13	16	18	17	16	18	17	20	19	20	21	19	21	22	22	22	21	23	22	23	25	23	24	24	23	27	24	26	26	26	28	30	0	1	1	1	4	3	2	13	6	13	4	6	3	8	4	4	15	15	9	16	9	13	3	5	12	9	30	16	20	9	9	25	24	24	34	27	25	27	44	32	48	33	48	42	48	36	37	35	40	49	52	40	49	52	43	52	56	56	49	56	55	55	57	57	60	57	56	63	60	58	66	66	70	66	74	61	74	75	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
24500	-247.498541382941767	-246.036459298422898	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.786654201154640	0	2	2	2	3	4	5	5	7	5	4	7	5	7	7	6	7	6	8	7	7	6	8	8	8	11	10	8	9	10	8	11	11	11	10	12	12	12	16	13	12	11	16	14	14	14	15	15	17	17	15	16	18	18	19	18	21	20	20	20	22	23	23	21	23	22	26	25	23	24	24	23	27	24	26	28	25	28	32	0	1	1	1	1	4	11	6	6	5	3	10	5	13	13	3	13	13	16	10	3	11	20	22	14	29	23	12	12	28	13	19	30	23	23	27	35	26	37	30	20	23	47	26	31	26	27	33	51	51	40	36	48	51	43	49	59	51	52	53	44	58	66	56	56	53	62	69	57	49	69	61	67	57	63	64	61	74	68	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	3	1	2	2	1	1	1	2	1	1	1	1	1	2	2	1	3	1	1	1	2	2	1	1	1	4	1	1	1	2	1	2	2	2	2
25000	-184.533232841817011	-183.071150757298142	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.994006073208277	0	3	2	2	4	4	5	5	6	6	4	7	6	6	7	4	7	6	8	7	8	5	7	7	8	11	9	9	8	9	9	12	11	10	11	13	11	10	14	13	13	14	16	14	15	14	16	15	16	16	18	16	16	16	19	18	21	20	18	20	21	23	23	21	24	22	25	23	22	24	25	24	27	25	26	27	26	28	33	0	1	1	1	4	3	5	6	6	5	2	13	6	6	5	1	7	7	24	16	7	2	5	8	7	28	21	19	10	24	17	27	34	13	27	26	30	31	32	35	35	32	46	32	41	32	44	42	42	42	47	44	46	40	50	49	55	59	53	51	60	57	61	51	66	59	63	60	61	62	62	55	63	62	70	71	70	76	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
25500	-202.991532708206023	-201.529450623687154	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.955177752406582	0	3	2	1	4	4	6	5	6	6	6	5	6	5	5	4	6	5	8	7	8	7	7	8	9	11	9	7	9	8	9	11	11	10	12	13	11	10	16	13	12	13	14	15	14	15	13	15	15	17	16	17	16	17	19	19	22	20	17	21	22	21	23	23	23	22	23	25	23	24	25	23	27	25	26	27	27	27	32	0	1	1	1	3	4	8	5	12	5	12	2	12	2	2	3	12	3	7	5	7	8	12	9	28	29	21	15	11	9	20	25	24	29	27	41	31	29	48	37	29	32	42	47	36	42	37	40	36	46	43	43	45	53	54	59	55	55	48	50	60	56	60	66	58	56	60	64	62	61	63	62	66	65	65	63	74	71	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	2	1	1	2
26000	-194.645155532765841	-193.183073448246972	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.995168753862292	1	3	2	3	5	4	6	3	7	5	6	7	3	6	5	4	6	6	8	8	8	8	5	7	9	11	8	8	8	9	10	11	12	10	10	13	11	10	16	12	14	13	15	13	14	15	16	15	16	17	16	17	18	18	19	19	20	20	20	18	23	22	23	23	22	20	25	24	22	25	25	23	27	24	24	27	27	28	30	0	1	1	1	16	13	5	3	23	4	10	18	3	6	2	8	10	16	11	11	9	9	2	15	19	27	18	14	7	9	29	38	26	19	28	33	35	29	43	38	38	32	41	33	35	40	41	44	36	39	46	48	47	39	52	60	53	60	54	49	62	55	62	58	66	52	61	62	66	64	61	69	71	69	65	75	67	77	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
26500	-185.374811674461398	-183.912729589942529	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.980176286405968	-1	2	1	3	5	4	4	5	5	6	4	6	6	7	6	5	6	5	9	8	9	7	7	8	9	10	8	9	9	8	9	10	11	10	12	13	11	12	15	13	14	13	16	13	13	14	16	14	15	18	18	16	17	18	20	20	22	20	21	20	22	22	23	22	24	22	25	24	21	24	24	22	27	25	27	27	25	28	31	0	3	1	3	6	2	4	11	4	7	2	11	6	18	11	3	8	7	30	17	5	18	18	9	10	27	15	27	30	17	14	9	25	24	31	33	19	33	45	32	36	33	46	37	35	37	48	35	48	41	52	48	49	52	54	51	69	51	53	51	56	55	61	56	72	59	63	64	54	62	61	60	67	65	68	67	70	77	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27000	-242.853096719188272	-241.391014634669403	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.797550823088733	1	3	2	3	3	4	5	5	6	7	5	6	6	4	6	4	5	7	9	6	8	8	8	7	8	10	10	8	9	9	9	11	11	11	11	13	12	10	16	14	13	14	15	13	15	13	15	15	17	17	18	17	16	17	19	19	20	19	20	21	21	22	23	23	22	23	25	24	24	24	25	23	25	26	25	28	25	28	32	0	1	1	1	1	5	14	3	4	15	3	11	8	2	8	1	6	17	24	2	7	18	9	14	15	5	30	12	20	23	23	30	19	18	18	37	27	23	42	44	35	44	41	35	25	33	46	44	42	48	45	39	48	40	45	49	55	54	56	55	53	57	61	57	59	50	69	62	62	60	72	61	51	63	70	69	64	68	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	2	4
27500	-171.576880136013216	-170.114798051494347	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.995232630654934	0	2	1	2	4	4	6	5	6	7	4	7	5	6	6	6	7	7	8	7	8	7	8	7	8	10	9	9	9	10	9	11	11	11	11	13	13	11	15	14	13	13	15	15	15	14	15	16	17	18	18	17	17	16	19	19	21	21	20	19	23	23	22	22	24	22	25	24	22	25	24	22	27	26	27	27	26	27	31	0	3	1	3	4	1	6	11	11	13	2	16	3	6	5	11	9	8	9	15	20	13	20	11	7	31	12	10	17	29	17	26	31	10	28	38	33	27	37	33	32	33	37	37	40	35	42	43	39	47	54	39	40	39	53	49	50	59	51	53	63	58	60	59	72	59	62	66	59	66	69	58	67	71	66	67	65	70	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
28000	-206.240734612598118	-204.778652528079249	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.961896114982437	0	2	1	3	4	4	4	4	6	5	5	5	6	7	6	4	6	6	7	8	8	7	6	6	7	10	10	8	8	10	8	10	11	10	12	12	12	11	14	14	13	14	16	12	15	13	15	14	16	16	18	16	17	17	20	20	21	20	20	21	22	22	23	21	23	22	26	24	23	24	24	23	27	24	26	27	26	26	30	0	1	1	3	2	4	4	4	8	3	6	4	6	10	11	2	6	6	10	15	24	9	6	5	12	28	25	13	15	19	18	20	29	29	21	26	29	27	33	38	38	35	42	27	44	26	41	36	41	47	43	42	45	52	48	52	56	51	52	58	57	59	61	51	57	60	69	62	55	64	69	64	70	66	71	68	72	68	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
28500	-209.288864033657177	-207.826781949138308	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.799063031991207	1	3	2	2	4	4	5	6	7	5	4	7	4	6	5	4	6	6	7	8	9	7	8	7	8	11	9	10	9	9	10	12	11	10	12	12	13	10	16	13	14	13	15	14	15	14	16	16	17	17	15	16	18	17	19	18	21	19	20	19	23	22	23	22	23	21	24	24	23	25	25	24	28	26	24	27	26	28	30	0	1	1	1	3	3	6	13	10	4	3	17	4	13	5	3	15	5	7	12	14	15	17	15	12	38	12	29	9	24	12	38	28	20	38	38	23	23	43	26	38	26	37	32	33	35	42	44	47	45	37	41	39	51	56	52	59	50	56	48	66	56	64	59	57	60	62	64	66	69	64	62	70	57	69	75	68	77	76	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1
29000	-212.739176255249561	-211.277094170730692	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.860483756097168	-1	2	0	3	4	5	4	6	6	4	5	7	5	6	6	6	7	7	9	7	8	7	6	7	8	10	10	8	10	9	8	11	12	9	12	13	9	11	15	14	14	13	15	15	14	14	14	13	16	17	16	16	18	17	18	16	20	20	21	20	22	23	23	22	23	22	25	24	23	25	25	23	28	26	26	27	26	29	32	0	3	1	2	4	10	2	7	5	3	5	13	5	10	5	5	11	15	24	6	14	10	7	11	18	10	31	14	31	22	6	19	31	24	21	35	20	19	46	35	35	27	46	42	33	38	26	38	48	43	36	45	49	51	45	40	56	53	60	55	57	58	64	60	66	57	66	69	66	64	62	55	76	67	67	77	68	75	78	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1
29500	-232.600916768948025	-231.138834684429156	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.797397379108854	-1	2	1	3	4	4	5	4	6	7	4	6	5	7	5	5	6	6	9	7	8	6	8	7	9	11	10	8	9	10	10	11	12	11	11	13	12	10	15	13	11	13	15	13	15	13	16	14	16	15	17	15	17	17	19	18	21	20	21	19	23	22	23	22	24	23	25	24	23	24	25	23	27	25	27	27	25	26	30	0	3	1	3	4	3	4	2	11	6	2	15	6	17	6	11	15	16	24	6	17	7	8	12	28	8	21	12	10	18	29	30	35	29	29	38	32	12	44	35	10	34	42	26	42	24	43	19	45	32	45	37	45	52	52	51	56	55	60	52	64	57	59	59	62	59	57	72	57	57	53	59	68	68	71	74	68	68	75	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2
30000	-214.809506424279618	-213.347424339760749	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.884413925923958	0	3	2	3	5	4	5	4	6	6	4	7	5	7	6	4	7	5	9	7	7	7	6	6	8	9	9	9	9	10	9	11	11	10	11	14	12	10	14	14	13	13	15	14	13	14	16	15	16	17	16	16	17	17	18	19	21	21	20	20	23	21	23	23	23	22	25	23	22	25	24	22	27	25	26	27	25	28	29	0	1	1	3	2	3	8	1	4	5	3	7	1	23	6	1	18	2	22	5	16	18	16	6	13	25	21	22	14	20	15	38	28	14	27	32	38	20	32	32	35	30	39	37	38	37	43	37	44	52	43	43	52	49	49	53	60	48	51	54	62	60	58	72	62	47	63	62	60	64	69	50	70	68	72	67	65	61	70	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2
30500	-218.194880110305689	-216.732798025786821	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.879476022573393	-1	2	1	3	3	3	5	5	4	5	6	7	6	6	6	5	7	7	8	6	7	8	8	7	8	10	9	9	10	8	9	12	11	8	11	13	12	10	16	13	13	13	15	12	15	13	15	16	16	16	18	16	14	17	19	20	22	21	20	19	23	22	22	23	24	22	25	24	22	25	24	24	28	25	27	27	24	28	31	0	3	1	1	2	2	6	5	5	6	6	8	10	2	9	4	8	14	10	5	20	20	21	8	13	15	7	12	21	16	23	38	30	14	31	44	38	22	45	35	27	38	41	26	42	44	46	40	53	42	48	47	37	49	54	51	56	60	49	50	57	54	56	63	69	60	72	66	56	71	63	57	76	61	67	67	61	74	78	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-175.818044003163124	-174.355961918644255	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.985844634764552	0	3	1	2	3	4	5	5	6	6	5	6	5	5	5	5	6	6	8	8	7	6	7	6	9	10	9	8	9	9	10	10	11	11	11	13	12	11	15	13	13	13	14	13	14	15	15	15	16	17	18	17	18	18	20	19	21	20	20	20	23	22	23	23	22	23	25	24	24	24	24	24	27	25	26	27	25	28	29	0	3	1	3	3	4	4	5	8	11	6	7	2	5	5	5	6	14	11	17	18	6	9	11	23	20	23	13	23	13	27	29	27	28	26	37	31	31	36	38	26	34	44	31	33	36	37	40	39	40	52	46	50	49	54	52	56	51	53	51	57	55	62	65	57	65	61	61	64	63	66	62	74	68	72	75	71	63	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-231.856326433276934	-230.394244348758065	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.858210454815798	0	2	2	2	4	4	5	5	6	7	6	7	6	7	7	5	5	7	7	8	8	7	8	7	9	10	8	10	9	9	9	12	12	11	9	13	11	12	15	14	13	14	16	13	12	12	16	14	17	17	17	16	17	14	19	19	21	21	20	18	21	22	22	23	24	23	25	24	24	24	24	23	27	25	25	27	26	26	31	0	1	1	1	4	2	6	6	2	16	5	8	17	17	8	5	3	17	8	9	19	13	14	8	14	22	6	23	21	10	18	31	28	35	27	45	21	35	44	45	25	33	39	45	20	25	40	44	52	47	39	54	39	38	39	53	49	56	53	41	56	56	59	56	63	63	72	58	72	62	63	57	75	70	63	75	70	65	73	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1
32000	-229.644008333207637	-228.181926248688768	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.807753087954604	1	3	2	2	4	4	6	6	7	7	5	7	5	7	6	6	4	6	8	7	9	7	7	7	8	10	9	8	9	9	9	11	12	11	11	12	12	12	15	14	14	12	14	15	14	15	14	15	17	17	16	15	18	16	19	20	21	20	21	18	22	21	23	22	23	21	25	23	23	24	25	23	27	25	26	27	25	28	31	0	1	1	1	4	2	17	13	13	7	2	2	5	17	5	4	3	11	24	17	11	18	13	11	12	19	12	11	6	24	23	19	24	26	31	35	34	32	38	38	28	27	36	38	33	36	38	43	47	44	27	38	39	41	50	54	55	60	55	44	50	60	61	59	56	55	72	55	56	64	63	62	71	70	66	70	72	77	78	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	2	2
32500	-214.545148005351251	-213.083065920832382	-1.462082084518882	0.000000000000000	0.000000000000000	1.000000000000000	0.915759514497614	0	2	1	3	3	4	5	5	6	7	6	7	4	6	6	5	5	6	9	8	9	7	7	7	8	8	9	10	9	10	7	11	12	10	11	12	13	10	16	13	13	13	15	14	14	12	15	15	16	17	17	17	15	18	20	19	21	19	20	20	22	22	21	22	24	23	26	23	23	24	24	23	26	25	27	27	27	27	29	0	3	1	3	1	2	5	6	5	8	16	4	5	17	7	5	2	17	12	9	17	17	7	7	22	24	18	24	8	19	16	19	35	10	27	14	21	27	44	35	35	33	40	46	41	21	42	45	36	48	53	43	33	49	54	51	52	51	50	54	60	55	52	55	62	61	74	59	64	61	72	64	72	64	73	71	74	70	78	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
