step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82
27000	-408.314897792501995	-417.365741172953335	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993060524233549	6	23	11	22	19	23	15	20	18	19	31	28	23	27	27	26	25	32	25	33	37	25	31	29	32	36	29	29	32	25	30	40	40	28	35	36	34	38	29	42	33	32	31	36	26	54	44	42	38	34	40	41	48	37	37	42	44	46	41	51	42	42	37	44	52	39	45	46	46	49	51	54	48	52	49	49	59	48	49	48	44	70	0	9	1	9	3	9	3	3	7	3	13	17	5	2	5	9	4	39	10	12	37	5	6	4	17	25	8	4	6	8	4	43	44	10	12	11	42	39	13	11	31	24	15	24	9	55	38	31	36	24	29	42	81	42	42	27	25	56	21	33	33	18	34	63	80	41	55	44	32	69	68	67	61	57	49	62	71	66	26	47	27	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27500	-425.693943937812492	-434.744787318263832	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969003753823293	-1	18	10	20	21	23	18	18	27	24	31	20	27	26	28	25	27	34	24	33	33	16	35	27	31	34	33	30	25	24	26	36	42	28	30	38	41	31	37	31	31	34	32	22	36	47	46	43	38	38	41	38	47	32	46	49	44	41	42	48	41	38	44	41	57	42	44	41	45	46	48	56	48	52	44	46	60	41	55	62	45	70	0	3	1	7	22	22	3	22	6	2	17	22	16	7	16	4	44	28	12	13	30	3	31	30	12	25	13	16	12	22	30	13	36	29	9	13	45	31	11	16	30	30	16	2	54	59	37	62	43	26	13	25	66	24	64	67	33	27	21	55	21	42	54	18	42	27	36	27	33	64	51	57	76	51	62	37	67	39	60	72	68	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28000	-428.641406286326060	-437.692249666777400	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999840379990734	2	20	7	17	21	19	23	21	32	22	27	27	18	13	27	25	25	33	22	34	38	17	33	31	35	37	33	31	31	28	31	38	36	26	34	36	40	30	29	45	27	28	33	38	30	50	45	45	37	34	37	42	42	40	41	42	27	42	39	47	41	32	41	46	49	42	41	47	44	47	46	55	46	47	39	39	58	61	52	55	50	72	0	14	1	3	14	14	13	6	30	4	17	2	14	3	8	8	5	30	6	57	27	1	17	16	9	39	31	7	13	7	12	12	42	2	45	9	36	12	19	31	8	2	6	57	41	70	50	75	28	57	8	38	49	28	9	27	19	36	31	33	50	4	33	54	43	51	51	9	20	47	67	64	50	66	57	28	72	79	64	67	73	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28500	-422.967258673116419	-432.018102053567759	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985923338067244	6	20	10	16	15	23	20	20	28	22	28	22	25	27	28	28	17	31	23	29	41	20	34	26	34	31	35	30	13	30	32	37	39	33	36	36	35	33	37	39	31	33	31	32	34	56	30	39	30	40	38	42	49	40	41	43	43	48	35	38	42	45	35	41	54	40	40	47	38	43	34	58	48	49	51	44	63	45	53	61	51	71	0	3	1	3	1	29	4	5	6	3	4	17	2	10	4	12	3	13	3	19	39	4	14	12	28	22	22	15	1	7	47	26	37	43	11	15	43	16	30	43	22	14	19	24	12	56	13	42	19	27	9	33	21	27	41	66	59	61	28	41	43	48	14	35	74	59	38	59	42	27	26	73	50	69	55	59	65	49	21	72	57	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29000	-423.149411745368184	-432.200255125819524	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.980800129881667	3	14	9	22	17	22	21	12	27	16	31	28	27	25	21	28	24	34	20	25	27	26	35	15	30	35	33	25	33	28	22	40	39	32	34	37	42	30	23	39	23	33	30	31	34	57	40	44	33	39	39	31	45	41	37	51	46	48	39	41	36	44	44	45	54	35	44	44	48	47	43	53	40	51	46	47	65	57	43	55	49	70	0	1	1	2	2	24	5	1	4	1	9	7	6	15	24	24	31	21	3	19	39	19	5	8	22	15	9	19	30	39	10	66	66	31	30	38	38	17	5	11	8	20	39	39	13	62	27	66	52	43	34	4	50	26	12	57	55	79	61	51	39	23	42	66	62	20	51	42	73	79	36	76	29	64	47	55	46	73	29	56	67	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
29500	-427.102952607980228	-436.153795988431568	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995469569827219	5	22	8	18	17	23	22	14	17	10	32	27	29	18	26	28	21	33	26	30	40	20	26	24	28	32	34	27	30	28	31	37	39	29	34	32	36	36	28	41	34	28	40	38	32	48	44	42	36	32	40	36	37	41	47	47	46	41	37	47	31	46	42	48	53	31	40	47	45	50	49	52	43	54	55	43	67	57	53	60	51	65	0	22	1	8	3	4	5	1	10	1	16	2	15	1	22	2	14	61	14	22	13	8	8	9	2	24	19	2	24	7	23	30	52	24	39	25	66	34	4	39	36	6	59	11	9	51	32	37	12	12	66	39	50	33	38	63	54	37	39	27	23	54	19	58	43	15	18	37	67	40	67	55	53	56	70	20	70	60	60	69	69	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30000	-423.306288061731550	-432.357131442182890	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997085355669686	7	23	12	20	22	23	19	20	15	20	26	29	18	23	27	20	24	26	26	36	34	15	34	31	34	28	35	30	29	25	30	38	39	29	33	34	42	37	36	37	29	34	32	35	36	59	40	41	33	35	35	40	46	23	42	48	47	47	38	47	36	45	35	43	43	35	42	45	48	38	51	52	47	50	51	51	60	57	45	61	50	71	0	7	1	22	22	10	22	3	3	3	54	5	22	7	16	3	8	7	2	24	16	1	31	15	22	16	18	26	17	8	11	5	50	16	28	5	32	12	41	36	18	15	2	34	41	53	35	39	19	12	19	39	40	22	51	67	50	70	45	70	8	40	12	49	29	18	15	20	65	49	64	74	52	48	37	62	76	75	44	65	48	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
30500	-413.791954922981745	-422.842798303433085	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.969332982862069	7	21	11	22	19	15	23	23	29	23	31	27	26	25	28	23	19	29	21	30	34	23	40	22	28	34	30	28	33	29	25	34	42	31	34	37	37	23	35	41	33	30	33	39	28	52	41	47	33	37	43	44	50	39	42	46	42	48	40	41	40	39	40	33	53	45	37	39	48	40	45	52	49	46	51	52	54	60	52	60	47	72	0	6	1	6	1	1	6	6	2	17	25	19	2	4	38	17	3	38	6	12	45	5	39	17	2	30	25	10	13	24	24	14	26	10	45	64	28	6	20	26	12	22	45	12	19	56	39	57	25	38	40	12	71	34	37	47	35	60	43	34	28	26	27	28	56	68	20	17	55	20	26	69	74	50	61	37	57	77	81	79	40	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31000	-420.564037311559673	-429.614880692011013	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986257316409730	5	14	9	18	18	20	25	19	24	23	31	21	28	24	23	29	26	34	27	37	38	22	39	22	35	36	31	28	31	26	31	36	42	29	32	31	45	34	32	38	27	24	33	39	24	51	43	43	32	36	33	40	47	39	44	51	31	41	41	50	44	44	35	45	49	40	40	46	46	45	41	54	46	49	55	51	60	56	47	52	53	72	0	1	1	2	2	4	8	1	1	8	6	3	30	5	4	10	8	19	22	36	11	5	39	3	24	31	12	14	24	2	9	11	20	45	28	41	58	7	28	41	22	6	17	49	8	79	71	54	10	19	7	31	40	43	54	54	2	63	25	67	54	66	31	59	43	43	34	71	61	67	29	37	67	69	69	64	79	56	48	69	62	78	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
31500	-434.588404891224002	-443.639248271675342	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993084706094085	4	19	7	17	22	13	24	19	30	23	33	24	22	22	27	25	16	32	28	26	37	17	37	27	27	34	31	28	27	26	31	30	33	32	35	31	37	36	37	42	28	24	35	37	35	43	43	33	37	38	42	40	49	33	42	48	41	48	36	37	43	42	30	40	53	43	44	43	47	37	49	57	45	43	35	46	52	57	50	63	43	67	0	6	1	6	22	1	14	3	5	17	9	4	17	6	13	4	3	41	8	13	36	3	45	16	17	28	16	8	13	10	8	12	9	41	19	29	8	12	15	8	42	17	27	63	36	64	64	20	26	33	63	35	74	28	75	39	32	74	20	15	60	37	4	34	79	45	60	11	26	25	21	77	36	39	41	60	68	53	23	65	39	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32000	-409.815838997132857	-418.866682377584198	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.992884566945135	5	14	8	13	18	23	17	21	26	25	32	27	29	28	29	20	23	31	27	36	37	26	37	26	26	22	24	28	29	26	30	33	37	25	36	30	39	32	35	38	28	33	39	35	34	56	42	48	39	37	39	36	43	41	38	50	45	51	35	47	43	40	42	45	51	38	33	44	48	46	47	49	38	48	54	54	55	59	51	61	51	68	0	1	1	1	3	4	2	7	26	2	16	5	10	26	9	4	2	6	16	30	11	26	32	17	2	5	16	6	26	17	24	14	29	7	36	30	29	6	14	34	17	22	67	13	28	81	73	53	59	67	13	14	49	42	14	68	52	20	18	55	21	19	45	11	70	9	28	45	59	61	63	66	28	47	72	68	69	74	61	75	68	76	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
32500	-420.201806661023966	-429.252650041475306	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990184026456153	3	14	8	15	18	18	23	20	26	21	29	17	28	24	29	26	13	33	26	37	33	25	34	29	35	35	33	28	32	25	28	36	35	31	33	33	35	31	38	43	24	26	35	29	34	54	38	42	34	40	35	43	48	35	40	48	44	50	33	48	40	41	34	46	51	41	39	42	47	43	50	56	46	48	36	47	59	54	37	58	48	66	0	1	1	3	2	3	6	4	8	17	30	4	5	12	41	5	3	28	6	9	7	8	11	12	31	28	10	7	28	10	5	28	38	13	42	24	11	30	9	36	6	8	23	42	24	64	33	9	10	25	19	62	70	29	54	68	45	21	19	55	27	25	24	26	57	45	75	25	79	26	50	69	67	48	44	32	71	68	41	74	35	77	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33000	-421.153144762993804	-430.203988143445144	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985620594038858	5	23	8	21	21	13	21	21	27	17	29	18	20	28	26	17	24	33	24	32	35	27	38	27	35	32	31	30	25	29	30	40	35	33	28	31	36	39	36	43	31	29	39	36	34	48	46	32	37	42	41	36	39	39	43	53	45	47	41	50	39	44	40	42	51	35	36	40	46	43	45	53	52	49	46	52	61	55	44	63	49	60	0	10	1	6	12	3	12	16	4	1	5	6	16	7	8	3	12	30	10	22	9	2	26	4	30	4	19	15	16	5	17	36	22	16	29	13	34	14	30	21	24	29	28	22	9	54	31	17	20	14	23	41	28	25	31	55	26	23	39	50	28	21	41	14	68	14	20	21	21	33	49	55	59	21	32	46	56	81	64	65	67	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
33500	-429.537140487562283	-438.587983868013623	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974449558920499	4	16	11	22	17	18	22	20	25	22	24	28	23	25	26	29	26	28	24	28	39	24	37	20	35	34	30	27	31	28	28	40	35	35	31	37	43	31	29	39	32	35	33	30	33	51	45	43	37	33	43	37	44	34	39	48	42	44	34	47	34	32	40	47	51	38	43	48	50	43	45	54	41	50	51	55	56	48	53	63	43	72	0	1	1	5	3	2	5	3	5	6	10	4	2	8	7	4	2	4	13	13	54	8	17	3	8	24	9	10	19	13	6	22	20	39	4	15	38	10	19	33	13	7	44	11	28	56	14	63	41	15	25	38	63	15	45	53	52	49	39	40	17	30	27	57	66	61	33	26	47	16	41	40	12	48	67	64	78	57	55	78	20	80	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-423.731615876935678	-432.782459257387018	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998997893615364	3	21	9	14	20	17	13	22	25	21	25	24	24	27	14	19	24	31	23	34	34	28	36	30	27	30	26	31	28	28	26	35	36	29	29	31	32	24	34	35	35	30	38	33	30	52	34	42	35	36	40	39	46	37	47	42	35	47	41	45	44	43	31	44	49	42	42	43	42	43	50	44	41	50	51	54	56	58	51	56	49	59	0	4	1	3	15	4	3	4	5	7	6	15	6	5	3	4	6	27	16	27	9	2	11	17	12	38	5	17	19	38	3	42	2	5	14	14	8	7	13	11	18	17	24	34	19	23	38	21	35	30	39	36	50	29	52	57	45	68	31	33	66	23	9	51	73	47	21	32	41	28	61	23	42	61	64	48	48	64	68	58	59	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-437.296586145899369	-446.347429526350709	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996632210549604	7	18	9	20	21	15	21	16	22	22	31	24	29	14	22	27	22	21	21	30	38	27	39	28	29	28	28	32	18	30	29	36	41	30	37	35	43	36	27	37	30	15	29	28	25	52	40	39	30	36	43	40	46	36	40	50	43	44	33	50	36	39	43	38	47	35	40	43	44	50	47	53	50	46	48	49	61	52	55	52	49	70	0	3	1	3	8	1	14	3	1	1	24	5	45	3	8	18	14	29	14	7	24	18	13	42	18	12	29	31	42	17	9	13	64	42	45	11	35	28	10	18	19	3	12	29	4	23	49	66	44	59	55	40	68	27	54	68	32	66	29	71	44	11	21	13	33	34	66	47	21	69	57	58	23	68	43	40	80	65	73	65	68	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-447.426014336285107	-456.476857716736447	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993942188190074	3	24	11	14	19	24	14	17	31	17	34	26	24	25	29	20	17	36	25	36	31	26	36	26	32	29	33	24	23	30	30	35	34	27	33	35	39	27	35	44	24	29	36	28	26	55	38	41	38	30	39	29	49	39	43	51	42	48	41	44	41	40	44	41	49	40	36	44	45	48	42	47	50	52	34	46	56	53	50	61	46	67	0	16	1	3	8	8	3	4	6	1	21	41	17	29	2	4	7	42	4	26	19	6	52	16	52	29	16	10	8	19	45	50	22	14	50	14	28	16	29	37	17	29	44	2	4	76	75	49	52	6	30	28	59	29	33	81	27	15	51	36	20	23	45	32	61	32	15	34	27	55	26	64	75	81	28	47	56	63	67	58	30	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-426.642879764909537	-435.693723145360877	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996531785097599	5	23	9	19	18	20	18	22	27	22	31	25	29	28	24	20	16	32	27	32	39	13	39	26	34	36	26	31	28	23	21	33	40	31	22	38	38	37	30	43	35	33	33	37	37	59	39	42	37	28	42	41	44	38	35	45	37	40	37	45	36	41	43	41	53	38	45	39	49	44	45	47	40	52	53	47	59	51	52	60	50	65	0	6	1	22	22	17	1	3	31	17	9	16	30	4	4	3	1	10	8	50	25	3	43	16	24	42	10	12	27	22	17	39	41	5	7	29	50	29	31	57	14	10	19	18	24	78	41	36	39	17	26	59	25	27	9	55	11	38	15	33	42	34	16	59	71	25	49	34	63	48	33	40	20	70	41	49	81	48	57	81	76	81	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-441.159425937043807	-450.210269317495147	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999366095329142	3	26	11	15	15	23	19	18	27	16	23	28	27	27	19	29	21	26	18	35	40	7	33	28	35	36	24	30	26	20	27	38	40	30	32	34	40	35	31	41	30	30	34	35	37	51	45	43	41	38	42	34	45	38	38	45	42	45	42	49	34	47	40	43	52	41	36	50	40	52	39	51	51	43	43	55	62	51	48	62	48	67	0	11	22	22	3	19	3	5	15	3	8	27	6	19	4	6	5	8	3	9	26	1	2	30	24	39	1	19	6	5	19	30	50	14	42	11	25	13	9	52	11	29	24	9	42	64	66	14	26	38	52	41	52	41	20	36	55	42	36	51	11	74	34	52	21	39	42	40	45	45	52	47	57	34	19	79	78	75	37	60	74	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-427.039598533464527	-436.090441913915868	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999523725593748	8	21	10	18	23	15	22	23	25	24	34	29	20	20	22	23	15	29	26	20	36	25	39	30	29	35	31	27	31	26	26	40	33	33	33	35	39	35	37	35	29	29	39	34	34	57	41	46	40	33	43	46	39	37	47	50	39	50	38	44	41	47	44	51	53	37	43	43	50	53	43	53	48	50	52	52	57	46	43	65	43	66	0	3	1	6	6	1	1	13	20	17	30	2	6	6	6	6	3	15	6	6	12	15	30	9	7	41	16	14	8	7	16	54	16	24	41	42	16	8	15	42	7	7	14	42	28	74	24	45	44	5	57	53	40	50	26	68	54	52	34	50	21	47	23	63	60	25	43	57	11	66	59	78	63	61	67	48	55	39	44	72	53	65	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-416.385298250354310	-425.436141630805650	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994151926812734	7	17	11	21	15	17	20	21	24	21	27	28	24	24	26	30	21	29	19	23	34	26	35	28	34	37	31	30	34	28	29	38	43	31	35	35	44	30	38	40	36	31	33	32	30	54	46	31	39	37	35	42	47	39	43	44	46	44	40	48	39	36	38	43	53	37	45	44	44	52	44	45	48	54	52	49	59	58	47	59	48	64	0	3	1	5	1	3	6	6	10	19	7	22	4	6	20	15	3	13	5	2	31	4	48	9	27	38	24	12	12	14	11	18	25	12	14	9	61	8	14	21	27	8	24	24	11	37	52	20	38	30	14	21	58	35	32	16	52	54	23	63	45	51	31	54	79	12	55	40	50	71	26	63	69	79	47	57	67	74	66	65	49	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-433.737412682852550	-442.788256063303891	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985385004004750	-6	15	7	16	20	24	21	18	29	19	29	29	21	18	24	21	27	32	15	31	26	14	35	27	32	36	34	30	27	28	25	38	31	26	30	24	34	32	35	41	33	30	32	35	30	55	46	49	36	39	38	41	43	34	37	51	38	42	40	46	43	45	42	44	53	41	41	43	44	53	47	46	45	43	51	49	58	55	53	55	53	64	0	3	1	22	2	4	2	19	13	4	29	19	19	2	10	19	5	30	3	12	4	3	45	13	17	9	29	19	16	7	19	28	30	14	17	2	34	30	8	27	29	29	13	34	5	71	68	68	17	24	28	42	39	15	25	61	43	26	43	23	40	31	32	55	71	51	9	33	50	74	68	50	49	57	73	51	79	63	51	64	68	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
