step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76
34500	-248.190525653837653	-257.241369034288994	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999940911630202	-5	3	3	1	5	5	7	5	5	6	7	5	6	11	10	3	7	5	8	10	4	10	10	8	7	5	12	10	7	9	7	9	8	9	10	9	12	9	12	8	8	9	12	11	10	11	9	11	10	11	9	13	13	14	11	10	15	14	14	14	12	13	14	10	12	11	12	10	10	10	7	11	14	16	19	18	0	4	4	1	3	16	6	3	4	12	8	3	2	41	5	4	6	16	7	19	2	11	7	31	18	16	20	42	18	25	18	11	71	71	24	10	70	33	66	71	13	29	42	24	11	69	24	34	12	32	12	30	48	68	15	41	55	48	39	48	15	43	53	42	41	47	68	38	36	33	12	20	27	62	76	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-234.697794020183835	-243.748637400635175	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976606893858415	0	4	2	3	2	4	5	3	4	5	9	1	6	10	9	7	7	7	10	12	8	9	11	6	8	6	11	5	11	9	8	8	9	11	10	10	11	11	15	6	7	10	10	12	9	10	9	10	8	12	11	12	12	14	10	10	14	15	15	15	10	15	13	15	13	16	14	13	12	14	14	15	9	24	19	19	0	5	12	3	1	12	1	12	8	2	18	1	8	21	31	8	7	24	47	38	17	17	33	28	10	12	30	8	19	49	24	28	31	15	22	11	61	15	23	9	7	32	15	23	9	33	17	32	3	11	48	55	22	45	13	47	43	63	57	65	22	57	29	44	14	67	68	27	34	14	36	50	18	75	36	64	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-244.930379760093302	-253.981223140544643	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999894460697929	0	1	2	4	4	5	7	5	3	5	4	6	7	11	9	4	7	6	11	13	8	9	10	9	7	9	10	9	11	5	6	9	8	9	11	10	3	9	13	9	10	8	10	12	9	8	6	9	8	12	10	9	13	9	10	11	12	14	15	15	12	15	15	6	14	16	14	12	13	8	14	16	15	23	20	19	0	1	1	3	3	16	6	3	2	4	3	37	11	23	10	3	31	4	42	41	12	21	52	49	10	25	70	8	23	5	4	33	7	7	36	28	3	33	68	47	47	31	48	43	17	31	4	18	8	55	49	13	44	46	42	40	12	68	32	58	36	57	65	9	5	58	61	56	41	31	68	63	29	75	60	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-211.834308360730290	-220.885151741181630	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985233074666226	0	3	2	4	5	5	7	5	4	6	7	6	7	11	9	8	7	7	11	12	8	10	8	8	7	9	11	8	10	9	8	8	9	8	10	11	8	10	12	10	10	9	12	12	10	11	10	12	10	8	11	11	10	15	11	10	15	14	14	14	12	15	17	13	14	15	16	13	14	15	15	13	16	23	20	17	0	3	1	3	9	2	8	3	1	5	5	8	10	38	21	13	2	12	53	41	25	28	8	13	5	13	29	17	21	31	25	17	28	4	15	56	12	16	45	37	50	50	53	32	34	41	34	55	17	18	31	31	17	72	33	50	60	20	22	48	27	43	70	52	55	68	65	56	55	39	35	14	65	69	66	70	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-227.632792066568356	-236.683635447019697	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997364733914316	-1	4	3	2	4	4	7	6	5	5	8	6	5	10	10	7	8	5	8	13	8	9	11	2	7	7	12	8	11	10	9	10	9	6	10	10	11	10	14	10	8	8	12	12	11	12	8	11	10	9	7	12	12	14	11	11	10	15	16	14	11	13	16	11	14	12	15	12	11	11	12	13	13	23	18	21	0	3	4	1	3	3	9	5	3	3	26	4	6	11	22	18	26	2	25	70	6	25	49	1	18	9	38	24	36	50	11	25	16	24	26	50	14	50	46	33	12	7	22	64	25	31	8	22	6	51	18	31	31	43	38	31	42	66	29	71	49	64	65	22	32	32	69	55	49	16	32	69	69	76	59	46	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-236.164185056595528	-245.215028437046868	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.984494562145359	0	4	3	4	2	5	6	2	5	4	9	6	5	11	11	6	7	8	11	10	8	9	11	7	6	8	10	9	12	7	9	9	6	11	8	10	12	10	11	9	11	10	10	12	10	10	10	5	10	11	11	12	12	14	12	10	13	11	16	15	12	9	17	10	14	16	15	13	12	13	15	13	17	21	19	16	0	8	8	5	1	2	6	1	3	8	35	13	2	21	6	5	2	33	28	62	7	17	42	16	4	30	21	30	28	10	24	6	3	28	6	11	15	32	47	12	36	32	31	23	26	35	32	10	18	26	45	46	14	23	27	31	11	11	57	54	9	12	71	62	70	50	51	52	33	34	27	50	76	63	60	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-214.750806415265970	-223.801649795717310	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997979791980998	0	4	3	3	2	2	7	5	3	5	8	6	6	11	11	8	9	7	9	12	7	10	10	5	8	9	9	9	12	9	9	8	9	10	11	10	11	10	15	9	10	7	13	11	11	11	10	11	10	12	8	11	11	14	13	11	14	14	15	15	13	13	18	13	14	10	15	14	13	14	15	14	12	22	16	16	0	9	1	5	1	1	13	9	5	2	21	9	10	21	21	12	25	8	7	30	8	7	51	2	18	18	51	51	47	8	11	13	11	18	22	11	31	19	66	18	26	13	22	34	32	19	27	26	51	30	7	66	40	35	48	11	69	55	54	61	14	53	59	37	66	40	70	20	73	47	61	45	23	75	60	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-217.490408550864487	-226.541251931315827	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998134231740352	0	1	3	3	5	2	7	6	5	5	8	3	6	11	10	3	9	6	11	10	9	9	9	8	5	7	9	9	12	10	10	8	8	11	10	11	11	10	15	8	10	10	13	12	11	12	10	10	10	12	10	12	10	14	12	10	14	14	14	14	11	13	18	14	13	15	14	11	13	13	14	14	14	20	17	18	0	1	6	2	12	1	13	1	4	4	3	6	4	49	27	1	7	6	30	28	24	8	11	13	3	9	8	32	30	26	24	7	26	53	32	27	20	21	70	16	27	10	36	32	47	36	8	40	33	14	24	30	32	45	42	7	34	51	69	29	21	41	75	46	41	70	55	17	15	29	14	29	62	76	59	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-240.353649648572230	-249.404493029023570	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.936956124463527	0	4	3	4	5	2	6	6	4	5	8	5	3	11	8	6	8	5	11	12	6	8	9	8	6	7	12	9	7	9	9	8	8	8	6	11	10	9	12	7	9	9	12	11	11	11	10	9	11	10	9	10	12	15	10	12	14	16	13	14	11	7	16	15	13	16	16	14	12	13	11	15	15	21	19	21	0	6	1	1	3	1	4	18	6	9	9	4	6	32	29	18	7	9	47	46	5	12	32	10	2	12	46	21	7	18	33	21	8	18	10	7	62	15	31	8	17	15	50	52	31	30	30	7	15	42	33	34	50	31	26	46	59	43	47	46	38	7	45	71	44	65	69	45	52	37	31	65	39	75	39	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-234.981498319227398	-244.032341699678739	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.971372077042324	0	1	3	3	4	5	7	6	4	5	7	5	7	8	11	7	9	8	7	11	7	6	11	8	7	8	11	10	12	9	8	7	9	10	9	11	11	9	13	9	10	9	12	13	10	12	10	11	10	11	10	13	12	14	13	12	13	15	14	14	10	14	17	13	15	15	15	14	11	15	11	14	15	24	20	19	0	1	1	1	2	4	12	12	3	9	10	5	22	16	26	6	19	5	10	21	4	5	24	7	22	19	45	14	8	22	3	12	24	25	11	40	17	13	34	24	8	31	37	26	26	49	40	3	19	40	11	56	41	34	47	40	48	26	57	28	16	43	44	45	30	47	61	52	19	59	25	27	29	75	76	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-241.439266432702169	-250.490109813153509	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996299965997977	-1	3	2	2	1	2	4	6	4	5	9	5	7	8	11	4	7	5	10	12	8	9	1	9	7	8	12	9	10	8	9	8	7	8	11	11	12	10	14	10	9	9	12	12	11	12	5	11	11	11	10	11	11	13	13	12	14	12	14	15	9	11	16	15	14	14	17	11	13	15	14	14	8	23	15	13	0	5	5	5	1	1	3	6	4	2	33	16	18	33	25	6	47	7	11	52	8	17	1	73	6	16	29	73	13	10	30	13	18	12	22	14	29	18	50	32	8	21	50	11	24	36	9	51	31	42	14	24	28	26	44	49	51	24	53	27	33	33	71	35	46	46	39	26	19	65	68	45	33	66	54	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-214.657578398232999	-223.708421778684340	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993536682071808	-1	2	2	3	5	4	7	6	5	5	9	5	4	9	11	7	9	8	6	9	6	8	11	1	7	8	11	9	12	10	10	9	8	10	10	11	11	8	14	10	11	9	13	12	10	12	10	7	10	12	10	12	13	14	13	11	12	16	16	14	12	13	17	14	14	15	15	13	13	13	15	15	13	24	20	19	0	1	1	24	13	2	12	5	24	24	48	3	4	16	11	19	12	16	4	7	5	21	25	1	19	8	20	25	36	38	38	18	48	8	33	40	34	48	46	16	25	26	27	51	33	31	26	19	22	28	32	21	52	57	50	49	45	36	71	68	40	51	29	69	57	52	64	50	27	23	55	70	52	76	58	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-237.585432622194219	-246.636276002645559	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.967103595364199	0	4	2	3	4	5	6	5	4	5	8	5	7	10	11	4	9	8	10	9	9	10	10	9	7	8	7	9	10	9	7	10	7	9	10	10	8	11	15	6	10	7	12	8	9	11	6	11	11	8	10	13	13	12	12	11	12	10	14	12	13	12	13	13	14	16	15	12	13	11	12	16	16	23	18	13	0	3	1	3	3	9	10	5	3	4	40	16	6	45	22	3	13	25	2	33	44	30	20	31	9	47	4	37	45	13	47	21	5	33	50	31	13	45	63	10	45	40	32	6	11	17	12	28	21	31	25	58	62	36	70	24	38	11	55	48	62	17	50	23	41	35	53	36	48	28	34	58	58	75	65	15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-248.365098563352603	-257.415941943803944	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999205489105359	-2	0	2	4	4	5	6	6	4	6	4	5	3	10	10	7	9	7	2	10	8	10	9	6	6	9	10	6	10	8	9	8	8	8	11	11	7	10	11	8	10	9	13	13	10	12	9	7	8	11	8	11	13	14	13	11	15	14	15	13	9	14	15	14	13	16	16	11	13	14	14	12	9	21	18	18	0	1	2	2	3	13	9	19	3	4	3	13	19	37	51	4	49	4	2	32	28	11	18	9	4	21	18	5	31	10	32	7	24	7	32	29	28	21	9	12	33	40	35	38	32	16	49	6	2	45	28	14	20	39	38	26	43	69	55	14	10	29	69	31	39	35	31	47	41	60	42	36	33	75	55	66	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-223.231872647398603	-232.282716027849943	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996345931267294	-1	2	3	1	4	2	4	5	2	5	7	5	6	10	10	7	8	8	11	11	3	9	11	8	8	8	12	9	12	10	4	10	9	10	11	10	11	10	13	9	7	10	12	12	9	10	10	9	10	12	10	9	12	11	12	11	13	13	14	15	12	12	17	13	9	14	15	14	12	11	14	15	16	20	17	17	0	4	6	1	9	4	9	5	1	31	13	6	31	33	52	12	41	41	49	28	9	25	49	41	31	12	70	8	30	26	9	33	17	17	28	9	47	17	27	24	8	25	20	49	31	22	26	24	40	35	52	41	45	42	42	45	28	53	56	58	32	32	60	69	16	29	19	62	34	22	44	44	72	76	73	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-229.891395722934561	-238.942239103385901	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999618364020254	-1	1	1	4	4	4	7	6	5	6	8	1	7	9	11	7	7	5	11	11	8	6	10	9	8	8	11	9	12	9	8	9	6	9	11	8	10	10	14	8	11	10	13	13	11	11	9	12	10	10	11	11	13	11	12	11	12	11	12	13	10	14	15	14	15	15	16	13	11	12	14	15	10	24	19	21	0	1	1	3	12	2	22	4	4	5	5	1	9	25	40	5	8	6	24	47	22	9	14	25	13	22	32	36	54	11	9	13	3	17	49	10	34	33	35	7	32	24	46	69	61	23	17	27	36	36	28	36	55	28	9	24	50	40	41	69	11	24	52	38	62	69	64	50	32	10	37	62	26	64	39	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-228.828141359519151	-237.878984739970491	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999665787440668	0	4	3	2	3	5	7	4	2	6	7	5	3	11	8	8	4	8	9	12	6	9	11	7	3	9	12	8	12	8	8	10	9	10	10	11	12	9	14	7	10	9	13	13	8	10	10	9	10	9	10	12	11	12	12	12	15	11	14	15	11	14	16	13	11	12	15	13	13	15	12	14	8	24	16	20	0	9	4	1	9	4	4	3	1	17	21	8	9	19	11	10	5	24	11	65	17	7	22	2	9	73	11	10	49	10	11	15	7	15	28	22	12	10	56	8	28	11	14	61	2	73	16	73	33	10	18	34	32	34	32	14	69	22	71	43	42	56	56	27	48	41	68	14	66	59	51	54	10	57	57	63	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-240.334365756380208	-249.385209136831548	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993270083189299	0	2	3	3	4	4	6	4	4	4	8	4	7	5	9	6	6	8	10	12	7	8	10	5	8	8	11	10	12	9	9	8	5	11	10	10	11	11	14	9	11	8	9	13	10	12	9	12	8	12	11	13	10	14	12	12	14	13	16	15	9	15	17	14	14	10	14	12	13	15	12	13	12	24	19	20	0	1	2	1	3	2	9	3	2	3	4	4	14	10	13	8	2	21	11	37	9	21	15	4	10	14	11	61	23	33	16	33	3	53	16	22	36	31	53	25	15	21	9	30	49	43	9	49	33	35	43	45	6	68	35	41	38	28	39	34	6	39	65	34	50	14	53	23	41	72	32	46	19	63	64	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-240.380887030632294	-249.431730411083635	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985700146365651	0	3	2	3	3	4	6	5	5	6	7	6	7	10	11	8	4	7	9	13	8	5	10	8	7	8	12	7	11	8	10	6	9	8	10	9	7	11	14	9	11	3	11	13	9	12	10	11	10	9	10	13	9	12	12	9	15	16	16	8	6	13	19	15	13	14	17	12	12	14	10	13	17	21	8	14	0	3	1	3	3	4	6	5	2	17	7	17	61	24	53	37	3	61	34	41	18	5	19	9	10	42	31	10	71	25	50	6	37	9	45	61	12	33	62	12	21	3	31	51	75	35	45	22	40	12	26	48	60	47	33	34	70	44	39	18	8	47	67	15	54	47	64	49	51	44	56	54	46	63	37	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-238.074747904711927	-247.125591285163267	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991965649185066	0	4	3	2	4	5	5	6	4	6	8	6	7	8	9	7	7	7	9	8	8	9	11	9	4	8	10	8	11	9	9	9	8	11	8	11	9	9	13	8	10	10	9	11	10	7	8	10	10	10	11	12	13	13	12	9	15	14	14	15	12	13	16	13	15	15	11	14	14	13	15	13	15	22	17	16	0	4	1	1	3	4	2	25	1	25	6	9	6	12	20	5	8	3	17	5	17	13	30	5	3	10	56	17	15	7	2	35	8	45	17	31	11	18	24	16	20	24	35	50	21	10	17	30	43	43	37	31	18	27	11	2	53	44	29	59	32	44	54	44	54	27	31	38	55	46	72	50	59	57	63	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-240.256421452800907	-249.307264833252248	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.994302883034155	-1	3	1	2	3	4	6	5	3	5	6	5	7	9	10	5	6	7	11	12	8	9	10	8	7	9	11	9	12	8	10	7	8	10	11	10	11	10	14	10	10	8	13	11	9	11	9	11	11	11	9	8	12	14	8	12	10	13	13	15	12	14	16	14	13	15	13	14	11	14	13	15	14	22	16	12	0	3	1	1	3	2	8	2	4	3	10	1	8	21	28	9	6	17	31	14	6	12	52	18	4	24	40	13	46	8	25	7	1	25	33	28	15	24	76	32	47	16	49	40	55	11	25	15	57	28	16	13	49	46	32	35	26	36	57	29	22	37	20	40	53	38	76	53	14	61	35	61	29	34	53	23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45000	-231.401811188517058	-240.452654568968399	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.976574356004354	0	4	1	2	3	5	6	6	4	5	9	6	7	11	10	7	8	5	10	12	7	10	10	8	8	7	9	10	12	8	8	9	6	11	11	11	7	10	14	9	9	9	8	13	10	12	9	10	10	11	10	12	10	12	12	12	13	12	14	14	11	14	14	14	12	15	15	12	14	13	11	15	16	24	14	20	0	5	1	3	1	2	3	3	4	4	21	5	2	13	11	8	26	4	32	14	8	41	33	13	12	18	43	27	14	26	8	26	5	48	53	40	8	25	54	13	43	17	9	48	32	42	30	27	31	38	17	53	7	19	36	26	27	32	54	35	19	42	20	46	22	27	56	30	54	71	45	62	53	76	54	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
45500	-232.752954666010766	-241.803798046462106	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998612593056841	0	1	2	3	5	3	5	6	5	4	8	4	6	11	8	7	8	7	8	11	8	9	9	8	8	9	6	10	11	9	10	8	9	4	4	11	12	8	11	9	10	9	13	12	9	12	8	12	11	11	11	13	10	15	9	10	14	15	15	15	13	14	19	11	13	14	16	8	9	14	12	13	13	24	19	21	0	1	2	2	4	3	4	5	4	6	4	3	9	22	13	27	12	27	5	26	35	11	13	12	13	68	6	23	42	21	16	12	25	6	1	42	26	5	33	16	11	16	49	53	18	39	13	53	33	47	33	51	38	57	17	38	31	65	43	57	51	42	67	22	44	28	47	35	47	51	53	39	29	75	60	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-229.370245055346260	-238.421088435797600	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985708491677177	-1	1	2	2	4	5	7	5	5	3	9	4	6	10	9	8	8	7	11	10	8	6	8	9	7	8	12	10	11	10	7	7	9	10	10	6	12	10	13	9	11	10	12	12	11	8	10	11	9	12	9	13	13	12	13	12	14	10	15	15	12	14	9	12	13	15	17	13	12	11	12	15	16	21	19	19	0	1	2	2	4	12	13	5	10	2	16	3	10	63	32	18	32	36	40	32	32	6	32	36	5	8	46	33	42	23	4	5	17	16	8	2	51	17	41	46	24	11	11	28	51	13	13	11	36	70	36	20	48	42	50	45	56	32	27	69	20	65	8	41	50	53	65	19	49	23	34	57	55	75	56	67	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
