step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113
77000	-629.045772342415148	-627.379115753818041	-1.666656588597158	0.000088026963550	0.000018869432147	0.214359684644488	0.666811891636253	-2	1	2	2	3	4	3	6	5	6	8	7	8	9	8	8	9	10	9	10	12	10	9	9	13	11	12	13	10	8	12	13	11	12	14	13	12	15	14	14	15	15	14	16	15	16	16	13	17	18	18	16	18	19	19	18	18	20	19	19	20	18	21	21	22	24	21	22	21	23	23	24	23	23	23	22	25	25	25	26	26	24	27	27	28	28	28	30	30	29	31	32	34	31	33	34	34	36	36	35	38	41	40	40	42	43	44	44	45	43	45	45	46	0	1	2	1	3	3	4	7	6	6	6	6	1	15	4	9	12	10	6	13	30	7	9	6	18	18	33	34	12	8	24	29	12	33	29	30	30	30	21	34	48	36	21	29	48	43	38	30	45	40	42	38	36	57	49	21	49	50	42	52	50	49	58	59	51	59	60	61	62	65	76	67	68	68	69	67	74	82	70	74	74	69	78	82	78	74	84	86	74	87	87	94	92	90	91	94	92	91	95	92	96	104	101	93	103	103	102	105	103	102	110	106	107	1	2	1	2	1	1	1	1	1	1	2	2	4	1	2	2	1	2	2	1	2	2	2	2	2	1	1	1	1	1	2	2	3	1	1	3	2	5	1	1	1	1	1	2	2	1	1	2	2	2	2	1	3	1	1	3	1	1	2	2	1	1	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	1	2	4	1	2	1	1	1	1	2	1	3	2	2	2	1	1	2	1	2	1	1	2	1	1	1	1
77500	-608.696412839740901	-606.985075563883015	-1.711337275857881	0.000099653432609	0.000019937830512	0.200071688345791	0.639758982896182	0	1	2	2	4	4	6	7	5	6	8	7	8	10	9	7	8	9	9	10	12	9	9	9	13	11	12	12	10	11	12	13	11	13	13	12	12	15	14	15	14	14	16	16	16	17	16	13	16	18	18	17	17	18	20	17	17	20	19	19	20	18	20	21	22	23	23	22	21	23	24	24	24	24	24	24	24	23	26	26	27	26	27	27	26	29	29	29	30	30	32	32	34	30	33	33	34	36	35	34	38	40	40	38	42	42	45	44	46	43	45	44	45	0	1	2	1	3	3	1	2	6	6	6	6	7	22	7	9	12	10	11	13	13	8	11	17	18	18	33	19	19	7	17	24	19	28	29	30	30	48	8	28	36	37	21	29	48	38	36	36	39	40	37	45	43	49	38	21	43	40	56	52	44	52	40	42	51	59	60	61	52	51	67	60	68	68	78	60	68	69	70	74	74	69	78	82	75	74	82	74	81	87	90	94	96	87	94	87	95	93	95	94	97	104	101	93	103	103	102	105	103	102	110	103	110	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	3	2	1	1	2	2	2	1	2	1	1	1	2	1	1	2	2	2	1	2	1	1	2	1	3	3	2	2	2	1	3	2	1	3	1	1	1	3	1	1	1	2	2	3	2	1	1	2	2	2	2	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	2	3	2	2	1	1	2	1
78000	-676.279441513355550	-674.610492445904015	-1.668949067451486	0.000117197348205	0.000025030675989	0.213577153176338	0.615518051441587	-1	1	2	2	3	4	7	5	5	6	8	7	8	9	8	8	8	8	9	9	11	9	10	10	12	10	11	11	10	10	13	13	14	13	14	12	12	15	13	14	16	14	15	17	15	17	16	15	17	18	15	17	17	17	18	19	18	21	17	18	21	19	20	21	21	22	21	22	22	23	24	24	25	23	22	24	24	24	26	26	27	26	27	29	29	26	28	29	30	31	30	32	33	32	33	34	34	37	35	34	38	42	39	41	43	41	45	45	43	43	45	44	45	0	1	2	2	4	3	8	4	6	6	6	6	3	7	8	9	6	10	13	7	13	8	12	12	18	18	16	19	12	7	17	24	27	28	24	13	30	36	30	28	36	37	42	29	42	43	48	21	43	40	37	43	43	13	49	41	41	40	51	52	40	54	50	37	59	56	60	61	43	64	52	60	77	68	62	69	68	75	70	74	74	78	78	83	82	74	83	74	77	87	87	69	91	90	91	94	94	93	96	94	91	104	96	98	106	103	102	109	103	104	102	106	104	1	1	1	1	1	1	1	1	1	1	2	1	3	1	2	1	2	1	1	1	1	2	1	1	2	1	2	1	1	2	3	3	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	1	2	2	1	1	4	1	2	1	4	1	1	3	1	1	3	3	1	2	1	4	1	3	4	1	1	2	1	1	1	1	2	2	2	2	1	2	2	1	3	3	1	2	4	2	1	1	2	1	2	1	1	3	1	1	1	1	2	2	2	2	1	2	2	2
78500	-689.162274272756690	-687.358679019294186	-1.803595253462549	0.000096934491372	0.000017034748567	0.175734646419539	0.548388065803094	-2	0	2	3	3	4	6	5	6	6	6	7	8	9	7	9	8	9	8	9	10	10	11	10	12	10	13	12	10	10	12	13	13	13	13	13	11	12	13	15	15	14	16	17	15	17	15	14	18	19	18	17	18	17	19	19	18	19	17	18	20	19	21	21	22	23	22	22	21	24	23	24	24	23	23	24	26	25	26	26	26	27	27	28	29	28	28	30	30	30	32	31	35	32	33	35	34	36	35	35	38	41	39	40	42	43	45	45	46	45	44	44	46	0	1	2	1	3	3	3	4	6	6	6	6	1	15	4	9	11	10	11	15	12	14	9	6	18	18	29	10	19	13	11	16	16	24	29	30	30	13	30	24	21	37	38	35	38	36	30	21	54	40	39	38	52	45	52	42	52	28	13	52	34	52	50	30	37	51	60	61	62	64	60	67	68	68	62	67	74	75	64	74	68	75	69	82	78	74	78	74	77	84	90	90	91	92	94	94	95	91	95	94	97	104	96	98	103	103	102	106	103	102	104	103	110	1	1	1	3	1	1	3	1	1	2	2	2	4	1	2	2	1	1	1	1	1	1	2	4	2	1	2	3	1	2	2	2	2	2	2	2	1	2	1	3	2	2	2	2	1	1	2	3	1	2	2	3	1	1	1	2	1	4	3	1	3	1	1	6	4	2	2	1	2	2	3	1	1	1	2	1	2	1	3	2	3	2	3	1	2	2	2	4	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	3	2	2	1	4	2	2	2	1
79000	-682.350187700553079	-680.531895847763394	-1.818291852789715	0.000124952208211	0.000021537347052	0.172364677342979	0.649062130412698	0	1	3	2	4	5	5	6	6	6	7	8	8	8	8	8	10	8	9	10	12	10	10	9	13	10	12	11	9	10	13	13	14	12	14	11	12	15	14	15	14	14	15	17	16	16	17	16	17	18	16	17	18	18	19	16	19	20	18	18	20	20	20	21	23	20	22	22	22	22	23	24	24	23	23	24	25	24	27	26	27	27	26	29	28	29	28	29	29	31	31	31	34	32	33	32	34	37	36	35	37	41	40	39	42	42	45	44	45	45	44	45	46	0	1	2	1	3	3	1	7	6	6	6	9	4	7	8	9	16	10	6	7	22	14	9	6	18	16	29	16	6	13	17	23	27	29	12	13	14	36	21	28	36	30	36	28	43	38	41	41	38	23	41	38	38	45	43	30	43	50	51	52	40	57	50	13	70	51	62	40	52	66	60	67	74	68	62	67	68	75	70	74	74	78	78	87	78	74	83	74	77	84	84	84	94	87	90	87	95	93	95	92	97	104	96	93	103	103	111	106	106	102	102	106	111	1	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	1	1	2	2	1	2	2	2	2	1	1	2	2	1	2	1	2	2	3	1	2	2	1	3	1	2	2	4	1	1	2	1	2	4	1	1	1	1	2	3	2	1	2	1	2	1	1	4	1	2	1	2	3	1	2	2	1	1	1	1	2	1	2	2	2	1	1	1	2	3	2	4	2	1	1	1	1	2	1	2	1	2	1	2	2	1	5	2	1	1	1	1	1	2	1	2	1
79500	-658.120650145484319	-656.216255112461113	-1.904395033023247	0.000094519245168	0.000014628721840	0.154769770050457	0.631056684563611	0	2	2	1	3	4	6	7	6	6	7	7	8	10	8	7	10	8	10	8	11	8	10	9	12	10	12	12	9	10	11	12	14	11	15	11	12	15	14	15	15	14	14	16	16	17	16	13	18	19	17	16	18	19	18	18	19	17	19	18	21	18	21	22	23	23	22	21	21	21	23	25	25	23	23	24	25	23	25	26	26	26	27	28	28	28	29	29	29	31	32	31	35	33	32	34	34	37	35	34	37	42	39	41	42	43	44	45	46	44	45	44	46	0	4	1	1	3	3	2	2	6	6	10	6	7	22	8	6	24	11	10	7	13	7	11	11	18	18	16	19	10	7	11	24	27	11	16	7	30	36	36	34	48	37	36	11	38	38	39	30	38	40	37	38	43	53	38	39	49	40	37	52	50	52	50	59	70	64	60	58	62	59	67	67	68	68	69	67	68	69	59	68	74	78	78	75	83	74	84	74	74	84	84	87	87	92	92	92	95	93	94	91	97	104	101	98	103	103	102	105	105	104	104	105	102	1	1	2	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	1	3	1	1	2	1	1	1	2	4	2	1	2	2	2	1	2	2	4	1	1	1	1	1	2	3	1	2	1	1	3	1	2	4	1	1	1	1	2	2	1	2	2	2	1	1	2	2	1	1	1	2	1	3	3	2	2	3	2	1	3	1	4	3	2	2	1	2	2	1	2	1	1	1	1	2	1	1	2	2	2	1	2	2	2	2	2	3
80000	-636.962429380383355	-635.201479333187194	-1.760950047196142	0.000097136491598	0.000018091067078	0.186243776983370	0.615732940601951	-1	1	3	2	4	4	6	6	6	6	6	7	6	10	7	9	10	8	9	8	11	9	8	8	12	10	12	12	11	9	12	14	14	13	14	12	13	13	14	14	15	14	15	15	15	14	15	15	17	18	19	16	19	17	18	17	19	21	18	19	20	18	20	21	23	23	21	22	22	22	23	23	24	23	24	24	25	24	27	27	26	26	28	29	27	28	28	29	29	30	31	31	34	33	33	35	34	36	36	34	38	41	41	40	43	42	43	45	45	43	45	45	46	0	1	2	1	3	3	2	4	6	6	6	6	4	22	4	7	23	10	6	7	8	13	9	6	18	18	12	12	19	13	24	17	12	19	29	30	36	36	21	34	37	37	46	29	36	36	36	30	47	40	42	43	43	38	54	47	49	40	37	54	40	52	50	51	70	51	60	61	62	51	67	67	68	68	69	67	73	69	65	74	74	78	78	82	75	81	85	81	81	87	87	90	91	92	92	97	87	97	100	92	96	104	101	98	103	97	104	105	103	104	110	105	102	1	1	1	1	1	1	3	2	1	1	1	1	2	1	3	2	1	1	2	1	2	2	1	1	1	1	2	2	1	1	2	2	3	2	2	2	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	2	1	1	1	3	2	1	3	1	1	2	1	2	2	1	2	2	2	1	1	1	1	2	1	1	2	2	2	1	2	2	1	2	1	2	2	1	2	1	1	1	1	1	2	1	1	2	2	1	2	2	1	4	1	1	2	2	2	1	3
80500	-685.539241912732791	-683.825008543589092	-1.714233369143730	0.000097334373952	0.000019390006742	0.199210268220579	0.641882862013336	0	1	3	2	4	4	7	7	6	6	7	6	9	9	8	9	10	9	9	9	11	9	11	10	12	8	11	12	10	11	13	14	13	10	14	12	13	14	13	14	16	14	14	17	15	16	15	15	17	18	18	17	19	16	18	18	19	20	18	19	20	19	20	22	21	23	19	22	21	24	22	24	23	23	22	22	25	24	26	26	27	26	27	28	29	27	28	26	29	30	31	32	34	33	33	35	35	37	35	34	37	42	40	40	41	42	45	43	46	44	43	44	46	0	1	2	1	3	3	4	4	6	6	6	6	8	4	7	7	19	26	12	7	7	7	16	11	18	9	29	34	11	13	24	17	27	19	29	7	14	21	21	29	48	37	21	19	38	38	39	37	36	35	47	43	43	43	49	13	49	35	42	52	50	52	50	37	59	65	38	61	62	59	67	67	58	68	62	67	73	69	70	73	73	69	78	78	75	74	82	74	68	84	87	90	91	92	92	92	92	93	100	90	97	104	101	98	101	103	104	105	106	111	104	106	110	1	1	1	1	1	1	3	2	2	1	1	1	1	5	1	1	1	1	1	2	2	1	2	2	2	1	1	1	2	1	2	3	1	1	2	2	2	2	1	2	1	1	2	2	1	1	1	1	2	2	1	2	1	1	1	3	1	2	2	1	1	1	2	4	3	1	3	1	2	4	1	3	1	1	1	2	1	1	1	2	3	3	2	2	3	2	1	2	3	1	2	1	1	1	1	2	1	2	1	3	1	1	2	2	2	1	2	1	3	1	3	1	1
81000	-673.562594056286798	-671.813776437110732	-1.748817619176071	0.000092779002358	0.000017577243731	0.189452821045126	0.559604338416890	-1	1	2	2	4	4	6	6	6	6	7	7	8	9	8	9	9	10	9	10	11	10	10	8	13	11	12	13	10	9	12	14	11	11	14	12	13	15	14	14	14	14	13	15	15	17	16	15	16	18	17	17	18	17	18	18	18	21	18	19	17	18	20	21	22	24	20	22	21	22	22	24	24	23	22	24	25	24	26	27	26	26	26	28	29	28	28	30	29	30	32	31	34	33	33	34	35	36	36	34	38	42	40	40	42	41	45	43	46	43	46	45	45	0	1	2	1	3	4	1	3	6	6	6	6	4	7	8	24	11	12	6	13	30	8	6	6	18	19	19	34	19	13	24	17	9	12	29	30	21	43	36	33	30	13	36	29	41	38	42	36	41	34	36	41	41	49	43	21	49	63	41	52	35	52	61	42	59	59	52	61	62	59	60	67	68	68	62	67	74	75	65	74	74	78	75	83	75	74	82	81	74	87	87	90	91	90	92	92	95	93	96	90	97	104	101	98	103	103	102	103	103	104	110	103	110	1	1	1	2	1	1	2	2	2	2	2	2	3	2	1	1	1	2	3	1	1	2	2	2	1	1	1	1	1	1	1	3	2	2	1	1	1	1	1	3	3	3	1	2	1	1	1	2	1	3	2	1	2	1	2	4	1	1	2	2	1	1	2	3	2	2	2	3	2	2	2	2	2	1	3	3	1	1	2	2	2	2	2	1	4	2	1	2	3	1	2	1	1	3	1	2	1	2	1	2	1	1	2	2	1	1	1	1	3	2	2	2	2
81500	-648.036389171196106	-646.196242661684892	-1.840146509511255	0.000105415179629	0.000017664142304	0.167567350033249	0.648372717634113	0	1	2	3	3	3	6	7	6	6	8	7	8	10	9	8	9	8	9	9	11	9	10	8	12	10	12	12	10	10	12	13	14	12	13	11	11	15	14	15	15	15	14	15	16	16	16	15	18	18	18	17	18	18	18	18	19	20	18	18	19	19	20	21	22	23	22	21	21	22	23	24	25	23	23	24	25	24	26	27	27	27	26	29	29	27	28	27	29	30	31	33	34	33	34	31	33	36	36	36	37	41	39	40	43	42	44	44	46	42	43	43	46	0	1	2	2	3	3	4	4	6	6	12	6	4	22	8	9	12	10	12	8	7	8	16	9	18	18	29	12	11	13	12	24	9	19	9	13	30	39	36	34	21	37	36	23	38	21	39	39	52	34	42	38	48	38	46	48	43	40	37	52	34	43	44	51	51	64	60	50	62	51	69	67	68	68	62	67	68	75	65	74	74	69	78	87	82	74	82	74	86	82	87	96	91	96	91	90	96	93	95	96	97	104	101	98	103	103	102	112	105	104	102	103	111	1	1	1	1	1	1	1	2	2	1	1	2	3	1	1	1	1	1	1	1	3	1	1	1	2	1	1	2	1	1	2	2	4	1	4	2	1	1	2	2	3	2	2	2	1	2	1	1	1	2	2	1	2	1	1	2	3	2	2	1	2	2	2	3	2	1	2	1	2	2	1	2	1	1	2	1	2	1	2	2	2	2	1	1	1	2	1	2	1	1	2	2	1	2	2	1	1	1	1	2	2	1	1	2	1	2	2	1	2	1	1	2	2
82000	-636.198491417692480	-634.556375558316404	-1.642115859376066	0.000085640404587	0.000019107881583	0.223117600563498	0.629774350930977	-1	1	2	2	4	3	7	5	5	7	5	7	8	9	8	8	9	9	10	10	11	7	10	10	12	10	12	12	11	10	12	13	14	13	13	12	13	16	14	15	15	15	14	15	14	16	17	15	16	17	18	17	18	18	20	16	17	18	18	18	20	19	20	21	19	23	22	21	22	24	21	24	23	23	24	23	25	23	25	25	26	26	27	28	28	28	27	28	30	30	32	32	34	33	32	31	34	37	36	35	38	40	40	41	43	42	45	44	44	43	45	44	44	0	1	2	1	3	3	4	4	6	11	6	6	4	22	8	9	6	12	17	7	30	8	9	12	29	10	19	19	12	13	24	24	27	28	12	30	21	43	36	34	36	37	21	35	36	41	48	36	43	40	37	43	49	57	49	36	43	40	37	49	58	52	50	51	42	65	60	58	62	64	60	67	68	68	78	71	73	62	70	58	74	75	78	83	82	74	78	74	86	87	83	96	90	96	90	90	95	90	95	90	97	93	101	102	106	103	104	106	103	104	102	106	110	1	1	1	2	1	1	2	2	1	1	1	2	3	1	2	1	2	2	1	1	1	1	2	1	1	2	1	1	2	1	1	1	1	1	4	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	2	1	1	1	3	2	1	2	2	1	2	1	2	2	2	2	2	2	1	2	2	1	1	1	1	1	1	2	1	4	2	1	2	1	1	2	3	2	1	2	2	1	2	1	1	1	1	3	2	3	2	3	1	1	1	2	2	1	2	1	3	1	1
82500	-652.708961313290160	-651.165609785580841	-1.543351527709290	0.000102537521295	0.000027453624313	0.267742227097073	0.666846702369013	0	1	2	3	3	4	5	6	5	6	7	8	8	9	8	8	9	9	9	9	12	9	10	9	12	10	12	12	11	11	12	14	14	10	14	12	13	14	14	15	14	15	15	17	15	16	17	14	15	18	18	17	18	19	20	17	19	19	17	19	18	19	21	21	22	23	22	22	21	23	23	24	25	21	23	23	25	24	27	25	26	25	27	28	27	28	29	30	29	30	31	33	34	31	32	33	34	37	36	35	38	40	39	40	43	42	42	45	43	43	46	44	46	0	1	2	1	3	4	4	1	6	6	6	6	8	7	8	9	12	10	16	7	13	4	12	12	18	10	16	34	19	7	24	24	12	19	29	30	21	36	21	28	36	48	41	35	38	38	41	36	38	40	37	49	43	30	54	41	49	40	21	52	28	52	58	59	59	51	60	61	62	64	54	67	68	61	69	67	68	69	70	74	74	75	75	82	82	81	78	86	74	84	84	87	87	90	94	87	92	87	93	96	97	98	101	98	103	103	102	105	103	104	107	106	110	1	1	1	2	1	1	1	3	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	1	2	2	1	2	1	3	1	3	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	1	3	1	2	2	2	3	1	3	1	1	3	4	2	2	2	2	1	2	1	2	2	2	1	3	2	1	2	2	1	2	1	1	1	2	1	3	1	1	2	3	1	1	2	1	4	1	2	1	2	1	2	2	2	1	1	2	1	2	1	2
83000	-605.614652195826579	-604.112772405412670	-1.501879790413952	0.000098632212454	0.000028933199848	0.293344325636937	0.701070806501120	0	1	2	3	4	4	5	6	5	6	7	8	8	9	8	7	9	9	9	10	11	10	10	10	13	10	13	12	11	11	11	13	13	12	14	13	12	15	14	13	15	15	14	15	16	17	16	15	15	18	18	17	18	18	19	19	18	20	18	19	19	18	19	20	22	24	23	22	20	23	23	25	23	22	22	24	26	24	26	26	26	26	28	26	27	28	28	29	29	29	32	33	34	33	33	31	34	37	36	35	38	42	40	40	42	42	43	44	45	44	43	44	46	0	1	2	1	3	3	4	7	6	6	6	16	2	7	8	9	11	11	12	14	14	7	16	12	18	18	28	19	19	22	24	13	12	19	33	30	21	43	30	28	36	37	37	29	38	38	36	36	43	34	42	49	43	49	54	36	49	63	21	54	34	52	50	42	51	51	60	61	62	59	60	67	68	61	69	71	73	75	65	74	74	78	82	78	78	77	84	68	74	84	87	90	91	96	96	90	95	93	92	94	95	104	101	98	103	103	104	105	103	107	104	105	110	1	1	1	1	1	1	1	1	1	1	2	1	3	2	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	3	1	1	3	1	3	1	1	2	2	2	2	2	1	2	1	2	1	2	1	1	2	1	2	2	2	1	1	1	1	2	1	3	3	1	2	2	1	1	2	1	1	2	2	2	2	1	1	1	1	1	2	1	2	1	2	1	1
83500	-670.031892129154244	-668.283062646096710	-1.748829483057486	0.000088164496713	0.000016702731427	0.189449631651323	0.533901678040351	-1	1	2	2	3	4	6	7	6	7	7	7	7	9	8	8	9	9	9	9	11	9	10	10	13	10	12	12	10	9	12	13	14	13	13	12	12	15	13	14	15	15	16	15	16	16	17	16	16	18	18	17	18	18	19	18	18	20	19	18	20	20	20	20	21	22	22	22	22	23	23	24	24	23	23	24	25	25	26	25	26	27	27	26	28	28	28	30	30	30	31	33	34	33	33	31	35	37	33	34	39	42	40	41	42	42	44	44	45	44	45	44	45	0	1	2	1	3	3	1	2	6	9	6	6	7	7	4	9	12	11	12	8	8	2	9	10	18	18	23	11	19	13	17	17	27	19	29	21	30	21	30	23	36	37	38	29	38	38	41	7	21	35	37	49	48	43	48	37	49	50	37	48	40	52	50	51	59	37	60	61	62	59	60	67	50	61	69	67	74	75	66	74	74	78	78	75	82	74	84	77	80	87	84	96	91	96	96	90	94	93	91	96	97	104	101	98	103	103	102	106	103	104	104	101	102	1	2	1	2	1	1	3	3	1	1	2	2	1	1	3	1	1	1	1	1	3	4	3	1	2	1	1	2	1	2	2	2	2	2	2	1	1	2	3	2	2	2	1	2	1	1	2	5	2	3	2	1	1	1	1	3	1	1	2	1	4	2	1	1	2	6	2	1	2	1	2	2	2	2	1	1	1	1	2	2	2	2	2	1	1	4	1	3	1	1	4	1	1	2	1	1	1	2	2	2	2	1	1	2	1	2	1	1	2	2	2	3	2
84000	-657.494979266492237	-655.856679926214269	-1.638299340277986	0.000107128335038	0.000024055253775	0.224546136807360	0.622176538377366	-1	1	3	1	4	4	3	6	5	6	7	7	8	10	8	8	9	9	10	9	12	8	8	10	13	11	12	12	10	10	12	12	14	11	15	11	11	15	15	14	16	14	15	15	15	16	16	14	17	17	17	17	19	19	19	18	18	20	18	19	21	19	19	22	22	23	22	22	22	23	24	25	24	23	23	24	25	24	26	27	26	26	28	26	27	29	28	28	30	30	32	32	34	33	33	31	35	36	34	36	37	42	39	40	42	42	45	45	44	44	46	43	45	0	1	2	1	3	3	4	1	6	6	6	6	4	13	8	9	23	10	17	13	30	4	11	16	18	11	19	34	12	13	19	19	27	19	19	13	13	36	37	28	45	37	21	11	36	45	39	37	45	40	42	38	38	49	52	21	39	40	42	49	63	52	50	51	59	59	60	58	62	65	67	60	68	58	52	67	68	69	65	74	74	78	78	78	78	74	84	74	74	87	83	96	90	92	96	87	95	93	95	94	97	104	97	93	103	103	102	105	103	102	107	106	110	1	1	1	1	1	1	1	3	1	1	2	2	3	1	1	2	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	1	3	3	2	2	2	1	1	2	1	3	2	1	1	2	2	1	2	2	2	2	1	3	2	3	2	1	2	1	2	2	2	3	2	1	2	1	1	3	1	1	4	1	2	1	2	2	2	2	2	1	1	4	2	2	3	1	2	1	2	1	1	2	1	1	1	2	1	1	1	3	2	2	1	2	2	1	1	1	1
