step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114
74500	-1205.732881972288851	-1204.319491801435333	-1.413390170853567	0.000846822984436	0.000321732796650	0.379929220821476	0.429028105819779	-3	1	4	3	2	6	3	4	6	2	5	5	5	8	6	8	8	6	7	9	7	8	7	9	6	8	8	9	9	11	8	11	10	11	13	11	10	11	10	11	11	10	13	11	11	12	12	11	12	15	14	12	12	13	15	12	10	12	14	14	14	15	16	15	11	14	14	14	14	14	18	15	16	15	16	16	15	16	16	15	18	18	17	17	14	18	16	18	19	18	18	19	17	17	17	18	18	17	19	17	20	18	17	21	20	18	17	20	20	21	21	22	22	21	0	1	4	1	0	12	10	10	7	1	7	8	1	6	8	11	25	10	12	25	8	18	8	27	8	11	25	10	7	31	25	17	31	18	23	19	31	6	26	25	19	23	8	26	24	26	12	4	31	67	49	25	4	40	59	38	31	42	20	41	16	31	32	47	25	44	39	6	21	46	53	52	42	46	26	49	40	59	59	32	60	2	61	38	23	66	70	67	52	69	52	73	47	12	52	75	72	44	87	63	59	53	72	36	63	46	70	52	35	66	10	102	91	60	1	2	1	2	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	1	2	2	1	4	3	1	1	2	1	2	2	1	5	1	1	3	3	6	2	1	1	3	4	1	1	1	1	1	3	2	4	3	2	2	3	2	2	4	4	1	3	2	4	2	4	2	1	1	1	1	2	8	2	3	2	2	1	4	6	3	4	2	2	6	3	1	2	4	2	1	3	4	2	5	2	2	1	3	3	4	8	2	2	3
75000	-1152.616934462649169	-1151.199582127321037	-1.417352335328201	0.000713210931158	0.000266935887683	0.374273410602569	0.479350777271828	-2	0	4	3	1	5	5	3	5	4	6	5	6	8	7	8	6	6	7	7	7	8	9	9	8	9	8	9	9	11	9	10	10	11	13	12	12	10	11	11	9	11	12	12	10	12	10	12	12	16	15	12	13	12	14	13	14	13	12	13	17	16	16	15	14	14	14	16	13	16	17	17	16	14	18	15	17	15	14	16	19	18	18	17	17	16	18	18	18	18	16	19	14	16	19	18	20	18	19	18	20	19	18	22	20	20	20	20	19	20	21	21	22	22	0	1	4	2	0	4	2	2	2	1	9	2	2	17	17	6	7	6	6	9	6	18	22	11	4	27	11	27	19	41	17	8	20	15	27	14	41	16	41	31	7	8	7	38	31	20	16	31	23	55	33	41	16	41	18	8	33	8	10	31	63	41	42	35	16	16	6	17	32	55	34	40	60	34	57	58	41	57	16	16	23	29	62	36	91	59	37	43	13	55	79	80	16	55	56	70	88	16	41	44	43	17	73	43	82	65	65	34	65	65	62	61	73	99	1	1	1	2	1	1	2	2	3	3	1	3	3	1	1	2	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	5	2	2	4	1	2	1	1	1	2	4	2	1	1	3	1	2	1	1	2	2	2	2	3	5	2	4	4	2	1	3	3	1	3	3	5	6	2	1	4	2	2	2	2	2	4	1	2	5	7	3	1	2	1	3	3	3	6	3	1	2	2	1	3	1	1	4	4	2	3	6	1	6	1	4	4	5	2	3	3	2	4	1
75500	-1133.770183494227467	-1132.347719990193355	-1.422463504034178	0.000887018908366	0.000325872500098	0.367379429034656	0.411603772068719	0	1	3	4	2	5	4	2	6	4	6	6	6	8	7	7	8	6	7	8	7	9	8	9	7	8	10	8	9	10	9	10	10	9	11	10	10	11	10	10	11	11	12	12	11	13	12	13	12	16	12	12	13	13	15	13	13	13	11	14	16	16	16	15	14	15	15	16	15	16	18	17	17	16	17	16	14	16	16	17	19	18	17	17	16	16	16	19	19	17	17	19	16	18	18	17	18	19	19	18	21	19	19	22	20	21	21	21	18	21	19	22	23	21	0	1	8	3	0	4	3	1	10	8	10	2	2	18	7	2	21	10	3	9	9	21	15	10	9	15	14	12	3	31	25	6	14	16	29	17	20	6	21	22	17	15	10	41	14	26	31	44	28	67	40	41	31	42	8	34	41	6	32	16	46	26	60	30	36	8	53	41	37	31	47	32	77	45	49	60	41	65	42	44	51	17	49	44	42	69	64	36	93	47	19	84	29	53	56	32	8	17	77	63	65	50	53	91	61	80	71	45	16	68	36	86	49	80	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	3	1	1	3	1	1	1	1	3	1	1	1	1	3	1	2	2	1	1	1	1	1	4	1	1	2	2	3	1	1	2	2	1	2	1	1	1	3	1	6	2	1	4	1	3	2	4	1	2	1	5	1	2	2	4	3	5	2	3	1	2	2	1	2	3	4	5	2	2	1	1	1	4	2	2	4	1	4	2	2	2	5	6	3	2	4	1	2	2	2	2	1	7	4	4	4	3	5	3
76000	-1175.982643867943807	-1174.511330398264136	-1.471313469679691	0.000753034210489	0.000238418419159	0.316610342316890	0.481791998326593	0	1	3	2	2	6	3	4	6	4	6	5	5	6	7	7	8	6	6	9	7	8	9	9	8	9	9	7	9	11	9	10	10	8	13	12	10	12	11	12	12	10	11	11	11	11	11	13	11	16	15	12	12	11	15	13	13	12	15	13	17	16	15	15	15	14	15	16	11	16	18	14	15	17	19	15	16	14	15	17	17	16	17	18	17	18	16	17	18	18	18	19	17	17	18	18	20	19	17	19	21	20	18	21	21	20	19	19	20	19	20	23	23	23	0	1	1	1	0	2	2	2	7	2	2	10	1	2	19	12	6	10	10	16	6	3	28	14	16	14	14	2	6	31	28	26	14	2	39	25	16	27	42	24	20	20	33	17	18	20	8	47	26	19	25	42	37	20	40	19	37	44	3	45	42	8	45	42	38	21	10	14	16	11	25	8	57	59	66	57	8	8	24	20	42	35	51	70	72	63	36	56	63	73	57	16	32	42	80	45	79	35	70	59	93	70	22	71	71	72	103	45	70	93	99	39	102	81	1	1	2	1	1	1	1	1	2	1	3	1	3	2	1	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	1	3	3	1	2	2	2	1	1	1	1	1	1	3	1	2	1	1	4	4	1	1	1	2	2	2	1	4	1	4	7	3	2	2	3	6	4	2	3	5	5	1	1	5	2	6	5	3	2	2	1	1	2	3	2	2	1	1	1	2	5	4	4	1	3	3	3	1	2	2	3	4	1	2	2	1	4	2	1	1	8	2	3
76500	-1111.266277165068914	-1109.831850134931301	-1.434427030137550	0.000660846414328	0.000233097023009	0.352724956896797	0.433989494747447	0	1	3	4	2	4	5	3	5	5	6	4	6	6	5	7	9	6	6	8	7	9	7	8	8	9	9	9	8	11	9	10	8	10	14	11	8	10	11	12	11	11	12	12	12	13	10	13	13	17	13	12	12	12	15	10	13	13	15	14	16	13	16	15	13	14	15	16	14	15	16	16	16	17	18	17	16	15	15	17	18	18	15	17	16	16	18	19	17	17	18	17	18	19	18	19	20	20	19	18	21	19	19	20	20	20	20	19	18	21	19	21	23	21	0	1	1	3	0	8	12	2	12	8	8	3	8	6	1	11	23	7	7	7	7	11	6	2	14	33	16	3	7	7	19	12	15	7	36	22	11	37	56	56	15	8	24	56	22	42	25	47	26	35	22	16	10	25	56	13	12	13	58	65	33	22	58	26	34	43	51	51	37	19	57	15	64	36	49	43	45	49	10	22	41	89	38	32	58	47	49	61	52	32	26	11	61	56	6	49	93	111	76	74	64	15	58	87	49	56	87	91	34	92	64	17	92	61	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	3	1	4	2	3	1	2	1	1	1	1	1	1	2	4	2	1	3	1	1	1	3	1	2	4	3	2	4	3	5	4	2	1	4	3	2	3	2	1	1	2	5	6	1	7	1	3	2	3	2	1	6	4	2	1	1	3	2	2	3	3	3	4	5	6	1	7	6	3	1	1	2	1	3	9	2	1	3	4	1	1	3	3	2	5	3	2
77000	-1100.132252520545762	-1098.680394434389882	-1.451858086155854	0.000713007085729	0.000238327779880	0.334257239023406	0.434901280207596	0	1	4	4	2	5	5	3	3	5	5	5	4	6	6	7	9	5	7	8	7	7	8	9	8	9	9	7	9	10	8	9	9	9	13	11	11	11	8	11	11	11	11	11	11	13	10	13	12	17	13	12	13	11	14	14	13	14	14	14	16	16	16	14	13	14	14	16	13	14	18	14	16	16	19	17	16	16	15	17	19	19	17	18	18	18	17	17	17	18	16	19	14	19	19	19	20	18	18	18	20	19	18	20	19	20	19	19	20	20	20	22	22	22	0	1	2	9	0	13	2	2	2	8	1	1	8	8	3	18	6	3	1	15	3	14	21	16	13	7	8	10	39	10	13	11	28	16	43	34	31	17	8	10	32	29	13	34	24	27	17	12	28	45	39	26	31	31	17	36	12	15	27	11	33	26	72	37	13	45	3	41	12	43	31	24	44	55	93	57	13	45	25	43	72	20	72	66	55	48	25	44	42	78	27	61	31	80	41	73	44	27	57	55	80	103	80	95	37	100	61	14	42	61	71	69	105	73	1	1	2	1	1	1	2	1	1	1	3	3	1	1	1	1	3	1	3	1	1	1	1	1	2	2	3	1	1	3	2	2	1	1	1	1	2	1	1	5	2	1	3	2	1	2	1	3	2	3	2	1	2	2	3	2	3	4	3	6	4	3	1	1	5	2	5	3	4	1	6	4	2	2	3	2	6	2	4	3	3	7	2	2	1	2	6	3	3	1	2	2	3	1	4	2	3	5	2	2	2	1	1	1	4	2	2	4	6	2	1	3	2	2
77500	-1158.636450176727294	-1157.231986520958344	-1.404463655768860	0.000652289715170	0.000256912257772	0.393862193127935	0.452989733999937	0	1	3	2	2	6	3	3	5	4	5	4	5	7	6	7	9	5	8	7	7	9	7	9	7	9	10	8	9	11	9	8	9	11	13	11	11	12	10	12	10	11	11	12	11	12	10	11	12	17	13	10	13	13	16	13	12	13	13	12	17	16	16	16	14	14	14	15	15	16	18	15	17	16	19	16	16	16	16	16	17	18	18	17	15	18	15	17	17	18	16	17	17	18	19	19	19	19	18	19	21	20	19	20	21	20	20	19	20	19	20	23	22	22	0	1	4	1	0	2	2	2	1	2	8	2	8	15	8	6	6	3	16	9	6	8	4	15	12	19	17	9	7	13	23	9	28	6	45	12	14	24	19	47	10	17	24	37	20	26	18	10	29	17	32	28	19	22	58	17	29	31	17	42	78	14	48	49	47	47	34	34	36	13	88	24	56	31	36	27	6	42	87	12	72	6	28	66	28	56	54	24	78	25	41	27	58	79	62	87	56	13	22	52	65	9	91	63	93	80	48	69	99	94	50	10	108	99	1	1	1	1	1	2	1	1	3	2	1	2	1	1	1	1	2	1	1	1	1	3	3	1	1	1	1	2	3	2	1	1	1	3	1	5	3	1	1	1	4	1	1	1	1	2	3	3	1	3	4	1	3	3	1	2	1	3	2	1	1	4	3	2	2	2	2	3	3	5	1	3	1	3	3	3	3	3	1	5	1	6	4	2	3	3	2	5	1	4	4	3	3	1	2	2	4	6	4	4	3	9	3	2	2	3	2	2	1	1	2	9	2	2
78000	-1167.933371197549377	-1166.538909079492214	-1.394462118057156	0.000573212043409	0.000236175195370	0.412020644168007	0.373612584494694	0	1	4	3	2	6	2	3	5	4	5	4	6	8	7	7	7	7	7	8	6	9	5	9	8	9	8	9	8	11	10	10	9	10	13	10	11	11	10	12	11	10	12	10	11	12	11	11	11	17	14	12	12	11	16	12	13	13	14	13	16	17	16	16	14	14	14	17	15	14	18	15	15	16	18	16	15	15	17	17	17	19	17	16	18	16	17	16	19	15	17	19	18	18	17	18	20	19	16	19	18	17	20	21	21	20	20	21	19	20	19	23	23	21	0	1	2	2	0	11	2	2	7	2	3	8	10	1	21	8	3	3	21	6	12	8	2	13	23	29	11	9	10	2	10	21	3	23	11	6	14	29	3	14	36	19	15	13	33	12	42	22	25	17	25	24	32	31	30	36	36	13	37	54	66	74	35	70	43	32	3	72	28	44	36	47	53	25	38	51	36	8	51	77	70	77	78	51	37	34	51	60	56	45	30	55	36	84	30	66	71	83	58	77	44	36	44	68	71	83	93	88	54	35	74	86	87	67	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	2	2	1	1	1	4	2	1	2	1	1	2	2	5	4	3	2	3	4	2	1	2	2	2	1	2	2	3	1	5	1	1	2	4	3	2	1	1	4	1	1	4	1	1	1	1	1	1	1	2	3	1	2	3	5	3	1	5	5	1	5	7	2	1	2	2	1	1	4	3	1	2	4	2	3	2	3	1	3	2	1	1	1	2	4	5	6	3	1	2	1	3	3	3	2	4	3	4
78500	-1122.688425631798282	-1121.267141777962252	-1.421283853835934	0.000570874301225	0.000210614452052	0.368933146229261	0.378552771628530	-1	1	3	4	2	4	3	3	5	3	6	5	5	6	5	7	9	6	7	8	6	9	6	8	7	9	9	9	10	10	10	9	10	11	13	11	10	11	10	10	12	8	12	13	11	12	9	12	13	16	15	13	14	12	15	14	12	13	13	12	16	16	16	15	15	14	14	16	13	16	16	16	17	15	19	15	14	16	17	18	19	18	17	17	16	17	18	19	19	17	17	19	17	18	19	17	20	19	19	19	17	17	20	22	21	20	21	20	19	21	20	21	20	19	0	1	2	1	0	2	1	2	8	2	6	8	10	8	8	4	16	7	12	23	13	42	2	13	12	13	10	20	24	24	6	2	27	27	40	27	27	31	15	42	19	25	1	46	13	11	12	39	46	34	34	54	23	19	4	10	33	22	28	25	28	45	74	20	25	16	27	53	28	13	55	34	64	11	27	53	4	7	51	10	50	27	56	45	38	74	62	42	24	65	77	64	53	58	77	45	24	45	21	27	19	34	58	89	101	52	108	58	71	60	58	60	41	31	1	1	1	3	1	1	3	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	3	2	1	1	2	1	1	1	3	5	1	2	1	1	1	1	3	1	2	1	6	1	4	3	1	1	1	3	2	1	6	3	6	5	1	2	2	4	2	3	1	3	3	3	2	1	3	5	1	2	1	4	6	1	5	6	1	8	2	4	1	5	2	1	2	6	5	1	1	2	2	2	4	2	8	5	5	6	6	3	3	1	2	2	1	3	1	4	3	5	5	3
79000	-1173.732635554986018	-1172.278442446290683	-1.454193108695382	0.000738750224749	0.000245259795669	0.331992854218385	0.392504121087217	0	1	3	2	2	5	3	3	5	4	5	6	5	8	6	8	9	7	8	8	7	8	8	9	7	10	7	7	10	11	9	9	8	10	13	11	11	12	10	10	10	8	13	13	11	12	12	13	13	16	14	12	13	12	16	12	13	14	13	14	17	16	15	16	14	14	13	17	15	16	18	16	17	15	18	16	17	15	15	15	19	17	17	18	17	16	17	17	18	16	17	19	17	19	18	18	20	19	19	18	20	19	19	19	20	20	19	20	21	18	20	19	22	22	0	1	1	1	0	10	2	2	8	3	8	1	8	10	10	15	28	6	6	2	9	28	2	28	2	17	1	3	21	8	28	6	10	42	31	31	39	15	10	14	17	13	11	47	7	15	15	39	36	21	38	28	46	31	34	18	15	22	37	23	14	60	35	11	54	44	6	62	58	20	45	39	48	52	37	26	44	57	67	51	110	34	20	21	30	44	60	80	73	39	48	56	51	72	56	45	60	13	60	21	47	55	56	71	33	90	20	50	48	39	55	86	53	71	1	1	2	1	1	1	1	1	1	1	1	4	1	1	1	1	1	1	3	3	1	1	5	2	3	1	4	3	1	4	1	1	2	2	3	1	1	3	2	1	1	2	4	1	3	3	2	2	1	4	1	2	1	2	3	3	3	4	2	3	6	1	1	5	2	1	3	1	1	5	4	3	2	2	2	4	2	1	1	1	1	4	4	7	3	1	1	1	1	4	1	2	2	1	3	2	2	6	3	6	5	3	3	1	4	3	4	3	5	5	3	2	4	2
79500	-1086.635154783151165	-1085.212144912140275	-1.423009871010958	0.000628633908472	0.000230499339368	0.366667047802108	0.471647803150762	-2	0	4	3	2	3	4	3	6	1	6	6	5	7	6	7	9	7	8	8	8	8	9	9	5	8	10	8	9	10	10	10	8	10	12	10	11	10	9	11	11	12	11	12	11	13	10	13	13	16	14	12	13	12	16	13	12	14	15	12	16	16	17	15	14	14	15	16	14	15	18	16	17	16	18	13	16	15	17	17	16	16	17	17	17	16	17	18	19	17	18	19	17	18	18	18	20	17	19	18	20	20	19	21	21	20	20	20	21	19	21	23	23	22	0	1	1	10	0	10	6	10	7	2	13	2	8	25	6	3	25	2	11	3	16	8	7	16	8	3	15	8	21	19	26	21	25	16	39	19	20	3	16	2	24	16	8	34	18	42	22	28	38	35	52	16	60	18	15	19	3	37	20	31	57	56	38	29	45	28	34	58	43	37	78	47	36	16	66	33	8	13	34	50	37	42	15	78	40	56	48	58	66	66	74	66	57	98	66	55	35	54	42	74	42	38	66	78	98	78	41	98	59	87	35	106	77	88	1	1	3	1	1	1	1	1	1	1	1	3	1	1	2	2	2	3	1	1	1	2	5	1	2	2	2	4	1	1	1	1	1	1	1	1	3	2	1	4	1	3	4	1	2	1	1	3	1	2	1	2	1	2	6	3	3	2	5	1	3	1	4	2	2	4	3	1	1	2	2	3	5	4	2	4	6	2	3	1	2	2	3	1	3	2	2	3	2	1	2	2	2	1	2	1	3	3	4	1	5	5	1	3	2	2	6	2	3	1	4	1	4	1
80000	-1162.422042120400647	-1161.016608658411315	-1.405433461989420	0.000741058301168	0.000290686080310	0.392258044814703	0.431849581655053	0	1	4	4	2	5	2	3	5	2	5	6	4	5	7	6	7	7	5	9	8	8	9	10	7	9	8	9	9	10	9	10	10	11	14	11	10	11	10	12	12	9	13	12	11	12	11	11	12	16	14	12	14	13	16	13	14	13	15	13	16	16	17	16	14	14	11	16	14	17	17	17	14	17	18	17	15	16	16	16	18	16	17	18	17	18	17	18	18	17	18	18	16	19	18	18	19	19	20	19	20	19	19	21	18	19	21	20	20	20	19	22	21	23	0	1	1	10	0	10	2	10	4	2	3	8	2	2	13	14	3	14	8	7	19	14	22	18	2	21	12	12	13	22	21	14	11	13	27	23	21	21	22	39	19	14	44	27	12	10	18	19	12	13	24	45	49	45	23	29	3	30	16	33	33	30	57	30	17	18	32	22	38	44	93	58	47	57	48	73	6	12	58	43	23	45	21	13	21	6	45	77	83	48	12	34	34	32	57	47	30	75	35	35	67	51	78	79	64	58	77	68	71	75	34	45	64	106	1	1	2	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	3	2	1	1	1	3	1	1	1	2	1	1	2	3	3	3	1	1	2	1	1	4	3	1	2	2	4	2	2	4	5	1	1	1	1	3	2	4	2	5	2	2	2	2	3	4	5	1	2	3	2	1	2	2	1	4	1	4	4	1	1	5	2	4	7	4	4	2	3	1	2	5	2	3	3	2	3	3	1	3	3	5	3	2	3	1	2	2	2	2	1	4	4	3	2
80500	-1170.902398276491340	-1169.489233031223193	-1.413165245268257	0.000649107636262	0.000246829142677	0.380259187980698	0.468183767908748	0	1	2	4	2	6	4	4	5	4	6	5	4	7	7	8	8	7	7	9	8	9	8	9	6	9	10	8	8	11	10	10	9	11	14	11	11	12	11	10	10	12	12	12	11	12	10	12	10	17	13	13	13	11	14	13	14	10	14	13	16	16	16	16	14	14	13	15	15	16	16	16	16	16	19	16	16	14	17	17	18	17	16	17	17	18	16	19	18	17	17	18	17	18	18	19	19	19	19	17	21	19	19	21	20	21	20	19	20	20	19	22	22	21	0	1	1	3	0	13	1	1	4	2	10	1	2	6	25	10	9	3	25	15	25	2	25	28	12	12	15	7	10	25	4	21	19	26	24	49	2	58	7	13	2	49	11	10	28	27	13	28	25	43	24	45	42	29	40	40	33	21	39	19	41	15	31	27	58	11	13	15	44	29	42	44	57	57	7	17	43	19	66	63	77	35	8	21	78	6	29	76	90	37	78	27	35	70	77	58	61	72	52	42	52	89	72	55	84	30	61	35	83	76	64	37	62	45	1	1	1	1	1	1	3	3	1	2	1	3	2	1	1	3	2	4	1	1	1	4	1	1	1	2	1	2	3	3	4	1	1	1	2	1	4	1	4	3	4	1	4	4	2	1	3	2	2	2	3	1	1	2	2	1	4	1	2	4	3	3	4	4	2	4	3	5	2	4	2	3	2	1	10	4	3	3	2	1	1	3	5	5	2	7	4	2	1	4	2	2	2	1	1	2	2	2	4	2	5	1	2	3	1	8	2	2	2	2	2	5	3	3
81000	-1099.226887317141291	-1097.800871244440032	-1.426016072701265	0.000656299996842	0.000238122839703	0.362826208819606	0.491549739972917	0	1	2	2	2	6	5	3	5	4	5	4	5	5	6	8	8	7	6	8	7	9	9	8	6	9	9	8	10	11	10	11	9	11	14	12	11	12	9	12	10	11	12	12	11	12	11	13	12	15	13	12	13	13	15	14	14	13	13	10	16	15	15	16	15	14	14	15	15	15	17	17	16	17	18	15	16	15	17	16	16	17	18	17	17	16	18	18	18	16	18	20	15	19	17	19	19	18	20	16	20	19	20	21	21	21	19	19	20	20	20	22	23	21	0	1	1	1	0	11	3	2	1	8	8	8	8	8	11	13	6	6	1	13	14	9	10	21	12	14	18	7	22	25	33	12	18	26	20	11	11	16	13	26	2	14	23	42	13	9	25	13	20	31	17	39	23	60	26	42	32	23	45	24	51	43	11	47	37	14	43	48	49	37	63	70	34	78	23	38	55	44	42	42	2	56	59	80	59	47	80	53	73	25	43	97	26	42	53	60	44	22	78	46	85	55	56	107	81	21	35	63	47	73	63	37	82	72	1	1	1	1	1	1	2	1	3	1	1	1	2	1	1	1	1	1	3	1	1	2	3	1	1	3	1	1	1	3	1	3	2	1	2	4	3	2	1	1	3	2	2	1	4	2	3	4	3	3	3	1	2	2	3	3	2	2	1	1	1	1	5	3	2	5	1	1	1	2	1	1	3	1	6	1	1	2	3	3	5	3	2	1	3	3	2	2	1	5	4	1	3	6	2	6	4	4	3	2	2	1	3	2	3	10	4	2	6	2	4	6	3	2
81500	-1118.564150305546491	-1117.149618112400958	-1.414532193145492	0.000589928110582	0.000223151525771	0.378269015779406	0.427277805058326	0	1	2	3	2	6	3	4	5	3	5	4	4	7	6	7	7	4	4	8	8	8	7	8	5	9	9	9	9	10	8	9	10	8	13	11	11	11	11	11	12	11	12	11	10	12	11	13	10	15	14	12	13	12	15	13	12	14	15	14	17	16	15	15	15	14	15	17	15	16	17	16	15	16	19	16	14	16	17	17	17	18	18	15	15	18	17	19	17	18	16	19	17	19	17	17	20	19	19	18	20	18	19	22	20	20	20	21	20	20	21	23	20	22	0	1	1	3	0	25	2	10	7	2	8	3	10	15	8	7	12	10	2	6	25	18	19	6	19	21	13	34	34	32	25	8	15	25	12	30	33	8	17	29	31	8	22	27	8	22	34	41	31	44	24	13	31	19	43	34	15	47	28	31	45	42	15	20	44	44	42	85	28	52	42	34	41	50	45	45	43	58	60	47	63	55	26	21	8	63	19	56	38	70	57	60	58	43	51	73	75	64	62	43	55	32	45	69	92	43	85	80	85	85	73	85	42	60	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	1	2	1	1	2	1	1	1	1	3	1	1	1	2	3	2	2	5	1	1	4	3	1	2	3	2	1	3	3	2	1	1	2	4	3	2	4	2	3	2	2	3	4	3	2	4	4	2	2	2	1	4	3	3	5	2	1	5	3	1	1	1	3	1	1	4	3	6	2	7	3	3	1	2	3	1	4	2	1	1	1	1	2	3	4	4	4	1	4	3	2	1	3	3	3	6	4
