step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24
89000	-191.177134479705728	-189.401560422158155	-1.775574057547578	0.000263684741617	0.000048125111690	0.182510036016163	0.602706873482117	0	3	8	5	7	8	7	7	6	10	8	10	10	12	13	12	14	13	14	16	16	17	17	22	0	1	5	2	9	8	2	2	2	7	4	3	7	11	5	13	15	0	10	18	16	18	16	23	1	1	1	1	1	1	2	4	1	2	2	1	3	3	2	1	1	1	1	1	2	2	2	2
89500	-194.615116174950288	-193.251000395901144	-1.364115779049130	0.000201129249188	0.000103559719456	0.514891393837406	0.475621341669097	1	5	7	3	5	9	7	7	7	8	9	8	13	13	12	12	14	12	17	15	17	14	16	23	0	4	5	1	1	5	2	1	2	2	1	9	9	11	11	3	9	0	17	18	16	18	3	17	1	1	1	1	2	2	1	4	1	1	4	1	2	2	1	3	5	1	2	2	2	1	4	5
90000	-172.704713727295854	-171.224608055997805	-1.480105671298053	0.000247855213490	0.000076694394165	0.309432241044463	0.508856869646430	1	3	7	5	7	8	7	8	7	10	9	10	13	13	12	12	12	13	17	14	15	17	15	25	0	1	2	2	4	9	1	9	2	2	7	3	8	11	5	6	8	0	1	18	16	18	10	19	1	1	1	1	1	1	3	1	2	3	1	2	3	1	2	2	2	1	7	1	2	2	3	4
90500	-192.321827660688598	-190.959685681625274	-1.362141979063311	0.000193110304033	0.000103211646982	0.534469910856697	0.353627072332587	0	4	7	6	5	9	5	8	7	9	9	10	10	10	12	11	13	12	16	16	13	16	15	21	0	1	7	5	2	8	1	5	1	8	7	3	9	11	7	3	5	0	4	18	6	18	21	15	1	2	1	1	1	1	2	2	3	1	1	2	2	1	5	2	4	1	5	2	2	2	1	4
91000	-174.605006014747516	-173.223784504346497	-1.381221510401018	0.000191290130413	0.000084679124310	0.442673775836124	0.506674016546342	1	3	7	5	6	9	8	8	8	9	9	10	12	12	11	13	12	12	16	15	17	17	17	24	0	1	1	2	2	3	4	5	5	2	4	3	15	11	5	10	10	0	10	18	16	20	7	10	1	1	2	1	1	1	2	1	1	3	2	2	1	2	2	2	2	1	4	2	2	1	6	6
91500	-187.111605889386766	-185.502794536358891	-1.608811353027885	0.000225372986886	0.000053247598384	0.236264332828821	0.413073303338095	-1	4	7	3	8	9	7	7	6	9	9	11	10	12	13	10	13	12	16	16	16	18	15	24	0	1	4	1	4	5	4	9	4	3	7	2	7	11	9	3	10	0	13	18	3	20	16	19	1	2	3	1	2	1	2	1	1	1	1	5	2	1	3	2	2	1	4	3	4	1	3	3
92000	-178.786578913070997	-177.397063628083743	-1.389515284987256	0.000163974558502	0.000069256723709	0.422362617359951	0.638781009197268	0	4	7	5	7	7	7	8	6	9	8	10	11	13	12	12	13	13	17	16	15	17	17	23	0	1	4	1	9	4	1	5	2	8	2	2	9	11	5	3	9	0	15	18	16	18	21	14	1	2	1	2	1	1	3	1	1	1	2	3	3	4	2	2	3	1	2	1	2	2	1	6
92500	-174.816979482347961	-173.420170451062518	-1.396809031285445	0.000198134369659	0.000080732615311	0.407463962206027	0.558948645892982	-1	2	7	5	6	8	8	7	7	9	9	10	11	12	11	13	12	11	17	15	16	17	16	24	0	1	2	2	4	8	5	2	4	9	8	8	10	8	10	3	5	0	5	18	3	20	3	19	1	2	2	1	1	1	1	3	1	1	1	1	1	2	1	4	3	1	5	2	4	1	4	2
93000	-187.408446680746749	-185.745474031302138	-1.662972649444601	0.000191148445667	0.000041217227420	0.215629414492099	0.544696728036621	1	4	6	5	7	7	7	6	7	9	10	11	13	11	13	13	13	13	16	15	16	16	13	25	0	1	2	1	8	2	4	2	1	5	4	6	11	11	10	6	11	0	2	18	16	18	3	19	1	2	1	1	1	2	2	1	4	2	2	2	2	1	2	4	2	1	7	1	2	2	3	4
93500	-203.849510818134036	-202.330877532958795	-1.518633285175246	0.000314466619091	0.000088778691810	0.282315153406067	0.386816222242431	1	3	6	5	6	7	7	5	7	6	9	9	11	12	11	12	13	13	15	15	16	17	16	25	0	1	8	2	8	3	8	2	2	1	4	9	4	4	8	3	9	0	16	18	13	20	10	19	1	1	1	1	1	1	1	1	2	4	2	1	2	5	2	3	3	1	2	2	3	2	6	6
94000	-171.184126106427499	-169.691438269067476	-1.492687837360017	0.000158974654340	0.000047671521004	0.299868687886000	0.458104783344526	1	4	7	5	7	8	7	6	8	10	9	10	12	9	12	12	13	14	16	15	16	16	17	24	0	1	4	1	4	3	4	4	5	5	4	3	10	2	8	7	9	0	2	18	16	18	16	19	1	2	1	2	1	1	2	1	1	2	2	1	1	2	4	2	3	1	7	1	3	1	2	5
94500	-182.758765678365364	-181.330296053340476	-1.428469625024895	0.000263377012926	0.000094759253736	0.359785589043457	0.641800194449388	0	4	8	4	6	9	6	5	7	9	9	10	12	11	11	12	12	14	15	16	17	17	15	24	0	1	2	1	8	7	4	1	8	9	7	4	5	11	10	6	9	0	10	18	23	18	6	13	1	2	2	2	1	2	1	1	1	1	2	3	3	2	1	1	2	1	2	1	1	2	2	5
95000	-188.266375953699225	-186.611863867074618	-1.654512086624603	0.000244387339515	0.000053424087825	0.218604154909014	0.453008518568061	0	4	8	5	8	5	6	8	6	10	9	10	11	11	11	11	14	13	16	14	17	17	15	24	0	1	7	1	9	1	4	7	2	9	7	3	7	4	9	3	14	0	23	18	3	18	3	21	1	2	1	3	1	2	1	1	1	2	2	1	2	2	2	2	2	1	1	1	5	2	3	4
95500	-182.153199872127175	-180.702057750097708	-1.451142122029479	0.000188026071917	0.000062981301219	0.334960468923062	0.465004123453585	-1	4	8	5	8	8	7	6	7	9	9	10	11	12	12	12	13	14	16	16	17	16	15	23	0	1	8	1	7	2	8	1	2	5	8	2	7	11	11	3	10	0	16	18	4	18	3	21	1	3	1	3	1	3	1	3	2	1	2	4	2	2	3	3	2	1	2	1	5	1	2	3
96000	-184.710309889947723	-183.321006313569768	-1.389303576377944	0.000254963472632	0.000107806308517	0.422830405487065	0.358835377694504	1	4	6	5	7	7	8	8	6	8	9	10	13	11	12	12	12	13	17	16	15	17	16	25	0	1	4	2	9	3	4	5	2	2	1	10	4	11	5	12	5	0	8	18	6	18	3	13	1	1	1	1	1	1	2	1	1	3	3	1	4	1	3	1	2	1	4	1	4	1	4	3
96500	-194.083011407567454	-192.272203448266026	-1.810807959301430	0.000205891777470	0.000035838701045	0.174065722707994	0.359872453408951	0	5	8	6	6	8	6	8	7	10	9	10	11	11	12	11	13	13	16	17	17	17	16	23	0	1	4	1	2	4	1	9	5	2	7	7	7	2	9	3	15	0	4	18	16	18	3	4	1	3	1	2	1	1	3	1	1	3	1	3	2	3	2	2	1	1	7	2	3	2	6	7
97000	-179.842822163924467	-178.427111907289287	-1.415710256635186	0.000260063675791	0.000097935374747	0.376582290659467	0.510198915477650	0	3	5	5	7	9	7	6	7	9	9	10	11	11	13	9	13	14	15	17	17	17	15	24	0	1	2	2	4	3	2	2	4	9	9	3	16	11	6	1	10	0	12	18	23	18	12	6	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	4	2	1	2	2	1	1	2	9
97500	-185.658794632504481	-184.220513315706256	-1.438281316798223	0.000188769355752	0.000065763281579	0.348379011608048	0.412276641493809	1	5	6	4	8	9	7	8	8	10	9	10	12	13	12	13	14	12	14	16	16	17	17	23	0	4	4	1	2	5	2	2	7	3	2	3	1	11	5	13	5	0	4	18	13	18	10	13	1	1	2	2	2	1	1	2	1	3	2	2	4	3	2	1	3	1	6	2	2	2	3	7
98000	-181.334205021580459	-179.893002303606409	-1.441202717974055	0.000280268245519	0.000096746124390	0.345191172873378	0.392295083834422	1	3	8	6	8	9	8	7	7	8	9	10	13	12	12	11	13	14	16	17	16	17	17	24	0	1	4	2	9	3	2	2	4	4	2	11	9	7	4	6	11	0	13	18	16	18	3	7	1	1	1	2	1	1	2	2	1	1	4	1	3	2	2	1	2	1	2	1	3	1	4	7
98500	-198.407425720910851	-196.985094362998183	-1.422331357912662	0.000235578692594	0.000086587516215	0.367552410030804	0.525284926078498	0	4	7	5	8	9	7	6	8	9	9	7	13	13	11	13	14	14	17	17	13	17	17	22	0	1	4	1	7	7	4	1	8	9	7	4	5	4	10	3	10	0	17	18	3	18	21	16	1	2	1	3	1	2	1	2	2	1	1	1	2	4	1	4	2	1	1	1	2	2	2	4
99000	-198.456335315976219	-197.065994687653927	-1.390340628322303	0.000373097990164	0.000156910124128	0.420560089480103	0.520580949909048	1	4	7	6	7	9	7	7	6	9	10	10	13	12	12	11	12	13	16	16	15	18	16	24	0	1	9	2	2	3	1	4	2	5	10	3	4	11	8	4	5	0	13	18	12	18	13	17	1	2	1	1	2	1	3	1	1	1	1	2	2	1	3	2	3	1	1	1	3	2	2	5
99500	-193.231648210631533	-191.745415961304843	-1.486232249326676	0.000240498115742	0.000073274498473	0.304678056403245	0.506924794956624	1	3	7	5	8	7	8	8	6	10	9	10	12	12	10	12	13	11	16	15	17	15	16	24	0	1	4	2	6	1	3	1	4	6	8	3	11	11	4	7	9	0	10	18	23	18	6	23	1	1	1	2	1	3	1	3	1	2	1	2	1	2	3	2	3	1	2	2	1	2	3	4
100000	-182.664815339690193	-181.186894530139796	-1.477920809550407	0.000256402856200	0.000079786259778	0.311175393912307	0.519150584174932	-2	4	6	5	7	9	7	7	6	9	9	10	12	12	11	12	13	14	16	16	17	17	17	24	0	1	2	1	1	3	3	9	2	5	5	5	7	11	6	3	8	0	5	18	5	18	5	21	1	3	1	4	3	2	1	1	1	1	1	1	2	2	1	3	3	1	4	1	5	2	4	3
