step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
45000	-328.686333536080667	-335.541821487040067	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.759052139175740	-1	0	4	2	6	10	10	8	9	10	10	12	11	11	12	11	12	13	13	13	14	15	13	14	15	14	15	16	15	16	17	17	16	19	18	17	17	22	19	21	21	24	22	21	23	22	24	25	27	27	26	28	29	31	31	31	0	1	4	2	3	8	9	5	8	8	0	7	9	9	10	11	7	6	7	13	14	13	17	14	20	14	23	19	20	21	17	22	20	23	24	20	33	35	36	34	31	43	34	34	40	36	37	47	47	47	47	50	52	52	50	52	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	2	2	1	2	1	1	1	2	1	1	2	1	2	2	2	2	1	2	1	1	3	1	1	1	2	2	3	1	2	2	2	1	1	2	1	2
45500	-315.278086509439504	-322.133574460398904	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686546378042800	-1	1	3	4	6	10	9	9	8	10	10	11	11	11	12	11	11	13	12	12	13	15	12	14	16	14	14	16	16	17	17	17	17	18	16	17	18	19	20	21	20	22	21	22	23	23	24	26	28	25	27	28	28	30	31	32	0	1	2	2	4	9	9	9	5	9	0	7	8	7	10	11	7	9	12	13	14	13	12	14	20	21	23	19	18	24	35	13	18	35	23	22	33	35	36	34	35	43	31	40	40	36	37	47	47	47	47	50	50	52	47	54	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	3	1	1	1	2	1	2	2	1	1	3	2	2	1	2	2	1	2	1	1	1	2	2	2	1	2	1	1	3	3	1	2	1	1	1	1	1	3	2
46000	-334.611228307480360	-341.466716258439760	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648983107314977	-1	1	4	3	6	9	9	9	10	11	10	11	11	10	13	11	12	13	13	13	12	12	13	14	13	14	15	16	17	16	17	14	16	17	17	17	19	22	20	22	20	23	21	22	20	22	23	26	27	26	26	29	28	30	32	32	0	1	4	2	3	3	5	5	8	8	0	7	9	7	10	11	6	13	7	13	12	13	17	21	8	14	23	20	25	26	23	13	13	27	23	32	33	43	32	31	35	31	17	45	27	39	37	47	48	47	47	47	50	52	53	54	1	1	1	1	1	3	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	1	1	1	2	2	1	2	2	1	2	1	3	1	2	1	2	1	3	3	1	2	4	1	3	1	2	2	1	2	2	3	1	1	2	1
46500	-311.162391033046731	-318.017878984006131	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.712542305832865	-1	1	3	4	5	9	8	8	9	8	10	10	12	10	12	12	13	12	12	14	13	13	13	14	15	15	14	16	17	16	16	16	17	20	18	18	18	21	20	23	22	24	22	22	22	23	23	25	28	26	25	30	27	29	29	32	0	1	2	3	4	5	5	5	5	5	0	7	9	7	10	11	12	9	7	9	14	6	12	12	20	21	23	19	20	24	17	13	20	23	31	32	33	34	36	45	34	43	34	34	34	36	37	47	47	47	47	54	48	53	53	54	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	2	1	3	1	2	1	2	1	1	1	2	1	1	2	1	1	4	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	1	1	1	1	2
47000	-329.862265325777685	-336.717753276737085	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579753920424742	-1	0	2	3	6	8	10	9	7	9	10	12	11	10	12	11	13	11	12	13	12	14	14	15	15	14	15	16	17	17	18	15	16	20	18	17	18	20	19	23	22	24	21	22	22	24	24	25	27	26	26	29	28	30	30	32	0	1	2	3	3	4	6	9	3	5	0	7	5	9	10	11	12	8	18	12	14	20	17	14	6	21	7	19	25	24	17	20	13	27	23	32	33	35	36	34	35	31	31	35	34	36	37	47	48	48	47	50	50	52	53	54	1	1	1	1	2	1	1	1	3	2	1	1	3	1	1	1	1	1	1	1	1	1	1	2	2	1	3	2	1	1	3	1	2	2	2	1	1	1	1	1	2	3	1	2	2	3	3	1	1	1	1	2	1	1	1	2
47500	-326.831240878032645	-333.686728828992045	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622083359797739	-1	1	4	3	6	9	9	9	10	9	10	11	11	10	10	11	13	12	14	14	12	14	13	14	15	15	15	16	17	16	17	16	14	20	19	17	19	20	18	22	21	22	22	21	22	23	24	25	26	26	26	29	28	30	31	31	0	1	4	2	4	5	5	5	8	5	0	7	5	7	10	11	7	7	5	9	14	18	7	12	18	24	23	13	9	19	12	25	18	35	23	32	33	17	36	34	38	31	31	35	34	36	37	47	47	47	47	50	50	53	53	54	1	1	1	1	2	1	2	2	1	2	1	1	3	1	1	1	2	1	4	2	2	1	2	1	2	1	1	2	2	1	2	1	1	1	3	1	3	3	1	1	1	2	2	1	1	3	2	1	1	1	1	1	1	1	3	1
48000	-311.114332167768055	-317.969820118727455	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.678528541893427	-2	1	3	2	6	8	9	7	9	11	10	11	11	11	13	12	13	13	12	13	13	14	13	14	14	14	14	16	16	16	15	15	17	19	18	17	19	22	18	22	21	24	23	23	22	22	24	25	27	26	26	29	28	30	31	32	0	1	4	2	4	5	8	5	8	8	0	7	9	7	10	11	12	9	7	9	7	18	12	14	13	21	17	19	25	21	17	13	20	31	23	32	33	34	36	35	35	40	34	35	35	36	37	47	47	47	47	50	50	52	53	54	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	2	2	1	2	2	2	1	1	2	1	2	1	2	3	2	2	1	1	2	1	2	1	1	2	2	2	4	2	1	1	1	1	1	1	1	2	2
48500	-319.034378653732688	-325.889866604692088	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.673193853247718	0	1	4	3	6	8	10	8	9	10	10	12	12	11	12	12	13	13	12	13	13	15	14	14	15	15	15	17	17	15	17	14	15	19	18	15	19	21	19	23	22	24	22	22	22	23	24	25	27	26	27	28	29	31	31	30	0	1	4	2	3	3	6	5	6	8	0	7	9	7	10	11	13	9	7	6	14	13	17	14	20	21	23	19	25	21	13	13	18	31	23	20	33	31	36	34	31	43	31	35	34	39	37	47	47	48	50	50	50	52	50	52	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	2	1	1	1	2	1	1	3	1	2	1	2	1	2	3	2	2	2	1	1	2	1	2	2	1	2	1	1	1	1	3	3	1
49000	-318.693626414839400	-325.549114365798800	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664993010931689	-1	1	4	2	5	9	9	8	9	10	10	11	12	10	12	12	13	12	14	14	14	13	13	13	15	14	14	17	15	17	18	16	16	21	19	18	19	21	19	21	21	23	22	22	23	22	24	25	28	26	26	28	27	30	30	31	0	1	4	2	3	5	8	4	5	8	0	7	6	6	10	11	12	8	12	18	14	8	12	14	20	14	23	19	20	21	19	20	9	31	23	32	33	35	32	35	35	43	31	35	34	39	37	47	48	48	47	50	47	52	52	54	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	3	1	1	2	2	1	2	1	2	1	2	1	2	2	1	4	2	2	1	2	1	2	1	1	1	2	1	1	1	3	1	2	1	1	2	1	1	1	1
49500	-317.702702452880885	-324.558190403840285	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.757871909804306	-1	1	4	3	6	9	7	8	10	9	10	11	12	9	13	11	13	11	13	13	14	14	13	15	15	13	15	15	18	16	17	16	15	20	19	18	18	21	20	21	21	23	22	21	23	23	23	25	27	25	27	30	27	30	31	31	0	1	4	2	3	5	5	5	8	8	0	7	9	7	10	11	12	9	12	13	14	9	12	26	20	12	23	19	21	21	12	9	5	35	23	33	33	35	36	34	35	43	35	35	40	36	33	47	47	47	47	50	47	53	50	54	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	3	3	4	1	2	1	1	1	1	1	1	1	2	1	1	2	4	1	1	1	1	2	2	2	3	1
50000	-320.432304526539951	-327.287792477499352	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.745631708350667	-1	1	3	4	6	7	8	9	9	10	10	12	12	11	12	12	12	13	14	13	13	14	14	15	15	15	15	16	18	17	17	15	16	17	19	17	18	21	20	23	21	23	21	22	21	23	23	26	26	24	26	28	28	27	31	32	0	1	2	3	4	5	5	5	5	8	0	7	9	7	10	11	7	9	12	13	14	18	17	12	13	21	17	19	25	14	12	18	20	23	34	18	33	35	36	45	35	43	31	35	34	36	33	50	47	47	47	54	50	47	53	54	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	2	3	1	1	1	1	2	2	1	2	1	1	1	2	1	1	2	3	2	2	1	1	1	2	2	1	2
50500	-319.375330458346582	-326.230818409305982	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.729579635766742	-1	1	3	2	6	8	8	8	9	9	11	10	10	11	12	12	12	12	13	12	14	14	14	14	15	13	14	17	17	16	18	14	17	20	18	18	19	20	19	22	21	24	22	22	21	23	24	25	28	27	27	30	29	29	31	32	0	1	4	2	3	5	5	5	8	8	0	7	9	7	10	11	12	9	12	9	14	13	17	14	22	14	17	19	22	21	17	20	32	31	23	32	33	35	36	34	23	43	31	35	34	39	33	47	47	47	48	54	50	50	50	52	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	2	3	1	2	1	1	2	1	1	1	1	3	1	2	2	1	2	4	1	1	2	1	1	1	2	2	1
51000	-323.429566558475699	-330.285054509435099	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.638097217242505	-2	1	4	3	7	8	8	9	9	10	10	11	11	10	12	12	11	12	13	13	13	15	13	14	15	14	14	16	16	16	17	15	16	19	19	17	17	22	19	22	21	23	22	23	22	22	24	25	26	26	26	30	28	30	30	32	0	1	4	2	3	5	5	5	5	5	0	5	9	7	10	11	7	13	7	13	17	10	12	14	13	12	23	19	18	19	23	20	20	12	24	32	33	35	36	23	35	43	31	40	34	36	37	47	47	48	47	47	50	47	47	52	1	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	2	1	3	1	1	2	1	2	2	1	1	1	2	2	2	1	1	3	2	1	1	1	1	5	1	1	2	1	1	2	4	1	2	1	1	2	1	3	3	1
51500	-332.961688025885906	-339.817175976845306	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666257437615735	0	1	3	4	7	8	9	9	9	10	10	11	11	10	12	11	12	12	14	13	13	15	12	13	14	12	14	16	17	16	16	16	16	20	17	18	18	22	19	22	21	24	21	23	21	23	23	25	27	26	25	29	28	29	32	32	0	1	2	3	4	5	6	5	5	8	0	7	9	7	10	11	7	9	14	9	14	25	13	14	13	14	17	12	25	26	23	20	20	17	23	33	33	34	36	27	35	34	17	35	35	36	37	47	48	47	47	47	48	50	53	54	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	2	1	2	2	2	1	1	1	2	2	1	2	1	1	2	1	2	3	3	1	1	2	1	3	2	2	3	2	2	3	2	1	1	2	1	3	1	2	2	2
52000	-328.996593583207073	-335.852081534166473	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683449949630058	-2	1	4	3	6	9	9	9	8	9	10	12	12	10	12	11	13	13	14	12	14	12	14	15	14	14	15	17	18	16	18	15	16	19	18	18	19	20	20	21	22	23	22	22	23	22	24	25	27	26	26	29	28	30	30	32	0	1	4	2	4	5	5	5	5	5	0	14	9	6	10	11	12	13	7	9	14	8	17	14	13	14	23	7	18	21	19	18	32	23	17	32	33	31	36	34	35	43	40	40	35	36	37	47	48	48	48	53	50	52	53	54	1	2	1	1	1	2	1	2	1	2	1	1	1	1	2	1	1	1	3	2	2	2	1	2	1	2	1	4	3	1	2	2	1	1	2	2	1	1	1	2	2	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1
52500	-312.359884964584751	-319.215372915544151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.814833919710985	-1	0	3	3	6	8	10	9	10	10	9	11	12	11	12	10	13	11	12	14	13	14	11	13	15	15	14	16	17	16	17	16	15	19	19	18	19	22	20	21	22	24	21	19	22	21	24	25	27	25	26	29	27	30	30	31	0	1	2	2	4	5	6	6	6	8	0	7	9	7	10	11	23	9	7	13	14	9	7	14	20	21	17	24	20	21	17	33	20	31	31	32	33	35	36	34	35	43	31	31	40	36	37	47	48	47	47	50	50	52	53	54	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	2	1	2	2	1	1	1	3	1	1	1	1	2	1	1	2	1
53000	-326.138271399365181	-332.993759350324581	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.771190123833416	-1	1	3	4	5	9	9	10	10	10	10	11	12	10	12	12	13	13	12	14	13	14	12	14	15	14	15	15	17	16	18	14	16	19	18	18	18	22	20	23	20	22	22	22	22	23	24	26	26	26	26	29	28	30	30	32	0	1	2	3	4	5	5	6	5	7	0	6	6	7	10	11	7	9	12	6	14	9	7	14	21	21	17	19	24	24	23	6	32	35	17	32	33	35	36	34	31	31	31	31	35	39	37	47	47	47	47	50	50	52	53	54	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	2	1	1	2	2	3	1	2	1	1	1	2	2	1	2	2	2	1	2	2	1	2	2	2	1	2	3	2	2	1	2	1	1	1	1	2	1	1	1	2
53500	-321.020073394756992	-327.875561345716392	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679726067840151	-2	1	4	3	6	9	8	9	9	10	10	11	11	11	12	11	13	12	13	13	13	15	14	13	15	15	14	16	17	17	18	14	16	18	19	17	18	20	19	22	22	23	22	23	20	23	23	26	28	26	27	30	28	30	31	31	0	1	4	2	4	5	5	5	5	8	0	7	8	7	10	11	8	9	14	13	14	20	17	14	20	14	12	19	25	26	23	13	20	23	23	32	33	34	36	31	35	43	31	35	34	39	37	47	48	47	47	50	50	50	50	52	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	2	1	2	1	1	2	2	2	2	2	2	1	2	2	1	2	1	1	2	1	2	1	2	1	2	2	2	1	2	3	1
54000	-342.024349988722236	-348.879837939681636	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624360869421187	-1	1	3	2	5	7	9	10	9	11	10	11	12	10	13	12	12	12	13	13	13	14	14	14	15	15	14	16	17	16	16	15	17	19	18	17	19	22	19	21	22	22	23	22	23	23	24	25	27	26	27	29	28	28	32	32	0	1	4	2	4	4	5	9	6	8	0	8	9	7	10	11	7	9	7	9	14	18	17	14	19	21	12	19	31	24	17	20	32	35	17	32	33	35	22	35	35	34	27	35	40	36	37	47	47	47	47	54	50	50	52	54	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	3	2	1	1	2	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	4	2	1	2	3	1	1	1	2	1	1	1	1	2
54500	-311.998132957602138	-318.853620908561538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.685075867158245	-1	1	4	3	5	9	9	8	8	10	10	12	11	11	12	12	12	13	14	14	14	15	14	14	15	14	14	17	18	16	17	16	17	19	19	16	19	21	19	21	22	23	23	23	21	24	23	25	27	26	26	29	28	30	32	31	0	1	4	2	4	5	8	5	5	8	0	7	8	7	10	11	7	13	12	9	12	20	17	12	18	14	17	19	18	21	23	13	18	31	23	20	33	35	36	23	40	40	40	35	34	39	37	47	48	47	47	50	50	53	52	54	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	2	1	1	2	2	1	4	1	1	1	1	3	1	1	1	2	1	2	2	1	1	1	2	2	1	2	2	1
55000	-318.140959075312765	-324.996447026272165	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.648353271015731	-1	1	4	4	7	10	9	10	9	11	10	11	10	11	12	12	11	12	13	13	14	14	13	14	15	15	13	16	17	15	18	15	15	21	18	17	18	21	19	19	22	22	23	20	23	24	24	25	27	26	26	28	28	31	32	29	0	1	2	2	3	5	5	9	5	5	0	7	9	7	10	11	7	9	12	9	14	8	17	14	20	21	17	19	13	14	23	20	9	40	28	32	33	35	36	31	34	31	42	35	40	36	37	47	47	47	47	50	50	56	53	52	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	1	1	1	3	2	2	1	3	2	1	1	2	2	1	1	1	2	1	1	2	3	3	1	2	1	1	1	1	1	2	1
55500	-320.451206184120736	-327.306694135080136	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.772095951917114	-2	1	4	2	6	10	8	9	9	10	11	11	11	10	12	12	12	13	13	13	12	14	11	14	15	13	14	15	17	17	17	15	16	19	18	18	18	21	20	22	21	22	23	21	23	23	24	25	28	26	26	28	28	30	32	31	0	1	4	2	4	9	5	7	5	8	0	7	9	7	10	11	12	13	12	13	14	12	5	14	13	21	23	19	25	24	17	20	25	17	17	32	33	31	36	31	34	31	42	35	38	39	37	47	48	47	47	47	50	50	52	54	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	1	1	2	2	1	3	2	1	2	2	1	2	1	2	1	2	1	2	2	1	2	1	1	2	1	2	2	1
56000	-304.380115906165656	-311.235603857125056	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632029602233855	-2	1	4	4	6	9	10	9	10	11	10	12	11	11	12	12	12	12	13	14	13	11	14	14	15	13	14	16	17	17	18	16	17	19	18	18	19	22	20	23	21	23	23	22	21	22	24	26	26	26	27	28	27	30	31	32	0	1	2	2	4	5	8	5	5	8	0	7	6	6	10	11	7	13	14	13	14	6	17	14	13	14	17	19	18	21	17	9	25	23	23	32	32	35	32	45	34	31	34	34	34	36	37	47	47	47	48	50	50	52	53	54	1	1	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	2	3	3	1	3	2	1	2	2	2	1	1	2	2	2	1	2	2	1	1	1	1	2	1	1	2	2
56500	-320.025697465994938	-326.881185416954338	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.579570852990317	-1	1	4	3	6	9	9	8	10	10	10	11	11	11	12	12	12	13	11	14	13	14	14	15	15	13	15	16	17	16	17	16	16	19	18	18	19	21	20	23	22	23	22	21	22	24	21	24	27	26	25	29	27	30	32	31	0	1	4	2	3	5	5	5	6	6	0	6	9	7	10	11	7	9	7	9	14	6	12	14	13	12	17	19	25	21	17	20	9	35	23	32	33	35	36	35	35	43	31	35	35	39	37	47	47	47	48	53	47	50	50	52	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	3	1	2	1	2	2	1	2	2	1	1	2	1	2	1	2	1	2	2	1	3	2	1	3	1	3	2	1	2	2	3	1	1	3	2	2	1
57000	-312.866127673954509	-319.721615624913909	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.581915132841085	-1	1	4	3	6	9	8	10	10	10	10	11	11	10	13	12	12	12	13	14	12	14	13	15	15	13	15	16	18	16	18	15	17	19	17	16	18	21	18	22	21	23	21	22	23	23	22	24	27	26	25	29	28	30	31	32	0	1	4	2	3	5	5	5	6	6	0	7	9	7	10	11	7	8	7	9	14	9	17	21	13	21	23	19	20	24	17	13	20	27	23	32	33	34	36	35	34	43	31	34	34	36	37	47	50	47	48	50	47	50	50	54	1	2	1	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	2	1	2	1	2	2	1	1	2	2	1	2	2	2	3	2	1	1	1	1	2	1	1	1	2	3	2	2	1	1	3	1	2	2	1	2	1
57500	-317.492786261041147	-324.348274212000547	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703703542469325	-1	0	3	2	4	9	8	8	9	10	10	11	11	10	11	12	13	12	13	14	13	14	14	14	15	15	15	16	17	16	17	17	16	21	18	17	18	21	19	23	22	23	22	22	22	21	24	25	27	26	26	29	28	30	32	31	0	1	4	2	3	5	5	5	5	8	0	9	8	7	10	11	12	6	12	13	14	6	17	14	13	24	23	19	25	24	17	25	20	27	23	25	33	35	36	31	35	43	34	34	34	32	32	47	47	47	47	50	50	52	53	52	1	1	1	1	1	2	2	2	2	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	2	1	1	1	1	1	2	1	1	3	2	2	1	1	1	3	2	1	1	1	1	2	4	1	2	1	1	2	1	1	2	1
58000	-329.758705264252114	-336.614193215211515	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667246959406177	-1	1	4	2	6	10	9	7	9	11	8	11	11	10	13	11	11	12	14	14	12	14	13	13	15	14	14	16	16	14	17	15	16	21	19	17	19	22	19	23	21	24	22	22	22	23	24	25	28	26	26	29	29	29	31	31	0	1	4	2	4	5	5	4	5	7	0	7	9	7	10	11	7	8	8	9	14	23	7	14	22	21	23	20	20	21	27	13	20	31	31	32	33	35	36	34	35	43	31	35	34	36	37	47	47	47	47	48	47	50	53	54	1	1	1	1	1	2	2	3	1	1	1	1	1	1	2	2	2	2	3	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	2	1	2	2	1	2	1	1	1	2	2	1	1
58500	-322.109555574459989	-328.965043525419389	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708824278744872	-2	0	4	2	7	8	9	10	9	10	10	12	11	11	13	11	12	12	12	13	14	14	14	14	15	13	15	16	17	16	16	17	15	18	18	17	19	21	19	22	21	24	22	23	23	24	24	26	28	27	26	30	29	29	31	31	0	1	4	2	4	3	5	5	6	6	0	7	9	7	10	11	8	9	7	13	26	20	17	14	12	14	23	19	25	21	17	20	13	17	31	20	33	35	36	27	35	43	31	40	35	36	37	47	48	48	47	50	50	47	53	54	1	1	2	1	2	2	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	2	1	1	1	2	2	2	2	2	2	3	1	2	2	1	1	3	2	1	3	1	2	3	2	1	1	1	1	2	1	2	1	1
59000	-330.823689319221955	-337.679177270181356	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.614734387142668	0	1	4	3	6	9	8	9	8	11	10	11	11	10	13	12	12	12	13	12	12	15	13	15	14	14	14	15	17	17	16	16	15	20	18	18	19	21	20	20	21	24	22	22	23	22	24	26	27	27	26	29	27	30	30	32	0	1	4	1	3	5	5	9	5	9	0	7	9	7	10	11	7	13	12	9	14	9	6	21	13	21	17	12	25	28	17	28	6	17	27	22	33	40	36	27	35	43	40	34	35	39	37	47	47	47	47	50	47	52	53	54	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	2	2	2	1	1	3	2	1	2	1	3	4	2	2	2	1	1	3	2	1	1	1	2	1	3	1	2	2	1	2	2	1	2	1
59500	-361.629853866713802	-368.485341817673202	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.610465768906641	-1	1	3	4	6	9	9	9	10	11	11	12	11	10	13	12	12	13	13	13	12	14	13	13	16	14	15	15	17	16	18	15	13	21	18	17	19	22	19	23	22	24	22	21	19	22	23	26	27	25	27	29	27	31	31	29	0	1	2	3	4	5	5	5	6	6	0	14	9	6	10	11	8	13	12	13	14	8	17	14	13	21	24	19	20	12	23	8	8	45	23	33	36	24	36	35	31	34	31	45	23	39	37	47	47	47	47	50	50	56	53	50	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	1	1	1	1	2	1	2	2	1	1	1	2	2	3	2	2	1	2	2	1	5	2	3	2	2	2	1	2	1	2	1	2	1	2	2	1	2	2	1
60000	-359.849763006281762	-366.705250957241162	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.522466150757936	-1	1	2	3	6	8	8	9	10	10	10	9	11	10	12	12	12	13	14	13	13	13	14	14	14	14	15	16	17	16	17	16	16	20	18	16	18	22	19	22	22	23	22	23	23	22	24	25	27	26	26	30	28	30	32	31	0	1	2	3	3	5	5	5	3	5	0	7	6	7	8	11	12	13	8	13	9	14	17	7	9	14	23	14	20	21	25	18	8	31	23	25	33	35	36	35	34	31	17	34	43	32	37	47	48	47	47	47	50	50	53	52	1	1	1	1	3	1	1	2	5	2	1	1	1	2	2	1	2	2	2	1	2	1	1	3	2	2	1	3	2	2	1	2	3	2	2	1	1	1	1	1	1	3	4	2	1	3	2	1	2	1	1	4	1	2	2	1
60500	-335.597544042762081	-342.453031993721481	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.770739000967794	-1	1	4	3	6	8	10	9	9	10	10	11	11	11	12	12	11	13	13	13	13	14	14	14	15	15	14	17	17	16	18	16	17	19	18	17	18	21	18	23	21	23	23	22	22	22	24	26	27	26	27	29	28	30	31	32	0	1	2	2	3	5	3	5	5	6	0	7	9	9	8	11	7	13	7	13	14	10	17	14	18	21	17	24	32	24	23	20	25	23	27	32	32	34	36	41	35	31	31	35	34	36	37	47	47	47	48	53	47	52	53	54	1	1	1	1	1	1	3	1	2	1	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	2	2	1	2	2	2	2	2	2	1	1	1	1	1	2	3	2	2	2	2	3	1	1	1	1	1	2	1	2	2
