step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56
62500	-288.758148548564918	-295.613636499524318	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.720741902053249	0	2	2	3	4	4	4	6	5	8	7	8	9	9	12	10	11	13	12	12	13	16	18	20	21	20	21	22	22	22	22	21	24	25	24	25	23	23	25	26	26	24	26	23	25	28	27	27	27	29	29	28	31	30	30	34	0	1	1	3	3	3	0	3	7	6	8	8	12	11	12	13	13	13	14	16	20	21	22	23	26	23	23	26	26	26	32	23	32	30	31	27	32	29	44	33	35	26	44	27	44	44	37	44	39	46	52	42	54	47	48	54	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	3	2	1	1	1	2	2	1	2	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	2	1	1	3	2	2	1	1	1	2	1	2	2	2
63000	-287.730199568523119	-294.585687519482519	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.677171120419907	0	1	2	3	5	5	4	6	7	7	8	8	9	10	11	10	11	13	12	12	14	16	18	20	22	20	20	21	23	21	22	21	24	24	24	23	26	25	25	25	26	25	27	26	27	28	27	26	29	26	28	29	30	31	30	32	0	1	1	3	4	4	0	3	7	6	8	8	8	12	13	13	13	13	14	13	20	20	22	23	23	23	23	27	24	24	32	23	32	30	31	27	26	29	36	25	36	26	39	32	44	33	26	39	43	33	47	51	37	25	49	51	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	2	2	2	2	1	2	1	2	2	3	1	2	3	1	1	1	1	1	2	3	1	2
63500	-285.931227736541075	-292.786715687500475	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.732203478421137	0	1	2	4	3	3	3	6	7	7	8	9	10	9	12	11	9	13	12	13	14	16	18	20	21	20	22	20	22	21	22	20	24	24	24	25	25	24	23	23	26	25	27	25	27	28	26	27	28	28	29	27	29	30	29	31	0	1	1	3	3	3	0	3	7	8	6	8	17	8	17	13	8	13	14	16	20	21	22	23	23	23	32	23	24	24	32	23	32	30	31	27	25	29	31	25	35	26	39	39	36	33	26	31	45	33	42	42	37	42	49	47	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	2	1	1	2	2	3	1	2	2	1	2	2	1	2
64000	-304.095946092279462	-310.951434043238862	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665532930698695	0	1	1	3	4	4	4	6	6	7	9	8	10	7	12	9	11	12	11	11	13	17	19	19	21	21	21	22	22	22	21	19	23	24	24	23	24	25	25	26	26	25	27	25	26	29	27	27	28	27	30	30	28	31	31	33	0	1	1	3	4	3	0	3	7	4	12	4	8	8	8	8	12	13	14	16	16	21	22	22	23	23	23	25	24	24	32	21	27	30	31	32	26	34	36	37	35	26	35	31	39	50	26	39	45	40	42	26	47	47	49	47	1	1	1	1	1	1	1	3	1	1	1	2	2	1	2	2	1	2	2	2	3	2	1	1	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	4	1	2	1	3
64500	-277.171592251072127	-284.027080202031527	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.710172679860072	0	2	3	2	4	5	4	6	7	7	8	7	9	9	11	10	11	12	12	12	14	16	19	19	22	21	20	21	22	21	22	21	23	25	24	24	25	25	26	25	26	25	26	24	27	28	27	27	28	27	27	29	30	31	31	34	0	1	4	1	4	4	0	6	7	6	6	8	12	12	13	13	13	13	14	16	20	20	21	22	24	23	23	24	24	24	27	27	29	30	31	27	26	29	44	33	35	26	31	31	43	36	42	44	45	33	25	47	47	47	49	54	1	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	3	2	1	2	2	2	2	1	2	1	1	2	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	1	1	1	2	1	2	2	2	2	2	2	1
65000	-284.963835925097555	-291.819323876056956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.739302321465588	-1	2	1	2	5	4	2	6	5	8	7	8	9	9	12	11	11	11	12	12	13	15	18	20	22	21	22	23	23	21	22	20	24	24	24	24	26	26	25	25	26	25	26	24	27	28	27	27	28	27	29	30	31	30	30	32	0	1	1	3	3	3	0	6	7	8	8	11	12	8	18	13	13	13	14	16	20	21	22	23	23	23	23	25	24	24	23	23	32	30	31	32	25	29	44	27	35	26	44	31	35	36	42	39	35	36	47	51	52	47	49	54	1	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	1	2	1	1	1	2	2	2	2	2	2	1	2	1	2	2	1	2	1	1	1	2	1	1	1	1	2	2	2
65500	-277.390072384002110	-284.245560334961510	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.749139702925286	0	2	2	3	4	4	4	6	6	6	8	9	9	8	11	10	11	12	12	13	14	16	18	20	22	20	22	23	22	21	20	20	24	23	24	23	26	23	25	24	27	25	26	23	27	29	27	27	28	28	29	29	31	31	30	32	0	1	1	3	3	4	0	4	7	6	8	8	8	8	13	13	16	13	14	18	20	21	22	23	23	23	23	27	30	24	23	22	32	30	31	32	23	27	44	31	35	25	39	31	39	50	42	44	43	36	47	47	47	47	49	37	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	2	2	2	1	2	1	3	1	1	2	1	1	1	1	2	1	1	2	1	3	1	1	2	2	1	3
66000	-295.727734764278694	-302.583222715238094	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.641142140527481	0	2	2	3	5	4	3	6	6	7	8	7	8	9	11	10	12	12	13	11	13	16	18	19	21	21	21	22	21	20	22	20	22	24	24	24	27	26	23	25	27	25	27	26	26	27	25	27	28	28	29	29	30	31	29	33	0	1	1	3	4	4	0	3	7	4	10	8	12	11	13	13	13	13	14	8	20	21	22	23	24	23	32	30	24	23	32	23	32	24	31	27	47	34	31	32	35	25	39	39	39	40	26	39	48	46	26	47	47	47	48	53	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	2	2	2	2	1	2	2	1	1	2	1	2	1	2	1	1	1	2	1	2	2	1	1	2	2	1	2	2	1	1	2	2	1	1	4	2	2	3	1	2
66500	-314.627057919996957	-321.482545870956358	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.587597602452978	0	1	3	3	4	4	5	6	7	8	7	8	10	9	10	11	10	12	12	10	13	16	18	19	21	21	20	22	22	20	21	21	24	24	24	25	25	25	26	26	26	25	25	23	27	29	28	26	29	28	26	30	31	30	29	32	0	1	1	1	3	1	0	4	7	8	6	5	12	8	8	12	12	13	14	12	20	21	21	23	24	23	23	32	24	24	23	22	32	30	31	28	26	29	44	23	43	26	31	32	44	36	51	44	48	39	26	47	52	42	39	47	1	1	1	1	1	3	1	2	2	1	1	2	1	1	2	1	2	1	2	1	2	2	2	1	1	1	2	1	2	1	2	2	2	2	2	2	2	2	2	4	1	2	2	1	2	2	1	2	2	1	3	1	1	3	1	2
67000	-278.693047547717356	-285.548535498676756	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.752182064915531	1	2	2	4	4	3	4	6	6	8	8	8	10	9	11	10	12	11	13	12	13	16	18	19	21	20	22	23	22	22	22	21	23	25	23	23	25	25	26	25	27	25	24	25	26	28	27	27	29	28	29	30	29	31	30	33	0	1	1	6	3	3	0	6	7	4	8	8	11	12	11	11	18	13	14	16	20	21	22	23	23	23	32	25	24	24	32	23	32	30	32	32	23	29	44	30	35	23	31	36	44	36	37	44	41	33	47	47	47	47	45	47	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	2	2	1	1	3	1	1	2	2	3	1	1	1	2	1	1	1	2	1	2	1	2	2	3
67500	-283.820859819378938	-290.676347770338339	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.573951489518881	0	2	2	3	4	4	3	7	5	8	8	8	9	9	12	10	11	12	13	12	14	16	18	19	20	20	22	23	23	20	21	20	24	24	24	23	25	25	26	25	27	23	25	26	26	28	27	27	27	27	30	30	30	31	30	34	0	1	1	3	3	3	0	3	7	6	8	8	8	8	8	8	13	13	14	16	20	21	22	22	24	23	32	25	24	24	32	23	27	23	31	32	26	34	43	29	35	26	31	43	43	43	37	39	43	36	47	47	47	47	43	54	1	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	2	2	1	1	2	2	1	1	1	1	2	1	1	1	1	3	1	2	2	1	1	1	1	2	2	1	1	2	1	1	1	2	2	2	1	2	3	2
68000	-302.798431846200231	-309.653919797159631	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.727349919938479	-1	2	3	3	4	2	4	5	7	8	9	8	10	9	12	11	12	12	12	12	14	16	18	19	21	21	22	23	22	21	22	20	22	25	23	24	26	24	26	25	26	24	25	24	26	29	27	27	28	28	29	28	31	30	29	33	0	1	6	6	3	1	0	3	7	4	6	8	12	12	13	8	13	13	14	13	20	21	22	22	23	23	23	25	24	23	32	23	32	25	27	32	26	30	44	26	35	26	44	27	44	36	37	39	39	36	37	42	37	26	36	47	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	4	1	1	2	1	2	1	1	1	1	2	2	1	2	1	1	1	1	3	1	2	2	2	1	2	1	2	1	1	1	2	1	1	1	2	2	2	2	4	2	2
68500	-262.784779101872005	-269.640267052831405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.855357722616800	0	2	1	2	5	5	3	5	6	7	8	7	9	9	11	11	11	11	11	12	14	17	18	19	20	21	21	20	22	20	22	20	23	22	24	25	26	26	24	26	26	25	27	25	26	28	27	28	28	29	28	29	31	30	30	33	0	1	1	3	3	4	0	1	7	8	12	8	12	8	13	13	13	13	14	16	20	21	22	23	23	23	32	23	30	24	32	23	27	30	31	27	27	36	31	27	35	26	44	39	39	36	42	44	45	46	37	47	47	47	49	53	1	1	1	1	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	2	3	1	1
69000	-301.473026968622662	-308.328514919582062	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612445768585126	0	2	2	3	5	3	3	7	6	6	9	9	9	10	12	11	12	12	13	13	12	16	17	19	20	21	21	22	23	20	22	22	24	24	24	23	27	26	26	25	26	26	26	24	27	27	27	27	28	28	29	30	30	31	31	34	0	1	1	3	3	3	0	6	7	6	8	8	8	12	8	13	13	13	14	21	16	21	22	23	23	23	24	25	24	23	23	23	32	30	31	26	26	34	31	36	35	26	44	31	44	33	26	31	39	46	25	47	47	47	44	54	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	2	1	1	2	1	2	2	1	2	1	1	2	1	3	1	1	2	1	1	2	1	2	2	1	1	4	2	1	3	3	2
69500	-294.567483917717311	-301.422971868676711	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.667506357504931	0	1	2	4	4	5	4	5	6	6	9	8	9	9	11	10	11	12	12	13	14	16	18	17	22	21	20	21	22	22	22	21	23	24	25	23	25	25	25	25	26	26	27	25	27	28	26	27	28	28	29	29	31	30	29	33	0	1	1	3	3	1	0	3	7	6	8	4	8	8	11	13	16	17	14	13	20	21	22	21	23	23	23	23	24	24	32	27	32	25	31	32	26	29	31	32	39	37	44	33	44	48	37	44	48	27	37	42	47	47	48	54	1	1	1	1	1	3	1	2	1	1	2	2	2	2	1	1	1	1	2	2	1	2	1	1	1	1	1	2	3	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	2	1	1	1	1	4	2	2	2	2	2	2
70000	-287.834373091802718	-294.689861042762118	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683321372953193	-1	1	2	3	4	4	3	7	5	7	8	7	10	9	11	9	11	12	12	12	14	16	18	20	20	21	20	22	22	21	21	22	23	25	24	24	25	25	23	25	27	24	26	25	27	28	27	27	27	26	28	29	30	30	30	33	0	1	1	3	3	3	0	3	7	4	8	6	8	12	16	12	13	17	14	16	20	21	22	23	23	23	23	23	24	24	23	27	27	30	31	32	42	29	31	33	35	26	39	31	39	40	37	39	43	32	37	42	51	51	39	47	1	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	1	2	1	2	2	2	2	1	2	1	1	1	3	1	2	2	1	1	2	1	1	1	3	1	1	2	2
70500	-314.350605539708965	-321.206093490668366	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.639674660207106	1	2	2	3	4	4	4	4	6	8	6	7	9	9	12	10	10	12	12	13	13	16	18	20	22	19	21	21	22	21	21	19	23	24	24	25	24	24	26	25	26	25	27	23	26	29	27	27	29	27	29	28	31	30	30	33	0	1	1	3	3	3	0	3	7	5	8	11	12	12	17	13	12	17	14	13	18	20	22	23	23	23	32	23	23	24	32	23	27	30	31	27	23	30	31	37	35	25	44	27	44	36	25	44	45	44	47	42	37	47	49	52	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	1	2	3	1	1	1	1	2	1	1	2	3	1	2	1	1	2	1	1	3	2	2	1	1	2	2	1	2	2	3	2	1	2	2	2	2	2	1	3
71000	-292.040064459562018	-298.895552410521418	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686330682472827	0	2	2	4	4	4	4	7	6	7	9	8	11	9	9	10	12	12	11	11	13	16	17	20	21	20	20	22	23	21	21	20	21	25	22	23	24	25	25	26	26	26	26	25	26	28	27	28	27	29	30	30	30	30	29	32	0	1	1	3	3	3	0	4	7	3	8	8	16	12	12	15	15	13	14	16	20	21	22	23	23	23	23	27	23	24	27	23	27	30	32	33	32	29	32	32	31	37	44	31	39	40	42	43	44	39	42	42	47	47	49	51	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	3	2	2	4	1	1	2	1	2	1	1	2	1	2	3	3	1	1	2	1	1	1	1	1	2	2	2	2	2	1	1
71500	-284.701810738326913	-291.557298689286313	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663507822996161	-1	1	3	2	4	4	4	6	7	7	8	8	10	10	12	9	12	11	12	11	13	15	18	20	21	20	20	23	22	21	22	21	23	23	24	25	25	25	24	25	26	25	26	25	27	27	28	27	28	28	29	27	30	31	30	32	0	1	4	1	4	4	0	4	7	6	8	6	16	8	13	8	13	13	14	16	20	21	22	23	26	23	23	25	23	24	27	23	27	24	31	32	26	29	31	27	35	33	39	39	44	33	52	39	33	36	52	37	52	52	45	51	1	1	1	1	1	2	1	2	2	2	1	2	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	1	2	1	1	1	1	2	3	1	1	3	2	2	1	2	1	2	2
72000	-275.801793903520888	-282.657281854480289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.694367979933951	0	2	2	4	4	4	3	6	6	7	8	8	9	10	12	11	9	13	12	12	14	16	18	20	22	20	19	23	22	22	22	21	21	24	24	24	25	26	24	25	27	26	26	25	26	26	27	27	29	28	29	29	31	30	29	34	0	1	1	1	3	3	0	3	7	3	8	8	12	12	13	17	8	13	14	17	16	21	22	23	23	23	23	25	24	24	27	27	27	24	31	32	26	29	31	36	39	37	44	39	44	36	42	39	45	46	42	47	51	47	45	54	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	2	1	2	2	2	1	1	2	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	1	1	1	2	2	1	1	2	2	2	1	2
72500	-282.949494142240212	-289.804982093199612	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668771549663697	0	1	2	4	3	5	4	5	6	7	9	8	10	10	12	10	11	12	13	11	12	16	18	19	20	20	20	22	22	20	21	22	23	25	24	24	25	24	23	25	26	25	26	25	26	29	26	28	29	29	29	29	30	30	30	32	0	1	1	3	3	4	0	3	7	3	8	8	12	11	11	11	11	13	14	11	20	20	22	23	23	23	22	23	30	24	27	27	32	30	31	27	26	29	31	28	35	26	39	39	36	27	37	44	45	33	42	26	47	42	43	53	1	1	1	1	1	1	1	1	1	2	3	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	2	3	2	1	1	1	2	2	1	1	4	1	1	1	3	2	3	3	2	2	1
73000	-310.835179815717879	-317.690667766677279	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.769224322013506	0	2	2	3	5	5	4	7	6	8	6	8	9	10	11	11	10	13	12	12	14	16	18	19	20	21	19	23	22	21	20	22	23	23	24	24	24	24	25	26	25	25	27	25	26	26	26	27	28	29	29	28	30	31	30	33	0	1	1	3	4	4	0	11	7	4	4	11	12	11	13	13	13	13	11	14	20	21	22	23	24	23	23	25	24	24	23	27	27	30	32	31	26	24	27	31	35	23	40	31	39	33	37	44	39	46	47	47	47	52	48	51	1	1	1	1	1	1	1	1	2	2	2	1	1	3	1	1	1	2	3	1	1	1	2	1	1	2	1	1	1	1	1	2	2	1	2	2	2	3	3	4	1	4	1	2	1	1	1	1	2	2	2	1	2	2	1	3
73500	-295.745758001689751	-302.601245952649151	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.668681881812376	0	1	2	3	4	5	4	6	6	6	7	8	10	10	11	10	12	11	12	12	13	17	17	19	21	20	20	22	22	22	21	22	23	24	24	25	24	24	23	24	26	24	27	25	26	28	26	27	27	26	29	26	31	28	29	32	0	1	1	3	4	3	0	6	7	4	4	8	12	8	11	11	13	13	13	13	20	21	21	23	23	23	23	24	25	24	27	27	32	24	31	32	26	29	31	30	35	26	39	39	44	50	37	39	44	32	42	26	54	37	48	51	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	3	1	1	2	1	1	1	1	2	2	2	1	1	1	2	1	2	3	2	2	3	2	2
74000	-288.210714346183920	-295.066202297143320	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.755852007295342	0	2	2	3	4	2	4	5	7	6	7	7	9	9	11	10	11	11	11	11	13	16	17	19	22	21	21	23	22	21	22	19	23	25	24	24	25	25	25	25	26	25	27	25	26	29	28	24	28	27	29	28	30	31	30	32	0	1	1	6	6	1	0	6	7	4	8	8	12	12	13	13	13	13	14	16	20	21	22	23	23	23	32	29	24	24	27	23	27	29	31	33	25	25	48	36	35	26	39	48	48	27	42	31	45	25	42	25	51	53	43	47	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	2	2	1	1	2	2	1	1	1	2	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	2	2	2	1	1	2	3
74500	-265.756657796960610	-272.612145747920010	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.827247546422428	0	1	1	4	3	4	4	6	7	8	8	8	10	10	12	11	12	12	13	12	13	16	19	20	21	21	21	22	23	21	21	21	24	23	25	24	25	25	25	23	27	25	26	24	26	28	27	27	28	28	30	30	29	31	29	33	0	1	1	3	3	3	0	6	7	6	8	8	12	10	13	13	13	13	14	16	20	20	22	23	23	23	23	23	25	24	23	23	27	30	44	32	26	29	33	27	35	26	39	31	44	36	37	39	45	33	47	47	47	37	49	52	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	1	2	1	2	1	2	1	2	2	2	2	2	1	1
75000	-289.125982301737338	-295.981470252696738	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.781541114958370	0	1	2	4	4	5	3	6	7	6	8	8	9	9	10	9	11	12	13	12	14	16	17	20	21	19	22	23	21	22	22	21	24	25	23	24	25	24	23	24	26	23	26	25	27	28	27	26	29	29	30	30	29	31	29	32	0	1	1	3	3	3	0	4	7	4	8	4	12	11	13	12	13	13	14	15	20	21	22	22	23	23	32	24	24	24	32	23	27	30	31	27	26	29	31	27	31	26	39	39	44	36	37	31	43	46	47	47	47	47	43	47	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	2	3	1	1	1	2	2	2	2	1	1	1	1	2	1	2	2	1	2	1	2
75500	-294.277925690514735	-301.133413641474135	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.708194829448075	-1	1	2	3	5	4	4	6	5	7	8	8	10	10	12	10	11	12	13	12	14	16	18	19	22	20	20	22	23	21	21	21	23	23	24	24	25	25	24	26	26	24	26	25	27	27	26	27	29	27	28	30	30	31	31	33	0	1	1	3	3	3	0	6	7	5	8	8	11	11	13	11	12	13	14	16	20	21	21	23	27	22	23	23	30	24	23	27	31	30	31	27	26	29	31	36	35	23	39	32	39	36	25	39	45	36	37	42	47	47	44	53	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	3	1	1	1	1	2	1	1	1	1	2	1	2	2	2	1	1	1	1	3	1	2	2	2	2	2	1	2	2	2	2	2	3	2
76000	-277.213527188698833	-284.069015139658234	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733892075536969	0	2	1	3	3	5	4	6	5	7	8	8	10	9	12	11	12	12	12	11	13	16	18	20	21	20	20	22	23	21	20	21	23	24	23	25	27	24	25	25	26	25	26	23	26	29	27	27	28	28	27	30	30	31	30	33	0	1	1	3	3	4	0	4	7	5	10	8	12	8	13	13	13	13	14	13	20	20	21	22	24	23	23	24	24	23	23	27	32	29	31	32	42	29	44	24	35	26	44	31	39	32	42	44	43	36	26	47	42	47	49	54	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	2	2	3	3	1	1	1	2	2	2	1	1	1	1	2	2	1	1	1	2	2	2	2	1	1	4	1	2	1	1	3	2	2	2	1	1
76500	-297.117293792990097	-303.972781743949497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.665004193130214	0	2	1	3	4	5	5	6	7	6	8	9	10	9	12	8	12	13	10	12	13	16	18	19	20	19	22	23	22	21	21	22	24	24	24	24	26	26	24	24	27	24	25	25	26	29	27	27	28	26	30	30	31	31	29	33	0	1	1	3	3	4	0	1	7	5	10	8	16	8	13	8	13	13	14	16	20	21	22	23	23	23	23	25	24	24	25	23	31	30	32	28	26	27	27	31	35	23	32	39	39	50	37	44	45	32	47	42	47	47	49	53	1	1	1	1	2	1	1	3	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	2	1	2	1	1	4	2	1	2	2	3	2	1	1	2	1	1	1	2	1	2	2	2	1	1
77000	-301.362789961431702	-308.218277912391102	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.647108055578207	-1	1	1	3	4	4	4	6	7	6	8	8	9	8	11	11	12	12	10	13	14	16	17	19	20	21	22	22	22	22	22	21	24	23	25	23	26	23	24	25	27	23	26	25	26	25	27	26	29	28	30	29	28	29	30	34	0	1	1	3	4	1	0	4	7	1	8	8	12	8	13	13	13	13	14	16	16	21	22	23	23	25	32	32	25	24	32	25	36	24	31	32	26	29	31	27	45	25	44	39	44	36	42	39	45	46	47	47	42	42	48	52	1	1	1	1	1	3	1	2	2	3	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	2	1	2	3	2	2	2	1	2
77500	-308.693582242305752	-315.549070193265152	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627691256340816	0	2	2	3	5	5	4	6	7	7	8	8	8	9	12	10	10	13	12	11	13	16	18	20	22	20	22	23	23	22	22	20	24	25	24	24	26	25	25	26	26	25	26	23	27	29	27	27	29	27	29	29	31	31	29	32	0	1	1	3	3	4	0	4	7	4	8	8	3	13	17	13	12	17	14	13	17	20	22	23	26	23	32	32	30	24	32	22	23	25	32	27	26	29	31	33	31	27	44	32	44	50	42	39	48	33	47	37	51	47	39	53	1	1	1	1	2	1	1	2	1	2	1	1	3	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	2	1	2	3	2	2	1	3	2	1	1	2	2	2	2	2	1	2	1	1	2	1	2	1	2	1	1
78000	-275.458969108353472	-282.314457059312872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.804862861667912	1	2	2	3	3	5	3	6	5	8	9	8	9	9	11	10	10	11	12	12	14	15	17	19	19	20	22	21	22	21	21	20	24	23	24	23	26	24	26	25	27	25	26	25	26	28	28	27	28	28	28	29	30	31	30	33	0	1	1	3	3	3	0	6	7	4	8	8	8	12	13	13	13	17	14	16	20	21	22	23	23	23	32	25	24	24	32	25	32	30	31	27	26	29	31	36	39	26	31	35	31	27	42	44	43	39	42	51	51	51	43	53	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	3	1	3	3	2	1	1	1	1	1	2	1	2	2
