step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79
21500	-451.345858379908123	-449.199340108857314	-2.146518271050801	0.000104528851481	0.000012429009514	0.118905061497305	0.606637795148353	1	0	2	3	2	3	4	5	4	4	4	5	7	6	4	7	5	6	5	7	8	8	6	9	8	10	8	8	10	9	9	8	13	11	11	11	13	11	12	13	12	15	14	14	15	18	18	17	21	17	19	20	21	20	22	22	22	23	25	24	28	25	26	26	26	27	28	26	27	28	30	29	28	28	31	29	31	35	38	0	0	1	1	2	3	5	6	6	6	2	9	23	5	6	6	6	0	6	9	12	15	6	7	23	6	10	15	16	16	25	17	28	25	15	22	36	17	34	8	22	43	37	35	41	44	40	43	47	45	50	51	0	48	43	46	52	52	53	56	65	55	60	55	55	63	55	57	64	65	67	65	63	65	70	68	72	77	77	1	1	1	1	2	1	1	2	1	1	2	1	1	2	1	2	1	1	1	1	2	2	2	3	1	4	2	2	2	1	1	2	2	2	4	2	1	3	1	5	2	1	1	2	1	2	2	2	2	1	1	1	1	1	6	2	1	1	2	1	1	1	1	2	1	1	3	3	1	1	2	2	1	1	2	1	1	2	3
22000	-491.032902848927904	-489.168034420743538	-1.864868428184387	0.000127813711374	0.000020760217518	0.162425590299568	0.596264756941394	-1	0	2	3	2	3	4	5	4	3	5	6	6	6	5	6	6	6	7	8	7	8	8	8	7	8	9	8	9	8	10	11	12	10	12	11	12	11	12	12	12	14	14	14	16	17	19	18	20	19	19	20	20	21	20	22	22	23	24	25	27	25	26	26	25	26	27	27	27	28	30	29	29	29	29	29	32	36	38	0	0	1	1	2	1	5	10	10	3	7	9	15	5	3	3	10	0	6	6	12	4	3	11	16	17	20	15	8	16	25	27	15	25	19	30	36	27	34	3	29	15	37	35	43	29	35	22	47	42	45	51	0	50	43	46	55	52	53	56	57	45	46	57	57	56	57	55	55	65	69	65	60	57	61	65	71	71	74	1	1	2	2	1	2	1	1	1	1	1	1	1	2	2	2	1	1	2	3	1	2	2	1	1	2	1	2	2	1	1	2	2	1	2	1	1	1	1	6	2	4	2	1	1	4	4	5	1	2	1	1	1	1	3	3	1	2	2	2	1	5	4	3	1	3	2	3	2	2	2	3	2	4	1	2	1	3	4
22500	-476.695888529826277	-474.096400828703679	-2.599487701122622	0.000145347446445	0.000011578992730	0.079664232249399	0.613469784517571	0	1	2	3	2	4	3	5	5	4	4	4	6	6	4	8	6	5	6	8	7	8	7	9	7	9	9	7	9	9	9	10	12	11	13	11	13	11	11	13	12	15	13	15	16	18	18	18	19	20	19	20	20	18	21	22	23	23	24	25	26	25	25	26	26	28	26	25	28	28	30	28	27	29	32	30	32	35	38	0	0	1	1	2	3	2	3	12	3	2	3	10	2	3	8	8	0	6	9	4	8	6	14	8	17	17	6	6	1	25	6	28	31	30	22	36	27	25	20	28	22	36	35	43	42	40	37	47	48	54	51	0	45	41	49	48	51	53	49	55	55	56	57	57	63	48	57	61	68	69	57	63	68	74	68	74	72	65	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	2	1	1	1	2	3	1	2	3	1	1	2	1	2	5	1	2	2	1	3	2	1	1	2	3	3	4	1	1	1	1	2	2	1	1	1	1	1	1	4	1	2	3	1	3	3	3	1	2	2	2	4	1	2	1	1	2	1	2	2	3	2	2	5
23000	-475.746198792819484	-473.017612371387713	-2.728586421431779	0.000123641025543	0.000008912553210	0.072084109389749	0.569332047183349	0	1	2	4	3	3	4	4	5	3	4	6	5	6	6	8	5	5	6	8	8	7	6	6	7	8	8	9	9	10	10	12	13	9	10	10	12	11	11	13	11	13	14	14	16	17	18	18	20	19	19	20	20	21	22	22	22	24	25	25	28	25	26	24	26	27	28	26	26	29	30	29	29	28	31	30	31	36	38	0	0	1	1	2	1	2	3	4	3	2	8	10	5	8	13	10	0	3	9	12	15	8	5	8	13	17	15	6	22	16	27	28	25	8	22	30	26	34	35	36	41	37	40	42	40	40	36	46	43	48	42	0	45	51	49	51	50	53	56	65	45	56	57	57	60	50	50	64	68	69	74	63	64	74	68	72	75	75	1	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	1	1	2	1	1	1	1	2	1	1	1	2	2	2	1	2	2	1	2	2	1	3	1	1	1	1	1	1	1	3	2	4	1	3	1	2	1	3	1	2	2	2	2	2	1	4	2	2	2	1	3	5	1	2	2	1	2	1	2	2	2	3	3
23500	-484.641787965144204	-482.433355442625498	-2.208432522518723	0.000114422270292	0.000012805787664	0.111916916449693	0.578236971817160	0	0	1	1	2	4	2	4	4	4	4	6	6	6	6	8	6	5	6	8	7	7	7	8	7	9	7	10	8	10	9	11	13	10	11	11	12	11	11	13	11	15	14	15	16	17	18	19	20	18	19	21	19	20	22	22	22	22	25	26	27	25	26	26	26	24	27	25	28	29	31	28	29	30	31	29	32	35	37	0	0	1	1	2	3	2	3	3	3	7	9	8	5	10	23	10	0	10	9	12	6	6	11	8	17	10	22	6	15	23	27	36	25	10	22	30	6	31	19	22	26	41	40	40	35	44	45	47	41	42	48	0	50	52	46	51	48	53	66	65	58	66	51	68	56	57	52	61	68	68	65	60	65	68	50	65	72	72	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	2	2	2	2	1	1	2	1	4	2	1	3	1	4	2	4	2	1	2	4	2	2	1	4	2	2	1	1	1	3	1	1	2	1	1	2	2	3	1	1	2	2	1	1	2	1	2	2	2	6	3	2	3
24000	-446.818386628998780	-444.638350417735410	-2.180036211263348	0.000096235920523	0.000011070663173	0.115036704725314	0.623208457766269	0	1	3	3	3	1	5	2	4	4	3	6	7	7	6	6	6	4	6	7	5	8	6	9	7	10	7	9	9	9	10	11	13	10	13	11	11	12	11	11	12	14	13	14	16	18	19	19	19	20	19	20	20	21	21	23	22	22	25	25	26	25	24	26	25	26	26	25	28	27	30	28	27	29	30	28	33	34	38	0	0	1	1	2	1	11	6	8	3	2	21	10	5	3	8	10	0	8	9	9	15	3	14	16	8	10	15	27	15	25	27	15	25	16	22	22	17	31	29	22	37	37	40	41	35	35	42	46	45	45	51	0	48	37	49	51	48	53	56	57	48	56	57	48	63	65	57	64	68	67	65	60	65	70	65	72	77	77	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	2	1	1	4	2	1	1	1	2	2	3	1	3	2	1	3	1	2	2	1	1	1	2	2	3	3	1	2	2	1	1	1	5	2	2	2	2	1	2	3	1	2	3	2	1	2	1	1	1	1	2	2	1	2	2	1	3
24500	-455.521809575905820	-453.190937440916400	-2.330872134989435	0.000137559533986	0.000013742212779	0.099900111473278	0.678152382715489	0	0	3	4	2	2	4	5	3	4	4	6	7	6	5	7	6	5	7	8	5	7	6	8	6	10	7	9	10	10	9	10	13	10	12	11	11	11	11	12	11	13	12	14	15	17	19	18	20	19	19	20	20	21	21	20	22	24	25	25	27	24	24	26	26	27	28	25	27	29	30	28	29	30	30	29	32	34	38	0	0	6	1	2	1	2	6	6	6	2	21	10	2	4	8	10	0	8	12	9	15	10	11	4	17	17	15	16	16	16	27	43	25	41	22	22	10	34	34	22	37	22	35	37	40	46	45	46	48	48	48	0	51	52	46	52	52	53	56	68	52	56	68	57	63	68	58	57	68	69	57	66	70	76	67	70	74	77	1	1	1	2	1	1	2	2	1	2	2	1	2	4	1	2	1	1	1	1	1	1	1	2	1	2	1	2	2	1	1	2	1	2	1	2	2	2	1	1	2	1	2	1	2	3	1	1	1	1	1	2	1	1	1	2	1	2	3	2	1	2	2	1	2	2	2	1	2	2	1	3	1	1	1	1	2	3	3
25000	-453.967449189978424	-451.148444730112828	-2.819004459865611	0.000107163637570	0.000007222443945	0.067396405244274	0.648772931699004	0	0	1	2	2	3	4	3	4	4	4	3	7	6	5	5	6	5	7	6	8	8	8	9	6	10	7	10	10	10	10	10	11	10	11	11	10	13	12	9	13	15	12	14	17	18	17	18	21	18	19	20	20	21	20	21	23	21	25	24	28	25	25	25	25	27	27	25	27	29	29	29	27	29	31	29	32	34	39	0	0	1	1	2	3	5	3	12	3	2	3	3	5	3	8	10	0	17	9	20	15	16	7	16	3	17	15	6	22	25	27	26	25	3	30	22	26	34	19	30	36	37	40	43	44	29	43	46	43	45	48	0	51	45	46	48	48	53	46	65	58	56	57	50	63	64	57	64	65	67	61	60	68	61	65	72	72	78	1	1	1	1	1	1	1	1	1	1	2	1	3	2	2	1	2	1	1	1	2	2	2	2	1	4	1	2	3	1	2	2	1	2	5	1	1	2	1	1	2	2	1	3	2	3	3	3	2	2	1	1	1	1	2	1	3	1	3	3	2	2	2	1	3	2	1	2	1	2	1	1	1	2	1	2	2	2	2
25500	-485.053156572825742	-483.179987392654937	-1.873169180170813	0.000126209005430	0.000020289670376	0.160762461493487	0.572872718586327	0	0	2	3	2	3	5	4	4	4	4	6	6	6	5	7	6	5	7	7	7	7	8	9	8	9	8	10	9	9	8	12	12	11	12	11	10	12	10	12	12	14	14	13	16	19	17	19	21	19	18	20	20	20	21	21	23	24	25	25	27	26	26	25	26	27	26	26	28	29	30	28	29	28	31	30	33	33	38	0	0	1	1	2	3	11	6	3	6	2	9	10	2	1	15	10	0	8	1	13	15	12	5	20	17	17	15	19	22	20	27	28	25	10	22	15	27	25	29	22	36	28	29	20	47	44	43	46	15	45	43	0	42	30	46	45	52	53	56	68	58	49	55	48	56	55	57	67	57	72	64	66	64	61	74	74	75	78	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	3	1	1	1	3	1	1	2	2	1	2	1	2	1	1	3	2	3	2	1	2	2	1	2	2	3	1	2	2	1	7	1	3	1	3	5	1	2	2	3	2	1	2	4	2	3	3	3	1	1	3	1	2	1	1	2	1	2	1	2
26000	-460.293396675181498	-458.012531442034117	-2.280865233147391	0.000136893392526	0.000014311872303	0.104547575590443	0.660721082526897	-1	-1	2	2	2	3	5	5	4	4	4	5	7	6	6	7	5	6	5	8	7	7	8	7	8	9	7	8	9	10	9	11	10	10	13	11	13	9	11	12	12	13	13	13	17	18	16	17	20	19	19	20	20	21	22	19	22	21	26	25	28	26	25	27	26	27	26	24	27	27	30	27	27	29	31	29	32	34	38	0	0	1	1	2	1	11	10	6	6	5	6	10	2	6	8	3	0	6	9	12	15	16	11	8	17	17	15	19	22	25	27	28	25	29	22	36	27	25	26	33	36	22	40	37	47	40	35	46	43	45	45	0	42	52	47	54	48	53	49	65	58	56	67	57	56	68	54	67	65	64	68	60	61	70	57	72	77	78	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	2	1	2	3	1	1	1	1	1	1	2	3	1	1	1	3	3	1	3	1	1	1	5	1	2	1	2	2	3	1	2	4	1	2	4	1	2	1	1	1	1	1	1	2	3	2	2	2
26500	-494.547996683758299	-492.348364564332599	-2.199632119425694	0.000134244532824	0.000015152044740	0.112868989305294	0.543141529235767	0	0	3	4	2	2	3	4	5	4	4	4	6	5	5	8	5	5	7	7	7	7	7	8	6	9	7	9	10	6	8	11	11	11	12	11	12	12	11	9	11	15	14	13	16	18	17	18	20	18	20	19	20	21	21	21	23	23	25	24	28	25	25	26	27	26	25	24	27	27	29	28	28	29	31	29	32	34	37	0	0	6	6	2	1	5	6	12	6	2	6	10	2	6	19	10	0	3	9	9	30	8	14	8	15	17	15	8	8	25	8	28	25	23	22	15	26	31	8	19	26	30	29	43	44	43	45	46	36	48	41	0	42	48	47	54	52	53	56	68	52	40	67	68	46	68	57	64	55	61	65	56	68	65	65	64	72	78	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	3	1	1	1	2	1	1	2	1	2	4	1	1	3	1	2	3	2	4	2	1	2	2	3	5	2	1	2	2	1	1	3	1	4	1	3	2	2	2	2	3	2	2	4	6	1	2	2	1	1	1	3	1	1	3	2	2	1	4	2	2
27000	-490.653151381323482	-488.148673574554209	-2.504477806769298	0.000122449251360	0.000010535204111	0.086037309284492	0.554779221310466	1	1	3	4	3	2	4	4	4	3	3	6	7	7	5	8	6	5	6	8	7	7	7	8	7	9	8	9	9	8	9	9	13	9	11	11	13	12	11	13	12	15	10	14	16	17	19	19	19	20	18	21	20	20	21	21	22	21	25	25	27	24	25	25	24	26	26	27	27	27	30	27	29	28	32	29	32	36	36	0	0	1	1	2	1	2	6	6	6	2	9	19	5	8	23	10	0	3	9	12	15	19	5	8	17	8	22	8	22	3	17	36	23	28	15	15	26	25	35	30	43	30	19	43	40	40	51	46	45	45	48	0	45	48	46	48	45	53	56	65	51	56	55	57	56	55	65	64	67	64	55	63	65	70	68	72	68	75	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	2	1	2	2	2	1	3	1	1	2	1	3	3	2	1	2	2	2	2	3	3	2	3	1	2	2	1	1	1	1	2	2	1	2	2	2	1	3	3	2	1	2	2	2	1	1	3	2	2	2	3	1	4	4	3
27500	-465.597938609621508	-463.447375747880812	-2.150562861740712	0.000123223961035	0.000014593053610	0.118427077715757	0.615617797238861	-1	1	3	2	3	2	4	5	4	3	3	5	4	7	4	6	4	5	7	7	7	8	7	8	7	9	9	10	10	9	9	11	12	11	13	12	13	12	11	12	11	14	12	14	17	16	19	17	18	18	19	20	19	21	22	22	22	23	25	25	27	26	24	26	26	28	27	25	28	28	29	28	27	28	31	29	32	34	38	0	0	4	1	2	1	2	1	6	1	2	9	10	2	6	6	4	0	8	9	12	8	16	11	16	16	17	22	16	22	25	8	28	23	40	30	43	26	31	8	30	41	41	40	37	40	49	37	40	43	48	51	0	45	45	49	52	48	53	56	57	57	56	57	68	63	64	48	61	68	64	65	60	65	65	68	75	74	75	1	1	1	2	1	2	1	2	1	2	2	1	1	3	1	2	1	1	2	2	1	2	1	2	1	1	2	1	2	1	1	3	1	1	1	2	1	1	1	3	1	2	1	1	2	2	1	2	2	2	1	1	1	3	3	1	1	2	3	2	3	2	1	2	1	2	1	3	1	2	1	2	1	1	3	2	1	3	4
28000	-468.175860643339718	-466.104367601740705	-2.071493041599024	0.000147680458252	0.000018959607507	0.128382642707773	0.557318071721637	0	1	2	4	3	3	4	5	4	3	5	5	5	7	5	6	5	5	7	8	7	6	7	8	7	9	8	9	9	7	9	11	13	10	13	12	13	13	12	12	11	15	13	15	16	17	18	18	21	20	19	21	21	21	21	21	22	23	25	25	27	26	23	27	26	26	27	26	24	28	29	29	28	30	30	29	32	34	38	0	0	1	1	2	3	2	6	3	3	2	9	10	5	4	6	10	0	8	9	12	15	16	7	17	20	4	15	17	22	25	27	28	25	8	15	20	32	34	41	30	28	20	40	37	35	46	45	46	51	45	48	0	51	51	46	50	52	53	63	57	57	56	57	57	63	69	48	52	65	67	61	66	70	70	65	70	77	78	1	1	1	2	1	1	2	1	1	1	2	1	2	2	1	2	2	1	1	2	1	1	1	2	1	1	2	1	2	1	2	1	1	1	4	4	2	2	2	1	2	4	3	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	3	1	4	2	1	3	2	2	1	3	1	1	1	1	1	2	2	2	2	1	2
28500	-449.790646090365499	-447.337956450243496	-2.452689640122016	0.000110755525751	0.000009950775315	0.089844504349479	0.626802731318258	1	-1	2	4	2	4	4	4	4	3	4	6	6	6	6	8	5	6	7	7	8	7	6	8	6	9	9	9	9	9	10	12	11	10	13	12	12	13	10	13	12	14	13	13	16	17	15	18	19	19	18	20	21	22	22	21	21	22	25	25	28	25	23	25	26	27	28	27	27	29	31	29	28	28	32	30	32	36	38	0	0	1	1	2	3	2	3	3	3	2	9	10	5	3	25	10	0	23	9	12	23	8	11	6	17	17	22	19	22	25	27	30	25	8	22	30	27	25	29	22	30	30	29	37	19	40	45	35	48	37	42	0	51	52	49	52	50	53	56	65	58	56	57	62	60	65	65	64	68	67	68	63	64	70	70	72	77	78	1	1	1	2	1	1	3	1	1	1	2	1	2	2	2	1	1	1	1	1	2	1	2	2	1	2	2	1	1	1	2	1	1	2	4	3	2	2	2	3	2	2	2	2	2	5	1	1	2	1	3	2	1	2	1	1	1	2	3	3	1	2	1	2	1	1	1	1	1	1	2	1	3	2	2	1	2	2	1
29000	-475.196928599677221	-472.452837751592938	-2.744090848084292	0.000117362113915	0.000008361666042	0.071246723178137	0.521657115103894	0	1	2	3	2	3	4	4	4	3	3	6	6	5	5	5	6	6	5	7	8	8	7	8	7	9	8	9	8	8	10	11	13	11	12	11	12	13	12	12	12	15	13	13	15	17	18	18	20	19	19	20	20	21	21	22	22	23	25	25	28	25	24	26	27	27	28	26	27	27	29	29	28	29	30	29	33	35	38	0	0	1	1	2	3	2	3	6	3	2	9	10	5	6	8	16	0	1	9	13	15	3	5	16	17	17	22	12	15	25	27	30	31	19	22	30	26	34	13	30	44	37	29	43	35	40	42	46	45	48	37	0	51	50	46	55	54	53	49	57	50	56	48	57	56	69	57	64	52	67	65	63	70	68	65	72	68	78	1	1	2	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	3	1	1	2	2	3	2	2	2	1	1	2	2	2	2	1	3	2	3	2	1	3	3	1	1	2	1	3	3	1	1	2	1	4	1	1	1	2	1	1	3	3	3	2	1	4	2	3	1	2	1	4	1	1	2	1	2	1	2	4	1
29500	-470.147453157745701	-467.787002862652855	-2.360450295092869	0.000116767509966	0.000011361783511	0.097302610244172	0.649426736855661	0	0	2	3	3	4	3	4	5	4	1	6	6	5	5	6	5	6	7	7	7	8	7	9	6	9	8	10	9	9	9	10	12	10	12	11	12	12	12	13	13	13	12	13	17	17	18	18	21	20	18	20	20	21	22	23	21	24	23	26	25	25	25	26	26	28	26	26	27	27	30	29	28	27	31	30	32	34	39	0	0	1	1	2	3	2	3	3	3	2	9	10	5	3	3	10	0	8	9	12	15	10	14	9	3	16	30	19	6	25	27	28	25	29	22	30	27	34	29	30	43	30	29	43	44	44	41	46	42	36	41	0	50	45	49	50	55	53	56	52	58	56	50	55	63	57	52	67	50	64	70	63	67	61	74	72	75	75	1	1	1	1	2	1	2	1	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	1	4	1	1	1	2	2	2	1	2	2	2	2	2	1	2	1	1	2	2	3	3	3	2	2	3	4	3	1	1	2	1	1	1	1	2	1	1	1	3	2	2	2	4	1	3	2	1	2	1	3	2	2	2	4
30000	-520.966605849269399	-518.992972877652278	-1.973632971617153	0.000175965648104	0.000025127240658	0.142796283983530	0.673670661785670	-2	1	2	3	3	3	3	4	4	4	3	6	5	7	5	7	6	6	7	7	7	7	8	7	5	10	9	9	9	10	10	11	12	9	12	10	12	11	10	11	13	14	12	13	16	19	15	18	21	18	20	20	21	21	21	21	22	24	25	26	27	25	25	25	25	27	27	25	28	28	30	29	28	30	31	29	31	34	39	0	0	1	1	2	3	2	3	4	3	2	10	3	2	3	3	10	0	13	6	4	4	6	5	3	17	23	19	19	22	8	36	36	25	29	22	22	27	23	16	16	30	15	31	30	16	35	45	41	45	28	48	0	45	52	47	52	51	53	56	68	52	56	55	57	49	52	57	65	61	68	68	60	61	65	70	72	75	78	1	1	1	2	1	1	1	1	1	1	1	1	2	3	2	3	1	1	1	2	2	2	4	1	2	2	1	1	1	1	3	1	1	2	2	2	3	1	1	2	3	2	3	2	2	6	2	1	2	1	4	1	1	1	1	2	1	1	3	2	1	3	2	2	2	3	3	1	1	1	3	2	1	2	2	1	1	1	2
30500	-480.768799596363863	-478.195027839802663	-2.573771756561225	0.000139988945719	0.000011383433868	0.081316662610160	0.609849389832056	0	0	2	3	3	3	4	4	4	4	5	5	6	6	6	7	6	6	5	7	7	8	7	8	6	7	8	10	8	9	9	12	13	9	11	11	12	13	10	11	12	15	11	15	17	18	19	18	20	20	20	20	18	21	21	23	22	24	25	25	27	25	24	27	25	25	28	26	28	28	31	28	28	29	32	29	33	35	38	0	0	1	1	2	3	2	6	3	3	5	9	8	2	4	8	8	0	3	9	12	15	8	14	3	17	17	4	10	22	25	29	36	25	34	30	43	32	25	19	30	28	30	40	43	40	44	45	46	48	42	48	0	48	45	47	51	42	53	49	65	52	44	68	51	49	64	65	64	65	70	65	66	68	74	70	72	77	65	1	1	1	2	2	1	3	1	1	1	2	1	1	2	1	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	2	1	1	1	1	2	3	2	4	1	2	3	3	2	1	1	1	2	1	1	2	2	2	1	5	3	2	1	2	3	1	2	2	1	1	1	1	3	1	1	2	2	1	2	1	6
31000	-406.638899978764300	-404.653990507002788	-1.984909471761526	0.000088741205671	0.000012512319761	0.140997856258447	0.654441080109192	1	-1	3	3	2	3	4	2	4	4	4	5	6	6	5	6	5	5	7	7	7	8	8	8	8	9	8	10	9	10	10	11	12	10	12	11	13	13	12	12	13	15	12	14	16	18	18	19	20	19	20	21	19	21	21	23	23	23	25	25	28	26	26	25	26	27	27	27	28	28	31	28	28	29	31	29	32	35	36	0	0	8	1	2	8	5	1	8	8	2	9	10	11	8	6	10	0	6	9	12	15	16	14	16	27	17	15	19	15	25	26	28	25	29	28	43	32	31	29	36	36	36	40	43	40	35	42	46	30	48	37	0	50	50	49	48	52	53	49	68	58	56	57	57	60	64	65	64	65	67	65	56	57	65	70	72	72	74	1	1	1	1	2	1	1	1	1	1	3	1	2	1	2	1	1	1	2	2	2	2	2	1	1	1	2	3	1	3	2	1	1	1	2	1	1	1	1	2	1	2	1	1	2	2	3	2	1	4	1	4	1	2	1	2	3	1	2	2	1	2	2	1	2	1	1	1	1	1	2	1	2	3	2	1	2	3	4
31500	-438.730177923206384	-436.597762006683354	-2.132415916523007	0.000092197061228	0.000011118657017	0.120596653183148	0.627213916050001	1	1	2	4	3	3	3	3	4	3	4	6	6	6	5	6	5	4	7	7	8	7	7	8	7	9	9	9	10	9	9	12	13	10	12	11	12	13	12	13	13	13	13	14	16	19	18	18	21	19	20	20	21	21	20	21	23	22	25	23	27	26	25	27	27	27	26	25	28	28	29	29	28	29	30	30	33	35	39	0	0	1	1	2	3	2	3	6	3	2	9	10	5	6	3	10	0	3	9	12	8	3	5	16	17	17	15	19	22	25	26	15	13	19	28	30	27	31	29	30	30	37	40	43	35	44	45	46	45	48	45	0	52	48	46	52	48	53	56	68	58	56	57	68	60	68	57	67	64	67	65	60	68	70	70	72	72	78	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	2	3	2	1	2	2	2	2	1	1	2	4	1	3	1	2	2	1	2	3	2	1	1	1	4	2	2	1	2	1	2	1	1	1	1	1	2	2	1	2	2	2	3	2	2	1	1	1	1	1	1	2	2	2	1	3	2	2
32000	-424.839738013776355	-422.545561733502382	-2.294176280273946	0.000110712724734	0.000011434141124	0.103277569510868	0.696732728475600	-1	1	2	3	2	1	5	4	4	3	4	5	6	6	5	5	5	5	6	6	7	7	7	8	8	9	8	9	9	9	10	11	12	10	13	12	11	12	12	13	11	14	13	15	15	18	19	18	21	19	19	20	20	21	21	22	21	22	25	25	28	26	26	26	27	27	27	25	28	28	29	29	29	30	32	29	32	35	39	0	0	6	1	2	1	2	3	3	6	2	9	17	5	3	6	1	0	17	9	12	15	16	5	16	4	15	22	19	22	25	27	28	23	29	30	26	27	31	29	30	30	41	29	43	44	44	42	46	48	48	48	0	51	52	49	52	48	53	56	68	58	56	68	68	63	64	57	64	68	64	70	66	65	76	70	65	72	78	1	1	1	2	1	1	2	1	1	2	1	1	1	2	3	2	3	1	1	1	2	1	1	2	2	3	2	1	2	1	2	2	2	1	2	2	1	2	1	2	1	2	1	2	1	2	3	1	2	1	1	1	1	1	1	1	1	2	2	2	1	2	2	1	1	1	1	2	1	2	2	1	1	2	1	1	3	3	2
32500	-440.925383366230676	-438.771462689839097	-2.153920676391583	0.000080278258307	0.000009475454789	0.118032640333497	0.508854178825015	-1	0	1	3	2	4	3	3	4	3	5	5	6	5	5	7	6	5	6	8	7	7	5	8	8	10	8	9	9	9	10	12	13	10	13	11	12	11	12	11	11	15	13	14	16	17	17	18	21	19	18	20	20	21	20	22	22	22	25	26	27	24	25	26	26	28	28	24	27	27	30	28	29	29	30	30	31	35	38	0	0	1	1	2	3	2	3	8	3	7	9	10	5	6	23	10	0	10	9	12	15	8	11	16	10	17	15	19	22	25	27	28	25	40	22	36	27	34	17	22	43	30	19	42	40	40	42	44	45	43	45	0	48	45	46	52	48	53	56	57	55	56	68	68	63	64	48	64	68	64	65	66	61	65	70	72	77	78	1	1	1	2	1	2	2	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	1	4	2	3	2	1	1	2	3	1	1	2	1	2	2	2	2	1	2	5	1	2	3	2	4	2	2	2	1	2	2	2	1	2	3	2	2	2	1	1	2	2	1	3	1	2	2	1	1	1	1	2	2	3	2
