step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14
92000	-90.337467064762933	-88.878767901228272	-1.458699163534665	0.000316124107924	0.000103607706825	0.327743769704342	0.774380421869121	3	5	5	4	7	6	4	8	8	9	10	11	14	17	0	1	1	1	4	1	1	5	6	2	5	5	10	13	1	1	1	1	1	2	1	1	1	2	2	3	2	1
92500	-100.278016433243153	-98.754011109886093	-1.524005323357060	0.000375615067631	0.000104792329141	0.278988619392454	0.498882227306238	3	4	5	4	7	6	5	8	8	11	12	12	14	17	0	1	2	1	4	4	1	2	5	7	10	2	6	10	1	1	1	1	2	1	1	2	1	2	1	4	3	3
93000	-91.511769910079238	-90.144832002626288	-1.366937907452955	0.000243980928687	0.000159608342679	0.654183683692707	0.696971362297490	3	5	5	4	5	6	5	7	7	10	10	10	14	17	0	4	1	1	4	1	1	2	5	2	5	5	11	12	1	1	1	1	1	1	1	1	1	2	2	2	3	3
93500	-93.881664045162267	-92.259290084673324	-1.622373960488945	0.000329355833089	0.000075988507462	0.230718571912937	0.702583088799430	2	5	4	3	6	6	5	8	9	8	9	13	14	17	0	3	1	1	4	2	1	2	5	2	4	8	12	13	1	1	1	1	2	1	2	2	1	1	3	2	1	2
94000	-80.057257821468042	-78.315208357596489	-1.742049463871552	0.000188818334672	0.000036118907552	0.191289196650922	0.672676872795750	3	5	4	5	7	6	6	7	9	9	11	11	14	17	0	1	1	1	4	1	2	2	5	2	10	5	12	13	1	1	1	1	1	2	1	1	1	2	1	2	1	2
94500	-101.839214452151623	-100.474579913433217	-1.364634538718401	0.000230420076324	0.000117730298722	0.510937677831238	0.533413902425427	3	6	4	5	6	7	5	8	7	11	12	13	13	15	0	1	1	3	4	4	1	2	2	1	7	5	11	5	1	1	1	1	1	1	1	1	1	5	3	3	1	4
95000	-90.552022272820494	-89.012174676434398	-1.539847596386095	0.000184797798958	0.000049839910455	0.269699697375833	0.691639071573223	3	6	4	4	7	6	5	7	8	9	9	11	14	15	0	1	1	1	4	7	1	7	2	2	2	4	12	13	1	2	1	1	2	1	1	1	1	2	1	2	2	1
95500	-90.379412346597249	-88.887063794420385	-1.492348552176860	0.000324507669450	0.000097390138957	0.300116601625702	0.656071888683316	3	5	5	4	6	6	5	9	8	9	10	12	13	17	0	1	1	1	4	1	1	1	5	6	2	5	9	11	1	1	1	1	1	2	1	2	1	1	2	2	2	2
96000	-89.809384309181141	-88.095192889094960	-1.714191420086181	0.000266356799427	0.000053064319129	0.199222693933459	0.746275106769825	3	5	4	5	7	7	6	6	8	10	11	11	13	18	0	1	1	1	4	2	1	2	5	2	4	5	11	12	1	1	1	1	1	1	1	1	1	3	4	1	1	3
96500	-78.699879844071972	-77.185744288899755	-1.514135555172212	0.000242986181121	0.000069293653993	0.285175287224472	0.767757149789095	3	5	5	5	7	7	5	9	9	8	11	13	14	17	0	1	1	1	4	2	1	1	5	2	5	11	12	13	1	1	1	1	1	1	1	2	2	1	1	1	1	2
97000	-97.512427980117295	-96.100826895916981	-1.411601084200315	0.000288265303314	0.000110285052606	0.382581779138489	0.621809564488207	2	4	4	5	8	6	5	9	8	10	10	10	15	18	0	1	1	2	3	2	2	7	2	2	9	4	11	12	1	1	1	1	2	1	1	1	2	3	1	2	3	5
97500	-89.692347295100006	-88.193908493782800	-1.498438801317200	0.000225525859845	0.000066698000384	0.295744356897715	0.870872760004425	2	6	4	4	7	5	4	8	8	10	12	12	14	17	0	1	1	1	4	1	1	6	5	6	5	8	11	13	1	2	1	1	2	2	1	2	1	2	3	1	1	1
98000	-77.199297336495619	-75.751747226956809	-1.447550109538813	0.000201314666142	0.000068155953400	0.338554337379255	0.900893523477688	3	5	5	4	7	6	4	5	9	10	12	12	14	17	0	1	1	1	4	2	1	1	5	2	5	10	12	13	1	1	1	1	1	1	1	1	1	2	2	1	1	1
98500	-76.337405609932375	-74.788604141643006	-1.548801468289363	0.000177107466145	0.000046891369079	0.264762237864520	0.781662601140912	3	5	5	4	6	6	5	8	9	9	12	13	15	16	0	1	1	1	4	2	1	2	5	2	5	11	12	13	1	1	1	1	1	1	1	1	1	1	2	1	1	1
99000	-79.553496730172952	-78.145445989811435	-1.408050740361521	0.000205730014505	0.000079832566332	0.388045305512815	0.884585298897674	3	5	5	5	7	5	5	6	8	9	11	13	12	17	0	1	1	1	4	1	1	2	5	2	5	11	11	13	1	1	1	1	1	1	1	1	1	2	2	1	1	3
99500	-83.507955691847457	-82.038832411322588	-1.469123280524871	0.000211984010508	0.000067510333997	0.318468991296661	0.745008170158737	3	5	5	4	7	5	5	8	9	7	11	12	15	18	0	1	1	1	1	1	1	2	5	2	5	11	11	13	1	1	1	1	1	1	1	1	1	1	2	1	2	3
100000	-102.198617667779956	-100.588553272331978	-1.610064395447980	0.000252131727653	0.000059437559540	0.235740103372056	0.694991800147939	3	5	5	4	8	6	5	9	9	11	9	12	13	16	0	1	1	1	7	2	1	6	5	8	3	5	4	12	1	1	1	1	2	1	1	2	1	1	1	1	5	1
