step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97
75500	-675.425618503341752	-674.033645488933303	-1.391973014408441	0.000070487869806	0.000029399758580	0.417089616431105	0.199510374879716	0	3	4	8	9	12	12	12	16	14	15	17	15	16	15	18	17	18	17	19	18	19	19	20	19	17	16	19	18	20	21	21	21	24	22	24	24	25	25	24	26	27	26	27	28	29	29	28	29	30	31	31	29	33	30	31	31	33	33	34	33	36	36	35	34	37	37	37	38	38	38	38	37	37	39	41	40	40	41	42	44	43	42	42	45	43	46	44	44	42	44	46	45	46	47	46	46	0	1	1	1	2	1	1	1	1	2	4	4	1	1	6	26	1	11	13	29	14	14	15	27	1	2	2	16	14	29	2	28	22	16	10	8	33	28	25	25	25	27	6	41	14	35	22	25	42	34	2	45	14	8	44	35	42	37	45	41	15	42	57	34	25	50	8	45	31	53	65	28	40	29	46	42	33	64	43	35	61	61	14	47	84	64	20	69	38	76	74	73	7	89	89	9	90	1	2	2	5	4	6	5	6	7	6	4	5	5	9	1	1	8	2	2	1	1	3	2	2	9	7	7	1	1	2	9	2	1	3	3	6	2	2	3	3	4	6	8	1	4	4	5	3	1	3	15	1	7	10	1	6	2	5	3	4	8	6	3	7	8	5	14	4	10	5	2	10	6	7	6	6	9	3	5	8	7	5	10	6	2	5	16	3	9	1	3	5	17	2	1	15	2
76000	-636.343860404380280	-634.937791005387112	-1.406069398993202	0.000083427653152	0.000032638491636	0.391219103054504	0.222491765639880	-1	3	5	8	9	12	13	12	16	15	15	17	15	17	16	16	16	18	18	18	16	19	19	20	20	20	18	19	18	19	21	21	20	24	22	24	25	24	23	26	27	27	26	27	28	27	27	28	28	30	29	29	31	32	31	33	33	35	32	34	34	38	36	35	34	37	37	38	38	37	38	39	38	37	39	41	40	43	41	42	42	42	42	44	43	43	44	44	44	43	44	48	45	45	49	48	45	0	1	2	2	2	2	5	2	6	2	2	15	6	15	5	13	7	21	15	15	5	21	11	16	8	12	2	13	5	16	1	19	17	17	26	27	22	20	32	11	16	28	39	19	10	20	28	47	37	39	1	47	31	43	51	40	35	9	32	59	11	61	22	2	28	65	54	42	27	15	56	49	64	51	40	11	12	77	60	68	72	59	34	80	76	68	5	57	55	80	73	34	11	53	79	91	90	1	2	2	3	3	5	4	4	2	6	7	1	2	1	3	1	1	1	1	1	4	2	2	2	3	2	8	3	6	2	10	1	2	4	1	3	3	4	1	5	7	3	2	6	5	4	5	1	1	4	15	1	5	4	1	6	6	10	6	1	9	2	9	15	6	2	3	5	8	7	2	4	2	4	7	12	9	1	4	2	1	5	10	1	1	3	16	6	7	1	3	9	15	6	4	2	1
76500	-691.785406194659117	-690.325914028007560	-1.459492166651535	0.000129684409355	0.000042408325494	0.327011748786016	0.273537088393972	-1	3	4	6	10	11	13	13	16	15	14	16	16	17	16	18	18	19	19	17	17	20	18	19	20	19	17	18	18	18	21	21	20	23	22	25	23	25	24	25	27	26	27	27	28	29	26	28	29	29	30	30	30	32	31	32	32	35	33	34	34	38	35	34	33	37	37	37	38	37	38	36	36	38	39	42	39	42	40	42	44	42	42	43	45	42	45	45	43	43	45	49	43	44	46	47	48	0	1	2	1	1	2	2	2	7	2	7	10	1	7	5	11	21	29	15	8	15	15	10	12	18	5	1	13	7	2	5	27	14	33	20	16	30	31	20	17	18	25	42	37	30	43	36	44	41	21	2	22	8	51	31	34	19	56	45	52	52	31	46	12	8	60	56	46	52	59	72	58	61	61	53	63	6	77	73	52	74	72	68	70	78	22	8	52	67	70	67	83	32	57	55	81	76	1	2	1	3	4	5	5	7	2	7	1	1	8	2	4	1	1	1	2	2	1	2	2	1	1	4	9	1	3	5	8	2	1	1	2	4	2	2	3	4	3	3	1	3	5	1	1	1	1	7	13	4	10	1	5	6	7	1	2	2	2	11	3	11	9	2	3	2	4	2	1	1	1	2	5	3	14	2	3	4	3	3	1	2	2	11	17	7	2	3	4	4	11	6	7	2	5
77000	-718.558365342070601	-717.141624784761120	-1.416740557309500	0.000057003033161	0.000021383433113	0.375127987531768	0.233898184876274	-2	3	3	8	9	10	13	12	16	14	16	17	16	18	16	17	17	18	18	18	17	19	20	20	19	19	19	17	19	19	20	22	20	23	21	23	25	23	26	22	26	27	27	27	28	30	28	27	29	30	30	30	29	32	31	33	33	34	34	34	35	38	35	34	36	36	38	37	37	37	39	38	38	37	38	42	40	42	40	41	44	42	41	43	44	43	45	43	43	44	45	48	45	47	48	46	47	0	1	1	2	4	2	2	1	2	1	6	15	1	5	7	10	6	8	5	13	7	8	6	11	15	17	1	11	1	11	2	15	26	35	9	31	36	12	40	33	9	9	29	35	12	33	41	19	44	12	2	47	31	43	25	53	20	52	55	32	58	29	52	53	48	55	61	63	43	11	59	61	53	66	60	53	56	40	57	56	89	72	62	75	64	8	13	73	54	75	74	71	10	69	59	81	46	1	4	2	3	1	3	4	8	7	9	4	1	9	5	2	2	4	3	4	1	2	4	6	2	1	2	10	1	9	2	9	3	1	1	2	2	2	3	1	1	3	5	4	3	6	7	1	5	1	6	11	1	5	2	5	2	10	3	3	5	1	10	3	3	8	3	1	1	4	11	3	2	4	1	2	5	5	12	3	3	1	2	1	3	4	14	16	2	6	3	4	6	17	7	6	1	6
77500	-670.148760082029185	-668.766289537371676	-1.382470544657530	0.000063796902075	0.000028026929401	0.439314896014922	0.186758131253655	-1	2	4	7	9	13	13	12	15	14	15	17	16	17	15	18	17	18	19	17	16	19	18	19	19	18	19	19	18	20	19	21	20	23	23	25	25	25	26	25	26	28	26	27	28	29	28	28	28	30	31	29	29	32	32	34	32	34	34	34	33	37	35	36	35	37	38	38	36	37	37	39	37	36	39	41	41	42	42	43	44	42	41	42	44	43	45	43	43	43	44	49	45	46	48	49	48	0	1	2	1	3	2	1	1	2	1	10	9	2	15	7	5	2	13	9	9	7	26	2	23	12	21	1	7	2	17	1	8	22	22	12	34	12	20	9	6	27	15	7	14	39	16	40	6	39	47	45	36	29	19	18	13	31	34	57	43	19	61	40	43	2	24	40	44	54	1	8	62	64	47	54	57	43	38	59	84	68	62	54	64	46	62	36	82	71	79	72	72	11	56	76	76	84	1	3	1	3	3	6	5	7	6	9	1	2	6	1	1	4	5	1	2	1	1	1	5	1	2	2	8	2	9	2	12	6	1	2	3	1	3	3	6	4	4	7	7	6	1	6	2	6	1	1	2	2	5	4	8	8	7	7	1	3	5	2	5	5	13	9	5	6	2	15	14	1	1	4	4	4	9	6	4	1	3	3	3	3	8	2	9	1	3	1	2	5	14	6	4	4	4
78000	-723.214022581468498	-721.778938639053763	-1.435083942414780	0.000142567902940	0.000050179980376	0.351972494098150	0.226965529352682	-1	2	4	7	9	11	14	12	15	14	14	17	15	18	16	17	17	18	17	18	17	19	20	19	19	19	18	19	19	18	20	20	19	23	21	23	24	24	26	25	26	27	27	27	29	30	27	29	28	30	30	31	31	32	30	34	31	33	32	34	34	38	34	35	36	35	38	36	37	36	38	38	37	37	40	42	40	43	40	43	44	41	42	42	44	41	45	45	43	43	44	48	45	45	48	48	48	0	1	1	1	3	2	2	1	10	2	2	9	5	10	13	3	11	4	10	17	9	16	18	12	16	21	2	21	16	11	1	16	12	26	33	17	30	16	32	26	21	38	26	9	39	40	40	8	41	16	5	41	28	15	39	40	10	27	39	42	53	39	38	28	16	23	34	23	53	51	37	10	46	58	50	46	35	72	42	66	86	69	65	72	57	61	46	54	82	84	36	51	38	16	90	70	80	1	2	2	5	3	5	5	7	1	5	6	2	3	2	1	8	3	5	1	1	1	1	1	1	1	1	9	1	1	2	12	2	1	2	1	3	4	4	4	2	4	2	5	6	2	2	1	8	1	6	13	2	7	7	2	5	7	5	3	3	1	6	5	8	13	7	7	6	3	5	8	12	4	2	6	7	11	4	6	4	1	2	2	3	7	4	6	8	1	1	13	8	11	14	3	7	2
78500	-647.490277430370043	-646.098549513563853	-1.391727916806187	0.000090403517887	0.000037752778133	0.417602976247019	0.280194145424426	-1	2	4	9	10	12	13	12	17	15	14	18	16	17	17	18	17	17	18	18	15	20	19	19	19	20	16	19	19	20	20	20	21	24	22	23	24	24	26	25	27	27	25	27	28	29	29	28	29	30	30	30	31	33	30	32	32	34	32	33	34	36	35	35	36	37	37	37	38	37	38	38	37	36	40	41	39	41	42	42	45	43	42	42	44	44	45	44	43	43	44	49	45	45	48	49	47	0	1	2	2	1	2	2	2	2	2	8	14	21	4	10	7	5	13	8	5	5	5	10	21	7	21	1	8	20	29	7	7	12	30	32	15	15	35	22	19	43	19	19	33	10	33	24	32	41	29	25	38	32	11	39	31	38	59	41	56	39	58	51	57	61	63	51	63	56	2	61	55	26	56	64	39	31	65	64	47	14	73	61	73	79	63	84	62	72	84	79	83	73	39	84	93	90	1	1	1	4	6	4	4	4	8	6	1	1	1	4	1	2	3	1	3	4	2	6	2	1	3	1	9	4	1	1	3	2	2	1	1	3	3	1	2	3	1	5	4	3	4	3	4	3	1	5	7	3	6	12	1	5	3	1	2	1	4	1	2	2	2	1	3	1	5	17	2	5	9	3	3	7	9	2	5	8	13	3	3	2	1	4	2	6	3	1	1	4	4	12	2	2	2
79000	-646.452517957327132	-645.082540846809707	-1.369977110517408	0.000072018508244	0.000034652582245	0.481162177479804	0.264962938838834	0	3	4	8	9	12	13	12	17	14	15	17	16	17	16	16	15	17	18	18	17	18	19	18	20	19	18	18	18	20	20	20	20	24	22	25	24	24	25	25	26	26	27	27	28	30	28	28	29	31	30	30	31	33	31	33	32	32	34	34	33	37	34	36	35	36	37	36	36	37	37	38	38	37	39	41	39	41	41	42	44	42	43	44	45	43	46	44	44	43	44	48	46	45	48	45	47	0	1	1	1	3	1	1	2	7	1	2	5	11	7	10	7	1	8	15	15	1	2	16	1	11	24	2	16	8	29	10	18	27	27	18	14	35	10	25	24	2	11	35	6	17	9	12	43	42	52	10	43	34	45	39	42	8	50	51	58	16	60	23	18	61	49	66	47	54	2	63	43	55	25	63	42	58	56	41	63	71	71	77	53	76	66	83	78	61	80	75	62	56	64	80	91	62	1	2	2	3	3	6	7	4	2	7	5	4	1	2	2	2	6	3	1	2	9	7	1	7	1	1	6	1	3	1	3	1	1	3	2	5	1	5	3	3	10	3	2	7	8	7	6	1	1	1	5	2	3	3	4	4	8	1	2	1	6	1	7	11	1	3	1	4	1	18	2	6	3	11	2	7	2	4	9	3	3	2	3	5	3	3	1	2	6	1	2	5	8	5	3	1	3
79500	-652.198580647615813	-650.759746922233717	-1.438833725382113	0.000079696110106	0.000027715869172	0.347769409766751	0.262399217839640	0	2	5	8	7	13	13	13	17	14	14	16	15	17	16	17	15	17	18	18	17	19	19	19	19	19	18	18	18	20	19	21	20	22	21	25	24	24	26	26	26	25	27	27	28	30	29	27	28	30	30	30	31	31	31	33	32	33	32	34	34	37	36	34	35	36	37	38	39	37	38	38	37	38	39	40	39	42	41	42	44	43	43	43	44	43	45	44	43	44	44	48	45	45	49	48	47	0	1	2	1	3	2	2	1	5	2	8	7	1	3	10	6	1	3	12	9	2	2	28	1	9	1	1	1	7	28	7	25	15	23	31	29	33	17	26	27	28	27	2	1	33	45	20	36	25	49	24	49	16	39	51	25	21	34	50	55	28	52	34	28	28	22	64	56	28	37	54	62	49	39	60	44	62	73	59	62	67	56	60	11	58	80	57	65	79	57	78	77	64	90	80	51	70	1	1	1	3	1	7	5	6	6	7	1	1	8	6	2	1	9	5	1	1	9	10	1	9	1	7	8	10	3	1	3	1	2	1	1	4	2	5	4	4	3	4	10	15	4	2	5	1	4	1	6	1	7	2	1	7	7	5	1	2	7	4	8	5	7	6	1	2	11	7	3	1	4	6	4	6	1	2	3	2	4	7	5	13	6	1	6	4	1	6	2	5	6	1	4	10	5
80000	-657.381246701616078	-655.955007758263946	-1.426238943352178	0.000085739582163	0.000031084594712	0.362546608320252	0.234240131515831	-1	3	4	7	6	11	13	12	15	15	15	18	16	17	16	16	16	19	19	19	17	18	18	19	19	19	17	19	18	20	20	21	21	22	22	24	24	23	24	24	26	27	25	27	29	29	28	27	30	31	31	31	29	33	29	32	32	34	33	34	34	37	35	35	36	36	38	37	37	37	38	36	38	38	39	40	41	43	41	43	44	43	43	44	44	43	44	45	44	43	44	48	45	46	47	49	48	0	1	2	2	1	1	5	1	5	2	3	11	5	8	4	5	5	11	13	21	1	2	10	23	16	2	1	2	17	27	16	20	25	20	26	28	17	12	32	10	39	6	16	2	26	40	29	17	39	43	16	45	44	47	20	36	14	56	53	15	10	40	45	53	16	15	49	36	46	14	58	48	59	57	63	53	71	76	57	49	58	67	77	44	22	75	69	75	45	35	77	71	57	76	90	93	80	1	3	1	2	3	5	3	7	5	6	5	1	5	3	5	5	6	2	2	1	10	8	2	1	1	9	10	7	1	1	3	1	2	2	1	1	4	2	1	5	1	10	4	12	4	3	6	5	3	3	9	1	1	4	5	3	5	1	3	9	9	7	2	3	12	9	3	6	5	9	1	5	3	4	2	5	1	1	3	5	4	2	1	10	14	1	3	3	6	9	1	5	7	5	2	2	3
80500	-658.832754414368537	-657.419469209412455	-1.413285204956046	0.000088991711596	0.000033824244080	0.380083082720206	0.296917979677938	0	3	4	6	10	12	13	12	15	14	15	18	16	17	16	16	16	18	19	18	16	19	20	19	17	18	17	19	19	19	21	20	21	24	22	25	24	23	25	25	27	26	26	28	29	29	27	28	29	30	30	30	31	32	30	34	32	31	32	33	34	37	33	35	35	36	38	37	39	35	38	37	38	37	39	40	40	42	41	42	44	42	42	43	45	44	44	45	42	43	45	48	46	46	47	49	48	0	1	1	1	2	1	1	1	10	8	8	9	10	15	8	11	10	17	21	14	2	2	12	2	13	10	21	21	17	17	19	12	30	20	18	33	38	23	26	21	22	25	26	2	18	7	17	43	21	39	2	19	34	6	29	57	51	50	49	37	55	45	37	15	16	27	74	19	40	2	50	70	35	57	66	47	65	77	20	66	79	71	72	53	64	59	35	76	49	39	84	72	76	80	94	90	75	1	2	2	2	3	6	6	6	1	2	2	1	1	1	2	1	1	1	1	1	7	7	1	7	1	3	1	2	2	1	1	1	1	3	2	3	1	2	4	4	4	5	4	14	5	8	5	1	4	2	10	5	3	10	6	1	1	1	2	6	3	4	4	8	8	8	1	7	7	15	5	1	9	3	3	7	3	1	11	3	1	1	2	4	3	5	11	3	6	10	1	6	2	2	1	3	2
81000	-682.972863662719419	-681.540275766774585	-1.432587895944877	0.000061102056116	0.000021682574470	0.354858344357194	0.231449085806440	-1	2	4	8	10	12	11	12	15	15	14	18	16	17	16	16	16	18	17	18	17	19	19	18	20	20	19	18	15	19	21	21	20	24	22	23	24	25	25	25	26	27	26	26	29	29	28	29	29	30	27	30	32	32	32	31	33	35	33	34	33	35	35	35	34	36	38	36	38	36	38	37	37	37	40	41	40	42	41	42	45	43	41	43	44	44	46	43	43	43	42	47	44	46	48	46	47	0	1	2	1	4	1	1	2	2	1	7	17	8	29	7	8	8	10	10	19	1	1	14	13	21	17	17	3	1	12	27	26	9	28	31	30	28	32	14	29	14	29	40	1	14	6	14	39	40	42	38	32	42	15	48	14	22	51	41	19	40	59	54	42	14	61	72	55	66	2	74	26	18	42	13	57	71	74	39	42	54	83	66	19	78	83	75	77	80	9	72	40	57	84	94	61	93	1	1	1	5	1	6	5	5	7	7	2	1	1	2	3	3	2	1	1	1	7	9	1	1	1	2	2	7	8	1	1	1	2	2	1	3	2	2	4	5	3	6	1	12	5	11	5	2	2	1	1	5	3	8	3	8	8	4	3	9	5	2	2	6	11	2	1	2	1	18	1	11	10	4	12	4	1	3	14	8	5	1	3	10	2	2	2	2	1	13	3	13	5	2	2	6	2
81500	-737.920494390988665	-736.557935224249150	-1.362559166739462	0.000078531250308	0.000041576348656	0.529424254581810	0.184616605564728	0	2	4	8	9	13	12	13	16	15	14	16	16	17	16	16	18	18	18	19	17	19	19	20	18	19	18	19	18	19	19	22	21	23	22	24	22	24	26	26	26	26	27	27	28	27	29	26	30	30	28	30	29	32	31	33	33	33	32	33	34	36	35	35	36	36	37	37	37	37	37	38	37	37	40	42	40	41	41	42	45	42	41	44	43	42	45	44	44	44	44	49	46	46	47	47	48	0	1	1	2	3	1	1	2	2	8	4	1	1	12	7	8	6	10	12	7	1	1	21	20	12	2	8	18	1	13	27	12	11	31	21	35	21	34	13	28	31	28	17	8	32	30	35	35	47	37	19	36	8	52	49	13	12	31	17	25	49	9	54	47	48	51	62	20	61	2	9	1	13	23	54	64	67	36	34	25	76	61	56	18	50	73	88	60	60	52	78	58	33	78	79	86	64	1	1	2	4	2	5	7	5	7	2	4	8	9	1	2	2	2	2	1	4	7	9	1	1	1	9	1	1	8	2	1	2	4	2	3	2	4	1	8	4	3	3	5	9	3	4	4	2	1	5	3	3	8	1	1	9	9	8	7	7	4	10	1	3	8	5	1	8	1	16	9	20	9	9	4	4	2	8	12	10	2	4	5	10	5	2	1	6	5	8	2	9	14	3	4	3	6
82000	-642.525732782858995	-641.116637417309221	-1.409095365549736	0.000082106691806	0.000031726759377	0.386408935490006	0.226633391248210	0	2	4	7	9	13	12	11	16	14	16	18	16	17	17	18	16	19	19	18	17	20	18	20	19	18	17	17	19	20	18	22	21	23	22	24	25	24	25	26	25	27	27	27	28	30	27	28	29	30	30	31	31	32	31	33	32	34	33	34	34	37	35	35	32	36	37	35	39	36	38	39	37	37	40	41	40	41	41	42	44	41	42	43	44	44	46	44	41	43	45	48	46	45	48	48	48	0	1	1	1	1	5	2	2	2	1	6	28	2	6	6	9	5	28	13	15	2	2	17	27	5	2	1	6	2	5	7	17	10	31	33	7	33	25	35	16	5	41	5	5	12	39	27	39	36	49	20	46	42	9	33	18	5	41	47	30	15	60	41	12	50	46	63	12	71	2	43	2	56	40	74	13	70	74	9	27	90	38	52	58	13	83	84	73	69	39	66	43	18	72	94	60	67	1	1	2	4	5	2	5	3	6	7	2	1	9	2	2	1	3	1	2	1	7	8	1	2	6	7	9	2	8	6	3	3	3	3	1	6	2	3	2	4	7	1	7	11	3	2	4	1	3	1	8	1	2	7	6	7	10	4	2	6	10	1	4	8	1	4	1	9	1	18	4	18	2	6	1	13	2	2	12	12	1	10	6	6	12	2	1	4	1	10	4	10	14	2	2	7	5
82500	-664.058570343575866	-662.684076034681993	-1.374494308893858	0.000060926523613	0.000028234432698	0.463417753450436	0.220220834491385	0	2	4	9	9	11	13	12	15	14	16	17	16	18	17	17	16	19	18	19	18	18	20	19	19	19	18	19	17	18	21	21	20	24	22	24	24	25	26	24	27	27	24	27	28	29	28	27	29	31	31	31	31	33	32	34	33	34	31	35	34	37	35	33	34	34	38	37	39	38	37	39	37	37	39	39	41	42	41	42	45	42	42	41	44	42	44	43	43	40	44	48	45	43	49	48	47	0	1	2	2	1	5	1	1	2	1	10	7	2	13	17	8	5	15	9	8	2	1	22	2	1	17	16	29	1	1	21	15	27	13	26	8	12	25	20	28	19	5	20	25	34	16	43	11	29	13	11	42	15	52	42	53	8	41	44	55	48	59	47	28	49	42	55	59	20	2	37	19	64	58	42	49	54	84	15	42	75	48	1	50	37	73	83	76	65	53	20	77	64	66	85	82	85	1	1	1	3	5	1	8	6	6	7	1	2	7	1	1	3	5	1	2	3	8	8	1	7	11	2	1	1	8	10	2	1	1	4	1	6	4	3	3	3	4	8	3	3	3	6	2	4	5	6	7	2	6	1	2	1	10	3	2	1	4	2	3	5	2	3	2	3	10	19	5	15	1	2	5	8	5	1	11	8	3	9	18	4	10	2	1	3	4	3	12	3	6	4	4	3	2
83000	-674.117210979689617	-672.599859913495266	-1.517351066194326	0.000089630674317	0.000025376540961	0.283123396694253	0.212351365376386	-1	3	1	7	9	12	13	12	15	14	15	17	15	17	17	18	16	19	19	17	17	19	18	20	19	19	19	19	18	20	20	22	20	24	22	25	24	23	25	26	26	27	26	28	29	28	29	28	29	30	30	29	31	33	32	33	32	35	33	35	34	37	34	36	36	35	37	37	38	37	38	36	36	37	39	40	39	42	41	41	43	42	41	44	43	44	44	44	44	44	45	48	46	46	48	48	47	0	1	1	2	4	1	2	2	2	2	7	17	1	7	6	13	13	8	10	6	17	1	10	1	2	1	2	12	2	1	13	27	5	23	17	23	16	30	16	34	34	2	30	43	13	25	29	9	46	28	37	36	6	43	45	49	11	59	46	57	29	23	45	26	19	49	66	60	67	1	42	1	52	56	72	35	70	74	6	9	80	34	15	63	79	60	79	65	78	75	88	49	52	89	84	91	68	1	2	1	2	1	5	5	4	7	5	1	1	6	2	2	1	1	4	2	4	1	9	2	11	8	9	8	1	7	10	3	1	6	3	4	4	3	1	4	1	1	12	3	1	5	3	6	6	1	5	4	2	13	4	1	2	9	1	3	1	7	9	3	10	10	4	1	1	1	18	5	19	3	2	1	11	1	2	13	14	1	9	10	5	1	6	2	3	1	3	1	9	6	1	3	1	3
83500	-658.806065434033258	-657.358656104187276	-1.447409329845933	0.000059725817895	0.000020228984168	0.338697482610993	0.240701205407678	0	2	4	9	9	12	14	11	16	15	15	17	16	18	17	18	17	18	18	19	18	18	19	19	20	20	17	17	18	19	20	21	20	22	23	23	24	24	26	24	25	27	27	27	28	30	27	28	29	30	30	30	32	30	30	34	32	35	33	34	34	36	36	36	35	36	37	38	39	36	37	39	38	37	39	42	40	41	41	41	44	43	41	43	45	44	45	43	42	42	44	48	43	46	48	47	46	0	1	1	1	2	1	2	1	2	2	7	11	1	4	11	28	11	9	11	18	13	2	22	2	2	1	5	10	1	1	19	2	17	20	31	32	34	16	27	7	26	2	37	29	47	25	37	18	16	31	48	48	1	40	30	59	48	17	54	35	52	21	38	2	28	54	65	62	62	1	59	2	5	38	71	39	71	75	38	24	65	59	26	50	48	71	77	63	60	53	90	88	47	84	94	78	90	1	1	2	4	4	6	6	5	7	9	1	1	8	3	1	1	1	2	3	1	1	8	1	8	9	11	3	1	9	10	1	9	1	3	1	1	2	3	4	6	3	12	2	4	1	6	2	6	7	5	1	1	17	3	6	1	1	8	1	6	2	6	5	14	10	3	1	1	1	17	3	16	15	7	1	7	2	1	8	12	4	5	11	8	7	4	2	4	3	4	1	3	6	1	1	4	2
84000	-668.375298259014130	-666.885947770938628	-1.489350488075502	0.000066581151767	0.000020129503242	0.302330354878610	0.191751481045936	0	3	5	7	8	12	11	12	16	14	14	18	16	18	16	18	16	18	18	18	17	19	19	17	18	19	19	19	18	18	19	22	20	24	22	21	23	24	24	26	26	27	27	28	29	29	28	27	29	31	31	31	32	32	31	32	33	35	32	34	34	37	35	35	35	36	37	37	39	37	36	39	38	37	40	41	37	42	40	41	43	40	42	43	44	43	45	43	43	43	42	48	46	46	48	47	46	0	1	1	1	1	1	1	2	10	1	8	7	1	5	10	6	2	9	24	8	1	7	2	2	2	2	5	12	1	1	2	7	25	36	31	31	26	37	3	10	12	2	14	14	2	36	32	38	43	48	32	37	2	28	43	47	19	55	15	49	2	10	13	30	50	61	38	32	67	38	53	2	53	43	70	16	60	52	37	33	80	74	56	1	80	27	90	73	69	37	69	54	57	90	94	94	67	1	2	2	3	3	6	3	5	1	6	1	3	9	5	1	4	7	1	1	4	8	3	8	7	9	9	4	1	9	9	8	7	2	1	2	1	2	1	9	4	4	12	4	4	13	4	2	2	1	1	6	5	12	8	2	3	5	2	7	3	13	13	9	8	4	1	7	8	1	5	1	16	3	7	2	10	1	6	13	9	1	2	7	19	1	10	1	3	2	8	2	7	5	1	1	1	4
