step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77
33500	-397.949127165179732	-406.999970545631072	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996336338395000	5	0	9	3	5	9	10	9	12	18	14	14	23	12	26	12	23	24	23	14	16	28	23	20	20	26	23	19	31	15	26	21	29	26	25	25	22	26	17	35	22	25	30	21	25	22	32	16	21	28	28	21	32	37	34	24	27	28	26	31	33	36	39	30	31	32	38	31	43	34	35	41	57	41	46	64	55	4	0	1	2	4	5	4	1	6	3	5	8	7	3	10	5	7	28	28	7	20	24	5	48	48	37	44	39	18	6	11	11	41	32	27	44	7	24	6	22	21	48	42	30	48	20	50	12	8	45	49	6	45	60	59	5	46	15	52	51	33	48	27	57	34	42	47	52	40	31	42	22	71	61	40	77	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34000	-399.042478072750896	-408.093321453202236	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.985591831270042	1	-3	5	6	7	8	15	15	12	17	14	15	15	5	31	16	17	28	19	11	20	19	23	12	23	25	24	23	32	20	21	20	26	26	22	26	27	30	18	37	23	21	26	26	22	16	36	24	19	29	28	31	34	28	35	33	26	28	31	39	34	36	41	32	29	34	39	31	46	32	43	31	58	38	43	59	56	2	0	2	1	14	1	14	5	5	20	14	24	5	1	44	20	8	23	5	6	16	9	17	14	7	1	31	24	39	9	46	14	32	31	10	35	45	33	4	15	10	11	39	39	22	9	15	32	14	9	23	41	44	34	59	18	32	41	41	72	48	59	54	41	32	49	57	36	71	34	62	36	77	33	67	77	62	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34500	-398.462156878612461	-407.513000259063801	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.974137022047781	5	0	7	4	8	13	8	18	12	12	8	14	22	16	27	11	19	24	22	14	15	28	22	20	22	22	19	10	30	19	27	17	25	28	25	23	23	27	23	35	24	23	26	16	21	20	27	26	24	18	27	23	28	32	30	33	32	26	20	38	29	35	40	31	31	29	41	22	41	33	34	37	58	38	38	64	56	2	0	2	2	4	4	1	28	3	3	4	7	32	9	27	1	16	50	59	3	1	68	24	6	59	5	28	3	31	44	25	16	32	49	25	8	16	13	44	49	45	6	42	10	20	4	26	4	10	12	68	50	8	27	39	45	42	27	14	51	49	22	62	19	59	32	71	14	71	47	19	56	77	54	33	73	60	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35000	-402.116897930169273	-411.167741310620613	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.958391499304856	1	-2	7	4	5	6	10	9	12	15	17	13	26	11	16	12	21	18	21	12	15	26	17	20	20	19	27	26	30	14	28	21	33	23	23	24	23	31	20	32	20	23	26	25	21	26	36	24	14	26	17	30	32	30	28	30	36	20	27	39	30	35	27	32	33	29	33	28	41	39	39	40	55	34	43	67	51	2	0	2	2	1	1	4	4	8	3	12	4	42	8	20	3	20	4	4	6	14	11	10	5	21	16	42	36	59	7	36	49	17	25	51	20	8	36	11	50	11	24	8	26	14	39	61	26	3	37	30	44	59	36	23	59	53	15	58	67	43	56	45	43	68	39	46	13	55	13	65	67	75	56	53	77	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
35500	-392.260324166243663	-401.311167546695003	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.998517742745955	2	-2	8	6	6	13	2	6	8	12	14	10	31	17	23	13	15	18	20	11	15	23	24	19	23	14	20	26	22	15	26	19	27	23	19	28	25	26	19	30	20	19	30	18	26	24	27	25	19	27	31	32	34	29	33	28	32	32	26	38	35	38	40	34	21	32	40	35	45	42	37	42	51	41	42	63	59	2	0	7	2	2	8	2	7	7	5	9	5	46	12	44	12	3	6	16	8	12	20	21	26	35	20	21	3	5	9	44	8	35	39	3	49	24	14	14	14	44	6	23	10	41	30	32	35	11	18	59	37	16	15	25	24	28	48	30	51	55	28	58	59	42	36	43	54	60	51	40	54	63	57	60	73	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36000	-401.460211516274626	-410.511054896725966	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.970487529184270	-3	-6	9	1	9	11	13	13	12	17	13	15	25	13	26	16	21	28	24	15	16	23	22	17	22	20	20	24	31	18	24	17	34	27	21	29	19	27	18	28	18	23	24	25	24	21	23	26	26	30	28	35	28	33	25	25	28	21	27	40	33	34	43	35	32	32	41	27	47	37	38	41	34	42	45	62	48	2	0	4	2	2	3	3	3	4	9	5	4	25	3	27	3	7	21	46	9	6	10	21	3	14	14	20	20	59	5	24	7	40	17	8	13	14	39	11	45	1	21	14	26	27	11	37	32	58	24	42	19	23	53	20	23	39	12	7	52	40	37	60	38	31	43	73	10	60	54	18	62	57	70	64	66	61	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
36500	-390.253921471049239	-399.304764851500579	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995338333855676	2	-2	7	7	3	14	15	11	9	14	18	12	20	13	19	12	17	19	20	14	13	20	22	16	20	24	18	23	30	20	20	22	25	26	17	27	27	31	15	23	23	24	32	25	29	25	32	21	21	27	28	36	31	37	32	31	35	29	26	38	35	33	36	33	30	33	41	36	47	43	37	40	52	42	48	59	55	2	0	1	5	2	9	4	1	5	3	7	5	10	4	21	2	8	39	7	9	3	21	16	16	21	17	8	24	36	17	7	35	7	13	12	11	15	59	5	22	11	48	22	23	59	39	34	14	35	13	41	34	46	20	11	59	55	32	6	30	32	23	32	45	46	50	64	58	57	37	62	68	60	53	54	73	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37000	-410.616026177709671	-419.666869558161011	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972765201546010	3	-1	8	4	9	4	16	16	7	15	15	12	21	18	30	17	22	27	18	12	18	22	26	19	17	20	25	22	35	12	27	19	24	18	22	25	25	28	18	39	26	20	24	23	29	9	32	24	22	29	31	25	29	36	35	23	34	31	23	39	30	29	26	28	27	28	43	33	37	43	38	41	54	43	49	58	53	2	0	1	2	6	2	4	30	1	9	5	3	19	20	26	3	25	42	4	5	9	25	42	6	1	30	17	9	39	5	52	11	8	20	5	56	25	35	30	29	22	12	7	8	23	4	36	42	8	37	39	30	27	28	64	20	49	22	1	61	39	27	35	22	42	48	29	66	51	57	65	68	71	66	15	73	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
37500	-388.293189640952050	-397.344033021403391	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.987976875216780	4	-1	8	7	3	7	9	17	13	15	12	13	20	12	26	17	18	19	22	14	12	25	22	20	19	25	27	24	23	17	16	22	34	28	21	26	25	24	15	34	16	17	26	25	22	23	34	21	25	26	27	32	34	35	35	33	29	25	25	29	34	31	41	27	33	29	33	31	48	37	30	42	55	45	36	66	60	2	0	1	1	2	2	2	7	4	4	4	3	17	4	24	21	9	39	21	7	7	29	11	12	31	16	32	41	31	6	1	18	60	37	12	29	16	25	7	66	14	14	41	20	31	16	34	14	35	29	19	44	34	71	32	26	22	20	48	48	44	36	67	17	48	23	50	30	55	22	13	66	63	70	57	77	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38000	-384.701420815588563	-393.752264196039903	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.979378409732298	4	0	9	5	4	15	15	16	8	12	12	17	18	12	16	15	20	23	20	14	14	26	20	23	25	23	21	22	25	14	23	14	29	30	24	26	19	25	16	35	21	23	30	23	24	25	31	26	19	30	29	31	29	35	26	20	30	28	26	36	34	36	38	34	35	28	37	34	44	42	39	41	54	42	48	70	58	2	0	5	2	2	11	3	9	5	2	1	3	30	1	20	3	11	16	3	3	3	13	30	39	23	49	20	11	41	3	8	9	24	48	37	23	30	28	20	34	8	17	29	13	11	10	35	45	9	55	46	44	42	50	17	8	28	38	7	52	59	50	33	29	51	49	29	29	64	54	22	60	69	51	74	77	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
38500	-411.302177856767400	-420.353021237218741	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.999191677404718	0	-8	6	9	0	12	14	9	8	17	18	14	24	8	26	12	18	21	12	14	14	23	21	19	22	25	21	21	33	16	27	15	31	23	20	29	25	30	15	30	20	24	29	22	25	21	35	26	23	27	29	34	31	34	32	28	27	30	33	36	32	23	38	12	22	26	39	35	43	43	35	42	55	41	45	69	60	2	0	1	5	2	8	6	1	3	20	21	14	14	2	34	3	32	32	3	4	14	32	7	19	64	22	21	24	43	6	46	16	30	17	12	27	44	35	3	62	17	19	30	11	6	20	38	16	39	17	18	38	15	33	25	27	18	34	58	53	34	46	68	3	3	21	18	49	53	67	42	37	63	60	48	77	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39000	-407.683496572768661	-416.734339953220001	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996524635789715	4	-3	4	10	6	7	14	16	14	17	18	14	25	11	28	15	17	19	13	9	16	22	24	15	10	25	10	24	31	18	21	22	33	21	24	21	29	24	19	35	24	21	27	24	27	19	31	24	26	19	29	33	18	27	31	27	20	29	23	39	29	26	35	28	31	32	34	30	45	37	41	36	49	38	44	62	56	2	0	2	3	2	1	6	25	4	25	16	14	17	5	57	20	2	16	6	2	4	7	18	14	1	9	3	7	45	19	24	46	47	4	24	53	30	24	2	58	4	10	14	21	13	20	30	9	9	4	22	32	20	57	53	57	19	32	10	51	36	42	44	44	26	45	54	41	74	67	61	47	67	15	60	71	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
39500	-394.199326946705526	-403.250170327156866	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.990749390831706	3	-2	4	9	8	14	13	16	11	14	10	17	27	10	26	15	19	27	25	17	14	26	25	20	13	21	20	21	31	17	26	13	32	28	21	28	20	20	18	35	16	19	27	20	21	28	31	25	23	26	25	32	22	33	26	35	32	12	26	37	33	29	32	31	27	31	34	29	42	35	36	37	54	32	42	59	51	2	0	2	2	1	5	4	1	2	11	3	25	12	3	39	11	11	49	12	9	14	35	53	11	4	6	14	25	23	25	35	5	43	27	16	25	30	41	25	52	5	25	59	6	8	26	53	38	44	39	30	15	20	65	17	66	27	1	17	46	53	49	46	44	41	19	44	55	71	46	74	63	77	46	40	77	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40000	-408.048357455137477	-417.099200835588817	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.996441019027733	3	-1	8	7	6	5	14	11	3	17	12	13	21	17	29	17	20	17	15	10	17	24	25	21	16	24	18	27	27	14	28	20	31	18	27	26	21	24	10	36	12	20	27	24	27	16	27	24	20	30	30	35	24	29	20	35	36	29	23	37	28	35	39	31	30	32	40	30	41	43	40	40	57	33	30	67	46	2	0	9	2	2	9	8	6	2	39	4	1	18	11	44	8	16	39	41	9	41	21	18	16	4	42	30	42	49	5	49	3	46	39	34	16	32	42	5	66	6	41	24	37	55	11	19	32	46	13	49	28	41	44	19	65	61	20	55	53	38	65	44	44	32	28	75	10	48	65	60	74	67	31	45	73	58	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-381.099998629380877	-390.150842009832218	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.997852646787325	0	-7	6	3	7	12	12	13	10	11	16	13	26	15	20	8	20	25	21	16	18	24	25	18	25	25	23	21	31	19	19	21	27	20	21	25	26	30	15	30	20	23	31	26	20	25	35	26	25	30	31	28	30	34	23	33	28	28	24	38	31	29	34	29	30	34	35	31	38	34	42	40	53	41	47	63	53	2	0	1	2	2	5	5	16	1	1	10	3	35	5	9	1	16	35	39	6	12	20	21	5	11	35	7	6	48	20	8	12	45	39	16	21	27	36	7	58	14	34	13	55	14	15	58	6	17	45	36	41	18	62	21	48	26	42	32	29	32	27	68	22	39	43	52	55	61	18	60	65	71	54	54	75	74	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41000	-385.879477214807139	-394.930320595258479	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.995968479789834	3	0	9	7	10	15	6	14	8	14	17	13	23	15	24	16	17	17	22	14	11	22	28	12	17	26	20	27	30	19	27	20	25	25	23	25	29	30	18	33	22	23	26	23	26	23	33	24	14	27	32	33	31	31	31	26	32	29	27	38	31	34	40	31	31	30	34	32	44	43	41	39	55	38	41	51	55	2	0	2	1	1	4	2	9	7	3	1	9	16	21	27	10	21	5	14	9	9	30	42	9	20	42	14	22	32	9	35	12	32	10	5	41	50	42	10	50	39	27	30	12	39	16	34	16	4	13	50	15	26	10	33	6	26	23	27	58	35	28	26	43	22	48	28	13	62	60	62	22	76	66	74	70	69	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-408.695980016365468	-417.746823396816808	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993606167452174	5	-4	7	1	9	14	8	11	14	7	17	12	24	13	25	15	10	26	21	17	18	18	20	19	25	22	17	25	29	17	27	19	28	21	14	26	22	30	18	34	17	27	30	24	29	21	23	27	13	26	23	31	32	30	34	35	33	24	29	33	32	29	37	33	28	26	42	23	42	39	39	41	49	41	45	52	52	4	0	4	2	2	2	2	4	1	4	5	10	20	10	23	7	1	14	49	7	5	7	14	35	24	21	4	23	25	17	11	35	44	22	10	20	24	18	9	57	8	27	23	17	34	9	32	22	17	7	37	23	32	36	31	29	51	32	23	15	15	13	25	38	46	9	62	21	64	53	61	64	74	62	54	70	71	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42000	-408.415732212563910	-417.466575593015250	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.960222486397752	1	-2	10	5	5	7	12	5	14	16	10	14	25	13	21	19	17	28	14	14	20	23	20	20	19	17	26	24	29	15	25	21	31	26	26	23	26	28	24	30	26	26	21	21	21	20	34	27	24	30	26	26	33	32	34	33	17	14	18	32	28	29	41	31	32	29	42	34	43	34	36	35	54	41	45	63	42	2	0	4	2	1	4	2	2	6	11	4	1	14	8	19	6	1	22	3	8	10	25	26	17	14	20	19	25	43	11	16	12	22	17	25	20	15	43	23	52	57	10	12	12	17	7	18	16	24	42	16	24	59	34	29	28	6	4	12	62	26	36	65	37	49	45	65	43	31	57	35	51	69	70	53	73	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42500	-399.203845636800963	-408.254689017252304	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.991039344413997	5	-5	6	0	10	10	15	11	9	13	19	11	24	15	25	14	23	24	20	13	13	23	25	15	22	24	17	23	30	12	20	17	35	27	18	22	27	32	21	32	22	21	26	20	24	26	36	21	25	30	24	31	35	33	32	30	33	31	24	41	28	32	37	28	33	35	38	28	36	40	37	35	55	40	46	68	47	2	0	4	2	3	1	8	3	2	4	14	2	7	8	16	8	27	35	30	1	4	35	25	8	32	25	16	27	26	4	27	5	57	46	10	27	18	28	30	13	20	35	36	7	44	11	25	14	27	45	21	41	58	46	26	45	37	59	39	54	19	17	51	11	37	34	55	31	38	66	57	64	75	48	22	73	50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43000	-409.335546894383356	-418.386390274834696	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.964690519119641	3	0	6	7	7	12	9	17	10	11	13	14	27	16	27	12	14	24	22	8	9	27	11	4	20	12	25	16	31	12	22	15	24	26	21	21	20	29	22	34	23	22	23	22	28	21	30	24	18	29	24	32	30	31	30	32	28	27	29	34	37	34	33	26	29	23	35	33	34	42	39	30	56	41	48	65	50	2	0	2	1	2	7	1	9	3	4	7	7	43	17	39	5	20	49	17	1	2	39	7	2	6	21	35	16	58	20	21	12	36	44	17	16	17	51	6	55	12	21	12	12	36	11	66	31	11	44	32	27	35	15	6	28	27	41	31	27	53	29	18	19	23	37	15	64	33	47	72	39	74	29	22	73	55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43500	-393.713459202302317	-402.764302582753658	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.972759100601497	4	0	8	4	6	7	10	14	10	14	16	16	27	17	32	11	17	21	14	16	15	27	24	19	15	18	19	23	31	18	20	17	24	32	22	27	22	30	21	34	24	23	28	24	29	21	30	27	20	27	16	28	29	34	33	33	31	25	30	36	30	32	21	33	27	33	36	33	37	41	39	44	60	37	47	66	58	2	0	2	2	2	1	4	6	1	4	3	3	28	10	46	6	7	25	9	21	5	19	18	21	5	3	9	39	44	3	16	3	24	53	19	26	14	36	9	43	51	14	42	51	63	19	14	17	21	39	16	63	32	38	33	59	13	26	12	45	28	58	20	44	28	28	61	43	15	61	54	54	72	23	66	73	72	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44000	-399.676045081306540	-408.726888461757881	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.986226818036241	6	0	8	5	9	8	13	12	8	15	17	16	27	14	25	18	13	26	21	13	7	23	18	19	19	23	24	15	27	21	26	20	30	23	24	25	26	22	23	35	22	23	24	25	30	25	22	18	25	17	27	22	29	36	32	32	26	28	23	31	35	35	35	27	23	32	33	30	43	39	32	39	52	27	50	61	58	2	0	4	2	4	4	5	1	2	20	3	5	65	1	50	17	4	50	50	9	2	16	7	4	28	8	12	6	23	12	14	11	65	21	50	12	27	24	48	59	25	50	17	23	65	20	8	7	50	3	32	7	30	55	57	26	49	11	24	41	45	68	64	32	16	64	19	59	67	57	35	53	66	30	69	77	73	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-403.884004423328747	-412.934847803780087	9.050843380451346	0.000010000000000	0.000010000000000	1.000000000000000	0.993036589629844	0	-4	5	4	9	14	12	12	14	13	18	12	24	15	27	16	21	20	23	3	17	22	24	19	24	22	18	21	30	18	17	22	34	25	23	23	24	32	21	33	17	21	28	17	25	22	34	26	23	27	27	23	26	27	36	25	28	28	24	37	32	36	36	34	26	35	40	24	40	37	35	36	57	30	46	48	53	2	0	1	1	3	1	3	4	5	2	10	3	14	12	26	10	10	3	22	1	8	16	10	10	28	21	7	20	34	12	6	8	29	26	41	14	27	59	14	39	12	14	30	12	21	12	37	27	27	42	22	14	10	11	59	42	44	30	44	19	22	61	61	45	19	54	71	27	56	49	32	29	76	42	62	45	75	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
