step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63
42000	-296.430449518589910	-303.285937469549310	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.613474763842789	0	1	2	2	3	3	2	5	4	4	5	5	5	6	6	4	6	5	8	9	11	8	11	12	12	11	14	14	13	15	16	14	16	15	15	16	15	15	14	17	16	17	17	17	17	17	17	18	19	18	19	21	20	20	21	22	24	25	26	27	27	27	25	0	1	1	2	3	3	2	1	5	2	10	10	10	9	10	6	13	2	11	19	20	16	20	23	23	0	22	23	26	21	25	25	38	32	26	37	28	39	29	41	23	37	35	41	35	38	37	0	46	42	37	50	45	47	0	52	56	56	57	57	63	59	57	1	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	1	3	3	1	1	2	2	1	1	1	2	3	2	3	3	1	1	1	2	1	1	1	1	1	4	2	1	1	1	2	2	1	1	1	2	3	3	2	1	1	1	2	2	3	2	1	1
42500	-306.375351282042061	-313.230839233001461	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.599119118956596	0	1	2	2	3	3	4	5	4	4	5	5	5	6	6	6	6	5	7	9	10	9	10	10	12	12	14	14	13	15	16	14	13	15	15	16	13	15	16	14	15	18	17	17	17	19	19	18	19	19	19	21	20	17	20	22	24	25	26	26	27	27	28	0	1	2	2	3	3	2	10	5	2	2	10	10	9	10	6	10	6	7	16	20	18	10	22	21	0	24	37	26	28	28	37	26	28	29	28	25	33	38	23	23	31	35	31	33	43	42	0	45	54	54	47	46	37	0	54	56	56	57	57	60	57	61	1	1	1	1	1	1	2	1	1	2	3	1	1	1	2	1	1	2	2	2	1	3	6	1	2	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	3	1	2	1	2	2	1	1	1	1	2	2	1	3	1	4	2	2	2	2	1	2	1
43000	-321.330534122318852	-328.186022073278252	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.583074139069824	0	1	2	3	3	3	4	2	4	4	5	4	4	6	6	6	5	6	7	9	11	9	11	12	12	11	14	12	13	14	16	14	16	15	15	16	16	14	15	17	14	18	17	17	16	19	19	18	18	19	17	21	19	20	20	22	24	24	25	25	26	27	28	0	1	2	2	3	3	6	2	5	3	6	8	8	9	10	11	13	11	16	18	16	16	20	22	21	0	24	11	26	23	32	25	38	41	26	34	41	29	29	41	23	34	38	34	39	49	42	0	29	37	41	30	35	51	0	54	52	52	57	57	59	59	61	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	2	3	3	2	3	1	1	2	5	2	2	2	1	2	1	2	1	2	1	2	3	2	3	2	2	1	1	1	1	3	3	2	5	3	3	1	1	1	3	1	1	1	2	2
43500	-315.325492415339113	-322.180980366298513	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687945191920588	0	1	2	3	2	3	4	4	4	3	4	5	5	6	6	5	6	7	8	9	11	9	10	11	12	12	14	13	13	12	16	14	14	15	14	14	16	15	16	17	16	18	16	17	16	19	19	16	18	19	19	20	20	20	21	22	24	25	26	27	27	27	28	0	1	2	2	2	3	2	4	5	1	6	8	8	9	9	11	13	16	16	19	23	16	19	18	23	0	24	25	26	20	32	28	29	25	26	30	34	33	33	37	32	37	35	34	38	45	41	0	38	42	37	44	39	42	0	47	56	54	56	57	59	57	60	1	1	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	2	3	1	1	3	2	2	2	1	1	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	2	2	1	3	1	1	2	1	2	2	3	1	1	2	1	3	3	2	1	2	1
44000	-312.623547884191339	-319.479035835150739	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.584320956407881	0	1	3	3	3	2	3	5	4	4	5	5	4	6	6	5	6	7	8	9	11	9	10	13	12	11	14	12	13	15	14	14	14	15	13	16	15	15	16	17	16	18	16	17	17	19	19	18	18	19	18	21	20	20	21	21	24	24	25	27	26	27	28	0	1	6	2	6	2	1	4	5	1	4	10	4	9	4	6	10	10	16	11	20	19	18	20	23	0	24	23	26	28	25	28	29	31	26	34	32	33	29	31	37	41	29	31	39	38	41	0	38	51	34	37	33	51	0	54	56	56	57	59	59	56	61	1	1	1	2	1	1	3	1	1	4	2	1	1	2	2	3	1	3	3	1	2	1	2	1	2	1	1	1	2	1	2	2	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	2	1	2	2	2	2	1	1	2	2	1	1	1	3	2
44500	-315.759129953896888	-322.614617904856289	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.495712164082286	0	1	3	2	2	1	4	5	4	4	5	5	5	6	6	6	6	7	8	9	11	9	10	13	12	11	14	14	13	15	14	13	15	15	14	16	15	15	16	16	16	17	16	17	17	19	19	18	18	19	16	21	19	20	21	22	24	25	26	26	26	27	28	0	1	6	2	6	1	4	7	5	4	3	1	4	12	1	11	12	16	16	19	3	11	20	21	23	0	21	25	26	25	23	21	29	32	26	30	28	29	29	31	37	37	35	28	35	49	41	0	43	41	37	34	26	47	0	52	56	56	58	57	57	57	61	1	1	1	1	1	1	1	1	2	2	2	4	3	1	2	1	1	1	2	1	4	4	1	2	1	1	3	2	2	2	2	2	2	1	3	1	1	2	2	2	1	2	2	3	2	1	2	1	2	3	1	4	6	1	1	1	2	2	1	2	2	3	2
45000	-297.238336363827216	-304.093824314786616	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.625222479653796	0	1	2	3	3	3	3	3	4	4	5	5	5	6	6	6	6	7	8	9	10	9	10	13	12	12	13	14	13	13	16	14	16	15	15	16	15	15	15	17	16	18	17	17	17	19	18	17	19	19	19	21	20	19	21	22	24	25	25	27	27	27	28	0	1	2	2	3	2	3	2	5	2	10	3	8	9	10	6	13	6	18	16	16	18	20	20	23	0	22	23	26	23	32	25	38	32	29	30	32	29	29	31	37	37	33	32	33	33	41	0	33	47	41	42	45	42	0	51	56	57	57	59	59	57	61	1	1	1	2	1	1	1	2	1	1	1	3	1	2	2	3	1	3	1	2	4	1	1	3	2	1	1	3	1	1	2	1	1	1	2	2	1	2	2	1	1	2	1	3	1	3	2	1	3	1	2	3	3	1	1	3	2	1	1	2	2	3	1
45500	-357.671060981578137	-364.526548932537537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.568364650275519	0	1	1	3	3	3	4	4	4	2	5	5	5	6	6	6	6	7	8	8	11	8	9	11	12	11	14	13	13	14	14	11	16	14	14	16	16	15	16	16	15	17	17	17	17	18	19	18	19	19	19	20	19	20	21	22	23	25	24	26	27	26	28	0	1	1	2	3	3	4	4	6	2	3	2	1	9	12	6	8	13	18	11	18	16	20	22	23	0	24	32	26	20	28	23	26	28	26	32	28	29	26	28	31	31	39	34	26	26	16	0	38	37	41	47	38	47	0	54	56	47	56	59	57	59	61	1	1	1	2	2	1	1	1	1	1	3	3	2	2	1	3	2	2	1	2	4	1	1	2	2	1	2	2	2	3	1	2	3	1	2	4	2	1	5	1	1	3	1	3	3	4	5	1	3	2	3	1	2	1	1	2	1	2	2	2	3	2	1
46000	-310.346983589005617	-317.202471539965018	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.671035166683370	0	1	1	2	3	3	4	4	4	3	5	5	5	6	5	6	6	7	8	9	9	9	11	13	12	11	14	13	13	15	16	14	16	15	15	14	16	15	16	17	14	18	17	17	17	19	19	18	16	19	18	21	20	20	20	22	24	23	26	27	26	27	28	0	1	1	1	3	3	1	4	5	4	6	8	8	9	4	8	8	16	18	18	16	16	20	22	18	0	24	23	26	20	34	28	38	36	26	25	41	29	29	32	28	23	49	31	38	49	32	0	35	42	28	37	45	47	0	54	56	56	57	59	57	57	61	1	1	1	2	2	1	1	2	1	1	2	1	1	2	2	2	2	1	1	1	2	1	2	2	4	1	1	2	2	3	1	1	1	1	3	2	2	2	2	3	1	4	1	1	1	2	3	1	1	1	4	3	2	1	1	2	1	1	2	1	1	2	2
46500	-311.844283821556019	-318.699771772515419	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549345650718948	0	1	2	3	3	3	2	5	4	5	5	5	5	6	6	6	6	7	8	9	9	9	11	13	12	12	14	13	13	15	16	14	16	15	15	16	16	15	16	17	16	18	16	17	17	17	19	18	19	19	18	21	20	20	21	22	24	23	25	26	26	25	28	0	1	1	2	3	2	1	4	5	1	2	4	4	9	11	11	13	16	11	13	16	19	16	22	21	0	24	25	26	28	32	28	29	32	29	28	28	26	26	37	32	32	38	37	39	35	31	0	46	36	32	34	46	37	0	51	54	56	56	62	59	58	61	1	1	1	1	1	1	2	1	1	2	3	2	2	2	1	1	1	1	2	4	2	1	4	3	2	1	1	1	1	1	1	1	2	1	2	2	3	3	2	1	2	3	1	1	1	1	1	1	2	3	4	4	2	2	1	2	4	1	2	1	1	2	2
47000	-289.968392968880949	-296.823880919840349	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.622314643185193	0	1	2	3	3	3	4	5	4	5	5	5	2	6	6	5	3	7	8	9	11	9	11	13	12	12	14	13	13	15	16	14	16	15	15	16	16	15	16	17	15	18	17	17	17	16	19	18	19	19	17	20	19	20	21	22	24	25	26	27	26	27	28	0	1	2	3	3	2	6	4	3	6	3	13	1	9	11	3	13	14	16	16	18	19	20	22	23	0	24	25	26	28	32	28	35	23	29	32	41	26	35	31	32	41	33	31	35	29	37	0	26	41	41	42	35	41	0	54	56	56	57	61	57	59	61	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1	2	1	1	2	2	3	1	1	2	1	1	1	1	1	1	2	1	1	2	2	2	1	3	1	1	1	2	1	1	1	2	2	1	6	1	1	2	3	4	1	2	1	2	2	1	2	1	2
47500	-310.038401917345482	-316.893889868304882	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.572128167229893	0	1	2	3	3	3	4	3	4	5	5	5	5	6	6	6	5	7	8	9	9	9	11	13	12	12	14	14	13	15	16	14	16	15	15	15	15	14	16	16	16	18	17	17	17	19	18	18	19	19	19	19	20	20	21	22	24	25	26	27	27	27	27	0	1	2	3	3	3	1	1	5	7	8	2	8	5	10	4	8	11	16	19	12	18	21	18	23	0	24	21	26	25	37	25	38	28	26	25	28	29	38	25	37	37	33	30	38	33	41	0	38	42	47	34	39	50	0	51	56	57	57	57	57	59	59	1	1	1	1	1	1	3	2	1	1	2	3	2	2	1	3	1	2	2	1	4	1	1	6	1	1	1	3	1	3	1	2	2	1	2	2	1	1	2	3	1	2	1	2	1	2	2	1	4	1	1	2	3	1	1	2	2	1	2	2	2	1	1
48000	-307.906686411927694	-314.762174362887095	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.602626360525288	0	1	2	3	3	3	2	4	4	4	5	5	5	6	6	3	6	6	8	9	8	9	11	12	12	12	14	14	13	15	16	13	16	15	14	15	16	15	16	16	15	17	17	17	17	19	19	17	18	19	19	21	20	20	20	22	24	25	25	26	26	27	28	0	1	2	2	3	3	2	4	5	4	16	8	8	1	11	3	13	16	14	11	3	21	20	22	19	0	24	32	26	25	23	25	35	28	26	32	41	29	29	25	32	41	33	34	26	38	34	0	43	42	37	42	33	47	0	54	56	57	56	57	57	60	61	1	1	1	2	1	1	1	1	1	1	2	1	1	3	1	1	1	2	1	2	3	1	2	2	3	1	2	1	1	2	3	1	2	1	2	2	1	2	2	2	2	2	1	1	2	2	3	1	1	2	1	2	2	1	1	2	2	1	3	2	2	1	2
48500	-300.446644270644128	-307.302132221603529	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.502527006456589	0	1	3	3	3	2	4	4	4	5	5	5	5	6	6	6	6	7	7	9	10	9	11	13	12	11	14	14	13	15	15	13	16	15	14	16	16	13	16	17	15	18	17	16	17	18	19	17	19	19	19	21	19	20	21	22	23	25	26	27	25	27	27	0	1	6	6	6	1	4	1	6	8	3	8	4	9	2	11	13	11	3	11	18	19	19	22	20	0	24	25	26	28	28	25	35	32	26	32	41	26	35	25	32	37	33	25	33	33	37	0	33	42	36	42	45	41	0	54	56	56	57	59	57	59	61	1	1	1	1	1	2	1	3	2	1	1	1	2	2	5	1	1	2	3	2	2	1	4	3	2	1	1	2	2	1	1	1	2	1	2	3	1	2	2	3	2	2	1	1	1	1	2	1	2	1	3	2	2	4	1	1	1	2	2	1	1	1	2
49000	-301.875560794219950	-308.731048745179351	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.553704615076630	0	1	2	3	3	3	2	4	4	4	5	5	5	6	6	6	6	7	8	9	11	9	11	13	12	11	14	14	13	15	16	12	16	15	15	16	16	14	15	17	16	18	17	17	16	19	19	18	19	19	19	21	20	20	21	22	24	25	26	27	26	27	27	0	1	2	2	3	3	2	2	5	2	3	10	10	11	11	6	4	16	18	19	19	18	20	22	23	0	22	32	26	25	25	23	38	23	26	34	34	29	29	31	34	37	38	28	35	33	37	0	43	37	37	47	45	37	0	54	56	56	57	59	54	59	59	1	1	1	1	1	1	1	2	1	2	3	1	1	1	1	3	3	1	1	1	1	2	1	2	1	1	2	2	2	3	2	1	2	2	3	1	1	1	2	1	1	2	3	2	1	2	3	1	2	3	2	2	3	2	1	1	1	2	2	1	3	1	1
49500	-308.959305158288601	-315.814793109248001	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624144409034468	-1	1	2	3	3	3	4	4	4	5	5	5	5	6	6	5	6	7	6	9	11	8	11	13	12	11	14	13	13	15	16	14	15	14	15	15	16	15	16	17	15	18	17	17	17	18	18	18	19	19	19	18	17	20	20	22	24	25	26	26	27	27	28	0	1	2	3	3	3	2	4	5	4	6	8	2	9	16	3	13	11	11	18	20	16	19	22	23	0	21	23	26	32	32	28	29	28	29	32	32	29	35	32	28	37	38	36	35	45	41	0	29	37	37	37	38	47	0	50	56	57	58	57	60	59	61	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	2	2	2	3	2	1	1	2	1	2	1	2	1	2	1	1	1	2	2	1	2	1	2	2	1	2	1	1	1	3	2	2	2	1	1	1	2	2	1	1	2	1	1	1
50000	-326.184272277421542	-333.039760228380942	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.589321369960241	-2	0	3	1	3	2	4	5	4	4	5	3	4	6	6	5	6	7	8	9	10	9	11	13	12	11	14	13	13	15	15	14	14	15	15	16	15	15	16	17	16	18	16	17	17	19	19	17	19	18	19	18	20	20	21	22	24	25	26	26	27	27	27	0	1	6	1	6	4	2	7	5	4	6	6	3	9	10	3	12	16	11	19	11	19	21	22	20	0	24	19	26	23	28	23	29	32	33	34	32	33	29	28	37	37	38	32	33	35	41	0	26	41	37	31	29	47	0	54	56	50	57	57	57	59	59	1	2	1	2	1	1	2	1	1	1	2	1	1	2	2	2	3	2	2	1	2	1	1	2	2	1	1	2	2	2	2	2	1	1	1	1	1	1	2	2	1	3	1	3	2	3	2	1	3	2	2	3	6	1	1	2	2	4	2	2	3	1	1
50500	-375.333384267642202	-382.188872218601603	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.423927906979915	0	1	3	2	2	1	4	5	3	4	4	5	5	5	6	6	6	6	8	9	11	9	10	13	12	11	14	14	13	15	16	14	14	15	15	16	16	15	16	17	15	18	16	17	17	18	19	18	19	19	19	18	17	20	21	22	23	22	23	27	27	26	28	0	1	1	1	6	1	1	2	5	2	3	10	4	9	8	2	13	2	16	16	7	11	16	21	18	0	22	25	26	32	25	25	29	21	26	34	41	33	29	25	28	37	35	34	35	38	41	0	38	41	41	37	38	50	0	34	54	47	58	57	40	56	57	1	1	3	1	1	1	4	3	1	2	1	1	3	1	1	2	1	4	2	1	5	5	2	2	3	1	4	2	1	1	3	2	1	3	3	1	1	1	3	4	1	2	1	2	2	3	3	1	2	4	3	2	1	1	1	3	2	3	1	1	4	4	2
51000	-318.042467833752426	-324.897955784711826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.612214591867892	0	1	2	3	3	3	2	4	4	2	5	5	5	6	4	6	6	7	8	8	10	9	11	12	11	11	14	14	12	15	16	13	13	15	12	16	16	15	16	16	16	17	17	17	17	19	18	17	19	19	19	20	17	20	21	21	23	24	26	25	25	25	27	0	1	1	10	3	3	1	4	5	2	3	8	8	9	10	6	13	16	18	18	18	18	20	22	20	0	24	32	26	25	28	23	26	32	26	30	34	33	33	32	34	41	33	23	38	43	41	0	43	47	42	44	33	51	0	52	56	56	57	57	57	57	60	1	1	1	1	1	1	1	1	1	1	3	1	1	2	2	3	1	1	1	1	1	2	2	3	2	1	2	1	1	3	2	1	1	1	1	1	1	2	2	3	1	1	3	4	1	2	2	1	2	1	2	3	2	1	1	1	1	2	1	2	2	2	2
51500	-299.516273629531099	-306.371761580490499	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.549881097911754	0	1	2	3	3	3	4	3	4	5	5	5	5	6	6	5	6	7	7	9	11	8	11	13	12	11	13	14	12	15	14	14	13	15	14	16	15	15	16	17	16	17	17	16	17	18	18	18	19	19	18	21	20	20	21	22	23	25	26	26	27	27	28	0	1	1	3	3	3	6	1	5	4	3	1	8	9	8	8	13	14	11	18	20	19	20	22	21	0	22	25	26	28	25	25	26	28	26	37	28	33	26	32	37	41	33	24	33	39	37	0	46	41	42	41	49	28	0	54	56	56	57	57	59	60	61	1	1	1	1	1	1	1	3	1	1	2	2	2	2	2	1	1	1	2	2	2	1	2	5	1	1	2	2	1	1	2	2	2	1	2	1	1	2	2	3	1	1	4	1	3	2	2	1	1	3	1	2	1	2	1	1	1	2	3	2	1	1	1
52000	-329.969544682026651	-336.825032632986051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.463925171519791	-1	1	3	3	3	2	4	2	4	5	5	2	4	6	6	6	6	7	8	8	10	9	11	13	12	11	14	13	13	14	15	14	15	15	15	16	16	15	16	17	15	18	17	16	17	18	19	16	19	19	18	21	20	20	20	21	24	24	26	27	26	27	27	0	1	6	2	6	2	4	1	5	2	6	2	8	9	10	6	10	1	11	11	3	20	20	22	20	0	22	25	26	23	28	25	26	18	26	25	41	26	29	34	28	37	29	30	38	43	23	0	43	34	41	41	43	51	0	54	56	50	57	59	58	57	61	1	1	1	1	1	1	1	2	1	3	3	1	1	2	1	3	1	4	2	3	4	1	1	2	2	1	3	1	2	3	2	1	3	6	2	2	1	3	2	2	1	2	2	1	2	1	5	1	2	4	2	4	3	2	1	1	2	3	1	1	2	2	1
52500	-351.985957297243374	-358.841445248202774	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.470942769167165	0	1	3	3	3	2	4	5	4	5	5	5	4	6	6	4	5	7	8	8	11	9	11	13	12	9	14	14	12	15	16	14	16	13	15	16	16	15	16	17	15	17	17	17	17	19	19	18	19	19	18	21	20	20	21	22	24	25	26	26	26	27	27	0	1	1	1	6	1	3	4	3	2	16	3	3	5	3	6	4	11	6	18	3	3	20	21	18	0	19	25	26	4	32	34	38	25	29	28	25	26	38	41	22	36	38	21	29	33	42	0	33	37	42	28	33	50	0	50	56	44	56	56	57	57	60	1	1	2	2	1	2	1	1	1	3	1	1	1	3	2	2	2	2	3	1	4	3	2	2	2	1	3	2	3	7	2	1	1	1	3	1	3	3	1	2	5	1	2	6	4	3	2	1	2	2	1	7	2	1	1	2	2	6	2	1	2	2	1
53000	-331.871364811303295	-338.726852762262695	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.590759870968997	0	1	3	3	3	2	4	5	4	4	3	5	2	6	6	6	6	5	7	9	10	9	10	13	11	12	11	13	13	14	16	14	16	15	14	14	16	15	16	17	16	18	17	16	17	16	18	18	19	19	19	21	20	20	21	22	24	25	26	26	26	27	28	0	1	6	1	6	2	4	4	5	1	6	13	1	13	4	11	13	11	16	19	18	16	19	22	20	0	19	25	26	25	32	28	38	28	26	28	30	29	26	41	30	37	46	30	39	35	37	0	33	47	37	37	29	42	0	54	56	41	57	58	57	59	58	1	1	1	2	1	1	1	2	1	1	1	2	2	3	3	3	2	2	1	2	4	3	1	2	1	1	3	2	1	3	2	1	1	1	2	1	1	1	3	1	2	2	1	2	1	2	2	1	2	1	2	2	4	1	1	1	2	7	1	1	2	1	2
53500	-305.008733972833340	-311.864221923792741	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.617447251965438	0	1	1	3	3	2	4	5	3	5	4	5	4	6	6	5	6	6	8	9	11	9	10	13	12	12	14	14	13	14	15	13	15	15	15	16	16	14	16	15	15	18	17	16	17	19	18	18	19	19	19	21	20	20	21	22	24	24	26	27	27	26	28	0	1	1	1	3	3	2	4	6	11	6	4	5	5	10	11	8	16	18	19	23	18	16	22	23	0	24	32	26	25	25	25	29	32	29	28	41	26	35	25	28	41	33	25	33	43	41	0	45	47	37	37	29	37	0	50	56	50	57	59	59	57	61	1	1	1	2	2	1	2	2	1	1	2	2	1	2	1	1	1	1	2	1	1	1	3	2	2	1	1	1	1	2	3	1	2	1	2	2	1	1	1	3	1	2	1	2	1	1	3	1	2	1	2	2	3	2	1	2	1	4	2	1	1	2	1
54000	-301.618568500276126	-308.474056451235526	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.576072948066345	-1	1	3	3	3	2	4	4	4	5	4	5	5	6	6	6	6	7	8	9	11	9	11	13	12	11	14	14	13	15	16	13	16	15	15	16	16	15	16	16	15	18	17	17	17	18	18	18	19	19	18	21	20	20	21	22	24	24	26	25	27	27	28	0	1	6	2	6	2	2	1	5	7	6	4	2	9	10	8	13	16	2	3	18	19	19	22	23	0	24	20	26	25	30	23	26	28	26	28	34	29	29	20	28	41	39	32	35	38	23	0	46	28	37	51	46	47	0	54	56	56	57	57	59	57	61	1	1	1	1	1	1	3	4	1	1	2	1	2	2	1	1	1	1	4	4	4	1	3	2	1	1	1	2	2	2	1	2	4	1	2	2	1	2	2	4	1	2	1	1	2	2	4	1	1	4	1	2	2	2	1	2	1	1	2	1	1	2	1
54500	-309.873463672667640	-316.728951623627040	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585823770075164	0	1	3	2	3	2	4	4	4	5	4	5	5	6	6	6	6	7	8	9	11	9	10	13	11	12	14	12	13	12	15	14	16	15	15	16	14	15	16	17	15	17	17	17	17	18	17	18	19	19	19	21	20	20	20	22	24	25	26	26	27	27	28	0	1	2	2	1	2	1	2	3	3	2	8	8	9	10	11	13	11	16	16	3	18	20	22	20	0	24	23	26	23	21	28	38	28	29	30	25	29	35	41	37	41	38	36	33	33	37	0	39	47	41	36	43	51	0	54	56	56	56	57	57	59	60	1	1	2	1	3	1	3	2	1	1	2	1	1	2	1	2	1	2	2	1	4	2	1	3	1	1	1	2	1	1	3	2	1	2	2	3	1	2	1	1	1	2	1	1	1	2	3	1	2	1	2	3	2	1	1	2	1	2	3	2	2	1	2
55000	-326.744983067828571	-333.600471018787971	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.570374203684421	0	1	2	3	3	3	2	4	4	5	4	5	5	6	6	6	6	7	8	9	10	9	9	13	12	11	14	14	13	13	16	14	16	15	15	16	16	15	16	17	16	18	16	16	17	17	18	18	18	19	19	21	19	17	21	22	24	25	26	26	26	27	28	0	1	1	3	3	3	2	4	5	3	6	8	11	9	4	10	13	1	18	11	19	18	19	22	19	0	22	18	26	21	30	30	38	32	26	34	28	29	26	41	32	54	38	34	33	29	36	0	33	37	41	54	33	28	0	37	56	57	57	56	56	57	61	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	5	1	5	1	2	1	3	3	1	3	4	2	2	3	1	1	1	4	1	2	2	4	1	2	1	1	1	1	2	2	1	2	3	2	4	2	3	1	5	2	1	2	3	2	2	2
55500	-297.173365890020932	-304.028853840980332	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.637247565667991	0	1	3	2	2	1	4	5	4	5	5	4	4	3	6	6	6	7	8	9	11	9	8	13	12	11	14	14	13	15	13	14	16	15	14	16	16	14	15	17	15	18	17	17	17	19	18	18	18	18	19	20	20	20	20	22	24	22	26	27	27	26	28	0	1	6	2	6	1	2	1	14	2	3	4	4	5	4	3	13	11	11	19	20	19	18	22	21	0	24	31	26	32	25	31	26	31	26	28	41	26	35	41	28	41	29	37	33	43	37	0	43	41	47	41	49	51	0	52	56	52	57	57	59	57	61	1	1	2	1	1	1	2	2	1	1	2	2	2	1	2	2	2	1	3	1	1	1	1	2	1	1	1	1	2	1	1	1	3	2	2	2	1	3	1	1	1	2	2	1	1	2	2	1	1	3	1	5	2	1	1	2	2	2	2	2	1	2	1
56000	-312.022492185619740	-318.877980136579140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.748700455895302	0	1	1	3	2	2	4	4	4	5	5	5	5	3	6	3	6	7	8	9	11	9	11	13	11	12	14	14	13	15	16	13	16	14	14	16	16	15	16	17	15	18	17	17	17	19	19	17	18	19	19	21	18	20	21	22	23	25	25	27	26	27	28	0	1	1	2	3	3	2	4	14	2	16	4	7	5	10	6	4	16	18	11	18	16	20	22	20	0	21	32	26	23	41	25	38	32	29	34	41	26	38	30	32	37	33	34	38	33	42	0	33	37	31	41	38	42	0	52	56	57	57	59	59	59	61	1	1	1	1	1	1	2	1	1	3	2	1	1	1	1	1	3	2	1	1	2	5	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	1	2	1	2	3	2	2	1	1	1	2	2	1	1	1	2
