step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102
75500	-483.714612398166651	-490.570100349126051	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.447924757743605	0	3	4	4	6	6	5	10	8	7	6	5	8	8	7	9	9	8	8	11	9	12	9	9	10	10	10	10	12	12	11	11	11	8	9	10	11	11	10	12	12	12	13	12	13	12	13	10	15	15	12	16	16	15	16	14	15	12	14	13	15	15	17	16	15	17	20	19	17	20	17	20	19	19	24	21	19	22	18	20	20	23	22	22	22	23	24	26	24	26	26	26	29	28	28	29	29	28	31	32	32	34	0	1	2	2	2	4	2	23	5	7	4	2	7	5	5	5	13	5	6	17	7	35	2	3	13	14	23	6	21	9	28	16	15	4	13	12	12	13	14	23	24	9	22	27	38	38	51	6	27	27	17	18	15	32	35	30	45	12	37	38	31	46	28	46	15	29	54	23	56	2	65	41	57	79	80	52	31	69	32	38	49	77	48	72	69	68	59	83	85	89	75	77	90	15	91	95	73	31	94	99	96	100	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	3	2	1	1	1	3	2	2	1	1	3	2	1	2	2	1	1	2	2	2	1	1	1	1	1	2	3	4	2	3	4	1	5	1	1	4	1	1	3	1	3	2	4	3	2	4	2	7	1	4	2	1	2	3	4	3	3	5	2	2	7	1	2	2	5	3	1	1	1	3	1	9	1	1	6	6	1	1	3	2
76000	-606.556084527325766	-613.411572478285166	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.405535265268520	0	2	4	4	5	7	6	10	7	8	6	8	9	9	7	9	8	9	9	10	10	9	9	9	11	11	10	11	11	11	10	12	11	11	10	10	12	11	10	12	12	11	12	12	14	13	14	13	14	14	14	15	15	14	16	16	14	13	14	17	15	16	17	15	16	18	17	19	17	21	18	19	16	19	23	21	19	22	20	22	21	23	23	22	23	24	24	24	25	26	26	27	27	27	28	28	29	31	32	31	32	34	0	1	1	1	4	5	5	10	11	3	5	7	12	12	5	15	7	9	15	12	5	11	2	1	19	8	7	23	9	7	22	5	31	3	7	6	30	14	16	14	2	6	8	26	19	26	41	38	44	12	14	34	6	1	57	23	33	11	31	21	28	52	2	38	36	19	40	40	39	27	11	1	26	41	80	57	38	77	71	43	1	72	44	67	38	83	67	78	75	77	79	89	85	42	43	91	8	60	89	83	8	75	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	4	4	1	1	2	1	2	4	1	4	1	3	2	1	1	1	1	2	3	1	2	1	2	1	1	1	1	4	3	2	4	4	1	3	1	3	2	4	1	1	7	2	3	4	2	4	4	5	6	9	3	3	1	2	3	2	1	6	9	1	5	4	6	1	3	1	1	3	3	1	1	9	9	1	5	7	5	4	11	3
76500	-470.208054875198343	-477.063542826157743	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.403054577974431	0	2	3	3	5	6	7	10	7	5	5	8	8	8	8	8	8	9	9	10	10	8	9	8	9	11	11	9	12	10	11	12	11	11	10	10	12	11	11	12	12	13	14	11	14	12	13	12	14	13	12	16	15	15	15	15	14	15	14	16	16	15	16	14	17	18	17	17	19	20	18	18	18	19	24	21	20	20	21	20	21	23	23	23	23	25	23	26	26	25	25	25	27	28	28	28	29	32	31	31	33	34	0	1	1	2	4	2	1	17	3	2	3	6	4	1	5	6	4	7	4	28	7	3	7	1	12	28	6	3	44	16	18	7	28	19	6	1	6	25	5	16	23	21	37	6	31	2	8	35	41	6	11	44	44	51	36	7	13	44	46	36	16	46	55	15	40	55	45	58	52	36	54	39	67	63	84	63	62	25	40	62	27	44	26	69	78	69	81	81	92	72	87	41	86	79	62	82	56	7	88	86	81	99	1	1	2	1	2	2	4	1	2	1	1	1	2	3	1	1	1	1	3	1	1	3	1	3	1	1	3	3	1	2	1	2	1	1	2	5	3	1	3	2	1	1	1	4	2	5	2	1	1	3	4	2	3	1	3	4	3	3	1	3	3	2	1	3	3	1	1	1	1	6	3	2	1	3	1	2	3	5	4	2	4	5	4	3	1	3	1	2	1	3	1	7	1	5	6	2	5	9	2	3	8	2
77000	-537.862382217250911	-544.717870168210311	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.404191326144176	0	2	4	4	6	7	5	10	7	8	5	6	8	8	8	9	8	9	7	10	7	10	9	8	11	10	11	10	11	9	10	12	12	10	11	11	13	11	11	12	12	12	13	12	13	13	13	13	13	13	14	15	16	15	15	15	16	15	15	17	15	14	16	14	16	17	19	18	19	20	19	19	17	19	23	20	19	21	18	21	22	23	21	23	23	25	25	26	24	26	26	26	29	26	29	29	30	32	32	30	30	35	0	1	2	1	7	2	4	6	2	11	3	4	4	1	5	6	2	1	12	10	7	13	3	2	6	19	21	24	9	11	1	11	5	4	23	16	3	28	23	8	34	38	29	28	39	30	38	41	38	38	44	15	41	41	24	47	50	40	27	27	1	37	8	10	49	7	60	36	52	37	59	52	55	58	78	8	58	66	57	45	70	83	62	67	77	84	84	89	85	86	76	21	58	83	36	94	72	78	101	93	91	99	1	1	2	2	1	1	1	2	2	3	1	1	2	3	2	2	4	4	1	1	1	2	3	3	2	2	2	1	1	3	4	4	2	3	1	1	5	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	2	2	5	1	2	2	2	3	8	1	3	3	2	7	1	4	2	4	2	2	1	2	1	4	2	3	1	4	1	1	4	1	2	1	1	2	1	1	3	7	5	4	8	2	5	6	1	1	1	2
77500	-489.864487869836410	-496.719975820795810	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.401846377510332	-1	2	4	4	5	6	7	9	7	6	7	7	8	8	7	7	8	10	10	10	8	9	10	9	9	10	9	10	11	11	10	12	12	10	9	12	13	11	11	13	10	10	13	13	14	12	11	12	14	13	13	17	16	15	16	15	15	16	14	16	14	16	16	15	16	17	20	18	16	20	18	19	19	19	24	20	19	21	20	20	21	22	22	23	23	23	25	26	25	26	26	27	28	26	28	29	29	28	31	31	31	33	0	1	2	1	1	3	6	14	3	2	5	1	6	15	3	5	3	3	10	14	10	15	10	11	6	15	11	3	35	28	11	3	21	14	10	18	35	3	31	42	16	21	42	34	48	26	24	16	28	38	20	45	12	48	51	59	42	28	7	15	18	45	31	39	28	35	68	49	37	13	49	25	69	46	52	77	31	57	22	38	1	18	49	69	67	77	66	74	73	89	85	45	37	82	3	95	55	81	88	85	94	98	1	1	1	3	4	1	1	1	1	2	1	4	1	1	1	2	3	2	3	1	1	1	2	1	1	1	1	3	1	1	2	4	2	2	2	1	2	4	1	2	2	1	2	1	1	1	1	2	3	1	2	2	4	2	2	1	2	2	3	4	2	1	5	2	3	4	1	2	1	7	2	3	2	4	3	1	5	3	5	6	11	5	4	3	2	2	3	2	3	1	1	8	5	3	12	1	6	2	3	4	2	2
78000	-510.268491588306347	-517.123979539265747	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.457077311497205	0	2	4	5	6	6	6	10	8	7	7	7	8	8	7	9	8	9	10	11	10	12	9	9	10	11	10	11	11	11	10	12	11	10	8	11	12	12	10	12	12	12	14	12	13	13	13	12	15	14	12	15	14	16	15	15	15	15	13	16	16	15	16	14	16	16	19	16	17	21	18	19	19	19	23	21	20	21	18	21	21	23	23	23	23	25	24	26	24	27	26	26	28	27	28	28	29	31	31	31	31	33	0	1	2	2	1	1	2	10	5	3	4	6	3	12	5	11	6	5	12	27	1	23	12	5	12	16	10	24	13	10	13	3	15	18	6	15	11	20	9	25	8	39	13	20	28	30	32	8	38	38	19	30	36	52	19	41	42	3	39	43	43	44	39	27	36	12	61	22	39	67	29	44	60	60	57	47	23	74	45	72	49	19	43	69	69	89	22	82	75	67	84	72	62	77	19	63	11	8	92	66	80	94	1	2	2	1	4	3	2	1	1	2	2	1	3	1	1	1	1	1	2	1	5	1	1	1	3	1	2	1	2	2	1	6	2	1	1	2	4	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	3	1	2	6	1	1	1	1	2	3	2	3	1	2	4	1	5	4	2	1	4	3	6	1	2	1	2	6	3	4	3	1	6	1	1	4	2	2	7	4	6	6	9	15	2	6	5	4
78500	-553.793999133994134	-560.649487084953535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.334269432960679	-1	3	4	5	5	7	5	10	8	7	7	6	8	8	7	8	9	10	9	10	8	12	9	8	10	11	11	10	11	12	10	13	11	9	10	12	13	11	12	12	12	10	14	12	13	12	13	13	15	14	13	16	16	15	15	13	16	16	15	15	14	14	14	15	17	16	20	17	19	19	18	19	17	19	23	21	21	21	21	21	21	23	21	23	22	24	24	27	23	26	27	25	27	27	26	28	28	32	31	31	32	34	0	1	1	1	2	4	1	4	7	5	4	5	11	5	7	10	21	12	13	19	7	7	7	7	2	21	21	10	20	7	6	7	12	4	7	23	26	34	42	8	29	14	30	15	38	6	29	38	8	21	22	39	49	16	46	27	61	3	7	31	20	26	2	20	48	45	43	25	52	31	47	32	55	64	37	72	69	71	61	64	28	35	2	53	24	69	81	95	55	72	22	80	72	61	59	90	21	11	95	93	90	85	1	2	2	4	1	1	3	2	1	1	1	1	1	1	1	1	1	2	1	1	1	4	2	2	3	1	3	2	1	4	1	4	3	2	2	2	1	1	1	1	1	1	1	2	1	2	1	1	3	3	1	3	1	3	2	1	1	7	5	2	3	2	5	3	2	1	3	3	2	4	3	3	1	3	5	1	1	1	3	4	6	10	8	4	5	3	2	1	3	3	7	2	4	11	3	1	12	16	2	2	3	6
79000	-500.097199898180861	-506.952687849140261	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.401472306019251	0	3	5	4	6	6	7	10	7	7	5	7	8	6	8	8	9	7	8	9	10	11	9	9	10	10	10	11	11	12	9	11	12	11	11	10	12	11	12	12	13	13	13	12	14	13	13	13	15	15	13	17	16	15	16	15	16	15	13	17	14	15	14	15	16	17	18	18	17	20	17	20	18	19	22	21	21	22	20	21	19	24	22	23	22	23	22	27	26	25	27	25	29	27	28	29	28	31	32	32	31	34	0	1	2	1	4	2	11	14	3	3	1	3	7	2	5	3	12	3	12	3	16	13	12	16	20	12	1	25	14	2	7	6	27	9	26	23	27	19	24	16	30	17	25	25	8	24	18	8	28	3	37	48	3	33	45	10	49	19	17	19	38	39	3	33	37	33	54	56	54	19	35	28	47	54	72	58	43	80	53	2	21	69	16	71	21	76	52	68	55	76	80	27	88	80	83	89	36	78	92	96	96	100	1	1	1	2	1	2	1	3	1	1	2	1	1	2	2	1	2	1	1	2	1	2	2	1	1	2	5	1	2	4	1	2	1	2	1	1	1	1	1	2	1	2	3	1	2	2	3	2	2	4	1	3	4	1	1	4	1	4	2	3	1	2	5	2	3	2	2	1	1	4	4	5	3	3	2	3	3	1	2	8	5	6	7	3	6	1	3	4	5	3	3	8	1	5	3	2	6	6	5	1	1	1
79500	-590.497125847958500	-597.352613798917901	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.424307053244212	0	2	5	3	6	6	6	10	7	7	6	7	9	7	6	8	9	9	8	9	9	9	10	7	10	10	10	8	11	11	9	12	10	9	9	11	11	12	11	12	12	11	13	12	13	12	13	13	14	15	13	14	15	15	16	14	15	14	13	16	15	16	16	14	16	17	19	19	18	20	18	19	17	17	22	21	20	21	19	21	19	23	21	23	21	23	25	25	24	26	26	26	29	27	29	30	30	29	28	32	33	34	0	1	4	2	3	4	4	11	3	2	3	2	1	2	4	24	11	12	9	12	12	1	10	2	12	7	16	5	13	19	9	28	12	3	24	4	3	11	24	26	8	24	16	28	14	10	22	39	37	28	36	8	12	59	51	46	58	12	38	26	37	47	13	13	49	43	32	43	60	13	29	71	64	64	60	73	69	18	61	74	59	85	51	32	66	61	53	75	53	87	78	47	69	78	16	92	83	62	81	97	73	99	1	1	1	1	1	1	2	2	1	3	1	2	3	2	2	1	1	1	1	1	1	5	1	2	2	3	1	1	1	2	2	4	1	2	1	3	2	3	1	1	1	2	3	2	3	4	2	2	1	3	1	1	5	1	2	1	1	3	1	5	2	2	5	2	1	3	3	3	2	6	4	1	2	1	3	2	1	5	3	2	3	1	4	5	2	4	5	2	4	1	2	7	5	2	11	2	6	4	5	1	7	3
80000	-496.042423851133549	-502.897911802092949	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.369164753442614	-1	0	4	5	6	7	6	11	6	7	5	7	9	9	8	8	8	10	8	10	9	11	8	10	10	11	11	11	12	11	9	12	10	11	11	9	11	11	11	13	12	12	14	12	12	12	13	11	15	14	14	15	16	15	16	16	15	14	14	16	15	14	16	15	16	17	20	17	19	18	18	19	18	16	23	21	19	22	18	22	22	20	22	23	23	22	24	26	25	26	27	25	27	25	29	30	29	31	31	29	32	32	0	1	2	2	3	11	3	31	11	7	3	1	17	6	3	5	12	11	11	4	10	7	7	7	7	3	25	20	20	3	15	5	3	20	11	15	19	18	6	30	24	37	36	33	20	16	28	31	37	11	40	31	39	41	31	62	47	27	37	48	8	15	39	28	19	28	17	36	61	55	15	68	51	49	58	54	40	59	64	82	42	8	12	78	86	10	83	72	84	92	52	2	90	26	80	55	42	15	95	72	92	91	1	1	2	1	1	1	2	1	1	1	1	5	1	1	2	1	1	3	3	3	1	3	2	2	2	2	1	1	1	3	1	3	4	1	3	1	2	1	2	1	2	1	3	1	2	1	1	1	3	4	1	3	4	1	3	1	1	1	2	4	2	2	4	2	4	3	5	4	2	1	5	1	2	1	5	3	3	4	1	2	3	4	7	1	1	9	1	5	1	1	6	14	1	4	5	6	9	10	1	4	3	2
80500	-520.364929916236520	-527.220417867195920	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.325840720960574	0	2	5	4	5	6	6	9	7	8	6	8	7	7	7	9	8	8	9	10	9	10	9	10	9	11	8	11	11	12	10	11	11	11	10	8	12	11	11	12	11	13	14	12	14	13	14	12	12	14	14	16	16	14	15	15	15	14	13	16	15	14	15	16	16	18	17	18	19	20	19	19	16	20	23	21	20	22	20	21	22	23	22	24	22	24	22	26	22	26	25	27	28	24	29	29	28	32	31	32	32	32	0	1	4	1	1	5	2	11	7	4	4	13	7	2	5	9	7	7	5	14	18	5	36	14	7	17	15	8	8	31	12	6	27	35	12	3	19	7	9	8	22	41	30	39	7	39	10	8	32	11	32	26	32	30	40	33	37	59	27	45	1	42	6	59	15	2	6	73	29	48	41	40	58	58	80	32	53	72	38	48	38	64	1	33	54	22	70	85	66	82	34	2	85	64	64	94	62	67	90	95	95	92	1	1	1	2	2	1	1	2	1	4	1	1	1	2	2	1	1	1	2	2	1	2	1	2	2	2	1	1	1	1	1	3	1	1	1	1	2	3	3	1	1	1	1	1	4	1	4	2	1	4	2	3	2	2	2	2	2	1	2	1	8	1	4	2	3	8	6	1	5	3	7	4	1	4	1	6	1	2	5	5	5	6	10	8	3	8	1	2	2	1	7	15	3	5	7	3	7	10	2	1	2	2
81000	-537.804004019863896	-544.659491970823296	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.489941940127839	0	2	5	4	6	6	7	11	8	7	6	7	9	8	8	9	8	10	9	9	9	11	9	9	10	10	10	11	12	12	10	13	11	10	11	11	13	11	11	12	12	11	14	10	13	13	12	12	14	13	12	16	14	14	16	14	15	16	14	17	14	15	15	15	17	18	20	18	18	19	19	17	18	18	23	21	21	22	19	21	19	22	22	24	20	24	23	26	25	25	25	26	28	24	29	30	30	32	32	31	32	33	0	1	1	2	3	4	4	16	4	3	4	3	5	3	11	7	5	9	15	15	14	13	12	7	5	17	12	19	14	3	10	9	13	14	10	21	16	24	19	42	39	1	42	19	35	44	8	26	37	13	26	26	30	30	62	6	39	59	22	47	26	32	9	50	46	8	71	30	40	19	69	43	41	40	85	81	60	66	47	19	30	70	5	79	48	70	69	78	86	80	83	81	88	2	83	86	88	94	97	95	97	95	1	1	3	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	4	2	3	1	1	2	2	2	1	1	1	1	4	2	1	1	1	1	1	1	2	1	3	2	1	1	3	2	1	2	4	2	1	3	1	3	3	1	3	3	4	1	1	3	3	1	2	2	2	3	7	4	3	6	2	4	3	2	2	1	3	2	5	1	5	3	2	1	5	1	1	1	2
81500	-502.120313637757874	-508.975801588717275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.475797454476886	0	2	4	5	6	6	6	10	6	4	7	7	8	8	6	8	8	8	8	10	9	12	9	9	9	10	10	10	11	9	10	11	9	9	10	10	12	10	9	12	12	12	13	11	12	12	14	13	13	14	13	16	14	15	15	15	15	14	14	16	15	15	17	15	16	17	19	19	18	20	19	18	18	19	23	21	19	21	21	22	21	23	20	23	22	23	24	26	25	27	26	26	28	27	28	28	27	31	32	30	32	35	0	1	1	3	4	3	4	14	3	2	3	3	12	11	3	9	6	2	11	15	13	5	7	6	13	30	33	21	36	11	14	13	16	7	34	19	28	34	4	39	5	36	5	25	35	27	22	22	32	35	27	5	4	49	51	18	11	29	31	15	6	20	52	48	43	56	66	57	65	62	63	64	58	41	47	26	52	83	77	54	36	79	61	64	83	63	81	75	79	92	81	2	75	68	80	61	11	41	75	91	75	75	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	4	1	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	1	2	1	3	1	1	2	1	1	1	2	2	4	4	1	1	3	3	2	1	6	5	2	1	1	1	2	1	2	1	1	1	1	2	4	4	5	1	1	1	4	8	1	2	3	1	3	2	1	2	1	3	8	2	4	4	6	10	8	3	3	4	3
82000	-556.301942268699804	-563.157430219659204	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.341921289476416	-2	2	5	4	5	7	7	11	7	8	6	6	7	8	7	8	8	10	9	11	6	10	7	10	9	11	11	11	11	11	9	12	10	11	8	11	11	11	12	13	12	12	15	11	12	12	13	13	14	14	13	16	14	16	15	15	14	15	14	15	15	14	15	16	17	16	20	18	18	18	18	19	17	19	24	22	19	20	20	21	22	24	22	23	20	24	24	26	26	26	27	25	28	26	26	27	29	29	32	29	31	33	0	1	2	2	1	4	2	25	5	3	4	1	4	11	2	4	7	3	13	31	4	3	12	3	1	18	19	35	2	5	2	27	31	10	23	14	13	19	28	5	25	5	46	13	16	33	39	36	18	19	34	19	5	59	41	49	25	42	42	19	19	27	7	42	59	51	55	73	44	64	15	52	63	52	72	22	22	30	44	28	52	83	59	56	47	69	44	86	31	86	67	27	96	74	67	89	78	2	87	50	79	90	1	2	1	1	3	1	3	1	1	1	1	4	2	2	3	2	1	2	1	1	1	2	1	3	5	1	1	2	6	4	2	1	1	2	1	2	2	1	1	4	2	3	1	3	2	1	1	1	2	3	1	3	5	1	2	1	2	1	1	3	3	2	4	2	1	1	3	1	4	1	5	3	1	2	3	5	4	3	5	5	3	1	3	5	3	4	8	1	10	1	4	4	1	3	3	1	4	15	4	8	4	4
82500	-652.673142662158057	-659.528630613117457	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.416651932396919	0	3	5	3	6	7	5	11	7	7	6	7	8	8	7	8	8	10	10	10	9	11	8	8	9	11	10	10	11	11	9	12	11	11	11	12	10	12	11	12	13	12	13	10	13	12	13	12	15	14	13	16	15	16	13	14	14	14	15	17	12	15	15	15	16	17	20	19	18	20	19	19	18	19	24	20	20	21	20	22	19	23	20	23	22	24	24	26	25	26	27	26	29	27	29	30	28	28	31	32	32	33	0	1	4	1	4	5	1	14	7	3	4	7	12	3	3	11	2	9	13	13	15	12	7	2	2	23	10	12	21	4	3	15	10	25	10	5	13	27	14	9	22	44	24	15	8	20	20	21	8	12	35	44	6	32	8	33	6	46	43	27	28	47	12	25	13	56	63	34	58	36	40	55	40	20	83	52	30	77	38	43	31	81	31	52	23	46	47	70	81	44	89	34	60	83	70	97	54	55	95	29	75	90	1	2	1	1	1	1	4	1	1	1	2	2	1	1	2	1	2	2	1	1	1	1	1	2	3	1	1	2	1	4	2	3	3	1	3	3	1	1	1	2	1	1	2	2	2	1	1	2	2	4	1	4	3	2	1	1	3	1	1	3	1	1	5	3	4	2	2	4	2	3	6	3	4	3	3	2	4	1	4	4	4	3	7	3	7	6	6	2	2	8	1	9	5	4	5	1	7	9	1	9	3	2
83000	-603.935186090297861	-610.790674041257262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.406377083773670	-2	2	4	4	5	7	6	10	7	8	6	8	9	8	6	7	9	9	9	11	9	12	8	9	11	11	10	10	11	12	11	12	12	9	11	11	12	11	10	12	11	13	14	12	14	13	13	13	14	13	12	16	16	14	15	15	16	12	15	17	15	16	16	14	17	16	19	18	15	21	17	18	16	18	23	20	21	21	20	21	22	22	23	24	22	24	23	26	24	25	27	27	28	27	26	29	30	31	32	31	33	34	0	1	2	2	1	7	4	19	5	4	2	7	6	5	3	1	5	5	16	19	7	35	15	16	3	24	2	9	24	5	34	8	39	4	24	10	16	10	11	3	7	31	34	23	10	35	12	20	35	34	35	48	27	3	41	58	4	16	42	40	51	31	20	42	3	20	56	55	44	42	49	48	23	10	66	54	72	74	53	7	78	2	31	47	69	49	32	87	85	42	84	6	82	16	19	91	83	88	98	81	94	100	1	2	1	1	3	1	1	1	1	1	2	1	1	2	1	5	2	3	1	1	1	1	1	1	4	1	5	1	1	5	1	1	1	2	1	1	3	2	1	4	3	1	2	1	3	1	2	1	2	2	1	2	4	4	2	2	6	2	1	4	1	4	5	1	5	3	2	1	2	3	1	2	5	4	2	4	2	1	2	7	1	9	6	4	3	4	6	2	1	6	2	9	3	10	9	1	3	3	1	5	3	2
83500	-501.976678896141436	-508.832166847100837	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.379253623788306	-1	1	5	5	6	7	7	11	8	6	6	7	5	9	8	8	8	9	10	11	9	11	8	10	10	10	10	9	11	12	11	12	11	10	9	12	13	11	11	12	10	12	14	12	13	13	13	11	13	14	13	17	15	15	15	15	14	14	14	14	15	15	17	15	16	18	18	18	19	20	19	17	18	19	21	21	20	21	20	20	22	22	22	22	21	24	24	25	25	26	26	27	29	27	27	28	30	31	32	30	31	35	0	1	2	1	1	13	13	3	11	3	4	3	2	7	5	5	13	6	21	27	6	3	12	13	35	7	15	5	16	2	9	2	19	9	4	25	32	12	34	34	13	41	8	33	5	31	20	7	28	16	8	48	1	25	15	41	7	2	28	27	28	18	41	47	21	47	51	60	40	20	64	54	72	60	56	34	56	69	59	59	20	28	2	55	73	79	69	22	85	70	40	89	91	87	45	90	83	68	89	53	96	77	1	1	3	2	3	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	2	1	2	1	1	1	6	2	6	1	1	2	1	1	1	1	1	3	1	1	1	4	1	1	2	2	3	1	3	6	3	3	2	4	6	3	2	4	3	2	2	3	3	3	2	5	5	3	1	1	2	3	4	2	1	2	2	6	5	10	5	2	2	3	6	2	3	8	1	1	2	9	1	3	8	4	7	1	7
